English,Tamil
Lightening,மின்னல்
Lignin,லிக்னின்
Ligulate,லிகுலேட்
Ligule,லிகுல்
Liliaceae,லிலியாகே
Lilium,லிலியம்
Lilum (lilus),லிலம் (லிலஸ்)
Lily family,லில்லி குடும்பம்
Limb,லிம்ப்
Limb,லிம்ப்
Limb,லிம்ப்
Limb bone,மூட்டு எலும்பு
Limbic lobe,லிம்பிக் லோப்
Limbic system,உணர்வு செயலி
Limbless amphibian,ஒளிராத ஆம்பிபியன்
Limbless lizard,சுறுசுறுப்பான பல்லி
Limbus,லிம்பஸ்
Limnetic zone,லிம்னெடிக் மண்டலம்
Limnetic,லிம்னெடிக்
Limulus,லிமுலஸ்
Line,வரி
Line,வரி
Lineage,பரம்பரை
Linear sequence,நேரியல் வரிசை
Linear,நேரியல்
Lineraized plasmid,லைனரைஸ் பிளாஸ்மிட்
Link species,இணைப்பு இனங்கள்
Linkage,இணைப்பு
Lipase,லிபேஸ்
Lipid,கொழுமியம்
Lipid bilayer,லிப்பிட் பிளேயர்
Lipid tail,லிப்பிட் வால்
Lipopolysaccharide,லிபோபோலிசாக்கரைடு
Lipoproteinaceous membrane,லிப்போபுரோட்டினேசியஸ் சவ்வு
Liquid droplet,திரவ நீர்த்துளி
Liquor folliculi,மதுபான ஃபோலிகுலி
Lithophyte,லித்தோஃபைட்
Lithosphere,லித்தோஸ்பியர்
Litter,குப்பை
Litter fall,குப்பை வீழ்ச்சி
Little cerebrum,சிறிய பெருமூளை
Littoral zone,லிட்டோரல் மண்டலம்
Liver,கல்லீரல்
Liver fluke,கல்லீரல் ஃப்ளூக்
Liver shaped,கல்லீரல் வடிவ
Liver wort,கல்லீரல் வோர்ட்
Living organism,வாழ்கின்ற உயிரினம்
Living population,வாழும் மக்கள் தொகை
Living resources,வாழ்க்கை வளங்கள்
Living world,வாழும் உலகம்
LNG - 20,எல்.என்.ஜி - 20
Loam (silt),களிமண் (சிலி)
Lobster,இரால்
Lobularia,லோபுலாரியா
Locomotion,லோகோமோஷன்
Locust,வெட்டுக்கிளி
Lodicule,லோடிகுல்
Logarithemic nature,மடக்கை இயல்பு
Logistic growth,லாஜிஸ்டிக் வளர்ச்சி
Loligo,லோலிகோ
Log day plant,பதிவு நாள் ஆலை
Longitudinal axis,நீளமான அச்சு
Longitudinal binary fission,நீளமான பைனரி பிளவு
Longitudinal fissure,நீளமான பிளவு
Loop,லூப்
Loop,லூப்
Loop trap,லூப் பொறி
Lophium,லோஃபியம்
Loranthaceae,லோராந்தேசி
Loranthus,லோராந்தஸ்
Lower arm,கீழ் கை
Lower jaw,கீழ் தாடை
Luffa,லஃபா
Lumbar vertebrae,இடுப்பு முதுகெலும்புகள்
Lumbering,மரம் வெட்டுதல்
Lumbricus,லம்ப்ரிகஸ்
Lumen,லுமேன்
Lumper,லம்பர்
Lung,நுரையீரல்
Lupin,லூபின்
Lupinus arcticus,லூபினஸ் ஆர்க்டிகஸ்
Luteinizing hormone (LH),ஹார்மோன் (எல்.எச்)
Lyase,லைஸ்
Lycopodium,லைகோபோடியம்
Lycopsida,லைகோப்சிடா
Lymp vessel,லிம்ப் கப்பல்
Lymph gland,நிணநீர் சுரப்பி
Lymph node,நிணநீர்முடிச்சின்
Lymphocyte,நிணநீர்
Lymphoid organ,லிம்பாய்டு உறுப்பு
Lymphoid tissue,லிம்பாய்டு திசு
Lymphoma,நிணநீர்
Lyrate,லைட்
Lysergic acid diethlamide (L.S.D.),லைசெர்ஜிக் அமிலம் டைத்லைமைடு (L.S.D.)
Lysine,லைசின்
Lysosome,லைசோசோம்
Lysozyme,லைசோசைம்
Macaca,மக்காக்கா
Macrobrachium,மேக்ரோபிராச்சியம்
Macroevolution,மேக்ரோ எவல்யூஷன்
Macrogenesis,மேக்ரோஜெனெஸிஸ்
Macromolecular colloid,மேக்ரோமோலிகுலர் கூழ்
Macromolecule,மேக்ரோமிகுலூல்
Macronucleus,மக்ரோநியூக்ளியஸ்
Macronutrient,மேக்ரோனூட்ரியண்ட்
Macrophage (big eater),மேக்ரோபேஜ் (பெரிய ஈட்டர்)
Macrophagocyte,மேக்ரோபாகோசைட்
Macrophagous,மேக்ரோபாகஸ்
Macrophagy,மேக்ரோபாகி
Macrophyte,மாக்ரோஃபைட்
Macropus,மேக்ரோபஸ்
Macula,மாகுலா
Macula lutea,மாகுலா லூட்டியா
Magnesium,வெளிமம்
Magnetic resonance imaging,காந்த அதிர்வு இமேஜிங்
Magnification,பெரிதாக்குதல்
Magnified image,பெரிதாக்கப்பட்ட படம்
Magnifying glass,பூதக்கண்ணாடி
Magnifying power,பெரிதாக்கும் சக்தி
Magnolia,மாக்னோலியா
Magnoliaceae,மாக்னோலியாசி
Magur,மாகூர்
Maiden hair fern (Adiantum),முதல் முடி ஃபெர்ன் (அடென்டம்)
Major groove,முக்கிய பள்ளம்
Major histocompatibility complex,முக்கிய ஹிஸ்டோகாம்பாட்டிபிலிட்டி வளாகம்
Major osmolyte,மேஜர் ஆஸ்மோலைட்
Major peak,பெரிய உச்சநிலை
Male,ஆண்
Male cone,ஆண் கூம்பு
Male gametophyte,ஆண் கேமோட்டோபைட்
Male genital aperture,ஆண் பிறப்புறுப்பு துளை
Male pronucleus,ஆண் உச்சநிலை
Malformed leaf,தவறாக இலை
Malic acid,மாலிக் அமிலம்
Malignant cell,வீரியம் மிக்க செல்
Malignant tumour,வீரியம் மிக்க கட்டி
Mallard,மல்லார்ட்
Malleus,மல்லிகஸ்
Malpighian corpuscle,மால்பிஜியன் கார்பஸல்
Malpighian tubule,மால்பிஜியன் குழாய்
Maltose,மால்டோஸ்
Malvales,மால்வால்ஸ்
Mammal,பாலூட்டி
Mammalia,பாலூட்டி
Mammary foetus,பாலூட்டி கரு
Mammary gland,பால் சுரப்பி
Mammiform,மும்மில்லா
Mandible,கட்டாய
Mandibular gland,மண்டிபுலர் சுரப்பி
Manganese,மாங்கனீசு
Mangifera indica,மங்கிஃபெரா இண்டிகா
Mangrove,சதுப்புநிலம்
Man-made agricultural ecosystem,மனிதனால் உருவாக்கப்பட்ட விவசாய சுற்றுச்சூழல் அமைப்பு
Man-made cereal,மனிதனால் உருவாக்கப்பட்ட தானியங்கள்
Mannan,மன்னன்
Mantle,மேன்டில்
Manus,மனுஸ்
Maple,மேப்பிள்
Marchantia,மார்ச்சான்டியா
Marginal,ஓரளவு
Marijuana,மரிஜுவானா
Marine biology,கடல்சார் உயிரியல்
Marine bird,கடல் பறவை
Marine community,கடல் சமூகம்
Marine invertebrates,கடல் முதுகெலும்புகள்
Marino ram,மரினோ ராம்
Marker,மார்க்கர்
Market waste,சந்தை கழிவு
Marrow cavity,மஜ்ஜை குழி
Marsh,சதுப்பு நிலம்
Marsh-meadow stage,மார்ஷ்-மெடர் நிலை
Marsh without vegetation,தாவரங்கள் இல்லாமல் சதுப்பு நிலம்
Marsupial mole,மார்சுபியல் மோல்
Marsupial radiation,மார்சுபியல் கதிர்வீச்சு
Marsupial rat,மார்சுபியல் எலி
Marsupium,மார்சுபியம்
Mass extinction,வெகுஜன அழிவு
Mass flow,வெகுஜன ஓட்டம்
Mass flow hypothesis,வெகுஜன ஓட்ட கருதுகோள்
Mast cell,மாஸ்ட் செல்
Master agar plate,மாஸ்டர் அகர் தட்டு
Master plate,முதன்மை தட்டு
Maternal mortality rate,தாய்வழி இறப்பு விகிதம்
Mating,இனச்சேர்க்கை
Matrix,அணி
Mature nodule,முதிர்ந்த முடிச்சு
Mauve color,Mauve color
Maxilla,மாக்ஸில்லா
Maxillary palp,மேக்சில்லரி பேம்ப்
Maximum carrying capacity,அதிகபட்ச சுமக்கும் திறன்
