Punjabi,Malayalam
ਮਾਸਪੇਸ਼ੀ ਅਰਾਮ,പേശി വിശ്രമം
ਮਾਸਪੇਸ਼ੀ ਟਿਸ਼ੂ,പേശി ടിഷ്യു
ਮਾਸਪੇਸ਼ੀ,പേശി
ਮਾਸਪੇਸ਼ੀ Dystrophy,പേശി ഡിസ്ട്രോഫി
ਮਾਸਪੇਸ਼ੀ Dystrophy,പേശി ഡിസ്ട്രോഫി
ਮਾਸਪੇਸ਼ੀ ਪੈਰ,പേശി കാൽ
ਮਾਸਪੇਸ਼ੀ ਲਹਿਰ,പേശി പ്രസ്ഥാനം
ਮਾਸਪੇਸ਼ੀ ਤਣਾਅ,പേശി പിരിമുറുക്കം
ਮਾਸਕੂਲਿਸ,മസ്കുലസ്
ਮਾਸਕੂਲਰਸ ਐਕਟਰਿਮਾ,മസ്കുലാരിസ് തീവ്ര
ਮਸਕੀਲ,പേശകം
ਖੁੰਭ,കൂണ്
ਮਸਤੀ,മുത്തുച്ചിട്ട്
ਵਿਗਾੜ,മ്യൂട്ടജെൻ
ਪਰਿਵਰਤਨ ਐਲੀ,മ്യൂട്ടന്റ് അല്ലെൽ
ਪਰਿਵਰਤਨ,മ്യൂട്ടേഷൻ
ਇੰਟਰਸ਼ਨ ਪ੍ਰਜਨਨ,മ്യൂട്ടേഷൻ ബ്രീഡിംഗ്
ਪਰਿਵਰਤਨ ਸਿਧਾਂਤ,മ്യൂട്ടേഷൻ സിദ്ധാന്തം
ਮਹਿਲਾ,പരസ്പരസംബന്ധമായവാദം
ਆਪਸੀ ਲਾਭਕਾਰੀ,പരസ്പരം പ്രയോജനകരമായ
ਮਾਇਸਥੇਨੀਆ ਗ੍ਰੇਵਿਸ,മയസ്തീനിയ ഗ്രാവിസ്
Mycelium,Mycelium
ਮਾਈਕੋਬੈਕਟਰੀ,മൈകോബാക്ടീരിയ
Mycobionat,Mycobiont
ਮਾਈਕੋਕ ਐਸਿਡ,മൈക്കിക് ആസിഡ്
ਮਾਈਕੋਪਲਾਸਮਾ,മൈകോപ്ലാസ്മ
ਮਾਈਕੋਰਿਹਿਜ਼ਾ,Mycorhiza
ਮਾਈਕੋਰਿਹਲ,Mycorhizal
Myleneclonfl,മൈലെൻസ്ഫലോൺ
ਮਾਇਲੀਨ ਮਿਆਨ,മൈലിൻ കവചം
ਮਾਈਲੀਨੇਟਡ,മൈലിനേറ്റഡ്
ਮਾਇਓਕਾਰਡੀਅਲ ਫਾਈਬਰ,മയോകാർഡിയൽ ഫൈബർ
ਮਾਇਓਕਾਰਡੀਅਲ ਇਨਫਾਰਕਸ਼ਨ,ഹൃദയാഘാതം
ਮਾਇਓਕਾਰਡੀਅਮ,മയോകാർഡിയം
ਮਾਇਓਪਿਤਿ ilip ਲਿਅਮ,Myoepillium
ਮਾਇਓਫਿਬ੍ਰਿਲ,Myofibril
ਮਾਇਓਜਨਿਕ ਵਿਧੀ,മയോജെനിക് സംവിധാനം
ਮਾਇੋਗਲੋਬਿਨ,മയോഗ്ലോബിൻ
ਮਾਇਓਮੈਟ੍ਰਿਅਮ,മൊമെട്രിയം
ਮਾਇਓਸਿਨ,മയോസിൻ
ਰਹਿਤਿਆਈ,Myrificaceaee
ਮਾਇਰੇਮੈਕੋਫਿਲੀ,Myrmecophily
ਮਾਈਕਸੋਮਾਈਸੈੱਟਜ਼ ਮੈਂਬਰ,മൈക്സോമിസെറ്റ്സ് അംഗം
ਮੈਟੈਟਰਸ,മെറ്റാറ്റാറ്റസ്
N-acetyl galactosamine,N-acetatl ഗാലക്റ്റോസാമൈൻ
ਨਜਾ,നജ
ਨੈਨੋਗ੍ਰਾਮ,നാനോഗ്രാം
ਨੈਫਥਲੇਨ,നാഫ്തെലീൻ
ਐਨਪਿਫਾਰਮ ਰੂਟ,നാപിഫോം റൂട്ട്
ਨਾਰਾਵੀਆ,നാരവേലിയ
ਨਸ਼ੀਲੇ ਪਦਾਰਥ,മയക്കുമരുന്ന്
ਨਾਸਕ,നാസൽ സാക്
ਨਾਸੋਫੈਰਨੈਕਸ,നാസോഫറിനാല്
ਨਾਸਟਿਕ (ਨਾਮ),നാസ്റ്റിക് (നാസ്റ്റിസം)
ਨਾਸਿਕ ਕਿਸਮ,നാസ്റ്റിക് തരം
ਬੰਦਤਾ (ਜਨਮ ਦਰ),നതാത്വം (ജനന നിരക്ക്)
ਰਾਸ਼ਟਰੀ ਏਡਜ਼ ਕੰਟਰੀਬ੍ਰੇਸ਼ਨ (ਨੈਕੋ),ദേശീയ എയ്ഡ്സ് കോൺട്രാറൽ ഓർഗനൈസേഷൻ (നാക്കോ)
ਨੈਸ਼ਨਲ ਪਾਰਕ,ദേശിയ ഉദ്യാനം
ਰਾਸ਼ਟਰੀ ਬੀਜ ਕਾਰਪੋਰੇਸ਼ਨ (ਐਨਐਸਸੀ),ദേശീയ വിത്ത് കോർപ്പറേഷൻ (എൻഎസ്സി)
ਦੇਸੀ ਐਂਟੀਜੇਨ,നേറ്റീവ് ആന്റിജൻ
ਨੇਟਿਵ ਰਾਕ,നേറ്റീവ് റോക്ക്
ਨੇਟਿਵ ਸਪੀਸੀਜ਼,നേറ്റീവ് സ്പീഷിസുകൾ
ਕੁਦਰਤੀ ਐਫੀਲੀਅਟੀ,പ്രകൃതിദത്ത ബന്ധം
ਕੁਦਰਤੀ ਬੁਜ਼ਾਈ,സ്വാഭാവിക വാർദ്ധക്യം
ਕੁਦਰਤੀ ਅਲੋਪਤਾ,സ്വാഭാവിക വംശനാശം
ਕੁਦਰਤੀ ਵਾਧਾ,സ്വാഭാവിക വർദ്ധനവ്
ਕੁਦਰਤੀ ਕਾਤਲ ਸੈੱਲ,പ്രകൃതിദത്ത കൊലയാളി സെൽ
ਕੁਦਰਤੀ ਪੇਸਮੇਕਰ,പ്രകൃതിദത്ത പേസ്മേക്കർ
ਕੁਦਰਤੀ ਕੀਟ ਕੰਟਰੋਲ,സ്വാഭാവിക കീടങ്ങളെ നിയന്ത്രിക്കുന്നു
ਕੁਦਰਤੀ ਵਿਗਿਆਨ,പ്രകൃതി ശാസ്ത്രം
ਕੁਦਰਤੀ ਚੋਣ,സ്വാഭാവിക തിരഞ്ഞെടുപ്പ്
ਕੁਦਰਤੀ ਸੰਸਾਰ,പ്രകൃതി ലോകം
ਕੁਦਰਤੀ ਜ਼ੋਨ,പ്രകൃതി മേഖല
ਕੁਦਰਤਵਾਦੀ,പ്രകൃതിശാസ്ത്രജ്ഞൻ
ਮਤਲੀ,ഓക്കാനം
ਗਰਦਨ,കഴുത്ത്
ਗਰਦਨ,കഴുത്ത്
ਨੇਕਰੋਸਿਸ,നെക്രോസിസ്
ਅੰਮ੍ਰਿਤ ਚੂਸਣਾ,അമൃത് മുലയൂട്ടുന്നു
ਸੰਕੇਤਕ,സൂക്ഷ്മമുള്ളവ
ਨੇਕਰੀ,അക്ചര്ട്രി
ਨੇਕਰੀ,അക്ചര്ട്രി
ਨੇਕਟੁਰਸ,നെക്സുറസ്
ਨਕਾਰਾਤਮਕ (ਰੋਕ) ਗੱਲਬਾਤ,നെഗറ്റീവ് (തടസ്സം) ഇടപെടൽ
ਨਕਾਰਾਤਮਕ ਫੀਡ ਵਾਪਸ,നെഗറ്റീവ് ഫീഡ് ബാക്ക്
ਨਕਾਰਾਤਮਕ ਤੌਰ ਤੇ ਚਾਰਜ ਕੀਤਾ ਗਿਆ,നെഗറ്റീവ് ചാർജ്ജ്
ਨੇਮੈਟਹੇਲੇਮਿੰਸ,നെമത്തലീമിൻറ്
ਨੈਟੋਡੋਡ,നെമറ്റോഡ്
ਨਿਓਪਲਾਸਮ,നിയോപ്ലാസം
ਨਿਓਪਲਾਸਮ,നിയോപ്ലാസം
ਨੇਪੰਥਸੈ,നേപ്പന്തേ
ਨੇਪੰਸ਼ਾਂ,നേപ്പന്തേശ്
ਨੇਫ੍ਰਿਡੀਆ,നെഫ്രിഡിയ
ਨੇਫਰੀਡਲ ਨਹਿਰ,നെഫ്രൈഡിയൽ കനാൽ
ਨੇਫ੍ਰਿਡਿਯਪੋਰ,നെഫ്രിഡിയോപോർ
ਨੇਫ੍ਰੋਨ,നെഫ്രോൺ
ਨੇਫੋਨਸਟੋਮ,നെഫ്രോട്രോസ്റ്റോം
ਨੇਪਚਿ .ਨ ਦਾ ਪਿਆਲਾ,നെപ്റ്റ്യൂണിന്റെ കപ്പ്
ਨੇਰੀਅਮ,നൈറയം
ਨਸ ਸੈੱਲ,നാഡി സെൽ
ਨਸ ਪ੍ਰਭਾਵ,നാഡി പ്രേരണ
ਨਰਵ ਰਿੰਗ,നാഡി റിംഗ്
ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ,നാഡീവ്യൂഹം
ਨਿ newsoder,നെസോഡെം
ਨੈਸੇਰੀਅਨ ਗੋਨੋਰੀਆ,നെസ്സേറിയ ഗൊണോറിയ
ਨੈੱਟ ਚਾਰਜ,നെറ്റ് ചാർജ്
ਸ਼ੁੱਧ ਪ੍ਰਾਇਮਰੀ ਉਤਪਾਦਕਤਾ,അറ്റോർഡ് പ്രാഥമിക ഉൽപാദനക്ഷമത
ਸ਼ੁੱਧ ਉਤਪਾਦਨ ਕੁਸ਼ਲਤਾ,നെറ്റ് പ്രൊഡക്ഷൻ കാര്യക്ഷമത
ਨੈੱਟਵਰਕ ਸਪੀਸੀਜ਼,നെറ്റ്വർക്ക് സ്പീഷീസ്
ਨਿਮਰ ਪਲੇਟ,ന്യൂറൽ പ്ലേറ്റ്
ਨਿ ne ਰਲੈਥੀਨੀਆ,ന്യൂറസ്തീനിയ
Neurilemma,ന്യൂറിലെംമ
Neuro Hypophysis,ന്യൂറോ ഹൈപ്പോഫിസിസ്
Neuroendocriney ਸਿਸਟਮ,ന്യൂറോൻഡോക്രൈൻ സിസ്റ്റം
Neuropithilium,ന്യൂറോപിത്ലിയം
ਨਿ uro ਰਤਲੀਆ ਸੈੱਲ,ന്യൂറോഗ്ലിയ സെൽ
Neurohypophysis,ന്യൂറോഹിപൊഫിസിസ്
ਨਿ ur ਰੋਮਸਕੂਲਰ ਫੰਕਸ਼ਨ,ന്യൂറോ മസ്കുലർ ഫംഗ്ഷൻ
ਨਿ ur ਰੋਨ,ന്യൂറോൺ
ਨਿ ur ਰੋਫਿਸਿਨ-ਪ੍ਰੋਟੀਨ ਬਾਂਡ,ന്യൂറോഫിസിൻ-പ്രോട്ടീൻ ബോണ്ട്
ਨਿ ne ਰੋਸਪੋਰਾ,ന്യൂറോസ്പോറ
ਨਿ ur ਰੋਸਰਜਨ,ന്യൂറോസർജിയൻ
ਨਿ ur ਰੋਟਿਕ ਚਿੰਤਾ,ന്യൂറോട്ടിക് ഉത്കണ്ഠ
ਨਿ ur ਰੋਟਿਕ ਵਿਅਕਤੀਗਤ,ന്യൂറോട്ടിക് വ്യക്തി
Neurotransmetter,ന്യൂറോ ട്രാൻസ്മിറ്റർ
ਨਿ ur ਰੋਲੇਸ਼ਨ,ശദ്ധയോടൊല്
ਨਿਰਪੱਖਤਾ,നിഷ്പക്ഷത
Neutrofilil,ന്യൂട്രോഫിൽ
ਨਵਾਂ ਯੋਜਨਾਬੱਧ,പുതിയ ചിട്ടമ്മികൾ
ਨਿਆਸੀਨ,നിയാസിൻ
ਨਿਸ਼ਿਮਾਈਜ਼ੇਸ਼ਨ,നിച് സ്പെഷ്യലൈസേഷൻ
Niche,മാടം
ਨਿਕੋਟਿਨਮਾਈਡ ਐਡੀਨੇਨ,നിക്കോട്ടിനാമൈഡ് അഡെനൈൻ
ਨਿਕੋਟਿਨ,നിക്കോട്ടിൻ
ਨਿਕੋਟਿਨਿਕ ਐਸਿਡ,നിക്കോട്ടിനിക് ആസിഡ്
ਨਿੰਦਾ ਕਰਨ ਵਾਲੀ ਝਿੱਲੀ,മെംബ്രൺ
ਨਾਈਜੀਲਾ,നിഗീതേ
ਰਾਤ ਦਾ ਫੁੱਲ,രാത്രി പുഷ്പം
ਨੀਲ ਪਰਚ,നൈൽ വിഭവങ്ങൾ
ਨਿਸਲ ਸਰੀਰ,Nissl ശരീരം
ਨਿਸਲ ਦਾ ਦਾਣਾ,നിസ്ലിന്റെ ഗ്രാനുലേ
ਨਾਈਟ੍ਰਿਕ ਆਕਸਾਈਡ,നൈട്രിക് ഓക്സൈഡ്
ਨਾਈਟ੍ਰੇਸ਼ਨ,നൈട്രിഫിക്കേഷൻ
ਨਾਈਟ੍ਰਾਇਜ਼ ਬੈਕਟੀਰੀਆ,ബാക്ടീരിയയെ നൈട്രൈറിംഗ് ചെയ്യുന്നു
Nitroselluse,നൈട്രോസെല്ലുലോസ്
ਨਾਈਟ੍ਰਾਬੈਕਟਰ,നൈട്രോബാക്ടറി
ਨਾਈਟ੍ਰੋਕੋਕਸ,നൈട്രോകോക്കസ്
ਨਾਈਟ੍ਰੋਜਨਸ ਅਭੇਦ,നൈട്രജൻ സ്വാംശീകരണം
ਨਾਈਟ੍ਰੋਜਨ ਫਿਕਸਿੰਗ ਐਕਟਿਨੋਮਾਈਸਾਈਟਸ,നൈട്രജൻ ഫിക്സിംഗ് ആക്റ്റിനോമൈസെറ്റുകൾ
ਨਾਈਟ੍ਰੋਜਨ ਕਮੀ,നൈട്രജൻ കുറയ്ക്കൽ
ਨਾਈਟ੍ਰੋਜਨਸ,നൈട്രജനേസ്
ਨਾਈਟ੍ਰੋਜਨਸਸ ਕੂੜਾ ਕਰਕਟ,നൈട്രജൻ മാലിന്യങ്ങൾ
ਨਾਈਟਰੋਸੋਮੋਨਸ,നൈട്രോസോനാസ്
Noccardia,നോക്കാർഡിയ
Noctiluca,Nottiluca
Nod Gene,നോഡ് ജീൻ
ਨੋਡ,നോഡ്
ਨਾਨੁਡਲ,നോഡ്യൂൾ
ਸ਼ੋਰ ਬੈਰੀਅਰ,ശബ്ദം തടസ്സം
ਰੌਲਾ ਪ੍ਰਦੂਸ਼ਣ,ശബ്ദ മലിനീകരണം
ਨਾਮਕਰਨ,നാമപദം
ਗੈਰ-ਖਾਤਲੀ ਦਾ ਪੱਧਰ,നോൺ നോൺ നോൺ നോൺ
ਗੈਰ-ਐਕਸੀਅਸ ਪੜਾਅ,ജലീയ ഘട്ടം
ਗੈਰ-ਬਾਇਓਡੀਗਰੇਟੇਬਲ,-ജൈവ നശീകരണമല്ലാത്തത്
ਨਾਨ-ਕੋਰਡੇਟ ਅਤੇ ਕੋਰਦੀਟ,നോൺ-കോർഡേറ്റും ചോർഡേറ്റ്
ਗੈਰ-ਪ੍ਰਤੀਯੋਗੀ ਰੋਕ,മത്സരരഹിതമായ ഗർഭനിരോധനം
ਗੈਰ-ਚੱਕਰਵਾਤ ਦੀ ਫੋਟੋਫ਼ੋਫੋਸੋਰੀਲੇਸ਼ਨ,ചാക്രിക ഫോട്ടോഫോസ്ഫോറിലേഷൻ
ਗੈਰ-ਸਾਇਟੋਪਲਾਸਮਿਕ ਖੇਤਰ,സൈറ്റോപ്ലാസ്മിക് ഏരിയ
ਗੈਰ-ਵਿਗਾੜ,പരിമിതപ്പെടുത്താതിരിക്കുക
ਕੋਈ ਨਹੀਂ,Nonenospermic
ਗੈਰ-ਪਾਚਕ ਗਲਾਈਕੋਸੀਲੇਸ਼ਨ (ਗਲੇਕੇਸ਼ਨ),നോൺ-എൻസൈമാറ്റിക് ഗ്ലൈക്കോസൈലേഷൻ (ഗ്ലൈക്കേഷൻ)
ਗੈਰ-ਜਲਣਸ਼ੀਲ,തീ പിടിക്കാത്തവ
ਗੈਰ-ਫੁੱਲਦਾਰ ਪੌਦਾ,പൂവില്ലാത്ത ചെടി
ਗੈਰ-ਕਾਰਜਸ਼ੀਲ,നോൺ-ഫംഗ്ഷണൽ
ਗੈਰ-ਹਰੇ,പച്ചയേറിയല്ലാത്ത
ਗੈਰ-ਹਿਸਟਨ ਕ੍ਰੋਮੋਸੋਮਲ ਪ੍ਰੋਟੀਨ,നോൺ-ഹിസ്റ്റോൺ ക്രോമസോമൽ പ്രോട്ടീൻ
ਗੈਰ ਹਿਸਟਨ ਪ੍ਰੋਟੀਨ,ഹിസ്റ്റോൺ പ്രോട്ടീൻ
ਗੈਰ-ਕਾਨੂੰਨੀ ਪੌਦਾ,നോൺ-ഇൻസ്റ്റമിനസ് പ്ലാന്റ്
ਗੈਰ-ਲਿਬਰਿਫਾਈਡ,അയയ്ക്കാത്തവ
ਗੈਰ-ਸੀਮਤ ਚਾਨਣ,പരിമിതപ്പെടുത്താത്ത പ്രകാശം
ਗੈਰ-ਜੀਵਿਤ ਸਰੋਤ,ജീവിക്കാത്ത ഉറവിടങ്ങൾ
ਗੈਰ-ਮਨਘੜਤ,ധ്യാനിക്കാത്തത്
ਗੈਰ-ਮਾਤਾ ਫਾਰਮ,നോൺ-മോണ്ടൈൽ ഫോം
ਗੈਰ-ਮਨੋਰਥ,നോൺ-മോട്ടിൽ ബീപ്പ്
ਗੈਰ-ਮਾਇਨੀਨੀਟਿਡ,പരിഹരിക്കാത്തത്
ਗੈਰ-ਦੇਸੀ ਪ੍ਰਜਾਤੀਆਂ,നോൺ-നേറ്റീവ് സ്പീഷിസുകൾ
ਗੈਰ-ਆਕਸੀਜਨਿਕ,ഓക്സി നോൺ-ഓക്സിജൻ
ਗੈਰ-ਫੋਟੋਸੀਟੀਟੇਟਿਕ ਫੰਜਾਈ,നോൺ-ഫോട്ടോസിന്തറ്റിക് ഫംഗസ്
ਗੈਰ-ਬਿੰਦੂ ਸਰੋਤ,നോൺ-പോയിന്റ് ഉറവിടങ്ങൾ
ਗੈਰ-ਪੋਲਰ ਪੂਛ,നോൺ-പോളാർ വാൽ
ਗੈਰ-ਮਾਤਰਾ ਨਿਗਰਾਨੀ,കണക്കാക്കാത്ത നിരീക്ഷണം
ਗੈਰ-ਰਿਸੀਫਲਿਕ ਤਰਕਸ਼ੀਲਤਾ,പരസ്പരവിരുദ്ധമല്ലാത്ത അധ്യാപകത്വം
ਗੈਰ-ਘਟਾਉਣਾ ਖੰਡ,പഞ്ചസാര കുറയ്ക്കാത്ത പഞ്ചസാര
ਗੈਰ-ਸੈਂਸ ਆਰ ਐਨ ਏ,സെൻസ്-സെൻസ് ആർഎൻഎ
ਗੈਰ-ਜ਼ਹਿਰੀਲੇ,വിഷമില്ലാത്ത
ਗੈਰ-ਜ਼ਹਿਰੀਲੇ,നോൺ-വനോദ്
ਗੈਰ-ਵਾਜਬ ਮਿਹਰਬਾਨੀ,നോൺ-കശേരുക്കളുടെ കീബോർഡാറ്റ്
ਗੈਰ-ਲੱਕੜ ਦੇ ਜੰਗਲਾਤ ਉਤਪਾਦ,മന്ത്രി ഇതര വന ഉൽപ്പന്നം
ਨੋਰਡਰੇਨਾਲੀਨ,നൊറാഡ്രനാലിൻ
Noadrenalinergic,നൊരാട്രലിനെർജിക്
ਨੱਕ ਦਾ ਟੁਕੜਾ,മൂക്ക് കഷണം
Nostoc,നൂസ്റ്റോക്ക്
ਨੋਟੋਹੋਰਡ,നോട്ടോകൂഡ്
ਪੋਸ਼ਣ,ആഹാരം
ਨੂਸੇਲਸ,ന്യൂസെല്ലസ്
ਪਰਮਾਣੂ ਲਿਫਾਫਾ,ന്യൂക്ലിയർ കവർ
ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ ਗੂੰਜ,ന്യൂക്ലിയർ മേഗ്നിറ്റിക് അനുരണനം
ਪ੍ਰਮਾਣੂ ਝਿੱਲੀ,ന്യൂക്ലിയർ മെംബ്രൺ
ਪ੍ਰਮਾਣੂ ਪੌਦਾ,ആണവ നിലയം
ਨਿ nuc ਕਲੀਕ ਨੇ ਭੁਗਤਾਨ ਕੀਤਾ,ന്യൂക്ലിക് ശമ്പളം
ਪਰਕਲ,ന്യൂക്ലോയിഡ്
ਪ੍ਰਮਾਣਕ ਪ੍ਰਬੰਧਕ,ന്യൂക്ലോളാർ ഓർഗനൈസർ
ਪ੍ਰਮਾਣੂ,ന്യൂക്ലിയോലസ്
ਨਿਵੇਕਲਾ,ന്യൂക്ലിയോപ്ലാസം
ਨਿ news ਕਲੀਫੋਲਡਰਸੋਵਾਇਰਸ,ന്യൂസിലോപോളിഹെഡ്രോവിറസ്
ਨਿ newle ਕਲੀਓਸਾਈਡ,ന്യൂക്ലിസൈഡ്
ਨਿਵੇਕੋਲ,ന്യൂക്ലിയോസോം
ਨਿਵੇਕਾਈਡ,ന്യൂക്ലിയോടൈഡ്
ਨਿ nuc ਕਲੀਅਸ,അണുകേന്ദ്രം
ਨੂਡੀਫਲੋਰੇ,നുഡിഫ്ലോറേ
ਨਸ਼ਟ ਕਰਨਾ,അസാധുവാക്കൽ
Nuallismic,Nulliisomic
NUNBAT (ਐਂਟੀਟਰ),NUMBAT (Antor)
ਅੰਗਾਂ ਦੀ ਸੁੰਨ ਹੋਣਾ,കൈകാലുകളുടെ മൂപര്
ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ (ਐਨ.ਏ.),സംഖ്യാ അപ്പീഷണർ (NA)
ਸੰਖਿਆਤਮਕ ਟੈਕਸਨੀਮੀ,സംഖ്യാ ടാക്സോണമി
ਅਵੈਟਰਡ ਪੈਡ,ജാപ്പിയൽ പാഡ്
ਗਿਰੀ ਦੇ ਮਾਸਪੇਸ,നട്ട് മാംസളമായ
ਗਿਰੀਦਾਰ,കുരു
ਪੌਸ਼ਟਿਕ,പോഷിപ്പ്
ਪੌਸ਼ਟਿਕ ਸਾਈਕਲਿੰਗ,പോഷക സൈക്ലിംഗ്
ਪੌਸ਼ਟਿਕ ਅਨੌਖੀ,പോഷകമായ അസ്ഥിരത
ਪੌਸ਼ਟਿਕ ਗਰੀਬ,പോഷകമാർഗ്ഗം
ਪੌਸ਼ਟਿਕ ਹੱਲ,പോഷക പരിഹാരം
ਪੋਸ਼ਣ,പോഷകാഹാരം
ਪੋਸ਼ਣ ਸੰਬੰਧੀ ਗੁਣ,പോഷക നിലവാരം
ਪੌਸ਼ਟਿਕ,പോഷകാഹാരം
ਪੌਸ਼ਟਿਕ ਟਿਸ਼ੂ,പോഷക ടിഷ്യു
ਪੌਸ਼ਟਿਕ ਮੁੱਲ,പോഷകമൂല്യം
Nux vomica,നക്സ് വോമിക്ക
NYCTINSTY,Nyctiinsty
ਨਿੰਫ,നിംഫ്
ਨਿੰਫੀਆ,Nymphaea
ਓਕ,ഓക്ക്
ਓਬੇਲੀਆ,ഓബലിയ
ਉਦੇਸ਼,വസ്തുനിഷ്ഠമായ
ਉਦੇਸ਼ ਲੈਂਜ਼,വസ്തുനിഷ്ഠമായ ലെൻസ്
ਪਰਜੀਵੀ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ,പരാന്നഭോജിയെ ബാധ്യത
ਰੋਸ਼ਨੀ ਦਾ ਤੰਦਰੁਸਤੀ ਸ਼ਤੀਰ,പ്രകാശത്തിന്റെ ചരിഞ്ഞ ബീം
!,ആയമുള്ള
ਨਿਰੀਖਣ,നിരീക്ഷണം
ਆਬਜ਼ਰਵੇਟਰੀ,നിരീക്ഷണശാല
Obत्useuse.,Jobuse
ਓਕਸੀਪਿਟਲ ਕੰਡੀਲ,ആൻസിപിറ്റൽ കോണ്ടൈൽ
ਓਕੋਪਟਲ ਲੋਬ,ഡെക്കോൽ ലോബ്
ਸਮੁੰਦਰ ਦਾ ਜਾਨਵਰ,സമുദ്ര മൃഗം
ਸਮੁੰਦਰ ਦਾ ਪੌਦਾ,സമുദ്ര ചെടി
ਸਮੁੰਦਰੀ ਪ੍ਰਣਾਲੀ,സമുദ്ര സംവിധാനം
ਓਸੀਮਿਅਮ ਪਵਿੱਤਰ ਅਸਥਾਨ,ഒസിമം സൈൻ
ਆਕਟੋਪਸ,നീരാളി
ਓਕੁਲਰ,ഒക്കുലാർ
ਓਕੂਲਰ ਲੈਂਜ਼,ഒക്യുലാർ ലെൻസ്
ਗੰਧ ਰਹਿਤ,മണമില്ലാത്ത
ਓਏਥਰਾ ਲਾਮਕੀਨਾ,ഒനോതെയ ലാമർസിയാന
ਓਈਸੋਫੈਜੀਲ ਸਪਿੰਸਕਟਰ,ഓസോഫേഷ്യൽ സ്ഫിൻക്റ്റർ
ਓਸੋਫੈਗਸਸ,Osellahahagous
ਓਸਟ੍ਰਸ ਚੱਕਰ,ഓസ്ട്രസ് സൈക്കിൾ
ਆਫਸੈੱਟ,ഓഫ്സെറ്റ്
Sp ਲਾਦ,സന്തതി
ਤੇਲ ਗਲੈਂਡ,എണ്ണ ഗ്രന്ഥി
ਤੇਲ ਡੁੱਬਣ ਦਾ ਉਦੇਸ਼,എണ്ണ ഇമ്മരിക ലക്ഷ്യം
ਤੇਲ ਚੋਣਾ,എണ്ണ ചോർച്ച
ਓਕਾਜ਼ਕੀ ਟੁਕੜੇ,Okazaki screatment
Orlfactory ਬੱਲਬ,ഓൾഫാക്ടറി ബൾബ്
Orlfactory cortx,ഓൾഫാക്ടറി കോർട്ടെക്സ്
Lefquctory lobe,ഓൾഫാക്റ്ററി ലോബ്
Orlfactory ਰੀਸੈਸਟਰ,ഓൾഫാക്ടറി റിസപ്റ്റർ
ਓਲੀਗੋਸੀਨ,ഒളിഗോസീൻ
ਓਲੀਗੋਸੈਕਚਰਾਈਡ,ഒളിഗോസാചമൈഡ്
ਓਲੀਗੋਸਕ੍ਰਾਈਡ ਚੇਨ,ഒളിഗോസ്ചൈചൈഡ് ചെയിൻ
