Assamese,Punjabi
ইন্টাৰষ্টিচিয়েল ৰিয়েক্টৰ,ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਰਿਐਕਟਰ
টেলিফোন,ਟੈਲੀਫੋਨ
অন্তৰ্স্থলী,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
ব্যৱধানৰ ব্যৱধান,ਅੰਤਰਾਲ ਅੰਤਰਾਲ
আন্তঃগ্ৰহীয়,ਅੰਤਰਗ੍ਰਹਿ
আন্তঃগ্ৰহীয় বৈদ্যুতিক ক্ষেত্ৰ,ਅੰਤਰ ਗ੍ਰਹਿ ਬਿਜਲੀ ਖੇਤਰ
আন্তঃগ্ৰহীয় হাইড্ৰজেন,ਅੰਤਰ ਗ੍ਰਹਿ ਹਾਈਡ੍ਰੋਜਨ
আন্তঃগ্ৰহীয় চুম্বকীয় ক্ষেত্ৰ,ਅੰਤਰ ਗ੍ਰਹਿ ਚੁੰਬਕੀ ਖੇਤਰ
আন্তঃগ্ৰহীয় প্লাজমা,ਅੰਤਰ ਗ੍ਰਹਿ ਪਲਾਜ਼ਮਾ
আন্তঃগ্ৰহ অনুসন্ধানকাৰী,ਅੰਤਰ ਗ੍ਰਹਿ ਜਾਂਚਕਰਤਾ
আন্তঃগ্ৰহীয় মহাকাশ,ਅੰਤਰ ਗ੍ਰਹਿ ਸਪੇਸ
আন্তঃগ্ৰহ যাত্ৰা,ਅੰਤਰ-ਗ੍ਰਹਿ ਯਾਤਰਾ
সন্নিৱিষ্ট কাৰ্য্য,ਸੰਮਿਲਨ ਫੰਕਸ਼ਨ
আন্তঃপ্ৰক্ষেপণ,ਇੰਟਰਪੋਲੇਸ਼ਨ
সন্নিৱিষ্ট সহগ,ਸੰਮਿਲਨ ਗੁਣਾਂਕ
সন্নিৱিষ্ট কৰা সূত্ৰ,ਸੰਮਿਲਨ ਫਾਰਮੂਲਾ
অপাৰেটৰ সন্নিৱিষ্ট কৰক,ਸੰਮਿਲਿਤ ਓਪਰੇਟਰ
ইনপুট গ্ৰীড,ਇੰਪੁੱਟ ਗਰਿੱਡ
অৰ্থপূৰ্ণতা,ਸਾਰਥਕਤਾ
"নিৰ্বাচক, দোভাষী","ਚੋਣਕਾਰ, ਦੁਭਾਸ਼ੀਏ"
ব্যাখ্যা ক&#39;ড,ਵਿਆਖਿਆ ਕੋਡ
ব্যাখ্যামূলক কাৰ্যসূচী,ਵਿਆਖਿਆਤਮਕ ਪ੍ਰੋਗਰਾਮ
"ব্যাখ্যামূলক প্ৰগ্ৰেমিং, ব্যাখ্যামূলক প্ৰগ্ৰেমিং","ਵਿਆਖਿਆਤਮਕ ਪ੍ਰੋਗਰਾਮਿੰਗ, ਵਿਆਖਿਆਤਮਕ ਪ੍ਰੋਗਰਾਮਿੰਗ"
"ব্যাখ্যামূলক ৰুটিন, ব্যাখ্যামূলক ৰুটিন","ਵਿਆਖਿਆਤਮਕ ਰੁਟੀਨ, ਵਿਆਖਿਆਤਮਕ ਰੁਟੀਨ"
"কথা কোৱা যোগাযোগ, প্ৰশ্ন যোগাযোগ","ਗੱਲਬਾਤ ਸੰਚਾਰ, ਪੁੱਛਗਿੱਛ ਸੰਚਾਰ"
প্ৰশ্নবোধক নাড়ী,ਪੁੱਛਗਿੱਛ ਵਾਲੀ ਨਬਜ਼
প্ৰশ্নকাৰী,ਸਵਾਲੀ
প্ৰশ্নকাৰী উত্তৰদাতা,ਪੁੱਛਗਿੱਛ ਕਰਨ ਵਾਲਾ ਜਵਾਬ ਦੇਣ ਵਾਲਾ
বাধা দিয়াৰ ক্ষমতা,ਰੁਕਾਵਟ ਦੀ ਸਮਰੱਥਾ
"intermittent, মাজে মাজে","ਰੁਕ-ਰੁਕ ਕੇ, ਰੁਕ-ਰੁਕ ਕੇ"
বিচ্ছিন্ন অবিৰত তৰংগ,ਨਿਰੰਤਰ ਨਿਰੰਤਰ ਲਹਿਰ
বাধাপ্ৰাপ্ত কাৰেণ্ট,ਵਿਘਨ ਕਰੰਟ
interrupter,ਰੁਕਾਵਟ
ইন্টাৰপ্ৰট ভাইব্ৰেটৰ,ਰੁਕਾਵਟ ਵਾਈਬ੍ਰੇਟਰ
ছেদ কৰা,ਨੂੰ ਕੱਟਣਾ
ছেদ কৰা বক্ৰ,ਇੰਟਰਸੈਕਟਿੰਗ ਕਰਵ
ছেদ কৰা ৰেখা,ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ
"ছেদ, ছেদ, ছেদ","ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ"
ছেদক বক্ৰ,ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ
বক্ৰৰ ছেদ,ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ
ব্যৱধান,ਅੰਤਰਾਲ
interspersed কৰা হৈছে,ਇੰਟਰਸਪਰਸਡ
ছেদ বিন্দু,ਇੰਟਰਸੈਕਟ ਪੁਆਇੰਟ
আন্তঃআণৱিক সংযোজন,intermolecular ਜੋੜੀ
আন্তঃ আউটপুট ট্ৰেন্সফৰ্মাৰ,ਇੰਟਰ ਆਉਟਪੁੱਟ ਟ੍ਰਾਂਸਫਾਰਮਰ
আন্তঃনক্ষত্ৰীয়,ਇੰਟਰਸਟਲਰ
আন্তঃনক্ষত্ৰীয় শোষণ,ਇੰਟਰਸਟਲਰ ਸਮਾਈ
আন্তঃনক্ষত্ৰীয় প্লেট,ਇੰਟਰਸਟਲਰ ਪਲੇਟ
আন্তঃনক্ষত্ৰীয় বিলুপ্তি,ਇੰਟਰਸਟਲਰ ਅਲੋਪ ਹੋਣਾ
আন্তঃনক্ষত্ৰীয় তাৰকাৰাজ্যৰ বিকিৰণ,ਇੰਟਰਸਟੈਲਰ ਗਲੈਕਸੀ ਰੇਡੀਏਸ਼ਨ
আন্তঃনক্ষত্ৰীয় কণা,ਇੰਟਰਸਟਲਰ ਕਣ
আন্তঃনক্ষত্ৰীয় চুম্বকীয় ক্ষেত্ৰ,ਇੰਟਰਸਟਲਰ ਚੁੰਬਕੀ ਖੇਤਰ
আন্তঃনক্ষত্ৰীয় পদাৰ্থ,ਇੰਟਰਸਟਲਰ ਮਾਮਲਾ
আন্তঃনক্ষত্ৰীয় ৰক্তক্ষৰণ,ਇੰਟਰਸਟੈਲਰ ਹੈਮਰੇਜ
আন্তঃনক্ষত্ৰীয় আকাশ,ਇੰਟਰਸਟਲਰ ਅਸਮਾਨ
আন্তঃনক্ষত্ৰীয় বৰ্ণালী ৰেখা,ਇੰਟਰਸਟੈਲਰ ਸਪੈਕਟ੍ਰਲ ਲਾਈਨ
"ফাঁক, স্থান","ਪਾੜਾ, ਸਪੇਸ"
অন্তৰ্স্থলী,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
অন্তৰ্স্থলীৰ পৰমাণু,ਇੰਟਰਸਟੀਸ਼ੀਅਲ ਐਟਮ
অন্তৰ্স্থলীৰ অশুদ্ধি,ਵਿਚਕਾਰਲੀ ਅਸ਼ੁੱਧਤਾ
মধ্য স্বৰবৰ্ণ,ਮੱਧ ਸਵਰ
ইন্ট্ৰা-টিউব্যুল গেপ,ਇੰਟਰਾ-ਟਿਊਬਲ ਗੈਪ
"ফাঁক, ফাঁক","ਪਾੜਾ, ਪਾੜਾ"
ব্যৱধান অনুমান,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
ব্যৱধানৰ কাৰক,ਅੰਤਰਾਲ ਕਾਰਕ
ব্যৱধানৰ মাজৰ বিন্দু,ਅੰਤਰਾਲ ਮੱਧ ਬਿੰਦੂ
ইন্টাৰপলেচন ব্যৱধান,ਇੰਟਰਪੋਲੇਸ਼ਨ ਅੰਤਰਾਲ
ব্যৱধানৰ নিয়ম,ਅੰਤਰਾਲ ਨਿਯਮ
ব্যৱধানৰ সময়সীমা,ਅੰਤਰਾਲ ਦੀ ਮਿਆਦ
অন্তৰ্স্থলী,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
অন্তৰংগ যোগাযোগ,ਗੂੜ੍ਹਾ ਸੰਪਰਕ
আন্তঃআণৱিক,ਅੰਤਰ-ਆਣੂ
আন্তঃআণৱিক প্ৰভাৱ,intermolecular ਪ੍ਰਭਾਵ
আন্তঃগ্ৰহৰ আকাশ,ਅੰਤਰ ਗ੍ਰਹਿ ਅਸਮਾਨ
আন্তঃস্ফটিকীয় দ্ৰৱণ,intracrystalline ਭੰਗ
আন্তঃনক্ষত্ৰীয়,ਅੰਤਰ-ਗੈਲੈਕਟਿਕ
inbreeding সাপ,ਪ੍ਰਜਨਨ ਸੱਪ
"আন্তঃআণৱিক, আন্তঃআণৱিক","intermolecular, intermolecular"
আন্তঃআণৱিক অঞ্চল,intermolecular ਖੇਤਰ
আন্তঃআণৱিক ব্যৱস্থা,intermolecular ਵਿਧੀ
আন্তঃআণৱিক বিক্ষিপ্ততা,intramolecular ਪਰੇਸ਼ਾਨੀ
আন্তঃআণৱিক ইলেক্ট্ৰন,intermolecular ਇਲੈਕਟ੍ਰੋਨ
"নাজ (অন্তৰ্নিহিত), অন্তৰ (আভ্যন্তৰীণ)","ਨਾਜ਼ (ਅੰਦਰੂਨੀ), ਅੰਤਰ (ਅੰਦਰੂਨੀ)"
naz (বিশুদ্ধ) অৰ্ধপৰিবাহী,ਨਾਜ਼ (ਸ਼ੁੱਧ) ਸੈਮੀਕੰਡਕਟਰ
প্ৰাকৃতিক বাস্তৱতা,ਕੁਦਰਤੀ ਅਸਲੀਅਤ
naz rampart ট্ৰেঞ্জিষ্টৰ,ਨਾਜ਼ ਰੈਮਪਾਰਟ ਟਰਾਂਜ਼ਿਸਟਰ
সংকীৰ্ণ প্ৰস্থ,ਤੰਗ ਚੌੜਾਈ
ভাল বাকপটুতা,ਚੰਗੀ ਵਾਕਫ਼ੀਅਤ
আত্মচেতনা,ਸਵੈ-ਚੇਤਨਾ
অন্তৰ্নিহিত পৰিবাহীতা,ਅੰਦਰੂਨੀ ਚਾਲਕਤਾ
ব্যক্তিগত গঠন,ਨਿੱਜੀ ਬਣਤਰ
অন্তৰ্নিহিত শক্তি,ਅੰਦਰੂਨੀ ਊਰਜਾ
নেইভ সমীকৰণ,ਭੋਲੇ ਸਮੀਕਰਨ
অন্তৰ্নিহিত ভাৰসাম্য ধ্ৰুৱক,ਅੰਦਰੂਨੀ ਸੰਤੁਲਨ ਸਥਿਰ
"অন্তৰ্নিহিত কাৰক, অন্তৰ্নিহিত কাৰক","ਅੰਦਰੂਨੀ ਕਾਰਕ, ਅੰਦਰੂਨੀ ਕਾਰਕ"
ব্যক্তিগত এলেকা,ਨਿੱਜੀ ਖੇਤਰ
অন্তৰ্নিহিত প্ৰতিৰোধ,ਅੰਦਰੂਨੀ ਰੁਕਾਵਟ
প্ৰবৃত্তিগত প্ৰেৰণা,ਸੁਭਾਵਿਕ ਪ੍ਰੇਰਨਾ
naz জংচন ট্ৰেঞ্জিষ্টৰ,ਨਾਜ਼ ਜੰਕਸ਼ਨ ਟਰਾਂਜ਼ਿਸਟਰ
নাইজ জ্যোতি,ਨਾਈਜ ਜੋਤੀ
চুম্বকীয় ডাইপোল,ਚੁੰਬਕੀ ਡਾਈਪੋਲ
ভাল সম্পৰ্ক,ਚੰਗਾ ਰਿਸ਼ਤਾ
প্ৰবৃত্তিগত গতিশীলতা,ਸੁਭਾਵਿਕ ਗਤੀਸ਼ੀਲਤਾ
ন্যায্য ইকুইটি,ਨਿਰਪੱਖ ਇਕੁਇਟੀ
চাৰুকলা,ਵਧੀਆ ਕਲਾ
ভাল আলোকীয় পৰিবাহীতা,ਚੰਗੀ ਆਪਟੀਕਲ ਚਾਲਕਤਾ
নাজ লাইট ইলেক্ট্ৰন নিৰ্গমন,ਨਾਜ਼ ਲਾਈਟ ਇਲੈਕਟ੍ਰੋਨ ਐਮੀਸ਼ਨ
নেট বিভৱৰ পাৰ্থক্য,ਸ਼ੁੱਧ ਸੰਭਾਵੀ ਅੰਤਰ
অন্তৰ্নিহিত চাপ,ਅੰਦਰੂਨੀ ਦਬਾਅ
অন্তৰ্নিহিত বৈশিষ্ট্য,ਅੰਦਰੂਨੀ ਜਾਇਦਾਦ
নাজ পৰাস,ਨਜ ਪਾਰਸ
তেজ জমা হোৱা,ਖੂਨ ਦੇ ਗਤਲੇ
নাজ অঞ্চল,ਨਾਜ ਖੇਤਰ
লেহেমীয়া অৰ্ধপৰিবাহী,ਹੌਲੀ ਸੈਮੀਕੰਡਕਟਰ
মনৰ অৱস্থা,ਦਿਮਾਗ ਦੀ ਸਥਿਤੀ
স্মাৰ্ট গঠন,ਸਮਾਰਟ ਬਣਤਰ
নাইজ থাৰ্মেল কমপ্লেক্স,ਨਾਇਜ਼ ਥਰਮਲ ਕੰਪਲੈਕਸ
সম্পত্তিৰ অনুজ্ঞাপত্ৰদাতা,ਜਾਇਦਾਦ ਲਾਇਸੰਸਰ
নাইজ মান,ਨਾਇਜ਼ ਮਾਨ
নাইজ চৰকান্তি তাৰা,ਨਾਜ਼ ਚਰਕੰਤਿ ਤਾਰਾ
মিহি আঠালতীয়াতা,ਵਧੀਆ ਲੇਸ
উচিত ওজন,ਨਿਰਪੱਖ ਭਾਰ
নিস্তব্ধতা,ਚੁੱਪ
পোহৰৰ পৰ্যায়ৰ স্থিৰতা,ਰੋਸ਼ਨੀ ਪੜਾਅ ਦੀ ਸਥਿਰਤਾ
নিশ্চয়,ਯਕੀਨਨ
স্থিৰ চুম্বকীয় ক্ষমতা,ਸਥਿਰ ਚੁੰਬਕੀ ਪਲ
ফিক্সড চিষ্টেম,ਸਥਿਰ ਸਿਸਟਮ
"উদ্ভাৱন, উদ্ভাৱন","ਕਾਢ, ਕਾਢ"
"উদ্ভাৱক, উদ্ভাৱক","ਖੋਜੀ, ਖੋਜੀ"
মেজ,ਮੇਜ਼
টেবুল নিযুক্তি,ਟੇਬਲ ਅਸਾਈਨਮੈਂਟ
টেবুল নিয়ন্ত্ৰণ,ਟੇਬਲ ਕੰਟਰੋਲ
টেবুল নিয়ন্ত্ৰণ মডেল,ਟੇਬਲ ਕੰਟਰੋਲ ਮਾਡਲ
টেবুল নিয়ন্ত্ৰণ ব্যৱস্থা,ਟੇਬਲ ਕੰਟਰੋਲ ਸਿਸਟਮ
টেবুল চক্ৰ,ਟੇਬਲ ਚੱਕਰ
টেবুল খৰচ,ਟੇਬਲ ਦੀ ਲਾਗਤ
টেবুল স্তৰ,ਟੇਬਲ ਪੱਧਰ
টেবুল মডেল,ਟੇਬਲ ਮਾਡਲ
টেবুল নেটৱৰ্ক,ਟੇਬਲ ਨੈੱਟਵਰਕ
"বিপৰীত, বিপৰীত, বিপৰীত","ਉਲਟ, ਉਲਟ, ਉਲਟ"
বিপৰীত বিটা ক্ষয়,ਉਲਟ ਬੀਟਾ ਸੜਨ
বিপৰীত সাধাৰণ ভিত্তি,ਉਲਟ ਆਮ ਅਧਾਰ
বিপৰীত সাধাৰণ সংগ্ৰাহক,ਉਲਟ ਆਮ ਕੁਲੈਕਟਰ
বিপৰীত সাধাৰণ নিৰ্গমনকাৰী,ਉਲਟ ਆਮ ਐਮੀਟਰ
বিপৰীত সম্পৰ্ক,ਉਲਟ ਸਬੰਧ
বিপৰীত ঘনক,ਉਲਟ ਘਣ
ৰিভাৰ্ছ কাৰেণ্ট,ਰਿਵਰਸ ਕਰੰਟ
বিপৰীত বক্ৰ,ਉਲਟ ਕਰਵ
বিপৰীত প্ৰভাৱ,ਉਲਟ ਪ੍ਰਭਾਵ
বিপৰীত মৌল,ਉਲਟ ਤੱਤ
প্ৰতিলোমা সমাগম,ਪ੍ਰਤਿਲੋਮਾ ਸਮਾਗਮ
ৰিভাৰ্ছ ৰিচাৰ্জ,ਰਿਵਰਸ ਰੀਚਾਰਜ
ইনভাৰ্ছ ৰিচাৰ্জ লুপ,ਉਲਟ ਰੀਚਾਰਜ ਲੂਪ
বিপৰীত ফোৰিয়াৰ ৰূপান্তৰ,ਇਨਵਰਸ ਚਾਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ
বিপৰীত ফলন,ਉਲਟ ਫੰਕਸ਼ਨ
বিপৰীত ছবি,ਉਲਟ ਚਿੱਤਰ
বিপৰীত সন্নিৱিষ্ট কৰা,ਉਲਟ ਸੰਮਿਲਨ
বিপৰীত জাম্প কম্পাঙ্ক,ਉਲਟ ਛਾਲ ਦੀ ਬਾਰੰਬਾਰਤਾ
বিপৰীত সীমা বিশ্লেষণ,ਉਲਟ ਸੀਮਾ ਵਿਸ਼ਲੇਸ਼ਣ
বিপৰীত সীমা,ਉਲਟ ਸੀਮਾ
ৰিভাৰ্ছ লিমিটাৰ,ਉਲਟਾ ਲਿਮਿਟਰ
বিকৃতি চুম্বকীয়কৰণ প্ৰভাৱ,ਵਿਕਾਰ ਚੁੰਬਕੀਕਰਨ ਪ੍ਰਭਾਵ
বিপৰীত জালি,ਉਲਟ ਜਾਲੀ
পাৰস্পৰিক সংখ্যা,ਪਰਸਪਰ ਸੰਖਿਆ
ইনভাৰ্ছ অপাৰেটৰ,ਉਲਟ ਆਪਰੇਟਰ
বিপৰীত ক্ৰম,ਉਲਟ ਕ੍ਰਮ
বিপৰীত শীৰ্ষ ভল্টেজ,ਉਲਟ ਪੀਕ ਵੋਲਟੇਜ
বিপৰীত ইলেক্ট্ৰষ্টেটিক প্ৰভাৱ,ਉਲਟ ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਪ੍ਰਭਾਵ
বিপৰীত বিন্দু,ਉਲਟ ਬਿੰਦੂ
বিপৰীত শক্তি শৃংখলা,ਉਲਟ ਪਾਵਰ ਸੀਰੀਜ਼
বিপৰীত পৰিকল্পনা,ਉਲਟ ਯੋਜਨਾ
বিপৰীত অনুপাত,ਉਲਟ ਅਨੁਪਾਤ
বিপৰীত অনুপাত,ਉਲਟ ਅਨੁਪਾਤ
বিপৰীত টেলিমিটাৰ,ਉਲਟ ਟੈਲੀਮੀਟਰ
বিপৰীত ঘূৰণ,ਉਲਟ ਰੋਟੇਸ਼ਨ
বিপৰীত বৰ্গ নিয়ম,ਉਲਟ ਵਰਗ ਕਾਨੂੰਨ
বিপৰীত ৰূপান্তৰ,ਉਲਟ ਪਰਿਵਰਤਨ
ৰিভাৰ্ছ ভল্টেজ,ਰਿਵਰਸ ਵੋਲਟੇਜ
বিপৰীত সমান্তৰাল সংযোগ,ਉਲਟ ਪੈਰਲਲ ਕੁਨੈਕਸ਼ਨ
বিপৰীতভাৱে সমানুপাতিক,ਉਲਟ ਅਨੁਪਾਤੀ
"inversion, ওলোটা","ਉਲਟਾ, ਉਲਟਾ"
প্ৰতিসমতাৰ কেন্দ্ৰ,ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ
বিপৰীত বক্ৰ,ਉਲਟ ਕਰਵ
ওলোটা উপাদান,ਉਲਟ ਤੱਤ
বিপৰীত সূত্ৰ,ਉਲਟ ਫਾਰਮੂਲਾ
"ছবি ওলোটা, বস্তু ওলোটা","ਚਿੱਤਰ ਉਲਟਾ, ਵਸਤੂ ਉਲਟ"
ক্ৰমৰ ওলোটা,ਕ੍ਰਮ ਦਾ ਉਲਟਾ
তাপ ওলোটা,ਗਰਮੀ ਉਲਟ
ৰিভাৰ্ছল অপাৰেচন,ਉਲਟ ਕਾਰਵਾਈ
পাৰস্পৰিক সূচকাংক,ਪਰਸਪਰ ਸੂਚਕਾਂਕ
বিপৰীত ক্ৰম,ਉਲਟ ਕ੍ਰਮ
বিপৰীত বৰ্ণালী,ਉਲਟ ਸਪੈਕਟ੍ਰਮ
বিপৰীত প্ৰতিসমতা,ਉਲਟ ਸਮਰੂਪਤਾ
বিপৰীত তাপ,ਉਲਟ ਗਰਮੀ
প্ৰতিনিধিত্ব কৰা,ਦੀ ਨੁਮਾਇੰਦਗੀ ਕਰਨ ਲਈ
"inverse, inverse","ਉਲਟ, ਉਲਟ"
বিপৰীত ফ্ৰেম পালছ,ਉਲਟ ਫਰੇਮ ਪਲਸ
ওলোটা অণুগাঁথনি,ਉਲਟ ਮਾਈਕ੍ਰੋਸਟ੍ਰਕਚਰ
"ওলোটা ছবি, উলম্ব ছবি","ਉਲਟਾ ਚਿੱਤਰ, ਲੰਬਕਾਰੀ ਚਿੱਤਰ"
ৰিভাৰ্ছ এল এন্টেনা,ਉਲਟਾ L. ਐਂਟੀਨਾ
বিপৰীত অৱনতি,ਉਲਟ ਗਿਰਾਵਟ
ওলোটা মেগনেট্ৰন,ਉਲਟਾ ਮੈਗਨੇਟ੍ਰੋਨ
"বিপৰীত পদাৰ্থ, প্ৰতিপদাৰ্থ","ਉਲਟਾ ਪਦਾਰਥ, ਐਂਟੀਮੈਟਰ"
ওলোটা মাইক্ৰস্কোপ,ਉਲਟ ਮਾਈਕ੍ਰੋਸਕੋਪ
"উলটি বহুগুণ, ওলোটা বহুগুণ","ਉਲਟਾ ਮਲਟੀਪਲ, ਉਲਟਾ ਮਲਟੀਪਲ"
বিপৰীত মেৰুত্ব,ਉਲਟ ਪੋਲਰਿਟੀ
টেলিস্কোপিক ওলোটা অৱস্থান,ਟੈਲੀਸਕੋਪਿਕ ਉਲਟ ਸਥਿਤੀ
slurred বাক্য,ਧੁੰਦਲਾ ਭਾਸ਼ਣ
বিপৰীত অৱস্থান,ਉਲਟ ਸਥਿਤੀ
ওলোটা v. এন্টেনা,ਉਲਟਾ ਵਿ. ਐਂਟੀਨਾ
"বিপৰীত প্ৰিজম, বিপৰীত প্ৰিজম","ਉਲਟ ਪ੍ਰਿਜ਼ਮ, ਉਲਟ ਪ੍ਰਿਜ਼ਮ"
ওলোটা টেলিস্কোপ,ਉਲਟ ਦੂਰਬੀਨ
অন্ধ,ਅੰਨ੍ਹਾ
অস্বচ্ছ প্ৰবাহ,ਧੁੰਦਲਾ ਵਹਾਅ
ছাইযুক্ত তৰল,ਸੁਆਹ ਤਰਲ
অস্পষ্টতা নীতি,ਅਸਪਸ਼ਟਤਾ ਦਾ ਸਿਧਾਂਤ
অদৃশ্যতা,ਅਦਿੱਖਤਾ
অদৃশ্য,ਅਦਿੱਖ
অদৃশ্য পোহৰ,ਅਦਿੱਖ ਰੋਸ਼ਨੀ
অদৃশ্য বিন্দু,ਅਦਿੱਖ ਬਿੰਦੂ
অদৃশ্য সূৰ্য্য-অস্পষ্টতা,ਅਦਿੱਖ ਸੂਰਜ-ਧੁੰਦਲਾ
ভিতৰৰ বেৰ,ਅੰਦਰੂਨੀ ਕੰਧ
শৃংখল সন্নিৱিষ্ট কৰক,ਚੇਨ ਪਾਓ
অন্তৰ্মুখী ৰেখা,ਅੰਤਰਮੁਖੀ ਲਾਈਨ
অন্তৰ্মুখী বিকিৰণ,ਅੰਤਰਮੁਖੀ ਰੇਡੀਏਸ਼ਨ
বিচ্ছিন্ন প্ৰাথমিক উপাদান,ਵੱਖ ਕੀਤਾ ਪ੍ਰਾਇਮਰੀ ਹਿੱਸਾ
আয়ন,ਆਇਨ
আয়ন সঞ্চয়,ਆਇਨ ਇਕੱਠਾ ਕਰਨਾ
আয়ন ত্বৰক,ਆਇਨ ਐਕਸਲੇਟਰ
আয়নিক বৃত্ত,ionic ਚੱਕਰ
আয়ন বেকস্কেটাৰিং,ion backscattering
আয়ন পৰিবাহীতা,ਆਇਨ ਚਾਲਕਤਾ
আয়ন কেলকুলেটৰ,ਆਇਨ ਕੈਲਕੁਲੇਟਰ
আয়ন চাইক্লট্ৰন কম্পাঙ্ক,ਆਇਨ ਸਾਈਕਲੋਟ੍ਰੋਨ ਬਾਰੰਬਾਰਤਾ
আয়ন ঘনত্ব,ਆਇਨ ਘਣਤਾ
আয়ন ডাইপোল বন্ধন,ਆਇਨ ਡਾਈਪੋਲ ਬਾਂਡ
আয়ন ডাইপোল বল,ਆਇਨ ਡਾਈਪੋਲ ਫੋਰਸ
আয়ন ইঞ্জিন,ਆਇਨ ਇੰਜਣ
আয়ন বিনিময়,ਆਇਨ ਐਕਸਚੇਂਜ
আয়ন বিনিময়কাৰী,ਆਇਨ ਐਕਸਚੇਂਜਰ
আয়ন বৰ্জন,ਆਇਨ ਬੇਦਖਲੀ
আয়ন প্ৰজেক্টৰ,ਆਇਨ ਪ੍ਰੋਜੈਕਟਰ
আয়ন বিকিৰণ,ਆਇਨ ਕਿਰਨ
আয়ন প্ৰৱেশ,ਆਇਨ ਪਹੁੰਚ
আয়ন দম্পতী,ਆਇਨ ਜੋੜਾ
আয়ন দম্পতী লাভ,ion ਜੋੜੇ ਨੂੰ ਲਾਭ
আয়ন নিয়ন্ত্ৰণ,ਆਇਨ ਨਿਯਮ
আয়ন বিকৃতকাৰী,ion repeller
আয়ন বিকিৰণ বৰ্ণালীবিজ্ঞান,ਆਇਨ ਸਕੈਟਰਿੰਗ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ
