Gujarati,Tamil
આયોડોથાયરોન,அயோடோதைரோனைன்
આયન,அயன்
આયોજક,அயன் சேனல்
આયન વિનિમય ક્રોમેટોગ્રાફી,அயன் பரிமாற்ற நிறமூர்த்தம்
આયનીય,அயனி பிணைப்பு
આયનીય ક્રિયાપ્રતિક્રિયા,அயனி தொடர்பு
આયનોસાઇટ,அயனோசைட்
ઇન્ટિગ્રેટેડ પેસ્ટ મેનેજમેન્ટ (આઈપીએમ),ஒருங்கிணைந்த பூச்சி மேலாண்மை (ஐபிஎம்)
Ipોમોઆ,ஐபோமோயா
અણી,இரிடேசி
મેઘધનુષ,ஐரிஸ்
લોખંડ,இரும்பு பலப்படுத்தப்பட்ட அரிசி
લોખંડ,இரும்பு போர்பிரின்
લોખંડ,இரும்பு ஸ்கிராப்
ઝળકતું કોષ,கதிரியக்க செல்
ઝળહળાટ,கதிர்வீச்சு
અનિયમિત,ஒழுங்கற்ற
અનિયમિત ફૂલ,ஒழுங்கற்ற மலர்
ઉલટાવી શકાય તેવું,மீளமுடியாத விலகல்
આંતરરાષ્ટ્રીય ચોખા સંશોધન સંસ્થા,சர்வதேச நெல் ஆராய்ச்சி நிறுவனம்
ઉશ્કેરાટભર્યું,எரிச்சல்
મસાલા,இஷியம்
મસાલા,இஷியம்
લેંગરહન્સના ટાપુઓ,லாங்கர்ஹான்களின் தீவுகள்
ઇસોગગ્લુટીનિન,ஐசோஅக்ளூட்டினின்
આઇસોબિલેટર પાન,ஐசோபிலேட்டரல் இலை
અલગતા,ஐசோகாமி
અનંત,ஐசோகிராஃப்ட்
અલગ,தனிமைப்படுத்தப்பட்ட
અલગ -અલગ હરિતદ્રવ્ય,தனிமைப்படுத்தப்பட்ட குளோரோபிளாஸ்ட்
અલગ -અલગ પેશી,தனிமைப்படுத்தப்பட்ட திசு
અલગતા,தனிமைப்படுத்துதல்
કામચલાઉ,ஐசோமரஸ்
આઇસાપિકનિક કેન્દ્રત્યાગી,ஐசோபிக்னிக் மையவிலக்கு
આઇસોટ,ஐசோடோனிக்
આઇસોટોપ,ஐசோடோப்
છટાદાર,ஐசோட்ரோபிக்
છટાદાર,ஐசோட்ரோபிக்
આઇસોટ્રોપિક,ஐசோட்ரோபிக் பேண்ட்
ઇસ્ત્મસ,இஸ்த்மஸ்
ઇટાઇ રોગ,Itai-itai நோய்
આઇયુડી (દવા),IUDS (மருந்து)
આઇયુડી (નોન-મેડિકેટ),IUDS (அல்லாத மருந்து)
જાસૂસ,ஜாசிட்
Jંચે જટ્રોફા,ஜட்ரோபா
કમળો,மஞ்சள் காமாலை
જડ,தாடை
જડ,தாடை இல்லாத முதுகெலும்பு
જેજુનમ,ஜெஜூனம்
જેલીફિશ,ஜெல்லிமீன்
દિવાહિની ખેતી,ஜம் சாகுபடி
સંયુક્ત વન વ્યવસ્થાપન,கூட்டு வன மேலாண்மை
જોડાયેલ એક્ઝોસ્કેલિટન,இணைந்த எக்ஸோஸ்கெலட்டன்
ખરબચડી નસ,ஜுகுலர் நரம்பு
જંક ડીએનએ,குப்பை டி.என்.ஏ
જુરાસિક સમયગાળો,ஜுராசிக் காலம்
શણગારેલી પ્રૌદ્યોગિકી,சணல் தொழில்நுட்பம்
કિશોર હોર્મોન,சிறார் ஹார்மோன்
કિશોર તબક્કો,சிறார் கட்டம்
જસ્ટાગ્લોમેર્યુલર ઉપકરણ,ஜுக்ஸ்டாக்ளோமெருலர் எந்திரம்
કાલબાસુ,கல்பாசு
કાલે,காலே
Kalmegh,கல்மெக்
કંમિસિન,கனமைசின்
કર્કશમી,கரியோகாமி
કાર્યોયોટાઇપ,காரியோடைப்
કર્કશ,காரியோடைப்பிங்
કોટિયા,க ut டியா
પાટિયું,கீல்
પાટિયું,கீல்
કેરાટિનાઇઝ્ડ ત્વચા કોષ,கெராடினைஸ் தோல் செல்
કેટોગ્લુટેરિક એસિડ,கெட்டோகுளுடரிக் அமிலம்
કોટન,கீட்டோன்
પશુન જૂથ,கெட்டோன் குழு
કેટોનોરિયા,கெட்டோனூரியா
મુખ્ય,விசை
કીસ્ટોન જાતિઓ,கீஸ்டோன் இனங்கள்
Khાંકણ,கைர்
ખેસરી,கெசரி
મૂત્રપિંડ,சிறுநீரக டயாலிசிஸ்
ગતિશક્તિ,இயக்க ஆற்றல்
ગતિ,கினெடின்
કિનેટોચોર,கினெடோகோர்
રાજા કરચલો,கிங் நண்டு
રાજ્ય,இராச்சியம்
કિંગફિશર,கிங்ஃபிஷர்
ગતિ,கைனோபிளாசம்
રસોડું,சமையலறை கழிவு
ક્લિનફેલ્ટર સિન્ડ્રોમ,க்லைன்ஃபெல்டரின் நோய்க்குறி
ઘૂંટણ,முழங்கால்
કર્કશ શરીરરચના,கிரான்ஸ் உடற்கூறியல்
ક્રેબ ચક્ર,கிரெப்பின் சுழற்சி
લેબીયા મેજોરા,லேபியா மஜோரா
લેબિયા મિનોરા,லேபியா மினோரா
લેબલના ધબકારા,லேபல் பேம்ப்
સંદિગ્ધ કરવું,லேபிள்
પ્રાસંગિક,லேபியம்
લાતબ,லாப்லாப்
લેબ્રમ,லேப்ரம்
ભુલભુલામણી,லாபிரிந்த்
લાખ,லாக்
લાખ પરરોન,லாக் ஓபரான்
કaccંગર,லேசிஃபர்
દૂધમારો,பாலூட்டுதல்
લેક્ટેશનલ એમેનોરિયા,பாலூட்டக்கூடிய அமினோரியா
લેક્ટ્રોફ,லாக்டாட்ரோஃப்
લેક્ટોબેસિલસ,லாக்டோபாகிலஸ்
લેક્ટોઝ મેટાબોલાઇઝિંગ એન્ઝાઇમ,லாக்டோஸ் வளர்சிதை மாற்ற நொதி
લેક્ટોઝ,லாக்டோஸ்
લેક્ટુકા સટિવા,லாக்டுகா சாடிவா
ક lacંગું,லாகுனா
પ્રકૃતિની સીડી,இயற்கையின் ஏணி
પાછળની બાજુ,பின்தங்கிய இழை
લહેરી,லேமல்லா
લેમેલિડેન્સ,லேமல்லிடன்கள்
એક જાતનો અવાજ,லாமியாசி
શણગાર,லாமியல்ஸ்
લેમિના પ્રોપ્રિયા,லேமினா ப்ராப்ரியா
લેમિના,லேமினா
