Malayalam,Assamese
ഐസോടോപ്പിക് ലൈസൻസ്,আইছ&#39;ট&#39;পিক অনুজ্ঞাপত্ৰ
ഐസോടോപിക് ലോഡ്,আইছ&#39;ট&#39;পিক লোড
ഐസോടോപ്പ്,আইছ’ট’প
ഐസോട്രോൺ,আইছ’ট্ৰন
"സമാന്തര, ഐസോട്രോപിക്","সমান্তৰাল, সমান্তৰাল"
"ഐസോട്രോപിക് ആന്റിന, യൂണിപോളാർ ആന്റിന","সমৰূপী এন্টেনা, একমেৰু এন্টেনা"
ഐസോട്രോപിക് പിണ്ഡം,সমতাপূৰ্ণ ভৰ
ഐസോടോപിക് ചാലകത,সমস্থানিক পৰিবাহীতা
ഐസോടോപിക് വൈദ്യുത മാധ്യമം,আইছ’ট’পিক ডাইলেক্ট্ৰিক মাধ্যম
ഐസോടോപിക് ഡൈഇലക്ട്രിക്സ്,আইছ&#39;ট&#39;পিক ডাইলেক্ট্ৰিকছ
ഐസോടോപിക് ഡിഫ്യൂഷൻ,সমস্থানিক প্ৰসাৰণ
ഐസോടോപിക് ഇലാസ്റ്റിക് മീഡിയം,সমস্থানিক ইলাষ্টিক মাধ্যম
ഐസോടോപ്പിക് ദ്രാവകം,সমস্থানিক তৰল
ഐസോടോപ്പിക് ഫ്ലോ,সমস্থানিক প্ৰবাহ
ഐസോട്രോപിക് രൂപം,সমচক্ৰীয় ৰূপ
ഐസോസ്റ്റാറ്റിക് മർദ്ദം,আইছ&#39;ষ্টেটিক চাপ
വൃത്താകൃതിയിലുള്ള രേഖ,বৃত্তাকাৰ ৰেখা
ഐസോടോപിക് മാട്രിക്സ്,আইছ&#39;ট&#39;পিক মেট্ৰিক্স
ഐസോടോപ്പിക് മീഡിയം,সমস্থানিক মাধ্যম
ഐസോടോപ്പിക് ശബ്ദം,সমস্থানিক শব্দ
ഐസോട്രോപിക് ഓസിലേറ്റർ,সমতাপূৰ্ণ দোলক
ഐസോടോപ്പിക് തലം,সমস্থানিক সমতল
ഐസോടോപിക് വികിരണം,সমস্থানিক বিকিৰণ
ഐസോടോപ്പിക് സ്കാറ്ററിംഗ്,সমস্থানিক বিকিৰণ
ഐസോടോപിക് താപ ചലനം,সমস্থানিক তাপীয় গতি
ഐസോടോപിക് താപ വൈബ്രേഷൻ,সমস্থানিক তাপীয় কম্পন
ഐസോടോപ്പിക് ലൈസൻസർ,আইছ&#39;ট&#39;পিক লাইচেন্সাৰ
ഐസോമോർഫിസം,সমৰূপতা
ഐസോമോർഫിസം ഗ്രൂപ്പ്,সমৰূপতা গোট
iso വെക്റ്റർ,iso ভেক্টৰ
ഇന്റർസെക്റ്റിംഗ് അക്യുമുലേഷൻ റിംഗ്,ছেদ কৰা সঞ্চয় আঙঠি
അയോൺ സ്കാറ്ററിംഗ് സ്പെക്ട്രോസ്കോപ്പി അയോൺ സ്കാറ്ററിംഗ് സ്പെക്ട്രം നിരീക്ഷണം,আয়ন বিকিৰণ বৰ্ণালীবিজ্ঞান আয়ন বিকিৰণ বৰ্ণালী পৰ্যবেক্ষণ
ധ്രുവീകരണ രീതി,মেৰুত্ব পদ্ধতি
"ആവർത്തന വിഘടന സാധ്യത, ആവർത്തന വിഘടന സാധ്യത","পুনৰাবৃত্তিমূলক খণ্ডিতকৰণৰ সম্ভাৱনা, পুনৰাবৃত্তিমূলক খণ্ডিতকৰণৰ সম্ভাৱনা"
ആവർത്തന വിഘടന സാധ്യത,পুনৰাবৃত্তিমূলক খণ্ডিতকৰণ সম্ভাৱনা
ആവർത്തന പരിധി,পুনৰাবৃত্তিমূলক সীমা
ആവർത്തന മെഷ്,পুনৰাবৃত্তিমূলক জাল
ആവർത്തനം,পুনৰাবৃত্তি
ആവർത്തന സമവാക്യം,পুনৰাবৃত্তি সমীকৰণ
ആവർത്തന സൂത്രവാക്യം,পুনৰাবৃত্তি সূত্ৰ
ആവർത്തന പ്രവർത്തനം,পুনৰাবৃত্তি কাৰ্য্য
ആവർത്തന ശ്രേണി,পুনৰাবৃত্তিমূলক এৰে
ആവർത്തന ഉൾപ്പെടുത്തൽ,পুনৰাবৃত্তিমূলক সন্নিৱিষ্ট
കൃത്യമായ കെണി,সঠিক ফান্দ
ആവർത്തിച്ചുള്ള പ്രവർത്തനം,পুনৰাবৃত্তিমূলক ক্ৰিয়া
ആന്തരിക ചലനാത്മകത,আভ্যন্তৰীণ গতিবিজ্ঞান
അയോൺ-ലാറ്റിസ്,আয়ন-জালি
അയോണൈസിംഗ് ഇവന്റ്,আয়নাইজিং ইভেন্ট
ixion,ixion
ജെ ആന്റിന,J এন্টেনা
ജെ-ഘടകം,জে-কাৰক
ജെ-കണിക,জে-কণা
ജെ-ജെ കപ്ലിംഗ്,জে-জে কাপলিং
ജെ-ജെ കപ്ലിംഗ് മോഡൽ,জে-জে কাপলিং মডেল
ജാക്ക്,jack
ജാക്ക് സ്ക്രൂ,জেক স্ক্ৰু
ജേക്കബ് ചിഹ്നം,জেকবি চিহ্ন
യാക്കോബിയൻ,jacobian
ജാമിൻ റിഫ്രാക്റ്റീവ് ഇൻഡക്സ്,jamin বিবৰ্তন সূচকাংক
ജാം ഇന്റർഫെറോമീറ്റർ,জাম ইন্টাৰফেৰ&#39;মিটাৰ
"കണക്റ്റർ, ജമാക്","সংযোগকাৰী, জামাক"
"കണക്ഷൻ, ജാം","সংযোগ, জাম"
ജാനറ്റ്,জেনেট
ജാനസ് ടെക്നിക്,জানুছ টেকনিক
ജീൻസ് വിസ്കോസിറ്റി സമവാക്യം,জিন্স আঠালতীয়া সমীকৰণ
"ഞെട്ടൽ, തിരിച്ചടി","জৰ্ক, ৰিবাউণ্ড"
"ജെറ്റ്, തല","জেট, মূৰ"
ജെറ്റ്-റോക്കറ്റ് പ്രൊപ്പൽഷൻ,জেট-ৰকেট প্ৰপালচন
ജെറ്റ് മലിനജലം,জেট এফ্লুৱেন্ট
ജെറ്റ് വിമാനം,জেট বিমান
ജെറ്റ് പ്രൊപ്പൽഷൻ,জেট প্ৰপালচন
ജെറ്റ് പ്രൊപ്പൽഷൻ ഇന്ധനം,জেট প্ৰপালচন ইন্ধন
ജെറ്റ് ഫ്ലോ,জেট প্ৰবাহ
"ജെറ്റ് അപർഷൻ, ജെറ്റ് ടാപോൺ","জেট এপাৰচন, জেট টাপন"
ജെറ്റ് ശബ്ദം,জেট শব্দ
പവർഡ് വാഹനം,চালিত বাহন
പ്രൈം പ്രൊപ്പൽഡ് എയർക്രാഫ്റ്റ്,প্ৰাইম প্ৰপেলড বিমান
ജെറ്റ് വാട്ടർ,জেটৱাটাৰ
ജെറ്റെവോൺ,জেটেৱন
ഈടാക്കുക,চাৰ্জ
ഈടാക്കുക,চাৰ্জ
ലോഡിംഗ്,লোডিং
രത്നിത്,ৰতনিত
രത്നക്കല്ലുകൾ,ৰত্ন বেয়াৰিং
രത്നം rivet,ৰত্ন ৰিভেট
സിസ്റ്റം മാറ്റം,চিস্টেম পৰিৱৰ্তন
വിറയൽ,জিটাৰ
ഇളക്കം പൾസ്,জিটাৰ পালছ
ജിറ്ററോൺ,জিটেৰন
പ്രതികരണ ചലനാത്മകത,বিক্ৰিয়া গতিবিদ্যা
ജോഗ്,জগ
വിരൽത്തുമ്പിൽ,আঙুলিয়াই দিয়া
ജോൺസൺ റാവു,জনছন ৰাও
സഹ-സ്വീകാര്യത,সহ-গ্ৰহণ
സംയോജിത നിമിഷം,সংযুক্ত মুহূৰ্ত
ജോയിന്റ് പോൾ,যৌগিক খুঁটা
ജോളിയുടെ പാരഫിൻ വാക്സ് ഫോട്ടോമീറ്റർ,জলিৰ পেৰাফিন মোমৰ ফটোমিটাৰ
ജോളി ബെന്റ്,জোলি বেন্ট
പുഷ് അപ്പ് ടെസ്റ്റ്,push up পৰীক্ষা
ജൂൾ,জোল
ജൂൾ-ചൂട്,জোল-তাপ
ജൂൾമീറ്റർ,জ্যুলেমিটাৰ
ജൂൾ-ക്ലോസിയസ് വേഗത,জ&#39;ল-ক্ল&#39;জিয়াছ বেগ
ജൂൾ-കെൽവിൻ കോഫിഫിഷ്യന്റ്,জৌল-কেলভিন সহগ
ജൂൾ-കെൽവിൻ പ്രഭാവം,জুল-কেলভিন প্ৰভাৱ
ജൂൾ-തോംസൺ കോഫിഫിഷ്യന്റ്,জৌল-থমছন সহগ
ജൂൾ-തോംസൺ പ്രഭാവം,জৌল-থমছন ইফেক্ট
ജൂൾ തുല്യം,জুল সমতুল্য
ജൂൾ നിയമം,joule ৰ নিয়ম
"പാര, ചാട്ടം, പ്ലൂട്ടി","কুঠাৰ, জাম্প, প্লুটি"
പ്ലൂട്ടി നിരോധനം,pluti বান
ജമ്പ് പരസ്പരബന്ധം,জাম্প সম্পৰ্ক
ജംപാക്,জম্পক
ചാടുന്നു,জপিয়াই থকা
ഉടമ്പടി,সন্ধি
ജംഗ്ഷൻ ബാറ്ററി,জংচন বেটাৰী
ഉടമ്പടി നിലനിർത്തൽ,চুক্তি ধাৰণ কৰা
ജംഗ്ഷൻ ഡിറ്റക്ടർ,জংচন ডিটেক্টৰ
"ജംഗ്ഷൻ ലേസർ, ജംഗ്ഷൻ ലേസർ","জংচন লেজাৰ, জংচন লেজাৰ"
സംഗമസ്ഥാനം,সংগম স্থান
ഉടമ്പടി ധ്രുവം,চুক্তিৰ খুঁটা
ഉടമ്പടി കൈമാറ്റം,চুক্তি হস্তান্তৰ
ജംഗ്ഷൻ-ടെട്രോഡ് ട്രാൻസിസ്റ്റർ,জংচন-টেট্ৰ&#39;ড ট্ৰেঞ্জিষ্টৰ
ജംഗ്ഷൻ-ട്രയോഡ് ട്രാൻസിസ്റ്റർ,জংচন-ট্ৰাইঅ&#39;ড ট্ৰেঞ্জিষ্টৰ
"സന്ധികർ, ജങ്കർ","সন্ধিকাৰ, জংক্টৰ"
ശരിയായ അക്ഷരം,সঠিক চিলেবল
സ്വാഭാവിക ട്യൂണിംഗ്,প্ৰাকৃতিক টিউনিং
"സന്നിധി, സാമീപ്യം","সন্নিধি, সান্নিধ্য"
കെ-തെസോറസ്,কে-থিছাৰাছ
കെ-ബാൻഡ്,কে-বেণ্ড
കെ-റേ ബീം,কে-ৰে ৰশ্মি
കെ-ക്യാപ്ചർ,কে-কেপচাৰ
കെ-റിസെപ്റ്റർ,k-গ্ৰাহক
കെ-സംയോജനം,K-সংযোজন
കെ-ഇലക്ട്രോൺ,k-ইলেক্ট্ৰন
കെ-ഇലക്ട്രോൺ പിടിച്ചെടുക്കൽ,কে-ইলেক্ট্ৰন ধৰা পেলোৱা
സ്ഥിരമായ (യൂണിറ്റ്),ধ্ৰুৱক (একক)
കെ-ഫാക്ടർ സ്പെസിഫിക് ഗാമാ റേഡിയേഷൻ കോഫിഫിഷ്യന്റ്,K-কাৰক নিৰ্দিষ্ট গামা বিকিৰণ সহগ
കെ-മേസൺ,কে-মেছন
കെ-ക്ലാസ്,কে-ক্লাছ
കെ-അവധിക്കാലം,কে-ছুটী
ക്വാസാർ പ്രഭാവം,কোৱাছাৰ প্ৰভাৱ
"കാലിഡോസ്കോപ്പ്, കാലിഡോസ്കോപ്പ്","কেলিডস্কোপ, কেলিডস্কোপ"
കാലിട്രോൺ ഓസിലേറ്റർ,কেলিট্ৰন দোলক
കലുസ സിദ്ധാന്തം,কালুজা মতবাদ
