Hindi,Bengali
माध्य सुधार काल,মানে পুনরুদ্ধারের সময়
अंतर्विफलता माध्य काल,ব্যর্থতা মানে সময়
विफलता मध्य माध्यकाल (एम टी बी एफ),ব্যর্থতার মধ্যবর্তী সময় (mt b f)
विफलता का माध्य काल,ব্যর্থতার সময় মানে
मरम्मत माध्य काल,মেরামতের গড় সময়
सुधार माध्यकाल (एम टी टी आर),সংশোধন গড় সময় (MTTR)
मध्यम स्केल एकीकरण (एम एस आई),মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI)
मध्यम समाकलन (एम एस आई),মিডিয়াম ইন্টিগ্রেশন (MSI)
माध्य पद भंडारण युक्ति,মানে টার্ম স্টোরেজ ডিভাইস
मेगा बिट प्रति सेकंड (एम बी पी एस),প্রতি সেকেন্ডে মেগা বিটস (Mbps)
अवयव वस्तु,উপাদান বস্তু
अवयव अभिलेख,উপাদান রেকর্ড
"1.स्मृति, 2.मेमोरी","1.স্মৃতি, 2.স্মৃতি"
"1.स्मृति सरणी, 2.मेमोरी व्यूह","1.মেমরি অ্যারে, 2.মেমরি অ্যারে"
"1.स्मृति कोष, 2.मेमोरी बैंक","1. মেমরি ফান্ড, 2. মেমরি ব্যাংক"
"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी","1.মেমরি বাফার রেজিস্টার, 2.মেমরি বাফার রেজিস্টার"
"1.स्मृति बस,2. मेमोरी बस","1.মেমরি বাস, 2. মেমরি বাস"
स्मृति कार्ड,মেমরি কার্ড
स्मृति कोष्ठिका,মেমরি সেল
स्मृति संहनन,স্মৃতিশক্তি হ্রাস
"1.स्मृति कोर, 2.मेमोरी कोर","1.মেমরি কোর, 2.মেমরি কোর"
स्मृति चक्र,মেমরি চক্র
"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी","1.মেমরি ডেটা রেজিস্টার, 2.মেমরি ডেটা রেজিস্টার"
"1.स्मृति निपात ,2.मेमोरी डंप","1.মেমরি ডাম্প, 2.মেমরি ডাম্প"
"1.स्मृति विनिमय, 2.मेमोरी विनिमय","1.মেমরি এক্সচেঞ্জ, 2.মেমরি এক্সচেঞ্জ"
"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम","1.মেমরি অনুক্রম, 2.মেমরি অনুক্রম"
स्मृति अनुदेश,মেমরি নির্দেশনা
"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन","1.মেমরি ম্যানেজমেন্ট, 2.মেমরি ম্যানেজমেন্ট"
"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र","1.মেমরি ম্যাপ, 2.মেমরি ম্যাপ"
"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ","1. মেমরি ম্যাপ করা আউটপুট, 2. ইনপুট, 3. মেমরি ম্যাপ করা I/O"
"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल","1.মেমরি মডেল, 2.মেমরি মডেল, 3.মেমরি মডেল"
"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल","1.মেমরি মডিউল, 2.মেমরি মডিউল"
"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी","1.মেমরি ইনডেক্স রেজিস্টার, 2.মেমরি ইনডেক্স রেজিস্টার"
स्मृति शक्ति,স্মৃতি শক্তি
स्मृति संरक्षण,মেমরি সুরক্ষা
"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश","1.মেমরি রেফারেন্স নির্দেশ, 2.মেমরি রেফারেন্স নির্দেশ"
"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश","1.মেমরি প্রোগ্রাম, 2.মেমরি প্রোগ্রাম"
"1.स्मृति इकाई, 2.मेमोरी इकाई","1.মেমরি ইউনিট, 2.মেমরি ইউনিট"
मेनू,তালিকা
मेनू बार,মেনু বার
मेनू चालित,মেনু চালিত
मेनू चयन,মেনু নির্বাচন
मेन-चालित प्रोग्राम,প্রধান চালিত প্রোগ্রাম
"1.अंतरनिहित, 2.विलय","1. অন্তর্নিহিত, 2. একত্রিত"
विलय विनिमय छंटाई,মার্জার এক্সচেঞ্জ বাছাই
"1.छंटाई संविलय ,2. प्रसूची वरण","1. একত্রীকরণ বাছাই, 2. ক্যাটালগ নির্বাচন"
