Telugu,Gujarati
అర్హత కలిగిన అభ్యర్థి,લાયક ઉમેદવાર
అర్హత,લાયક બનાવવું
అర్హత పరీక్ష,લાયકાત પરીક્ષા
క్వాలిఫైయింగ్ టెస్ట్,પાત્રતા પરીક્ષણ
గుణాత్మక పద్ధతులు,ગુણાત્મક તકનીક
నాణ్యత,ગુણવત્તા
నాణ్యత నియంత్రణ,ગુણવત્તા નિયંત્રણ
పరిమాణం,જથ્થો
దిగ్బంధం సెలవు,કોરેન્ટાઈન રજા
త్రైమాసికంలో,ત્રિમાસિક
క్వాష్,મુકાબલો કરવો
పాక్షం,ઉપરની બાજુ
పాక్షిక-శాశ్వత,કાયમી
ప్రశ్న,પ્રશંસાપૂર્વક
ప్రశ్న,પ્રશ્ન
ప్రశ్నార్థకం,શક્તિશાળી
ప్రశ్న గంట,પ્રશ્ન -કલાક
ప్రశ్నాపత్రం,પ્રશ્નાવલિ
నిష్క్రమించండి,છોડી દેવું
కోరం,કોરમ
కోటా,હિસ્સો
కొటేషన్,અવતરણ
కోట్,ભાવ
జాతి,જાતિ
జాతి వివక్ష,જાતિના ભેદભાવ
రాక్,દાદર
దాడి,દરો
రైల్వే,રેલવે
పెంచండి,Raiseભું કરવું
యాదృచ్ఛికంగా,અવ્યવસ્થિત
యాదృచ్ఛిక నమూనా,રેન્ડમ નમૂના
పరిధి,શ્રેણી
ర్యాంక్,ક્રમ
శ్రేణీకరించు మరియు దాఖలుచేయు,દરો
ర్యాంకింగ్,યથાયોગ્ય
రాపిడ్ యాక్షన్ ఫోర్స్,ઝડપી ક્રિયા દળ
అరుదైన,દુર્લભ
దద్దుర్లు,ફોલ્લીઓ
రేట్ విలువ,પરિવર્તનીય મૂલ્ય
రేటు,દર
రేటు ఒప్పందం,દર કરાર
రేటు జాబితా,દર -યાદી
ధృవీకరణ,બહાલી
రేటింగ్,દરખાસ્ત
నిష్పత్తి,ગુણોત્તર
రేషన్,રેશન
హేతుబద్ధమైన,તર્કસંગત
హేతుబద్ధీకరణ,સમજૂતી
రేషన్ భత్యం,રેશન ભથ્થું
ముడి సరుకు,કાચો માલ
ముడి ఉత్పత్తి,કાચી ઉત્પાદન
స్పందన,પ્રતિક્રિયા
పఠనం,પ્રયોગ
రీజస్ట్,ફરીથી ગોઠવવું
రెడీమేడ్ ప్లాన్,તૈયાર યોજના
రెడీ లెక్కింపు,તૈયાર છે
నిజమైన,વાસ્તવિક
నిజమైన సంపాదన,વાસ્તવિક કમાણી
రియల్ ఎస్టేట్,સ્થાવર સંપદા
వాస్తవికత,વાસ્તવિકતા
సాక్షాత్కారం,સમજણ
గ్రహించండి,સાચવો
తిరిగి నియామకం,પુનર્જીવન
తిరిగి స్వాధీనం,પુનર્વિચારણા
కారణం,કારણ
పున ass పరిశీలన,ફરીથી મૂલ્યાંકન
రిబేటు,છૂટ
గుర్తుకు తెచ్చుకోండి,યાદ કરવું
తగ్గుతుంది,પાછા હટવું
రసీదు,આવક
రసీదు పుస్తకం,પહોંચ
రశీదులు మరియు పంపిణీ,આવક અને વિતરણ
స్వీకరించండి,પ્રાપ્ત કરવું
రిసీవర్,પ્રાપ્તકર્તા
ఇటీవలి,તાજેતરનું
రిసెప్షన్,સ્વાગત
గ్రహణ,ગ્રહણશીલ
విరామ కాలము,વારસા
గ్రహీత,લેનાર
పరస్పరం,પારસ્પરિક
పరస్పర డిమాండ్,પારસ્પરિક માંગ
పరస్పర,પરસ્પર પરસ્પર કરવું
పరస్పరం,પારસ્પરિકતા
నిర్లక్ష్యంగా,બેદરકાર
కోలు,ગણવું
లెక్కించదగిన సేవ,ગણન -સેવા
పునరుద్ధరణ,નવપ્રાપ્તિ
గుర్తింపు,માન્યતા
గుర్తించబడింది,ઓળખી શકાય એવું
గుర్తుకు తెచ్చుకోండి,યાદ કરવું
సిఫార్సు చేయండి,ભલામણ કરવી
సిఫార్సు,ભલામણ
సిఫార్సు లేఖ,ભલામણ કરનાર પત્ર
సయోధ్య,સમાધાન કરવું
సయోధ్య,સમાધાન
పున ons పరిశీలన,પુનર્વિચારણા
పునర్నిర్మాణం,પુનર્રચના
పునర్నిర్మాణం,પુનર્નિર્માણ
ఫైల్ యొక్క పునర్నిర్మాణం,ફાઇલનું પુનર્નિર્માણ
రికార్డ్,રેકર્ડ
రికార్డ్ బుక్,રેકરબુક
సేవా రికార్డు,નોકરીની વિગતો
సహాయం,આશ્રય
కోలుకోండి,પુનરાવર્તન
రికవరీ,પુન: પ્રાપ્તિ
వినోదం,મનોરંજન
నియామకం,ભરતી
నియామక అధికారం,પ્રવેશ -સત્તા
నియామక,ભરતી
నియామక నియమాలు,ભરતી નિયમો
సరిదిద్దడం,સુધારો
పునరావృత,આવર્તક
రీడీమ్,Redતરવું
విముక్తి,છૂટ
మళ్ళించబడింది,પુનરાવર્તિત
పరిష్కారం,નિવારણ
RedRessal,નિવારણ
ఎరుపు-టాపిజం,લાલ ટેજ કરનાર
తగ్గింపు,ઘટાડો
అనవసరమై,નકામું
తిరిగి ఉపాధి,ફરી નોકરીમાં મૂકવું તે
రీ-ఎంట్రీ,ફરી પ્રવેશ
చూడండి,સંદર્ભ આપવો
సూచన,સંદર્ભ
రెఫరల్,સંદર્ભ
పే యొక్క రీఫిక్సేషన్,પગારની ફેરબદલ
సంస్కరణ,સુધારા
కల్పించుకోకుండా,અવલંબન કરવું
రిఫ్రెష్మెంట్,તાજું
వాపసు,પરત કરેલી રકમ
తిరిగి చెల్లించదగినది,પરતવાપાત્ર
తిరస్కరణ,ઇનકાર
తిరస్కరించండి,નામંજૂર કરવું
సెలవు నిరాకరించారు,નકારવું
తిరస్కరణ,ખંડન
గురించి,સંદર્ભ
ప్రాంతం,પ્રદેશ
ప్రాంతీయ,પ્રાદેશિક
రిజిస్టర్,નોંધણી કરવી
నమోదు చేయబడింది,રજીસ્ટર
రిజిస్టర్డ్ ఆఫీస్,રજિસ્ટર્ડ ઓફિસ
అధికారాన్ని నమోదు చేస్తుంది,નોંધણી અધિકારી
