Hindi,Gujarati
पदिक समीकरण,શબ્દ સમીકરણ
प्रतिशत,ટકા
प्रतिशतता,ટકાવારી
प्रतिशत त्रुटि,ટકાવારી ભૂલ
प्रतिशत बारंबारता,ટકાવારી આવર્તન
प्रतिशत वृद्‌धि,ટકાવારી વધારો
अशुद्‌धि-प्रतिशतता,ચોકસાઈ ટકાવારી
प्रतिशत ह्रास,ટકાવારી અવમૂલ્યન
शततमक,ટકાવારી
पूर्ण घन,સંપૂર્ણ સમઘન
आदर्श गैस,આદર્શ ગેસ
परिपूर्ण संख्या,સંપૂર્ણ સંખ્યા
परिपूर्ण समुच्चय,સંપૂર્ણ સેટ
पूर्ण वर्ग,સંપૂર્ણ ચોરસ
पूर्ण वर्ग व्यंजक,સંપૂર્ણ ચોરસ અભિવ્યક્તિ
परिमाप,પરિમિતિ
" आवर्तकाल , अवधिकाल , आवर्तक , आवर्तनांक(त्रि कोणमिति ) , कल्प , कालांक","સામયિકતા, સામયિકતા, સામયિકતા, સામયિક અનુક્રમણિકા (ત્રિકોણમિતિ), અવધિ, અવધિ"
आवर्ती वक्र,સામયિક વળાંક
आवर्ती विक्षोभ,પુનરાવર્તિત વિક્ષેપ
आवर्ती फलन,સામયિક કાર્ય
आवर्ती गति,રિકરિંગ ગતિ
परिक्रमण काल,પરિભ્રમણ સમયગાળો
घूर्णन काल,પરિભ્રમણ સમયગાળો
आवर्तिता वक्र,આવર્તન વળાંક
" परिधीय, उपान्तीय , परिरेखीय","પેરિફેરલ, પેરિફેરલ, પેરિફેરલ"
"अनुमेय, अनुज्ञेय","અનુમતિપાત્ર, અનુમતિપાત્ર"
अशुद्‌धि की अनुमेय सीमा,અશુદ્ધતાની અનુમતિપાત્ર મર્યાદા
क्रमचय,ક્રમચય
क्रमचय समूह,ક્રમચય જૂથ
क्रमचय-आव्यूह,ક્રમચય મેટ્રિક્સ
क्रमचय विधि,ક્રમચય પદ્ધતિ
लंब,લંબ
लंबता,વિલંબ
"लंबतः, अनुलंब","ઊભી, ઊભી"
लंब समतल,વર્ટિકલ પ્લેન
कर्मचारी नियतन समस्या,કર્મચારી સોંપણી સમસ્યા
पर्ट,pert
क्षोभ,ચીડ
क्षोभ-समस्या,ચીડ
क्षुब्ध समस्या,હેરાન કરતી સમસ્યા
" प्रावस्था , कला , कोणांक","તબક્કો, તબક્કો, કોણ"
कला-कोण,કોણ
कलांतर,સમયસર
कला विस्थापन,કલા વિસ્થાપન
भौतिक खगोलिकी,ભૌતિક ખગોળશાસ્ત્ર
भौतिक नियतांक,શારીરિક સ્થિરતા
भौतिक प्राचल,ભૌતિક પરિમાણ
भौतिक लोलक,ભૌતિક લોલક
भौतिक राशि,ભૌતિક જથ્થો
भौतिक विज्ञान,ભૌતિકશાસ્ત્ર
चित्रालेख,ચિત્ર
पिक्टर,ચિત્રકાર
खंडशः संतत फलन,વિભાગીય રીતે સતત કાર્ય
खंडशः रैखिक,સેગમેન્ટલી રેખીય
खंडशः रैखिक फलन,વિભાજિત રેખીય કાર્ય
खंडशः मसृण,ટુકડા દ્વારા ટુકડો
वृत्तारेख,વર્તુળ
मार्गदर्शी जनगणना,માર્ગદર્શન વસ્તી ગણતરી
मार्गदर्शी सर्वेक्षण,માર્ગદર્શિકા સર્વેક્ષણ
"धुराग्र, कीलक","પીવટ, રિવેટ"
आधारी अवयव,આધાર તત્વ
प्लांक नियतांक,પ્લાન્ક સતત
प्लांक-नियम,પ્લાન્કનો કાયદો
"तल, समतल","માળ, સ્તર"
समतलीय कोण,કોપ્લાનર કોણ
समतल परिसीमा,સપાટ સીમા
समतल वक्र,સપાટ વળાંક
समतल आकृति,છબીને સપાટ કરો
समतल ज्यामिति,પ્લેન ભૂમિતિ
समतलीय गति,કોપ્લાનર ગતિ
प्रक्षेपण-तल,પ્રક્ષેપણ વિમાન
निर्देश तल,સૂચના માળખું
सममिति तल,સમપ્રમાણતા વિમાન
ग्रह,ગ્રહ
कृत्रिम नभोमंडल,કૃત્રિમ પ્રભામંડળ
ग्रह गति,ગ્રહોની ગતિ
ग्रह निकाय,ગ્રહોની સિસ્ટમ
समतल त्रिकोणमिति,પ્લેન ત્રિકોણમિતિ
समतल तरंग,વિમાન તરંગ
आयोजना क्षितिज,આયોજન ક્ષિતિજ
प्लाज्मा,પ્લાઝમા
"सुघटय, प्लास्टिक","લવચીક, પ્લાસ્ટિક"
सपाटककुदी वक्र,સપાટ ઝોક
सपाट-ककुदता,સપાટતા
" भूखंड, क्षेत्रक, प्लॉट , आलेख","પ્લોટ, વિસ્તાર, પ્લોટ, પ્લોટ"
