Punjabi,Tamil
ਮਾਪੇ,பெற்றோர்
ਪੇਰੈਂਟਲ,பெற்றோர்
ਪੇਰੈਂਟ ਦਫਤਰ,பெற்றோர் அலுவலகம்
ਬਰਾਬਰ ਦੀ ਉੱਤਮਤਾ,சமமான சிறப்பானது
ਪਾਰਿ ਪੇਸੂ,பரி பாசு
ਸਮਾਨਤਾ,சமநிலை
ਸੰਸਦ,பாராளுமன்றம்
ਹਿੱਸਾ,பகுதி
ਭਾਗ ਫਾਈਲ,பகுதி கோப்பு
ਅੰਸ਼ਕ,பகுதி
ਭਾਗ ਲਓ,பங்கேற்க
ਖਾਸ,குறிப்பாக
ਵੇਰਵੇ,விவரங்கள்
ਭਾਗ,பகிர்வு
ਸਾਥੀ,கூட்டாளர்
ਭਾਈਵਾਲੀ ਦਾ ਕੰਮ,கூட்டாண்மை பத்திரம்
ਭਾਗ ਭੁਗਤਾਨ,பகுதி கட்டணம்
ਥੋੜਾ ਸਮਾਂ,பகுதி நேரம்
ਪਾਰਟੀ,கட்சி
ਬਰਾਬਰ ਮੁੱਲ,சம மதிப்பு
ਪਾਸ,பாஸ்
ਬੀਤਣ,பத்தியில்
ਪਾਸਵਰਡ,கடவுச்சொல்
ਪੇਟੈਂਟ,காப்புரிமை
ਸਰਪ੍ਰਸਤ,புரவலர்
ਤਨਖਾਹ,செலுத்துங்கள்
ਭੁਗਤਾਨ ਬਿੱਲ,பணம் செலுத்து
ਭੁਗਤਾਨ ਦਾ ਭੁਗਤਾਨ,ஊதிய சான்றிதழ்
ਤਨਖਾਹ ਦਿਵਸ,காவலன்
ਭੁਗਤਾਨ ਕਰਨ ਵਾਲੇ,பணம் செலுத்துபவர்
ਭੁਗਤਾਨ ਕਰਨ ਵਾਲਾ,பணம் செலுத்துபவர்
ਭੁਗਤਾਨ,கட்டணம்
ਅਦਾ ਕਰ ਦਿਓ,செலுத்துங்கள்
ਭੁਗਤਾਨ ਆਰਡਰ,ஊதிய ஆர்டர்
ਤਨਖਾਹ ਰੋਲ,கட்டண ரோல்
ਤਨਖਾਹ ਸਕੇਲ,சம்பள விகிதம்
ਚਿੰਤਤ,பண
ਪੈਨਲ,தண்டனை
ਪੈਨਲ ਕੋਡ,தண்டனை குறியீடு
ਜ਼ੁਰਮਾਨਾ,தண்டனை வட்டி
ਜ਼ੁਰਮਾਨਾ,அபராதம் விதிக்கவும்
ਜ਼ੁਰਮਾਨਾ,தண்டம்
ਬਕਾਇਆ,நிலுவையில் உள்ளது
ਕਲਮ ਹੜਤਾਲ,வேலைநிறுத்தம்
ਪੈਨਸ਼ਨ,ஓய்வூதியம்
ਪੈਨਸ਼ਨਯੋਗ,ஓய்வூதியம்
ਪੈਨਸ਼ਨਰ,ஓய்வூதியதாரர்
ਪੈਨਸ਼ਨ ਸਕੀਮ,ஓய்வூதிய திட்டம்
ਪ੍ਰਤੀ ਵਰ੍ਹਾ,ஓராண்டுக்கு
ਪ੍ਰਤੀ ਧਾਰਕ,ஒரு தாங்கி
ਪ੍ਰਤੀ ਕੈਪੀਟਾ (= ਪ੍ਰਤੀ ਸਿਰ),தனிநபர் (= ஒரு தலைக்கு)
ਪ੍ਰਤੀਸ਼ਤ,சதவீதம்
ਸਦੀਵੀ,வற்றாத
ਤਰਜੀਹੀ ਖਰੀਦ,முன்னுரிமை கொள்முதல்
ਪ੍ਰਦਰਸ਼ਨ,நிகழ்த்துங்கள்
ਪ੍ਰਦਰਸ਼ਨ,செயல்திறன்
ਪੀਰੀਅਡ,காலம்
ਸਮੇਂ-ਸਮੇਂ ਤੇ,குறிப்பிட்ட கால
ਸਮੀਖਿਆ ਅਧੀਨ ਪੀਰੀਅਡ,மதிப்பாய்வு செய்யப்பட்ட காலம்
Jejury,தவறான
ਭੱਤਾ,சலுகைகளை
ਸਥਾਈ,நிரந்தர
ਪ੍ਰਤੀ ਪੁਰਸ਼,ஒரு மாதத்திற்கு
ਇਜਾਜ਼ਤ,அனுமதிக்கப்படுகிறது
ਇਜਾਜ਼ਤ,அனுமதி
ਪਰਮਿਟ,அனுமதி
ਇਜਾਜ਼ਤ,அனுமதிக்கப்பட்டது
ਸਦੀਵੀ,நிரந்தர
ਸਦੀਵੀ,நிரந்தரம்
ਪਰਕੀਸਾਈਟਸ (= ਪਰਕਸ),தேவைகள் (= சலுகைகள்)
ਨਿੱਜੀ,தனிப்பட்ட
ਨਿੱਜੀ ਜਾਇਦਾਦ,தனிப்பட்ட சொத்துக்கள்
ਨਿੱਜੀ ਬਾਂਡ,தனிப்பட்ட பிணைப்பு
ਸ਼ਖਸੀਅਤ,ஆளுமை
ਵਿਅਕਤੀਗਤ ਗੈਰ ਗ੍ਰਾਟਾ,ஆளுமை அல்லாத கிராட்டா
ਕਰਮਚਾਰੀ,பணியாளர்கள்
ਕਰਮਚਾਰੀ ਨੀਤੀ,பணியாளர் கொள்கை
ਪਰਿਪੇਖ,முன்னோக்கு
ਦ੍ਰਿੜਤਾ,தூண்டுதல்
Person ੁਕਵਾਂ,பொருத்தமானது
ਸਜਾਵਟ,பரிசோதனை
ਪਟੀਸ਼ਨ,மனு
ਪਟੀਸ਼ਨਰ,மனுதாரர்
ਪੜਾਅ,கட்டம்
ਫੋਟੋ,புகைப்படம்
ਫੋਟੋਸਟੈਟ,ஃபோட்டோஸ்டாட்
ਸਰੀਰਕ ਚੈਕਿੰਗ,உடல் சோதனை
ਸਰੀਰਕ ਨੁਕਸ,உடல் குறைபாடு
ਕਸਰਤ ਸਿੱਖਿਆ,உடற்கல்வி
ਸਰੀਰਕ ਤੌਰ 'ਤੇ ਅਪਾਹਜ,உடல் ஊனமுற்றோர்
ਸਰੀਰਕ ਤਸਦੀਕ,உடல் சரிபார்ப்பு
ਟੁਕੜੇ,துண்டு துண்டாக
ਟੁਕੜਾ ਦਰ,துண்டு விகிதம்
ਤੀਰਥ ਯਾਤਰੀ,யாத்ரீகர்
ਪਾਇਲਟ ਪ੍ਰੋਗਰਾਮ,பைலட் திட்டம்
ਪਿੰਨ,முள்
ਪਲੇਸਮੈਂਟ ਸੇਵਾ,வேலை வாய்ப்பு சேவை
ਜਨਮ ਸਥਾਨ,பிறந்த இடம்
ਕੰਮ ਦੀ ਜਗ੍ਹਾ,வேலை செய்யும் இடம்
ਮੁਦਈ,வாதி
ਯੋਜਨਾ,திட்டம்
ਯੋਜਨਾਬੰਦੀ,திட்டமிடல்
ਪੌਦਾ,ஆலை
ਖਿਡਾਰੀ,ஆட்டக்காரர்
ਪਟੀਸ਼ਨ,மனு
ਪਰਦਾਤਾ,வாதி
ਪਲੇਸਸੀਟ,பொது வாக்கெடுப்பு
ਵਾਅਦਾ,உறுதிமொழி
ਪੂਰਵਜ ਸੈਸ਼ਨ,முழுமையான அமர்வு
Planpootentiary,பிளெனிபோடென்டரி
ਪਲਿੰਥ ਖੇਤਰ,அஸ்திவார பகுதி
ਨੀਤੀ ਨੂੰ,கொள்கை
ਰਾਜਨੀਤਿਕ ਗਤੀਵਿਧੀ,அரசியல் செயல்பாடு
ਚੋਣ,கருத்து கணிப்பு
ਪ੍ਰਦੂਸ਼ਣ,மாசுபாடு
ਰਾਜਨੀਤਿਕ,அரசியல்
ਪੂਲ,குளம்
ਪੋਰਟਫੋਲੀਓ,போர்ட்ஃபோலியோ
ਸਥਿਤੀ,நிலை
ਸਕਾਰਾਤਮਕ,நேர்மறை
ਪੋਸਟ,அஞ்சல்
ਪੋਸਟ-ਮਿਤੀ,பின் தேதியிட்ட
ਪੋਸਟ-ਫੈਕਟਰੀ ਦੀ ਮਨਜ਼ੂਰੀ,பிந்தைய காரணி அனுமதி
ਪੋਸਟ ਗ੍ਰੈਜੂਏਟ,முதுகலை
ਦੁਖਦਾਈ,மரணத்திற்குப் பிந்தைய
ਪੋਸਟਿੰਗ,இடுகை
ਪੋਸਟ ਮਾਰਟਮ ਇਮਤਿਹਾਨ,பிரேத பரிசோதனை
ਪੋਸਟਪੋਨ,ஒத்திவைக்கவும்
ਪੋਸਟਸਕ੍ਰਿਪਟ (ਪੀ.ਐੱਸ.),போஸ்ட்ஸ்கிரிப்ட் (பி.எஸ்.)
ਤਾਕਤ,சக்தி
ਮੁਖਤਿਆਰਨਾਮਾ,அங்கீகாரம் பெற்ற நபர்
ਅਭਿਆਸਯੋਗ,நடைமுறையில்
ਅਭਿਆਸ,பயிற்சி
ਪ੍ਰੀ-ਆਡਿਟ,முன் தணிக்கை
ਸਾਵਧਾਨੀ,முன்னெச்சரிக்கை
ਉਦਾਹਰਣ,முன்னோடி
ਨਿਰਮਾਤਾ,துல்லியமானது
ਸਹੀ,துல்லியமான
ਬੰਦ ਕਰੋ,தடை
ਪੂਰਕ,முன்நிபந்தனை
ਪੂਰਵਗਾਮੀ,முன்னோடி
ਪ੍ਰਮੁੱਖ,முதன்மையானதாக
ਪ੍ਰੀਫੇਸ,முன்னுரை
ਨੂੰ ਤਰਜੀਹ,விரும்புங்கள்
ਪੱਖਪਾਤ,பாரபட்சம்
ਮੁ nextmininary ਲੀ,பூர்வாங்க
ਅਚਨਚੇਤੀ,முன்கூட்டியே
ਅਹਾਤੇ,வளாகம்
ਪ੍ਰੀਮੀਅਮ,பிரீமியம்
ਪ੍ਰੀਪੇਡ,ப்ரீபெய்ட்
ਪ੍ਰੀਪੇਡ ਕਾਰਡ,ப்ரீபெய்ட் கார்டு
ਪ੍ਰੀ-ਯੋਜਨਾਬੱਧ,முன் திட்டமிடப்பட்ட
ਪ੍ਰੀਪਲੋਨ,ப்ரீபோன்
ਪ੍ਰੀ-ਰਿਆਇਤੀ ਬਿੱਲ,முன் பெறப்பட்ட மசோதா
ਰੋਕਥਾਮ,தனிச்சிறப்பு
ਤਜਵੀਜ਼ਵੀ,பரிந்துரைக்கவும்
ਨਿਰਧਾਰਤ,பரிந்துரைக்கப்பட்டது
ਨਿਰਧਾਰਤ ਫਾਰਮ,பரிந்துரைக்கப்பட்ட வடிவம்
ਪੇਸ਼ਕਾਰੀ,விளக்கக்காட்சி
ਸਿਧਾਂਤ,தலைமை
ਰਾਸ਼ਟਰਪਤੀ,ஜனாதிபதி
ਪ੍ਰੈਸ,அச்சகம்
ਦਬਾਓ ਕਾੱਪੀ,நகலை அழுத்தவும்
ਪ੍ਰੈਸ ਗੈਲਰੀ ਦਬਾਓ,கேலரியை அழுத்தவும்
ਮੰਨਿਆ,கருதப்பட்டது
ਤੂਫਾਨੀ ਤਨਖਾਹ,ஊக ஊதியம்
ਅਨੁਮਾਨ ਲਗਾਇਆ,முன்மொழியப்பட்டது
ਬਹਾਨਾ,சாக்குப்போக்கு
ਪ੍ਰਬਲ,மேம்படு
ਰੋਕਣ,தடுக்கவும்
ਰੋਕਥਾਮ,தடுப்பு
ਰੋਕਥਾਮ,தடுப்பு
ਕੀਮਤ ਦਾ ਉਤਰਾਅ (= ਕੀਮਤ ਦੀਆਂ ਹਰਕਤਾਂ),விலை ஏற்ற இறக்கங்கள் (= விலை இயக்கங்கள்)
ਕੀਮਤ,விலை
ਪ੍ਰਿਮਾ ਪੱਖ,ப்ரிமா ஃபேஸி
ਮੁੱਖ ਤੌਰ ਤੇ,முதன்மையாக
ਪ੍ਰਾਇਮਰੀ,முதன்மை
ਪ੍ਰਾਇਮਰੀ ਰਸੀਦ,முதன்மை ரசீது
ਪ੍ਰਿੰਸੀਪਲ,முதன்மை
ਪ੍ਰਿੰਸੀਪਲ ਕਰਜ਼ਟਰ,முதன்மை கடனாளி
ਪ੍ਰਿੰਟਰ,அச்சுப்பொறி
ਛਪਾਈ,அச்சிடுதல்
ਪਹਿਲਾਂ ਸੰਕੇਤ,முன் அறிகுறி
ਪ੍ਰਾਥਮਿਕਤਾ ਗ੍ਰੇਡਿੰਗ,முன்னுரிமை தரம்
ਜੇਲ੍ਹ,சிறையில்
ਕੈਦੀ,கைதி
ਗੋਪਨੀਯਤਾ,தனியுரிமை
ਨਿਜੀ ਅਤੇ ਗੁਪਤ,தனியார் மற்றும் ரகசியமானது
ਅਧਿਕਾਰ,தனியுரிமை
ਵਿਸ਼ੇਸ਼ ਅਧਿਕਾਰ ਕਮੇਟੀ,சலுகைக் குழு
ਇਨਾਮ,பரிசு
ਸੰਭਾਵਨਾ,நிகழ்தகவு
ਪ੍ਰੋਬੇਟ,ஆய்வு
ਪ੍ਰੋਬੇਸ਼ਨ,தகுதிகாண்
ਪ੍ਰੋਬੇਸ਼ਨਰੀ,தகுதிகாண்
ਪ੍ਰੋਬੇਸ਼ਨਰ,தகுதிகாண்
ਪੜਤਾਲ,விசாரணை
ਕਾਰਜਪ੍ਰਣਾਲੀ ਨਿਯਮ,நடைமுறை விதிகள்
ਵਿਧੀ,செயல்முறை
ਕਾਰਵਾਈ,நடவடிக்கைகள்
ਪ੍ਰਕਿਰਿਆ,செயல்முறை
ਕਾਰਵਾਈ,செயலாக்கம்
ਜਲੂਸ,ஊர்வலம்
ਘੋਸ਼ਣਾ,அறிவிக்கவும்
ਘੋਸ਼ਣਾ,பிரகடனம்
ਖਰੀਦ,கொள்முதல்
ਉਤਪਾਦ,தயாரிப்பு
ਉਤਪਾਦਨ,உற்பத்தி
ਪੇਸ਼ੇ,தொழில்
ਪੇਸ਼ੇਵਰ ਪ੍ਰਾਪਤੀ,தொழில்முறை சாதனை
ਨਿਪਟਾਰਾ ਸਰਟੀਫਿਕੇਟ,தேர்ச்சி சான்றிதழ்
ਪਰੋਫਾਈਲ,சுயவிவரம்
ਲਾਭ,லாபம்
ਪ੍ਰੋਗਰਾਮ,திட்டம்
ਪ੍ਰੋਗਰਾਮ ਦਾ ਸਮਾਂ-ਤਹਿ,நிரல் அட்டவணை
ਪ੍ਰੋਗਰਾਮਿੰਗ,நிரலாக்க
ਤਰੱਕੀ,முன்னேற்றம்
ਪ੍ਰਗਤੀਸ਼ੀਲ,முற்போக்கான
ਵਰਜਿਤ,தடைசெய்யப்பட்டது
ਵਰਜਿਤ ਖੇਤਰ,தடைசெய்யப்பட்ட பகுதி
ਮਨਾਹੀ,தடை
ਮਨਾਹੀ ਆਰਡਰ,தடை உத்தரவு
ਪ੍ਰੋਜੈਕਟ,திட்டம்
ਪ੍ਰੋਜੈਕਸ਼ਨ,திட்டம்
ਪ੍ਰਮੁੱਖ,முக்கியமானது
ਵਾਅਦਾ ਕਰੋ,வாக்குறுதி
ਪ੍ਰੋਮਸਰੀ ਨੋਟ,உறுதிமொழி
ਨੂੰ ਉਤਸ਼ਾਹਿਤ,ஊக்குவிக்க
ਪ੍ਰਮੋਟਰ,விளம்பரதாரர்
ਤਰੱਕੀ,பதவி உயர்வு
ਪ੍ਰੋਮੇਟ,Promt
ਪ੍ਰਸਤੁਤ,அறிவிக்கவும்
ਉਚਾਰੇ ਹੋਏ,உச்சரிக்கவும்
ਐਲਾਨ,அறிவிப்பு
ਸਬੂਤ,ஆதாரம்
ਭੇਜਣ ਦਾ ਸਬੂਤ,அனுப்பியதற்கான ஆதாரம்
ਸਬੂਤ ਪੜ੍ਹਨ,ஆதாரம் வாசிப்பு
ਪ੍ਰਚਾਰ,பிரச்சாரம்
ਪ੍ਰਸਾਰ,பரப்புதல்
ਸਹੀ,முறையானது
ਜਾਇਦਾਦ,சொத்து
ਪ੍ਰਸਤਾਵ,முன்மொழிவு
ਪ੍ਰਸਤਾਵ,முன்மொழிவு
ਪ੍ਰੋਵੈਂਟ,முன்மொழிவு
ਮਲਕੀਅਤ,தனியுரிம
ਮਲਕੀਅਤ,தனியுரிமை
ਪ੍ਰੋ ਰਾਟਾ,சார்பு-ரேட்டா
ਪ੍ਰੋ-ਰਾਏ ਕੋਟੇ,சார்பு விகித ஒதுக்கீடு
ਪ੍ਰੋਟੋਗ੍ਰਾ,Prorock
ਲਾਭ ਅਤੇ ਹਾਨੀਆਂ,நன்மை தீமைகள்
ਪ੍ਰੋਵਾਈਸਗੀ,புரோசக்
ਮੁਕੱਦਮਾ ਚਲਾਉਣ ਵਾਲਾ,வழக்கு
ਪ੍ਰਾਸਪੈਕਟਸ,ப்ரஸ்பெக்டஸ்
ਪ੍ਰੋਟੈਂਪੋਰ ਮੁਲਾਕਾਤ,புரோட்டெம்போர் நியமனம்
ਪ੍ਰੋਟੋਕੋਲ,நெறிமுறை
ਸਾਬਤ ਕਰੋ,நிரூபிக்க
ਪ੍ਰਦਾਨ ਕੀਤੀ ਗਈ,வழங்கப்பட்டது
ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ,வருங்கால வைப்பு நிதி
ਪ੍ਰਬੰਧ,வழங்கல்
ਆਰਜ਼ੀ,தற்காலிக
ਆਰਜ਼ੀ ਸੂਚੀ,தற்காலிக பட்டியல்
ਪ੍ਰੋਵੀਸੋ,விதிமுறை
ਨੇੜਤਾ,அருகாமையில்
ਪਰਾਕਸੀ,ப்ராக்ஸி
ਜਨਤਕ,பொது
ਪ੍ਰਕਾਸ਼ਨ,வெளியீடு
ਜਨਤਕ ਫਰਜ਼,பொது கடமை
ਜਨਤਕ ਵਿਆਜ ਮੁਕੱਦਮੇਬਾਜ਼ੀ,பொது நலன் வழக்கு
ਪ੍ਰਚਾਰ,விளம்பரம்
ਪ੍ਰਕਾਸ਼ਤ,வெளியிடுங்கள்
ਪਾਬੰਦ,சரியான நேரத்தில்
ਸਜ਼ਾ,தண்டனை
ਖਰੀਦ,வாங்க
ਪੂਰੀ ਤਰ੍ਹਾਂ ਅਸਥਾਈ,முற்றிலும் தற்காலிகமானது
ਉਦੇਸ਼,நோக்கம்
ਪਿੱਛਾ ਕਰੋ,தொடரவும்
ਪਿੱਛਾ,நோக்கத்தில்
ਪਿਯੋ,முழு
ਪੇਸ਼ ਕਰੋ,போடு
ਪੁਟ-ਅਪ ਸਲਿੱਪ,புட்-அப் சீட்டு
ਯੋਗਤਾ,தகுதி
ਯੋਗ ਉਮੀਦਵਾਰ,தகுதிவாய்ந்த வேட்பாளர்
ਯੋਗਤਾ ਪੂਰੀ ਕਰੋ,தகுதி
ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ,தகுதி தேர்வு
ਯੋਗਤਾ ਪਰਖ,தகுதி சோதனை
ਗੁਣਾਤਮਕ ਤਕਨੀਕ,தரமான நுட்பங்கள்
ਗੁਣਵੱਤਾ,தரம்
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,தர கட்டுப்பாடு
ਮਾਤਰਾ,அளவு
ਕੁਆਰੰਟੀਨ ਛੁੱਟੀ,தனிமைப்படுத்தப்பட்ட விடுப்பு
ਤਿਮਾਹੀ,காலாண்டு
ਕਥਾ,ரத்து
Quashi,அரை
ਕਾਸੀ-ਸਥਾਸਗੀ,அரை-நிரப்பு
ਸਵਾਲ,வினவல்
ਸਵਾਲ,கேள்வி
ਪ੍ਰਸ਼ਨ,கணிசமான
ਪ੍ਰਸ਼ਨ ਘੰਟਾ,கேள்வி நேரம்
ਪ੍ਰਸ਼ਨਾਵਲੀ,வினாத்தாள்
ਛੱਡੋ,விட்டுவிட
ਕੋਰਮ,கோரம்
ਕੋਟਾ,ஒதுக்கீடு
ਹਵਾਲਾ,மேற்கோள்
ਹਵਾਲਾ,மேற்கோள்
ਦੌੜ,இனம்
ਨਸਲੀ ਵਿਤਕਰੇ,இன பாகுபாடு
ਰੈਕ,ரேக்
ਰੇਡ,சோதனை
ਰੇਲਵੇ,ரயில்வே
ਵਧਾਓ,உயர்த்தவும்
ਬੇਤਰਤੀਬ,சீரற்ற
ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ,சீரற்ற மாதிரி
ਸੀਮਾ,சரகம்
ਦਰਜਾ,தரவரிசை
ਦਰਜਾ ਅਤੇ ਫਾਈਲ,நிலையும் மற்றும் கோப்பு
ਰੈਂਕਿੰਗ,தரவரிசை
ਰੈਪਿਡ ਐਕਸ਼ਨ ਫੋਰਸ,விரைவான செயல் படை
ਦੁਰਲੱਭ,அரிய
ਧੱਫੜ,சொறி
ਕਠੋਰ ਮੁੱਲ,விகித மதிப்பு
ਰੇਟ,விகிதம்
ਰੇਟ ਇਕਰਾਰਨਾਮਾ,வீத ஒப்பந்தம்
ਰੇਟ ਲਿਸਟ,வீத பட்டியல்
ਅਨੁਪ੍ਰਤਾ,ஒப்புதல்
ਰੇਟਿੰਗ,மதிப்பீடு
ਅਨੁਪਾਤ,விகிதம்
