Gujarati,Assamese
સાંભળવાની ક્ષતિ,শ্ৰৱণ ক্ষমতাত অক্ষমতা
હેડ્રોન,হাড্ৰন
નક્કર જમીન,কঠিন মাটি
સખત સામગ્રી,কঠিন পদাৰ্থ
હાર્ડી કલરમીટર,হাৰ্ডি কলৰিমিটাৰ
વાળ હાઇગ્રોમીટર,চুলিৰ হাইগ্ৰ&#39;মিটাৰ
હેરિંગ સેલ,হেৰিং কোষ
ગુમાવનાર-કેસ્પર અસમાનતા,হেৰুৱা-কাছপাৰ বৈষম্য
હાર્કિન્સ કાયદો,হাৰ্কিন্স ল
હાઇ સ્પીડ એન્ટિ-રેડિયેશન મિસાઇલ,উচ্চ গতিৰ এন্টি ৰেডিয়চন মিছাইল
"હાર્મોનિક, હાર્મોનિક, હાર્મોનિક, હાર્મોનિક","হাৰমনিক, হাৰমনিক, হাৰমনিক, হাৰমনিক"
"હાર્મોનિક વિશ્લેષક, હાર્મોનિક વિશ્લેષક, હાર્મોનિક વિશ્લેષક","হাৰমনিক বিশ্লেষক, হাৰমনিক বিশ্লেষক, হাৰমনিক বিশ্লেষক"
એપિસોડિક વિશ્લેષણ,এপিচ&#39;ডিক বিশ্লেষণ
"ગુણાત્મક એન્ટેના, હાર્મોનિક એન્ટેના","গুণগত এন্টেনা, হাৰমনিক এন্টেনা"
"હાર્મોનિક એટેન્યુએશન, ગુણવત્તા એટેન્યુએશન","হাৰমনিক ক্ষীণকৰণ, গুণগত মানৰ ক্ষীণকৰণ"
ગુણવત્તા વિરોધી ચોક,এন্টি গুণগত মানৰ চক
હાર્મોનિક ઘટક,হাৰমনিক উপাদান
"હાર્મોનિક અપૂર્ણાંક, ગુણાકાર અપૂર્ણાંક","হাৰমনিক ভগ্নাংশ, গুণন ভগ্নাংশ"
"હાર્મોનિક કન્વર્ટર ટ્રાન્સડ્યુસર, ક્વોન્ટિટી કન્વર્ટર ટ્રાન્સડ્યુસર","হাৰমনিক কনভাৰ্টাৰ ট্ৰেন্সডুচাৰ, কোৱাণ্টিটি কনভাৰ্টাৰ ট্ৰেন্সডুচাৰ"
ગુણવત્તાયુક્ત વર્તમાન,গুণগত মানৰ কাৰেণ্ট
ગુણવત્તા સૂચક,গুণগত মানৰ সূচক
વાતચીત ડાયલ,কথোপকথন ডায়েল
હાર્મોનિક વિકૃતિ,হাৰমনিক বিকৃতি
હાર્મોનિક રેઝોનન્સ,হাৰমনিক অনুনাদ
હાર્મોનિક તત્વ,হাৰমনিক উপাদান
રિકરિંગ વિસ્તાર,পুনৰাবৃত্তিমূলক অঞ্চল
હાર્મોનિક આવર્તન,হাৰমনিক ফ্ৰিকুৱেন্সি
હાર્મોનિક જનરેટર,হাৰমনিক জেনেৰেটৰ
ગુણવત્તામાં દખલ,গুণগত মানৰ হস্তক্ষেপ
"હાર્મોનિક ધોવાણ શક્તિ, ગુણવત્તા ધોવાણ શક્તિ","হাৰমনিক খহনীয়া শক্তি, গুণগত খহনীয়া শক্তি"
ઇન્ટરેક્ટિવ મર્યાદા કાર્ય,পাৰস্পৰিক সীমা কাৰ্য্য
હાર્મોનિક મોડ,হাৰমনিক মোড
સરળ સામયિક ઓસિલેટર,সহজ সময়কালীন দোলক
ગુણવત્તા રેઝોનેટર સર્કિટ,মানসম্পন্ন অনুনাদক বৰ্তনী
વિરોધી હાર્મોનિક,এন্টি-হাৰমনিক
ગુણવત્તા સંશ્લેષણ,গুণগত মানৰ সংশ্লেষণ
ગુણાત્મક સહનશીલતા,গুণগত সহনশীলতা
પુનરાવર્તિત ધ્રુજારી,পুনৰাবৃত্তিমূলক কঁপনি
રિકરિંગ વાઇબ્રેશન ફરતી બેન્ડ,পুনৰাবৃত্তিমূলক কম্পন ঘূৰ্ণনশীল বেণ্ড
ગુણવત્તા તરંગ પટ્ટી,মানসম্পন্ন তৰংগ ষ্ট্ৰিপ
"ઇન્ટરેક્ટિવ વિશ્લેષણ, ગુણવત્તા","পাৰস্পৰিক বিশ্লেষণ, গুণগত মান"
સુમેળ,সমন্বয়
હાર્મોનોગ્રાફી,হাৰমন&#39;গ্ৰাফী
"સંવાદિતા, સંવાદિતા, સુસંગતતા, સંવાદિતા","সমন্বয়, সমন্বয়, সামঞ্জস্যতা, সমন্বয়"
"(સાધન) શણગાર, પવન ફ્રેમ, હાર્નેસ","(সঁজুলি) সজ্জা, বতাহৰ ফ্ৰেম, হাৰ্নেছ"
હેરિસ પ્રવાહ,হেৰিছ ফ্ল&#39;
હાર્ટરી અંદાજ,হাৰ্ট্ৰি আনুমানিক
હાર્ટલી,হাৰ্টলি
હાર્ટલી સર્કિટ,হাৰ্টলি চাৰ্কিট
હાર્ટલી ઓસિલેટર,হাৰ্টলি দোলক
હાર્ટમેન ડિસ્પરશન ફોર્મ્યુલા,হাৰ্টমেন বিক্ষিপ্তকৰণ সূত্ৰ
હાર્ટમેન પ્રવાહ,হাৰ্টমেন প্ৰবাহ
હાર્ટમેન જનરેટર,হাৰ্টমেন জেনেৰেটৰ
હાર્ટમેન નંબર,হাৰ্টমেন নম্বৰ
હાર્ટમેન ટેસ્ટ,হাৰ্টমেন পৰীক্ষা
હાર્ટ્રી ટેસ્ટ,hartree পৰীক্ষা
હાર્ટરી વિસ્તાર,হাৰ্ট্ৰি এলেকা
હાર્ટરી સમીકરણ,হাৰ্ট্ৰি সমীকৰণ
હાર્ટરી પદ્ધતિ,হাৰ্ট্ৰি পদ্ধতি
હાર્ટરી એકમ,হাৰ্ট্ৰি ইউনিট
હાર્ટરી ફોક અંદાજ,হাৰ্ট্ৰি ফক আনুমানিক
કોલાહલ,হুলস্থুল
રેખા છાંયો,লাইন ছাঁযুক্ত
મુખ્ય શ્રેણી,মূল শ্ৰেণী
શાસન આવે છે,আহক শাসন কৰক
હેવલોક નિયમ,havelock নিয়ম
આ પુલ,এই দলংখন
"કુહેદિકા, ઝાકળ","কুহেদিকা, কুঁৱলী"
બેરોમીટર,বেৰ&#39;মিটাৰ
"માથું, માથું, માથું, એકવિધ વડા, માથું","মূৰ, মূৰ, মূৰ, একঘেয়ামী মূৰ, মূৰ"
ટોપ ગેઇન એમ્પ્લીફાયર,শীৰ্ষ লাভ এম্প্লিফায়াৰ
શિર વલી,শিৰ ৱালি
ટોચનું નુકસાન,শীৰ্ষ লোকচান
"હેડફોન, હેડફોન","হেডফোন, হেডফোন"
હેડબોર્ડ,হেডবৰ্ড
"સીધી અસર, આગળની અથડામણ","প্ৰত্যক্ষ প্ৰভাৱ, সন্মুখৰ সংঘৰ্ষ"
"એન્ટ્રી, હેડર, હેડર","প্ৰৱেশ, হেডাৰ, হেডাৰ"
"મથાળું, મથાળું, જંકશન, સામનો કરવો, દિશાનો સામનો કરવો","হেডিং, হেডিং, জংচন, ফেচিং, ফেচিং দিশ"
ચહેરો દિશા સૂચક,মুখৰ দিশ সূচক
ચહેરો દિશા માર્કર,মুখৰ দিশ চিহ্নিতকাৰী
અગરદીપ,আগৰদীপ
આગળ એન્ટેના,ফৰৱাৰ্ড এন্টেনা
આરોગ્ય ભૌતિકશાસ્ત્ર,স্বাস্থ্য পদাৰ্থ বিজ্ঞান
શ્રવણ સહાય,শ্ৰৱণ যন্ত্ৰ
શ્રવણશક્તિ ગુમાવવી,শ্ৰৱণ ক্ষমতা হেৰুৱাই পেলোৱা
ગરમી,তাপ
ગરમી શોષક,তাপ শোষক
ગરમીનું સંતુલન,তাপৰ ভাৰসাম্যতা
ગરમીનું બજેટ,তাপ বাজেট
ગરમી ક્ષમતા,তাপ ক্ষমতা
ગરમી વહન સમીકરણ,তাপ পৰিবাহী সমীকৰণ
ગરમી વહન વેક્ટર,তাপ পৰিবাহী ভেক্টৰ
થર્મલ વાહકતા,তাপ পৰিবাহীতা
ગરમી વાહક પ્રવાહી,তাপ পৰিবাহী তৰল
"જન્મજાત ગરમી, સંપૂર્ણ ગરમી","অন্তৰ্নিহিত তাপ, নিৰপেক্ষ তাপ"
ગરમી સંવહન,তাপ সংবহন
ગરમી ચક્ર,তাপ চক্ৰ
હાથપગ,চৰম অংশ
હીટસ્ટ્રોક,হিটষ্ট্ৰ&#39;ক
ગરમી ઊર્જા,তাপ শক্তি
હીટ એન્જિન,তাপ ইঞ্জিন
ગરમીનું સમીકરણ,তাপ সমীকৰণ
થર્મલ વિષુવવૃત્ત,তাপীয় বিষুৱৰেখা
હીટ એક્સ્ચેન્જર,তাপ বিনিময়কাৰী
ગરમી ફિલ્ટર,হিট ফিল্টাৰ
"ગરમીનો પ્રવાહ, ગરમીનું વહન","তাপ প্ৰবাহ, তাপ পৰিবাহী"
ગરમી વહન સમીકરણ,তাপ পৰিবাহী সমীকৰণ
ગરમીનો પ્રવાહ,তাপ প্ৰবাহ
થર્મોડાયનેમિક્સ,তাপগতিবিদ্যা
થર્મોડાયનેમિક વેક્ટર,তাপগতিবিদ্যাৰ ভেক্টৰ
ગરમી કાર્ય,তাপ কাৰ্য্য
હીટ ઇન્સ્યુલેશન,তাপ নিৰোধক
હીટ એક્સ્ચેન્જર,তাপ বিনিময়কাৰী
ગરમીનું નુકશાન,তাপ হেৰুৱা
થર્મલ ઇન્સ્યુલેશન,তাপ নিৰোধক
ધોવાણની ગરમી,খহনীয়াৰ তাপ
સક્રિયકરણ ગરમી,সক্ৰিয়কৰণ তাপ
ગરમીનું મિશ્રણ,মিশ্ৰণ তাপ
શોષણ ગરમી,শোষণ তাপ
એસેમ્બલીની ગરમી,সমাবেশৰ তাপ
સંયોજન ગરમી,সংমিশ্ৰণ তাপ
દહન ગરમી,দহন তাপ
સંકોચન ગરમી,সংকোচন তাপ
ઘનીકરણની ગરમી,ঘনীভূতকৰণৰ তাপ
ઠંડકની ગરમી,শীতল তাপ
સ્ફટિકીકરણ ગરમી,স্ফটিকীয়কৰণ তাপ
વિઘટનની ગરમી,পচনৰ তাপ
મંદન ગરમી,পাতল কৰা তাপ
ગરમીનું વિસર્જન,তাপ অপচয়
ઉત્સર્જન ગરમી,নিৰ্গমন তাপ
બાષ્પીભવનની ગરમી,বাষ্পীভৱনৰ তাপ
શક્ય ગરમી,সম্ভাৱ্য তাপ
