Telugu,Bengali
ఆప్టికల్ ఫ్రీక్వెన్సీ,অপটিক্যাল ফ্রিকোয়েন্সি
ఆప్టికల్ తగ్గింపు,অপটিক্যাল হ্রাস
ఆప్టికల్ రిజల్యూషన్,অপটিক্যাল রেজোলিউশন
ఆప్టికల్ ట్రాక్,অপটিক্যাল ট্র্যাক
వాంఛనీయ పని పౌన .పున్యం,সর্বোত্তম কাজের ফ্রিকোয়েন্সি
ఆప్టోకౌప్లర్,অপ্টোকুপলার
ఆప్టోఎలక్ట్రానిక్స్,অপটোলেক্ট্রনিক্স
లేదా గేట్,বা গেট
కక్ష్య,কক্ষপথ
ఓసిలేటర్,দোলক
ఓసిల్లోగ్రామ్,অসিলগ্রাম
ఓసిల్లోగ్రాఫ్,অসিলোগ্রাফ
ఓసిల్లోస్కోప్,অসিলোস্কোপ
బాహ్య ఇంటర్‌సీవర్,বাইরের ইন্টারলিভার
అవుట్గోయింగ్ ఫీడర్,বহির্গামী ফিডার
అవుట్పుట్,আউটপুট
అవుట్పుట్ స్థాయి,আউটপুট স্তর
అవుట్పుట్ మీటర్,আউটপুট মিটার
అవుట్పుట్ ట్రాన్స్ఫార్మర్,আউটপুট ট্রান্সফর্মার
అవుట్పుట్ వాల్వ్,আউটপুট ভালভ
అవుట్పుట్ తరంగ రూపం,আউটপুট তরঙ্গরূপ
వెలుపల ప్రసారం (OB),বাইরের সম্প্রচার (ওবি)
పొయ్యి,চুলা
ఓవర్ కప్లింగ్,ওভার কাপলিং
మాడ్యులేషన్ మీద,ওভার মড্যুলেশন
ఓవర్ వోల్టేజ్,ভোল্টেজ ওভার
మొత్తం అటెన్యుయేషన్,সামগ্রিক মনোযোগ
మొత్తం ప్రసార విశ్వసనీయత,সামগ্রিক সম্প্রচার নির্ভরযোগ্যতা
మొత్తం సామర్థ్యం,সামগ্রিক যোগ্যতা
మొత్తం రిసెప్షన్ విశ్వసనీయత,সামগ্রিক অভ্যর্থনা নির্ভরযোগ্যতা
మొత్తం ప్రతిస్పందన,সামগ্রিক প্রতিক্রিয়া
మొత్తం వ్యవస్థ,সামগ্রিক সিস্টেম
ఓవర్‌డబ్బింగ్,ওভারডাবিং
ఓవర్ హెడ్ లైన్,ওভারহেড লাইন
ఓవర్ హెడ్ వైర్,ওভারহেড তার
ఓవర్లోడ్,ওভারলোড
ఓవర్‌లోడ్ రక్షణ పరికరాలు,ওভারলোড সুরক্ষা ডিভাইস
ఓవర్‌లోడ్ ట్రిప్,ওভারলোড ট্রিপ
ఓవర్‌సాంప్లింగ్,ওভারস্যাম্পলিং
ప్యాక్ చేయబడింది,প্যাকড
ప్యాకెట్ స్విచింగ్,প্যাকেট স্যুইচিং
ప్యాకెట్జేషన్,প্যাকেটাইজেশন
ప్యాకెట్ చేయబడింది,প্যাকেটাইজড
ప్యాడ్,প্যাড
పేజింగ్,পেজিং
పాన్ స్క్రీన్,প্যান স্ক্রিন
ప్యానెల్,প্যানেল
పానింగ్,প্যানিং
పనోరమా,প্যানোরামা
పారాబొలిక్ మైక్రోఫోన్,প্যারাবোলিক মাইক্রোফোন
నమూనా మార్పు,দৃষ্টান্ত শিফট
పారడాక్స్,প্যারাডক্স
సమాంతర పోర్ట్,সমান্তরাল পোর্ট
పరామితి,প্যারামিটার
పరాన్నజీవి నష్టం,পরজীবী ক্ষতি
పరాన్నజీవి డోలనం,পরজীবী দোলন
పారిటీ బిట్,সমতা বিট
పారిటీ పరీక్ష,সমতা পরীক্ষা
పార్సెక్,পার্সেক
పాక్షిక రిజల్యూషన్,আংশিক রেজোলিউশন
పాస్‌బ్యాండ్,পাসব্যান্ড
నిష్క్రియాత్మ,প্যাসিভ
నిష్క్రియాత్మక నెట్‌వర్క్,প্যাসিভ নেটওয়ার্ক
పాస్వర్డ్,পাসওয়ার্ড
పాచ్,প্যাচ
ప్యాచ్ త్రాడు,প্যাচ কর্ড
మార్గం నష్టం,পথ ক্ষতি
నమూనా,প্যাটার্ন
పేలోడ్,পে -লোড
పీక్ ఎత్తు,পিক উচ্চতা
పీక్ యానోడ్ కరెంట్,পিক অ্যানোড কারেন্ট
పీక్ లిమిటర్,পিক সীমাবদ্ধ
పీక్ లోడ్,শীর্ষ লোড
గరిష్ట విలువ,সর্বোচ্চ মূল্য
పీకింగ్,পিকিং
పీక్-టు-పీక్ వోల్టేజ్,পিক-টু-পিক ভোল্টেজ
పీర్-టు-పీర్,পিয়ার-টু-পিয়ার
అవగాహన నమూనా,উপলব্ধি মডেল
గ్రహణ మోడల్,উপলব্ধি মডেল
పనితీరు,কর্মক্ষমতা
పెరిగీ,পেরিগি
ఆవర్తన పరీక్ష,পর্যায়ক্রমিক পরীক্ষা
పరిధీయ,পেরিফেরাল
పరిధీయాలు,পেরিফেরালস
పారగమ్యత,ব্যাপ্তিযোগ্যতা
పర్మిటివిటీ,অনুমতি
ఫాంటమ్ విద్యుత్ సరఫరా,ফ্যান্টম পাওয়ার সাপ্লাই
దశ,পর্যায়
దశ మార్పు రేఖ,পর্যায় পরিবর্তন লাইন
దశ పోలిక,ফেজ তুলনামূলক
దశ ఆలస్యం,পর্যায় বিলম্ব
దశ వివక్షత,পর্যায় বৈষম্যমূলক
దశ లాప్ ఫ్రీక్వెన్సీ సింథసైజర్,ফেজ লকড লুপ ফ্রিকোয়েন্সি সিনথেসাইজার
దశ మాడ్యులేషన్,ফেজ মডুলেশন
దశ రివర్సల్,ফেজ রিভার্সাল
దశ షిఫ్ట్ కీయింగ్,ফেজ শিফট কীিং
కన్సోల్‌లో ఫోన్,কনসোলে ফোন
