Bengali,Assamese
লঞ্চ প্ল্যাটফর্ম,লঞ্চ প্লেটফৰ্ম
ভর অনুপাত আইন,ভৰ অনুপাত নিয়ম
একাধিক অনুপাত নিয়ম,বহু অনুপাতৰ নিয়ম
"স্তর, স্তর","স্তৰ, স্তৰ"
এল-ব্যান্ড,এল-বেণ্ড
"সীসা, সীসা, সীসা, সীসা, সীসা","সীহ, সীহ, সীহ, সীহ, সীহ"
এগিয়ে,আগলৈ
"চুন, লিকিং (Cr.), Risen Line, Chyawan","লাইম, লিকিং (ক্ৰ.), ৰাইজেন লাইন, চ্যাৱান"
"চিবানো, ক্ষয়, ফুটো","চোবাই খোৱা, জাৰণ, লিক হোৱা"
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","নূন্যতম, নূন্যতম, নূন্যতম"
অন্তত গণনা,নূন্যতম গণনা
ল্যাচ তার,লেচ তাঁৰ
লেডুক প্রভাব,লেডুক ইফেক্ট
বৈধ ওহম,বৈধ ওম
- ইলেকট্রন,-ইলেক্ট্ৰন
দৈর্ঘ্য সীমাবদ্ধতা,দৈৰ্ঘ্যৰ বাধা
প্রসারণ,প্ৰসাৰণ
লেন্স,লেন্স
লেঞ্জের আইন,লেঞ্জৰ নিয়ম
সমতল টানেল,সমতল সুৰংগ
অনুভূমিক ফ্লাইট,অনুভূমিক উৰণ
"সমতলকরণ, সমতলকরণ","লেভেলিং, লেভেলিং"
"অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু","অনুভূমিক স্ক্ৰু, লেভেলিং স্ক্ৰু"
আত্মবিশ্বাস এর ধাপ,আত্মবিশ্বাসৰ স্তৰ
তাত্পর্য স্তর,তাৎপৰ্য্যৰ স্তৰ
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা","অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমবিভৱ পৃষ্ঠা"
"লিভার, লিভার","লিভাৰ, লিভাৰ"
ভার্চুয়াল দোলন,ভাৰ্চুৱেল দোলন
"লিডার, লেজার ইনফ্রারেড রাডার","লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ"
"জীবন, বয়স","জীৱন, বয়স"
"উত্তোলন, উত্তোলন","lift, উত্তোলন"
মুক্তির মুহূর্ত,মুক্তিৰ মুহূৰ্ত
"সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো","চুটি, পোহৰ, মূক, চুটি, চুটি, ৬পোহৰ"
"নাতিশীতোষ্ণ., আলো আপ","temperate., পোহৰ ওলোৱা"
বজ্র,বিজুলী
আলোকবর্ষ আলোকবর্ষ,পোহৰ বছৰ আলোকবৰ্ষ
"সমজাতীয়, সমজাতীয়, সমজাতীয়","সমজাতীয়, সমজাতীয়, সমজাতীয়"
"সীমা, প্রান্তিক","সীমা, প্ৰান্তীয়"
"সীমা, সীমা, চরম","সীমা, সীমা, চৰম"
বর্তমান সীমা,বৰ্তমানৰ সীমা
"রেখা, রেখা, উপবৃত্তাকার","ৰেখা, ৰেখা, উপবৃত্তাকাৰ"
"রৈখিক, রৈখিক, রৈখিক","ৰৈখিক, ৰৈখিক, ৰৈখিক"
রৈখিককরণ,ৰৈখিককৰণ
"একঘেয়েমি, রৈখিকতা","একাগ্ৰতা, ৰৈখিকতা"
"এককভাবে, রৈখিকভাবে","এককভাৱে, ৰৈখিকভাৱে"
লাইন সম্ভাব্য,ৰেখা বিভৱ
রৈখিক অপূর্ণতা,ৰৈখিক অসম্পূৰ্ণতা
স্ট্রোক লাইন,ষ্ট্ৰ&#39;ক লাইন
রৈখিক বর্ণালী,ৰৈখিক বৰ্ণালী
লাইন ভোল্টেজ,লাইন ভল্টেজ
"বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক","বন্ধন, ডোঙা, শৃংখল, গ্ৰন্থি, লিংক"
তরলীকরণ,তৰলীকৰণ
তরলীকৃত,তৰলীকৃত
তরলীকৃত,তৰলীকৃত
তরল,জুলীয়া
তরল জলাধার,তৰল পদাৰ্থৰ জলাশয়
তরল স্ফটিক,তৰল স্ফটিক
তরলতা,তৰলতা
তরল চালিত রকেট,তৰল-চালিত ৰকেট
লিসাজু পরিসংখ্যান,lisaju ফিগাৰ
"তালিকা, তালিকা","তালিকা, তালিকা"
"তালিকা, তালিকা","তালিকাভুক্ত কৰা, তালিকাভুক্ত কৰা"
লিটার,লেতেৰা
লাইভ প্রোগ্রাম,লাইভ অনুষ্ঠান
বৈদ্যুতিক তার,বৈদ্যুতিক তাঁৰ
"লোড, লোড, লোড, লোড, লোড","বোজা, বোজা, বোজা, বোজা, বোজা"
চুম্বক পাথর,চুম্বক শিল
"স্থানীয়, স্থানীয়","স্থানীয়, স্থানীয়"
স্থানীয় ম্যাক্সওয়েলি,স্থানীয় maxwelly
"অবস্থান, অবস্থান, অবস্থান, অবস্থান, অবস্থান","স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান"
সংযুক্ত দোষ,বান্ধ খাই থকা দোষ
"তালাক, চালান","তালাক, চালান"
"locus, locus","locus, লোকাছ"
চুম্বক পাথর,চুম্বক শিল
লগারিদমিক,লগাৰিদমিক
যুক্তিবিদ্যা,তর্ক শাস্ত্র
যুক্তিসঙ্গত,যুক্তিসংগত
"লজিস্টিকস, অপারেশন সায়েন্স","লজিষ্টিক, অপাৰেচন বিজ্ঞান"
লন্ডন Vanderwaals আকর্ষণ,লণ্ডন Vanderwaals আকৰ্ষণ
দূরবর্তী সংক্রমণ,দূৰৱৰ্তী সংক্ৰমণ
"দ্রাঘিমাংশ, দ্রাঘিমাংশ","দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ"
রাভিনেচের দ্রাঘিমাংশ,ৰাভিনেচৰ দ্ৰাঘিমাংশ
"অনুদৈর্ঘ্য, অনুদৈর্ঘ্য","দীৰ্ঘায়িত, দীৰ্ঘায়িত"
দীর্ঘ স্বরবর্ণ,দীঘল স্বৰবৰ্ণ
"loop, loop, loop (ed.), loop (v.), prasand","লুপ, লুপ, লুপ (সম্পা.), লুপ (v.), প্ৰসন্দ"
শিথিলভাবে আবদ্ধ,শিথিলভাৱে বান্ধি থোৱা
"sparsely packed, packed","বিৰলভাৱে পেক কৰা, পেক কৰা"
লরেন্টের ফিটজেরাল্ড সংকোচন,লৰেণ্টৰ ফিটজেৰাল্ডৰ সংকোচন
ক্ষতি মুক্ত লাইন,ক্ষতি মুক্ত লাইন
ক্ষয়প্রাপ্ত অস্তরক,ক্ষয়প্ৰাপ্ত ডাইলেক্ট্ৰিক
শক্তি,শক্তি
"নিম্ন চাপ এলাকা, বিষণ্নতা","কম চাপৰ অঞ্চল, বিষণ্ণতা"
"অবজ্ঞা, কম","অৱজ্ঞা, নিম্ন"
"সর্বনিম্ন, ক্ষুদ্রতম","সৰ্বনিম্ন, আটাইতকৈ সৰু"
নিকৃষ্ট ভ্যাকুয়াম,inferior ভেকুৱাম
উজ্জ্বলতা,উজ্জ্বলতা
সন্দীপ্তি,সন্দীপ্তি
উজ্জ্বল,উজ্জ্বল
শিখা।,শিখা।
"দীপ, প্রদীপী, জ্যোতি-","দীপ, প্ৰদীপী, জ্যোতি-"
চন্দ্র দিন,চন্দ্ৰৰ দিন
চন্দ্রগ্রহণ,চন্দ্ৰগ্ৰহণ
চাঁদ উপগ্রহ,চন্দ্ৰ উপগ্ৰহ
চাঁদ ফেজ পরিবর্তন,চন্দ্ৰৰ পৰ্যায় পৰিৱৰ্তন
লাক্স,লাক্স
লাইমান সিরিজ,লাইমেন ছিৰিজ
স্থূল,গোটেই অংশ
স্থূল,গোটেই অংশ
ম্যাজিক লণ্ঠন সচিত্র লণ্ঠন,যাদু বন্তি চিত্ৰকল্প বন্তি
"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়ী সংখ্যা","মায়া নম্বৰ, মেজিক নম্বৰ, পাৰ্মানেন্স নম্বৰ"
চুম্বকীয়ভাবে,চুম্বকীয়ভাৱে
চৌম্বক,চুম্বকীয়
চৌম্বক প্রতিরোধক,চুম্বকীয় ৰেজিষ্টৰ
চুম্বকীয়করণ,চুম্বকীয়কৰণ
চুম্বককরণ,চুম্বকীয়কৰণ
চুম্বকত্ব,চুম্বকত্ব
চুম্বক তাপীয় প্রভাব,চুম্বক তাপীয় প্ৰভাৱ
চুম্বক হাইড্রোডাইনামিকস,চুম্বক হাইড্ৰ&#39;ডাইনেমিক্স
চুম্বক হাইড্রোস্ট্যাটিক্স,চুম্বক হাইড্ৰ&#39;ষ্টেটিক্স
ম্যাগনেটোমিটার,চুম্বকমাপক
চুম্বক,চুম্বক
চুম্বক বৃত্ত,চুম্বক বৃত্ত
স্থির চুম্বকত্ব,ষ্টেটিক চুম্বকত্ব
ম্যাগনেট্রন সংশোধনকারী,magnetron ৰেক্টিফায়াৰ
বিবর্ধিত চিত্র,বৃদ্ধি কৰা ছবি
