English,Marathi
"PWM, pulse width modulation",नाडी कालावधी मॉड्यूलेशन
Pulsed power,स्पंदित शक्ती
Pulser,नाडी
Punch-through breakdown,छिद्र
Purity,अचूकता
Purity adjustment,अचूकता समायोजन
Push-pull,कळस
Push pull amplifier,कर्षण अॅम्प्लीफायर
Push-pull complementary symmetry amplifier,कर्षण पूरक सममिती अॅम्प्लिफायर
Push-pull direct coupled amplifier,थ्रस्ट डायरेक्ट कपल्ड अॅम्प्लीफायर
Push- pull stack machine,ट्रॅक्शन मशीन
Push- pull stack memory,हार्ड स्मृती
Pyramidal horn antenna,पिरॅमिडल हॉर्न अँटेना
QAM-quadrature-AM,उजव्या कोन मोठेपणा मॉड्यूलेशन
Q-factor,क्यू-काउंटर
Q-function,Q-कार्य
Q-meter,Q-मीटर
Quad op-amp,क्वाड्रपोल अॅम्प्लिफायर
Quad voltage comparator,चतुर्थांश संभाव्य तुलनाकर्ता
Quadrant,चतुर्भुज
Quadrant type voltmeter,चतुर्भुज पोटेंशियोमीटर
Quadrantal spherical angle,गोलाकार गोलाकार कोन
QuadrUplex tape recorder,चतुर्भुज टेप रेकॉर्डर
Quadratrue,"काटकोन, काटकोन"
Quadrature component,उजवा कोन घटक
Quadrature detector,उजवा कोन डिटेक्टर
Quadrature modulation,उजव्या कोन मॉड्युलेशन
Quadrupler voltage,क्वाड्रपोल व्होल्टेज
Quality factor,गुणवत्ता गुणक
Quality factor (Q factor),अचूकता गुणक (Q गुणक)
Quanta,क्वांटा
Quantization,परिमाणीकरण
Quantization error,परिमाणीकरण त्रुटी
Quantizing noise,परिमाणीकरण आवाज
Quantum efficiency,क्वाटम कार्यक्षमता
Quantum number,क्वाटम क्रमांक
Quantum state,क्वांटम स्थिती
Quantum- mechanical device,क्वांटम-यांत्रिक उपकरण
Quarter-wave antenna,क्वाड्रॅचर वेव्ह अँटेना
Quarter-wave resonator,चौथी लहर रेझोनेटर
Quarter-wave transformer,IV वेव्ह ट्रान्सफॉर्मर
Quartz frequency standard,कार्ट्झ वारंवारता मानक
Quartz window,क्वार्ट्ज विंडो
Quartz-crystal,क्वार्ट्ज क्रिस्टल
Quasi complementary stage,अर्ध-पूरक टप्पा
Quasi-complementary push-pull,अर्ध-पूरक
Quasi-equilibrium,अर्धा शिल्लक
Quasi-fermi level,अर्धा फर्मी पातळी
Quasi-neutral approximation,अर्ध-तटस्थ अंदाजे
Quasi-static approximation,अर्ध स्थिर अंदाजे
Quasi-steady state analysis,अर्ध स्थिर स्थिती विश्लेषण
Quaternary encoding,चतुर्थांश कोडिंग
Queening time,ओळ वेळ
Quiescent point (Q-point),क्यू पॉइंट
Quine-Mc-Cluskey method,केन-मॅकलस्की पद्धत
Race-around condition,स्पर्धात्मक टप्पा
Race-free assignment,गैर-स्पर्धात्मक असाइनमेंट
Radar,रडार
Radar altimeter,रडार अल्टिमीटर
Radar band,रडार बँड
Radar beacon,रडार बीकन
Radar surveillance,रडार पाळत ठेवणे
Radar-range equation,रडार श्रेणी समीकरण
Radian,रेडियन
Radian frequency,रेडियन वारंवारता
Radian phase shift,रेडियन कला विस्थापन
Radiatedinterference,रेडिएटेड हस्तक्षेप
Radiation,रेडिएशन
Radiation angle,रेडिएशन कोन
Radiation hardness,रेडिएशन कडकपणा
Radiation hazard,रेडिएशनचे दुष्परिणाम
Radiation intensity,किरणोत्सर्गाची तीव्रता
Radiation pattern,रेडिएशन नमुना
Radiation pyrometer,रेडिएशन थर्मामीटर
Radiation resistance,किरणोत्सर्ग प्रतिकार
Radiation standard,रेडिएशन मानक
Radio coil antenna,रेडिओ कॉइल अँटेना
Radio communication,रेडिओ संप्रेषण
Radio direction finding,रेडिओ अभिमुखता
Radio element,रेडिओ घटक
Radio emission,रेडिओ उत्सर्जन
Radio frequency amplifier,रेडिओ फ्रिक्वेन्सी अॅम्प्लिफायर
Radio frequency bridge (R.F.bridge),रेडिओ वारंवारता पूल
Radio frequency measurement,रेडिओ वारंवारता मोजमाप
Radio horizon,रेडिओ क्षितिज
Radio luminescence,रेडिओ प्रकाश
Radio receiver,रेडिओ रिसीव्हर
Radio telegraphy,रेडिओ टेलिग्राफी
Radio telephone code,रेडिओ टेलिफोन कोड
Radio wave,रेडिओ लहरी
Radio-frequency choke,रेडिओ फ्रिक्वेन्सी चोक
Radio paging,रेडिओ पेजिंग
Radio-wave propagation,रेडिओ तरंग प्रसारण
Radix point,मूलांक बिंदू
Raised-cosine response,भारदस्त कोसाइन प्रतिसाद
Raman effect,रमण इफेक्ट
Raman laser,रमन लेसर
Ramp generator,प्रवण जनरेटर
Ramp wave form,प्रवण लहर फॉर्म
Random variable,यादृच्छिक चल
Random waveform,यादृच्छिक तरंगरूप
