Odiya,Tamil
ମୂଲ୍ୟ ବୃଦ୍ଧିର ନିୟମ |,விலை உயர்வு சட்டம்
ଏକ୍ସପୋନ୍ସନ୍ ନିୟମ |,விரிவாக்க விதி
ନିଷ୍କ୍ରିୟତା ନିୟମ |,செயலற்ற சட்டம்
ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |,பெரிய எண்களின் சட்டம்
ସମ୍ଭାବ୍ୟ ନିୟମ |,நிகழ்தகவு விதி
"ସାଇନ ନିୟମ, ସାଇନ ନିୟମ |","சைன் விதி, சைன் விதி"
ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |,அடுக்குகளின் சட்டம்
ଗତି ନିୟମ,வேக விதிகள்
"ସ୍ତର, ସ୍ତର","அடுக்கு, நிலை"
ଅଗ୍ରଗାମୀ ଗୁଣବତ୍ତା,முன்னோக்கி குணகம்
ସାମ୍ନା ତ୍ରିକୋଣୀୟ |,முன் மூலைவிட்டம்
ଫରୱାର୍ଡ ସବ୍-ମ୍ୟାଟ୍ରିକ୍ସ |,முன்னோக்கி துணை அணி
ଆଗ ପୋଷ୍ଟ,முன் இடுகை
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
ସର୍ବନିମ୍ନ ସାଧାରଣ (LCM),குறைந்த பொதுவான பொதுவான (LCM)
ସର୍ବନିମ୍ନ ଉପାଦାନଗୁଡ଼ିକ |,குறைந்தபட்ச கூறுகள்
ସର୍ବନିମ୍ନ ଶ୍ରେଣୀ,குறைந்த வகுப்பு
ସର୍ବନିମ୍ନ ଓଭରହେଡ୍ ସୀମା |,குறைந்தபட்ச மேல்நிலை வரம்பு
ବାମ ସେଟ୍ |,இடது தொகுப்பு
ଓଲଟା,எதிரெதிர் திசையில்
ଘଣ୍ଟା ବିପରୀତ ସ୍କ୍ରୁ |,எதிரெதிர் திசையில் திருகு
ଓଲଟା,இடது தலைகீழ்
ବାମ ଗୁଣନ,இடது பெருக்கல்
ଲିବ୍ନିଜ୍ ସୂତ୍ର |,லீப்னிஸ் சூத்திரம்
ଲମ୍ବ,நீளம்
ତୁଙ୍ଗାକ୍କୁଡି |,துங்கக்குடி
ଟ୍ରାଗସ୍ ବକ୍ର,tragus வளைவு
ଫୁସଫୁସ୍,நுரையீரல் மீன்
ସ୍ତର ବକ୍ର,நிலை வளைவு
ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର,தன்னம்பிக்கை அளவு
ମହତ୍ତ୍ level ର ସ୍ତର |,முக்கியத்துவம் நிலை
କ୍ରମାନୁକ୍ରମିକ ଭାବରେ |,காலவரிசைப்படி
ଅଭିଧାନ କ୍ରମ |,அகராதி ஒழுங்கு
ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,நிகழ்தகவு செயல்பாடு
ସମ୍ଭାବ୍ୟତା ଅନୁପାତ ପରୀକ୍ଷା,நிகழ்தகவு விகித சோதனை
"ସୀମା, ମାର୍ଜିନ","வரம்பு, விளிம்பு"
"ମାର୍ଜିନାଲ, ଚରମ","விளிம்பு, தீவிர"
ମାର୍ଜିନାଲ ମୂଲ୍ୟ,விளிம்பு மதிப்பு
ମାର୍ଜିନାଲ ବେଗ,விளிம்பு வேகம்
ହାରାହାରି ପରିସର |,சராசரி வரம்பு
ଏକୀକରଣର ସୀମା |,ஒருங்கிணைப்பு வரம்பு
କ୍ରମ ସୀମା |,வரிசை வரம்பு
"କ୍ଲଷ୍ଟର ପଏଣ୍ଟ, ସୀମା ବିନ୍ଦୁ |","கொத்து புள்ளி, வரம்பு புள்ளி"
ମାର୍ଜିନାଲ ବେଗ,விளிம்பு வேகம்
"ରେଖା, ରେଖା, ଏଲିପ୍ସ |","கோடு, கோடு, நீள்வட்டம்"
"ର line ଖ୍ୟ, ର line ଖ୍ୟ, ର ar ଖ୍ୟ |","நேரியல், நேரியல், நேரியல்"
ର line ଖ୍ୟ ବିଜଭାଲୀ |,நேரியல் பிஜவல்லி
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,நேரியல் இயற்கணித சமன்பாடு
ର line ଖିକ ଆନୁମାନିକତା |,நேரியல் தோராயம்
ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |,நேரியல் அறிகுறி
ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |,நேரியல் குணகம்
ଶକ୍ ଜମା,அதிர்ச்சி குவிப்பு
ଶକ୍ ପ୍ରତିବନ୍ଧକ |,அதிர்ச்சி கட்டுப்பாடு
ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |,நேரியல் சார்பு
ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,நேரியல் வேறுபாடு சமன்பாடு
"ରେଖା ପରିମାପ, ର Line ଖ୍ୟ ମାପ, ର ar ଖ୍ୟ ଦ Length ର୍ଘ୍ୟ-ପ୍ରସ୍ଥ |","நேரியல் பரிமாணம், நேரியல் அளவீடு, நேரியல் நீளம்-அகலம்"
"ରେଖା ସମୀକରଣ, ଚତୁର୍ଭୁଜ ସମୀକରଣ |","நேரியல் சமன்பாடு, இருபடிச் சமன்பாடு"
ର line ଖିକ ସମଲିଙ୍ଗୀତା |,நேரியல் ஒருமைப்பாடு
ର line ଖିକ ଭଗ୍ନାଂଶ ରୂପାନ୍ତର |,நேரியல் பகுதி மாற்றம்
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,நேரியல் செயல்பாடு
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,நேரியல் செயல்பாடு
ରେଖା ଗୋଷ୍ଠୀ |,நேரியல் குழு
ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |,நேரியல் சுதந்திரம்
ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |,நேரியல் சுயாதீன உறவு
ର line ଖ୍ୟ ଅସମାନତା |,நேரியல் சமத்துவமின்மை
ର Line ଖିକ ଅଣ-ସମଲିଙ୍ଗୀ ଭିନ୍ନ ଭିନ୍ନ ସମୀକରଣ |,நேரியல் அல்லாத ஒரே மாதிரியான வேறுபாடு சமன்பாடு
ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |,நேரியல் ஒருங்கிணைந்த சமன்பாடு
ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |,நேரியல் இடைச்செருகல்
ର Line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗଗୁଡିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,நேரியல் குறைந்த சதுரங்கள் பின்னடைவு பகுப்பாய்வு
"ଏକକ ଭାବରେ, ଧାଡ଼ିରେ |","ஒருமையில், நேர்கோட்டில்"
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,நேரியல் சார்ந்தது
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,நேரியல் சார்பற்ற
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,நேரியல் மேப்பிங்
ର line ଖିକ କ୍ରମ |,நேரியல் வரிசை
ର line ଖିକ କ୍ରମିକୀକରଣ |,நேரியல் வரிசையாக்கம்
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,நேரியல் நிரலாக்க
ରେଖା ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,நேரியல் நிரலாக்க அல்காரிதம்
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,நேரியல் நிரலாக்க சிக்கல்
ର line ଖିକ ରିଗ୍ରେସନ୍ |,நேரியல் பின்னடைவு
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,நேரியல் பின்னடைவு குணகம்
"ର line ଖ୍ୟ ସମ୍ପର୍କ, ସୂକ୍ଷ୍ମ ସମ୍ପର୍କ |","நேரியல் உறவு, அதிவேக உறவு"
ରେଖା ଜନସଂଖ୍ୟା |,நேரியல் மக்கள் தொகை
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,நேரியல் துணைவெளி
ର line ଖିକ ରୂପାନ୍ତର |,நேரியல் மாற்றம்
ର line ଖିକ ରିଗ୍ରେସନ୍ |,நேரியல் பின்னடைவு
ର line ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ଆକଳନ |,நேரியல் வேறுபாடு மதிப்பீடு
ର line ଖ୍ୟ ବେଗ |,நேரியல் வேகம்
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,ஒருங்கிணைந்த வரி
ଛକ ରେଖା,வெட்டும் கோடு
ରେଗ୍ରେସନ୍ ରେଖା |,பின்னடைவு வரி
ସ୍ଥାନିକ ଭେକ୍ଟର୍ |,இடஞ்சார்ந்த திசையன்
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,உள்ளூர் உகந்தது
"ଲୋକସ୍, ଲୋକସ୍","இடம், இடம்"
ଲଗ୍ ଲଗ୍ ଲଗ୍ |,பதிவு பதிவு பதிவு
"ଲୋଗାରିଥମିକ୍, ଲୋଗାରିଥମିକ୍ |","மடக்கை, மடக்கை"
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,மடக்கை துல்லியம்
ଲୋଗାରିଦମ୍ ଗଣନା |,மடக்கை கணக்கீடு
"ଲୋଗାରିଥମିକ୍ ବକ୍ର, ଲୋଗାରିଥମିକ୍ ବକ୍ର |","மடக்கை வளைவு, மடக்கை வளைவு"
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,மடக்கை வழித்தோன்றல்
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନକ୍ଷମ |,மடக்கை வேறுபாடு
"ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍, ଲୋଗାରିଥମିକ୍ ଫଙ୍କସନ୍ |","மடக்கைச் செயல்பாடு, மடக்கைச் செயல்பாடு"
"ଲୋଗାରିଥମିକ୍ ଅର୍ଥ, ଜ୍ୟାମିତିକ ଅର୍ଥ |","மடக்கை சராசரி, வடிவியல் சராசரி"
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,மடக்கை இயல்பான பரவல்
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,மடக்கை உறவு
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,மடக்கை அளவுகோல்
"ଲୋଗାରିଦମ୍ ସିରିଜ୍, ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |","மடக்கைத் தொடர், மடக்கைத் தொடர்"
"ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍, ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ |","மடக்கைச் சுழல், மடக்கைச் சுழல்"
"ଲୋଗାରିଦମ୍ ଟେବୁଲ୍, ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ |","மடக்கை அட்டவணை, மடக்கை அட்டவணை"
"ଲୋଗାରିଦମ୍, ଲୋଗାରିଦମ୍ |","மடக்கை, மடக்கை"
ତର୍କ,தர்க்கம்
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,தர்க்கரீதியாக சமமானது
"ଅଭିବୃଦ୍ଧି ବକ୍ର, ମୋତି-ରିଡ୍ ବକ୍ର |","வளர்ச்சி வளைவு, முத்து-நாணல் வளைவு"
"ସାଧାରଣ ବଣ୍ଟନ ଲଗ୍ କରନ୍ତୁ, ସାଧାରଣ ବଣ୍ଟନକୁ ଲଗ୍ କରନ୍ତୁ |","பதிவு சாதாரண விநியோகம், பதிவு சாதாரண விநியோகம்"
"ଦ୍ରାଘିମା, ଦ୍ରାଘିମା","தீர்க்கரேகை, தீர்க்கரேகை"
"ଲୁପ୍, ଲୁପ୍, ନୋଜ (ନା।), ଲୁପ୍ (ver।), ପ୍ରସପଣ୍ଡା |","கண்ணி, கண்ணி, கயிறு (எண்.), கண்ணி (ver.), பிரஸ்பந்த"
"ନିର୍ବାଚନ ପ୍ରଚାର, ଲଟେରୀ |","தேர்தல் பிரச்சாரம், லாட்டரி"
ଅଣ୍ଡରଲାଇନ୍ |,அடிக்கோடு
ନିମ୍ନ ବନ୍ଧା |,குறைந்த எல்லை
ନିମ୍ନ ରିମାନ୍-ଇଣ୍ଟିଗ୍ରାଲ୍ |,லோ ரீமான்-இன்டெக்ரல்
କମ୍ ରାଶି,குறைந்த தொகை
ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ ଅନୁସରଣ କରନ୍ତୁ |,பின்வரும் முக்கோண அணி
mclarin ବିସ୍ତାର |,மெக்லாரின் பரவுகிறது
"ମାୟା ସଂଖ୍ୟା, ମ୍ୟାଜିକ୍ ନମ୍ବର, ସ୍ଥିରତା ସଂଖ୍ୟା |","மாயா எண், மந்திர எண், ஆயுள் எண்"
ମ୍ୟାଜିକ୍ ବର୍ଗ,மந்திர சதுரம்
ଉଜ୍ଜ୍ୱଳ ସୀମା |,கதிரியக்க வரம்பு
ମେଲିଂ ପ୍ରଶ୍ନପତ୍ର |,அஞ்சல் வினாத்தாள்
ମେଲ ଦ୍ୱାରା ସର୍ଭେ |,அஞ்சல் மூலம் ஆய்வு
ଓଭରହେଡ୍ ସୀମା |,மேல்நிலை வரம்பு
ଲମ୍ବା ଆର୍କ,நீண்ட வில்
ବନ୍ଧା ସେଟ୍ |,கட்டுப்பட்ட தொகுப்பு
ବହୁମୁଖୀ କାର୍ଯ୍ୟ,பலமதிப்பு செயல்பாடு
"ମାନଚିତ୍ର, ମାନଚିତ୍ର, ମାନଚିତ୍ର","வரைபடம், வரைபடம், வரைபடம்"
ସେଟ୍ ରେ ମ୍ୟାପିଙ୍ଗ୍ |,தொகுப்புகளாக மேப்பிங்
ସେଟ୍ ମାନଚିତ୍ର,தொகுப்புகளின் மேப்பிங்
ସାଂଘାତିକ ସମ୍ଭାବନା |,விளிம்பு நிகழ்தகவு
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,கணித பகுப்பாய்வு
ଗାଣିତିକ ତର୍କ,எண்கணித தர்க்கம்
ଗାଣିତିକ କେନ୍ଦ୍ର,கணித மையம்
ଗାଣିତିକ ଜଟିଳତା |,கணித சிக்கலானது
ଗାଣିତିକ ଅର୍ଥନୀତି,கணித பொருளாதாரம்
ଗାଣିତିକ ଆଶା,கணித எதிர்பார்ப்பு
ଗାଣିତିକ ରୂପ |,கணித வடிவம்
"ଗାଣିତିକ ସୂତ୍ର, ଗାଣିତିକ ଫର୍ମାଟ୍ |","கணித உருவாக்கம், கணித வடிவம்"
ଗାଣିତିକ ପରିଚୟ,கணித அடையாளங்கள்
"ଗାଣିତିକ ତର୍କ, ଗାଣିତିକ ତର୍କ |","கணித தர்க்கம், கணித தர்க்கம்"
ଗାଣିତିକ ମଡେଲ୍ |,கணித மாதிரி
