Kannada,Telugu
ಕಾಂತೀಯ ಬಿರುಗಾಳಿ,అయస్కాంత తుఫాను
ಕಾಂತೀಯ ಸ್ವಿಚ್,మాగ్నెటిక్ స్విచ్
ಕಾಂತೀಯ ಟೇಪ್,అయస్కాంత టేప్
ಕಾಂತಶಾಸ್ತ್ರ,అయస్కాంతత్వం
ಮೇಲ್ ವಿಲೀನ,మెయిల్ విలీనం
ಮೇಲಿಂಗ್ ಪಟ್ಟಿ,మెయిలింగ్ జాబితా
ಮುಖ್ಯ ವಾಹಕ,ప్రధాన క్యారియర్
ನಿರ್ವಹಿಸು,నిర్వహించండి
ನಿರ್ವಹಣೆ,నిర్వహణ
ನಿರ್ವಹಣಾ ತಂಡ,నిర్వహణ బృందం
ಬಹುಮತ,మెజారిటీ క్యారియర్
ಸಂಪರ್ಕ ರಿಲೇ ಮಾಡಿ,కాంటాక్ట్ రిలే చేయండి
ಮೇಕ್ ಮತ್ತು ಬ್ರೇಕ್ ಸ್ವಿಚ್,మేక్-అండ్-బ్రేక్ స్విచ్
ಪುರುಷ ಸಮರಸಗಾರ,మగ-కనెక్టర్
ಮನುಷ್ಯ ಶಬ್ದ ಮಾಡಿದನು,మనిషి శబ్దం చేశాడు
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (ಎಂಐಎಸ್),నిర్వహణ సమాచార వ్యవస్థ (తప్పు)
ಕೈಗತ್ತಿದ,మార్చబడింది
ಕೈಪಿಡಿ ನಿಯಂತ್ರಣ,మాన్యువల్ నియంత్రణ
ಕೈಪಿಡಿ ವಿಧಾನ,మాన్యువల్ పద్ధతి
ಸುರಕ್ಷತಾ ಮುನ್ನೆಚ್ಚರಿಕೆ ಕೈಪಿಡಿ,ముందు జాగ్రత్త యొక్క మాన్యువల్
ಹಸ್ತಚಾಲಿತವಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತದೆ,మానవీయంగా పనిచేస్తుంది
ತಯಾರಕ,తయారీదారు
ಮುಖವಾಡ,ముసుగు
ಮಂಜುಗಡ್ಡೆ,మాస్కీ
ಮಾಸ್ಕರ್,మాస్కర్
ಮರೆತುಹೋಗುವುದು,మాస్కింగ్
ಮರೆಮಾಚುವ ವರ್ತನೆ,మాస్కింగ్ ప్రవర్తన
ಆಡಿಯೊದ ಮರೆಮಾಚುವ ಪರಿಣಾಮ,ఆడియో యొక్క మాస్కింగ్ ప్రభావం
ಮರೆಮಾಚುವ ಮಿತಿ,మాస్కింగ్ థ్రెషోల్డ్
ಮರೆಮಾಚುವ ಸ್ವರ,మాస్కింగ్ టోన్
ಮಾಸ್ಟಿ,మాస్ట్
ಮಾಸ್ಟ್ ರೇಡಿಯೇಟರ್,మాస్ట్ రేడియేటర్
ಮಾಸ್ಟರ್ -ನಿಯಂತ್ರಣ,మాస్టర్ కంట్రోల్
ಮಾಸ್ಟರ್ ಆಸಿಲಾರೆಟರ್,మాస్టర్ ఓసిల్లట్రార్
ಪಂದ್ಯ,మ్యాచ్-ఇంపెడెన్స్
ಹೊಂದಾಣಿಕೆಯ ನೆಟ್‌ವರ್ಕ್,సరిపోయే నెట్‌వర్క్
ಹೊಂದಾಣಿಕೆಯ ಸ್ಟಬ್,మ్యాచింగ్ స్టబ్
ಹೊಂದಾಣಿಕೆಯ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್,మ్యాచింగ్ ట్రాన్స్ఫార్మర్
ಭೌತಿಕ ಪ್ರಚೋದನೆ,మెటీరియల్-ప్రోక్వర్
ಕುಶಲತೆ,మాతృక
ಗರಿಷ್ಠೀಕರಣ,గరిష్టీకరణ
ಗರಿಷ್ಠ ಬೇಡಿಕೆ ಸೂಚಕ,గరిష్ట డిమాండ్ సూచిక
ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ,గరిష్ట శక్తి సాంద్రత
ಗರಿಷ್ಠ ಸಂವೇದನೆ,గరిష్ట సున్నితత్వం
ಗರಿಷ್ಠ ಉಷ್ಣ,గరిష్ట ఉష్ణోగ్రత
ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ,గరిష్టంగా ఉపయోగపడే ఫ్రీక్వెన్సీ
ಗರಿಷ್ಠ ಮೌಲ್ಯ,గరిష్ట విలువ
ವೈಫಲ್ಯದ ಸರಾಸರಿ ಸಮಯ,వైఫల్యానికి సగటు సమయం
ಸರಾಸರಿ ಮೌಲ್ಯ,సగటు విలువ
ಅಳತೆ ಸಂಕೇತ,కొలిచిన సిగ్నల్
ಅಳತೆ,కొలత
ಅಳೆಯುವ ಸಾಧನ,కొలిచే పరికరం
ಉಪಕರಣಗಳನ್ನು ಅಳೆಯುವುದು,కొలిచే పరికరాలు
ಅಳತೆ ಸಾಧನ,కొలత పరికరం
ಕ್ಷೇತ್ರದ ಶಕ್ತಿಯ ಅಳತೆ ಸಾಧನ,క్షేత్ర బలం యొక్క కొలత పరికరం
ಅಳೆಯುವ ಟೇಪ್,కొలిచే టేప్
ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ,విధానం
ಮಾಧ್ಯಮ ಸರ್ವರ್,మీడియా సర్వర్
ಮಾಧ್ಯಮ,మధ్యస్థం
ಮಧ್ಯಮ ಆವರ್ತನ,మధ్యస్థ పౌన frequency పున్యం
ಮಧ್ಯಮ ಆವರ್ತನ ತರಂಗ,మీడియం ఫ్రీక్వెన్సీ వేవ్
ಮಧ್ಯಮ ತರಂಗ (ಮೆಗಾವ್ಯಾಟ್),మీడియం వేవ్ (MW)
ಬಗೆಗಿನ,మెగా-ఓహెచ్
ಮೊಳಕೆಯೊಲೆ,మెగర్
ನೆನಪು,మెమరీ
ಮಾರ್ಗದರ್ಶನ,మార్గదర్శకత్వం
ಮೆನು ಬಾರ್,మెనూ పట్టిక
ಪಾದರಸ,మెర్క్యురీ స్విచ్
ವಿಲೀನ,విలీనం
ಸಂದೇಶ,సందేశం
ಮಾಪಕ,మెటాడేటా
ಲೋಹದ-ಆಕ್ಸೈಡ್ ಸೆಮಿಕಂಡಕ್ಟರ್ ಡಯೋಡ್,మెటల్-ఆక్సైడ్ సెమీకండక్టర్ డయోడ్
ಲೋಹದ ಕವಚದ ಕೇಬಲ್,మెటల్-షీట్డ్ కేబుల్
ಮೀಟರ,మీటర్
ಒಂದುರಂಗ ಫಲಕ,మీటరింగ్ ప్యానెల్
ಮೈಕಾ,మైకా
ಮೈಕಾ ಚಿಲ್ಲರೆ,మైకా-ఇన్సులేషన్
ಸೂಕ್ಷ್ಮ-,సూక్ష్మ-
ಸೂಕ್ಷ್ಮ ಘಟಕ,మైక్రో కాంపోనెంట్
ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂಟರ್,మైక్రో కంప్యూటర్
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,మైక్రో కంట్రోలర్
ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,మైక్రో-ఎలక్ట్రానిక్స్
ಮೈಕ್ರೋಫೋನ್,మైక్రోఫోన్
ಮೈಕ್ರೋಫಿಕಮೋನ,మైక్రోఫోనిక్స్
ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ,మైక్రోప్రాసెసర్
ಮೈಕ್ರೋ-ವೋಲ್ಟ್ (ಎಂವಿ),కీ సూక్ష్మ వోల్ట్
ಮೈಕ್ರೋವೇವ್,మైక్రోవేవ్
ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ,మైక్రోవేవ్ యాంటెన్నా
ಮೈಕ್ರೋವೇವ್ ಕಿರಣ,మైక్రోవేవ్ బీమ్
ಮಧ್ಯವರ್ತಿ,మిడ్-బ్యాండ్
ವಲಸೆ,వలస
ವಲಸೆ ಮಾರ್ಗ,వలస మార్గం
ಕಿರುಚಲ,సూక్ష్మ
ಬಹುಸಂಖ್ಯಾತರಾಗಿರುವ,సూక్ష్మీకరించినది
ಕನಿಷ್ಠ,కనిష్ట
ಉಷ್ಣ ತಾಪಮಾನ,కనీస ఉష్ణోగ్రత
ಕನಿಷ್ಠ ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ,కనిష్టంగా ఉపయోగపడే క్షేత్ర బలం
ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ,మైనారిటీ క్యారియర్
ಬಾಳಿಕೆ,తప్పు
ಮಿಶ್ರಣ,కలపండి
ಮಿಶ್ರಿತ ಖಾಲಿ,మిశ్రమ బ్లాంకింగ్
ಮಿಶ್ರ ಸಿಂಕ್,మిశ్రమ సమకాలీకరణ
ಮಿಶ್ರಣ,మిక్సర్
ಮಿಕ್ಸರ್ ಟ್ಯೂಬ್,మిక్సర్ ట్యూబ్
ಮಿಶ್ರಣ,మిక్సింగ్
ಮಿಶ್ರಣ ಸರ್ಕ್ಯೂಟ್,మిక్సింగ్ సర్క్యూట్
ಜ್ಞಾಪಕ,జ్ఞాపకశక్తి
ಜ್ಞಾಪಕಶಾಸ್ತ್ರ,జ్ఞాపకశక్తి
ಮೊಬೈರಿ,మొబైల్
ಮೊಬೈಲ್ ಮಲ್ಟಿಮೀಡಿಯಾ ಅಪ್ಲಿಕೇಶನ್,మొబైల్ మల్టీమీడియా అప్లికేషన్
ಮೊಬೈಲ್ ಟಿವಿ,మొబైల్ టీవీ
ಕ್ರಮ,మోడ్
ವೈಫಲ್ಯದ ವಿಧಾನ,వైఫల్య మోడ్
ಪ್ರಸರಣದ ವಿಧಾನ,ప్రచార మోడ్
ಮಾದರಿ,మోడల్
ತಿಕ್ಕಲು,మోడెమ్
ಆಧುನಿಕ ಎಫ್‌ಎಂ ಟ್ರಾನ್ಸ್‌ಮಿಟರ್,ఆధునిక FM ట్రాన్స్మిటర్
ಆಧುನಿಕ ಪ್ರವೃತ್ತಿಗಳು,ఆధునిక పోకడలు
ಸಂರಚನೆಯ ವಿಧಾನಗಳು,కాన్ఫిగరేషన్ మోడ్‌లు
ಮಾರ್ಪಡಿಸು,సవరించండి
ಮಾಡ್ಯುಲೇಟೆಡ್ ನಿರಂತರ ತರಂಗ,మాడ్యులేటెడ్ నిరంతర వేవ్
ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಂಕೇತ,మాడ్యులేటెడ్ సిగ్నల్
ಮಾಡ್ಯುಲೇಟೆಡ್ ತರಂಗರೂಪ,మాడ్యులేటెడ్ వేవ్‌ఫార్మ్
ಉಚ್ulationಾಟನೆ,మాడ్యులేషన్
ರೂಪಾಂತರದ ವೈಶಾಲ್ಯ,మాడ్యులేషన్ యాంప్లిట్యూడ్
ಮಾಡ್ಯುಲೇಷನ್ ಸಾಮರ್ಥ್ಯ,మాడ్యులేషన్ సామర్ధ్యం
ಮಾಡ್ಯುಲೇಷನ್ ಆವರ್ತನ,మాడ్యులేషన్ ఫ్రీక్వెన్సీ
ವಿತರಣೀಯ ಸೂಚ್ಯಂಕ,మాడ్యులేషన్ సూచిక
ಮಾಡ್ಯುಲೇಷನ್ ರೇಖೀಯತೆ,మాడ్యులేషన్ లీనియారిటీ
ವಾಚನ,మాడ్యులేషన్ మీటర్
ಮಾಡ್ಯುಲೇಷನ್ ಮಾನಿಟರ್,మాడ్యులేషన్ మానిటర్
ವ್ಯತಿರಿಕ್ತ ಶೇಕಡಾವಾರು,మాడ్యులేషన్ శాతం
ಆಯೋಜಕ,మాడ్యులేటర్
ಘಟಕ,మాడ్యూల్
ತೇವಾಂಶ,తేమ
ಮೊಳಕೆ,ఊపందుకుంటున్నది
ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು,మానిటర్
ಉಸ್ತುವಾರಿ,పర్యవేక్షణ
ಮೇಲ್ವಿಚಾರಣೆ ಮತ್ತು ವಿಶ್ಲೇಷಣೆ ತಂತ್ರಗಳು,పర్యవేక్షణ మరియు విశ్లేషణ పద్ధతులు
ಮೇಲ್ವಿಚಾರಣೆ ಮತ್ತು ನಿಯಂತ್ರಣ,పర్యవేక్షణ మరియు నియంత్రణ
ಮೇಲ್ವಿಚಾರಣಾ ಕೇಂದ್ರ,పర్యవేక్షణ స్టేషన్
ಏಕಾಧೀನ,మోనోక్రోమ్
ಏಕತಾನತೆಯ ಪ್ರಸಾರ,మోనోఫోనిక్ ట్రాన్స్మిషన్
ಮಾರ್ಫ್,మార్ఫ్
ಮಾರ್ಫಿಂಗ್,మార్ఫింగ్
ರೂಪಾಂತರ,మార్ఫిజం
ಮೋಸನ,మొజాయిక్
ತಾಯಿಯ ಹಲಗೆ,మదర్‌బోర్డు
ಚಲನೆಯ ಪರಿಹಾರ,చలన పరిహారం
ಚಲನೆಯ ಅಂದಾಜು,చలన అంచనా
ಚಲನೆಯ ವೆಕ್ಟರ್,మోషన్ వెక్టర్
ಚಲನೆಯ ವಿಡಿಯೋ,మోషన్ వీడియో
ಮೋಡ,మోటారు
ಮೋಟಾರು ಆಯೋಜಕ,మోటారు ఆపరేటర్
ಮೋಟಾರುಕಲೆ,మోటార్ స్టార్టర్
ಆರೋಹಿಸು,మౌంట్
ಇಲಿ,మౌస్
ಮೌಸ್ ಸಂಪರ್ಕಸಾಧನ,మౌస్ ఇంటర్ఫేస్
ಚಲನೆ,ఉద్యమం
ಬಹು ಚಾನಲ್ ವಿಸ್ತರಣೆ,మల్టీ ఛానల్ పొడిగింపు
ಬಹುಕಾಂತೀಯ,మల్టీకాస్టింగ్
ಮಲ್ಟಿಚಾನಲ್ ಸಂಕೇತಗಳು,మల్టీచానెల్ సిగ్నల్స్
ಬಹು ನಿರ್ಣಯದ ಮೈಕ್ರೊಫೋನ್,మల్టీడైరెక్షనల్ మైక్రోఫోన్
ಬಹುಭಾಷಾ ವ್ಯಾಖ್ಯಾನ,బహుభాషా వ్యాఖ్యానం
ಮಲ್ಟಿಮೀದಿ,మల్టీమీడియా
ಮಲ್ಟಿಮೀಡಿಯ ಕಿಯೋಸ್ಕ್,మల్టీమీడియా కియోస్క్
ಬಹುಮಾಪಕ,మల్టీమీటర్
ಬೃಹತ್,మల్టీపాత్
ಮಲ್ಟಿಪಾತ್ ಸ್ವಾಗತ,మల్టీపాత్ రిసెప్షన్
ಬಹುಕೋಶ,మల్టీఫేస్
ಬಹು,బహుళ
ಬಹು ಪ್ರವೇಶ ವ್ಯವಸ್ಥೆ,బహుళ యాక్సెస్ సిస్టమ్
ಬಹುಪರಣ,మల్టీప్లెక్స్
ಬಹುಪಾಲು,మల్టీప్లెక్సర్
ಬಹುವಚನ,మల్టీప్లెక్సింగ్
ಮಲ್ಟಿಸ್ಟೇಜ್ ಆಂಪ್ಲಿಫೈಯರ್,మల్టీస్టేజ్ యాంప్లిఫైయర్
ಬಹುಕಾಲಕಾಯ,మల్టీ టాస్కింగ్
ಬಹುಕೋಬಲದವನು,మల్టీవిబ్రేటర్
ಮ್ಯೂಟ್,మ్యూట్
ಪರಸ್ಪರ ನಡವಳಿಕೆ,పరస్పర ప్రవర్తన
ಪರಸ್ಪರ ಪ್ರತಿರೋಧ,పరస్పర ఇంపెడెన్స్
ಪರಸ್ಪರ ಪ್ರಚೋದನೆ,పరస్పర ఇండక్టెన్స్
ಪರಸ್ಪರ ಹಸ್ತಕ್ಷೇಪ,పరస్పర జోక్యం
ನ್ಯಾನೊ ತಂತ್ರಜ್ಞಾನ,నానో-టెక్నాలజీ
ಕಿರಿದಾದ ಪಟ್ಟಿ,సన్నని ఊచ
ಕಿರಿದಾದ ಪ್ರದೇಶ,ఇరుకైన కాస్టికింగ్
ನೈಸರ್ಗಿಕ ಕರಡು,సహజ ముసాయిదా
ನ್ಯಾವಿಗೇಟರ್,నావిగేటర్
ಋಣಾತ್ಮಕ,ప్రతికూల
ನಕಾರಾತ್ಮಕ ಪಕ್ಷಪಾತ,ప్రతికూల పక్షపాతం
ನಕಾರಾತ್ಮಕ ಶುಲ್ಕ,ప్రతికూల ఛార్జ్
ನಕಾರಾತ್ಮಕ ಪ್ರತಿಕ್ರಿಯೆ,వ్యతిరేకమైన ఫీడ్ బ్యాక్
ನಕಾರಾತ್ಮಕ ಶಿಖೆ,ప్రతికూల శిఖరం
ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ,ప్రతికూల నిరోధకత
ನಿವ್ವಳ ಲಾಭ,నికర లాభం
ನಿವ್ವಳ ನಷ್ಟ,నికర నష్టం
ಸಜ್ಜು,నెటెకెట్
ಜಾಲ,నెట్‌వర్క్
ನೆಟ್ವರ್ಕ್ ವಿಶ್ಲೇಷಕ,నెట్‌వర్క్ ఎనలైజర్
ನೆಟ್ವರ್ಕ್ ಫೈಲ್ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ,నెట్‌వర్క్ ఫైల్ సిస్టమ్
ನೆಟ್ವರ್ಕ್ಯ ಯೋಜನೆ,నెట్‌వర్క్ ప్లానింగ్
ನೆಟ್ವರ್ಕ್ ಮುಕ್ತಾಯ,నెట్‌వర్క్ ముగింపు
ಜಾಲ,నెట్‌వర్కింగ్
ತಟಸ್ಥ,తటస్థ
ತಟಸ್ಥಗೊಳಿಸುವ,తటస్థీకరణ
ಸುದ್ದಿ ಕೊಠಡಿ ಯಾಂತ್ರೀಕೃತಗೊಂಡ,న్యూస్ రూమ్ ఆటోమేషన్
ಚಾಚು,నిబ్బెల్
ಗೂಡು,సముచితం
ಲೋಡ್ ಪರೀಕ್ಷೆ ಇಲ್ಲ,లోడ్ పరీక్ష లేదు
ತಪಾಸಣೆ,నోడ్
ಶಬ್ದ,శబ్దం
ಶಬ್ದ,శబ్దం ఫిగర్
ಶಬ್ದ ಫಿಲ್ಟರ್,శబ్దం వడపోత
ಶಬ್ದ ನೆಲ,శబ్దం అంతస్తు
ಶಬ್ದ,శబ్దం గేట్
ಶಬ್ದ -ವಿನಾಯಿತಿ,శబ్దం రోగనిరోధక శక్తి
ಶಬ್ದ ಕೊಲೆಗಾರ,శబ్దం కిల్లర్
ಶಬ್ದ ಮಟ್ಟ,శబ్ద స్థాయి
ಶಬ್ದ,శబ్దం శక్తి
ಶಬ್ದ ಆಕಾರದ ಪರಿಮಾಣ,శబ్దం ఆకారపు క్వాంటైజర్
ಶಬ್ದ ಮೂಲ,శబ్దం మూలం
ಶಬ್ದ ನಿಗ್ರಹ ಸರ್ಕ್ಯೂಟ್,శబ్దం అణచివేత సర్క్యూట్
ಶಬ್ದ,శబ్దం అణచివేత
ಉಷ್ಣ,శబ్దం ఉష్ణోగ్రత
ಉಷ್ಣ,శబ్దం ఉష్ణోగ్రత
ಶಬ್ದ ತ್ರಿಕೋನ,శబ్దం త్రిభుజం
ಶಬ್ದ -ವೋಲ್ಡೆ,శబ్దం వోల్టేజ్
ನಿಷ್ಕಪಟ,శబ్దం లేనిది
ಶಬ್ದರಹಿತ ಕೋಡಿಂಗ್,శబ్దం లేని కోడింగ్
ಗದ್ದಲ ಸ್ವಾಗತ,ధ్వనించే రిసెప్షన్
ನಾಮಮಾತ್ರ ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ,నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం
ನಿರ್ದೇಶನವಲ್ಲದ ಮೈಕ್ರೊಫೋನ್,నాన్-డైరెసిటోనల్ మైక్రోఫోన్
ಸಿಕ್ಕಿಹಾಕಿಕೊಳ್ಳದ ಭಾರ,ప్రేరేపించని లోడ్
ಸಿಕ್ಕಿಹಾಕಿಕೊಳ್ಳದ ಪ್ರತಿರೋಧ,ప్రేరణ లేని నిరోధకత
ಸೈನೋಸಾಯ್ಡಲ್ ತರಂಗ,సినోసోయిడల్ వేవ్
ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸ್ಮರಣೆ,అస్థిర జ్ఞాపకశక్తి
