Bengali,Assamese
বিনামূল্যে আকাশ সংক্রমণ,মুক্ত আকাশ সংক্ৰমণ
বিনামূল্যে আকাশ বিকিরণ মডেল,মুক্ত আকাশ বিকিৰণ মডেল
খোলা স্থান বিক্ষিপ্ত সম্ভাবনা এলাকা,মুকলি স্থানত বিক্ষিপ্ত হোৱাৰ সম্ভাৱনা অঞ্চল
মুক্ত আকাশের ঢেউ,মুক্ত আকাশ ঢৌ
বিনামূল্যে আকাশ তরঙ্গদৈর্ঘ্য,মুক্ত আকাশ তৰংগদৈৰ্ঘ্য
বিনামূল্যে বর্তমান লাইন,মুক্ত কাৰেণ্ট লাইন
বিনামূল্যে বর্তমান,মুক্ত কাৰেণ্ট
বিনামূল্যে পৃষ্ঠ শক্তি,মুক্ত পৃষ্ঠ শক্তি
বিনামূল্যে উল্লম্ব কম্পন,মুক্ত উলম্ব কম্পন
বিনামূল্যে কম্পন,মুক্ত কম্পন
বিনামূল্যে ভলিউম,মুক্ত ভলিউম
বিনামূল্যে তরঙ্গ,মুক্ত তৰংগ
অটোমেশন,অটোমেচন
ফ্রিকোয়েন্সি অঞ্চল,কম্পাঙ্ক অঞ্চল
"হিমায়িত করা, হিমায়িত করা, হিমায়িত করা","ফ্ৰীজ কৰা, ফ্ৰীজ কৰা, ফ্ৰীজ কৰা"
হিমাঙ্ক,ফ্ৰীজিং পইণ্ট
"হিমাঙ্কের বক্ররেখা, হিমাঙ্ক বিন্দু","ফ্ৰীজিং পইণ্ট কাৰ্ভ, ফ্ৰীজিং পইণ্ট"
হিমায়িত তাপ,জমা হোৱা তাপ
ভারসাম্য স্থিতিশীলতা,ভাৰসাম্য স্থিতিশীলতা
"যানবাহন মূল্য, মালবাহী","বাহনৰ মূল্য, মালবাহী"
লোড ট্রাফিক,লোড ট্ৰেফিক
ফ্রেঙ্কেল ত্রুটি,ফ্ৰেংকেলৰ দোষ
ফ্রেঙ্কেল ব্যাধি,ফ্ৰেংকেল ডিছঅৰ্ডাৰ
frenkel-সমীকরণ,ফ্ৰেংকেল-সমীকৰণ
ফ্রিন,freon
"ফ্রিকোয়েন্সি, ফ্রিকোয়েন্সি","কম্পাঙ্ক, কম্পাঙ্ক"
ফ্রিকোয়েন্সি স্থানচ্যুতি তত্পরতা,কম্পাঙ্ক বিচ্যুতি চঞ্চলতা
ফ্রিকোয়েন্সি সেটিং,কম্পাঙ্ক সংহতি
ফ্রিকোয়েন্সি ব্যান্ড,ফ্ৰিকুৱেন্সি বেণ্ড
ফ্রিকোয়েন্সি সেতু,কম্পাঙ্ক দলং
ফ্রিকোয়েন্সি রূপান্তরকারী,ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ
কম্পাংক একক,ফ্ৰিকুৱেন্সি মডুলেচন
ফ্রিকোয়েন্সি সীমাবদ্ধতা,কম্পাঙ্ক নিষেধাজ্ঞা
ফ্রিকোয়েন্সি ধ্রুবক,কম্পাঙ্ক ধ্ৰুৱক
"ফ্রিকোয়েন্সি কার্ভ, ফ্রিকোয়েন্সি কার্ভ","কম্পাঙ্ক বক্ৰ, কম্পাঙ্ক বক্ৰ"
ফ্রিকোয়েন্সি শেষ,কম্পাঙ্ক শেষ
ফ্রিকোয়েন্সি বৈচিত্র্য,কম্পাঙ্ক ভ্যাৰিয়েন্স
ফ্রিকোয়েন্সি বিচ্যুতি,কম্পাঙ্ক বিচ্যুতি
ফ্রিকোয়েন্সি রেজোলিউশন,কম্পাঙ্ক ৰিজ&#39;লিউচন
ফ্রিকোয়েন্সি বিকৃতি,কম্পাঙ্ক বিকৃতি
কম্পাংক বন্টন,কম্পাঙ্ক বিতৰণ
ফ্রিকোয়েন্সি বৈচিত্র্য,কম্পাঙ্ক তাৰতম্য
ফ্রিকোয়েন্সি বিভাজক,কম্পাঙ্ক বিভাজক
ফ্রিকোয়েন্সি বিভাগ মাল্টিপ্লেক্সিং,কম্পাঙ্ক বিভাজন মাল্টিপ্লেক্সিং
ফ্রিকোয়েন্সি দ্বিগুণ,কম্পাঙ্ক ডাবলাৰ
ফ্রিকোয়েন্সি ডিফিউশন,কম্পাঙ্ক প্ৰসাৰণ
ফ্রিকোয়েন্সি সমীকরণ,কম্পাঙ্ক সমীকৰণ
ফ্রিকোয়েন্সি গুণক,কম্পাঙ্ক বহুগুণক
"ফ্রিকোয়েন্সি ফ্লটার, ফ্রিকোয়েন্সি ফ্লটার","ফ্ৰিকুৱেন্সি ফ্লাটাৰ, ফ্ৰিকুৱেন্সি ফ্লাটাৰ"
ফ্রিকোয়েন্সি স্যুইচিং,কম্পাঙ্ক চুইচিং
ফ্রিকোয়েন্সি গ্রেডিয়েন্ট,কম্পাঙ্ক গ্ৰেডিয়েন্ট
ফ্রিকোয়েন্সি ক্লাস,কম্পাঙ্ক শ্ৰেণী
আবৃত এন্ডোথেলিয়াম,আৱৰণযুক্ত এণ্ডোথেলিয়াম
ফ্রিকোয়েন্সি জাম্প,কম্পাঙ্ক জাম্প
ফ্রিকোয়েন্সি অবস্থান,কম্পাঙ্ক লোকাছ
ফ্রিকোয়েন্সি গেজ,ফ্ৰিকুৱেন্সি গেজ
ফ্রিকোয়েন্সি মড্যুলেটেড লেজার,ফ্ৰিকুৱেন্সি মডুলেটেড লেজাৰ
কম্পাংক একক,কম্পাঙ্ক-মডুলেচন
বিকল্প ফ্রিকোয়েন্সি ব্যান্ড,বিকল্প কম্পাঙ্ক বেণ্ড
ফ্রিকোয়েন্সি হ্রাস,কম্পাঙ্ক হ্ৰাস
ফ্রিকোয়েন্সি প্রতিক্রিয়া,কম্পাঙ্ক প্ৰতিক্ৰিয়া
ফ্রিকোয়েন্সি সংবেদনশীল লোড,কম্পাঙ্ক সংবেদনশীল লোড
"ফ্রিকোয়েন্সি জেনারেশন, ফ্রিকোয়েন্সি ডিসপ্লেসমেন্ট","কম্পাঙ্ক উৎপাদন, কম্পাঙ্ক বিচ্যুতি"
ফ্রিকোয়েন্সি স্থানচ্যুতি কীিং,কম্পাঙ্ক বিচ্যুতি কী কৰা
ফ্রিকোয়েন্সি সর্প,কম্পাঙ্ক সাপ
ফ্রিকোয়েন্সি বর্ণালী,কম্পাঙ্ক বৰ্ণালী
ফ্রিকোয়েন্সি বিভাজন,কম্পাঙ্ক বিভাজন
ফ্রিকোয়েন্সি স্ট্যান্ডার্ড,কম্পাঙ্ক মানদণ্ড
ফ্রিকোয়েন্সি সুইং,কম্পাঙ্ক দোলন
ফ্রিকোয়েন্সি সংশ্লেষণ,কম্পাঙ্ক সংশ্লেষণ
ফ্রিকোয়েন্সি পরীক্ষা,কম্পাঙ্ক পৰীক্ষা
ফ্রিকোয়েন্সি বিয়ারিং,ফ্ৰিকুৱেন্সি বেয়াৰিং
ফ্রিকোয়েন্সি স্থানান্তর,কম্পাঙ্ক স্থানান্তৰ
ফ্রিকোয়েন্সি ট্রিপলার,ফ্ৰিকুৱেন্সি ট্ৰিলাৰ
"ফ্রিকোয়েন্সি টাইপ টেলিমিটার, ফ্রিকোয়েন্সি টাইপ টেলিমিটার","ফ্ৰিকুৱেন্সি টাইপ টেলিমিটাৰ, ফ্ৰিকুৱেন্সি টাইপ টেলিমিটাৰ"
ফ্রিকোয়েন্সি ট্রানজিশন বক্ররেখা,কম্পাঙ্ক পৰিৱৰ্তন বক্ৰ
"ফ্রিকোয়েন্সি যে, ব্যাঘাত","ফ্ৰিকুৱেন্সি যে, বিঘিনি"
ফ্রিকোয়েন্সি মডুলেটেড সাইক্লোট্রন,ফ্ৰিকুৱেন্সি মডুলেটেড চাইক্ল&#39;ট্ৰন
ফ্রিকোয়েন্সি গুণক ক্লিস্ট্রন,কম্পাঙ্ক বহুগুণক klystron
ট্রান্সমিশন অনুপাত ইউনিট ফ্রিকোয়েন্সি,সংক্ৰমণ অনুপাত একক কম্পাঙ্ক
নবজাতক আয়ন,নৱজাত আয়ন
fresnel,fresnel
frenal-biprism,ফ্ৰেনেল-বাইপ্ৰিজম
fresnel সহগ,ফ্ৰেনেল সহগ
fresnel বিবর্তন,ফ্ৰেনেল বিবৰ্তন
frenal ellipsoid,frenal উপবৃত্তাকাৰ
frenal আয়না,frenal মিৰ&#39;ৰ
ফ্রেনাল প্রিজম,ফ্ৰেনেল প্ৰিজম
ফ্রেনাল অঞ্চল,frenal অঞ্চল
ফ্রেসনেল তরঙ্গ-পৃষ্ঠা,ফ্ৰেনেল তৰংগ-পৃষ্ঠা
ফ্রেনাল জোন,frenal zone
fresnel সমীকরণ,fresnel সমীকৰণ
fresnel সূত্র,fresnel সূত্ৰ
ফ্রেনাল মামলা,frenal লিটিগেচন
"ঘর্ষণ ক্ষতি, তাত্ক্ষণিক","ঘৰ্ষণৰ ক্ষতি, তৎক্ষণাত"
দ্বন্দ্ব রেসিপি,সংঘাতৰ ৰেচিপি
squeaking শব্দ,squeaking শব্দ
ঘর্ষণ,ঘৰ্ষণ
ঘর্ষণ বল জোড়া,ঘৰ্ষণ বলৰ যোৰ
ঘর্ষণ স্যাঁতসেঁতে,ঘৰ্ষণ ডেম্পিং
ঘর্ষণীয় ট্র্যাকশন,ঘৰ্ষণীয় টান
ঘর্ষণ গুণাঙ্ক,ঘৰ্ষণ সহগ
