English,Tamil
Mass equivalence,வெகுஜன சமநிலை
Mass function,வெகுஜன செயல்பாடு
Mass loss,வெகுஜன இழப்பு
Mass luminosity law,வெகுஜன புத்திசாலித்தனம் சட்டம்
Mass luminosity radius relation,வெகுஜன சுடர் ஆரம் உறவு
Mass luminosity relation,வெகுஜன சுடர் உறவு
Mass motion,வெகுஜன வேகம்
Mass number,நிறை எண்
Mass of moving particle,நகரும் துகள் நிறை
Mass of radiation,கதிர்வீச்சு நிறை
Mass operator,வெகுஜன இயக்கி
Mass point,நிறை புள்ளி
Mass radiator,பரந்த பட்டை கதிர்வீச்சு
Mass renormalization,வெகுஜன மறுசீரமைப்பு
Mass resistivity,வெகுஜன எதிர்ப்பு
Mass resolving power,வெகுஜன தீர்மானம்
Mass scale,வெகுஜன அளவு
Mass scattering coefficient,வெகுஜன சிதறல் குணகம்
Mass spectrograph,"மாஸ் ஸ்பெக்ட்ரோகிராஃப், மாஸ் ஸ்பெக்ட்ரோகிராஃப்"
Mass spectrography,"மாஸ் ஸ்பெக்ட்ரம் ரைட்டிங், மாஸ் ஸ்பெக்ட்ரோகிராபி"
Mass spectrometer,மாஸ் ஸ்பெக்ட்ரோமீட்டர் மாஸ் ஸ்பெக்ட்ரோமீட்டர்
Mass spectrometric analysis,மாஸ் ஸ்பெக்ட்ரோமெட்ரிக் பகுப்பாய்வு
Mass spectrometric method,மாஸ் ஸ்பெக்ட்ரோமெட்ரிக் முறை
Mass spectrometry,பெருமளவிலான நிறமாலையியல்
Mass spectroscopy,பெருமளவிலான நிறமாலையியல்
Mass spectrum,வெகுஜன நிறமாலை
Mass spectrum curve,வெகுஜன நிறமாலை வளைவு
Mass stopping power,எதிர்ப்பு பாரிய திறன்
Mass susceptibility,"வெகுஜன திறன், நிறை நாட்டம் (காந்தம்)"
Mass synchrometer,வெகுஜன சின்க்ரோனைசர்
Mass tone,வெகுஜன படம்
Mass transfer,வெகுஜன பரிமாற்றம்
Mass transfer system,வெகுஜன பரிமாற்ற அமைப்பு
Mass transport,வெகுஜன அணுகல்
Mass unit,வெகுஜன அலகு
Mass velocity,வெகுஜன வேகம்
Mass-energy conservation,வெகுஜன ஆற்றல் சேமிப்பு
Mass-sensitive detector,வெகுஜன உணர்திறன் அடையாளங்காட்டி
Mass-yield curve,வெகுஜன ஆதாய வளைவு
Massau method,மசாவ் முறை
Massive nucleus,முதன்மைக் கரு
Mast,"தண்டனை, மஸ்த், நாடாடி, வலிமையான"
Master card,"கிராண்ட் ஷீட், மாஸ்டர்கார்டு"
Master circuit,"கட்டுப்படுத்தி சுற்று, முதன்மை சுற்று"
Master clock,"முதன்மை கடிகாரம், கட்டுப்பாட்டு கடிகாரம்"
Master coincidence-counter,முதன்மை எண்கணித கால்குலேட்டர்
Master control (=central control desk),"முதன்மைக் கட்டுப்பாட்டாளர், மத்திய கட்டுப்பாட்டு வாரியம்"
Master data,முக்கிய சொத்து
Master gain control,சாதனைகளின் முதன்மைக் கட்டுப்பாட்டாளர்
Master hearing aid,மாஸ்டர் செவிப்புலன் உதவி
Master monitor,"இறுதி மானிட்டர், மாஸ்டர் மானிட்டர்"
Master negative,மாஸ்டர் எதிர்மறை
Master oscillator,முதன்மை ஆஸிலேட்டர்
Master plate,"முதன்மை தட்டு, முதன்மை தட்டு"
Master routine,முதன்மையான வழக்கம்
Master smaple,குரு மாதிரி
Master switch,முதன்மை சுவிட்ச்
Master transmitter,முதன்மை அனுப்புபவர்
Match,பொருத்துக
Matched doublet,இரட்டை பொருந்தியது
Matched impedance,பொருந்திய மின்மறுப்பு
Matched load,பொருந்திய சுமை
Matched resistance,பொருந்திய எதிர்ப்பு
Matched termination,பொருந்திய முடிவு
Matched transmission line,பொருந்திய பரிமாற்ற வரி
Matching,பொருந்துகிறது
Matching card,பொருந்தும் அட்டை
Matching diaphragm,பொருந்தும் உதரவிதானம்
Matching impedance,பொருந்தக்கூடிய மின்மறுப்பு
Matching problem,பொருந்தும் பிரச்சனை
Matching stub,பொருந்தும் தூள்
Matching stub,பொருந்தும் தூள்
Matching transformer,பொருந்தும் மின்மாற்றி
Material body,"பொருள் உடல், பொருள் பொருள்"
Material buckling,வெகுஜன திரும்பப் பெறுதல்
Material energy,பொருள் ஆற்றல்
Material energy tensor,பொருள் ஆற்றல் புலம்
Material factor,பொருட்களின் பாதுகாப்பு காரணி
Material medium,வெகுஜன நடுத்தர
Material of grade eta,கிரிட்
Material particle,பொருளின் துகள்
Material product,"உண்மையான தயாரிப்பு, சரக்கு தயாரிப்பு"
Material symbol,பொருள் சின்னம்
Material system,வெகுஜன அமைப்பு
Material testing reactor,திரவ சோதனை உலை
Material wave,வெகுஜன அலை
Material-volume element,பொருள் தொகுதி கூறு
