Punjabi,Bengali
ਸਥਾਨਕ ਆਰਡਰ ਤਾਰ,স্থানীয় অর্ডার তার
ਸਥਾਨਕ c ਸਿਲੇਟਰ,স্থানীয় দোলক
ਸਥਾਨਕ ਸੇਵਾ ਖੇਤਰ,স্থানীয় পরিষেবা অঞ্চল
ਸਥਾਨਕ ਪੱਖ,স্থানীয় দিক
ਸਥਾਨਕ ਸਟੇਸ਼ਨ,স্থানীয় স্টেশন
ਸਥਾਨਕ ਸਵਿਚਿੰਗ  ਸਹੂਲਤ,স্থানীয় স্যুইচিং  সুবিধা
ਸਥਾਨਕ ਵੇਰੀਏਬਲ,স্থানীয় পরিবর্তনশীল
ਸਥਾਨਕ ਵੇਰੀਏਬਲ  ਚਿੰਨ੍ਹ,স্থানীয় পরিবর্তনশীল  প্রতীক
ਲੱਭੋ,সনাক্ত করুন
ਲੱਭੋ ਮੋਡ,অবস্থান মোড
ਟਿਕਾਣਾ,অবস্থান
ਸਥਾਨ ਕਾਉਂਟਰ  (= ਸਥਿਤੀ  ਰਜਿਸਟਰ ਕਰੋ),অবস্থান কাউন্টার  (= অবস্থান  নিবন্ধন)
ਸਥਾਨ ਦੀ ਜ਼ਿੰਦਗੀ,অবস্থান জীবন
ਲੋਕੇਟਰ ਉਪਕਰਣ,লোকেটার ডিভাইস
ਲੋਕੇਟਰ  ਯੋਗਤਾ,লোকেটার  যোগ্যতা
ਲੋਕੇਟਰ ਵੇਰੀਏਬਲ,লোকেটার ভেরিয়েবল
ਲਾਕ,লক
ਲਾਕਡ ਨਾਮ,লক নাম
ਤਾਲਾਬੰਦ ਪੰਨਾ,লক পৃষ্ঠা
ਬੰਦ ਰਿਕਾਰਡ,লক রেকর্ড
ਲਾਕਿੰਗ,লকিং
ਲਾਕ ਆਉਟ,লক আউট
ਲਾਕਆ .ਟ ਮੋਡੀ module ਲ,লকআউট মডিউল
ਲਾਕ-ਅਪ ਟੇਬਲ,লক-আপ টেবিল
ਲਾਗ,লগ
ਲਾਗਰ,লগার
ਲਾਗਿੰਗ,লগিং
ਲਾਜ਼ੀਕਲ ਪਹੁੰਚ ਦਾ ਪੱਧਰ,যৌক্তিক অ্যাক্সেস স্তর
ਲਾਜ਼ੀਕਲ ਐਡ,যৌক্তিক অ্যাড
ਲਾਜ਼ੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ,যৌক্তিক বিশ্লেষণ
ਲਾਜ਼ੀਕਲ ਚਾਰਟ  (= ਵਹਾਅ ਚਾਰਟ),যৌক্তিক চার্ট  (= প্রবাহ চার্ট)
ਲਾਜ਼ੀਕਲ ਬੱਚਾ  ਖੰਡ,যৌক্তিক শিশু  বিভাগ
ਲਾਜ਼ੀਕਲ ਤੁਲਨਾ,যৌক্তিক তুলনা
ਲਾਜ਼ੀਕਲ ਕੰਨਜੈਕਸ਼ਨ,যৌক্তিক সংমিশ্রণ
ਲਾਜ਼ੀਕਲ ਨਿਰੰਤਰ,যৌক্তিক ধ্রুবক
ਲਾਜ਼ੀਕਲ ਡੇਟਾ  Structure ਾਂਚਾ,যৌক্তিক ডেটা  কাঠামো
ਲਾਜ਼ੀਕਲ ਫੈਸਲਾ,যৌক্তিক সিদ্ধান্ত
ਲਾਜ਼ੀਕਲ ਡਿਜ਼ਾਈਨ,যৌক্তিক নকশা
ਲਾਜ਼ੀਕਲ ਜੰਤਰ  ਪਤਾ,যৌক্তিক ডিভাইস  ঠিকানা
ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ,যৌক্তিক চিত্র
ਲਾਜ਼ੀਕਲ ਅੰਤਰ,যৌক্তিক পার্থক্য
ਲਾਜ਼ੀਕਲ ਡਿਸਜੈਕਸ਼ਨ,যৌক্তিক বিচ্ছিন্নতা
ਲਾਜ਼ੀਕਲ ਐਲੀਮੈਂਟ,যৌক্তিক উপাদান
ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ,যৌক্তিক অভিব্যক্তি
ਲਾਜ਼ੀਕਲ ਫਾਈਲ,যৌক্তিক ফাইল
ਲਾਜ਼ੀਕਲ ਫਲੋ ਚਾਰਟ  (ਫਲੋ ਚਾਰਟ),যৌক্তিক প্রবাহ চার্ট  (প্রবাহ চার্ট)
ਲਾਜ਼ੀਕਲ ਸਮੂਹ  ਹਦਾਇਤ,যৌক্তিক গ্রুপ  নির্দেশ
ਲਾਜ਼ੀਕਲ ਜੇ,যৌক্তিক যদি
ਲਾਜ਼ੀਕਲ ਹਦਾਇਤ,যৌক্তিক নির্দেশ
ਲਾਜ਼ੀਕਲ ਪੱਧਰ,যৌক্তিক স্তর
ਲਾਜ਼ੀਕਲ ਲਾਈਨ ਸਮੂਹ,লজিকাল লাইন গ্রুপ
ਲਾਜ਼ੀਕਲ ਗੁਣਾ,যৌক্তিক গুণ
ਲਾਜ਼ੀਕਲ ਨੰਬਰ,যৌক্তিক সংখ্যা
ਲਾਜ਼ੀਕਲ ਕਾਰਵਾਈ,যৌক্তিক অপারেশন
ਲਾਜ਼ੀਕਲ ਓਪਰੇਟਰ,যৌক্তিক অপারেটর
ਲਾਜ਼ੀਕਲ ਪੇਜ  ਪਛਾਣਕਰਤਾ,যৌক্তিক পৃষ্ঠা  সনাক্তকারী
ਲਾਜ਼ੀਕਲ ਪੇਜ  ਗਿਣਤੀ,যৌক্তিক পৃষ্ঠা  সংখ্যা
ਲਾਜ਼ੀਕਲ ਮਾਪੇ  ਖੰਡ,যৌক্তিক পিতামাতা  বিভাগ
ਲਾਜ਼ੀਕਲ ਪ੍ਰਾਇਮਰੀ,যৌক্তিক প্রাথমিক
ਲਾਜ਼ੀਕਲ ਉਤਪਾਦ,যৌক্তিক পণ্য
ਲਾਜ਼ੀਕਲ ਰਿਕਾਰਡ,যৌক্তিক রেকর্ড
ਲਾਜ਼ੀਕਲ ਰਿਕਾਰਡ  ਬਲਾਕ,যৌক্তিক রেকর্ড  ব্লক
ਲਾਜ਼ੀਕਲ ਸੰਬੰਧ,যৌক্তিক সম্পর্ক
ਲਾਜ਼ੀਕਲ ਸ਼ਿਫਟ,যৌক্তিক শিফট
ਲਾਜ਼ੀਕਲ structure ਾਂਚਾ,যৌক্তিক কাঠামো
ਲਾਜ਼ੀਕਲ ਰਕਮ,যৌক্তিক যোগ
ਲਾਜ਼ੀਕਲ ਸਵਿੱਚ,যৌক্তিক সুইচ
ਲਾਜ਼ੀਕਲ ਪ੍ਰਤੀਕ,যৌক্তিক প্রতীক
ਲਾਜ਼ੀਕਲ ਟਿਕ,যৌক্তিক শব্দ
ਲਾਜ਼ੀਕਲ ਟਾਈਮਰ,যৌক্তিক টাইমার
ਲਾਜ਼ੀਕਲ ਟਰੇਸਿੰਗ,যৌক্তিক ট্রেসিং
ਲਾਜ਼ੀਕਲ ਟਰੈਕ,যৌক্তিক ট্র্যাক
ਲਾਜ਼ੀਕਲ ਯੂਨਿਟ,যৌক্তিক ইউনিট
ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ,যৌক্তিক পরিবর্তনশীল
ਲਾਜ਼ੀਕਲ ਵਾਲੀਅਮ,যৌক্তিক ভলিউম
ਲਾਜ਼ੀਕਲ ਵਿਸ਼ਲੇਸ਼ਕ,যৌক্তিক বিশ্লেষক
ਤਰਕ ਕਾਰਡ,লজিক কার্ড
ਲੌਜਿਕ ਚਾਰਟ (= ਵਹਾਅ)  ਚਾਰਟ),লজিক চার্ট (= প্রবাহ)  চার্ট)
ਤਰਕ ਡੀਕੋਡਰ,লজিক ডিকোডার
ਤਰਕ ਡਿਜ਼ਾਈਨ,লজিক ডিজাইন
ਤਰਕ ਯੰਤਰ,লজিক ডিভাইস
ਲੌਜਿਕ ਡਾਇਗਰਾਮ,লজিক ডায়াগ্রাম
ਤਰਕ ਤੱਤ,যুক্তি উপাদান
ਤਰਕ ਪ੍ਰਗਟਾਵੇ,যুক্তি প্রকাশ
ਤਰਕ ਪਰਿਵਾਰ,যুক্তি পরিবার
ਤਰਕ ਪ੍ਰਵਾਹ ਚਾਰਟ  (= ਵਹਾਅ ਚਾਰਟ),লজিক ফ্লো চার্ট  (= প্রবাহ চার্ট)
ਤਰਕਪੂਰਨ ਫੰਕਸ਼ਨ,যুক্তি ফাংশন
ਤਰਕ ਦੀ ਹਦਾਇਤ,যুক্তি নির্দেশ
ਤਰਕ ਦੀ ਰੋਸ਼ਨੀ,যুক্তি আলো
ਤਰਕ ਕਾਰਜ,যুক্তি অপারেশন
ਤਰਕ ਪੜਤਾਲ,যুক্তি তদন্ত
ਤਰਕ ਉਤਪਾਦ,যুক্তি পণ্য
ਤਰਕ ਸ਼ਿਫਟ,লজিক শিফট
ਤਰਕ ਛੋਟਾ ਨੁਕਸ,যুক্তি সংক্ষিপ্ত ত্রুটি
ਤਰਕ ਸਿਗਨਲ,যুক্তি সংকেত
ਤਰਕ ਅਵਸਥਾ,যুক্তিযুক্ত অবস্থা
ਲੌਜਿਕ ਚਿੰਨ੍ਹ,যুক্তি প্রতীক
ਤਰਕ ਇਕਾਈ,লজিক ইউনিট
ਲਾਗ ਇਨ (= ਲਾਗ),লগ ইন (= লগ অন)
ਲੌਗ ਆਫ (= ਲੌਗ ਆਉਟ),লগ অফ (= লগ আউট)
ਲਾਗਇਨ ਕਰੋ,লগ ইন করুন
"ਲਾੱਗ ਆਊਟ, ਬਾਹਰ ਆਉਣਾ",প্রস্থান
ਲਾਗ ਸਮੇਂ-ਸਮੇਂ ਤੇ  ਐਂਟੀਨਾ,লগ পর্যায়ক্রমিক  অ্যান্টেনা
ਲੰਬਕਾਰੀ  ਸੰਤੁਲਨ,অনুদৈর্ঘ্য  ভারসাম্য
ਲੰਬਕਾਰੀ ਜਾਂਚ,অনুদৈর্ঘ্য চেক
ਲੰਬਕਾਰੀ ਸਰਕਟ,অনুদৈর্ঘ্য সার্কিট
ਲੰਬਕਾਰੀ  ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ ਸ਼ੋਰ,অনুদৈর্ঘ্য  আনয়ন শব্দ
ਲੰਬਕਾਰੀ-ਮੋਡ  ਦੇਰੀ ਲਾਈਨ,অনুদৈর্ঘ্য-মোড  বিলম্ব লাইন
ਲੰਬਕਾਰੀ ਸਮਾਨਤਾ  ਚੈਕ,অনুদৈর্ঘ্য সমতা  পরীক্ষা করুন
ਲੰਬਕਾਰੀ  ਰਿਡੰਡੈਂਸੀ  ਚੈਕ,অনুদৈর্ঘ্য  অপ্রয়োজনীয়তা  পরীক্ষা করুন
ਲੰਬਕਾਰੀ  ਸੰਚਾਰ  ਚੈਕ,অনুদৈর্ঘ্য  সংক্রমণ  পরীক্ষা করুন
ਅੱਗੇ ਦੇਖੋ,সামনে দেখো
ਅੱਗੇ ਦੇਖੋ,সামনের দিকে তাকান
ਅੱਗੇ ਇਕਾਈ ਵੇਖੋ,এগিয়ে ইউনিট দেখুন
ਝਾਂਕਨਾ,খুঁজে দেখো
ਲੁੱਕ-ਅਪ-ਟੇਬਲ,লুকআপ টেবিল
ਲੂਪ,লুপ
ਲੂਪ-ਬੈਕ ਟੈਸਟ,লুপ-ব্যাক পরীক্ষা
ਲੂਪ ਬਾਡੀ,লুপ বডি
ਲੂਪ ਬਾਕਸ,লুপ বক্স
ਲੂਪ ਚੈੱਕ,লুপ চেক
ਲੂਪ ਪੂਰਾ ਹੋਣਾ,লুপ সমাপ্তি
ਲੂਪ ਕੰਪਿ uting ਟਿੰਗ,লুপ কম্পিউটিং
ਲੂਪ ਕੰਟਰੋਲ,লুপ নিয়ন্ত্রণ
ਲੂਪ ਕੰਟਰੋਲ  ਬਿਆਨ,লুপ নিয়ন্ত্রণ  বিবৃতি
ਲੂਪ-ਕੰਟਰੋਲ  ਵੇਰੀਏਬਲ,লুপ-নিয়ন্ত্রণ  পরিবর্তনশীল
ਲੂਪ ਕਾ counter ਂਟਰ,লুপ কাউন্টার
ਲੂਪ ਫੀਡਬੈਕ  ਇਸ਼ਾਰਾ,লুপ প্রতিক্রিয়া  সংকেত
ਲੂਪਿੰਗ,লুপিং
ਲੂਪਿੰਗ ਫਾਂਸੀ,লুপিং এক্সিকিউশন
ਲੂਪ ਸ਼ੁਰੂਆਤੀ,লুপ সূচনা
ਲੂਪ ਇਨਪੁਟ ਸਿਗਨਲ,লুপ ইনপুট সিগন্যাল
ਲੂਪ ਜੈਕ  ਸਵਿੱਚਬੋਰਡ,লুপ জ্যাক  সুইচবোর্ড
ਲੂਪ ਸੋਧ,লুপ পরিবর্তন
ਲੂਪ ਨੈਟਵਰਕ,লুপ নেটওয়ার্ক
ਲੂਪ ਟਾਕਰਾ,লুপ প্রতিরোধের
ਲੂਪ ਉਲਟਾ  ਬੈਟਰੀ,লুপ বিপরীত  ব্যাটারি
ਲੂਪ ਸਵੈ ਚੈਕਿੰਗ,লুপ স্ব চেকিং
ਲੂਪ ਸਿਗਨਲਿੰਗ,লুপ সিগন্যালিং
ਲੂਪ ਸਟਾਰਟ,লুপ শুরু
ਲੂਪ ਸਮਾਪਤੀ,লুপ সমাপ্তি
ਲੂਪ ਟੈਸਟਿੰਗ,লুপ টেস্টিং
ਲੂਪ ਟ੍ਰਾਂਸਫਰ  ਫੰਕਸ਼ਨ,লুপ স্থানান্তর  ফাংশন
ਲੂਪ ਸੰਚਾਰ,লুপ ট্রান্সমিশন
ਲੂਪ ਟ੍ਰਾਂਸਮਿਸ਼ਮ ਫਰੇਮ,লুপ ট্রান্সমিশন ফ্রেম
ਲੂਪ ਅਪਡੇਟ,লুপ আপডেট
Loose ਿੱਲੀ ਜੋੜ,ঢিলেঢালাভাবে মিলিত
ਨੁਕਸਾਨ,ক্ষতি
ਮਹੱਤਵ ਦਾ ਨੁਕਸਾਨ,তাত্পর্য হ্রাস
ਉੱਚੇ ਨੁਕਸਾਨ,জোরে ক্ষতি
ਘੱਟ ਗਤੀਵਿਧੀ ਡੇਟਾ  ਕਾਰਵਾਈ,কম ক্রিয়াকলাপের ডেটা  প্রক্রিয়াজাতকরণ
ਘੱਟ ਬਾਈਟ,কম বাইট
ਘੱਟ-ਅੰਤ ਦੇ ਐਮ ਪੀ ਯੂ,লো-এন্ড এমপিইউ
ਹੇਠਲਾ ਬਾਉਂਡ,নিম্ন সীমা
ਘੱਟ ਕਰਟੇਟ,নিম্ন পর্দা
ਘੱਟ ਪੱਧਰੀ ਭਾਸ਼ਾ,নিম্ন-স্তরের ভাষা
ਘੱਟ ਸ਼ੋਰ  ਐਂਪਲੀਫਾਇਰ,নিচু শব্দ  পরিবর্ধক
ਘੱਟ ਕ੍ਰਮ,কম অর্ডার
ਘੱਟ ਆਰਡਰ ਅੰਕ,লো অর্ডার ডিজিট
ਘੱਟ-ਆਰਡਰ ਸਥਿਤੀ,নিম্ন-অর্ডার অবস্থান
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,লো পাস ফিল্টার
ਘੱਟ ਪ੍ਰਦਰਸ਼ਨ  ਉਪਕਰਣ,খারাপ করা  সরঞ্জাম
ਘੱਟ ਗਤੀ,কম গতি
ਘੱਟ ਗਤੀ ਭੰਡਾਰਨ,কম গতির স্টোরেজ
ਘੱਟ ਟੇਪ,কম টেপ
LukasiCicz  ਸੰਕੇਤ,লুকাসিউইকজ  স্বরলিপি
ਲੋਡਿੰਗ,লম্পড লোডিং
ਮਸ਼ੀਨ ਦਾ ਪਤਾ,মেশিন ঠিকানা
ਮਸ਼ੀਨ ਉਪਲਬਧ ਹੈ  ਸਮਾਂ,মেশিন উপলব্ধ  সময়
ਮਸ਼ੀਨ ਚੈੱਕ,মেশিন চেক
ਮਸ਼ੀਨ ਚੈੱਕ  ਹੈਂਡਲਰ,মেশিন চেক  হ্যান্ডলার
ਮਸ਼ੀਨ ਚੈੱਕ  ਸੰਕੇਤਕ,মেশিন চেক  সূচক
ਮਸ਼ੀਨ ਚੈੱਕ  ਰੁਕਾਵਟ,মেশিন চেক  বাধা
ਮਸ਼ੀਨ ਕੋਡ,মেশিন কোড
ਮਸ਼ੀਨ ਦੀ ਬੋਧ,মেশিন জ্ঞান
ਮਸ਼ੀਨ ਚੱਕਰ,মেশিন চক্র
ਮਸ਼ੀਨ  ਨਿਰਭਰ,মেশিন  নির্ভরশীল
ਮਸ਼ੀਨ  ਨਿਰਭਰ  ਭਾਸ਼ਾ,মেশিন  নির্ভরশীল  ভাষা
ਮਸ਼ੀਨ  ਨਿਰਭਰ  ਸਾਫਟਵੇਅਰ,মেশিন  নির্ভরশীল  সফটওয়্যার
ਮਸ਼ੀਨ ਸਮੀਕਰਨ,মেশিন সমীকরণ
ਮਸ਼ੀਨ  ਸਮਾਨਤਾ,মেশিন  সমতুল্যতা
ਮਸ਼ੀਨ ਗਲਤੀ,মেশিন ত্রুটি
ਮਸ਼ੀਨ ਵਿਹਲਾ ਸਮਾਂ,মেশিন নিষ্ক্রিয় সময়
ਮਸ਼ੀਨ  ਸੁਤੰਤਰ,মেশিন  স্বতন্ত্র
ਮਸ਼ੀਨ  ਸੁਤੰਤਰ  ਭਾਸ਼ਾ,মেশিন  স্বতন্ত্র  ভাষা
ਮਸ਼ੀਨ  ਸੁਤੰਤਰ  ਸਾਫਟਵੇਅਰ,মেশিন  স্বতন্ত্র  সফটওয়্যার
ਮਸ਼ੀਨ  ਸੁਤੰਤਰ  ਦਾ ਹੱਲ,মেশিন  স্বতন্ত্র  সমাধান
ਮਸ਼ੀਨ  ਹਦਾਇਤ,মেশিন  নির্দেশ
ਮਸ਼ੀਨ  ਨਿਰਦੇਸ਼ ਕੋਡ,মেশিন  নির্দেশ কোড
ਮਸ਼ੀਨ  ਹਦਾਇਤ  ਬਿਆਨ,মেশিন  নির্দেশ  বিবৃতি
ਮਸ਼ੀਨ  ਬੁੱਧੀਮਾਨ,মেশিন  বুদ্ধি
ਮਸ਼ੀਨ,মেশিন ইন্টমেট
ਮਸ਼ੀਨ ਭਾਸ਼ਾ  ਕੋਡ,মেশিন ভাষা  কোড
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,মেশিন লার্নিং
ਮਸ਼ੀਨ ਤਰਕ,মেশিন লজিক
ਮਸ਼ੀਨ ਦਾ ਕੰਮ,মেশিন অপারেশন
ਮਸ਼ੀਨ ਦੀ ਸ਼੍ਰੇਣੀ  ਭਾਸ਼ਾ,মেশিন ওরিয়েন্টেড  ভাষা
ਮਸ਼ੀਨ ਪੜ੍ਹਨਯੋਗ,মেশিন পঠনযোগ্য
ਮਸ਼ੀਨ ਪੜ੍ਹਨਯੋਗ  ਮਾਧਿਅਮ,মেশিন পঠনযোগ্য  মধ্যম
ਮਸ਼ੀਨ ਚਲਾਉਂਦੀ ਹੈ,মেশিন রান
ਮਸ਼ੀਨ ਸਮਝਦਾਰ  ਜਾਣਕਾਰੀ,মেশিন বুদ্ধিমান  তথ্য
ਮਸ਼ੀਨ  ਸਿਮੂਲੇਸ਼ਨ,মেশিন  সিমুলেশন
ਮਸ਼ੀਨ ਖਰਾਬ ਹੋ ਗਈ  ਸਮਾਂ,মেশিন নষ্ট  সময়
ਮਸ਼ੀਨ ਟੂਲ  ਨਿਯੰਤਰਣ,মেশিন সরঞ্জাম  নিয়ন্ত্রণ
ਮਸ਼ੀਨ  ਅਨੁਵਾਦ,মেশিন  অনুবাদ
ਮਸ਼ੀਨ ਦੀ ਵਰਤੋਂ  ਸਮਾਂ,মেশিন ব্যবহার  সময়
ਮੈਕਰੂਅਰਗੁਮੈਂਟ,ম্যাক্রোআরগমেন্ট
ਮੈਕ੍ਰੋਸੇਸਮਬਲਰ,ম্যাক্রোসেম্বলার
ਮੈਕ੍ਰੋਸੈਲੀ  ਪ੍ਰੋਗਰਾਮ,ম্যাক্রোঅ্যাসেম্বলি  কার্যক্রম
ਮੈਕਰੋਕਲ,ম্যাক্রোকল
ਮੈਕਰੋਕੋਡ,ম্যাক্রোকোড
ਮੈਕਰੋਕੋਡਿੰਗ,ম্যাক্রোকডিং
ਮੈਕਰੋਕੋਮੰਡ,ম্যাক্রোকোম্যান্ড
ਮੈਕਰੋਡੇਕਲੇਸ਼ਨ,ম্যাক্রোডক্লেশন
ਮੈਕ੍ਰੋਡੇਫਿਨਸ਼ਨ,ম্যাক্রোডফিনিশন
ਮੈਕ੍ਰੋਡੇਫਿਨਸ਼ਨ  ਲਾਇਬ੍ਰੇਰੀ,ম্যাক্রোডফিনিশন  গ্রন্থাগার
ਮੈਕ੍ਰੋਲੇਮੈਂਟ,ম্যাক্রোলমেন্ট
ਮੈਕਰੋਐਕਸਰੈਸਰ,ম্যাক্রোএক্সেরেসার
ਮੈਕਰੋਐਕਸਪੈਂਸਨ,ম্যাক্রোএক্সপ্যানশন
ਮੈਕਰੋਫਲੋਵਰਟ,ম্যাক্রোফ্লোচার্ট
ਮੈਕ੍ਰੋਜਨਜ  ਪ੍ਰੋਗਰਾਮ,ম্যাক্রোজেনারেটিং  কার্যক্রম
ਮੈਕ੍ਰੋਜਨਜ,ম্যাক্রোজেনারেশন
ਮੈਕ੍ਰੋਜਨਟਰ,ম্যাক্রোজেনেটর
ਮੈਕ੍ਰੋਇੰਟਰ,ম্যাক্রোইনস্ট্রাকশন
ਮੈਕ੍ਰੋਲਗੁਏਜ  (ਮੈਕਰੋਲ),ম্যাক্রোল্যাঙ্গুয়েজ  (ম্যাক্রোল)
ਮੈਕ੍ਰੋਲੀਬੇਰੀ,ম্যাক্রোলিব্রি
ਮੈਕਰੋ (= ਮੈਕਰੋ)  ਹਦਾਇਤ),ম্যাক্রো (= ম্যাক্রো)  নির্দেশ)
ਮੈਕਪ੍ਰੋਪਰੇਟਰ,ম্যাক্রোপ্যারামিটার
ਮੈਕਪ੍ਰੋਪ੍ਰੋਸੈਸਿੰਗ  ਹਦਾਇਤ,ম্যাক্রোপ্রসেসিং  নির্দেশ
ਮੈਕਰੋਪ੍ਰੋਗ੍ਰਾਮਿੰਗ,ম্যাক্রোপ্রোগ্রামিং
ਮੈਕਰੋਪ੍ਰੋਟੋਟਾਈਪ,ম্যাক্রোপ্রোটোটাইপ
ਮੈਕਰੋਪ੍ਰੋਟੋਟਾਈਪ  ਬਿਆਨ,ম্যাক্রোপ্রোটোটাইপ  বিবৃতি
ਮੈਕਰਸਟੇਟੇਮੈਂਟ  ਗਿਣਤੀ,ম্যাক্রোস্টেটমেন্ট  সংখ্যা
ਮੈਕਰੋਸਿਸਟਮ,ম্যাক্রোসিস্টেম
ਮੈਕਰੋਟਰੇਸ,ম্যাক্রোট্রেস
Macsyma,ম্যাকসিমা
ਮੈਡਕੈਪ,ম্যাডক্যাপ
ਮੈਗ,ম্যাগ
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ  ਯਾਦਦਾਸ਼ਤ,চৌম্বকীয় বুদ্বুদ  স্মৃতি
ਚੁੰਬਕੀ ਕਾਰਡ,চৌম্বকীয় কার্ড
ਚੁੰਬਕੀ ਕਾਰਡ  ਪਾਠਕ,চৌম্বকীয় কার্ড  পাঠক
ਚੁੰਬਕੀ ਕਾਰਡ  ਸਟੋਰੇਜ,চৌম্বকীয় কার্ড  স্টোরেজ
ਚੁੰਬਕੀ ਸੈੱਲ,চৌম্বকীয় সেল
ਚੁੰਬਕੀ  ਅੱਖਰ,চৌম্বকীয়  চরিত্র
ਚੁੰਬਕੀ ਕੋਰ,চৌম্বকীয় কোর
