Punjabi,Telugu
ਬਰਾਬਰ ਦੀ ਉੱਤਮਤਾ,అత్యద్బుతము
ਪਾਰਿ ਪੇਸੂ,పారి పాసు
ਸਮਾਨਤਾ,పారిటీ
ਸੰਸਦ,పార్లమెంటు
ਹਿੱਸਾ,భాగం
ਭਾਗ ਫਾਈਲ,పార్ట్ ఫైల్
ਅੰਸ਼ਕ,పాక్షికం
ਭਾਗ ਲਓ,పాల్గొనండి
ਖਾਸ,ప్రత్యేకించి
ਵੇਰਵੇ,వివరాలు
ਭਾਗ,విభజన
ਸਾਥੀ,భాగస్వామి
ਭਾਈਵਾਲੀ ਦਾ ਕੰਮ,భాగస్వామ్య దస్తావేజు
ਭਾਗ ਭੁਗਤਾਨ,పార్ట్ చెల్లింపు
ਥੋੜਾ ਸਮਾਂ,పార్ట్ టైమ్
ਪਾਰਟੀ,పార్టీ
ਬਰਾਬਰ ਮੁੱਲ,సమాన విలువ
ਪਾਸ,పాస్
ਬੀਤਣ,పాసేజ్
ਪਾਸਵਰਡ,పాస్వర్డ్
ਪੇਟੈਂਟ,పేటెంట్
ਸਰਪ੍ਰਸਤ,పోషకుడు
ਤਨਖਾਹ,చెల్లించండి
ਭੁਗਤਾਨ ਬਿੱਲ,చెల్లించే బిల్లు
ਭੁਗਤਾਨ ਦਾ ਭੁਗਤਾਨ,పే సర్టిఫికేట్
ਤਨਖਾਹ ਦਿਵਸ,పే రోజు
ਭੁਗਤਾਨ ਕਰਨ ਵਾਲੇ,చెల్లింపుదారు
ਭੁਗਤਾਨ ਕਰਨ ਵਾਲਾ,చెల్లింపుదారు
ਭੁਗਤਾਨ,చెల్లింపు
ਅਦਾ ਕਰ ਦਿਓ,చెల్లించండి
ਭੁਗਤਾਨ ਆਰਡਰ,పే ఆర్డర్
ਤਨਖਾਹ ਰੋਲ,పేరోల్
ਤਨਖਾਹ ਸਕੇਲ,పే స్కేల్
ਚਿੰਤਤ,ధనవి
ਪੈਨਲ,శిక్ష
ਪੈਨਲ ਕੋਡ,శిక్షా స్మృతి
ਜ਼ੁਰਮਾਨਾ,శిక్షా వడ్డీ
ਜ਼ੁਰਮਾਨਾ,జరిమానా విధించండి
ਜ਼ੁਰਮਾਨਾ,పెనాల్టీ
ਬਕਾਇਆ,పెండింగ్‌లో ఉంది
ਕਲਮ ਹੜਤਾਲ,పెన్ డౌన్ సమ్మె
ਪੈਨਸ਼ਨ,పెన్షన్
ਪੈਨਸ਼ਨਯੋਗ,పెన్షనబుల్
ਪੈਨਸ਼ਨਰ,పెన్షనర్
ਪੈਨਸ਼ਨ ਸਕੀਮ,పెన్షన్ పథకం
ਪ੍ਰਤੀ ਵਰ੍ਹਾ,ఏడాదికి
ਪ੍ਰਤੀ ਧਾਰਕ,ప్రతి బేరర్‌కు
ਪ੍ਰਤੀ ਕੈਪੀਟਾ (= ਪ੍ਰਤੀ ਸਿਰ),తలసరి (= తలకి)
ਪ੍ਰਤੀਸ਼ਤ,శాతం
ਸਦੀਵੀ,శాశ్వత
ਤਰਜੀਹੀ ਖਰੀਦ,ప్రిఫరెన్షియల్ కొనుగోలు
ਪ੍ਰਦਰਸ਼ਨ,ప్రదర్శించండి
ਪ੍ਰਦਰਸ਼ਨ,పనితీరు
ਪੀਰੀਅਡ,కాలం
ਸਮੇਂ-ਸਮੇਂ ਤੇ,ఆవర్తన
ਸਮੀਖਿਆ ਅਧੀਨ ਪੀਰੀਅਡ,సమీక్షలో ఉన్న కాలం
Jejury,పెర్జరీ
ਭੱਤਾ,ప్రోత్సాహకాలు
ਸਥਾਈ,శాశ్వత
ਪ੍ਰਤੀ ਪੁਰਸ਼,ప్రతి మెన్సెం
ਇਜਾਜ਼ਤ,అనుమతించదగినది
ਇਜਾਜ਼ਤ,అనుమతి
ਪਰਮਿਟ,అనుమతి
ਇਜਾਜ਼ਤ,అనుమతి
ਸਦੀਵੀ,శాశ్వత
ਸਦੀਵੀ,శాశ్వతత్వం
ਪਰਕੀਸਾਈਟਸ (= ਪਰਕਸ),Perquisites (= ప్రోత్సాహకాలు)
ਨਿੱਜੀ,వ్యక్తి
ਨਿੱਜੀ ਜਾਇਦਾਦ,వ్యక్తిగత ఆస్తులు
ਨਿੱਜੀ ਬਾਂਡ,వ్యక్తిగత బంధం
ਸ਼ਖਸੀਅਤ,వ్యక్తిత్వం
ਵਿਅਕਤੀਗਤ ਗੈਰ ਗ੍ਰਾਟਾ,Persona non grata
ਕਰਮਚਾਰੀ,సిబ్బంది
ਕਰਮਚਾਰੀ ਨੀਤੀ,సిబ్బంది విధానం
ਪਰਿਪੇਖ,దృష్టికోణం
ਦ੍ਰਿੜਤਾ,పర్సుయేషన్
Person ੁਕਵਾਂ,సంబంధిత
ਸਜਾਵਟ,పెరెసల్
ਪਟੀਸ਼ਨ,పిటిషన్
ਪਟੀਸ਼ਨਰ,పిటిషనర్
ਪੜਾਅ,దశ
ਫੋਟੋ,ఛాయాచిత్రం
ਫੋਟੋਸਟੈਟ,ఫోటోస్టాట్
ਸਰੀਰਕ ਚੈਕਿੰਗ,భౌతిక తనిఖీ
ਸਰੀਰਕ ਨੁਕਸ,శారీరక లోపం
ਕਸਰਤ ਸਿੱਖਿਆ,శారీరక విద్య
ਸਰੀਰਕ ਤੌਰ 'ਤੇ ਅਪਾਹਜ,శారీరకంగా వికలాంగులు
ਸਰੀਰਕ ਤਸਦੀਕ,భౌతిక ధృవీకరణ
ਟੁਕੜੇ,పీస్‌మీల్
ਟੁਕੜਾ ਦਰ,ముక్క రేటు
ਤੀਰਥ ਯਾਤਰੀ,యాత్రికుడు
ਪਾਇਲਟ ਪ੍ਰੋਗਰਾਮ,పైలట్ ప్రోగ్రామ్
ਪਿੰਨ,పిన్
ਪਲੇਸਮੈਂਟ ਸੇਵਾ,ప్లేస్‌మెంట్ సేవ
ਜਨਮ ਸਥਾਨ,పుట్టిన స్థలం
ਕੰਮ ਦੀ ਜਗ੍ਹਾ,పనిచేసే ప్రదేశం
ਮੁਦਈ,వాది
ਯੋਜਨਾ,ప్రణాళిక
ਯੋਜਨਾਬੰਦੀ,ప్రణాళిక
ਪੌਦਾ,మొక్క
ਖਿਡਾਰੀ,ప్లేయర్
ਪਟੀਸ਼ਨ,అభ్యర్ధన
ਪਰਦਾਤਾ,ప్లీడర్
ਪਲੇਸਸੀਟ,ప్రజాభిప్రాయ సేకరణ
ਵਾਅਦਾ,ప్రతిజ్ఞ
ਪੂਰਵਜ ਸੈਸ਼ਨ,హాజరు కావలసిన సభాసమావేశం
Planpootentiary,ప్లీనిపోటెన్షియరీ
ਪਲਿੰਥ ਖੇਤਰ,పునాది ప్రాంతం
ਨੀਤੀ ਨੂੰ,విధానం
ਰਾਜਨੀਤਿਕ ਗਤੀਵਿਧੀ,రాజకీయ కార్యకలాపాలు
ਚੋਣ,ఎన్నికలో
ਪ੍ਰਦੂਸ਼ਣ,కాలుష్యం
ਰਾਜਨੀਤਿਕ,రాజకీయ
ਪੂਲ,పూల్
ਪੋਰਟਫੋਲੀਓ,పోర్ట్‌ఫోలియో
ਸਥਿਤੀ,స్థానం
ਸਕਾਰਾਤਮਕ,అనుకూల
ਪੋਸਟ,పోస్ట్
ਪੋਸਟ-ਮਿਤੀ,పోస్ట్ డేటెడ్
ਪੋਸਟ-ਫੈਕਟਰੀ ਦੀ ਮਨਜ਼ੂਰੀ,ఫాక్టో అనంతర అనుమతి
ਪੋਸਟ ਗ੍ਰੈਜੂਏਟ,పోస్ట్ గ్రాడ్యుయేట్
ਦੁਖਦਾਈ,మరణానంతర
ਪੋਸਟਿੰਗ,పోస్టింగ్
ਪੋਸਟ ਮਾਰਟਮ ਇਮਤਿਹਾਨ,పోస్ట్ మార్టం పరీక్ష
ਪੋਸਟਪੋਨ,వాయిదా
ਪੋਸਟਸਕ੍ਰਿਪਟ (ਪੀ.ਐੱਸ.),పోస్ట్‌స్క్
ਤਾਕਤ,శక్తి
ਮੁਖਤਿਆਰਨਾਮਾ,పవర్ ఆఫ్ అటార్నీ
ਅਭਿਆਸਯੋਗ,ఆచరణీయమైనది
ਅਭਿਆਸ,ప్రాక్టీస్
ਪ੍ਰੀ-ਆਡਿਟ,ప్రీ-ఆడిట్
ਸਾਵਧਾਨੀ,ముందు జాగ్రత్త
ਉਦਾਹਰਣ,పూర్వదర్శనం
ਨਿਰਮਾਤਾ,Precis
ਸਹੀ,ఖచ్చితమైనది
ਬੰਦ ਕਰੋ,మూసివేయు
ਪੂਰਕ,ముందస్తు భావన
ਪੂਰਵਗਾਮੀ,పూర్వీకుడు
ਪ੍ਰਮੁੱਖ,ప్రధానమైనది
ਪ੍ਰੀਫੇਸ,ముందుమాట
ਨੂੰ ਤਰਜੀਹ,ఇష్టపడండి
ਪੱਖਪਾਤ,పక్షపాతం
ਮੁ nextmininary ਲੀ,ప్రాథమిక
ਅਚਨਚੇਤੀ,అకాల
ਅਹਾਤੇ,ప్రాంగణం
ਪ੍ਰੀਮੀਅਮ,ప్రీమియం
ਪ੍ਰੀਪੇਡ,ప్రీపెయిడ్
ਪ੍ਰੀਪੇਡ ਕਾਰਡ,ప్రీపెయిడ్ కార్డ్
ਪ੍ਰੀ-ਯੋਜਨਾਬੱਧ,ముందే ప్రణాళిక
ਪ੍ਰੀਪਲੋਨ,ప్రిపోన్
ਪ੍ਰੀ-ਰਿਆਇਤੀ ਬਿੱਲ,ముందే రియోటెడ్ బిల్లు
ਰੋਕਥਾਮ,హక్కు
ਤਜਵੀਜ਼ਵੀ,సూచించండి
ਨਿਰਧਾਰਤ,సూచించబడింది
ਨਿਰਧਾਰਤ ਫਾਰਮ,సూచించిన రూపం
ਪੇਸ਼ਕਾਰੀ,ప్రదర్శన
ਸਿਧਾਂਤ,అధ్యక్షత
ਰਾਸ਼ਟਰਪਤੀ,అధ్యక్షుడు
ਪ੍ਰੈਸ,నొక్కండి
ਦਬਾਓ ਕਾੱਪੀ,కాపీని నొక్కండి
ਪ੍ਰੈਸ ਗੈਲਰੀ ਦਬਾਓ,ప్రెస్ గ్యాలరీ
ਮੰਨਿਆ,.హించారు
ਤੂਫਾਨੀ ਤਨਖਾਹ,Ump హించిన వేతనం
ਅਨੁਮਾਨ ਲਗਾਇਆ,Upp హించబడింది
ਬਹਾਨਾ,సాకు
ਪ੍ਰਬਲ,వ్యాప్తి చెందడం
ਰੋਕਣ,నిరోధించండి
ਰੋਕਥਾਮ,నివారణ
ਰੋਕਥਾਮ,నివారణ
ਕੀਮਤ ਦਾ ਉਤਰਾਅ (= ਕੀਮਤ ਦੀਆਂ ਹਰਕਤਾਂ),ధర హెచ్చుతగ్గులు (= ధర కదలికలు)
ਕੀਮਤ,ధర
ਪ੍ਰਿਮਾ ਪੱਖ,ప్రిమా ఫేసీ
ਮੁੱਖ ਤੌਰ ਤੇ,ప్రధానంగా
ਪ੍ਰਾਇਮਰੀ,ప్రాథమిక
ਪ੍ਰਾਇਮਰੀ ਰਸੀਦ,ప్రాథమిక రశీదు
ਪ੍ਰਿੰਸੀਪਲ,ప్రిన్సిపాల్
ਪ੍ਰਿੰਸੀਪਲ ਕਰਜ਼ਟਰ,ప్రధాన రుణగ్రహీత
ਪ੍ਰਿੰਟਰ,ప్రింటర్
ਛਪਾਈ,ముద్రణ
ਪਹਿਲਾਂ ਸੰਕੇਤ,ముందు సూచన
ਪ੍ਰਾਥਮਿਕਤਾ ਗ੍ਰੇਡਿੰਗ,ప్రాధాన్యత గ్రేడింగ్
ਜੇਲ੍ਹ,జైలు
ਕੈਦੀ,ఖైదీ
ਗੋਪਨੀਯਤਾ,గోప్యత
ਨਿਜੀ ਅਤੇ ਗੁਪਤ,ప్రైవేట్ మరియు రహస్య
ਅਧਿਕਾਰ,ప్రత్యేక హక్కు
ਵਿਸ਼ੇਸ਼ ਅਧਿਕਾਰ ਕਮੇਟੀ,ప్రివిలేజ్ కమిటీ
ਇਨਾਮ,బహుమతి
ਸੰਭਾਵਨਾ,సంభావ్యత
ਪ੍ਰੋਬੇਟ,ప్రోబేట్
ਪ੍ਰੋਬੇਸ਼ਨ,పరిశీలన
ਪ੍ਰੋਬੇਸ਼ਨਰੀ,ప్రొబేషనరీ
ਪ੍ਰੋਬੇਸ਼ਨਰ,ప్రొబేషనర్
ਪੜਤਾਲ,పరిశోధన
ਕਾਰਜਪ੍ਰਣਾਲੀ ਨਿਯਮ,విధాన నియమాలు
ਵਿਧੀ,విధానం
ਕਾਰਵਾਈ,ప్రొసీడింగ్స్
ਪ੍ਰਕਿਰਿਆ,ప్రక్రియ
ਕਾਰਵਾਈ,ప్రాసెసింగ్
ਜਲੂਸ,Procession రేగింపు
ਘੋਸ਼ਣਾ,ప్రకటించండి
ਘੋਸ਼ਣਾ,ప్రకటన
ਖਰੀਦ,సేకరణ
ਉਤਪਾਦ,ఉత్పత్తి
ਉਤਪਾਦਨ,ఉత్పత్తి
ਪੇਸ਼ੇ,వృత్తి
ਪੇਸ਼ੇਵਰ ਪ੍ਰਾਪਤੀ,వృత్తిపరమైన సాధన
ਨਿਪਟਾਰਾ ਸਰਟੀਫਿਕੇਟ,ప్రావీణ్యత ధృవీకరణ పత్రం
ਪਰੋਫਾਈਲ,ప్రొఫైల్
ਲਾਭ,లాభం
ਪ੍ਰੋਗਰਾਮ,ప్రోగ్రామ్
ਪ੍ਰੋਗਰਾਮ ਦਾ ਸਮਾਂ-ਤਹਿ,ప్రోగ్రామ్ షెడ్యూల్
ਪ੍ਰੋਗਰਾਮਿੰਗ,ప్రోగ్రామింగ్
ਤਰੱਕੀ,పురోగతి
ਪ੍ਰਗਤੀਸ਼ੀਲ,ప్రగతిశీల
ਵਰਜਿਤ,నిషేధించబడింది
ਵਰਜਿਤ ਖੇਤਰ,నిషేధిత ప్రాంతం
ਮਨਾਹੀ,నిషేధం
ਮਨਾਹੀ ਆਰਡਰ,నిషేధ క్రమం
ਪ੍ਰੋਜੈਕਟ,ప్రాజెక్ట్
ਪ੍ਰੋਜੈਕਸ਼ਨ,ప్రొజెక్షన్
ਪ੍ਰਮੁੱਖ,ప్రముఖ
ਵਾਅਦਾ ਕਰੋ,వాగ్దానం
ਪ੍ਰੋਮਸਰੀ ਨੋਟ,ప్రామిసరీ నోటు
ਨੂੰ ਉਤਸ਼ਾਹਿਤ,ప్రోత్సహించండి
ਪ੍ਰਮੋਟਰ,ప్రమోటర్
ਤਰੱਕੀ,ప్రచారం
ਪ੍ਰੋਮੇਟ,ప్రాం
ਪ੍ਰਸਤੁਤ,ప్రోమల్గేట్
ਉਚਾਰੇ ਹੋਏ,ఉచ్చారణ
ਐਲਾਨ,ఉచ్చారణ
ਸਬੂਤ,రుజువు
ਭੇਜਣ ਦਾ ਸਬੂਤ,పంపకం యొక్క రుజువు
ਸਬੂਤ ਪੜ੍ਹਨ,రుజువు పఠనం
ਪ੍ਰਚਾਰ,ప్రచారం
ਪ੍ਰਸਾਰ,ప్రచారం
ਸਹੀ,సరైనది
ਜਾਇਦਾਦ,ఆస్తి
ਪ੍ਰਸਤਾਵ,ప్రతిపాదన
ਪ੍ਰਸਤਾਵ,ప్రతిపాదించండి
ਪ੍ਰੋਵੈਂਟ,ప్రతిపాదన
ਮਲਕੀਅਤ,యాజమాన్యం
ਮਲਕੀਅਤ,యాజమాన్యం
ਪ੍ਰੋ ਰਾਟਾ,ప్రో-రాటా
ਪ੍ਰੋ-ਰਾਏ ਕੋਟੇ,ప్రో-రాటా కోటా
ਪ੍ਰੋਟੋਗ੍ਰਾ,ప్రోరోగ్
ਲਾਭ ਅਤੇ ਹਾਨੀਆਂ,లాభాలు మరియు నష్టాలు
ਪ੍ਰੋਵਾਈਸਗੀ,నిషేధించండి
ਮੁਕੱਦਮਾ ਚਲਾਉਣ ਵਾਲਾ,ప్రాసిక్యూషన్
ਪ੍ਰਾਸਪੈਕਟਸ,ప్రాస్పెక్టస్
ਪ੍ਰੋਟੈਂਪੋਰ ਮੁਲਾਕਾਤ,ప్రోటీంపోర్ నియామకం
ਪ੍ਰੋਟੋਕੋਲ,ప్రోటోకాల్
ਸਾਬਤ ਕਰੋ,నిరూపించండి
ਪ੍ਰਦਾਨ ਕੀਤੀ ਗਈ,అందించబడింది
ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ,భవిష్య నిధి
ਪ੍ਰਬੰਧ,నియమం
ਆਰਜ਼ੀ,తాత్కాలిక
ਆਰਜ਼ੀ ਸੂਚੀ,తాత్కాలిక జాబితా
ਪ੍ਰੋਵੀਸੋ,ప్రొవిసో
ਨੇੜਤਾ,సామీప్యం
ਪਰਾਕਸੀ,ప్రాక్సీ
ਜਨਤਕ,ప్రజా
ਪ੍ਰਕਾਸ਼ਨ,ప్రచురణ
ਜਨਤਕ ਫਰਜ਼,పబ్లిక్ డ్యూటీ
ਜਨਤਕ ਵਿਆਜ ਮੁਕੱਦਮੇਬਾਜ਼ੀ,ప్రజా ప్రయోజన వ్యాజ్యం
ਪ੍ਰਚਾਰ,పబ్లిసిటీ
ਪ੍ਰਕਾਸ਼ਤ,ప్రచురించండి
ਪਾਬੰਦ,ఆలస్యము కానట్టి
ਸਜ਼ਾ,శిక్ష
ਖਰੀਦ,కొనుగోలు
ਪੂਰੀ ਤਰ੍ਹਾਂ ਅਸਥਾਈ,పూర్తిగా తాత్కాలిక
ਉਦੇਸ਼,ప్రయోజనం
ਪਿੱਛਾ ਕਰੋ,వెంబడించండి
ਪਿੱਛਾ,ముసుగు
ਪਿਯੋ,పరిధి
ਪੇਸ਼ ਕਰੋ,ఉంచండి
ਪੁਟ-ਅਪ ਸਲਿੱਪ,పుట్-అప్ స్లిప్
ਯੋਗਤਾ,అర్హత
ਯੋਗ ਉਮੀਦਵਾਰ,అర్హత కలిగిన అభ్యర్థి
ਯੋਗਤਾ ਪੂਰੀ ਕਰੋ,అర్హత
ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ,అర్హత పరీక్ష
ਯੋਗਤਾ ਪਰਖ,క్వాలిఫైయింగ్ టెస్ట్
ਗੁਣਾਤਮਕ ਤਕਨੀਕ,గుణాత్మక పద్ధతులు
ਗੁਣਵੱਤਾ,నాణ్యత
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,నాణ్యత నియంత్రణ
ਮਾਤਰਾ,పరిమాణం
ਕੁਆਰੰਟੀਨ ਛੁੱਟੀ,దిగ్బంధం సెలవు
ਤਿਮਾਹੀ,త్రైమాసికంలో
ਕਥਾ,క్వాష్
Quashi,పాక్షం
ਕਾਸੀ-ਸਥਾਸਗੀ,పాక్షిక-శాశ్వత
ਸਵਾਲ,ప్రశ్న
ਸਵਾਲ,ప్రశ్న
ਪ੍ਰਸ਼ਨ,ప్రశ్నార్థకం
ਪ੍ਰਸ਼ਨ ਘੰਟਾ,ప్రశ్న గంట
ਪ੍ਰਸ਼ਨਾਵਲੀ,ప్రశ్నాపత్రం
ਛੱਡੋ,నిష్క్రమించండి
ਕੋਰਮ,కోరం
ਕੋਟਾ,కోటా
ਹਵਾਲਾ,కొటేషన్
ਹਵਾਲਾ,కోట్
ਦੌੜ,జాతి
ਨਸਲੀ ਵਿਤਕਰੇ,జాతి వివక్ష
ਰੈਕ,రాక్
ਰੇਡ,దాడి
ਰੇਲਵੇ,రైల్వే
ਵਧਾਓ,పెంచండి
ਬੇਤਰਤੀਬ,యాదృచ్ఛికంగా
ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ,యాదృచ్ఛిక నమూనా
ਸੀਮਾ,పరిధి
ਦਰਜਾ,ర్యాంక్
ਦਰਜਾ ਅਤੇ ਫਾਈਲ,శ్రేణీకరించు మరియు దాఖలుచేయు
ਰੈਂਕਿੰਗ,ర్యాంకింగ్
ਰੈਪਿਡ ਐਕਸ਼ਨ ਫੋਰਸ,రాపిడ్ యాక్షన్ ఫోర్స్
ਦੁਰਲੱਭ,అరుదైన
ਧੱਫੜ,దద్దుర్లు
ਕਠੋਰ ਮੁੱਲ,రేట్ విలువ
ਰੇਟ,రేటు
ਰੇਟ ਇਕਰਾਰਨਾਮਾ,రేటు ఒప్పందం
ਰੇਟ ਲਿਸਟ,రేటు జాబితా
ਅਨੁਪ੍ਰਤਾ,ధృవీకరణ
ਰੇਟਿੰਗ,రేటింగ్
ਅਨੁਪਾਤ,నిష్పత్తి
ਰਾਸ਼ਨ,రేషన్
ਤਰਕਸ਼ੀਲ,హేతుబద్ధమైన
ਤਰਕਸ਼ੀਲਤਾ,హేతుబద్ధీకరణ
ਰਾਸ਼ਨ ਭੱਤਾ,రేషన్ భత్యం
ਅੱਲ੍ਹੀ ਮਾਲ,ముడి సరుకు
ਕੱਚੇ ਉਤਪਾਦ,ముడి ఉత్పత్తి
ਪ੍ਰਤੀਕਰਮ,స్పందన
ਪੜ੍ਹਨਾ,పఠనం
ਗੁਪਤ,రీజస్ట్
ਤਿਆਰ ਕੀਤੀ ਯੋਜਨਾ,రెడీమేడ్ ప్లాన్
ਤਿਆਰ ਹਿਸਾਬ,రెడీ లెక్కింపు
ਅਸਲ,నిజమైన
ਅਸਲ ਕਮਾਈ,నిజమైన సంపాదన
ਅਚਲ ਜਾਇਦਾਦ,రియల్ ఎస్టేట్
ਹਕੀਕਤ,వాస్తవికత
ਅਹਿਸਾਸ,సాక్షాత్కారం
ਅਹਿਸਾਸ ਕਰੋ,గ్రహించండి
ਮੁੜ ਅਰਜ਼ੀ ਦਿੱਤੀ ਗਈ,తిరిగి నియామకం
ਦੁਬਾਰਾ ਅਰਜ਼ੀ ਦਿਓ,తిరిగి స్వాధీనం
ਕਾਰਨ,కారణం
ਮੁੜ ਮੁਲਾਂਕਣ,పున ass పరిశీలన
ਛੂਟ,రిబేటు
ਯਾਦ,గుర్తుకు తెచ్చుకోండి
ਰੀਤ,తగ్గుతుంది
ਰਸੀਦ,రసీదు
ਰਸੀਦ ਕਿਤਾਬ,రసీదు పుస్తకం
ਰਸੀਦਾਂ ਅਤੇ ਵੰਡ,రశీదులు మరియు పంపిణీ
ਪ੍ਰਾਪਤ ਕਰੋ,స్వీకరించండి
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,రిసీవర్
ਹਾਲ ਹੀ,ఇటీవలి
ਰਿਸੈਪਸ਼ਨ,రిసెప్షన్
ਗ੍ਰਹਿਣਸ਼ੀਲ,గ్రహణ
ਛੁੱਟੀ,విరామ కాలము
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,గ్రహీత
ਪਰਸਪਰ,పరస్పరం
ਪਰਸਪਰ ਦੀ ਮੰਗ,పరస్పర డిమాండ్
