Kannada,Marathi
ಸಿಟೋಪ್ಲಾಸ್ಮಿಕ್ ಅಲ್ಲದ ಪ್ರದೇಶ,नॉन-सायटोप्लाज्मिक क्षेत्र
ಭಂಗಗೊಳಿಸದಿರುವುದು,नॉन-डिस्झंक्शन
ತಳಮಳವಿಲ್ಲದ,Nonendospermic
ಕಿಣ್ವವಲ್ಲದ ಗ್ಲೈಕೋಸೈಲೇಷನ್ (ಗ್ಲೈಕೇಶನ್),नॉन-एंझाइमॅटिक ग्लायकोसिलेशन (ग्लाइकेशन)
ಉರಿಯಲಾಗದ,ज्वलंत न करता
ಹೂಬಿಡದ ಸಸ್ಯ,नॉन-फ्लॉवरिंग प्लांट
ಕಾರ್ಯಕಾರಿಯಲ್ಲದ,नॉन-फंक्शनल
ಹಸಿರುಲ್ಲದ,ग्रीन नसलेले
ಹಿಸ್ಟೋನ್-ಕ್ರೋಮೋಸೋಮಲ್ ಪ್ರೋಟೀನ್,नॉन-हिस्टोन गुणसूत्र प्रथिने
ಹಿಸ್ಟೋನ್ ಅಲ್ಲದ ಪ್ರೋಟೀನ್,नॉन-हिस्टोन प्रथिने
ಇಣುಕು-ಸಸ್ಯರಹಿತ ಸಸ್ಯ,लेग्युमिनस नसलेली वनस्पती
ಸುಗಮಗೊಳಿಸದ,लायमयुक्त
ಸೀಮಿತಗೊಳಿಸದ ಬೆಳಕು,मर्यादित नसलेले प्रकाश
ಜೀವಮಾನವಲ್ಲದ ಸಂಪನ್ಮೂಲಗಳು,लिव्हिंग नसलेली संसाधने
ಕರಗಿಸದ,नॉन-मेडुलेटेड
ಚಲನೆಯಿಲ್ಲದ ರೂಪ,मोटाईल नसलेले फॉर्म
ಚಲನೆಯಿಲ್ಲದ ಬೀಜಕ,मोटाईल नसलेले बीजाणू
ಮೈಯೆಲಿನಲ್ ಮಾಡದ,नॉन-मायलीनेटेड
ಸ್ಥಳೀಯರಲ್ಲದ ಪ್ರಭೇದಗಳು,मूळ नसलेली प्रजाती
ಉದ್ದವಲ್ಲದ,ऑक्सिजेनिक नसलेले
ಫೋಟೊಸಿಂಥೆಟಿಕ್ ಶಿಲೀಂಧ್ರಗಳು,नॉन-फोटोसिंथेटिक बुरशी
ಬಿಂದು ಮೂಲ,नॉन-पॉइंट स्रोत
ಧ್ರುವೀಯವಲ್ಲದ ಬಾಲ,नॉन-ध्रुवीय शेपूट
ಪರಿಮಾಣಾತ್ಮಕವಲ್ಲದ ಅವಲೋಕನ,गैर-परिमाणात्मक निरीक्षण
ರೆಸಿಪ್ರೊಕಲ್ ಅಲ್ಲದ ಸ್ಥಳಾಂತರ,नॉन-रीसिप्रोकल लिप्यंतरण
ಕಡಿಮೆಯಾಗದ ಸಕ್ಕರೆ,कमी न करता साखर
ಜಾಣಿಸದ ಆರ್ಎನ್ಎ,नॉन-सेन्स आरएनए
ವಿಷಕಾರಿಯಲ್ಲದ,विषारी नसलेला
ಘಾತೀಯವಲ್ಲದ,नॉन-मानव
ಅಲ್ಲದ ಸ್ವರಮೇಳದ,नॉन-वार्टेब्रेट chordate
ಮರದ ಅರಣ್ಯ ಉತ್ಪನ್ನ,नॉन-वुड फॉरेस्ट उत्पादन
ನೊರೆಡ್ರೆನಾಲಿನ್,नॉरड्रेनालाईन
ನಾರ್ಡ್ರಿನಾಲಿನರ್ಜಿನ್,नॉरड्रेनॅलिनर्जिक
ಮೂಗಿನ ತುಂಡು,नाकाचा तुकडा
ನಾಸ್ಟಾಕ್,Nostoc
ಗಡಿ,नॉटोचोर्ड
ಪೋಷಣೆ,पोषण
ಪೂರ್ವದ,न्यूकेलस
ಪರಮಾಣು ಹೊದಿಕೆ,विभक्त लिफाफा
ಪರಮಾಣು ಕಾಂತೀಯ ಅನುರಣನ,विभक्त चुंबकीय अनुनाद
ಬೈಜಿಕ ಪೊರೆಯು,विभक्त पडदा
ಪರಮಾಣು ಘಟಕ,अणू प्रकल्प
ನ್ಯೂಕ್ಲಿಯಿಕ್ ಪಾವತಿಸಿದ,न्यूक्लिक पेड
ನ್ಯೂಕ್ಲಿಯಾಯ್ಡ್,न्यूक्लॉईड
ನ್ಯೂಕ್ಲಿಯೋಲಾರ್ ಸಂಘಟಿಸುವವನು,न्यूक्लियोलर आयोजक
ನ್ಯೂಕ್ಲಿಯೊಲಸ್,न्यूक्लियोलस
ನ್ಯೂಕ್ಲಿಯೋಪ್ಲಾಸಂ,न्यूक्लियोप्लाझम
ನ್ಯೂಕ್ಲಿಯೊಪಾಲಿಹೆಡ್ರೊವೈರಸ್,न्यूक्लियोपोलॉईड्रोव्हायरस
ನ್ಯೂಕ್ಲಿಯೊಸೈಡ್,न्यूक्लियोसाइड
ನ್ಯೂಕ್ಲಿಯೋಸೋಮ್,न्यूक्लियोसोम
ನ್ಯೂಕ್ಲಿಯೊಟೈಡ್,न्यूक्लियोटाइड
ನ್ಯೂಕ್ಲಿಯಸ್,न्यूक्लियस
ಗಂಡುಬೀರಿ,न्यूडिफ्लोरे
ರದ್ದುಗೊಳಿಸಲಾಗುವುದು,निरर्थक
ಬಹಿಷ್ಕಾರದ,न्युलिसोमिक
ನಿಶ್ಚೇಷ್ಟಿತ (ಆಂಟೀಟರ್),नंबट (अँटीटर)
ಕೈಕಾಲುಗಳ ಮರಗಟ್ಟುವಿಕೆ,अंगांची सुन्नता
ಸಂಖ್ಯಾತ್ಮಕ ದ್ಯುತಿರಂಧ್ರ (ನಾ),संख्यात्मक छिद्र (एनए)
ಸಂಖ್ಯಾತ್ಮಕ ಜೀವಿವರ್ಗ,संख्यात्मक वर्गीकरण
ಸ್ಪೆಕ್ಟರು,नौपल पॅड
ಅಡಿಕೆ ತಿರುಳಿರುವ,नट मांसल
ಕಾಯಿ,नट
ಪೌಷ್ಟಿಕ,पोषक
ಪೌಷ್ಟಿಕ ಸೈಕ್ಲಿಂಗ್,पौष्टिक सायकलिंग
ಪೌಷ್ಟಿಕ ನಿಶ್ಚಲತೆ,पौष्टिक स्थितता
ಪೌಷ್ಠಿಕಾಂಶ ಬಡ,पोषक गरीब
ಪೌಷ್ಟಿಕಾಂಶ,पौष्टिक समाधान
ಪೋಷಣೆ,पोषण
ಪೌಷ್ಠಿಕಾಂಶದ ಗುಣಮಟ್ಟ,पौष्टिक गुणवत्ता
ಪೌಷ್ಠಿಕಾಂಶದ,पौष्टिक
ಪೌಷ್ಟಿಕ ಅಂಗಾಂಶ,पौष्टिक ऊतक
ಪೌಷ್ಠಿಕಾಂಶ ಮೌಲ್ಯ,पौष्टिक मूल्य
ನಕ್ಸ್ ವೊಮಿಕ,नुक्स व्होमिका
ನೈಕ್ಟಾಸ್ಟಿ,Nyctinaste
ಅಪ್ಸರೆ,अप्सरा
ಅಪ್ಸರೆ,निम्फा
ಓಕ್,ओक
ಹಬ್ಬ,ओबेलिया
ಉದ್ದೇಶಪೂರ್ವಕ,उद्दीष्ट
ವಸ್ತುನಿಷ್ಠ ಮಸೂರ,वस्तुनिष्ठ लेन्स
ಪರಾವಲಂಬಿ,परजीवी बंधनकारक
ಬೆಳಕಿನ ಓರೆಯಾದ ಕಿರಣ,प्रकाशाचा तिरकस तुळई
ಉದ್ದ,आयताकृती
ವೀಕ್ಷಣೆ,निरीक्षण
ವೀಕ್ಷಣಾಲಯ,वेधशाळे
ಜಟಿಲವಾದ,ओबट्यूज
ಸ್ರಾವಾದ ಕಾಂಡೈಲ್,ओसीपीटल कॉन्डिल
ಆಕ್ಸಿಟಲ್ ಹಾಲೆ,ओसीपीटल लोब
ಸಾಗರ ಪ್ರಾಣಿ,महासागर प्राणी
ಸಾಗರ ಸಸ್ಯ,महासागर वनस्पती
ಸಾಗರ ವ್ಯವಸ್ಥೆ,महासागरीय प्रणाली
ಉಸಿರು,Ocumim camtum
ಅಷ್ಟಮ,आठ पायांचा सागरी प्राणी
ನೇತ್ರದ,ओक्युलर
ಲೋಕದ ಮಸೂರ,ओक्युलर लेन्स
ವಾಸನೆಯಿಲ್ಲದ,गंधहीन
ಓನೊಥೆರಾ ಲಾಮಾರ್ಕಿಯಾನ,ओनोथेरा लामार्कियाना
ಓಸೊಫೇಜಿಲ್ ಸ್ಪಿಂಕ್ಟರ್,Oesophageal sphinter
ಓಟದ,Oesopagus
ಈಸ್ಟ್ರಸ್ ಚಕ್ರ,ऑस्ट्रस सायकल
ಸರಿದೂಗಿಸು,ऑफसेट
ಸಂತತಿ,संतती
ಎಣ್ಣೆ ಗ್ರಂಥಿ,तेल ग्रंथी
ತೈಲ ಮುಳುಗಿಸುವ ಉದ್ದೇಶ,तेल विसर्जन उद्दीष्ट
ತೈಲ ಸೋರಿಕೆ,तेल गळती
ಒಕಜಾಕಿ ತುಣುಕು,ओकाझाकी तुकडा
ಘ್ರಾಣ ಬಲ್ಬ್,घाणेंद्रियाचा बल्ब
ಘ್ರಾಣ ಕಾರ್ಟೆಕ್ಸ್,घाणेंद्रियाचा कॉर्टेक्स
ಘ್ರಾಣ ಹಾಲೆ,घाणेंद्रियाचा लोब
ಘ್ರಾಣ ಗ್ರಾಹಕ,घाणेंद्रियाचा रिसेप्टर
ಆಲಿಗೋಸೀನ್ ಗಳು,ऑलिगोसीन
ಆಲಿಗಾಸಾಕರೈಡ್,ऑलिगोसाकराइड
ಆಲಿಗೊಸ್ಕರೈಡ್ ಸರಪಳಿ,ऑलिगोस्कॅचराइड साखळी
ಆಲಿಗೋಟ್ರೋಫಿಕ್ ಮಣ್ಣು,ऑलिगोट्रोफिक माती
ತೆಳು,ओलोकालेस
ನೊಮಾಟೀಡಿಯಂ,OMMATIDIUM
ಸರ್ವಭಕ್ಷಕ,सर्वज्ञ
ಸರ್ವಭಕ್ಷಕ,सर्वव्यापी
ಬಾಗುವುದು,ऑन्कोजेन
ಲವಂಗು,ऑन्कोजेनेसिस
ಆಂಟ್ರೋಜೆನಿಕ್ ರೂಪಾಂತರ,ऑन्कोजेनिक ट्रान्सफॉर्मेशन
ಒಂದು ಸಿಸ್ಟ್ರಾನ್ ಒಂದು ಪಾಲಿಪೆಪ್ಟೈಡ್,एक सिस्ट्रॉन वन पॉलीपेप्टाइड
ಒಂದು ಜೀನ್ ಒಂದು ಕಿಣ್ವ ಕಲ್ಪನೆ,एक जीन वन एंजाइम गृहीतक
ಒಂದು ಜೀನ್ ಒಂದು ಪಾಲಿಪೆಪ್ಟೈಡ್,एक जनुक एक पॉलीपेप्टाइड
ಪೆರಿಯಾಂತ್‌ನ ಒಂದು ಸುರುಳಿ,पेरियंटचा एक WHOLL
ಗೋಜಲು,ऑन्टोजेनी
ಒಸೈಟ್,ओओसाइट
ಒಗಾಮಿನ,ओगॅमस
ಓಗಮಿ,ओगामी
ಒಜನನ,ओजेनेसिस
ಆಸ್ಪೋರ್,ओपोर
ಅಪಾರದರ್ಶಕ,अपारदर्शक
ಒಪರಿನ್ ಹಾಲ್ಡೇನ್ ಕಲ್ಪನೆ,ओपरीन हल्देन गृहीतक
ತೆರೆದ ವ್ಯವಸ್ಥೆಯ,ओपन सिस्टम
ಒಳಸಂಚು,ऑपरकुलम
ಒಂದು ಬಗೆಯ operಷಧ,ओपेरॉन
ನಾಗರ,ओफियुरा
ರಫರಿಕೆ,ओफ्रीस
ನೇತ್ರ ಶಸ್ತ್ರಚಿಕಿತ್ಸೆ,नेत्ररोग शस्त्रक्रिया
ಓಪಿಯೇಟ್ ಮಾದಕವಸ್ತು,मादक मादक द्रव्ये
ಅವಕಾಶವಾದಿ ಸೋಂಕು,संधीसाधू संसर्ग
ವಿರುದ್ದ,उलट
ಕಣ್ಣುಹಾಯ,ऑप्सिन
ಆಪತ್ತೀಕರಣ,ऑप्सनिझेशन
ದೃಷ್ಟಿಮಾಡದ,ऑप्टिक
ದೃಷ್ಟಿಮಾಡದ,ऑप्टिक
ದ್ಯಶ್ಯುಗ್ದ ಹಾಲೆ,ऑप्टिक लोब
ಆಪ್ಟಿಕ್ ನರ,ऑप्टिक मज्जातंतू
ದೃಗ್ವೈಜ್ಞಾನಿಕವಾಗಿ ಪಾರದರ್ಶಕ ಕುವೆಟ್,ऑप्टिकली पारदर्शक कुवेट
ಗರಿಷ್ಠ ತಾಪಮಾನ,इष्टतम तापमान
ಒಪುಂಟಿಯಾ,ओपंटिया
ಮೌಖಿಕ ಆಡಳಿತ,तोंडी प्रशासन
ಮೌಖಿಕ ಪೊರೆಯ,तोंडी पडदा
ಒರಾಂಗ್ ಉತನ್,ऑरंग उटान
ಗದ್ದಲದ,परिभ्रमण
ಹಣ್ಣಿಗೆ,फळबाग
ಸ ೦ ಗಡಿ,ऑर्किड
ಸ ೦ ಗಡಿ,ऑर्किडासी
ಆಜ್ಞ,ऑर्डर
ಆಜ್ಞ,ऑर्डर
ಒಡ್ಡೊವಿಸಿಯನ್ ಅವಧಿ,ऑर्डोविशियन कालावधी
ಅದಿರು,धातूचा स्मेल्टर
ಕಾರ್ಟಿಯ ಅಂಗ,कॉर्टीचा अवयव
ಆರ್ಗನ್ ಸಿಸ್ಟಂ,अवयव प्रणाली
ಅಂಗ ಕಸಿ,अवयव प्रत्यारोपण
ಜೀವಕೋಶ ಜೀವಿ,ऑर्गेनेल
ಸಾವಯವ ಸಂಯುಕ್ತ,सेंद्रिय कंपाऊंड
ಸಾವಯವ ವಿಷಯ,सेंद्रिय पदार्थ
ಸಾವಯವ ವಿಷಯ,सेंद्रिय पदार्थ
ಸಾವಯವ ವಿಕಸನ,सेंद्रिय उत्क्रांती
ಸಾವಯವ ಉಳಿದಿದೆ,सेंद्रिय शिल्लक
ಜೀವಿ ಮಟ್ಟ,जीवशास्त्र पातळी
ಅಂಗವಾಸನ,ऑर्गोजेनेसिस
ದೃಷ್ಟಿಕೋನ,अभिमुखता
ಭೂಮಿಯ ಮೂಲ,पृथ्वीचा मूळ
ಪುನರಾವರ್ತನೆಯ ಮೂಲ,प्रतिकृती मूळ
ಜಾತಿಗಳ ಮೂಲ,प्रजातींचे मूळ
ಮೂಲ ಜನಸಂಖ್ಯೆ,मूळ लोकसंख्या
ಅಲಂಕಾರಿಕ ಸಸ್ಯ,शोभेच्या वनस्पती
ಅಸಾಧಾರಣವಾಗಿ,ऑर्निथोफिली
ಮರ್ಯಾದೆಗೆ,ऑर्निथिन
ಅಸೂಯೆಕಲ,ऑर्निथोरहिंचस
ಒರಟು,Orobanchea
ಒರೊಹಪ್ಪಸ್,OROHIPPUS
ಓರೊ-ಫಾರಿಂಕ್ಸ್,ओरो-फॅरेन्क्स
ಸಂಪ್ರದಾಯಪಕ್ಷದ ರಾಜ್ಯ,ऑर्थोडॉक्स राज्य
ಸಂತ್ರಸ್ತ,ऑर्थोफॉस्फेट
ಒರಿಜಾ ಸಟಿವಾ,ओरिझा सॅटिवा
ಆಸಾಲ್ಲೆ ಪರದಾ ಪರದೆ,ऑसिलोस्कोप स्क्रीन
ಆಂದೋಲನ,ऑस्कुलम
ಆಸ್ಮೋಕಾನ್ಫಾರ್ಮ್,ओस्मोकॉनफॉर्मर
ಆಸ್ಮೋಲಾರಿತ್ವ,ओस्मोलरिटी
ಮೆಡುಲ್ಲಾದ ಆಸ್ಮೋಲರಿಟಿ,मेड्युलाची ओस्मोलरिटी
ಆಸ್ಮೋಲೈಟ್,ओस्मोलिट
ಅಸಾಮಾನ್ಯ,ओस्मोरसेप्टर
ಆಸಾಮಿ,ओस्मोरग्युलेशन
ಆಸ್ಮೋರ್ಗ್ಯುಲೇಷನ್ - ಆಸ್ಮೋರ್ಗ್ಯುಲೇಟರ್,ओस्मोरग्युलेशन - ओस्मोरग्युलेटर
ಆಸ್ಮೋಟಿಕ್ ಸಾಂದ್ರತೆಯು,ओस्मोटिक एकाग्रता
ಆಸ್ಮೋಟಿಕ್ ಸ್ಥಿತಿ,ओस्मोटिक स्थिती
ಆಸ್ಮೋಟಿಕ್ ಪರಿಣಾಮ,ओस्मोटिक प्रभाव
ಆಸ್ಮೋಟಿಕ್ ಹರಿವು,ओस्मोटिक प्रवाह
ಆಸ್ಮೋಟಿಕ್ ಚಲನೆ,ओस्मोटिक चळवळ
ಆಸ್ಮೋಟಿಕ್ ಸಾಮರ್ಥ್ಯ,ओस्मोटिक संभाव्यता
ಆಸ್ಮೋಟಿಕ್ ಆಘಾತ,ओस्मोटिक शॉक
ಆಸ್ಮೋಟಿಕ್ ಸಕ್ರಿಯ,ओस्मोटिकली सक्रिय
ಆಸ್ಪೆನಿಸ್,ओस्पेनिस
ಉಗುಳು,ओसेन
ಗಡಗಾಟು,ओसिकल
ತನಕ,ओसिफाइड
ಆಸ್ಟಿಯೆಚ್ಥೈಸ್,ऑस्टिच्थाइस
ಆಸ್ಟೈಟಿಸ್ ಫೈಬ್ರೊಸಾ ಸಿಸ್ಟಿಕಾ,ऑस्टायटिस फायब्रोसा सिस्टिका
ಅಸ್ಥಿ ಸಂಧಿವಾತ,ऑस्टियोआर्थरायटिस
ಅಸ್ಥಿತ್ವ,ऑस्टिओसाइट
ಅಸ್ಥಿಭಿದುರತೆ,ऑस्टिओपोरोसिस
ಆಸ್ತಿಯಂಥ,ओस्टियम
ಆಸ್ಟ್ರಿಚ್,शहामृग
ಒತ್ತು,ओटोकोनियम
ಗದ್ದಲ,ओटोलिथ ऑर्गन
ತಿಕ್ಕಲು,ओटोलिथ
ಚೌಚ್-ಚಚ್ ಕಾಯಿಲೆ,ओच-ओच रोग
ಸಂತಾನೋತ್ಪತ್ತಿ,आउटब्रीडिंग
ಸಂತಾನೋತ್ಪತ್ತಿ ಮಾಡುವ ಸಾಧನ,आउटब्रीडिंग डिव्हाइस
ಭಾವನೆಯ ಪ್ರಕೋಪ,भावनांचा उद्रेक
ಮೀರುವುದು,आउटक्रॉसिंग
ಮಜಲು,आउटलेट
ಪೌಷ್ಟಿಕಾಂಶದ output ಟ್‌ಪುಟ್,पौष्टिक आऊटपुट
ಅಂಡಾಕಾರದ,अंडाकृती
ಅಂಡಾಕಾರದ ಕಿಟಕಿಯ ಕಿಟಕಿ,अंडाकृती विंडो
ಅಂಡಾಶಯದ ಕೋಶಕ,डिम्बग्रंथि कूप
ಅಂಡಾಶಯದ ಕೊಳವೆಯ,डिम्बग्रंथि ट्यूब्यूल
ಅಂಡಾಶಯ,अंडाशय
ಅಂಡಾಶಯ,अंडाशय
ಅಂಡಾಕಾರದ,ओव्हटे
ಶೋಷಣೆ,जास्त शोषण
ಒಟ್ಟಾರೆ ಚಯಾಪಚಯ,एकूणच चयापचय
ಅಧಿಕಪ್ರೌರ್ಯ,ओव्हरट्रिशन
ಅಂಡಾಶಯ,ओव्हिडक्ट
ಅಂಡಾಶಯದ,ओव्हिपरस
ಅಂಡೋತ್ಪತ್ತಿ,ओव्हिपोजिशन
ಅಂಡೋತ್ಪತ್ತಿ,ओव्हुलेशन
ಅಂಡಾಕಾರದ,अंडाशय
ಅಂಡಾಕಾರ,ओव्हम
ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ,ऑक्सॅलिस
ಆಕ್ಸಲೋಆಸೆಟಿಕ್ ಆಮ್ಲ (ಒಎಎ),ऑक्सॅलोसेटिक acid सिड (ओएए)
