Kannada,Gujarati
ಅಘನ್,અઘાન
ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ,ગાઢ એકંદર
ಅಂಕಗಳ ಲೆಕ್ಕವಿಲ್ಲದ ಅನಂತತೆ,પોઈન્ટની અગણિત અનંતતા
ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್,અસંખ્ય સમૂહ
ಸರಿಸಾಟಿಯಿಲ್ಲದ,અજોડ
ಉಪವಿಭಾಗವಲ್ಲದ,બિન-સબસેટ
ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ,યુક્લિડિયન ભૂમિતિ
"ಅಸಮಾನ, ಅಸಮಾನ","અપ્રમાણસર, અપ્રમાણસર"
ಛೇದಿಸದ,બિન છેદાય છે
ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣಗಳು,બિન-રેખીય બીજગણિત સમીકરણો
ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,બિન-રેખીય વિભેદક સમીકરણ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ,બિન-રેખીય સમીકરણ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್,બિન-રેખીય પ્રોગ્રામિંગ
ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ,બિન-રેખીય રીગ્રેસન
ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ,બિન-રેખીય સંબંધ
ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕವಲ್ಲದ ಋಣಾತ್ಮಕ ಪೂರ್ಣಾಂಕವಲ್ಲ,બિન ઋણ પૂર્ણાંક બિન નકારાત્મક પૂર્ણાંક
ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್,બિન-નેગેટિવ ચલ
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಅಲ್ಲದ ಪರೀಕ್ಷೆ,બિન-પેરામેટ્રિક પરીક્ષણ
ಸಂಭವನೀಯವಲ್ಲದ ವಿಧಾನ,બિન-સંભવિત અભિગમ
ವಿಲೋಮ ಮ್ಯಾಟ್ರಿಕ್ಸ್,વ્યસ્ત મેટ્રિક્સ
ಅಸಮಪಾರ್ಶ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,અસમપ્રમાણ મેટ્રિક્સ
ಅತ್ಯಲ್ಪ,નજીવા
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,બિન-શૂન્ય નિર્ણાયક
ಖಾಲಿ,ખાલી
ಉಪವಿಭಾಗವಲ್ಲದ,બિન-સબસેટ
ಶೂನ್ಯವಲ್ಲದ ನಿರ್ಣಾಯಕ,બિન-શૂન્ય નિર્ણાયક
ಅಥವಾ ಪೂರಕ ದ್ವಾರಗಳು,અથવા પૂરક દરવાજા
"ಸಾಮಾನ್ಯ, ನೈಸರ್ಗಿಕ, ಪ್ರಮಾಣಿತ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ","સામાન્ય, કુદરતી, પ્રમાણભૂત, સામાન્ય, સામાન્ય, સામાન્ય, સામાન્ય"
ಸಾಮಾನ್ಯ ವೇಗವರ್ಧನೆ,સામાન્ય પ્રવેગક
ಸಾಮಾನ್ಯ ಕೋನ,સામાન્ય કોણ
ಸಾಮಾನ್ಯ ಕರ್ವ್,સામાન્ય વળાંક
ಸಾಮಾನ್ಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,સામાન્ય ઘનતા કાર્ય
ಸಾಮಾನ್ಯ ವಿತರಣೆ,સામાન્ય વિતરણ
ಸಾಮಾನ್ಯ ವಿತರಣಾ ಕಾರ್ಯ,સામાન્ય વિતરણ કાર્ય
ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಾಮಾನ್ಯ ರೂಪ,મેટ્રિક્સનું સામાન્ય સ્વરૂપ
ಸಾಮಾನ್ಯ ಆವರ್ತನ,સામાન્ય આવર્તન
ಸಾಮಾನ್ಯಗೊಳಿಸಿದ ಕರ್ವ್,સામાન્યકૃત વળાંક
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಂಖ್ಯೆ,સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર
ಸಾಮಾನ್ಯೀಕರಣಕಾರಕ,નોર્મલાઇઝર
ಸಾಮಾನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,સામાન્ય મેટ્રિક્સ
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ರೇಖೆ,સામાન્ય સંભાવના વળાંક
ಸಾಮಾನ್ಯ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,સામાન્ય સંભાવના વિતરણ
"ಸಾಮಾನ್ಯ ಉಪಗುಂಪು, ನಿರ್ದಿಷ್ಟ ಉಪಗುಂಪು","સામાન્ય પેટાજૂથ, ચોક્કસ પેટાજૂથ"
ಪ್ರಮಾಣೀಕೃತ ರೇಖೀಯ ಜಾಗ,પ્રમાણિત રેખીય જગ્યા
ವೆಕ್ಟರ್ ಮಾನದಂಡ,વેક્ટર ધોરણ
"ಗೇಟ್ ಅಲ್ಲ, ಗೇಟ್ ಅಲ್ಲ","ગેટ નહીં, ગેટ નહીં"
ರಾತ್ರಿಯ ದಟ್ಟವಾದ ಸಮುಚ್ಚಯ,નિશાચર ગાઢ એકંદર
ಶೂನ್ಯ ಕಲ್ಪನೆ,નલ પૂર્વધારણા
ಶೂನ್ಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,શૂન્ય મેટ્રિક્સ
ಖಾಲಿ ಸೆಟ್,ખાલી સેટ
ಶೂನ್ಯ ವೆಕ್ಟರ್,શૂન્ય વેક્ટર
ಸಂಖ್ಯೆ,સંખ્યા
ಸಂಖ್ಯೆಯ ಅಕ್ಷ,સંખ્યા અક્ષ
ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ,સંખ્યા પદ્ધતિ
"ಸಂಖ್ಯಾವಾಚಕ (ಸಂಖ್ಯೆ), ಸಂಖ್ಯಾತ್ಮಕ (ವಿ.)","સંખ્યાત્મક (વિ.), સંખ્યાત્મક (વિ.)"
"ಸಂಖ್ಯೆಗೆ, ಸಂಖ್ಯೆಗೆ","નંબર માટે, નંબર માટે"
ಭಾಗ,ભાગ
ಸಂಖ್ಯಾತ್ಮಕ ಗುಣಾಂಕ,સંખ્યાત્મક ગુણાંક
ಸಂಖ್ಯಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ,સંખ્યાત્મક ગણતરી
ಸಂಖ್ಯಾತ್ಮಕ ವ್ಯತ್ಯಾಸ,સંખ્યાત્મક તફાવત
ಸಂಖ್ಯಾತ್ಮಕ ವಿಧಾನ,સંખ્યાત્મક પદ્ધતિ
"ಎನ್-ವೆಕ್ಟರ್, ಎನ್-ವೆಕ್ಟರ್","n-વેક્ટર, n-વેક્ટર"
n-ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,n-વેક્ટર જગ્યા
"ವಸ್ತು, ದೇಹ, ವಸ್ತು","પદાર્થ, શરીર, પદાર્થ"
ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,ઉદ્દેશ્ય કાર્ય
"ಓರೆಯಾದ, ಓರೆಯಾದ","ત્રાંસુ, ત્રાંસુ"
ಓರೆಯಾದ ಲಕ್ಷಣ,ત્રાંસી એસિમ્પ્ટોટ
ಓರೆಯಾದ ಅಕ್ಷ,ત્રાંસી અક્ષ
"ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ","ક્રોસ સેક્શન, ક્રોસ સેક્શન"
ವೀಕ್ಷಣೆ,અવલોકન
ಆವರ್ತನವನ್ನು ಗಮನಿಸಿದ,અવલોકન કરેલ આવર્તન
ಚೂಪಾದ ಕೋನ,અસ્પષ્ટ કોણ
ಅಷ್ಟಭುಜಾಕೃತಿ,અષ્ટકોણ
ಅಷ್ಟಭುಜಾಕೃತಿ,અષ્ટકોણ
ಅಷ್ಟಮ ವ್ಯವಸ್ಥೆ,ઓક્ટલ સિસ્ટમ
ಆಕ್ಟಾಂಟ್,અષ્ટક
ಬೆಸ,એકી
ಅಸಮವಾದ ಕರ್ವ್,અસમપ્રમાણ વળાંક
ಬೆಸ ಸಂಖ್ಯೆ,એકી સંખ્યા
ಬೆಸ ಕ್ರಮಪಲ್ಲಟನೆ,વિચિત્ર ક્રમચય
ಬೆಸ ಬಹುಪದೋಕ್ತಿ,વિચિત્ર બહુપદી
"ಓಗಿವ್, ಪೈಲಾನ್","ઓગિવ, તોરણ"
ಏಕಾಂತ ಸಂಘ,એકાંત સંગઠન
ಒಂದು-ಒಂದು ಕಾರ್ಯ,એક-એક કાર્ય
ಒಂದೇ ನಕ್ಷೆ,એક નકશો
ಏಕಮುಖ ವರ್ಗೀಕರಣ,એક-માર્ગી વર્ગીકરણ
ಅತಿಕ್ರಮಿಸುವ ನಕ್ಷೆ,ઓવરલેપ નકશો
"ತೆರೆದ, ತೆರೆದ (ವಿ.)","ખુલ્લું, ખુલ્લું (v.)"
ತೆರೆದ ಗೋಳ,ખુલ્લો ગોળો
ತೆರೆದ ಮಧ್ಯಂತರ,ખુલ્લું અંતરાલ
ತೆರೆದ ಸೆಮಿಲೈನ್,ઓપન સેમિલાઇન
ತೆರೆದ ಸೆಟ್,ઓપન સેટ
ಕಾರ್ಯನಿರ್ವಹಿಸುತ್ತಿದೆ,સંચાલન
ಕಾರ್ಯಾಚರಣೆ ವಿಜ್ಞಾನ,ઓપરેશન વિજ્ઞાન
ಕಾರ್ಯಾಚರಣೆ ವಿಜ್ಞಾನ,ઓપરેશન વિજ્ઞાન
"ನಿರ್ವಾಹಕ, ನಿರ್ವಾಹಕ, ನಿರ್ವಾಹಕ","ઓપરેટર, ઓપરેટર, ઓપરેટર"
ವಿರುದ್ಧ ಕೋನ,વિરોધી કોણ
ವಿರುದ್ಧ ಘಟನೆ,વિપરીત ઘટના
ಸೂಕ್ತ ಮೂಲ ಸ್ಥಿರ ಪರಿಹಾರ,શ્રેષ્ઠ આધાર સુસંગત ઉકેલ
ಅತ್ಯುತ್ತಮ ಸ್ಥಿತಿ,શ્રેષ્ઠ સ્થિતિ
ಅತ್ಯುತ್ತಮ ಔಟ್ಪುಟ್ ಗಾತ್ರ,શ્રેષ્ઠ આઉટપુટ કદ
ಅತ್ಯುತ್ತಮ ಮೌಲ್ಯ,શ્રેષ્ઠ મૂલ્ય
"ಅತ್ಯುತ್ತಮ, ಅತ್ಯುತ್ತಮ","શ્રેષ્ઠ, શ્રેષ્ઠ"
ವರ್ಗ,વર્ગ
"ಆದೇಶ, ಆದೇಶ, ಶಕ್ತಿ, ರಾಡಿಕ್ಸ್, ಗುಂಪು ಸಂಖ್ಯೆ","ઓર્ડર, ઓર્ડર, પાવર, રેડિક્સ, ગ્રુપ નંબર"
ಆದೇಶದ ಜೋಡಿ,ઓર્ડર કરેલ જોડી
"ವಿಂಗಡಿಸಲಾದ ಸೆಟ್, ವಿಂಗಡಿಸಲಾದ ಸೆಟ್","વર્ગીકૃત સમૂહ, છટણી કરેલ સમૂહ"
"ವಿಂಗಡಿಸುವುದು, ವಿಂಗಡಿಸುವುದು","વર્ગીકરણ, વર્ગીકરણ"
"ಡಿಟರ್ಮಿನೆಂಟ್ಸ್ ಆರ್ಡರ್, ಡಿಟರ್ಮಿನೆಂಟ್ಸ್ ಆರ್ಡರ್","નિર્ધારકનો હુકમ, નિર્ધારકનો હુકમ"
ಗುಂಪು ದರ್ಜೆ,જૂથ ગ્રેડ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಕ್ರಮ,મેટ્રિક્સનો ક્રમ
ಅಂಶಗಳ ಗುಂಪು,તત્વોનું જૂથ
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣದ ಕ್ರಮ,વિભેદક સમીકરણનો ક્રમ
ಕಾರ್ಯಾಚರಣೆಯ ಅನುಕ್ರಮ,ઓપરેશન ક્રમ
ಶೂನ್ಯ ಆದೇಶ,શૂન્ય ક્રમ
ಆರ್ಡಿನಲ್ ಸಂಖ್ಯೆಗಳು,ઓર્ડિનલ નંબરો
ಸರಳ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,સરળ વિભેદક સમીકરણ
ಗ್ರೇಡ್,ગ્રેડ
ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ,અનુકૂલનક્ષમતા
ದೃಷ್ಟಿಕೋನ,ઓરિએન્ટેશન
ಪುಟ ದೃಷ್ಟಿಕೋನ,પૃષ્ઠ અભિગમ
"ಮೂಲ, ಮೂಲ, ಮೂಲ","મૂળ, મૂળ, મૂળ"
ಮೂಲದ ಬಿಂದು,મૂળ બિંદુ
ಕುರಿಮರಿ ಕೇಂದ್ರ,ઘેટાંનું કેન્દ્ર
"ಲಂಬ ಕೋನೀಯ, ಲಂಬ","ઊભી કોણીય, લંબ"
ಆರ್ಥೋಗೋನಲ್ ಅಕ್ಷ,ઓર્થોગોનલ અક્ષ
ಕುರಿಮರಿ ಕುಟುಂಬ,લેમ્બિક કુટુંબ
"ಲುಂಬಿಕ್ ಗ್ರೂಪ್, ಲುಂಬಿಕ್ ಗ್ರೂಪ್","Lumbik Group, Lumbik Group"
ಆರ್ಥೋಗೋನಾಲಿಟಿ ಸ್ಥಿತಿ,ઓર્થોગોનાલિટી સ્થિતિ
ಸಜ್ಜುಗೊಳಿಸುವಿಕೆ,ગતિશીલતા
ಆರ್ಥೋಗೋನಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ઓર્થોગોનલ મેટ્રિક્સ
"ಆರ್ಥೋನಾರ್ಮಲ್, ಸಾಮಾನ್ಯ ಆರ್ಥೋನಾರ್ಮಲ್","ઓર્થોનોર્મલ, સામાન્ય ઓર્થોનોર્મલ"
ಸಾಮಾನ್ಯ ಲಂಬ ಬೇಸ್,સામાન્ય ઊભી આધાર
ಆಂದೋಲನ,ઓસિલેશન
ಕಾರ್ಯದ ಆಂದೋಲನ,કાર્યનું ઓસિલેશન
ಆಂದೋಲಕ ಕಾರ್ಯ,ઓસીલેટરી કાર્ય
ಅಸ್ಲೇಶಿ,asleshi
ಬಾಹ್ಯ ಉತ್ಪನ್ನ,બાહ્ય ઉત્પાદન
"ಔಟ್ಪುಟ್, ಔಟ್ಪುಟ್, ಔಟ್ಪುಟ್, ಔಟ್ಫ್ಲೋ","આઉટપુટ, આઉટપુટ, આઉટપુટ, આઉટફ્લો"
ಅತಿನಿರ್ಧರಿತ ಘಟಕ,અતિનિર્ધારિત એન્ટિટી
ಜೋಡಿ ಹೋಲಿಕೆ,જોડી કરેલી સરખામણી
ಸಂಯೋಜಿತ ವ್ಯತಿರಿಕ್ತ,જોડાયેલું
ದಂಪತಿಗಳು ಸ್ವತಂತ್ರರು,દંપતી સ્વતંત્ર
ಸಮಾನಾಂತರ ಶಕ್ತಿ,સમાંતર બળ
ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ,સમાંતરગ્રામ
ಬಲ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ,બળ સમાંતરગ્રામ
ವೇಗ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ,વેગ સમાંતરગ્રામ
ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ,સમાંતરગ્રામ
"ನಿಯತಾಂಕಗಳು, ಛೇದಕ ಅನುಪಾತಗಳು, ನಿಯತಾಂಕಗಳು","પરિમાણો, આંતરછેદીય ગુણોત્તર, પરિમાણો"
ಪ್ರಮಾಣಿತವಲ್ಲದ,બિન-માનક
ವಿತರಣಾ ನಿಯತಾಂಕ,વિતરણ પરિમાણ
ನಿಯತಾಂಕ,પરિમાણ
ನಿಯತಾಂಕ ನಿರ್ದೇಶಾಂಕಗಳು,પરિમાણ કોઓર્ડિનેટ્સ
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಕರ್ವ್,પેરામેટ્રિક વળાંક
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಸಮೀಕರಣ,પેરામેટ્રિક સમીકરણ
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,પેરામેટ્રિક લીનિયર પ્રોગ્રામિંગ
ನಿಯತಾಂಕ ವಿಧಾನ,પરિમાણ પદ્ધતિ
ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,પેરામેટ્રિક ઉદ્દેશ્ય કાર્ય
ಪ್ಯಾರಾಮೀಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,પેરામીટર પ્રોગ્રામિંગ
ನಿಯತಾಂಕ ಪ್ರಾತಿನಿಧ್ಯ,પરિમાણ રજૂઆત
ನಿಯತಾಂಕೀಕರಣ,પરિમાણીકરણ
"ಬ್ರಾಕೆಟ್, ಬೈಂಡಿಂಗ್","કૌંસ, બંધનકર્તા"
ಆವರಣ,કૌંસ
ಪೋಷಕ ಜನಸಂಖ್ಯೆ,પિતૃ વસ્તી
ಪ್ಯಾರೆಟೊ-ಕರ್ವ್,pareto-વળાંક
ಸಮಾನತೆ ಪರಿಶೀಲನೆ,સમાનતા તપાસ
ಭಾಗಶಃ ಹೈಬ್ರಿಡೈಸೇಶನ್,આંશિક વર્ણસંકરીકરણ
ಭಾಗಶಃ ಪರಸ್ಪರ ಸಂಬಂಧ,આંશિક સહસંબંધ
ಭಾಗಶಃ ಉತ್ಪನ್ನಗಳು,આંશિક ડેરિવેટિવ્ઝ
ಭಾಗಶಃ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,આંશિક વિભેદક સમીકરણ
ಭಾಗಶಃ ಭೇದಾತ್ಮಕ,આંશિક વિભેદક
ಭಾಗಶಃ ಭಾಗ,અપૂર્ણાંક અપૂર્ણાંક
ಭಾಗಶಃ ಏಕೀಕರಣ,આંશિક એકીકરણ
ಭಾಗಶಃ ವಿಂಗಡಿಸಲಾಗಿದೆ,અંશતઃ ક્રમાંકિત
ಭಾಗಶಃ ಆದೇಶ ಸೆಟ್,આંશિક રીતે ઓર્ડર કરેલ સેટ
ಭಾಗಶಃ ಆದೇಶ,આંશિક ઓર્ડર
ಭಾಗಶಃ ಹಿಂಜರಿತ ಗುಣಾಂಕ,આંશિક રીગ્રેસન ગુણાંક
ಭಾಗಶಃ ಮೊತ್ತ,આંશિક રકમ
ಕಣ,કણ
ನಿರ್ದಿಷ್ಟ ಪರಿಸ್ಥಿತಿ,ચોક્કસ પરિસ્થિતિ
ವಿಶೇಷ ಅವಿಭಾಜ್ಯ,ખાસ અભિન્ન
ವಿಶೇಷ ನೇಗಿಲು,ખાસ હળ
"ವಿಭಾಗ, ವಿತರಣೆ","વિભાજન, વિતરણ"
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಭಾಗ,મેટ્રિસિસનું વિભાજન
ಇಲಾಖೆಯ ಮೌಲ್ಯ,વિભાગીય મૂલ્ય
ಪ್ಯಾಸ್ಕಲ್ ತ್ರಿಕೋನ,પાસ્કલ ત્રિકોણ
"ಚಿತ್ರ, ಪ್ರತಿ ಮೌಲ್ಯ, ಪ್ರತಿ ಫಾರ್ಮ್, ಪ್ಯಾಟರ್ನ್","આકૃતિ, પ્રતિ મૂલ્ય, પ્રતિ ફોર્મ, પેટર્ન"
ಕೌಂಟರ್ ಕಾರ್ಯ,કાઉન્ટર ફંક્શન
ನಕಲು ಸಮಸ್ಯೆ,નકલ સમસ્યા
ಪೇಲೋಡ್ ವೇಗ,પેલોડ વેગ
ಪಾವತಿ ಕಾರ್ಯ,ચુકવણી કાર્ય
ಪಾವತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ચુકવણી મેટ્રિક્સ
p-ಬೇಸ್,પી-બેઝ
p-ಅಕ್ಷರ,p-અક્ષર
ಪಿಯಾನೋ-ಕರ್ವ್,પિયાનો-વળાંક
ಪಿಯಾನೋ ಮೇಳ,પિયાનો સમૂહ
ಪದದ ಸಮೀಕರಣ,શબ્દ સમીકરણ
ಶೇಕಡಾ,ટકા
ಶೇ,ટકાવારી
ಶೇಕಡಾವಾರು ದೋಷ,ટકાવારી ભૂલ
ಶೇಕಡಾವಾರು ಆವರ್ತನ,ટકાવારી આવર્તન
ಶೇಕಡಾವಾರು ಹೆಚ್ಚಳ,ટકાવારી વધારો
ನಿಖರತೆಯ ಶೇಕಡಾವಾರು,ચોકસાઈ ટકાવારી
ಶೇಕಡಾವಾರು ಸವಕಳಿ,ટકાવારી અવમૂલ્યન
ಶೇಕಡಾವಾರು,ટકાવારી
ಪರಿಪೂರ್ಣ ಘನ,સંપૂર્ણ સમઘન
ಆದರ್ಶ ಅನಿಲ,આદર્શ ગેસ
ಪರಿಪೂರ್ಣ ಸಂಖ್ಯೆ,સંપૂર્ણ સંખ્યા
ಪರಿಪೂರ್ಣ ಸೆಟ್,સંપૂર્ણ સેટ
ಪರಿಪೂರ್ಣ ಚೌಕ,સંપૂર્ણ ચોરસ
ಪರಿಪೂರ್ಣ ಚದರ ಅಭಿವ್ಯಕ್ತಿ,સંપૂર્ણ ચોરસ અભિવ્યક્તિ
ಪರಿಧಿ,પરિમિતિ
"ಅವಧಿ, ಅವಧಿ, ಆವರ್ತಕತೆ, ಆವರ್ತಕ ಸೂಚ್ಯಂಕ (ತ್ರಿಕೋನಮಿತಿ), ಅವಧಿ, ಕಾಲಾವಧಿ","સામયિકતા, સામયિકતા, સામયિકતા, સામયિક અનુક્રમણિકા (ત્રિકોણમિતિ), અવધિ, અવધિ"
ಆವರ್ತಕ ಕರ್ವ್,સામયિક વળાંક
ಮರುಕಳಿಸುವ ಅಡಚಣೆಗಳು,પુનરાવર્તિત વિક્ષેપ
ಆವರ್ತಕ ಕಾರ್ಯ,સામયિક કાર્ય
