Malayalam,English
"1. ഏറ്റവും ഉയർന്ന രണ്ട് അക്കങ്ങൾ, 2. ഏറ്റവും ഉയർന്ന ബിറ്റ്",most significant bit
മദർ ബോർഡ്,mother board
അമ്മ രജിസ്റ്റർ,mother register
സിനിമകൾ,motion picture
ഫിലിം എക്സ്പെർട്ട് ഗ്രൂപ്പ് (എംപിഇജി),motion picture experts group (MPEG)
മൗണ്ട്,Mount
"1.എലി, 2.എലി",Mouse
"1.ചലിക്കുന്ന, 2. സ്ഥാനചലനം",Move
ചലിക്കുന്ന ചിഹ്നം,move character
MS-DOS,MS-DOS
MS-Windows,MS-Windows
ഒന്നിലധികം ഓറിയന്റേഷൻ,multi aspect
മൾട്ടി പ്രൊസസർ,multi processor
"1.മൾട്ടിപ്രോഗ്രാമിംഗ്, 2.മൾട്ടിപ്രോഗ്രാമിംഗ്",multi programming
മൾട്ടിടാസ്കിംഗ്,multi tasking
ബഹുബസ്,Multibus
പ്രക്ഷേപണം,Multicast
ബഹുരൂപ വിലാസം,multicast address
പ്രക്ഷേപണം,Multicasting
മൾട്ടിചിപ്പ്,Multichip
മൾട്ടിക്സ്,Multics
മൾട്ടിടാസ്കിംഗ് ഓപ്പറേഷൻ,multijob operation
"1. മൾട്ടിലെവൽ മെമ്മറി, 2. മൾട്ടി ലെവൽ മെമ്മറി",multilevel memory
"1.മൾട്ടീമീഡിയ ടെക്നോളജി, 2.മൾട്ടീമീഡിയ ടെക്നോളജി",multimedia technology
ബഹുസ്വരത,Multimode
ഒന്നിലധികം,Multiple
"1.കൃത്യത, 2.മൾട്ടി ജാമ്യം",multiple precision
ഒന്നിലധികം റിഗ്രഷൻ,multiple regression
"1.മൾട്ടിപ്ലക്സ്, 2.മൾട്ടിപ്ലക്സ്",Multiplex
മൾട്ടിപ്ലക്സ് മോഡ്,multiplex mode
മൾട്ടിപ്ലക്സർ,Multiplexer
"1. മൾട്ടിപ്ലെക്സിംഗ്, 2. മൾട്ടിപ്ലക്സിംഗ്",Multiplexing
മൾട്ടിപോയിന്റ് നെറ്റ്‌വർക്ക്,multipoint network
ഒന്നിലധികം പ്രോസസ്സിംഗ്,Multiprocessing
മൾട്ടിപ്രൊസസർ സിസ്റ്റം,multiprocessor system
മൾട്ടി പർപ്പസ് ഇന്റർനെറ്റ് മെയിൽ എക്സ്റ്റൻഷൻ (MIME),multipurpose internet mail extention (MIME)
പ്ലേസ്മെന്റ്,Multischedule
മൾട്ടിസെന്റർ,Multistation
മൾട്ടിത്രെഡിംഗ്,Multithreading
ബഹുപദ ന്യായവാദം,multivalued logic
മൾട്ടിവൈരിയേറ്റ് വിശകലനം,multivariate analysis
മൾട്ടിവൈബ്രേറ്റർ,Multivibrator
"1.പരസ്പര ഒഴിവാക്കൽ, 2.പരസ്പര ഒഴിവാക്കൽ",mutual exclusion
പരസ്പര വിവരങ്ങൾ,mutual information
"1. തുടക്കക്കാരൻ, 2. അവബോധജന്യമായ ഉപയോക്താവ്",naïve user
"1.നെയിം സെർവർ, 2.നെയിം സെർവർ",name server
നന്ദ് ഓപ്പറേഷൻ,NAND operation
നാനോ,Nano
"ഇടുങ്ങിയ ബാൻഡ്, ഇടുങ്ങിയ ബാൻഡ്",narrow band
ദേശീയ ഇൻഫർമേഷൻ ഇൻഫ്രാസ്ട്രക്ചർ,national information infrastructure
നാഷണൽ ഇൻഫർമേഷൻ സ്റ്റാൻഡേർഡ്സ് ഓർഗനൈസേഷൻ (ഒപ്പം NISO),National Information Standards Organization (NAND NISO)
സ്വാഭാവിക കോഡ്,native code
"1. പ്രാകൃത വ്യാഖ്യാതാവ്, 2. പ്രാകൃത പ്രോഗ്രാമർ, 3. പ്രാകൃത സ്കൂൾ",native compiler
പ്രാകൃത സോഫ്റ്റ്‌വെയർ,native software
സ്വാഭാവിക കമ്പൈലർ,natural compiler
സ്വാഭാവിക ഭാഷാ സംസ്കരണം,natural language processing
സ്വാഭാവിക ഭാഷാ ചോദ്യം,natural language querry
"1.സ്വാഭാവിക സംഖ്യ, 2. പ്ലസ് പൂർണ്ണസംഖ്യ",natural number
ഓപ്പറേഷൻ,Navigation
സംവിധായകൻ,Navigator
വിപരീത യുക്തി,negative logic
"1.ആവശ്യമുള്ള ലൂപ്പ്, 2. ലൂപ്പ് നൽകുക",nested loop
"1. നെസ്റ്റഡ് മാക്രോ, 2. നെസ്റ്റഡ് മാക്രോ",nested macros
"വല, വല",Net
"1.നെറ്റ് വിലാസം, 2.നെറ്റ് വിലാസം",net address
"1. നെറ്റ് സിറ്റിസൺ, 2. നെറ്റ് സിറ്റിസൺ",net citizen
നെറ്റ്സ്കേപ്പ് നാവിഗേറ്റർ,netscape navigator
നെറ്റ്വർക്ക് ആക്സസ് നിയന്ത്രണം,network access control
"1.നെറ്റ്‌വർക്ക് ആർക്കിടെക്ചർ, 2.നെറ്റ്‌വർക്ക് ഘടന",network architecture
നെറ്റ്‌വർക്ക് ഫയൽ സിസ്റ്റം (NFS),network file system (NFS)
"1.നെറ്റ്‌വർക്ക് ഇന്റഗ്രിറ്റി, 2.നെറ്റ്‌വർക്ക് ഇന്റഗ്രിറ്റി",network integrity
നെറ്റ്‌വർക്ക് ഇന്റർകണക്ഷൻ,network interconnection
നെറ്റ്വർക്ക് പാളി,network layer
നെറ്റ്വർക്ക് മാനേജ്മെന്റ്,network management
നെറ്റ്‌വർക്ക് ടോപ്പോഗ്രാഫി,network topology
നെറ്റ്‌വർക്ക് സ്പെക് ടെർമിനൽ,network virtual terminal
ന്യൂട്രൽ റിലേ,neutral relay
ന്യൂട്രൽ ട്രാൻസ്മിഷൻ,neutral transmission
പുതിയ വരി പ്രതീകം,new line character
"1.നിയോ സമന്വയം, 2. പുതിയ സമന്വയം",new sync
"1.NFS, 2.നെറ്റ്‌വർക്ക് ഫയൽ",NFS/network file
"1. ക്വാർട്ടർബിറ്റ്, 2. ക്വാർട്ടർബിറ്റ്, 3. നിബൽ",Nibble
പുതിയ പൂരകം,nine's complement
നോഡ്,Node
ശബ്ദം,Noise
ശബ്ദ മോഡ്,noise mode
നിശബ്ദ എൻകോഡിംഗ്,noiseless coding
ക്രമക്കേട്,non determinism
വിതരണക്കാരൻ,non distributive
ശൂന്യമായ സെറ്റ്,non empty set
വിഭജിക്കാവുന്ന,non prime
നോൺ-ഇന്ററാക്ടീവ്,Non-interactive
"1.അനന്തമായ സിസ്റ്റം, 2. ടെർമിനലില്ലാത്ത സിസ്റ്റം",non-terminal system
"1. അസ്ഥിരമല്ലാത്ത മെമ്മറി, 2. അസ്ഥിരമല്ലാത്ത മെമ്മറി",non-volatile memory
അസ്ഥിരമല്ലാത്ത ആട്ടുകൊറ്റൻ,non-volatile ram
"1.അൺലോഡ് ചെയ്ത കോഡ്, 2. അൺലോഡഡ് കോഡ്",non-weighted code
NOP (നോൺ-ഫങ്ഷണൽ) നിർദ്ദേശം,NOP instruction
നോർ,NOR
"1.അല്ലെങ്കിൽ ഗേറ്റ്, 2.അല്ലെങ്കിൽ ഗേറ്റ്",NOR gate
"1.സാധാരണ, 2. ലളിതം",Normal
നോർമലൈസേഷൻ,Normalization
നോർമലൈസർ,Normalizer
നോർ ഓപ്പറേഷൻ,NOR-operation
അല്ല,NOT
സർക്യൂട്ട് അല്ല,NOT circuit
തുല്യതാ ഗേറ്റ് അല്ല,NOT equivalence gate
"1.ഓപ്പറേഷൻ അല്ല, 2.കോംപ്ലിമെന്റ് ഓപ്പറേഷൻ",NOT operation
അവസാനം അല്ല,Not-AND
അവസാനമില്ലാത്ത പ്രവർത്തനം,NOT-AND operation
അല്ല-അല്ലെങ്കിൽ,NOT-OR
അല്ല-അല്ലെങ്കിൽ പ്രവർത്തനം,NOT-OR operation
n p പൂർണ്ണത,NP completeness
ഒഴിവുള്ള സൂചകം,NULL pointer
സംഖ്യ സിദ്ധാന്തം,number theory
nyquist മാനദണ്ഡം,nyquist criteria
"1. വസ്തു, 2. ലക്ഷ്യം, 3. ലക്ഷ്യം",Object
ലക്ഷ്യസ്ഥാനം,object oriented
"1. ഒക്ടൽ കോഡ്, 2. ഒക്ടൽ കോഡ്",octal code
അഷ്ടസംഖ്യ,octal number
ഒക്റ്ററ്റ്,Octet
ഒക്‌ട്രി,Octree
വിചിത്രമായ തുല്യത,odd parity
ഓഫീസ് ഓട്ടോമേഷൻ,office automation
ഓഫീസ് സോഫ്റ്റ്വെയർ,office software
"1.ഓഫ്-ലൈൻ, 2.ഓഫ്-ലൈൻ",Off-line
"1. ഓഫ്‌ലൈൻ പ്രോസസ്സിംഗ്, 2. ഓഫ്‌ലൈൻ പ്രോസസ്സിംഗ്",off-line processing
"1.ഓഫ്സെറ്റ്, 2.അവസാനം-ലംബമായി",Off-set
ഒമേഗ നൊട്ടേഷൻ,omega notation
ഓൺലൈൻ ആശയവിനിമയം,on-line communication
"1.ഓൺ-ലൈൻ പ്രോസസ്സിംഗ്, 2. ഒരേസമയം പ്രോസസ്സിംഗ്",on-line processing
ഓപ്പറേഷൻ രജിസ്റ്റർ,OP register
തുറന്ന പ്രവേശനം,open addressing
തുറന്ന സിസ്റ്റം ഇന്റർകണക്ഷൻ,open system interconnection
"1. നഗ്ന വയർ, 2. തുറന്ന വയർ",open wire
ഓപ്പറാൻറ്,Operand
ലോജിസ്റ്റിക്,operating system
"1.ഓപ്പറേഷൻസ്, 2.ഓപ്പറേഷൻസ്",Operation
"1. ഓപ്പറേറ്റർ, 2. ഓപ്പറേറ്റർ, 3. ഓപ്പറേറ്റർ",Operator
ഒപ്റ്റിക്കൽ പ്രതീക തിരിച്ചറിയൽ,optical character recognition
"1. ഒപ്റ്റിക്കൽ ഫൈബർ, 2. ഒപ്റ്റിക്കൽ ഫൈബർ",optical fibre
ഒപ്റ്റിക്കൽ ഫോണ്ടുകൾ,optical font
ഒപ്റ്റിക്കൽ മാർക്ക് റെക്കഗ്നിഷൻ (OMR),optical mark recognition (OMR)
"1. ഒപ്റ്റിക്കൽ മെമ്മറി, 2. ഒപ്റ്റിക്കൽ മെമ്മറി",optical memory
ഒപ്റ്റിക്കൽ റീഡർ,optical reader
"1. ഒപ്റ്റിക്കൽ സ്കാനിംഗ്, 2. ഒപ്റ്റിക്കൽ സ്കാനിംഗ്",optical scanning
"1. ഓപ്ഷണൽ, 2. ഓപ്ഷണൽ",Optimal
ഒപ്റ്റിമൈസേഷൻ,Optimization
ഒപ്റ്റിക്കൽ കപ്ലർ,opto coupler
ഒപ്റ്റോ ഇലക്ട്രോണിക്സ്,Optoelectronics
"1. ഒപ്റ്റിക്കൽ ഐസൊലേറ്റർ, 2. ഒപ്റ്റിക്കൽ ഐസൊലേറ്റർ",Optoisolator
അഥവാ,OR
അല്ലെങ്കിൽ വാതിൽ,OR gate
അല്ലെങ്കിൽ ഓപ്പറേഷൻ,OR operation
തുടർച്ചയായി,order by
മുൻഗണന ക്രമം,order of precedence
ഓർഡർ ചെയ്ത ജോഡി,ordered pair
ഓർഡർ സെറ്റ്,ordered set
അടുക്കിയ മരം,ordered tree
ഔട്ട്പുട്ട് ഡാറ്റ,output data
ഔട്ട്പുട്ട് ഉപകരണം,output device
ഔട്ട്പുട്ട് ഫയൽ,output file
"1.ഔട്ട്പുട്ട് മൊഡ്യൂൾ, 2.ഔട്ട്പുട്ട് മൊഡ്യൂൾ",output module
എക്സിറ്റ് സ്റ്റേറ്റ്മെന്റ്,output statement
ഔട്ട്പുട്ട് സ്ട്രീം,output stream
ഔട്ട്പുട്ട് യൂണിറ്റ്,output unit
കവിഞ്ഞൊഴുകുന്നു,over flow
ഓവർലേ,over lay
ഓവർലോഡ്,over load
ഓവർപ്രിന്റ്,over printing
അസാധുവാക്കിയത്,over run
അസാധുവാക്കൽ പിശക്,over run error
"1. ഓവർഹെഡ് ബിറ്റ്, 2. അപ്പർ ബിറ്റ്",overhead bit
ഓവർലാപ്പ്,Overlap
ഓവർലേ പ്രോഗ്രാം,overlay program
തടസ്സം മറികടക്കുക,override interrupt
