Marathi,Telugu
बायस ऑर्डर करणे,ఆర్డరింగ్ బయాస్
ऑर्डर संबंध,ఆర్డరింగ్ రిలేషన్
ऑर्डर आकडेवारी,ఆర్డర్ గణాంకాలు
ऑर्डर वायर सर्किट्स  (= ऑर्डर सर्किट),ఆర్డర్ వైర్ సర్క్యూట్లు  (= ఆర్డర్ సర్క్యూట్)
ऑर्डर वायर  मल्टीप्लेक्स,ఆర్డర్ వైర్  మల్టీప్లెక్స్
सामान्य प्रतीक,సాధారణ చిహ్నం
किंवा घटक,లేదా మూలకం
संघटनात्मक  माहिती  प्रणाली,సంస్థాగత  సమాచారం  వ్యవస్థ
किंवा गेट,లేదా గేట్
मूळ भाषा,అసలు భాష
किंवा मिक्सर,లేదా మిక్సర్
किंवा ऑपरेशन,లేదా ఆపరేషన్
ऑर्थोगोनल  विश्लेषण,ఆర్తోగోనల్  విశ్లేషణ
ऑर्थोगोनल आधार,ఆర్తోగోనల్ ప్రాతిపదిక
ऑर्थोगोनल यादी,ఆర్తోగోనల్ జాబితా
ऑर्थोगोनल  मेमरी,ఆర్తోగోనల్  మెమరీ
ऑर्थोनॉर्मल  विश्लेषण,ఆర్థోనార్మల్  విశ్లేషణ
ओसीलेटिंग क्रमवारी,డోలనం చేసే విధమైన
कनेक्टर आउट,అవుట్ కనెక్టర్
बाहेर पदवी,అవుట్ డిగ్రీ
बाह्य कोड,బాహ్య కోడ్
आउटलर  मॅक्रोइन्स्ट्रक्शन,అవుట్లర్  మాక్రోఇన్స్ట్రక్షన్
आउटपुट,అవుట్పుట్
आउटपुट क्षेत्र,అవుట్పుట్ ప్రాంతం
आउटपुट प्रतिपादन,అవుట్పుట్ వాదన
आउटपुट ब्लॉक,అవుట్పుట్ బ్లాక్
आउटपुट अवरोधित करणे  घटक,అవుట్పుట్ నిరోధించడం  కారకం
आउटपुट क्षमता,అవుట్పుట్ సామర్ధ్యం
आउटपुट क्षमता,అవుట్పుట్ సామర్థ్యం
आउटपुट चॅनेल,అవుట్పుట్ ఛానెల్
आउटपुट डेटा,అవుట్పుట్ డేటా
आउटपुट डिव्हाइस,అవుట్పుట్ పరికరం
आउटपुट फाइल,అవుట్పుట్ ఫైల్
आउटपुट जॉब स्ट्रीम  (= आउटपुट  प्रवाह),అవుట్పుట్ జాబ్ స్ట్రీమ్  (= అవుట్పుట్  స్ట్రీమ్)
आउटपुट मर्यादित  प्रक्रिया,అవుట్పుట్ లిమిటెడ్  ప్రక్రియ
आउटपुट मर्यादित  प्रणाली,అవుట్పుట్ లిమిటెడ్  వ్యవస్థ
आउटपुट मॉड्यूल,అవుట్పుట్ మాడ్యూల్
आउटपुट आदिम,అవుట్పుట్ ఆదిమ
आउटपुट प्रक्रिया,అవుట్పుట్ ప్రక్రియ
आउटपुट प्रोग्राम,అవుట్పుట్ ప్రోగ్రామ్
आउटपुट प्रोग्राम  मॉड्यूल,అవుట్పుట్ ప్రోగ్రామ్  మాడ్యూల్
आउटपुट पंच,అవుట్పుట్ పంచ్
आउटपुट रांग,అవుట్పుట్ క్యూ
आउटपुट रजिस्टर,అవుట్పుట్ రిజిస్టర్
आउटपुट रजिस्टर  बफर,అవుట్పుట్ రిజిస్టర్  బఫర్
आउटपुट दिनचर्या,అవుట్పుట్ రొటీన్
आउटपुट दिनचर्या  जनरेटर,అవుట్పుట్ రొటీన్  జనరేటర్
आउटपुट राज्य,అవుట్పుట్ స్థితి
आउटपुट स्टेटमेंट,అవుట్పుట్ స్టేట్మెంట్
आउटपुट प्रवाह,అవుట్పుట్ స్ట్రీమ్
आउटपुट टेप  वर्गीकरण,అవుట్పుట్ టేప్  సార్టింగ్
आउटपुट युनिट,అవుట్పుట్ యూనిట్
आउटपुट कार्य रांग,అవుట్పుట్ వర్క్ క్యూ
आउटपुट लेखक,అవుట్పుట్ రచయిత
बाहेर स्पूल क्षेत्र,స్పూల్ ప్రాంతం
जास्त क्षमता,అధిక సామర్థ్యం
ओव्हरफ्लो,ఓవర్ఫ్లో
ओव्हरफ्लो चेक,ఓవర్ఫ్లో చెక్
ओव्हरफ्लो अट,ఓవర్ఫ్లో కండిషన్
ओव्हरफ्लो त्रुटी,ఓవర్ఫ్లో లోపం
ओव्हरफ्लो अपवाद,ఓవర్ఫ్లో మినహాయింపు
ओव्हरफ्लो फील्ड,ఓవర్ఫ్లో ఫీల్డ్
ओव्हरफ्लो निर्देशक,ఓవర్ఫ్లో సూచిక
ओव्हरफ्लो स्थिती,ఓవర్ఫ్లో స్థానం
ओव्हरफ्लो रेकॉर्ड,ఓవర్ఫ్లో రికార్డ్
ओव्हरहेड बिट,ఓవర్ హెడ్ బిట్
ओव्हरहेड  ऑपरेशन,ఓవర్ హెడ్  ఆపరేషన్
आच्छादन कीबोर्ड,కీబోర్డ్ అతివ్యాప్తి
आच्छादन मॉड्यूल,అతివ్యాప్తి మాడ్యూల్
आच्छादन मार्ग,అతివ్యాప్తి మార్గం
आच्छादन कार्यक्रम,అతివ్యాప్తి కార్యక్రమం
आच्छादन प्रदेश,అతివ్యాప్తి ప్రాంతం
आच्छादन विभाग,అతివ్యాప్తి విభాగం
आच्छादन रचना,అతివ్యాప్తి నిర్మాణం
आच्छादन पर्यवेक्षक,అతివ్యాప్తి పర్యవేక్షకుడు
आच्छादित झाड,అతివ్యాప్తి చెట్టు
