Odiya,Kannada
ସ୍ପାଙ୍ଗଲ୍ ପ୍ଲଗ୍ |,ಸ್ಪಂಗಲ್ ಪ್ಲಗ್
ଉଜ୍ଜ୍ୱଳ ସମ୍ଭାବନା |,ಪ್ರಕಾಶಮಾನವಾದ ಸಾಮರ್ಥ್ಯ
ଚମତ୍କାର ଉତ୍ତାପ ସୁଇଚ୍ |,ವೈಭವದ ಶಾಖ ಸ್ವಿಚ್
ଗ୍ଲଗ୍ |,ಅಂಟು
ଗ୍ଲୁନ୍ (କଣିକା),ಗ್ಲುವಾನ್ (ಕಣ)
ଗ୍ରାମ,ಗ್ರಾಂ
"ଜିଏମ୍ ଗଣିତ, ଗିଗର୍ ମଲର୍ ଗଣିତ |","GM ಗಣಿತ, ಗೀಗರ್ ಮುಲ್ಲರ್ ಗಣಿತ"
"ଭୂମି, ଭୂତ","ನೆಲ, ಭೂತ"
ମେନେମୋନିକ୍ ପ୍ରୋଜେକସନ |,ಜ್ಞಾಪಕ ಪ್ರಕ್ಷೇಪಣ
ଗା cow (ଏକକ),ಹಸು (ಘಟಕ)
ଗୋଏଡେଲ ଦୁନିଆ |,ಗೊಯ್ಡೆಲ್ ವರ್ಲ್ಡ್
ପୃଥିବୀ ସମ୍ଭାବନା |,ಭೂಮಿಯ ಸಂಭಾವ್ಯ
ଜିଓଫିଜିକାଲ୍ ସ୍ଥିର |,ಭೌಗೋಳಿಕ ಸ್ಥಿರ
ଗୋଲାକାର କକ୍ଷ |,ಗೋಳ ಕೋಶ
"ସୁନା, ସୁନା","ಚಿನ್ನ, ಚಿನ್ನ"
ସୁନା କାଗଜ ଇଲେକ୍ଟ୍ରୋସ୍କୋପ୍ |,ಚಿನ್ನದ ಕಾಗದದ ಎಲೆಕ್ಟ್ರೋಸ್ಕೋಪ್
ସୁନା ଚିହ୍ନ,ಚಿನ್ನದ ಗುರುತು
ସୁନା ତାପମାତ୍ରା |,ಚಿನ್ನದ ತಾಪಮಾನ
ସୁନାହବର ତ୍ରିରଙ୍ଗା |,ಗೋಲ್ಡ್‌ಹೇಬರ್ ತ್ರಿಕೋನ
goldschmidt ନିୟମ |,Goldschmidt ನಿಯಮ
ସୁନା ପଥର ବୋସନ |,ಗೋಲ್ಡ್ ಸ್ಟೋನ್ ಬೋಸಾನ್
"ଭେନ-ପ୍ରଙ୍ଗୋମିଟର, ଗୋନିଓମିଟର |","ವೇನ್-ಪ್ರಾಂಗೊಮೀಟರ್, ಗೊನಿಯೊಮೀಟರ್"
ପ୍ୟାଣ୍ଟୋମିଟର |,ಪ್ಯಾಂಟೊಮಾಮೀಟರ್
ଭଲ କଣ୍ଡକ୍ଟର |,ಉತ್ತಮ ಕಂಡಕ್ಟರ್
ସୁକ୍ରିଷ୍ଟାଲ୍ |,ಸುಕ್ರಿಸ್ಟಲ್
ସଂପୂର୍ଣ୍ଣ ଜ୍ୟାମିତିକ ବିନ୍ୟାସ,ಪರಿಪೂರ್ಣ ಜ್ಯಾಮಿತೀಯ ಸಂರಚನೆ
ସର୍ବୋତ୍ତମ ପ୍ରତିଫଳନ,ಅತ್ಯುತ್ತಮ ಪ್ರತಿಫಲನ
ଉତ୍କୃଷ୍ଟ ଦୃଶ୍ୟମାନତା |,ಅತ್ಯುತ್ತಮ ಗೋಚರತೆ
ଗୋଟୋ ଦମ୍ପତି |,ಗೊಟೊ ದಂಪತಿಗಳು
ନିୟନ୍ତ୍ରଣ ଗତି,ನಿಯಂತ್ರಣ ವೇಗ
ନିୟାମକ,ನಿಯಂತ್ರಕ
ନିୟନ୍ତ୍ରଣ ପୋଷ୍ଟ,ನಿಯಂತ್ರಣ ಪೋಸ್ಟ್
ପୃଥିବୀ ସମ୍ଭାବ୍ୟ ଏକକ |,ಭೂಮಿಯ ಸಂಭಾವ್ಯ ಘಟಕ
"ଶସ୍ୟ, ମୋଟ, ମାଧ୍ୟାକର୍ଷଣ, ଗ୍ରେଡ୍ |","ಧಾನ್ಯ, ಗ್ರಾಸ್, ಗ್ರಾವಿಟಿ, ಗ್ರೇಡ್"
"ଗ୍ରେଡ୍, ରାଙ୍କ୍, ଗ୍ରେଡ୍, ଅର୍ଡର (ନଂ।) ଗ୍ରେଡ୍ |","ಗ್ರೇಡ್, ಶ್ರೇಣಿ, ಗ್ರೇಡ್, ಆರ್ಡರ್ (ಸಂ.) ಗ್ರೇಡ್"
"op ୁଲା, ଗ୍ରେଡ୍, ଗ୍ରେଡ୍, ସନ୍ତୁଳିତ |","ಇಳಿಜಾರು, ಶ್ರೇಣೀಕೃತ, ಶ್ರೇಣೀಕೃತ, ಸಮತೋಲಿತ"
କ୍ରମିକ ବେସ୍ ଟ୍ରାନଜିଷ୍ଟର |,ಸೀರಿಯಲ್ ಬೇಸ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
କ୍ରମିକ ଫିଲ୍ଟର୍ |,ಸರಣಿ ಫಿಲ್ಟರ್
ସ୍ଲୋପେଡ୍ ଇନସୁଲେସନ୍ |,ಇಳಿಜಾರಿನ ನಿರೋಧನ
କ୍ରମିକ ଜଙ୍କସନ୍ ଟ୍ରାନଜିଷ୍ଟର |,ಸರಣಿ ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
"ope ୁଲା, ଗ୍ରେଡିଏଣ୍ଟ୍ |","ಇಳಿಜಾರು, ಗ್ರೇಡಿಯಂಟ್"
ଗ୍ରେଡିଏଣ୍ଟ୍ କପଲିଂ |,ಗ್ರೇಡಿಯಂಟ್ ಜೋಡಣೆ
"ଗ୍ରେଡିଏଣ୍ଟ୍ ହାଇଡ୍ରୋଫୋନ୍, ଗ୍ରେଡିଏଣ୍ଟ୍ ହାଇଡ୍ରୋଫୋନ୍ |","ಗ್ರೇಡಿಯಂಟ್ ಹೈಡ್ರೋಫೋನ್, ಗ್ರೇಡಿಯಂಟ್ ಹೈಡ್ರೋಫೋನ್"
ଗ୍ରେଡିଏଣ୍ଟ୍ ମାଇକ୍ରୋଫୋନ୍ |,ಗ್ರೇಡಿಯಂಟ್ ಮೈಕ್ರೊಫೋನ್
ରେଖା ope ୁଲା |,ಸಾಲಿನ ಇಳಿಜಾರು
ବେଗ ଗ୍ରେଡିଏଣ୍ଟ୍,ವೇಗ ಗ್ರೇಡಿಯಂಟ್
ope ୁଲା ବେଗ,ಇಳಿಜಾರಿನ ವೇಗ
ପବନ ଉପରେ ନଜର ରଖିବା |,ಮೇಲ್ವಿಚಾರಣೆ ಗಾಳಿ
"ଗ୍ରେଡିଓମିଟର, ଗ୍ରେଡିଓମିଟର |","ಗ್ರೇಡಿಯೋಮೀಟರ್, ಗ್ರೇಡಿಯೋಮೀಟರ್"
କାଲିବ୍ରେଟେଡ୍ |,ಮಾಪನಾಂಕ ನಿರ್ಣಯಿಸಲಾಗಿದೆ
ଗ୍ରିଟ୍ ସଂଖ୍ୟା,ಗ್ರಿಟ್ಸ್ ಸಂಖ್ಯೆ
ଗ୍ରାହାମ୍ ବିସ୍ତାର ନିୟମ |,ಗ್ರಹಾಂ ಪ್ರಸರಣ ಕಾನೂನು
ଗ୍ରାହାମ୍ ପେଣ୍ଡୁଲମ୍ |,ಗ್ರಹಾಂ ಲೋಲಕ
"ଶସ୍ୟ, ଶସ୍ୟ, ଶସ୍ୟ, ଶସ୍ୟ, ରେନୁ, ଶସ୍ୟ, ଉଦର, କାଠ |","ಧಾನ್ಯ, ಧಾನ್ಯ, ಧಾನ್ಯ, ಧಾನ್ಯ, ರೇಣು, ಧಾನ್ಯ, ಕೆಚ್ಚಲು, ಮರ"
"ଡାନା ସୀମା, ରେନୁ ସୀମା |","ದಾನ ಮಿತಿ, ರೇಣು ಮಿತಿ"
"ଗ୍ରାନୁଲାରିଟି, ଗ୍ରାନୁଲାରିଟି |","ಗ್ರ್ಯಾನ್ಯುಲಾರಿಟಿ, ಗ್ರ್ಯಾನ್ಯುಲಾರಿಟಿ"
ଗ୍ରାନୁଲାର୍ |,ಹರಳಿನ
ଗ୍ରାନୁଲ୍ କୋର୍ |,ಗ್ರ್ಯಾನ್ಯೂಲ್ ಕೋರ್
"ଗ୍ରାମ, ଗ୍ରାମ","ಗ್ರಾಂ, ಗ್ರಾಂ"
ଗ୍ରାମ ପରମାଣୁ |,ಗ್ರಾಂ ಪರಮಾಣು
ଗାଁ ପରମାଣୁ ପ୍ରବୃତ୍ତି |,ಗ್ರಾಮ ಪರಮಾಣು ಪ್ರವೃತ್ತಿಗಳು
ଗ୍ରାମ କ୍ୟାଲୋରୀ |,ಗ್ರಾಂ ಕ್ಯಾಲೋರಿಗಳು
ଗ୍ରାମ ସେଣ୍ଟିମିଟର |,ಗ್ರಾಂ ಸೆಂಟಿಮೀಟರ್
ଗ୍ରାମ ସମାନ,ಗ್ರಾಂ ಸಮಾನ
ଗାଁ ବଳ,ಗ್ರಾಮ ಬಲ
ଗ୍ରାମ ମଲିକୁଲାର ଭଲ୍ୟୁମ୍ |,ಗ್ರಾಂ ಆಣ್ವಿಕ ಪರಿಮಾಣ
ଗ୍ରାମ ଅଣୁ,ಗ್ರಾಂ ಅಣು
ଗ୍ରାମ ଓଜନ |,ಗ್ರಾಂ ತೂಕ
ଗାଁ ଲାଲ୍ |,ಹಳ್ಳಿ ಕೆಂಪು
ଗାଁ ରଣ୍ଟଗେନ୍ |,ಗ್ರಾಮ ರಂಟ್ಜೆನ್
ଗ୍ରାମୋଫୋନ୍ |,ಗ್ರಾಮಫೋನ್
ବଡ଼ କାନୋନିକାଲ୍ ଅର୍ଥ |,ದೊಡ್ಡ ಅಂಗೀಕೃತ ಸರಾಸರಿ
ବଡ଼ କାନୋନିକାଲ୍ ବଣ୍ଟନ କାର୍ଯ୍ୟ |,ದೊಡ್ಡ ಅಂಗೀಕೃತ ವಿತರಣೆ ಕಾರ್ಯ
ବଡ଼ କାନୋନିକାଲ୍ ସେଟ୍ |,ದೊಡ್ಡ ಅಂಗೀಕೃತ ಸೆಟ್
ଗ୍ରାନ୍ୟୁଲେସନ୍,ಗ್ರಾನುಲೇಷನ್
"ଗ୍ରାଫ୍, ଗ୍ରାଫ୍, ଗ୍ରାଫ୍","ಗ್ರಾಫ್, ಗ್ರಾಫ್, ಗ್ರಾಫ್"
"ଗ୍ରାଫ୍ ପେପର, ସ୍କ୍ୱାର୍ଡ ପେପର, ଗ୍ରାଫ୍ ପେପର |","ಗ್ರಾಫ್ ಪೇಪರ್, ಸ್ಕ್ವೇರ್ಡ್ ಪೇಪರ್, ಗ್ರಾಫ್ ಪೇಪರ್"
ଗ୍ରାଫିକ୍,ಗ್ರಾಫಿಕ್
ଆଲେଖୀକ ଗଣନା,ಚಿತ್ರಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ
ଆଲେଖୀକ ନିୟନ୍ତ୍ରଣ,ಚಿತ್ರಾತ್ಮಕ ನಿಯಂತ್ರಣ
"ଆଲେଖୀକ ବ୍ୟଞ୍ଜନ, ଆଲେଖୀକ ଅଭିବ୍ୟକ୍ତି |","ಚಿತ್ರಾತ್ಮಕ ವ್ಯಂಜನ, ಚಿತ್ರಾತ್ಮಕ ಅಭಿವ್ಯಕ್ತಿ"
"ଗ୍ରାଫିକ୍, ଗ୍ରାଫ୍","ಗ್ರಾಫಿಕ್, ಗ್ರಾಫ್"
ଆଲେଖୀକ ଗଣନା,ಚಿತ್ರಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ
ଆଲେଖୀକ ସନ୍ନିବେଶ,ಚಿತ್ರಾತ್ಮಕ ಅಳವಡಿಕೆ
ଆଲେଖୀକ ସ୍ଥାନ,ಚಿತ್ರಾತ್ಮಕ ನಿಯೋಜನೆ
"ଗ୍ରାଫିକ୍ ମାପ, ଗ୍ରାଫିକ୍ ମାପ |","ಗ್ರಾಫಿಕ್ ಮಾಪನ, ಗ್ರಾಫಿಕ್ ಮಾಪನ"
ଆଲେଖୀକ ଚିହ୍ନ,ಚಿತ್ರಾತ್ಮಕ ಚಿಹ್ನೆ
ଆଲେଖୀକ ଉପସ୍ଥାପନା,ಚಿತ್ರಾತ್ಮಕ ಪ್ರಾತಿನಿಧ್ಯ
ଗ୍ରାଫିକ୍ସ ରେକର୍ଡର୍ |,ಗ್ರಾಫಿಕ್ಸ್ ರೆಕಾರ್ಡರ್
"ଆଲେଖୀକ ଉପସ୍ଥାପନା, ଆଲେଖୀକ ଉପସ୍ଥାପନା |","ಚಿತ್ರಾತ್ಮಕ ಪ್ರಾತಿನಿಧ್ಯ, ಚಿತ್ರಾತ್ಮಕ ಪ್ರಾತಿನಿಧ್ಯ"
ଗ୍ରାଫ୍ ସଙ୍କେତ,ಗ್ರಾಫ್ ಚಿಹ್ನೆ
ଗ୍ରାସଆଉଟ୍ ଫ୍ଲକ୍ସମିଟର |,ಗ್ರಾಸ್ಔಟ್ ಫ್ಲಕ್ಸ್ಮೀಟರ್
"ଗ୍ରାଫ୍, ଥ୍ରେଡ୍, ଗ୍ରାଟିକ୍ୟୁଲ୍ |","ಗ್ರಾಫ್, ಥ್ರೆಡ್, ಗ್ರ್ಯಾಟಿಕ್ಯುಲ್"
ମାଗଣା ରେଖା |,ಕೃತಜ್ಞತೆಯ ಸಾಲು
ମାଗଣା ସ୍କେଲ,ಗ್ರ್ಯಾಟಿಕ್ಯೂಲ್ ಸ್ಕೇಲ್
କୃତଜ୍ଞତା ପରଦା |,ಗ್ರ್ಯಾಟಿಕ್ಯುಲ್ ಕರ್ಟನ್
"ଗ୍ରେଟିଂ, ଗ୍ରାଇଣ୍ଡିଂ, କନଷ୍ଟ୍ରକ୍ଟିଙ୍ଗ୍ (କ୍ରି,)","ತುರಿಯುವುದು, ರುಬ್ಬುವುದು, ಸಂಕುಚಿತಗೊಳಿಸುವುದು (ಕ್ರಿ, )"
"ଗ୍ରେଟିଂ ବ୍ୟବଧାନ, ଗ୍ରେଟିଂ ସ୍ଥିର |","ತುರಿಯುವ ಮಧ್ಯಂತರ, ತುರಿಯುವ ಸ್ಥಿರ"
ଗ୍ରେଟିଂ ତରଙ୍ଗ କନଭର୍ଟର |,ತುರಿಯುವ ತರಂಗ ಪರಿವರ್ತಕ
ଗ୍ରେଟିଂ ବ୍ୟବଧାନ |,ತುರಿಯುವ ಮಧ್ಯಂತರ
ଗ୍ରେଟିଂ ପ୍ରତିଫଳକ,ತುರಿಯುವ ಪ್ರತಿಫಲಕ
ଗ୍ରେଟିଂ ବ୍ୟବଧାନ,ತುರಿಯುವ ಮಧ್ಯಂತರ
ଗ୍ରେଟିଂ ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍ |,ಗ್ರೇಟಿಂಗ್ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪ್
ଗ୍ରେଟିଂ ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି |,ಗ್ರೇಟಿಂಗ್ ಸ್ಪೆಕ್ಟ್ರೋಮೆಟ್ರಿ
"ମାଧ୍ୟାକର୍ଷଣ ବିଜ୍ଞାନ, ମାଧ୍ୟାକର୍ଷଣ |","ಗ್ರಾವಿಟಿ ಸೈನ್ಸ್, ಗ್ರಾವಿಟಿ"
ମାଧ୍ୟାକର୍ଷଣ ଗେଜ୍ |,ಗುರುತ್ವ ಮಾಪಕ
ମାଧ୍ୟାକର୍ଷଣ ପଦ୍ଧତି |,ಗ್ರಾವಿಮೆಟ್ರಿಕ್ ವಿಧಾನ
ମାଧ୍ୟାକର୍ଷଣ,ಗುರುತ್ವಾಕರ್ಷಣೆ
ମଲିକୁଲାର ଚାପ |,ಆಣ್ವಿಕ ಒತ್ತಡ
ମାଧ୍ୟାକର୍ଷଣ ବୃତ୍ତ |,ಗುರುತ್ವ ವೃತ್ತ
"ମାଧ୍ୟାକର୍ଷଣ, ମାଧ୍ୟାକର୍ଷଣ |","ಗುರುತ್ವಾಕರ್ಷಣೆ, ಗುರುತ್ವಾಕರ್ಷಣೆ"
ମାଧ୍ୟାକର୍ଷଣ ହେତୁ ତ୍ୱରଣ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯಿಂದಾಗಿ ವೇಗವರ್ಧನೆ
"ମାଧ୍ୟାକର୍ଷଣ, ମାଧ୍ୟାକର୍ଷଣ ଆକର୍ଷଣ |","ಗುರುತ್ವಾಕರ್ಷಣೆ, ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಆಕರ್ಷಣೆ"
ମାଧ୍ୟାକର୍ଷଣ କ୍ଲଷ୍ଟରିଙ୍ଗ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕ್ಲಸ್ಟರಿಂಗ್
ମାଧ୍ୟାକର୍ଷଣ ପତନ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕುಸಿತ
ମାଧ୍ୟାକର୍ଷଣ ସ୍ଥିର |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸ್ಥಿರ
ମାଧ୍ୟାକର୍ଷଣ ସଂକଳନ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಂವಹನ
ମାଧ୍ୟାକର୍ଷଣ ବକ୍ରତା |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವಕ್ರತೆ
ମାଧ୍ୟାକର୍ଷଣ ବିଘ୍ନ,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವಿಚಲನ
ମାଧ୍ୟାକର୍ଷଣ ବିଭେଦନ,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿರ್ಣಯ
ମାଧ୍ୟାକର୍ଷଣ ଶକ୍ତି |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಶಕ್ತಿ
"ମାଧ୍ୟାକର୍ଷଣ ସନ୍ତୁଳନ, ମାଧ୍ୟାକର୍ଷଣ ସନ୍ତୁଳନ |","ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಮತೋಲನ, ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಮತೋಲನ"
ମାଧ୍ୟାକର୍ଷଣ ସମୀକରଣ ବିମାନ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಮಬಲದ ಸಮತಲ
ମାଧ୍ୟାକର୍ଷଣ କ୍ଷେତ୍ର ତତ୍ତ୍। |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕ್ಷೇತ್ರದ ಸಿದ್ಧಾಂತ
ମାଧ୍ୟାକର୍ଷଣ ଫ୍ଲାଟ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಫ್ಲಾಟ್
ମାଧ୍ୟାକର୍ଷଣ ଫ୍ଲକ୍ସ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಹರಿವು
ମାଧ୍ୟାକର୍ଷଣ ଫ୍ଲକ୍ସ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಹರಿವು
"ମାଧ୍ୟାକର୍ଷଣ ଫ୍ଲକ୍ସ ସାନ୍ଧ୍ରତା, ମାଧ୍ୟାକର୍ଷଣ ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |","ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಹರಿವಿನ ಸಾಂದ್ರತೆ, ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಹರಿವಿನ ಸಾಂದ್ರತೆ"
ମାଧ୍ୟାକର୍ଷଣ ଶକ୍ତି |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಶಕ್ತಿ
ମାଧ୍ୟାକର୍ଷଣ ଜିଓନ୍ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕ್ಸಿಯಾನ್
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରେରଣା |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಪ್ರಚೋದನೆ
ମାଧ୍ୟାକର୍ଷଣ ଅସ୍ଥିରତା |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಅಸ್ಥಿರತೆ
ମାଧ୍ୟାକର୍ଷଣ ମାସ,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ದ್ರವ್ಯರಾಶಿ
ମାଧ୍ୟାକର୍ଷଣ ବିଷୟ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವಸ್ತು
ମାଧ୍ୟାକର୍ଷଣ ମାପ,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಮಾಪನ
ମାଧ୍ୟାକର୍ଷଣ ସମ୍ଭାବନା |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಾಮರ್ಥ್ಯ
ମାଧ୍ୟାକର୍ଷଣ ସମ୍ଭାବ୍ୟ ଶକ୍ତି |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಂಭಾವ್ಯ ಶಕ್ತಿ
ମାଧ୍ୟାକର୍ଷଣ ଚାପ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಒತ್ತಡ
ମାଧ୍ୟାକର୍ଷଣ ଟାଣ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಎಳೆತ
ମାଧ୍ୟାକର୍ଷଣ ବିକିରଣ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವಿಕಿರಣ
ମାଧ୍ୟାକର୍ଷଣ ବ୍ୟାସ,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ತ್ರಿಜ್ಯ
ମାଧ୍ୟାକର୍ଷଣ ରଶ୍ମି |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕಿರಣ
ମାଧ୍ୟାକର୍ଷଣ ଶକ୍ତି ବିସ୍ଥାପନ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಬಲದ ಸ್ಥಳಾಂತರ
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରତ୍ୟାହାର |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವಿಕರ್ಷಣೆ
ମାଧ୍ୟାକର୍ଷଣ ବିସ୍ଥାପନ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸ್ಥಳಾಂತರ
ମାଧ୍ୟାକର୍ଷଣ କ୍ଷେତ୍ର |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಗೋಳ
ଏକକଗୁଡ଼ିକର ମାଧ୍ୟାକର୍ଷଣ ବ୍ୟବସ୍ଥା |,ಘಟಕಗಳ ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವ್ಯವಸ್ಥೆ
ମାଧ୍ୟାକର୍ଷଣ ଭେରିଏବଲ୍ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವೇರಿಯಬಲ್
ମାଧ୍ୟାକର୍ଷଣ ତରଙ୍ଗ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ತರಂಗ
ମାଧ୍ୟାକର୍ଷଣ ବିଭେଦନ,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿರ್ಣಯ
ମାଧ୍ୟାକର୍ଷଣ ଚାପ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಒತ್ತಡ
ମାଧ୍ୟାକର୍ଷଣ ସ୍ଥାନାନ୍ତର |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವರ್ಗಾವಣೆ
ଗ୍ରାଭିଟନ୍,ಗುರುತ್ವ
ଘନତା,ಸಾಂದ್ರತೆಮಾಪಕ
ମାଧ୍ୟାକର୍ଷଣ,ಗುರುತ್ವಾಕರ್ಷಣೆ
ମାଧ୍ୟାକର୍ଷଣ ଅନୋମାଲିୟା |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಅಸಂಗತತೆ
ମାଧ୍ୟାକର୍ଷଣ ବଲ୍ |,ಗುರುತ್ವ ಚೆಂಡು
ଘନୀଭୂତ କକ୍ଷ |,ಮಂದಗೊಳಿಸಿದ ಕೋಶ
ମାଧ୍ୟାକର୍ଷଣ ରାଶିଫଳ ଯୋଗାଯୋଗ |,ಗುರುತ್ವ ಜಾತಕ ಸಂವಹನ
ମାଧ୍ୟାକର୍ଷଣ ପତନ ଗଠନ |,ಗುರುತ್ವ ಪತನದ ರಚನೆ
ମାଧ୍ୟାକର୍ଷଣ ଫ୍ଲକ୍ସ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಹರಿವು
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରବାହ ପଦ୍ଧତି |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಹರಿವಿನ ವಿಧಾನ
ଜୋନ୍-ମାଧ୍ୟାକର୍ଷଣ |,ವಲಯ-ಗುರುತ್ವಾಕರ್ಷಣೆ
ମାଧ୍ୟାକର୍ଷଣ ଗେଜ୍ |,ಗುರುತ್ವ ಮಾಪಕ
ମାଧ୍ୟାକର୍ଷଣ ପେଣ୍ଡୁଲମ୍ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಲೋಲಕ
ମାଧ୍ୟାକର୍ଷଣ ସମ୍ଭାବନା |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸಾಮರ್ಥ್ಯ
ମାଧ୍ୟାକର୍ଷଣକାରୀ,ಗುರುತ್ವ ರಿಸೀವರ್
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରତିଫଳନ |,ಗುರುತ್ವ ಪ್ರತಿಫಲಿತ
ମାଧ୍ୟାକର୍ଷଣ ଗ୍ରେଡିଏଣ୍ଟ୍ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಗ್ರೇಡಿಯಂಟ್
"ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର, ମାଧ୍ୟାକର୍ଷଣ ଚନ୍ଦ୍ର |","ಗುರುತ್ವ ಕೇಂದ್ರ, ಗುರುತ್ವ ಚಂದ್ರ"
ମାଧ୍ୟାକର୍ଷଣ ସର୍ବେକ୍ଷଣ |,ಗುರುತ್ವ ಸಮೀಕ್ಷೆ
ମାଧ୍ୟାକର୍ଷଣ ଭେକ୍ଟର୍ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವೆಕ್ಟರ್
ମାଧ୍ୟାକର୍ଷଣ ତରଙ୍ଗ ମାଧ୍ୟାକର୍ଷଣ ତରଙ୍ଗ |,ಗ್ರಾವಿಟಿ ವೇವ್ ಗ್ರಾವಿಟಿ ವೇವ್
ମାଧ୍ୟାକର୍ଷଣ କ୍ଷେତ୍ର |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಕ್ಷೇತ್ರ
ଧୂସର,ಬೂದು
"ଧୂସର ପଦାର୍ଥ, ଧୂସର ପଦାର୍ଥ |","ಬೂದು ದ್ರವ್ಯ, ಬೂದು ದ್ರವ್ಯ"
ଧୂସର କୋଟର,ಬೂದು ಕೋಟರ್
ଧୂସର କୋଡ୍,ಬೂದು ಕೋಡ್
ବର୍ଣ୍ଣାନୁକ୍ରମିକ ଫିଲ୍ଟର୍ |,ವರ್ಣಮಾಲೆಯ ಫಿಲ್ಟರ್
ଅସ୍ପଷ୍ଟ ଦର୍ଶନ,ಅಸ್ಪಷ್ಟ ದೃಷ್ಟಿ
"ଧୂସର ସ୍କେଲ୍, ଧୂସର ସ୍କେଲ୍ |","ಬೂದು ಮಾಪಕ, ಬೂದು ಪ್ರಮಾಣದ"
ଧୂସର କୃଷ୍ଣ,ಬೂದು ಕೃಷ್ಣ
ଧୂସର ଧଳା,ಬೂದು ಬಿಳಿ
ପଛ କୋଣ,ಹಿಂದಿನ ಕೋನ
ସାମାନ୍ୟ ପ୍ରଭାବ,ಸಣ್ಣ ಪರಿಣಾಮ
ପଛ ଘଟଣା,ಹಿಂದಿನ ಘಟನೆ
ପଛ କିରଣ,ಹಿಂದಿನ ಕಿರಣ
ଲବ୍ରିକେଟ୍ ପଏଣ୍ଟ ଫୋଟୋମିଟର |,ಲೂಬ್ರಿಕೇಟೆಡ್ ಪಾಯಿಂಟ್ ಫೋಟೋಮೀಟರ್
