Odiya,Assamese
ମଡ୍ୟୁଲେଡ୍ ପ୍ରୋଜେକସନ |,মডুলেটেড প্ৰজেকচন
ମଡ୍ୟୁଲେଡ୍ ରମଣ ବିଛାଇବା |,মডুলেটেড ৰমন বিকিৰণ
ମଡ୍ୟୁଲେଟର ସିଗନାଲ ମଡ୍ୟୁଲେଟର ସଙ୍କେତ,মডুলেটৰ সংকেত মডুলেটৰ সংকেত
ମଡ୍ୟୁଲେଟର ଟ୍ରାନ୍ସଫର୍ମର,মডুলেটৰ ট্ৰেন্সফৰ্মাৰ
"ବାନ୍ତି, ମୋଡ୍ୟୁଲେସନ୍ |","মূৰ্চ্ছা যোৱা, মডুলেচন"
"ମୋଡ୍ୟୁଲେସନ୍ କ୍ଷମତା, ମୋଡ୍ୟୁଲେସନ୍ |","মডুলেচন ক্ষমতা, মডুলেচন"
ମୋଡ୍ୟୁଲେସନ୍ ଡେମୋଡ୍ୟୁଲେସନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,মডুলেচন ডিমডুলেচন এম্প্লিফায়াৰ
ମୋଡ୍ୟୁଲେସନ୍ ଗଭୀରତା |,মডুলেচন গভীৰতা
ମୋଡ୍ୟୁଲେସନ୍ ଏନଭଲପ୍ |,মডুলেচন খাম
ମୋଡ୍ୟୁଲେସନ୍ ଫ୍ୟାକ୍ଟର୍ |,মডুলেচন ফ্যাক্টৰ
ମୋଡ୍ୟୁଲେସନ୍ ତରଙ୍ଗ ଆବୃତ୍ତି,মডুলেচন তৰংগ কম্পাঙ্ক
ମୋଡ୍ୟୁଲେସନ୍ ଇଣ୍ଡେକ୍ସ,মডুলেচন সূচকাংক
ମୋଡ୍ୟୁଲେସନ୍ ଶବ୍ଦ |,মডুলেচন শব্দ
ମଡ୍ୟୁଲେସନ୍ ଉତ୍ପାଦ |,মডুলেচন প্ৰডাক্ট
ମୋଡ୍ୟୁଲେସନ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |,মডুলেচন স্পেকট্ৰস্কপি
ମଡ୍ୟୁଲେଟର,মডুলেটৰ
"ମଡ୍ୟୁଲ୍, ମଡ୍ୟୁଲାର୍ |","মডিউল, মডিউলাৰ"
ମଡ୍ୟୁଲ୍ ପରୀକ୍ଷା,মডিউল পৰীক্ষা
"ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍","মডুলাছ, মডুলাছ"
ସଙ୍କୋଚନ ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |,সংকোচন স্থিতিস্থাপকতা সহগ
ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |,ইলাষ্টিক সহগ
ସଂଖ୍ୟା ସଂଖ୍ୟା,শ্বিয়ৰ নম্বৰ
ପ୍ରତିନିଧୀ ସହଯୋଗ,প্ৰতিনিধিত্বমূলক সহগ
ଗଠନମୂଳକ ଦୃ id ତା |,গাঁথনিগত কঠিনতা
ଟର୍ସିଅନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,টৰ্চন সহগ
ଭଲ୍ୟୁମ୍ ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |,আয়তন স্থিতিস্থাপকতা সহগ
"swarm-kosheya, swarm","swarm-কোষেয়া, swarm"
"ସ୍ war ର ହସ୍ତକ୍ଷେପ ଚିତ୍ର, ସ୍ war ର୍ ହସ୍ତକ୍ଷେପ ପାଟର୍ନ |","স্বৰ হস্তক্ষেপ চিত্ৰম, স্বৰ হস্তক্ষেপৰ আৰ্হি"
ସ୍ୱର ପ୍ରଭାବ,টোন ইফেক্ট
ଓଦା,সেমেকা
"ଆର୍ଦ୍ରତା ହିଟ୍, ଆର୍ଦ୍ରତା |","আৰ্দ্ৰতা আঘাত, আৰ্দ্ৰতাৰ পৰিমাণ"
ଆର୍ଦ୍ରତା ସନ୍ତୁଳନ |,আৰ্দ্ৰতা ভাৰসাম্যতা
ଆର୍ଦ୍ରତା ସମାନ |,আৰ্দ্ৰতা সমতুল্য
ଆର୍ଦ୍ରତା ଗୁଣବତ୍ତା,আৰ্দ্ৰতা সহগ
"ଆର୍ଦ୍ରତା ଫ୍ଲକ୍ସ, ଆର୍ଦ୍ରତା ଫ୍ଲକ୍ସ |","আৰ্দ্ৰতা প্ৰবাহ, আৰ্দ্ৰতা প্ৰবাহ"
ଆର୍ଦ୍ରତା ଚାପ |,আৰ্দ্ৰতাৰ চাপ
ଆର୍ଦ୍ରତା ଚାପ |,আৰ্দ্ৰতাৰ চাপ
ଆର୍ଦ୍ରତା ଧାରଣ କ୍ଷମତା |,আৰ্দ্ৰতা ধৰি ৰখা ক্ষমতা
ଆର୍ଦ୍ରତା-ବାଷ୍ପ ସଂକ୍ରମଣ |,আৰ্দ্ৰতা-বাষ্প সংক্ৰমণ
"ଗ୍ରାମ ଅଣୁ, ମୋଲ୍ |","গ্ৰাম অণু, মোল"
"ଗ୍ରାମ ପରମାଣୁ, ମୋଲାଲ୍, ଗ୍ରାମ ପରମାଣୁ |","গ্ৰাম পৰমাণু, মোল, গ্ৰাম পৰমাণু"
"ଗ୍ରାମ ମଲିକୁଲାର, ମୋଲାର, ମଲି |","গ্ৰাম আণৱিক, মোলাৰ, মলি"
ମଲିକୁଲାର ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,আণৱিক শোষণ সহগ
"ଗ୍ରାମ ମଲିକୁଲାର ଅବଶୋଷଣ, ମୋଲାର ଅବଶୋଷଣ |","গ্ৰাম আণৱিক শোষণ ক্ষমতা, মোলাৰ শোষণ ক্ষমতা"
"ମଲିକୁଲାର କଣ୍ଡକ୍ଟିଭିଟି, ମୋଲାର କଣ୍ଡକ୍ଟିଭିଟି |","আণৱিক পৰিবাহীতা, মোলাৰ পৰিবাহীতা"
ମଲିକୁଲାର ଚରିତ୍ରକରଣ |,আণৱিক বৈশিষ্ট্য নিৰ্ণয়
"ଗ୍ରାମ ମଲିକୁଲାର ଇଲେକ୍ଟ୍ରୋଡ୍ ସମ୍ଭାବ୍ୟ, ମୋଲାର ଇଲେକ୍ଟ୍ରୋଡ୍ ସମ୍ଭାବ୍ୟ |","গ্ৰাম আণৱিক ইলেক্ট্ৰ&#39;ড বিভৱ, মোলাৰ ইলেক্ট্ৰ&#39;ড বিভৱ"
"ମଲିକୁଲାର ଏଣ୍ଟ୍ରପି, ଗ୍ରାମ ମଲିକୁଲାର ଏଣ୍ଟ୍ରପି |","আণৱিক এণ্ট্ৰপি, গ্ৰাম আণৱিক এণ্ট্ৰপি"
ଗ୍ରାମ-ମଲିକୁଲାର ଭଗ୍ନାଂଶ |,গ্ৰাম-আণৱিক ভগ্নাংশ
"ଗ୍ରାମ ମଲିକୁଲାର ଉତ୍ତାପ, ମଲିକୁଲାର ଉତ୍ତାପ |","গ্ৰাম আণৱিক তাপ, আণৱিক তাপ"
ମୋଲାର କ୍ଷମତା,মোলাৰ কেপাচিটেন্স
ମଲିକୁଲାର ଲୁକ୍କାୟିତ ଉତ୍ତାପ |,আণৱিক সুপ্ত তাপ
ଅଣୁଗୁଡ଼ିକ ଚୁମ୍ବକୀୟ ଘୂର୍ଣ୍ଣନ |,অণু চুম্বকীয় ঘূৰ্ণন
"ମୋଲାର ନାର୍କୋଟିକ୍ ଶକ୍ତି, ମଲିକୁଲାର ନାର୍କୋଟିକ୍ ଶକ୍ତି |","মোলাৰ নাৰ্কটিক শক্তি, আণৱিক মাদক শক্তি"
ମୋଲାର ପୋଲାରିଟି |,মোলাৰ মেৰুত্ব
ମଲିକୁଲାର ପୋଲାରାଇଜେସନ୍ |,আণৱিক মেৰুকৰণ
"ମଲିକୁଲାର ସମ୍ଭାବ୍ୟ, ଗ୍ରାମ ମଲିକୁଲାର ସମ୍ଭାବନା |","আণৱিক বিভৱ, গ্ৰাম আণৱিক বিভৱ"
"ମୋଲାର ରିଫ୍ରାକ୍ସନ୍, ଗ୍ରାମ ମଲିକୁଲାର ରିଫ୍ରାକ୍ସନ୍ |","মোলাৰ বিবৰ্তন, গ্ৰাম আণৱিক বিবৰ্তন"
ମଲିକୁଲାର ଘୂର୍ଣ୍ଣନ କ୍ଷମତା |,আণৱিক ঘূৰ্ণন ক্ষমতা
ପରମାଣୁ ଘୂର୍ଣ୍ଣନ,পাৰমাণৱিক ঘূৰণ
"ଗ୍ରାମ ମଲିକୁଲାର ଚନ୍ଦ୍ରଗ୍ରହଣ, ମୋଲାର ଚନ୍ଦ୍ରଗ୍ରହଣ |","গ্ৰাম আণৱিক গ্ৰহণ, মোলাৰ গ্ৰহণ"
ଗ୍ରାମ ମଲିକୁଲାର ଭଲ୍ୟୁମ୍ |,গ্ৰাম আণৱিক আয়তন
"ଗ୍ରାମ ମୋଲାରିଟି, ମୋଲାରିଟି |","গ্ৰাম মোলাৰিটি, মোলাৰিটি"
ସଂଗୃହିତ କ୍ୟାପେସିଟର୍ |,সঞ্চিত কেপাচিটৰ
"ଗ୍ରାମ ଅଣୁ, ମୋଲ୍ |","গ্ৰাম অণু, মোল"
ମୋଲ୍ ଭଗ୍ନାଂଶ,মোল ভগ্নাংশ
"ଅଣୁ, ଅଣୁ","আণৱিক, অণু"
ଆଂଶିକ ପ୍ରଚୁରତା |,আণৱিক প্ৰাচুৰ্য্য
ପରମାଣୁ ଅନୁରୂପ |,পাৰমাণৱিক উপমা
"ମଲିକୁଲାର କୋଏଗୁଲେସନ୍, ମଲିକୁଲାର୍ କୋଏଗୁଲେସନ୍ |","আণৱিক জমা হোৱা, আণৱিক জমা হোৱা"
ମଲିକୁଲାର ଅସୀମତା |,আণৱিক বিষমতা
ମଲିକୁଲାର ଆକର୍ଷଣ |,আণৱিক আকৰ্ষণ
ପରମାଣୁ ବିମ୍ |,পাৰমাণৱিক ৰশ্মি
"ମଲିକୁଲାର ବିମ୍ ଆରୋହଣ, ମଲିକୁଲାର ଲେଜର ଏପିଟାକ୍ସି |","আণৱিক ৰশ্মিৰ আৰোহণ, আণৱিক লেজাৰ এপিটেক্সি"
ମଲିକୁଲାର ବନ୍ଧନ |,আণৱিক বন্ধন
ମଲିକୁଲାର ବିସ୍ଫୋରଣ |,আণৱিক বোমাবৰ্ষণ
ପରମାଣୁ ପରିବର୍ତ୍ତନ |,আণৱিক পৰিৱৰ্তন
ମାଇକ୍ରୋ ସର୍କିଟ |,মাইক্ৰ&#39; চাৰ্কিট
ମଲିକୁଲାର ମିଳନ |,আণৱিক সংহতি
ପରମାଣୁ ଧକ୍କା |,পাৰমাণৱিক সংঘৰ্ষ
ମଲିକୁଲାର ବିନ୍ୟାସ,আণৱিক বিন্যাস
ମଲିକୁଲାର ସ୍ଥିର |,আণৱিক ধ্ৰুৱক
"ପରମାଣୁ ସ୍ଫଟିକ୍, ପରମାଣୁ ସ୍ଫଟିକ୍ |","পাৰমাণৱিক স্ফটিক, পাৰমাণৱিক স্ফটিক"
ମଲିକୁଲାର କରେଣ୍ଟ |,আণৱিক প্ৰবাহ
"ମଲିକୁଲାର ଚିତ୍ର, ମଲିକୁଲାର ଚିତ୍ର |","আণৱিক ডায়েগ্ৰাম, আণৱিক ডায়েগ্ৰাম"
ମଲିକୁଲାର ବିସ୍ତାର |,আণৱিক প্ৰসাৰণ
"ମଲିକୁଲାର ଆକାର, ମଲିକୁଲାର ଭଲ୍ୟୁମ, ମଲିକୁଲାର ଭଲ୍ୟୁମ |","আণৱিক আকাৰ, আণৱিক আয়তন, আণৱিক আয়তন"
ମଲିକୁଲାର ଡିପୋଲ |,আণৱিক ডাইপোল
ମଲିକୁଲାର ରିଲିଜ୍ |,আণৱিক মুক্তি
ମଲିକୁଲାର ଶକ୍ତି ସ୍ତର |,আণৱিক শক্তিৰ স্তৰ
ଆଣବିକ ଅଞ୍ଚଳ |,পাৰমাণৱিক অঞ্চল
ମଲିକୁଲାର ଏରିଆ କୋଏଫିସିଏଣ୍ଟ୍ |,আণৱিক ক্ষেত্ৰফল সহগ
ମଲିକୁଲାର କ୍ଷେତ୍ର ସ୍ଥିର |,আণৱিক ক্ষেত্ৰ ধ্ৰুৱক
ପରମାଣୁ କ୍ଷେତ୍ର ସିଦ୍ଧାନ୍ତ |,পাৰমাণৱিক ক্ষেত্ৰ তত্ত্ব
ମଲିକୁଲାର ଚଳଚ୍ଚିତ୍ର |,আণৱিক ফিল্ম
ମଲିକୁଲାର ପ୍ରବାହ |,আণৱিক প্ৰবাহ
ପରମାଣୁ ଶକ୍ତି,আণৱিক বল
ମଲିକୁଲାର ସୂତ୍ର |,আণৱিক সূত্ৰ
ଅଣୁ ମୁକ୍ତ ପଥ |,অণু মুক্ত পথ
ଗ୍ରାମ ମଲିକୁଲାର ଉତ୍ତାପ |,গ্ৰাম আণৱিক তাপ
ପରମାଣୁ ଆୟନ,পাৰমাণৱিক আয়ন
ମଲିକୁଲାର ଲେଜର |,আণৱিক লেজাৰ
"ମଲିକୁଲାର ଲାଟାଇସ୍, ଅଣୁଗୁଡ଼ିକ ଲାଟାଇସ୍ |","আণৱিক জালি, অণু জালি"
ପରମାଣୁ ଚୁମ୍ବକ,পাৰমাণৱিক চুম্বক
ମଲିକୁଲାର ଚୁମ୍ବକୀୟ ମୁହୂର୍ତ୍ତ |,আণৱিক চুম্বকীয় ক্ষমতা
ମଲିକୁଲାର ଭଲ୍ୟୁମ୍,আণৱিক আয়তন
ଗ୍ରାମ ମଲିକୁଲାର ମାସ ପ୍ରବୃତ୍ତି (ଚୁମ୍ବକୀୟ),গ্ৰাম আণৱিক ভৰৰ প্ৰৱণতা (চুম্বকীয়)
ମଲିକୁଲାର ପ୍ରଣାଳୀ |,আণৱিক ব্যৱস্থা
ମଲିକୁଲାର ମାଇକ୍ରୋୱେଭ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,আণৱিক মাইক্ৰৱেভ এম্প্লিফায়াৰ
ମଲିକୁଲାର ମଡେଲ୍ |,আণৱিক আৰ্হি
ପରମାଣୁ ଗତି,আণৱিক গতি
"ମଲିକୁଲାର କକ୍ଷପଥ, ମଲିକୁଲାର କକ୍ଷପଥ |","আণৱিক কক্ষপথ, আণৱিক কক্ষপথ"
ମଲିକୁଲାର କକ୍ଷପଥ ତତ୍ତ୍। |,আণৱিক কক্ষপথ তত্ত্ব
ଅଣୁଗୁଡ଼ିକ ପାରାମିଟର |,অণু প্ৰাচল
ମଲିକୁଲାର ପଦାର୍ଥ ବିଜ୍ଞାନ |,আণৱিক পদাৰ্থ বিজ্ঞান
ମଲିକୁଲାର ପୋଲାରାଇଜେସନ୍ |,আণৱিক মেৰুকৰণ
ମଲିକୁଲାର ପମ୍ପ |,আণৱিক পাম্প
ମଲିକୁଲାର ପୁନର୍ଗଠନ |,আণৱিক পুনৰ্বিন্যাস
ମଲିକୁଲାର ପ୍ରତିଫଳନ |,আণৱিক বিবৰ্তন
ଗ୍ରାମ-ମଲିକୁଲାର ଘୂର୍ଣ୍ଣନ |,গ্ৰাম-আণৱিক ঘূৰ্ণন
ମଲିକୁଲାର ସାଣ୍ଡୱିଚ୍ |,আণৱিক চেণ্ডুইচ
ମଲିକୁଲାର ବିଛାଇବା |,আণৱিক বিকিৰণ
"ପରମାଣୁ ସାୱାର, ପରମାଣୁ ବର୍ଷା","পাৰমাণৱিক বৰষুণ, পাৰমাণৱিক বৰষুণ"
ଅଣୁର ଆକାର |,অণুৰ আকাৰ
"ପରମାଣୁ ସ୍ଥାନ, ପରମାଣୁ ସ୍ଥାନ","পাৰমাণৱিক স্থান, পাৰমাণৱিক স্থান"
ପରମାଣୁ ପ୍ରଜାତି |,পাৰমাণৱিক প্ৰজাতি
ମଲିକୁଲାର ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |,আণৱিক বৰ্ণালীবিজ্ঞান
ମଲିକୁଲାର ସ୍ପେକ୍ଟ୍ରମ |,আণৱিক বৰ্ণালী
ଅଣୁର ଗତି,অণুৰ গতি
ମଲିକୁଲାର ସ୍ଥିରତା |,আণৱিক স্থিৰতা
ପରମାଣୁ ଅବସ୍ଥା |,আণৱিক অৱস্থা
ପରମାଣୁ ପ୍ରତିରୋଧ,আণৱিক প্ৰতিৰোধ ক্ষমতা
ମଲିକୁଲାର ବିସ୍ତାର |,আণৱিক প্ৰসাৰণ
ପରମାଣୁ ଗଠନ,আণৱিক গঠন
ମଲିକୁଲାର ଭୂପୃଷ୍ଠ ଶକ୍ତି |,আণৱিক পৃষ্ঠ শক্তি
ପରମାଣୁ ଉତ୍ତାପ,আণৱিক তাপ
ଅଣୁ ପରିବର୍ତ୍ତନ,অণু ৰূপান্তৰ
ମଲିକୁଲାର ବେଗ |,আণৱিক বেগ
ମଲିକୁଲାର ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,আণৱিক তৰংগদৈৰ্ঘ্য
"ମଲିକୁଲାର ଓଜନ, ମଲିକୁଲାର ଓଜନ |","আণৱিক ওজন, আণৱিক ওজন"
ପରମାଣୁ ଲାଭ,আণৱিক লাভ
ପରମାଣୁ ସଂଖ୍ୟା,পাৰমাণৱিক সংখ্যা
ଅଣୁ,অণু
ମଲିକୁଲାର ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,আণৱিক ইলেক্ট্ৰনিক্স
ମୁହୂର୍ତ୍ତ,মুহূৰ্ত
କ୍ଷଣ ବାହୁ,moment arm
କ୍ଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,ক্ষমতা সহগ
ମୁହୂର୍ତ୍ତ ବଣ୍ଟନ କାର୍ଯ୍ୟ,মুহূৰ্ত বিতৰণ ফলন
ଟର୍କ କାର୍ଯ୍ୟ,টৰ্ক ফাংচন
ଯୋଡିବାର ମୁହୂର୍ତ୍ତ |,সংযোজনৰ মুহূৰ্ত
ବଳର ମୁହୂର୍ତ୍ତ,বলৰ মুহূৰ্ত
ବିଘ୍ନର ମୁହୂର୍ତ୍ତ |,বিক্ষেপণৰ মুহূৰ্ত
ଆବୃତ୍ତି-ବଣ୍ଟନ ମୁହୂର୍ତ୍ତ |,কম্পাঙ্ক-বিতৰণ ক্ষমতা
ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |,জড়তাৰ মুহূৰ্ত
ମୁହୂର୍ତ୍ତ,গতিশীলতা মুহূৰ্ত
ଟର୍କ ଅପରେଟର |,টৰ্ক অপাৰেটৰ
କ୍ଷଣିକ,ক্ষণিক
ଗତି,গতিবেগ
ପ୍ରେରଣା |,ইম্পলছ
ଗତି ସୀମା ପୃଷ୍ଠା |,গতিবেগ সীমা পৃষ্ঠা
ଗତି ଉପାଦାନ |,গতিবেগ উপাদান
ଗତି ସଂରକ୍ଷଣ,গতিবেগ সংৰক্ষণ
ଗତି ବଣ୍ଟନ |,গতিবেগ বিতৰণ
ଗତି ସମୀକରଣ |,গতিবেগ সমীকৰণ
ମୁହୂର୍ତ୍ତ ଫିଲ୍ଟର୍ |,গতিবেগ ফিল্টাৰ
ଗତି ପ୍ରବାହ କ୍ଷେତ୍ର |,গতিবেগ প্ৰবাহ ক্ষেত্ৰ
ଗତି ପ୍ରବାହ |,গতিবেগ প্ৰবাহ
ଗତି ଫ୍ଲକ୍ସ ସାନ୍ଦ୍ରତା |,গতিবেগ প্ৰবাহ ঘনত্ব
ଗତି ବାରଣ,গতিবেগ নিষিদ্ধ
ଗତି ଅପରେଟର୍ |,গতিবেগ অপাৰেটৰ
ପାର୍ଶ୍ୱ ଗତି ବ୍ୟାଣ୍ଡ |,কাষৰ গতিবেগ বেণ্ড
ଗତି ଉପସ୍ଥାପନା |,গতিবেগ প্ৰতিনিধিত্ব
ଗତି ତତ୍ତ୍। |,গতিবেগ উপপাদ্য
ପ୍ରେରଣାଦାୟକ ଥ୍ରଷ୍ଟ |,আৱেগিক ঠেলা
ଗତି ସ୍ଥାନାନ୍ତର ସିଦ୍ଧାନ୍ତ |,গতিবেগ স্থানান্তৰ তত্ত্ব
ଗତି ଭେକ୍ଟର୍ |,গতিবেগ ভেক্টৰ
ମୋନାଟୋମିକ୍ |,একপৰমাণু
ମୋନାଟୋମିକ୍ ସ୍ତର |,একপৰমাণু স্তৰ
ଏକମାତ୍ର ଶୁଣାଣି |,একঘেয়ামী শ্ৰৱণ
"ମନିଟର, ମନିଟର, ଗତିଶୀଳ ବିଶ୍ଳେଷକ |","মনিটৰ, মনিটৰ, গতিশীল বিশ্লেষক"
