English,Marathi
positive serial correlation,सकारात्मक स्पष्ट सहसंबंध
positive trend,सकारात्मक जाहिरात
possibility,"संभाव्यता, संभाव्यता"
possible,"शक्य, संभाव्य"
posterior probability,उत्तर संभाव्यता
postmultiplication,उत्तर गुणाकार
post optimality problem,पोस्ट इष्टतम समस्या
postulate,स्वयंसिद्ध
postulational approach,स्वयंसिद्ध दृष्टीकोन
potential energy,संभाव्य ऊर्जा
potential function,संभाव्य कार्य
power,"शक्ती, शक्ती, क्षमता, शक्ती"
power curve,शक्ती वक्र
power function of test,चाचणी क्षमता कार्य
power law,शक्ती नियम
power of a set,संचांची संख्या मोजा
power of a test,चाचणी क्षमता
power of statistical test,सांख्यिकीय चाचणी क्षमता
power series analysis,शक्ती मालिका विश्लेषण
power series expansion,शक्ती श्रेणी पसरली
power series method,शक्ती मालिका पद्धत
Poynting's theorem,पॉइंटिंग प्रमेय
practical geometry,प्रायोगिक भूमिती
practical unit,व्यावहारिक युनिट्स
practice,"लागू गणित, पद्धत"
preassigned number,पूर्व-निर्दिष्ट संख्या
precision of a test,चाचणीची अचूकता
prediction,अंदाज
prediction equation,अंदाज समीकरण
prediction interval,अंदाज मध्यांतर
predictor,भविष्यवाणी करणारा
predictor-corrector method,भविष्यसूचक सुधारणा पद्धत
predictor formula,भविष्यसूचक सूत्र
pre-image,पूर्व-प्रतिबिंब
preliminary data प,"प्राथमिक आकडे, प्राथमिक आकडे"
preliminary survey,प्राथमिक सर्वेक्षण
present configuration,वर्तमान कॉन्फिगरेशन
pressure,"दाब, निपड"
pressure drop,दबाव कमी होणे
pressure force,दबाव शक्ती
pressure gradient,दबाव ग्रेडियंट
price,"किंमत, किंमत"
price index,"किंमत निर्देशांक, किंमत निर्देशांक"
primal-dual algorithm,प्रोटो-ड्युअल अल्गोरिदम
primal problem,प्रोटो समस्या
primary data,"प्राथमिक डेटा, प्राथमिक डेटा"
prime,"प्राइम, प्राइम, प्राइम, फोर (ओहोटी उच्च)"
prime factor,मुख्य घटकीकरण
primitive,"पूर्वज, आदिम, आद्य, इ."
primitive polynomial,पूर्ववर्ती बहुपद
principal axis,मुख्य अक्ष
principal component,मुख्य घटक
