Tamil,Hindi
தாக்குதல்,"आक्रामक, अप्रिय, कटु, बदबूदार"
சலுகை,"प्रस्ताव, देना"
நியமனம் வழங்குதல்,नियुक्‍ति प्रस्ताव
அலுவலகம்,"कार्यालय, दफ़्तर, पद"
லாப அலுவலகம்,लाभ का पद
அதிகாரி,"पदधारी, शासकीय, सरकारी, आधिकारिक"
அதிகாரப்பூர்வ,"अधिकारी वर्ग, अफसरशाही"
அதிகாரப்பூர்வ கடமை,"पदीय कर्तव्य, सरकारी काम"
அதிகாரப்பூர்வமானது,कार्यालयी भाषा
உத்தியோகபூர்வ மொழி,राजभाषा
அதிகாரப்பூர்வமாக,"सरकारी तौर पर, आधिकारिक तौर पर"
அதிகாரப்பூர்வ அறிக்கை,"सरकारी प्रतिवेदन, सरकारी रिपोर्ट"
அதிகாரப்பூர்வ பதிப்பு,"सरकारी कथन, आधिकारिक कथन"
அலுவலர்,स्थानापन्न
பதிவிலிருந்து,रिकार्ड से बाहर
சரி (ஓ.கே.),"ठीक है, समर्थन करना"
ஒம்புட்ஸ்மேன்,"लोकपाल, ऑम्बड्समैन"
கணக்கு மானியம்,लेखागत अनुदान
தேவைக்கேற்ப,मांगने पर
கடமையில்,"काम पर, ड्यूटी पर"
ஒரு பக்க,एकपक्षीय
நிகழ்நிலை,"लाइन पर, लाइनारूढ़"
சிறப்பு கடமை,"विशेष ड्यूटी पर, विशेष कार्य पर"
வேலை பயிற்சியில்,कार्यगत प्रशिक्षण
பொறுப்பு,"भार, दायित्व"
திறந்த நாள்,"कार्य दिवस, मुक्‍त दिवस"
திறந்த அமைப்பு,मुक्‍त व्यवस्था
திறப்பு,"उद्‌घाटन, शुभारंभ, अवसर, खाली जगह"
ஆரம்ப இருப்பு,अथ शेष
தொடக்க நேரம்,खुले रहने का समय
திறந்த கற்றல்,मुक्‍त अधिगम
திறந்த கடிதம்,खुला पत्र
திறந்த பல்கலைக்கழகம்,मुक्‍त विश्‍वविद्‌यालय
இயக்க செலவு,प्रचालन लागत
