Telugu,Odiya
ఏపుగా ఉండే అవరోధం,ପନିପରିବା ପ୍ରତିବନ୍ଧକ |
ఏపుగా కవర్,ଶାକାହାରୀ କଭର |
ఏపుగా ప్రచారం,ଶାକାହାରୀ ପ୍ରଚାର
ఏపుగా ఉండే దశ,ଶାକାହାରୀ ପର୍ଯ୍ୟାୟ |
వెనిషన్,ଭେନସନ୍
వర్మికాస్టింగ్స్,ଭ୍ରମକାକାରୀ
వర్మికంపోస్ట్,ଭର୍ମିକୋମ୍ପୋଷ୍ଟ |
వర్నలైజేషన్,ଭର୍ନାଲ୍ ଆକୀକରଣ |
నిలువు మల్చింగ్,ଭୂଲମ୍ବ ମଲଚିଂ |
వెర్టిసోల్,Vertisool
సాధ్యత (విత్తనం),କାର୍ଯ୍ୟକ୍ଷମତା (ବିହନ)
వైన్,ଦ୍ରାକ୍ଷାଲତା
వెనిగర్,ଭିନେଗାର |
వీర్ జీన్,ପ୍ରାଚୀନ ଜିନ୍
వర్జిన్ ల్యాండ్,କୁମାରୀ ଜମି
వర్జిన్ మట్టి,କୁମାରୀ ମୃତ୍ତିକା |
వైరలెన్స్,କୁମାରୀ
వైరస్,ଜୀବାଣୁ
వైరస్ కోట్ ప్రోటీన్,ଭାଇରସ୍ କୋଟ୍ ପ୍ରୋଟିନ୍ |
వైరస్ ఇండెక్సింగ్,ଜୀବାଣୁ ସୂଚକାଙ୍କ |
స్నిగ్ధత,ବିଶୃଙ୍ଖଳା |
కనిపించే రేడియేషన్,ଦୃଶ୍ୟମାନ ବିକିରଣ
విటమిన్లు,ଭିଟାମିନ୍ |
విటికల్చర్,ବଣିକ
వివిపరస్,ଜୀବାଣୁ
శూన్య స్థలం,ଶୂନ୍ୟ ସ୍ଥାନ
అస్థిరత,ଭୋଲଟିଲାଇଜେସନ୍
వాలంటీర్ ప్లాంట్లు,ସ୍ୱେଚ୍ଛାସେବୀ ଉଦ୍ଭିଦ |
వనిల్లా,ଭାନିଲା |
వెటివర్,ଭେଟର
పశువైద్య వైద్యుడు,ଭେରିନାନାନିଆନ୍ ଡାକ୍ତର |
వైరాలజిస్ట్,ଜୀବାଣୁ
వేతనం,ମଜୁରୀ
వెచ్చని రక్తపాత జంతువు,ଉଷ୍ମ ରକ୍ତ ଦିଆଯାଇଥିବା ପଶୁ |
వ్యర్థ పదార్థాల నిర్వహణ,ବର୍ଜ୍ୟବସ୍ତୁ ପରିଚାଳନା
బంజర భూములు,ବର୍ଜ୍ୟବସ୍ତୁ
నీటి అప్లికేషన్ సామర్థ్యం,ଜଳ ଆବେଦନ ଦକ୍ଷତା |
నీటి దరఖాస్తు రేటు,ଜଳ ପ୍ରୟୋଗ ହାର
నీటి సమతుల్యత,ଜଳ ସନ୍ତୁଳନ
నీటి సంపీడనం,ଜଳ ସଙ୍କତ
నీటి పొదుపు,ଜଳ ସଂରକ୍ଷଣ
నీటి వినియోగం,ଜଳ ଖର୍ଚ୍ଚ
నీటి రవాణా సామర్థ్యం,ଜଳ ପରିବହନ ଦକ୍ଷତା |
నీటి సంస్కృతి,ଜଳ ସଂସ୍କୃତି
నీటి లోటు,ଜଳ ନିଅଣ୍ଟ
నీటి పంపిణీ సామర్థ్యం,ଜଳ ବଣ୍ଟନ ଦକ୍ଷତା |
వాటర్ డ్యూటీ,ଜଳ ଡ୍ୟୁଟି
నీటి బొచ్చు,ଜଳ ଫ୍ରୋ
నీటి ద్వారాలు,ଜଳ ଦ୍ୱାରକ୍ରା
నీటి లాగింగ్,ଜଳ ଲଗ୍ ଇନ୍
నీటి నిర్వహణ,ଜଳ ପରିଚାଳନା
పంటల నీటి అవసరం,ଫସଲର ଜଳ ଆବଶ୍ୟକତା |
నీటి సంతృప్త లోటు,ଜଳର ଶ୍ୱାକନ ଅଭାବ |
నీటి పట్టిక,ଜଳ ସାରଣୀ
నీటి వినియోగ సామర్థ్యం,ଜଳ ବ୍ୟବହାର ଦକ୍ଷତା |
నీటి దిగుబడి,ଜଳ ଅମଳ
నీటి పెంపకం,ଜଳ - ଅମଳ
వాటర్‌షెడ్,ଜଳସନ୍ତୁମାନେ |
వాటర్‌షెడ్ మేనేజ్‌మెంట్,ଜଳୀୟ ପରିଚାଳନା
వాటర్‌షెడ్ చికిత్స,ଜଳପ୍ରବାହକାରୀ ଚିକିତ୍ସା |
వాటర్‌షెడ్-ఆధారిత వ్యవస్థ,ୱାଟରେଡ୍ ଆଧାରିତ ସିଷ୍ଟମ୍ |
జలమార్గం,ଜଳପଥ
వేవ్-లెంగ్త్,ତରଙ୍ଗ-ଲମ୍ବ |
వాక్సింగ్,ମହମ
వాతావరణం,ପାଣିପାଗ
వాతావరణం,ପାଣିପାଗ
కలుపు,ତୃଣକ
కలుపు నియంత్రణ,ତୃଣକ ନିୟନ୍ତ୍ରଣ |
కలుపు నియంత్రణ సామర్థ్యం,ତୃଣ ନିୟନ୍ତ୍ରଣ ଦକ୍ଷତା |
కలుపు నిర్మూలన,ତୃଣକ ବିଲୋପ
కలుపు సూచిక,ତୃଣ ସୂଚକାଙ୍କ |
వెస్ట్రన్ బ్లాటింగ్,ପାଶ୍ଚାତ୍ୟ ବ୍ଲୋଟିଂ |
కలుపు స్పెక్ట్రం,ତୃଣ ନିରୀକ୍ଷା
కలుపు తీయుట,ତୃଣକ
తడి-బల్బ్ మాంద్యం,ଓଦା-ବଲ୍ବ ଉଦାସୀନତା |
తడి-బల్బ్ ఉష్ణోగ్రత,ଓଦା-ବଲ୍ବ ତାପମାତ୍ରା |
తడి-బల్బ్ థర్మామీటర్,ୱେଟ୍-ବଲ୍ବ ଥର୍ମୋମିଟର |
చిత్తడి నేల,ୱେଟଲ୍ୟାଣ୍ଡ |
తడి నాటడం,ଓଦା ରୋପଣ |
తడి సీజన్,ଓଦା season ତୁ
తడి విత్తనాలు,ବିହନ ବୁଣାକାର |
తడి సంవత్సరం,ଓଦା ବର୍ଷ |
తడి చేయదగిన పౌడర్,ୱେଟେବଲ୍ ପାଉଡର |
చెమ్మగిల్లడం ఏజెంట్,ଓଦା ଏଜେଣ୍ଟ |
సుడిగాలి సైకోమీటర్,ଘୁରି ବୁଲୁଥିବା ସାଇକେରୋମିଟର |
తెలుపు విప్లవం,ଧଳା ବିପ୍ଳବ
మొత్తం వ్యవసాయ విశ్లేషణ,ପୁରା ଚାଷ ବିଶ୍ଳେଷଣ |
మొత్తం వ్యవసాయ విధానం,ପୁରା ଫାର୍ମ ଉପାୟ |
విస్తృత అనుకూలత,ବ୍ୟାପକ ଆଡାପ୍ଟିଲିଟି |
విల్టింగ్ పాయింట్,ୱିଲିଂ ପଏଣ୍ଟ
గాలి విరామం,ପବନ ଭାଙ୍ଗ
గాలి శక్తి,ପବନ ଶକ୍ତି
గాలి కోత,ପବନ କ୍ଷୟ
గాలి ఉత్పత్తి,ପବନ ବଂଶ
విండ్మిల్,ପବନ ମିଲ୍ |
పవన శక్తి,ପବନ ଶକ୍ତି
గాలి వేగం,ପବନ ବେଗ
విండ్ స్ట్రిప్ క్రాపింగ్,ପବନ ଷ୍ଟ୍ରିପ୍ ଫସଲ
గాలి వేగం,ପବନ ବେଗ |
గాలి,ପବନ
విండ్రో,ପବନ
విండ్‌రోవర్,ୱିଣ୍ଡ୍ରୋୱର
స న్న టి గా లి,ପବନ ପରି
విన్నోవర్,ୱିଣ୍ଟନୱାର୍ |
విన్నోవింగ్,ଜ୍ୱଳନ୍ତ
చలనం ఉన్న పరికల్పన,Woble fpoothasies |
గర్భం,ଗର୍ଭ
కలప బూడిద,କାଠ ପାଉଁଶ |
కలప వాయువు,କାଠ ଗ୍ୟାସ
పని,କାର୍ଯ୍ୟ
వాల్నట్,ବାଦାମ |
వాటర్ క్రెస్,ଜଳ Cress
నీటి హైసింత్,ଜଳ ହାଇୟା ବିସିନ୍ |
నీటి పుచ్చకాయ,ଜଳ ତରଭୁଜ |
నీటి పుదీనా,ଜଳ ମେଣ୍ଟ
విల్లో ఏడుపు,କାନ୍ଦିବା ୱାଲୋ |
వెస్ట్ ఇండియన్ మహోగని,ପଶ୍ଚିମ ଭାରତୀୟ ମାହାନି |
గోధుమ,ଗହମ
వైట్ క్లోవర్,ଧଳା କ୍ଲୋଭର |
వైట్ మల్బరీ,ଧଳା ମଲବେଦି |
వైట్ పాపినెక్,ଧଳା ପପିନେକ୍ |
వైట్ విల్లో,ଧଳା ୱାଲୋ |
వైల్డ్ మార్జోరిమ్,ୱାଇଲ୍ଡ ମାର୍ଜୋରିମ୍ |
వైల్డ్ వోట్,ବଣୁଆ ଓଟ |
రెక్కలుగల బీన్,ଡେଣା ବିନ୍
చలికాలం లో ఆడే ఆట,ଶୀତ ସ୍କିପ୍
విథానియా,ୱିଥାନିଆ |
"వుడ్ సోరెల్, ఆక్సాలిస్","କାଠ ସୋରେଲ, ଅକ୍ଲିସ୍ |"
కందిరీగ,Wasp
వీవర్ బర్డ్,ବୁଣା ପକ୍ଷୀ
వీవిల్,ଇଭେଲ
వైట్ గ్రప్,ଧଳା ଗ୍ରୀପ୍ |
వూలీ అఫిడ్,ପଶମ ଆପିଡ୍ |
శాంతినురియా,Xanthinuriia
క్శాంతోఫిల్,Xanthhophilll
X- క్రోమోజోమ్,X- କ୍ରୋମୋଜୋମ୍ |
జెనియా,ଜେନିଆ
జిరోడెర్మా పిగ్మెంటోసమ్,Xerorderma de degmenttosumum |
ఎరోఫైట్,Xerophyte
జిరోఫైటిజం,Xeorphyismm
ఎక్స్-రే డిఫ్రాక్షన్,ଏକ୍ସ-ରେ ଡିଫ୍ରିମେସନ୍ |
జిలేమ్,Xyllem
జిలోఫైట్,Xylophyte
Y 'ట్రెల్లిస్,Y 'ଟ୍ରେଲିସ୍ |
Y- క్రోమోజోమ్,Y-chromonome
ఈస్ట్,ଖମୀର |
ఈస్ట్ సారం,ଖମୀର
పసుపు విప్లవం,ହଳଦିଆ ବିପ୍ଳବ
పసుపు,ହଳଦିଆ
దిగుబడి భాగం,ଅମଳ ଉପାଦାନ |
దిగుబడి పర్యవేక్షణ,ଅମଳ ମନିଟରିଂ |
దిగుబడి సంభావ్యత,ସମ୍ଭାବ୍ୟ ସମ୍ଭାବନା |
దిగుబడి స్థిరత్వం,ଫଳ ଅନୁଭବ କର |
పచ్చసొన,ହଳଦିଆ
పసుపు బెర్రీడ్ నైట్ షేడ్,ହଳଦିଆ ବିରି ନାଇଟ୍ଶେଡ୍ |
పసుపు మైరోబాలన్,ହଳଦିଆ ମାଇରୋବାଲାନ୍ |
జైద్,ଜେଡ୍
Z- క్రోమోజోమ్,Z-chromomome
Z-DNA,Z-DNA
జీటిన్,ଜାଟିନ୍ |
చనుమొన శూన్యము,ଶୂନ୍ୟ ଶକ୍ତି ଶୀତ ଚାମ୍ବର |
సున్నా సాగు,ଜିରୋ ଟିଲଗେଜ୍ |
సున్నా సహనం,ଶିରୋ ସହନଶୀଳତା |
జింక్ లోపం,ଜିଙ୍କ ଅଭାବ |
జింక్ ఫింగర్ ప్రోటీన్,ଜିଙ୍କ ଆଙ୍ଗୁଠି ପ୍ରୋଟିନ୍ |
జింక్యూటెడ్ యూరియా,ଜିଙ୍କିତ ୟୁରିଆ |
జోనా పెలుసిడా,ଜୋନା ପେଲସୁସିଡା |
జూఫిలీ,Zoophy
జూప్లాంక్టన్,Zooplackton
జైగోట్,ଜାଇଗୋଟ୍ |
జైగోటిక్ ప్రాణాంతక జన్యువు,ଜ୍ୱାଲିକ୍ ସାଂଘାତିକ ଜିନ୍ |
జాంతోఫిలం,ଜାଣ୍ଟହୋଫିଲମ୍ |
జంతుశాస్త్రవేత్త,ପ୍ରାଣୀ ବିଜ୍ଞାନୀ
