English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
necessary data,आवश्यक आँकड़े,આવશ્યક આઁકડ઼ે,आवश्यक आँकड़े,ਆਵਸ਼੍ਯਕ ਆੰਕਡ਼ੇ,আবশ্যক আঁকড়,आवश्यक आँकड़े,ಆವಶ್ಯಕ ಆಂಕಡ಼ೇ,ആവശ്യക ആംകഡേ,ஆவச்யக ஆங்கடே,ఆవశ్యక ఆంకడే,آوشیک آنکڑے,আশ্যক আঁকড়,ଆବଶ୍ଯକ ଆଁକଡ଼େ,आवश्यक आँकड़े
negative,ऋण,નકારાત્મક,"1. नकारार्थी, नास्‍तिवाची 2. ऋण, व्यस्त","ਨਿਖੇਧਾਤਮਕ, ਨਕਾਰਾਤਮਕ","নঞর্থক,না-সূচক,নেতিবাচক","1. न्हयकारी,नकारात्मक 2. निशेधात्मक","ಋಣಾತ್ಮಕ, ಋಣ",നിഷേധാത്മക,"எதிர்மறை, எதிர்மறையான, மறுதலையான","నిషేధాత్మకమైన,నకారాత్మకమైన",منفی,"নেতিবাচক,ঋণাত্মক","ନକାରାତ୍ମକ, ଫଟୋ ନେଗେଟିଭ, ପ୍ରଖ୍ୟାଖ୍ୟାନ",1. निषेधात्मक 2. नकारात्मक
negative difference,ऋणात्मक अंतर,ઋણાત્મક અંતર,ऋणात्मक अंतर,਋ਣਾਤ੍ਮਕ ਅਂਤਰ,ঋণাত্মক অংতর,ऋणात्मक अंतर,ಋಣಾತ್ಮಕ ಅಂತರ,ഋണാത്മക അംതര,ருணாத்மக அங்தர,ఋణాత్మక అంతర,رناتمک انتر,ঋণাত্মক অংতর,ଋଣାତ୍ମକ ଅଂତର,ऋणात्मक अंतर
nesting,नीड़न,નીડ઼ન,नीड़न,ਨੀਡ਼ਨ,নীড়ন,नीड़न,ಅಂತರ್ಗತಗೊಳಿಸು,നീഡന,நீடந,నీడన,نیڑن,নীড়ন,ନୀଡ଼ନ,नीड़न
nesting of data,आँकड़ों का नीड़न,આઁકડ઼ોં કા નીડ઼ન,आँकड़ों का नीड़न,ਆੰਕਡ਼ੋਂ ਕਾ ਨੀਡ਼ਨ,আঁকড়োং কা নীড়ন,आँकड़ों का नीड़न,ಆಂಕಡ಼ೋಂ ಕಾ ನೀಡ಼ನ,ആംകഡോം കാ നീഡന,ஆங்கடோங் கா நீடந,ఆంకడోం కా నీడన,آنکڑوں کا نیڑن,আঁকড়ং কা নীড়ন,ଆଁକଡ଼ୋଂ କା ନୀଡ଼ନ,आँकड़ों का नीड़न
nominal value,अंकित मान,અંકિત મૂલ્ય,"नाममात्र मूल्य, नाममात्र किंमत,नामित मूल्य",ਅੰਕਿਤ ਮੁਲ,নামমাত্রমূল্য,अंकीत मोल,ನಾಮ ಮಾತ್ರ ಮೌಲ್ಯ,നാമമാത്രമൂല്യം,பெயரளவு மதிப்பு,1. నామమాత్రపు విలువ 2. పేర్కొన్న విలువ,معمولی قدر,অংকিতমূল্য,"ଅଙ୍କିତ ମୂଲ୍ୟ, ସମମୂଲ୍ୟ",1. न्यूनतम मूल्य 2. अङ्कित मूल्य
non assignable causes,अनिर्देश्य कारण,અનિર્દેશ્ય કારણ,अनिर्देश्य कारण,ਅਨਿਰ੍ਦੇਸ਼੍ਯ ਕਾਰਣ,অনির্দেশ্য কারণ,अनिर्देश्य कारण,ಅನಿರ್ದೇಶ್ಯ ಕಾರಣ,അനിര്ദേശ്യ കാരണ,அநிர்தேச்ய காரண,అనిర్దేశ్య కారణ,انردیشیہ کارن,অনির্দশ্য কারণ,ଅନିର୍ଦେଶ୍ଯ କାରଣ,अनिर्देश्य कारण
non satisfactory,असंतोषजनक,અસંતોષજનક,असंतोषजनक,ਅਸਂਤੋ਷ਜਨਕ,অসংতোষজনক,असंतोषजनक,ಅಸಂತೋಷಜನಕ,അസംതോഷജനക,அஸங்தோஷஜநக,అసంతోషజనక,اسنتوشجنک,অসংতষজনক,ଅସଂତୋଷଜନକ,असंतोषजनक
non-conformances,असमविन्यास,અસમવિન્યાસ,असमविन्यास,ਅਸਮਵਿਨ੍ਯਾਸ,অসমবিন্যাস,असमविन्यास,ಅಸಮವಿನ್ಯಾಸ,അസമവിന്യാസ,அஸமவிந்யாஸ,అసమవిన్యాస,اسمونیاس,অসমিন্যাস,ଅସମବିନ୍ଯାସ,असमविन्यास
non-defectives,अदोषपूर्ण,અદોષપૂર્ણ,अदोषपूर्ण,ਅਦੋ਷ਪੂਰ੍ਣ,অদোষপূর্ণ,अदोषपूर्ण,ಅದೋಷಪೂರ್ಣ,അദോഷപൂര്ണ,அதோஷபூர்ண,అదోషపూర్ణ,ادوشپورن,অদষপূর্ণ,ଅଦୋଷପୂର୍ଣ,अदोषपूर्ण
non-orthogonal,अलम्बकोणीय,અલમ્બકોણીય,अलम्बकोणीय,ਅਲਮ੍ਬਕੋਣੀਯ,অলম্বকোণীয,अलम्बकोणीय,ಅಲಮ್ಬಕೋಣೀಯ,അലമ്ബകോണീയ,அலம்பகோணீய,అలమ్బకోణీయ,المبکونیہ,অলম্বকণীয,ଅଲମ୍ବକୋଣୀଯ,अलम्बकोणीय
non-parametric test,अप्राचल परीक्षण,અપ્રાચલ પરીક્ષણ,अप्राचल परीक्षण,ਅਪ੍ਰਾਚਲ ਪਰੀਕ੍਷ਣ,অপ্রাচল পরীক্ষণ,अप्राचल परीक्षण,ಅಪ್ರಾಚಲ ಪರೀಕ್ಷಣ,അപ്രാചല പരീക്ഷണ,அப்ராசல பரீக்ஷண,అప్రాచల పరీక్షణ,اپراچل پریکشن,অপ্রাচল পরীক্ষণ,ଅପ୍ରାଚଲ ପରୀକ୍ଷଣ,अप्राचल परीक्षण
non-product applications,"उत्पादेतर अनुप्रयोग, अनुत्पादक अनुप्रयोग","ઉત્પાદેતર અનુપ્રયોગ, અનુત્પાદક અનુપ્રયોગ","उत्पादेतर अनुप्रयोग, अनुत्पादक अनुप्रयोग","ਉਤ੍ਪਾਦੇਤਰ ਅਨੁਪ੍ਰਯੋਗ, ਅਨੁਤ੍ਪਾਦਕ ਅਨੁਪ੍ਰਯੋਗ","উত্পাদেতর অনুপ্রযোগ, অনুত্পাদক অনুপ্রযোগ","उत्पादेतर अनुप्रयोग, अनुत्पादक अनुप्रयोग","ಉತ್ಪಾದೇತರ ಅನುಪ್ರಯೋಗ, ಅನುತ್ಪಾದಕ ಅನುಪ್ರಯೋಗ","ഉത്പാദേതര അനുപ്രയോഗ, അനുത്പാദക അനുപ്രയോഗ","உத்பாதேதர அநுப்ரயோக, அநுத்பாதக அநுப்ரயோக","ఉత్పాదేతర అనుప్రయోగ, అనుత్పాదక అనుప్రయోగ",اتپادیتر انوپریوگ، انوتپادک انوپریوگ,"উত্পাদতর অনুপ্রযগ, অনুত্পাদক অনুপ্রযগ","ଉତ୍ପାଦେତର ଅନୁପ୍ରଯୋଗ, ଅନୁତ୍ପାଦକ ଅନୁପ୍ରଯୋଗ","उत्पादेतर अनुप्रयोग, अनुत्पादक अनुप्रयोग"
normal condition of acceptance inspection,स्वीकरण निरीक्षण का सामान्य प्रतिबंध,સ્વીકરણ નિરીક્ષણ કા સામાન્ય પ્રતિબંધ,स्वीकरण निरीक्षण का सामान्य प्रतिबंध,ਸ੍ਵੀਕਰਣ ਨਿਰੀਕ੍਷ਣ ਕਾ ਸਾਮਾਨ੍ਯ ਪ੍ਰਤਿਬਂਧ,স্বীকরণ নিরীক্ষণ কা সামান্য প্রতিবংধ,स्वीकरण निरीक्षण का सामान्य प्रतिबंध,ಸ್ವೀಕರಣ ನಿರೀಕ್ಷಣ ಕಾ ಸಾಮಾನ್ಯ ಪ್ರತಿಬಂಧ,സ്വീകരണ നിരീക്ഷണ കാ സാമാന്യ പ്രതിബംധ,ஸ்வீகரண நிரீக்ஷண கா ஸாமாந்ய ப்ரதிபங்த,స్వీకరణ నిరీక్షణ కా సామాన్య ప్రతిబంధ,سویکرن نریکشن کا سامانیہ پرتیبندھ,স্ীকরণ নিরীক্ষণ কা সামান্য প্রতিবংধ,ସ୍ବୀକରଣ ନିରୀକ୍ଷଣ କା ସାମାନ୍ଯ ପ୍ରତିବଂଧ,स्वीकरण निरीक्षण का सामान्य प्रतिबंध
normal curve,प्रसामान्य वक्र,પ્રસામાન્ય વક્ર,प्रसामान्य वक्र,ਪ੍ਰਸਾਮਾਨ੍ਯ ਵਕ੍ਰ,প্রসামান্য বক্র,प्रसामान्य वक्र,ಪ್ರಸಾಮಾನ್ಯ ವಕ್ರ,പ്രസാമാന്യ വക്ര,ப்ரஸாமாந்ய வக்ர,ప్రసామాన్య వక్ర,نارمل خم,প্রসামান্য ক্র,ପ୍ରସାମାନ୍ଯ ବକ୍ର,प्रसामान्य वक्र
normal deviates,प्रसामान्य विचल,પ્રસામાન્ય વિચલ,प्रसामान्य विचल,ਪ੍ਰਸਾਮਾਨ੍ਯ ਵਿਚਲ,প্রসামান্য বিচল,प्रसामान्य विचल,ಪ್ರಸಾಮಾನ್ಯ ವಿಚಲ,പ്രസാമാന്യ വിചല,ப்ரஸாமாந்ய விசல,ప్రసామాన్య విచల,پرسامانیہ وچل,প্রসামান্য িচল,ପ୍ରସାମାନ୍ଯ ବିଚଲ,प्रसामान्य विचल
normal distribution,प्रसामान्य बंटन,પ્રસામાન્ય બંટન,प्रसामान्य बंटन,ਪ੍ਰਸਾਮਾਨ੍ਯ ਬਂਟਨ,প্রসামান্য বংটন,प्रसामान्य बंटन,ಸಾಮಾನ್ಯ ವಿತರಣೆ,പ്രസാമാന്യ ബംടന,ப்ரஸாமாந்ய பங்டந,ప్రసామాన్య బంటన,نارمل تقسیم,প্রসামান্য বংটন,ପ୍ରସାମାନ୍ଯ ବଂଟନ,प्रसामान्य बंटन
normal inspection,प्रसामान्य निरीक्षण,પ્રસામાન્ય નિરીક્ષણ,प्रसामान्य निरीक्षण,ਪ੍ਰਸਾਮਾਨ੍ਯ ਨਿਰੀਕ੍਷ਣ,প্রসামান্য নিরীক্ষণ,प्रसामान्य निरीक्षण,ಪ್ರಸಾಮಾನ್ಯ ನಿರೀಕ್ಷಣ,പ്രസാമാന്യ നിരീക്ഷണ,ப்ரஸாமாந்ய நிரீக்ஷண,ప్రసామాన్య నిరీక్షణ,پرسامانیہ نریکشن,প্রসামান্য নিরীক্ষণ,ପ୍ରସାମାନ୍ଯ ନିରୀକ୍ଷଣ,प्रसामान्य निरीक्षण
normal test,प्रसामान्य परीक्षण,પ્રસામાન્ય પરીક્ષણ,प्रसामान्य परीक्षण,ਪ੍ਰਸਾਮਾਨ੍ਯ ਪਰੀਕ੍਷ਣ,প্রসামান্য পরীক্ষণ,प्रसामान्य परीक्षण,ಪ್ರಸಾಮಾನ್ಯ ಪರೀಕ್ಷಣ,പ്രസാമാന്യ പരീക്ഷണ,ப்ரஸாமாந்ய பரீக்ஷண,ప్రసామాన్య పరీక్షణ,پرسامانیہ پریکشن,প্রসামান্য পরীক্ষণ,ପ୍ରସାମାନ୍ଯ ପରୀକ୍ଷଣ,प्रसामान्य परीक्षण
normality,प्रसामान्यता,પ્રસામાન્યતા,प्रसामान्यता,ਪ੍ਰਸਾਮਾਨ੍ਯਤਾ,প্রসামান্যতা,प्रसामान्यता,"ಸಹಜತೆ, ಸಹಜಸ್ಥಿತಿ",പ്രസാമാന്യതാ,ப்ரஸாமாந்யதா,ప్రసామాన్యతా,پرسامانیتا,প্রসামান্যতা,ପ୍ରସାମାନ୍ଯତା,प्रसामान्यता
notation,"संकेत पद्धति, संकेतन","સંકેત પદ્ધતિ, સંકેતન","संकेत पद्धति, संकेतन","ਨੰਬਰ,ਮਾਤਰਾ ਆਦਿ ਦਾ ਸੰਕੇਤ","সংকেত পদ্ধতি, সংকেতন","संकेत पद्धति, संकेतन","ಸಂಕೇತ, ಸಂಕೇತಪದ್ಧತಿ, ಸಂಕೇತನ","സംകേത പദ്ധതി, സംകേതന","ஸங்கேத பத்ததி, ஸங்கேதந","సంకేత పద్ధతి, సంకేతన",محدودی رقص,"সংকত পদ্ধতি, সংকতন",ସଙ୍କେତ,"संकेत पद्धति, संकेतन"
