Tamil,English
மோஷன் பிக்அப்,Motion-picture pick up
டைனமிக் எலக்ட்ரோமோட்டிவ் விசை,Motional electromotive force
இயக்க மின்மறுப்பு,Motional impedance
இயக்க தூண்டல்,Motional induction
"அசையாத, அசையாத",Motionless
வேக எச்சரிக்கை,Motionmindedness
உந்து சக்தி,Motivating force
"மாறும் சக்தி, ஓட்டும் சக்தி",Motive power
"சுறுசுறுப்பு, சுறுசுறுப்பு",Motivity
"தூண்டல், மோட்டார்",Motor
மோட்டார் ஜெனரேட்டர்,Motor generator
மோட்டார் வெளியீட்டு சேவை,Motor launch service
"மோட்டார் படகு, தஃப்தானா",Motorboat
படபடப்பு,Motorboating
மோட் சிதறல்,Mott scattering
மோட் ஷெர்மன் சூத்திரம்,Mott scattering formula
"mount, mount, holder, attribute, மலை",Mount
"வாய், வாய்",Mouth
"தலைவர், செய்தி தொடர்பாளர்",Mouth piece
பாம்பு இணைப்பான்,Movable contact
பாம்பு இணைப்பான்,Movable jockey
அசையும் கப்பி,Movable pully
இயங்கும் வேகம்,Movement of locomotion
திரைப்படங்கள்,Movie
திரைப்பட கேமரா,Movie camera
படத்தொகுப்பு,Movietone
கைபேசி,Moving
நகரும் அச்சு,Moving axis
நகரும் உடல்,Moving body
நகரும் கோட்டர்,Moving cavity
நகரும் கட்டணம்,Moving charge
நகரும் கொத்து இடமாறு,Moving cluster parallax
"அசையும் சுருள்-கால்வனோமீட்டர், அசையும் சுருள்-கால்வனோமீட்டர்",Moving coil galvanometer
நகரும் சுருள் சாதனம்,Moving coil instrument
நகரக்கூடிய சுருள் ஒலிவாங்கி,Moving coil microphone
சால் குண்ட்லி பிக் அப்,Moving coil pick up
நகரும் இயக்கி,Moving conductor
நகரும் கடத்தி மின்காந்த நில அதிர்வு வரைபடம்,Moving conductor electromagnetic seismograph
நகரும் நிலையான சக்தி,Moving constant force
நகரும் அறிவுறுத்தல் அமைப்பு,Moving coordinate system
நகரும் இருமுனை,Moving dipole
நகரும் தொந்தரவு,Moving disturbance
நகரும் உறுப்பு,Moving element
நகரும் அமைப்பு,Moving frame
சாலோ கால்வனோமீட்டர்,Moving iron galvanometer
"Chal Awake Mechanism, Chal Pluti Mechanism",Moving jog mechanism
இயங்கும் சுமை,Moving load
மிதக்கும் காந்த கால்வனோமீட்டர்,Moving magnet galvanometer
அசையும் காந்த வர்க்கம்,Moving magnet type
நகரும் பொருள்,Moving material
"நகரும் ஊடகம், நகரும் பார்வையாளர்",Moving medium
நகரும் பார்வையாளர்,Moving observer
நகரும் பார்வையாளர் முறை,Moving observer technique
நகரும் புள்ளி,Moving point
நகரும் புள்ளி கட்டணம்,Moving point charge
நகரும் துடிப்பு விசை,Moving pulsating force
நகரும் வளாக வரைபடம்,Moving range chart
"நகரக்கூடிய திருகு ஆதாரம், நகரக்கூடிய திருகு ஆதாரம்",Moving screw dislocation
மாறும் பருவகால மாறுபாடு,Moving seasonal variation
நகரும் உடல்,Moving system
வீடியோ டிரான்ஸ்மிட்டர்,Moving tape transmitter
நகரக்கூடிய இலக்கு ரேடார்,Moving target indicator
நகரும் சுமை,Moving weight
மோர்ஸ் செயல்பாடு,Mrse function
பிரைம் சின்க்ரோனைசர் துடிப்பு,Mster synchronisation pulse
மு,Mu
mu குணகம்,Mu factor
"மு-உலோகம், எம்-உலோகம்",Mu metal
மூடு குழாய்,Mu tube
"மு-மேசன், எம்-மேசன்",Mu-(M) meson
முல்லர் வட்டம்,Muler circle
முல்லர் முறை,Muller's method
பல வளங்கள்,Multi processing
பல்வகை மாதிரி,Multi-group model
பாலிஹெட்ரான்,Multiaddress
பல அனோட் குழாய்கள்,Multianode tube
பல துளை சாதனம்,Multiaperture device
"multiarr, வீச்சு ஒப்பீட்டாளர்",Multiar
மல்டிபேண்ட் ஆண்டெனா,Multiband antenna
மல்டிகோர் கிளைஸ்ட்ரான் பெருக்கி,Multicavity klystron amplifier
பல நெடுவரிசை கிளைஸ்ட்ரான் முனைகள்,Multicavity klystron tube
பல்லுயிர் கொம்பு,Multicellular horn
பலசெல்லுலர் வோல்ட்மீட்டர்,Multicellular voltmeter
மல்டி சேனல் பல்ஸ் ஹைனஸ் அனலைசர்,Multichannel pulse height analyser
பல சேனல் ரேடியோ டிரான்ஸ்மிட்டர்,Multichannel radio transmitter
பல சேனல் ஸ்டீரியோ,Multichannel stereo
பல சேனல் தொலைபேசி தொடர்பு,Multichannel telephone communication
பல சேனல்,Multichanneling
பல சிப் சுற்று,Multichip circuit
பல சுற்று,Multicircuit
பல கூறுகள்,Multicomponent
பல தொடர்பு கடிகாரம்,Multicontact timer
நிறைய கேபிள்கள்,Multicore cable
பாலிசைகஸ்,Multicoupler
பல முடிவு-சிக்கல்,Multidecision problem
