Assamese,English
পাৱাৰ ফেট (FET) ক্ষেত্ৰ প্ৰভাৱিত ট্ৰেঞ্জিষ্টৰ,Power FET
শক্তি বৰ্তনী,Power circuit
ক্ষমতা লাভ,Power gain
শক্তি জোখা,Power measurement
পাৱাৰ মিটাৰ,Power meter
শক্তি সেন্সৰ,Power sensor
পাৱাৰ চেন্সৰ চাৰ্জাৰ,Power sensor mount
শক্তি ক্ৰম উৎপাদক,Power sequence generator
শক্তি সংকেত,Power signal
শক্তি বৰ্ণালী বিশ্লেষণ,Power spectral analysis
শক্তি বৰ্ণালী ঘনত্ব ফলন,Power spectral density function
শক্তি বৰ্ণালী,Power spectrum
শক্তি যোগান,Power supply
শক্তি থাৰ্মিষ্টৰ,Power thermister
শক্তি তাপবিদ্যুৎ দম্পতী,Power thermocouple
পুনৰুদ্ধাৰ কৰক,Power-ON-reset
পিপিএন গাঁঠনি,PPN structure
ব্যৱহাৰিক (অ-আদৰ্শ) ভল্টেজ উৎস,Practical (non-ideal) voltage source
ব্যৱহাৰিক খাদ্যৰ উৎস,Practical current source
ব্যৱহাৰিক সময়ৰ বিলম্ব,Practical time delay
প্ৰি এম্প্লিফায়াৰ,Preamplifier
"নিখুঁততা, নিখুঁততা, সঠিকতা, নিখুঁততা",Precision
সূক্ষ্ম বক্তা,Precision clipper
মাইক্ৰ&#39; হাফ ৱেভ ৰেক্টিফায়াৰ,Precision half wave rectifier
মাইক্ৰ&#39; ৰেক্টিফায়াৰ,Precision rectifier
সঁচা চাইন তৰংগ উৎপাদক,Precision sine wave generator
প্ৰাক্তন দোভাষী,Precompiler
প্ৰি জমা ধন,Pre-deposition
প্ৰাগুক্কিৰ শাখা,Predictor block
প্ৰি-ৰিইনফৰ্চমেণ্ট,Pre-emphasis
prior equalizer,Pre-equalizer
প্ৰি-অমিক খোদিত,Pre-ohmic etch
প্ৰি প্ৰচেছৰ,Pre-processor
প্ৰি নিয়ন্ত্ৰণ,Pre-regulator
প্ৰি গ্ৰেডেচন,Prescaling
pre annex,Preselector
প্ৰস্তুতি,Presentation
উপস্থাপন স্তৰ,Presentation layer
পূৰ্ব-প্ৰতিষ্ঠা,Preset
প্ৰাথমিক বেটাৰী,Primary battery
প্ৰাথমিক কোষ,Primary cell
প্ৰাথমিক চৰিত্ৰ,Primary colour
প্ৰাথমিক চৰিত্ৰৰ ভিডিঅ&#39; সংকেত,Primary colour video signal
প্ৰাথমিক ৰেখা ধ্ৰুৱক,Primary line constant
প্ৰাথমিক সংৰক্ষণ,Primary storage
প্ৰাইম ইম্প্লিচিট,Prime implicant
প্ৰাথমিক ক&#39;ডেক,Priority encoder
সম্ভাৱনা ঘনত্ব ফলন,Probability density function
এক্সপ্ল&#39;ৰেটৰী কাপলিং,Probe coupling
প্ৰক্ৰিয়া প্ৰসাৰণ,Process spread
প্ৰক্ৰিয়াৰ উৎপাদন,Process yield
প্ৰচেছৰ,Processor
পণ্য সূচক,Product detector
প্ৰগ্ৰেমেটিক মেট্ৰিক্স লজিক,Programmable array logic
প্ৰগ্ৰেমেবল এটেনুৱেটৰ,Programmableattenuator
প্ৰগ্ৰেমেবল কেলকুলেটৰ,Programmable counter
প্ৰগ্ৰেমেবল অপাৰেচনেল এম্প্লিফায়াৰ,Programmable OP-AMP
প্ৰগ্ৰেমেবল ক্ৰমিক মেচিন,Programmable sequential machine
প্ৰগ্ৰেমেবল চিস্টেম নিয়ন্ত্ৰক,Programmable system controller
প্ৰগ্ৰেমেবল টাইম এডজাষ্টাৰ,Programmable timer
প্ৰগ্ৰেমিং,Programming
প্ৰজেকচন এলাইনাৰ,Projection aligner
"p.rom, প্ৰম",PROM
সংবহন সহগ,Propagation coefficient
সংক্ৰমণৰ বিলম্ব,Propagation delay
সংক্ৰমণৰ বিলম্বৰ সময়,Propagation delay time
তৰংগ সংবহন,Propagation of wave
আদিম ৰূপ,Prototype
প্ৰক্সিমিটি প্ৰিন্টিং,Proximity printing
প্ৰক্সিমিটি চুইচ,Proximity switch
ছ্যুডো ত্ৰিভুজ ক&#39;ড,Pseudo ternary code
ছ্যুডো ৰেণ্ডম বাইনাৰী ক্ৰম,Pseudo-noise sequence
ছ্যুডো-কোড,Pseudoternary code
পি-মছলা,P-spice
পি-টাইপ সামগ্ৰী,P-type material
p-ধৰণৰ অৰ্ধপৰিবাহী,P-type semiconductor
উলম্ব ৰেজিষ্টৰ,Pull-up resistor
পালছড কাৰেণ্ট,Pulsating direct current
নাড়ী,Pulse
পালচ কেপচাৰ,Pulse catching
নাড়ীৰ সময়সীমা,Pulse duration
পালছ কনফিগাৰেচন,Pulse shaping
পালছ এক্সপাণ্ডাৰ,Pulse stretcher
নাড়ীৰ সময়সীমা,Pulse time
স্পন্দাৱলি,Pulse train
পালছ ট্ৰেন্সফৰ্মাৰ,Pulse transformer
স্পন্দন পৰিৱৰ্তন,Pulse transition
নাড়ীৰ সময়সীমা,Pulse width
পালছ সময়কাল মডুলেচন,"PWM, pulse width modulation"
স্পন্দনশীল শক্তি,Pulsed power
পালছাৰ,Pulser
ছিদ্ৰ কৰা,Punch-through breakdown
শুদ্ধতা,Purity
সঠিকতা সমন্বয়,Purity adjustment
ক্লাইমেক্স,Push-pull
ট্ৰেকচন এম্প্লিফায়াৰ,Push pull amplifier
ট্ৰেকচন পৰিপূৰক প্ৰতিসমতা পৰিবৰ্ধক,Push-pull complementary symmetry amplifier
থ্ৰাষ্ট ডাইৰেক্ট কাপল্ড এম্প্লিফায়াৰ,Push-pull direct coupled amplifier
ট্ৰেকচন মেচিন,Push- pull stack machine
হাৰ্ড মেমৰি,Push- pull stack memory
পিৰামিডাল হৰ্ণ এন্টেনা,Pyramidal horn antenna
সোঁকোণৰ প্ৰসাৰণ মডুলেচন,QAM-quadrature-AM
প্ৰশ্ন-কাউণ্টাৰ,Q-factor
Q-ফাংচন,Q-function
কিউ-মিটাৰ,Q-meter
চতুৰ্ভুজ পৰিবৰ্ধক,Quad op-amp
চতুৰ্থ বিভৱ তুলনাকাৰী,Quad voltage comparator
চতুৰ্ভুজ,Quadrant
চতুৰ্ভুজ পটেনচিঅ&#39;মিটাৰ,Quadrant type voltmeter
বৃত্তাকাৰ গোলাকাৰ কোণ,Quadrantal spherical angle
চতুৰ্ভুজ টেপ ৰেকৰ্ডাৰ,QuadrUplex tape recorder
"সোঁকোণীয়া, সোঁকোণীয়া",Quadratrue
সোঁকোণৰ উপাদান,Quadrature component
ৰাইট এংগেল ডিটেক্টৰ,Quadrature detector
ৰাইট এংগেল মডুলেচন,Quadrature modulation
চতুৰ্থ মেৰু ভল্টেজ,Quadrupler voltage
গুণগত মানৰ বহুগুণক,Quality factor
সঠিকতা বহুগুণক (Q বহুগুণক),Quality factor (Q factor)
quanta,Quanta
কোৱাণ্টাইজেচন,Quantization
কোৱাণ্টাইজেচন ভুল,Quantization error
কোৱাণ্টাইজেচন শব্দ,Quantizing noise
কোৱাটাম দক্ষতা,Quantum efficiency
কোৱাটাম সংখ্যা,Quantum number
কোৱাণ্টাম অৱস্থা,Quantum state
কোৱাণ্টাম-যান্ত্ৰিক যন্ত্ৰ,Quantum- mechanical device
দ্বিঘাত তৰংগ এন্টেনা,Quarter-wave antenna
চতুৰ্থ তৰংগ অনুনাদক,Quarter-wave resonator
IV তৰংগ ট্ৰেন্সফৰ্মাৰ,Quarter-wave transformer
কাৰ্টজ ফ্ৰিকুৱেন্সি ষ্টেণ্ডাৰ্ড,Quartz frequency standard
কোৱাৰ্টছ উইণ্ড&#39;,Quartz window
কোৱাৰ্টছ স্ফটিক,Quartz-crystal
অৰ্ধ-পৰিপূৰক পৰ্যায়,Quasi complementary stage
অৰ্ধ-পৰিপূৰক,Quasi-complementary push-pull
আধা ভাৰসাম্য,Quasi-equilibrium
হাফ ফাৰ্মি লেভেল,Quasi-fermi level
অৰ্ধনিৰপেক্ষ আনুমানিক,Quasi-neutral approximation
অৰ্ধ স্থিতিশীল আনুমানিক,Quasi-static approximation
অৰ্ধ স্থিৰ অৱস্থা বিশ্লেষণ,Quasi-steady state analysis
চতুৰ্থাংশ ক&#39;ডিং,Quaternary encoding
লাইন সময়,Queening time
cue বিন্দু,Quiescent point (Q-point)
কেইন-মেকলাস্কি পদ্ধতি,Quine-Mc-Cluskey method
প্ৰতিযোগিতামূলক পৰ্যায়,Race-around condition
অপ্ৰতিযোগিতামূলক নিযুক্তি,Race-free assignment
ৰাডাৰ,Radar
ৰাডাৰৰ উচ্চতামাপক,Radar altimeter
ৰাডাৰ বেণ্ড,Radar band
ৰাডাৰ বিকন,Radar beacon
ৰাডাৰ চোৱাচিতা,Radar surveillance
ৰাডাৰ ৰেঞ্জ সমীকৰণ,Radar-range equation
ৰেডিয়েন,Radian
ৰেডিয়ান কম্পাঙ্ক,Radian frequency
ৰেডিয়ান শিল্প বিচ্যুতি,Radian phase shift
বিকিৰিত হস্তক্ষেপ,Radiatedinterference
বিকিৰণ,Radiation
বিকিৰণ কোণ,Radiation angle
বিকিৰণৰ কঠিনতা,Radiation hardness
ৰেডিয়চনৰ পাৰ্শ্বক্ৰিয়া,Radiation hazard
বিকিৰণৰ তীব্ৰতা,Radiation intensity
বিকিৰণৰ আৰ্হি,Radiation pattern
ৰেডিয়চন থাৰ্মোমিটাৰ,Radiation pyrometer
বিকিৰণ প্ৰতিৰোধ ক্ষমতা,Radiation resistance
ৰেডিয়চন ষ্টেণ্ডাৰ্ড,Radiation standard
ৰেডিঅ&#39; কইল এন্টেনা,Radio coil antenna
ৰেডিঅ&#39; যোগাযোগ,Radio communication
ৰেডিঅ&#39; অৰিয়েণ্টেচন,Radio direction finding
ৰেডিঅ&#39; উপাদান,Radio element
ৰেডিঅ&#39; নিৰ্গমন,Radio emission
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি এম্প্লিফায়াৰ,Radio frequency amplifier
ৰেডিঅ&#39; কম্পাঙ্ক দলং,Radio frequency bridge (R.F.bridge)
ৰেডিঅ&#39; কম্পাঙ্ক জোখা,Radio frequency measurement
ৰেডিঅ&#39; দিগন্ত,Radio horizon
ৰেডিঅ&#39; লাইট,Radio luminescence
ৰেডিঅ&#39; ৰিচিভাৰ,Radio receiver
ৰেডিঅ&#39; টেলিগ্ৰাফী,Radio telegraphy
ৰেডিঅ&#39; টেলিফোন ক&#39;ড,Radio telephone code
ৰেডিঅ&#39; তৰংগ,Radio wave
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি চ&#39;ক,Radio-frequency choke
ৰেডিঅ&#39; পেজিং,Radio paging
ৰেডিঅ&#39; তৰংগ সংবহন,Radio-wave propagation
মূলক বিন্দু,Radix point
উচ্চ ক&#39;চাইন প্ৰতিক্ৰিয়া,Raised-cosine response
ৰমন ইফেক্ট,Raman effect
ৰামান লেজাৰ,Raman laser
প্ৰৱণ জেনেৰেটৰ,Ramp generator
প্ৰৱণ তৰংগ ৰূপ,Ramp wave form
ৰেণ্ডম ভেৰিয়েবল,Random variable
ৰেণ্ডম তৰংগ আকৃতি,Random waveform
ৰেঞ্জ চুইচ,Range switch
ৰাষ্টাৰ,Raster
