Hindi,Bengali
भाषा संसाधक,"ভাষা
 প্রসেসর"
भाषा कथन,"ভাষা
 বিবৃতি"
भाषा उपसमुच्चय,ভাষা উপসেট
भाषा अनुवाद लक्षण,"ভাষা
 অনুবাদ
 বৈশিষ্ট্য"
भाषा अनुवादक,"ভাষা
 অনুবাদক"
विशाल एकीकरण,"বড় স্কেল
 মিশ্রণ"
लेसर संचार,"লেজার
 যোগাযোগ"
लेसर पायस भंडारण,"লেজার ইমালসন
 স্টোরেজ"
लेसर प्रधार मुद्रित्र,লেজার জেট প্রিন্টার
सिटकनी,ল্যাচ
सिटकन,ল্যাচিং
प्रसुप्ति (काल),বিলম্ব (সময়)
पाशर्व अतिरिक्तता जाँच,"পার্শ্বীয় অপ্রয়োজনীয়তা
 পরীক্ষা করুন"
पार्श्व उत्क्रमण,পার্শ্বীয় বিপরীত
अग्रग,নেতা
अग्रग अभिलेख,নেতা রেকর্ড
प्रधान नियंत्रण,শীর্ষস্থানীয় নিয়ন্ত্রণ
प्रधान नियर्णय,শীর্ষস্থানীয় সিদ্ধান্ত
अग्रग कोर,অগ্রণী শেষ
अग्रग आलेखिकी,শীর্ষস্থানীয় গ্রাফিক্স
अग्रग शून्य,শীর্ষস্থানীয় শূন্য
प्लुति परीक्षण,লিপফ্রোগ পরীক্ষা
पट्टायित प्रणाल,ইজারা চ্যানেল
पट्टायित परिपथ आँकड़ा-संचार सेवा,"ইজারা সার্কিট
 ডেটা-সংক্রমণ
 পরিষেবা"
पट्टायित लाइन,লিজড লাইন
पट्टायन,ইজারা
अल्पतम उपयोजित स्मृति,"কমপক্ষে ঘন ঘন
 ব্যবহৃত স্মৃতি"
अध्यतन उपयोजित स्मृति,"কমপক্ষে সম্প্রতি ব্যবহৃত
 স্মৃতি"
अल्पतम सार्थक,কম গুরুত্বপূর্ণ
अल्पतम सार्थक संप्रतीक,"কম গুরুত্বপূর্ণ
 চরিত্র"
अल्पतम सार्थक अंक,"কম গুরুত্বপূর্ণ
 অঙ্ক"
वाम उपांत मांग पत्र,"বাম হাতের মার্জিন
 ইন্ডেন্ট"
याम औचित्य,বাম ন্যায্যতা
पाद,পা
लंबाई,দৈর্ঘ্য
लंबाई विनिर्देश,"দৈর্ঘ্য
 স্পেসিফিকেশন"
अक्षर,চিঠি
अक्षर कूट,চিঠি কোড
अक्षर लोप,চিঠি আউট
अक्षर गुणता,চিঠির গুণমান
अक्षर विस्थापन,চিঠি শিফট
स्तर,স্তর
स्तर समायोजित्र,স্তর ক্ষতিপূরণকারী
स्तर सूचक,স্তর সূচক
स्तर संख्या,স্তর সংখ্যা
अभिगम स्तर,অ্যাক্সেস স্তর
पताभिगम स्तर,সম্বোধনের স্তর
संरचना बास्य चर,স্তর-এক পরিবর্তনশীল
स्तर क्रम,স্তর আদেশ
स्तर अधिभार,স্তর ওভারলোড
स्तर स्रोत भाषा,"স্তর উত্স
 ভাষা"
स्तर अवस्थिति पंजी,"স্তর রাজ্য
 নিবন্ধন"
शब्दिम,লেক্সেমে
शब्द कोश,অভিধান
क्रमादेश संग्राहक,গ্রন্থাগারিক
क्रमादेश संग्राहक क्रमादेश,গ্রন্থাগারিক প্রোগ্রাম
क्रमादेश संग्रह,গ্রন্থাগার
क्रमादेश संग्रह सूची,গ্রন্থাগার ডিরেক্টরি
क्रमादेश संग्रह सुविधा,গ্রন্থাগার সুবিধা
क्रमादेश संग्रह संचिका संपादक,গ্রন্থাগার ফাইল সম্পাদক
क्रमादेश संग्रह क्रमादेश,গ্রন্থাগার প্রোগ্রাম
क्रमादेश संग्रह नेमका,গ্রন্থাগার রুটিন
क्रमादेश संग्रह उपनेमका,লাইব্রেরি সাবরুটাইন
