Assamese,Kannada
meta কম্পাইলাৰ,ಮೆಟಾ ಕಂಪೈಲರ್
মেটা ভাষা,ಮೆಟಾ ಭಾಷೆ
মেটা নেটৱাৰ্ক,ಮೆಟಾ ನೆಟ್ವರ್ಕ್
মেটা চিস্টেম,ಮೆಟಾ ವ್ಯವಸ್ಥೆ
প্রণালী,ವಿಧಾನ
মহানগরীয় এলাকা নেটওয়ার্ক (MAN),ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN)
মাইক্ৰ&#39;,ಸೂಕ್ಷ್ಮ
মাইক্ৰ&#39; ক&#39;ড,ಮೈಕ್ರೋ ಕೋಡ್
মাইক্ৰ&#39; কম্পিউটাৰ,ಮೈಕ್ರೋ ಕಂಪ್ಯೂಟರ್
মাইক্ৰ&#39; নিয়ন্ত্ৰক,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
মাইক্ৰ&#39; চক্ৰ,ಸೂಕ್ಷ್ಮ ಚಕ್ರ
মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS),ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಸಿಸ್ಟಮ್ (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন,ಸೂಕ್ಷ್ಮ ಕಿರುಅಧಿಕಾರ
মাইক্ৰ&#39; অৰ্ডাৰ,ಸೂಕ್ಷ್ಮ ಆದೇಶ
মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক,ಮೈಕ್ರೋ/ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್
মাইক্ৰ&#39;চিপ,ಮೈಕ್ರೋಚಿಪ್
মাইক্ৰ&#39;ক&#39;বল,ಮೈಕ್ರೋಕೋಬೋಲ್
মাইক্ৰ&#39;ক&#39;ড,ಮೈಕ್ರೋಕೋಡ್
মাইক্ৰ&#39;ফিচ,ಮೈಕ್ರೋಫಿಚೆ
মাইক্ৰ&#39;ফ্লপি,ಮೈಕ್ರೋಫ್ಲೋಪಿ
মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ,ಮೈಕ್ರೋಫಾರ್ಮ್ ರೀಡರ್
মাইক্ৰ&#39;ফ্ৰেম,ಮೈಕ್ರೋಫ್ರೇಮ್
মাইক্ৰ&#39;গ্ৰাফিক্স,ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್
মাইক্ৰ&#39;ফোন,ಮೈಕ್ರೊಫೋನ್
মাইক্ৰ’ফটোগ্ৰাফ,ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್
মাইক্ৰ&#39;প্ৰচেছিং ইউনিট,ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ
মাইক্ৰ&#39;প্ৰচেছৰ,ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್
মাইক্ৰ&#39;প্ৰচেছৰ কম্পাইলাৰ,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕಂಪೈಲರ್
মাইক্ৰ&#39;প্ৰচেছৰ ইউনিট (MPU),ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಘಟಕ (MPU)
মাইক্ৰ&#39;প্ৰগ্ৰেম,ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ
মাইক্ৰ&#39;ছিকুৱেন্স,ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ
মাইক্ৰ’ছফ্ট,ಮೈಕ್ರೋಸಾಫ್ಟ್
মাইক্ৰ&#39;ছফ্ট উইণ্ড&#39;সমূহ,ಮೈಕ್ರೋಸಾಫ್ಟ್ ಕಿಟಕಿಗಳು
মাইক্ৰৱেভ,ಮೈಕ್ರೋವೇವ್
মাইক্ৰৱেভ লিংক,ಮೈಕ್ರೋವೇವ್ ಲಿಂಕ್
মাইক্ৰৱেভ প্ৰসাৰণ,ಮೈಕ್ರೋವೇವ್ ಪ್ರಸರಣ
মধ্যম ব্যৱস্থাপনা,ಮಧ್ಯಮ ನಿರ್ವಹಣೆ
মিডলৱেৰ,ಮಿಡ್ಲ್ವೇರ್
মিডিকম্পিউটাৰ,ಮಿಡಿಕಂಪ್ಯೂಟರ್
মিডপইন্ট,ಮಧ್ಯಬಿಂದು
মিডটাৰ্ম,ಮಧ್ಯಾವಧಿ
প্ৰব্ৰজনৰ পথ,ವಲಸೆ ಮಾರ್ಗ
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಮಿಲಿಯನ್ ಸೂಚನೆಗಳು (MIPS)
মিনি কম্পিউটাৰ,ಮಿನಿಕಂಪ್ಯೂಟರ್
মিনিডিস্কেট,ಮಿನಿಡಿಸ್ಕೆಟ್
নূন্যতম কাৰ্ণেল,ಕನಿಷ್ಠ ಕರ್ನಲ್
নূন্যতম উৎপাদন,ಕನಿಷ್ಠ ಉತ್ಪನ್ನ
নূন্যতম গছ,ಕನಿಷ್ಠ ಮರ
minimax (নূন্যতম-সৰ্বোচ্চ) এলগৰিদম,ಮಿನಿಮ್ಯಾಕ್ಸ್ (ನಿಮಿಷ-ಗರಿಷ್ಠ) ಅಲ್ಗಾರಿದಮ್
minimax পদ্ধতি,ಕನಿಷ್ಠ ವಿಧಾನ
নূন্যতম খৰচ স্পেনিং গছ,ಕನಿಷ್ಠ ವೆಚ್ಚ ವ್ಯಾಪಿಸಿರುವ ಮರ
নূন্যতম বিলম্ব ক&#39;ডিং,ಕನಿಷ್ಠ ಲೇಟೆನ್ಸಿ ಕೋಡಿಂಗ್
সৰু ডিভাইচ,ಚಿಕ್ಕ ಸಾಧನ
মিন্টেৰিম,ಮಿಂಟೆರಿಮ್
বিয়োগ পতাকা,ಮೈನಸ್ ಧ್ವಜ
বিয়োগ পতাকা,ಮೈನಸ್ ಧ್ವಜ
বিয়োগ জ&#39;ন,ಮೈನಸ್ ವಲಯ
আইনা,ಕನ್ನಡಿ
মিৰ&#39;ৰ চাইট,ಕನ್ನಡಿ ಸೈಟ್
মিশ্ৰিত-মূল সংকেত,ಮಿಶ್ರ-ರಾಡಿಕ್ಸ್ ಸಂಕೇತ
মিক্সাৰ,ಮಿಕ್ಸರ್
স্মৃতিভ্ৰংশ,ಜ್ಞಾಪಕಾರ್ಥಕ
mnemonic ঠিকনা,ಜ್ಞಾಪಕ ವಿಳಾಸ
স্মৃতিশক্তি,ಜ್ಞಾಪಕಶಾಸ್ತ್ರ
ম’বাইল,ಮೊಬೈಲ್
মোবাইল কম্পিউটিং,ಮೊಬೈಲ್ ಕಂಪ್ಯೂಟಿಂಗ್
নমুনা,ಮಾದರಿ
মোডলেছ সম্পাদক,ಮಾದರಿಯಿಲ್ಲದ ಸಂಪಾದಕ
মডেলিং,ಮಾಡೆಲಿಂಗ್
মডেম,ಮೋಡೆಮ್
মধ্যমীয়া,ಮಧ್ಯಮ
মডাৰেচন,ಮಿತಗೊಳಿಸುವಿಕೆ
মডাৰেটৰ,ಮಾಡರೇಟರ್
পৰিৱৰ্তিত নিৰ্দেশনা,ಮಾರ್ಪಡಿಸಿದ ಸೂಚನೆ
পৰিৱৰ্তক,ಪರಿವರ್ತಕ
পৰিবৰ্তক বিট,ಮಾರ್ಪಡಿಸುವ ಬಿಟ್
শুধৰা,ಮಾರ್ಪಡಿಸಿ
মডুলাৰ,ಮಾಡ್ಯುಲರ್
মডুলাৰিটি,ಮಾಡ್ಯುಲಾರಿಟಿ
মডুলেচন,ಮಾಡ್ಯುಲೇಶನ್
মডিউল,ಘಟಕ
মডিউল স্থাপত্য,ಮಾಡ್ಯೂಲ್ ಆರ್ಕಿಟೆಕ್ಚರ್
কাৰোবাৰ ওপৰত চকু ৰখা,ಮಾನಿಟರ್
নিৰীক্ষণ কাৰ্য্যসূচী,ಮೇಲ್ವಿಚಾರಣೆ ಕಾರ್ಯಕ್ರಮ
মনোক্ৰ&#39;ম প্ৰদৰ্শন,ಮೊನೊಕ್ರೋಮ್ ಪ್ರದರ್ಶನ
একক সংহত বৰ্তনী,ಏಕಶಿಲೆಯ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
একক প্ৰযুক্তি,ಏಕಶಿಲೆಯ ತಂತ್ರಜ್ಞಾನ
monospace ফন্ট,ಮಾನೋಸ್ಪೇಸ್ ಫಾಂಟ್
মনোষ্টেবল,ಮೊನೊಸ್ಟೇಬಲ್
একচেটিয়াতা,ಏಕತಾನತೆ
মৰ্ফ,ಮಾರ್ಫ್
মৰ্ফিম,ಮಾರ್ಫೀಮ್
মৰ্ফিজম,ಮಾರ್ಫಿಸಮ್
বন্ধক,ಅಡಮಾನ
mosfet (MOSFET) গেস্টবুক,ಮಾಸ್ಫೆಟ್ (MOSFET)
আটাইতকৈ উল্লেখযোগ্য বিট,ಅತ್ಯಂತ ಮಹತ್ವದ ಬಿಟ್
মাদাৰ বৰ্ড,ಮದರ್ ಬೋರ್ಡ್
মাতৃ পঞ্জীয়ন,ತಾಯಿ ನೋಂದಣಿ
চলচ্চিত্ৰ,ಚಲನಚಿತ್ರ
চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG),ಚಲನ ಚಿತ್ರ ತಜ್ಞರ ಗುಂಪು (MPEG)
মাউন্ট,ಮೌಂಟ್
নিগনি,ಇಲಿ
পদক্ষেপ লোৱা,ಸರಿಸಿ
move চৰিত্ৰ,ಪಾತ್ರವನ್ನು ಸರಿಸಿ
এম এছ-ড’ছ,MS-DOS
এম এছ-উইণ্ড’জ,MS-Windows
বহু দিশ,ಬಹು ಅಂಶ
মাল্টি প্ৰচেছৰ,ಬಹು ಪ್ರೊಸೆಸರ್
মাল্টি প্ৰগ্ৰেমিং,ಬಹು ಪ್ರೋಗ್ರಾಮಿಂಗ್
মাল্টি টাস্কিং,ಬಹು ಕಾರ್ಯ
মাল্টিবাছ,ಮಲ್ಟಿಬಸ್
মাল্টিকাষ্ট,ಮಲ್ಟಿಕಾಸ್ಟ್
মাল্টিকাষ্ট ঠিকনা,ಮಲ್ಟಿಕಾಸ್ಟ್ ವಿಳಾಸ
মাল্টিকাষ্টিং,ಮಲ್ಟಿಕಾಸ್ಟಿಂಗ್
মাল্টিচিপ,ಮಲ್ಟಿಚಿಪ್
মাল্টিক্স,ಮಲ್ಟಿಕ್ಸ್
মাল্টিজব অপাৰেচন,ಬಹುಕಾರ್ಯ ಕಾರ್ಯಾಚರಣೆ
বহুস্তৰীয় স্মৃতিশক্তি,ಬಹು ಹಂತದ ಸ್ಮರಣೆ
মাল্টিমিডিয়া প্ৰযুক্তি,ಮಲ್ಟಿಮೀಡಿಯಾ ತಂತ್ರಜ್ಞಾನ
মাল্টিম&#39;ড,ಮಲ್ಟಿಮೋಡ್
একাধিক,ಬಹು
একাধিক নিখুঁততা,ಬಹು ನಿಖರತೆ
বহুবিধ ৰিগ্ৰেছন,ಬಹು ಹಿಂಜರಿತ
মাল্টিপ্লেক্স,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್
মাল্টিপ্লেক্স মোড,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಮೋಡ್
মাল্টিপ্লেক্সাৰ,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
মাল্টিপ্লেক্সিং,ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್
মাল্টিপইন্ট নেটৱৰ্ক,ಮಲ್ಟಿಪಾಯಿಂಟ್ ನೆಟ್ವರ್ಕ್
মাল্টিপ্ৰচেছিং,ಮಲ್ಟಿಪ್ರೊಸೆಸಿಂಗ್
মাল্টিপ্ৰচেছৰ চিস্টেম,ಮಲ್ಟಿಪ್ರೊಸೆಸರ್ ಸಿಸ್ಟಮ್
বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME),ಬಹುಪಯೋಗಿ ಇಂಟರ್ನೆಟ್ ಮೇಲ್ ವಿಸ್ತರಣೆ (MIME)
বহুসূচী,ಮಲ್ಟಿಶೆಡ್ಯೂಲ್
মাল্টিষ্টেচন,ಮಲ್ಟಿಸ್ಟೇಷನ್
মাল্টিথ্ৰেডিং,ಮಲ್ಟಿಥ್ರೆಡಿಂಗ್
বহুমূল্যযুক্ত যুক্তি,ಬಹು ಮೌಲ್ಯದ ತರ್ಕ
বহুচলকীয় বিশ্লেষণ,ಬಹುವಿಧದ ವಿಶ್ಲೇಷಣೆ
মাল্টিভাইব্ৰেটৰ,ಮಲ್ಟಿವೈಬ್ರೇಟರ್
পাৰস্পৰিক বৰ্জন,ಪರಸ್ಪರ ಹೊರಗಿಡುವಿಕೆ
পাৰস্পৰিক তথ্য,ಪರಸ್ಪರ ಮಾಹಿತಿ
সহজ-সৰল ব্যৱহাৰকাৰী,ನಿಷ್ಕಪಟ ಬಳಕೆದಾರ
নাম চাৰ্ভাৰ,ಹೆಸರು ಸರ್ವರ್
NAND অপাৰেচন,NAND ಕಾರ್ಯಾಚರಣೆ
নেনো,ನ್ಯಾನೋ
সংকীৰ্ণ বেণ্ড,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್
ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি,ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಮೂಲಸೌಕರ್ಯ
ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (NAND NISO),ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಗುಣಮಟ್ಟ ಸಂಸ್ಥೆ (NAND NISO)
স্থানীয় ক&#39;ড,ಸ್ಥಳೀಯ ಕೋಡ್
স্থানীয় কম্পাইলাৰ,ಸ್ಥಳೀಯ ಕಂಪೈಲರ್
স্থানীয় চফ্টৱেৰ,ಸ್ಥಳೀಯ ಸಾಫ್ಟ್ವೇರ್
প্ৰাকৃতিক কম্পাইলাৰ,ನೈಸರ್ಗಿಕ ಕಂಪೈಲರ್
প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ,ನೈಸರ್ಗಿಕ ಭಾಷಾ ಸಂಸ್ಕರಣೆ
প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন,ಸಹಜ ಭಾಷೆಯ ಪ್ರಶ್ನೆ
প্ৰাকৃতিক সংখ্যা,ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ
নেভিগেচন,ನ್ಯಾವಿಗೇಷನ್
নেভিগেটৰ,ನ್ಯಾವಿಗೇಟರ್
ঋণাত্মক যুক্তি,ನಕಾರಾತ್ಮಕ ತರ್ಕ
নেষ্টেড লুপ,ನೆಸ್ಟೆಡ್ ಲೂಪ್
নেষ্টেড মেক্ৰ&#39;সমূহ,ನೆಸ್ಟೆಡ್ ಮ್ಯಾಕ್ರೋಗಳು
জাল,ನಿವ್ವಳ
নেট ঠিকনা,ನಿವ್ವಳ ವಿಳಾಸ
নেট নাগৰিক,ನಿವ್ವಳ ನಾಗರಿಕ
নেটস্কেপ নেভিগেটৰ,ನೆಟ್‌ಸ್ಕೇಪ್ ನ್ಯಾವಿಗೇಟರ್
নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ,ನೆಟ್ವರ್ಕ್ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ
নে&#39;টৱৰ্ক আৰ্কিটেকচাৰ,ನೆಟ್ವರ್ಕ್ ಆರ್ಕಿಟೆಕ್ಚರ್
নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS),ನೆಟ್ವರ್ಕ್ ಫೈಲ್ ಸಿಸ್ಟಮ್ (NFS)
নেটৱাৰ্ক অখণ্ডতা,ನೆಟ್ವರ್ಕ್ ಸಮಗ್ರತೆ
নেটৱাৰ্ক আন্তঃসংযোগ,ನೆಟ್ವರ್ಕ್ ಇಂಟರ್ಕನೆಕ್ಷನ್
নে&#39;টৱৰ্ক স্তৰ,ನೆಟ್ವರ್ಕ್ ಪದರ
নেটৱাৰ্ক ব্যৱস্থাপনা,ನೆಟ್ವರ್ಕ್ ನಿರ್ವಹಣೆ
নে&#39;টৱৰ্ক টপোলজি,ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ
নে&#39;টৱৰ্ক ভাৰ্চুৱেল টাৰ্মিনেল,ನೆಟ್ವರ್ಕ್ ವರ್ಚುವಲ್ ಟರ್ಮಿನಲ್
নিৰপেক্ষ ৰিলে,ತಟಸ್ಥ ರಿಲೇ
নিৰপেক্ষ সংক্ৰমণ,ತಟಸ್ಥ ಪ್ರಸರಣ
নতুন শাৰী আখৰ,ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ
নতুন সিঙ্ক,ಹೊಸ ಸಿಂಕ್
NFS/নেটৱৰ্ক নথিপত্ৰ,NFS/ನೆಟ್‌ವರ್ಕ್ ಫೈಲ್
নিবল,ಮೆಲ್ಲಗೆ
ন&#39;ৰ পৰিপূৰক,ಒಂಬತ್ತು ಪೂರಕ
ন&#39;ড,ನೋಡ್
হুলস্থূল,ಶಬ್ದ
শব্দ ধৰণ,ಶಬ್ದ ಮೋಡ್
শব্দহীন ক&#39;ডিং,ಶಬ್ದರಹಿತ ಕೋಡಿಂಗ್
অনিৰ্দিষ্টতাবাদ,ನಿರ್ಣಾಯಕವಲ್ಲದ
অ বিতৰণমূলক,ವಿತರಕವಲ್ಲದ
খালী নহোৱা ছেট,ಖಾಲಿ ಅಲ್ಲದ ಸೆಟ್
নন প্ৰাইম,ಅವಿಭಾಜ್ಯ
অ-পাৰস্পৰিক ক্ৰিয়াশীল,ಸಂವಾದಾತ್ಮಕವಲ್ಲದ
অ-টাৰ্মিনেল ব্যৱস্থা,ಟರ್ಮಿನಲ್ ಅಲ್ಲದ ವ್ಯವಸ್ಥೆ
অস্বাভাৱিক স্মৃতিশক্তি,ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸ್ಮರಣೆ
অস্বাভাৱিক ৰাম,ಬಾಷ್ಪಶೀಲವಲ್ಲದ ರಾಮ್
নন-ৱেইটেড ক&#39;ড,ತೂಕವಿಲ್ಲದ ಕೋಡ್
NOP নিৰ্দেশনা,NOP ಸೂಚನೆ
NOR,ಅಥವಾ
NOR গেট,NOR ಗೇಟ್
স্বাভাৱিক,ಸಾಮಾನ್ಯ
স্বাভাৱিককৰণ,ಸಾಮಾನ್ಯೀಕರಣ
নৰ্মালাইজাৰ,ನಾರ್ಮಲೈಸರ್
NOR-অপাৰেচন,NOR-ಕಾರ್ಯಾಚರಣೆ
নহয়,ಅಲ್ಲ
বৰ্তনী নহয়,ಸರ್ಕ್ಯೂಟ್ ಅಲ್ಲ
সমতুল্যতা গেট নহয়,ಸಮಾನತೆಯ ಗೇಟ್ ಅಲ್ಲ
অপাৰেচন নহয়,ಕಾರ್ಯಾಚರಣೆ ಅಲ್ಲ
নহয়-AND,ಅಲ್ಲ-ಮತ್ತು
NOT-AND অপাৰেচন,ಅಲ್ಲ ಮತ್ತು ಕಾರ್ಯಾಚರಣೆ
NOT-OR,ಅಲ್ಲ-ಅಥವಾ
NOT-OR অপাৰেচন,ಅಲ್ಲ-ಅಥವಾ ಕಾರ್ಯಾಚರಣೆ
এন পি সম্পূৰ্ণতা,NP ಸಂಪೂರ್ಣತೆ
NULL পইণ্টাৰ,NULL ಪಾಯಿಂಟರ್
সংখ্যা তত্ত্ব,ಸಂಖ್ಯಾ ಸಿದ್ಧಾಂತ
nyquist মাপকাঠী,ನೈಕ್ವಿಸ್ಟ್ ಮಾನದಂಡಗಳು
বস্তু,ವಸ್ತು
বস্তুমুখী,ವಸ್ತು ಆಧಾರಿತ
অক্টল কোড,ಆಕ್ಟಲ್ ಕೋಡ್
অষ্টক সংখ্যা,ಅಷ್ಟಮ ಸಂಖ್ಯೆ
অক্টেট,ಆಕ್ಟೆಟ್
অক্টোবৰ,ಅಕ್ಟೋಬರ್
অদ্ভুত সমতা,ಬೆಸ ಸಮಾನತೆ
অফিচ অটোমেচন,ಕಚೇರಿ ಯಾಂತ್ರೀಕೃತಗೊಂಡ
অফিচ চফ্টৱেৰ,ಕಚೇರಿ ತಂತ್ರಾಂಶ
অফ-লাইন,ಆಫ್-ಲೈನ್
অফ-লাইন প্ৰচেছিং,ಆಫ್-ಲೈನ್ ಪ್ರಕ್ರಿಯೆ
অফ-ছেট,ಆಫ್-ಸೆಟ್
ওমেগা সংকেত,ಒಮೆಗಾ ಸಂಕೇತ
অনলাইন যোগাযোগ,ಆನ್-ಲೈನ್ ಸಂವಹನ
অনলাইন প্ৰচেছিং,ಆನ್-ಲೈನ್ ಪ್ರಕ್ರಿಯೆ
OP ৰেজিষ্টাৰ,OP ರಿಜಿಸ್ಟರ್
মুক্ত ঠিকনাকৰণ,ಮುಕ್ತ ವಿಳಾಸ
মুক্ত ব্যৱস্থাপ্ৰণালীৰ আন্তঃসংযোগ,ಓಪನ್ ಸಿಸ್ಟಮ್ ಇಂಟರ್ಕನೆಕ್ಷನ್
খোলা তাঁৰ,ತೆರೆದ ತಂತಿ
অপাৰেণ্ড,ಒಪೆರಾಂಡ್
অপাৰেটিং চিষ্টেম,ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
সঞ্চালন,ಕಾರ್ಯಾಚರಣೆ
অপাৰেটৰ,ಆಪರೇಟರ್
অপটিকেল চৰিত্ৰ চিনাক্তকৰণ,ಆಪ್ಟಿಕಲ್ ಅಕ್ಷರ ಗುರುತಿಸುವಿಕೆ
অপটিকেল ফাইবাৰ,ಆಪ್ಟಿಕಲ್ ಫೈಬರ್
অপটিকেল ফন্ট,ಆಪ್ಟಿಕಲ್ ಫಾಂಟ್
অপটিকেল মাৰ্ক চিনাক্তকৰণ (OMR),ಆಪ್ಟಿಕಲ್ ಗುರುತು ಗುರುತಿಸುವಿಕೆ (OMR)
অপটিকেল মেমৰি,ಆಪ್ಟಿಕಲ್ ಮೆಮೊರಿ
অপটিকেল ৰিডাৰ,ಆಪ್ಟಿಕಲ್ ರೀಡರ್
অপটিকেল স্কেনিং,ಆಪ್ಟಿಕಲ್ ಸ್ಕ್ಯಾನಿಂಗ್
অনুকূল,ಆಪ್ಟಿಮಲ್
অনুকূলন,ಆಪ್ಟಿಮೈಸೇಶನ್
opto কাপলাৰ,ಆಪ್ಟೊ ಸಂಯೋಜಕ
অপ্টোইলেক্ট্ৰনিক্স,ಆಪ್ಟೊಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
অপ্টোআইছ&#39;লেটৰ,ಆಪ್ಟೊಐಸೋಲೇಟರ್
অথবা,ಅಥವಾ
OR গেট,ಅಥವಾ ಗೇಟ್
OR অপাৰেচন,ಅಥವಾ ಕಾರ್ಯಾಚರಣೆ
দ্বাৰা অৰ্ডাৰ কৰক,ಮೂಲಕ ಆದೇಶ
অগ্ৰাধিকাৰৰ ক্ৰম,ಆದ್ಯತೆಯ ಕ್ರಮ
অৰ্ডাৰ দিয়া জোৰা,ಆದೇಶದ ಜೋಡಿ
অৰ্ডাৰ কৰা ছেট,ಆದೇಶ ಸೆಟ್
অৰ্ডাৰ দিয়া গছ,ಆದೇಶ ಮರ
আউটপুট ডাটা,ಔಟ್ಪುಟ್ ಡೇಟಾ
আউটপুট ডিভাইচ,ಔಟ್ಪುಟ್ ಸಾಧನ
আউটপুট ফাইল,ಔಟ್ಪುಟ್ ಫೈಲ್
আউটপুট মডিউল,ಔಟ್ಪುಟ್ ಮಾಡ್ಯೂಲ್
আউটপুট বিবৃতি,ಔಟ್ಪುಟ್ ಹೇಳಿಕೆ
