Malayalam,Telugu
ജോലി പ്രസ്താവന,ఉద్యోగ ప్రకటన
തൊഴിൽ ചുവടുവെപ്പ്,ఉద్యోగ దశ
തൊഴിൽ ഘട്ടം ആരംഭിക്കൽ,ఉద్యోగ దశ దీక్ష
തൊഴിൽ ഘട്ടം പുനരാരംഭിക്കുക,ఉద్యోగ దశ పున art ప్రారంభం
ജോലി വടി,జాబ్ స్టిక్
ജോലി അരുവി,ఉద్యోగ ప్రవాహం
ജോലി പിന്തുണയുള്ള ചുമതല,ఉద్యోగ మద్దతు పని
ജോഗിൾ,కామాంగు
യോജിപ്പിക്കുക,చేరండి
സംയുക്ത പ്രവേശന ചെലവ്,ఉమ్మడి ప్రాప్యత ఖర్చు
സംയുക്ത വിവര ഉള്ളടക്കം,ఉమ్మడి సమాచార కంటెంట్
ജോസീസൻ ജംഗ്ഷൻ,జోసెఫ్సన్ జంక్షన్
വാര്ത്താപതിക,జర్నల్
ജേണലിംഗ്,జర్నలింగ్
ജേണൽ റിപ്പോർട്ട്,జర్నల్ రిపోర్ట్
ജേണൽ ടേപ്പ്,జర్నల్ టేప్
ജംബോ ഗ്രൂപ്പ്,జంబో గ్రూప్
ജമ്പൻ,జంపర్
ജമ്പർ തിരഞ്ഞെടുക്കാവുന്ന,జంపర్ ఎంచుకోదగినది
ജമ്പ് നിർദ്ദേശം,జంప్ ఇన్స్ట్రక్షన్
നടുമുടം,జంక్టర్
JUKK,జంక్
നായീകരണം,సమర్థన
ന്യായീകരണ ശ്രേണി,సమర్థన పరిధి
ന്യായീകരിക്കപ്പെട്ട മാർജിൻ,జస్టిఫైడ్ మార్జిన్
കർനാജ് മാപ്പ്,కర్నాగ్ మ్యాప్
കറ്റക്ന,కటక్నా
കെമ്പറിൻ,కెర్నింగ్
കീബോര്ഡ്,కీబోర్డ్
"കീബോര്ഡ്
 കന്വൂട്ടര്","కీబోర్డ్
 కంప్యూటర్"
കീബോർഡ് എൻട്രി,కీబోర్డ్ ఎంట్రీ
കീബോർഡ് അന്വേഷണം,కీబోర్డ్ విచారణ
കീബോർഡ് ലോക്ക out ട്ട്,కీబోర్డ్ లాకౌట్
"കീബോര്ഡ്
 പെയിശോറകറ്റർ","కీబోర్డ్
 పెర్ఫొరేటర్"
കീബോർഡ് പഞ്ച്,కీబోర్డ్ పంచ్
"കീബോര്ഡ്
 അയയ്ക്കുക / സ്വീകരിക്കുക","కీబోర్డ్
 పంపండి/స్వీకరించండి"
കീ ക്ലിക്ക്,కీ క్లిక్
കീ-ക്ലിക്ക് ഫിൽട്ടർ,కీ-క్లిక్ ఫిల్టర్
കീ-നയിക്ക,కీ-నడిచే
"കീഡ് ഡയറക്റ്റ്
 പ്രവേശനം","కీడ్ డైరెక్ట్
 యాక్సెస్"
കീ-എൻക്രിപ്റ്റിംഗ് കീ,కీ-గుప్తీకరించే కీ
കീ എൻട്രി,కీ ఎంట్రీ
"പ്രധാന മടക്കുകൾ =
 ഹാഷിംഗ്","కీ మడత =
 హాషింగ్"
കീപ്പിംഗ് ചിർപ്പ്,కీయింగ్ చిర్ప్
കീയിംഗ് തരംഗം,కీయింగ్ వేవ్
കീ പായ,కీ మత్
കീ പാഡ്,కీ ప్యాడ్
കീ ഘട്ടം,కీ దశ
കീ പൾസ്,కీ పల్స్
കീ-പൾസിംഗ് സിഗ്നൽ,కీ-పల్సింగ్ సిగ్నల్
കീ പഞ്ച്,కీ పంచ్
കീ തരംതിരിക്കൽ,కీ సార్టింగ్
കീ സ്ട്രോക്ക്,కీ స్ట్రోక్
"കീ-സ്ട്രോക്ക്
 തെളിയിക്കല്","కీ-స్ట్రోక్
 ధృవీకరణ"
കീ ടേപ്പ്,కీ టేప్
കീ ടെലിഫോൺ സെറ്റ്,కీ టెలిఫోన్ సెట్
"കീ ടെലിഫോൺ
 ഏര്പ്പാട്","కీ టెలిఫోన్
 వ్యవస్థ"
കീ-ടു-ഡിസ്ക്,కీ-టు-డిస్క్
ഫ്ലോപ്പിയിലേക്കുള്ള താക്കോൽ,ఫ్లాపీకి కీ
ടേപ്പിലേക്കുള്ള കീ,టేప్ చేయడానికి కీ
പ്രധാന പരിവർത്തനം,కీ ట్రాన్స్ఫర్మేషన్
"പ്രധാന വാക്ക്
സന്ദര്ഭം","కీ పదం
సందర్భం"
"കീ-വാക്ക്
 പാരാമീറ്റർ","కీ-పదం
 పరామితి"
കിലോവാഡൻ,కిలోబాడ్
കിലോബൈറ്റ്,కిలోబైట్
കിലോമെഗ,కిలోమెగా
കിപ്സ് (കിലോഗ്രാം-ഉപദ്രവം),కిప్స్ (కిలోఇన్స్ట్రక్షన్స్-పెర్సెకండ్)
ലേബൽ സ്ഥിരത,లేబుల్ స్థిరాంకం
പൊതുവായി ലേബൽ ചെയ്തു,సాధారణం అని లేబుల్ చేయబడింది
ലേബലിംഗ്,లేబులింగ్
ലേബൽ ലിസ്റ്റ്,లేబుల్ జాబితా
ലേബൽ റെക്കോർഡ്,లేబుల్ రికార్డ్
വേരിയബിൾ ലേബൽ ചെയ്യുക,లేబుల్ వేరియబుల్
ലേസ്റ്റുചെയ്ത കാർഡ്,లేస్డ్ కార్డ్
ലാൻഡ്-ലൈൻ സൗകര്യം,భూ-లైన్ సౌకర్యం
ഭാഷ (കോബോൾ),భాష (కోబోల్)
"ഭാഷ
 കൺവെർട്ടർ","భాష
 కన్వర్టర్"
"ഭാഷ
 വാഖാതാവ്","భాష
 వ్యాఖ్యాత"
"ഭാഷ
 പ്രോസസ്സര്","భాష
 ప్రాసెసర్"
"ഭാഷ
 പ്രസ്താവന","భాష
 ప్రకటన"
ഭാഷാ ഉപസെറ്റ്,భాషా ఉపసమితి
"ഭാഷ
 വിവർത്തനം
 സവിശേഷത","భాష
 అనువాదం
 లక్షణం"
"ഭാഷ
 വിവര്ത്തകന്","భాష
 అనువాదకుడు"
"വലിയ സ്കെയിൽ
 സംയോജനം","పెద్ద ఎత్తున
 అనుసంధానం"
"ലേസർ
 വാര്ത്താവിനിമയം","లేజర్
 కమ్యూనికేషన్"
"ലേസർ എമൽഷൻ
 ശേഖരണം","లేజర్ ఎమల్షన్
 నిల్వ"
ലേസർ ജെറ്റ് പ്രിന്റർ,లేజర్ జెట్ ప్రింటర్
കുറ്റിക്കൊളുത്ത്,గొళ్ళెం
കുറ്റിശൂരം,లాచింగ్
ലേറ്റൻസി (സമയം),జాప్యం (సమయం)
"ലാറ്ററൽ ആവർത്തനം
 ചെക്ക്","పార్శ్వ పునరావృతం
 తనిఖీ"
ലാറ്ററൽ റിവേഴ്സൽ,పార్శ్వ రివర్సల్
നേതാവ്,నాయకుడు
ലീഡർ റെക്കോർഡ്,లీడర్ రికార్డ్
പ്രമുഖ നിയന്ത്രണം,ప్రముఖ నియంత్రణ
മുൻനിര തീരുമാനം,ప్రముఖ నిర్ణయం
മുൻനിര അവസാനം,ప్రముఖ ముగింపు
പ്രമുഖ ഗ്രാഫിക്സ്,ప్రముఖ గ్రాఫిక్స్
ലീഡിംഗ് പൂജ്യം,ప్రముఖ సున్నా
ലെപ്രോഗ് പരിശോധന,లీప్‌ఫ్రాగ్ పరీక్ష
പാട്ടച്ച ചാനൽ,లీజుకు తీసుకున్న ఛానెల్
"പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്
 ഡാറ്റാ പ്രക്ഷേപണം
 സേവനം","లీజుకు ఇచ్చిన సర్క్యూట్
 డేటా-ట్రాన్స్మిషన్
 సేవ"
പാട്ടത്തിനെടുത്ത ലൈൻ,లీజుకు తీసుకున్న పంక్తి
പാട്ടക്കര്പ്പ്,లీజింగ్
"കുറഞ്ഞത് പതിവായി
 ഉപയോഗിച്ച മെമ്മറി","తక్కువ తరచుగా
 ఉపయోగించిన మెమరీ"
"അടുത്തിടെ ഉപയോഗിച്ചു
 സ്മരണം","కనీసం ఇటీవల ఉపయోగించబడింది
 మెమరీ"
കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്,తక్కువ ముఖ్యమైనది
"കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്
 കഥാപാതം","తక్కువ ముఖ్యమైనది
 పాత్ర"
"കുറഞ്ഞത് പ്രാധാന്യമുള്ളത്
 അക്കം","తక్కువ ముఖ్యమైనది
 అంకె"
"ഇടത് കൈ മാർജിൻ
 നിഷേധം","ఎడమ చేతి మార్జిన్
 ఇండెంట్"
ഇടത് ന്യായീകരണം,ఎడమ సమర్థన
കാല്,కాలు
ദൈര്ഘം,పొడవు
"ദൈര്ഘം
 സവിശേഷത","పొడవు
 స్పెసిఫికేషన్"
അക്ഷരം,లేఖ
അക്ഷര കോഡ്,లెటర్ కోడ్
കത്ത് .ട്ട്,లేఖ అవుట్
അക്ഷര നിലവാരം,అక్షర నాణ్యత
അക്ഷര ഷിഫ്റ്റ്,లెటర్ షిఫ్ట్
സമനില,స్థాయి
തലപ്പാപ്പണിക്കാരൻ,స్థాయి పరిహారం
ലെവൽ സൂചകം,స్థాయి సూచిక
ലെവൽ നമ്പർ,స్థాయి సంఖ్య
പ്രവേശനത്തിന്റെ അളവ്,ప్రాప్యత స్థాయి
വിലാസത്തിന്റെ നിലവാരം,చిరునామా స్థాయి
ലെവൽ-വൺ വേരിയബിൾ,స్థాయి-వన్ వేరియబుల్
ലെവൽ ഓർഡർ,స్థాయి క్రమం
ലെവൽ ഓവർലോഡ്,స్థాయి ఓవర్లోడ్
"ലെവൽ ഉറവിടം
 ഭാഷ","స్థాయి మూలం
 భాష"
"സമവാദി സംസ്ഥാനങ്ങൾ
 പട്ടികയുണ്ടാക്കുക","స్థాయి రాష్ట్రాలు
 రిజిస్టర్"
എണ്ണമുള്ള,లెక్సీమ్
നിഘണ്ടു,నిఘంటువు
ലൈബേറിയന്,లైబ్రేరియన్
ലൈബ്രേറിയൻ പ്രോഗ്രാം,లైబ్రేరియన్ ప్రోగ్రామ్
പുസ്തകശാല,గ్రంధాలయం
ലൈബ്രറി ഡയറക്ടറി,లైబ్రరీ డైరెక్టరీ
ലൈബ്രറി സൗകര്യം,లైబ్రరీ సౌకర్యం
ലൈബ്രറി ഫയൽ എഡിറ്റർ,లైబ్రరీ ఫైల్ ఎడిటర్
