Odiya,Malayalam
"ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍, ପଲିମର, ମୋଡ୍, ଷ୍ଟେଜ୍, 8. ମୋଡ୍ |","മോഡ്, രീതി, സിസ്റ്റം, മോഡ്, പോളിമർ, മോഡ്, ഘട്ടം, 8. മോഡ്"
ଭିମାନନ୍ଦ,വിമന്ദൻ
ମୋଡରେଟର୍,മോഡറേറ്റർ
ସ୍କିଣ୍ଟିଲିଟିଙ୍ଗ୍ ଲାଟାଇସ୍ |,തിളങ്ങുന്ന ലാറ്റിസ്
"ପରିବର୍ତ୍ତନ, ରୂପାନ୍ତର, ପରିବର୍ତ୍ତନ","പരിഷ്ക്കരണം, പരിവർത്തനം, പരിവർത്തനം"
ରୂପାନ୍ତରିତ ଏକ୍ସପେନ୍ସିନାଲ୍ ବକ୍ର |,രൂപാന്തരപ്പെട്ട എക്‌സ്‌പോണൻഷ്യൽ കർവ്
"ରୂପାନ୍ତରକାରୀ, ରୂପାନ୍ତରକାରୀ, କାଲିବ୍ରେଟର |","കൺവെർട്ടർ, കൺവെർട്ടർ, കാലിബ്രേറ്റർ"
ରୂପାନ୍ତର,മാറ്റുക
ମଡ୍ୟୁଲାର୍ ସର୍କିଟ୍ |,മോഡുലാർ സർക്യൂട്ട്
"ସଂଗୀତ, ମଡ୍ୟୁଲେଡ୍ |","സംഗീതം, മോഡുലേറ്റഡ്"
"ସଙ୍ଗୀତ, ମୋଡ୍ୟୁଲେସନ୍","സംഗീതം, മോഡുലേഷൻ"
ମଡ୍ୟୁଲେଟର,മോഡുലേറ്റർ
"ମଡ୍ୟୁଲ୍, ମଡ୍ୟୁଲାର୍ |","മൊഡ്യൂൾ, മോഡുലാർ"
"ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍","മോഡുലസ്, മോഡുലസ്"
swarm ପ୍ରଭାବ,കൂട്ടം പ്രഭാവം
ଓଦା,നനഞ്ഞ
"ଗ୍ରାମ ମଲିକୁଲାର, ମୋଲାର, ମୋଲ୍ |","ഗ്രാം തന്മാത്ര, മോളാർ, മോൾ"
"ଗ୍ରାମ ମଲିକୁଲାରାଇଟି, ମୋଲାରିଟି |","ഗ്രാം തന്മാത്ര, മോളാരിറ്റി"
"ଗ୍ରାମ ଅଣୁ, ମୋଲ୍ |","ഗ്രാം തന്മാത്ര, മോൾ"
"ଅଣୁ, ଅଣୁ",തന്മാത്രാ തന്മാത്ര
ଅଣୁ,തന്മാത്ര
ମୁହୂର୍ତ୍ତ,നിമിഷം
କ୍ଷଣ ବାହୁ,നിമിഷ ഭുജം
କ୍ଷଣିକ,ക്ഷണികമായ
ପ୍ରେରଣା |,പ്രേരണ
ମୋନାଟୋମିକ୍ |,മോണോ ആറ്റോമിക്
"ମନିଟର, ମନିଟର, ଡାଇନାମିକ୍ ଆନାଲିଜର |","മോണിറ്റർ, മോണിറ്റർ, ഡൈനാമിക് അനലൈസർ"
ମନିଟରିଂ |,നിരീക്ഷണം
ଏକଚାଟିଆ,മോണോക്രോമാറ്റിക്
"ମୋନୋକ୍ରୋମେଟର୍, ମୋନୋକ୍ରୋମେଟର୍ |","മോണോക്രോമേറ്റർ, മോണോക്രോമേറ്റർ"
ଏକଚାଟିଆ,മോണോക്രോമാറ്റിക്
ଏକମାତ୍ର,ഏകതാനത
ମୋନୋକୁଲାର ମାଇକ୍ରୋସ୍କୋପ୍ |,മോണോകുലാർ മൈക്രോസ്കോപ്പ്
ସମୋରଜୀ |,സമോർജി
ଦ୍ରୁତ,വേഗം
"ଏକତା, ଏକକ ସମକକ୍ଷତା |","ഏകജാതി, ഏക ഏകത"
ମନୋପୋଲାର୍ |,ഏകധ്രുവം
ମୋନୋକୁଲାର୍ |,ഏകപക്ഷീയമായ
morse key,മോഴ്സ് കീ
ମୋଜାଇକ୍-ସ୍ଫଟିକ୍ |,മൊസൈക്ക്-ക്രിസ്റ്റൽ
"MOSFETs, ମେଟାଲ୍ ଅକ୍ସାଇଡ୍ ସେମିକଣ୍ଡକ୍ଟର |","MOSFET-കൾ, മെറ്റൽ ഓക്സൈഡ് അർദ്ധചാലകങ്ങൾ"
ବହୁତ ସମ୍ଭାବନା,മിക്കവാറും
ମାତା ସ୍ଫଟିକ୍ |,അമ്മ ക്രിസ്റ്റൽ
motif ସୂତ୍ର,മോട്ടിഫ് ഫോർമുല
ଦୂରତା ପରିବର୍ତ୍ତନ ଗତି |,ദൂരം പരിവർത്തന വേഗത
ଚଳଚ୍ଚିତ୍ର,സിനിമകൾ
ଉଦ୍ଦେଶ୍ୟ ଶକ୍ତି,പ്രേരണ ശക്തി
ମୋଟର,മോട്ടോർ
"ଆରୋହଣ, ଆରୋହଣ, ଧାରକ, ଅଭିଯୋଗକାରୀ, ପାହାଡ |","മൗണ്ട്, മൗണ്ട്, ഹോൾഡർ, കുറ്റാരോപിതൻ, കുന്ന്"
"ପାଟି, ପାଟି","വായ, വായ"
ମୁଖ୍ୟ ବକ୍ତା,"തലവൻ, വക്താവ്"
ଏସପି କଣ୍ଟାକ୍ଟର |,എസ്പി കോൺടാക്റ്റർ
ଏସପି କଣ୍ଟାକ୍ଟର |,എസ്പി കോൺടാക്റ്റർ
ଚଳନଶୀଳ ପଲି |,ചലിക്കുന്ന പുള്ളി
ଚଳଚ୍ଚିତ୍ର,സിനിമകൾ
ଚଳଚ୍ଚିତ୍ର କ୍ୟାମେରା,സിനിമാ ക്യാമറ
ମୋବାଇଲ୍ |,മൊബൈൽ
ଏକାଧିକ ଛିଦ୍ର ଉପକରଣ |,ഒന്നിലധികം ദ്വാരമുള്ള ഉപകരണം
ବହୁମୁଖୀ,ബഹുഘടകം
ଅନେକ କେବୁଲ୍ |,ധാരാളം കേബിളുകൾ
ମଲ୍ଟିମିଟର,മൾട്ടിമീറ്റർ
polymath abstraction |,പോളിമത്ത് അമൂർത്തീകരണം
"ଏକାଧିକ ଯୋଗାଯୋଗ, ଏକାଧିକ ଯୋଗାଯୋଗ |","ഒന്നിലധികം കോൺടാക്റ്റ്, ഒന്നിലധികം കോൺടാക്റ്റ്"
ଏକାଧିକ ରିଜୋନାନ୍ସ |,ഒന്നിലധികം അനുരണനം
ମଲ୍ଟି ଆୟନାଇଜଡ୍ |,മൾട്ടി അയോണൈസ്ഡ്
ମଲ୍ଟିଟାସ୍କିଂ ଅପରେସନ୍ |,മൾട്ടിടാസ്കിംഗ് ഓപ്പറേഷൻ
ଏକାଧିକ ପ୍ରତିକ୍ରିୟା,ഒന്നിലധികം പ്രതികരണം
ଏକାଧିକ ପ୍ରତିଫଳନ,ഒന്നിലധികം പ്രതിഫലനങ്ങൾ
ଗୁଣନ,ഗുണനം
ପ୍ରୋତ୍ସାହନମୂଳକ ପ୍ରଭାବ,പ്രമോഷണൽ പ്രഭാവം
ଗୁଣାତ୍ମକ ପ୍ରଭାବ,ഗുണനഫലം
ଗୁଣକ,ഗുണനം
ବହୁବଚନତା |,ബഹുസ്വരത
ଗୁଣକ,ഗുണനം
"ଗୁଣ କର, ଗୁଣ କର |","ഗുണിക്കുക, ഗുണിക്കുക"
"ମଲ୍ଟିଷ୍ଟେଜ୍ ରକେଟ୍, ମଲ୍ଟିଷ୍ଟେଜ୍ ରକେଟ୍ |","മൾട്ടിസ്റ്റേജ് റോക്കറ്റ്, മൾട്ടിസ്റ്റേജ് റോക്കറ്റ്"
"ମୁ-ମେସନ୍, μ- ମେସନ୍ |","mu-meson, μ-meson"
"ମୁନ୍, ମୁମାସନ୍ |","മ്യൂൺ, മ്യൂമസൺ"
ମୁନି,മ്യൂണി
ସଙ୍ଗୀତ,സംഗീതം
"ସଙ୍ଗୀତ, ସଙ୍ଗୀତ","സംഗീതം, സംഗീതം"
ସ୍ୱରା ଗ୍ରାମ,സ്വര ഗ്രാം
"ପାରସ୍ପରିକ, ପାରସ୍ପରିକ","പരസ്‌പരം, പരസ്‌പരം"
"ଦୂରଦର୍ଶନ, ମାୟୋପିୟା |","കാഴ്ചക്കുറവ്, മയോപിയ"
"ନଖ, ନଖ","നഖങ്ങൾ, നഖങ്ങൾ"
ଏବଂ ସପ୍ଲିମେଣ୍ଟ |,സപ്ലിമെന്റും
ନାନୋ |,നാനോ
"ପ୍ରାକୃତିକ, ପ୍ରାକୃତିକ","സ്വാഭാവികം, സ്വാഭാവികം"
ନାଟିକାଲ୍ ମାଇଲ୍ |,നോട്ടിക്കൽ മൈൽ
"କାର୍ଯ୍ୟ, ନାଭିଗେସନ୍","പ്രവർത്തനങ്ങൾ, നാവിഗേഷൻ"
ନାଭିଗେଟର୍,നാവിഗേറ്റർ
ନିକଟତମ,ഏറ്റവും അടുത്തുള്ള
ନିବୁଲା |,നെബുല
ଛୁଞ୍ଚି ତାଲିକା |,സൂചി പട്ടിക
"ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ","നെഗറ്റീവ്, നെഗറ്റീവ്, നെഗറ്റീവ്"
ଅବହେଳିତ |,നിസ്സാരമായ
"ପଡୋଶୀ ବିନ୍ଦୁ, ସଂଲଗ୍ନ ବିନ୍ଦୁ |","അയൽ പോയിന്റ്, അടുത്തുള്ള പോയിന്റ്"
ନିନ୍ ଲ୍ୟାମ୍ପ |,നിയോൺ വിളക്ക്
ନେପ୍ଟୁନ୍,നെപ്റ്റ്യൂൺ
ନାନେଷ୍ଟ ପ୍ରଭାବ,നാനെസ്റ്റ് പ്രഭാവം
ନିଟ୍ ଚାର୍ଜ |,നെറ്റ് ചാർജ്
ଜାଲ (ସର୍କିଟ),മെഷ് (സർക്യൂട്ട്)
ନାଇମାନ ବିଭବ,നൈമാൻ വിഭാവ്
ମୁଡି |,മൂഡി
ଅଣ-ତରଳ ପରମାଣୁ |,അലിയാത്ത ആറ്റം
ନିରପେକ୍ଷ ରାଶିଫଳ |,ന്യൂട്രലൈസേഷൻ ജാതകം
ଉଦାସୀନତା |,നിസ്സംഗത
"ଅଣ-ଡିସଚାର୍ଜ ମେସନ୍, ଚାର୍ଜହୀନ ମେସନ୍ |","നോൺ-ഡിസ്ചാർജ് മെസൺ, ചാർജില്ലാത്ത മെസൺ"
ନିଉଟ୍ରିନୋ |,ന്യൂട്രിനോ
ନ୍ୟୁଟ୍ରନ୍ |,ന്യൂട്രോൺ
ସମ୍ବାଦ ପ୍ରସାରଣ |,വാർത്താ പ്രക്ഷേപണം
newtney,ന്യൂറ്റ്നി
ଅପସାରଣ କର |,നീക്കം ചെയ്യുക
ଭେଣ୍ଟ ପ୍ରିଜିମ୍ |,വെന്റ് പ്രിസം
ନୀଳ ଉତ୍ତାପ |,നീല ചൂട്
ସୂକ୍ଷ୍ମ ଧାତୁ |,നല്ല ലോഹം
ଫିଲ୍ଟର ଚିତ୍ର,ഫിൽട്ടർ ഡയഗ്രം
"ନୋଡ୍, ପଏଣ୍ଟ, ନୋଡ୍ ପଏଣ୍ଟ, କ୍ଲିଭେଜ୍ ପଏଣ୍ଟ, ଫିଲ୍ଟ୍ରେସନ୍ ପଏଣ୍ଟ, ଡ୍ରପ୍ ପଏଣ୍ଟ |","നോഡ്, പോയിന്റ്, നോഡ് പോയിന്റ്, ക്ലീവേജ് പോയിന്റ്, ഫിൽട്ടറേഷൻ പോയിന്റ്, ഡ്രോപ്പ് പോയിന്റ്"
"ନୋଡ୍, ନୋଡ୍, ପାଇପ୍ |","നോഡ്, നോഡ്, പൈപ്പ്"
"ଶବ୍ଦ, ଶବ୍ଦ","ബഹളം, ബഹളം"
ଶୂନ ଲୋଡ୍ ଅବସ୍ଥା,പൂജ്യം ലോഡ് അവസ്ഥ
ଅବଶୋଷଣକାରୀ ମାଧ୍ୟମ |,ആഗിരണം ചെയ്യാത്ത മാധ്യമം
ମୌଳିକ ସଂଖ୍ୟା,പ്രധാന സംഖ്യ
ପ୍ରତିଷ୍ଠା,അന്തസ്സ്
ଅଣ କୁଲମ୍ବ ବିଛାଇବା |,നോൺ-കൂലോംബ് സ്കാറ്ററിംഗ്
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,അഴിമതിയില്ലാത്ത
ଅବିସ୍ମରଣୀୟ |,നശിപ്പിക്കാനാവാത്ത
ଶକ୍ତି ସଂରକ୍ଷଣ,ഊർജ്ജ സംരക്ഷണം
ଅନିଲେକ୍ଟ୍ରୋନି |,അനിലക്ട്രോണി
ଅଣ-ହାଇଡ୍ରୋଜେନ୍ ସିଷ୍ଟମ୍ |,നോൺ-ഹൈഡ്രജൻ സിസ്റ്റം
ଭଗ୍ନାଂଶ ସଂଖ୍ୟା,ഭിന്നസംഖ്യ
ଅଜ୍ଞାତ ସମ୍ପର୍କ |,അജ്ഞാത കോൺടാക്റ്റ്
ଅଣ-ବିଭାଜିତ ଲାଟାଇସ୍ |,നോൺ-ഡിവിജബിൾ ലാറ്റിസ്
ସୁବିଧାବାଦୀ |,അവസരവാദി
ଅଣ-ସମ୍ପର୍କୀୟ,ബന്ധുമല്ലാത്ത
ଅତିରିକ୍ତ,അന്യഗ്രഹ
ସୁପର କଣ୍ଡକ୍ଟର |,സൂപ്പർ കണ്ടക്ടർ
ଅଣ-କ୍ରାନ୍ତିକାରୀ ଉପାଦାନଗୁଡିକ |,നോൺ-ട്രാൻസിഷണൽ ഘടകങ്ങൾ
ଖରାପ ସମ୍ମିଶ୍ରଣ |,മോശം ഒത്തുചേരൽ
ଶୂନ୍ୟ ନୁହେଁ,നോൺ-സീറോ സ്പിൻ
କିମ୍ବା ସପ୍ଲିମେଣ୍ଟ |,അല്ലെങ്കിൽ സപ്ലിമെന്റ്
ସାଧାରଣ ତ୍ୱରଣ |,സാധാരണ ത്വരണം
"ଉତ୍ତେଜିତ ପରମାଣୁ, ସାଧାରଣ ପରମାଣୁ |","ആവേശമില്ലാത്ത ആറ്റം, സാധാരണ ആറ്റം"
"ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ","സാധാരണ, സാധാരണ, സാധാരണ"
ସାଧାରଣକରଣ,നോർമലൈസേഷൻ
ସାଧାରଣ ଚୁମ୍ବକୀୟତା |,സാധാരണ കാന്തികത
ମାନକ ଚାପ |,സ്റ്റാൻഡേർഡ് മർദ്ദം
ମାନକ ତାପମାତ୍ରା |,സാധാരണ താപനില
ସରଳ ଜେମାନ୍ ତ୍ରିକୋଣୀୟ |,ലളിതമായ ജെമൻ ട്രയാഡ്
ଉତ୍ତର,ഉത്തരം
"ନାସା, ନାକ, ନାକ |","നാസ, മൂക്ക്, മൂക്ക്"
"ନୋଟେସନ୍, ନୋଟେସନ୍, ନୋଟେସନ୍ ପଦ୍ଧତି, ନୋଟେସନ୍ ପଦ୍ଧତି |","നൊട്ടേഷൻ, നൊട്ടേഷൻ, നൊട്ടേഷൻ രീതി, നൊട്ടേഷൻ രീതി"
ଭୋକାଲ୍ |,വോക്കൽ
କ G ଣସି ଗେଟ୍ ନାହିଁ |,ഗേറ്റ് അല്ല ഗേറ്റ് ഇല്ല
ଚୁଙ୍କି |,ചങ്കി
"ପରମାଣୁ, ପରମାଣୁ","ആണവ, ആണവ"
"ଆଣବିକ ଅଙ୍ଗ, ନ୍ୟୁକ୍ଲିୟସ୍ ଏଗ୍ରିଗେଟ୍ |","അണുകേന്ദ്രം, ന്യൂക്ലിയസ് അഗ്രഗേറ്റ്"
ପରମାଣୁ ବୋମା ପରମାଣୁ ବୋମା |,അണുബോംബ് ന്യൂക്ലിയർ ബോംബ്
ପରମାଣୁ ବିସ୍ଫୋରଣ |,ആണവ സ്ഫോടനം
"ପରମାଣୁ ଆଇସୋରିଜିମ୍, ଆଣବିକ ରିଆକ୍ଟର |","ന്യൂക്ലിയർ ഐസോമെറിസം, ന്യൂക്ലിയർ റിയാക്ടർ"
ଆଣବିକ ଶକ୍ତି ସ୍ତର,ആണവോർജ്ജ നില
ଆଣବିକ ରିଆକ୍ଟର ଆଣବିକ ରିଆକ୍ଟର |,ആണവ റിയാക്ടർ ആണവ റിയാക്ടർ
ପରମାଣୁ ପ୍ରଜାତି ପରମାଣୁ ପ୍ରଜାତି |,ന്യൂക്ലിയർ സ്പീഷീസ് ന്യൂക്ലിയർ സ്പീഷീസ്
"ଆଣବିକ ସ୍ପିନ୍, ଆଣବିକ ସ୍ପିନ୍ |","ന്യൂക്ലിയർ സ്പിൻ, ന്യൂക്ലിയർ സ്പിൻ"
ନ୍ୟୁକ୍ଲିୟେସନ୍ |,ന്യൂക്ലിയേഷൻ
ନ୍ୟୁକ୍ଲିଅନ୍ |,ന്യൂക്ലിയോൺ
"ନ୍ୟୁକ୍ଲିୟସ୍, ନ୍ୟୁକ୍ଲିୟସ୍, ନ୍ୟୁକ୍ଲିୟସ୍ |","ന്യൂക്ലിയസ്, ന്യൂക്ലിയസ്, ന്യൂക്ലിയസ്"
ଶୂନ,പൂജ്യം
ଶୂନ୍ୟ ବିଘ୍ନ ସ୍ଥିତି |,പൂജ്യം വ്യതിചലന സ്ഥാനം
ସାଂଖ୍ୟିକ ଆପେଚର |,സംഖ്യാ അപ്പെർച്ചർ
ସାଂଖ୍ୟିକ ସଂରକ୍ଷଣ,സംഖ്യാ സംവരണം
"ବସ୍ତୁ, ଶରୀର, ବସ୍ତୁ","വസ്തു, ശരീരം, വസ്തു"
"ଅବଜେକ୍ଟିଭ୍ (v।), ଅବଜେକ୍ଟିଭ୍, ଅବଜେକ୍ଟିଭ୍ (ଏଡି।)","വസ്തുനിഷ്ഠമായ (വി.), വസ്തുനിഷ്ഠമായ, വസ്തുനിഷ്ഠമായ (എഡി.)"
oblique,ചരിഞ്ഞ
"ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ, ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ |","നിരീക്ഷണാലയം, നിരീക്ഷണാലയം"
ପାଳନ କରାଯାଇଛି |,നിരീക്ഷിച്ചു
ପର୍ଯ୍ୟବେକ୍ଷକ,നിരീക്ഷകൻ
ପ୍ରତିଷ୍ଠା ସଂଖ୍ୟା,സ്ഥാപന നമ്പർ
ଅଷ୍ଟାଡ୍ରାଲ୍ |,അഷ്ടഭുജം
ଅଷ୍ଟାଡ୍ରାଲ୍ |,അഷ്ടഹെഡ്രൽ
ଅଷ୍ଟାଭ,"അഷ്ടകം, അഷ്ടകം"
ଓଡିଆ,വിചിത്രമായ
ସେଣ୍ଟ୍ରିପେଟାଲ୍ |,കേന്ദ്രാഭിമുഖം
ଉପର ତ୍ରିକୋଣୀୟ |,അപ്പ് ഡയഗണൽ
ନିଷ୍କାସନ ଭାର,എക്സോസ്റ്റ് ലോഡ്
ଓମ୍,ഓം
ଓମି,ഓമി
ଅନସାଗର କଣ୍ଡକ୍ଟିଭିଟି ସମୀକରଣ |,ഓൺസാഗർ ചാലകത സമവാക്യം
"ଅସ୍ପଷ୍ଟ, ସେଡିଟିଭ୍ |","അതാര്യമായ, സെഡേറ്റീവ്"
ସ୍ୱଚ୍ଛତା,അതാര്യത
"ସ୍ୱଚ୍ଛତା, ସ୍ୱଚ୍ଛତା |","അതാര്യത, അതാര്യത"
"ଦୁଗ୍ଧତା, ଦୁଗ୍ଧତା, ଉପଲବ୍ଧତା |","ക്ഷീരത, ക്ഷീരത, ലഭ്യത"
"ଅସ୍ପଷ୍ଟ, ଅସ୍ପଷ୍ଟ |","അതാര്യമായ, അതാര്യമായ"
"ଅପରେଟର୍, ଅପରେସନ୍","ഓപ്പറേറ്റർ, ഓപ്പറേഷൻ"
"ଅପରେଟର୍, ଅପରେଟର୍, ଅପରେଟର୍ |","ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ, ഓപ്പറേറ്റർ"
ବିରୋଧୀ |,എതിരാളി
"ବିପରୀତ, ବିପରୀତ","എതിർ, എതിർ"
"ଅପ୍ଟିକାଲ୍, ଭିଜୁଆଲ୍ |","ഒപ്റ്റിക്കൽ, വിഷ്വൽ"
"ଭିଜୁଆଲ୍, ଅପ୍ଟିକାଲ୍, ଅପ୍ଟିକାଲ୍ |","വിഷ്വൽ, ഒപ്റ്റിക്കൽ, ഒപ്റ്റിക്കൽ"
ପୋଲାରିଟି,ധ്രുവത
"ଭିଜୁଆଲ୍ ଇଲେକ୍ଟ୍ରନ୍, ଅପ୍ଟିକାଲ୍ ଇଲେକ୍ଟ୍ରନ୍ |","വിഷ്വൽ ഇലക്ട്രോൺ, ഒപ്റ്റിക്കൽ ഇലക്ട്രോൺ"
