Hindi,Assamese
प्रमोचित्र,মুক্তি দিয়া
प्रमोचन,মুক্তি দিয়া
प्रमोचन मंच,লঞ্চ প্লেটফৰ্ম
द्रव्य अनुपाती क्रिया-नियम,ভৰ অনুপাত নিয়ম
गुणित अनपात-नियम,বহু অনুপাতৰ নিয়ম
"परत, स्तर","স্তৰ, স্তৰ"
L- बैंड,এল-বেণ্ড
"लेड, सीसा, लेड, अग्रता, अग्र होना","সীহ, সীহ, সীহ, সীহ, সীহ"
अग्रग,আগলৈ
"चूना, लीक करना (क्रि.), रिसन रेखा, च्यवन","লাইম, লিকিং (ক্ৰ.), ৰাইজেন লাইন, চ্যাৱান"
"च्यवन, क्षरण, लीक","চোবাই খোৱা, জাৰণ, লিক হোৱা"
"न्यूनतम, अल्पतम, लघुतम","নূন্যতম, নূন্যতম, নূন্যতম"
अल्पतमांक,নূন্যতম গণনা
लैचर-तार,লেচ তাঁৰ
लेडुक प्रभाव,লেডুক ইফেক্ট
वैध ओम,বৈধ ওম
ळ्-इलेक्ट्रॉन,-ইলেক্ট্ৰন
दैर्घ्य संकोच,দৈৰ্ঘ্যৰ বাধা
दीर्धीकरण,প্ৰসাৰণ
लेन्स,লেন্স
लेन्ज नियम,লেঞ্জৰ নিয়ম
समतल सुरंग,সমতল সুৰংগ
क्षैतिज उड़आन,অনুভূমিক উৰণ
"तल-मापन, समतलन","লেভেলিং, লেভেলিং"
"क्षैतिजकारी पेंच, समतलन पेंच","অনুভূমিক স্ক্ৰু, লেভেলিং স্ক্ৰু"
विश्वास्यता स्तर,আত্মবিশ্বাসৰ স্তৰ
सार्थकता-स्तर,তাৎপৰ্য্যৰ স্তৰ
"क्षैतिज पृष्ठ, समतल पृष्ठ, समविभव पृष्ठ","অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমবিভৱ পৃষ্ঠা"
"उत्तोलक, लीवर","লিভাৰ, লিভাৰ"
आभासी दोलन,ভাৰ্চুৱেল দোলন
"लिडार, लेसर अवरक्त रेडार","লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ"
"जीव, आयु","জীৱন, বয়স"
"लिफ्ट, उत्थापक","lift, উত্তোলন"
मोचन क्षण,মুক্তিৰ মুহূৰ্ত
"लघु, हल्का, मंद, अल्प, लघुक, 6प्रकाश","চুটি, পোহৰ, মূক, চুটি, চুটি, ৬পোহৰ"
"तापानुशीतन., प्रकाश करना","temperate., পোহৰ ওলোৱা"
तडित्,বিজুলী
"प्रकाश वर्ष, लाइट ईयर",পোহৰ বছৰ আলোকবৰ্ষ
"सदृश, सजातीय, समदिश","সমজাতীয়, সমজাতীয়, সমজাতীয়"
"सीमा, सीमान्त","সীমা, প্ৰান্তীয়"
"सीमक, सीमांत, चरम","সীমা, সীমা, চৰম"
कांतिमान सीमा,বৰ্তমানৰ সীমা
"रेखा, लाइन, दीर्घतन्तु","ৰেখা, ৰেখা, উপবৃত্তাকাৰ"
"रेखीय, रैखिक, रेखाकार","ৰৈখিক, ৰৈখিক, ৰৈখিক"
रैखिकीकरण,ৰৈখিককৰণ
"एकघातता, रैखिकता","একাগ্ৰতা, ৰৈখিকতা"
"एकघातत:, रैखिकतः","এককভাৱে, ৰৈখিকভাৱে"
लाइन विभव-पात,ৰেখা বিভৱ
रैखिक अपूर्णता,ৰৈখিক অসম্পূৰ্ণতা
आघात-रेखा,ষ্ট্ৰ&#39;ক লাইন
रेखिल स्पेक्ट्रम,ৰৈখিক বৰ্ণালী
लाइन वोल्टता,লাইন ভল্টেজ
"बंध, कड़ई, शृंखला, ग्रंथिका, लिंक","বন্ধন, ডোঙা, শৃংখল, গ্ৰন্থি, লিংক"
"द्रवण, द्रावण",তৰলীকৰণ
द्रवित,তৰলীকৃত
द्रावित्र,তৰলীকৃত
द्रव,জুলীয়া
"द्रव-मज्जपात्र, द्रव-कुंड, द्रव-अवगाह",তৰল পদাৰ্থৰ জলাশয়
द्रव क्रिस्टल,তৰল স্ফটিক
द्रवता,তৰলতা
द्रव-नोदित रोकेट,তৰল-চালিত ৰকেট
लिसाजू की आकृतियाँ,lisaju ফিগাৰ
"लिस्ट, सूची","তালিকা, তালিকা"
"सूचीकरण, लिस्टिंग","তালিকাভুক্ত কৰা, তালিকাভুক্ত কৰা"
लिटर,লেতেৰা
जीवंत कार्यक्रम,লাইভ অনুষ্ঠান
विद्युन्मय तार,বৈদ্যুতিক তাঁৰ
"उभारण, बोझ, उद्भार, भार, लोड","বোজা, বোজা, বোজা, বোজা, বোজা"
चुंबक-पत्थर,চুম্বক শিল
"स्थानगत, स्थानीयित","স্থানীয়, স্থানীয়"
स्थानीय मैक्सवेली,স্থানীয় maxwelly
"स्थान, अवस्थिति, स्थान निर्धारण, स्थिति निर्धारण, अवस्थापन","স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান"
अभिबद्ध प्रभ्रंश,বান্ধ খাই থকা দোষ
"तालकन, अभिबंधन","তালাক, চালান"
"बिन्दुपथ, रेखापथ","locus, লোকাছ"
चुंबक-पत्थर,চুম্বক শিল
लघुगणकीय,লগাৰিদমিক
तर्क,তর্ক শাস্ত্র
तर्कसंगत,যুক্তিসংগত
"संभार तंत्र, सप्रचालन विज्ञान","লজিষ্টিক, অপাৰেচন বিজ্ঞান"
लंदन वान्डरवाल्स आकर्षण,লণ্ডন Vanderwaals আকৰ্ষণ
सुदुर संचारण,দূৰৱৰ্তী সংক্ৰমণ
"रेखांश, देशान्तर","দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ"
रविनीच का रेखांश,ৰাভিনেচৰ দ্ৰাঘিমাংশ
"देशांतरीय, अनुदैर्घ्य","দীৰ্ঘায়িত, দীৰ্ঘায়িত"
दीर्घ स्वर,দীঘল স্বৰবৰ্ণ
"पाश, लूप, फंदा (सं.), पाशन (क्रि.), प्रस्पंद","লুপ, লুপ, লুপ (সম্পা.), লুপ (v.), প্ৰসন্দ"
शिथिल बद्ध,শিথিলভাৱে বান্ধি থোৱা
"विरल संकुलित, कुसंकुलित","বিৰলভাৱে পেক কৰা, পেক কৰা"
लोरेन्ट्स फिट्सजेरल्ड संकुचन,লৰেণ্টৰ ফিটজেৰাল্ডৰ সংকোচন
हास रहित लाइन,ক্ষতি মুক্ত লাইন
क्षययुक्त डाइलेक्ट्रिक,ক্ষয়প্ৰাপ্ত ডাইলেক্ট্ৰিক
प्रबलता,শক্তি
"अल्प दाब क्षेत्र, अवदाव","কম চাপৰ অঞ্চল, বিষণ্ণতা"
"अवनमन, निम्नन","অৱজ্ঞা, নিম্ন"
"निम्नतम, लघुतम","সৰ্বনিম্ন, আটাইতকৈ সৰু"
