Bengali,Assamese
নেটিভ কম্পাইলার,স্থানীয় কম্পাইলাৰ
নেটিভ সফটওয়্যার,স্থানীয় চফ্টৱেৰ
প্রাকৃতিক কম্পাইলার,প্ৰাকৃতিক কম্পাইলাৰ
স্বাভাবিক ভাষা প্রক্রিয়াকরণ,প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ
প্রাকৃতিক ভাষা প্রশ্ন,প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন
স্বাভাবিক সংখ্যা,প্ৰাকৃতিক সংখ্যা
নেভিগেশন,নেভিগেচন
নেভিগেটর,নেভিগেটৰ
নেতিবাচক যুক্তি,ঋণাত্মক যুক্তি
নেস্টেড লুপ,নেষ্টেড লুপ
নেস্টেড ম্যাক্রো,নেষ্টেড মেক্ৰ&#39;সমূহ
নেট,জাল
নেট ঠিকানা,নেট ঠিকনা
নেট নাগরিক,নেট নাগৰিক
নেটস্কেপ নেভিগেটর,নেটস্কেপ নেভিগেটৰ
নেটওয়ার্ক অ্যাক্সেস নিয়ন্ত্রণ,নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ
নেটওয়ার্ক আর্কিটেকচার,নে&#39;টৱৰ্ক আৰ্কিটেকচাৰ
নেটওয়ার্ক ফাইল সিস্টেম (NFS),নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS)
নেটওয়ার্ক অখণ্ডতা,নেটৱাৰ্ক অখণ্ডতা
নেটওয়ার্ক আন্তঃসংযোগ,নেটৱাৰ্ক আন্তঃসংযোগ
নেটওয়ার্ক স্তর,নে&#39;টৱৰ্ক স্তৰ
নেটওয়ার্ক ব্যবস্থাপনা,নেটৱাৰ্ক ব্যৱস্থাপনা
নেটওয়ার্ক টপোলজি,নে&#39;টৱৰ্ক টপোলজি
নেটওয়ার্ক ভার্চুয়াল টার্মিনাল,নে&#39;টৱৰ্ক ভাৰ্চুৱেল টাৰ্মিনেল
নিরপেক্ষ রিলে,নিৰপেক্ষ ৰিলে
নিরপেক্ষ সংক্রমণ,নিৰপেক্ষ সংক্ৰমণ
নতুন লাইন চরিত্র,নতুন শাৰী আখৰ
নতুন সিঙ্ক,নতুন সিঙ্ক
NFS/নেটওয়ার্ক ফাইল,NFS/নেটৱৰ্ক নথিপত্ৰ
নিবল,নিবল
নাইন এর পরিপূরক,ন&#39;ৰ পৰিপূৰক
নোড,ন&#39;ড
গোলমাল,হুলস্থূল
শব্দ মোড,শব্দ ধৰণ
শব্দহীন কোডিং,শব্দহীন ক&#39;ডিং
অনির্ধারণবাদ,অনিৰ্দিষ্টতাবাদ
অ বিতরণকারী,অ বিতৰণমূলক
খালি সেট না,খালী নহোৱা ছেট
অ প্রধান,নন প্ৰাইম
অ-ইন্টারেক্টিভ,অ-পাৰস্পৰিক ক্ৰিয়াশীল
অ-টার্মিনাল সিস্টেম,অ-টাৰ্মিনেল ব্যৱস্থা
অনুদ্বায়ী মেমরি,অস্বাভাৱিক স্মৃতিশক্তি
অ-উদ্বায়ী রাম,অস্বাভাৱিক ৰাম
নন-ওয়েটেড কোড,নন-ৱেইটেড ক&#39;ড
NOP নির্দেশনা,NOP নিৰ্দেশনা
NOR,NOR
NOR গেট,NOR গেট
স্বাভাবিক,স্বাভাৱিক
স্বাভাবিককরণ,স্বাভাৱিককৰণ
নর্মালাইজার,নৰ্মালাইজাৰ
NOR- অপারেশন,NOR-অপাৰেচন
না,নহয়
সার্কিট নয়,বৰ্তনী নহয়
সমতুল্য গেট নয়,সমতুল্যতা গেট নহয়
অপারেশন নয়,অপাৰেচন নহয়
না-এন্ড,নহয়-AND
না-এবং অপারেশন,NOT-AND অপাৰেচন
না-বা,NOT-OR
না-বা অপারেশন,NOT-OR অপাৰেচন
এনপি সম্পূর্ণতা,এন পি সম্পূৰ্ণতা
NULL পয়েন্টার,NULL পইণ্টাৰ
সংখ্যা তত্ত্ব,সংখ্যা তত্ত্ব
nyquist মানদণ্ড,nyquist মাপকাঠী
অবজেক্ট,বস্তু
অবজেক্ট ওরিয়েন্টেড,বস্তুমুখী
অক্টাল কোড,অক্টল কোড
অক্টাল সংখ্যা,অষ্টক সংখ্যা
অক্টেট,অক্টেট
অক্টরি,অক্টোবৰ
অদ্ভুত সমতা,অদ্ভুত সমতা
অফিস অটোমেশন,অফিচ অটোমেচন
অফিস সফটওয়্যার,অফিচ চফ্টৱেৰ
অফ লাইন,অফ-লাইন
অফ-লাইন প্রক্রিয়াকরণ,অফ-লাইন প্ৰচেছিং
অফ সেট,অফ-ছেট
ওমেগা স্বরলিপি,ওমেগা সংকেত
অনলাইন যোগাযোগ,অনলাইন যোগাযোগ
অনলাইন প্রক্রিয়াকরণ,অনলাইন প্ৰচেছিং
ওপি রেজিস্টার,OP ৰেজিষ্টাৰ
খোলা ঠিকানা,মুক্ত ঠিকনাকৰণ
খোলা সিস্টেম আন্তঃসংযোগ,মুক্ত ব্যৱস্থাপ্ৰণালীৰ আন্তঃসংযোগ
খোলা তার,খোলা তাঁৰ
অপারেন্ড,অপাৰেণ্ড
অপারেটিং সিস্টেম,অপাৰেটিং চিষ্টেম
অপারেশন,সঞ্চালন
অপারেটর,অপাৰেটৰ
অপটিক্যাল ক্যারেক্টার রেকগনিশন,অপটিকেল চৰিত্ৰ চিনাক্তকৰণ
অপটিক্যাল ফাইবার,অপটিকেল ফাইবাৰ
অপটিক্যাল ফন্ট,অপটিকেল ফন্ট
অপটিক্যাল মার্ক রিকগনিশন (OMR),অপটিকেল মাৰ্ক চিনাক্তকৰণ (OMR)
অপটিক্যাল মেমরি,অপটিকেল মেমৰি
অপটিক্যাল রিডার,অপটিকেল ৰিডাৰ
অপটিক্যাল স্ক্যানিং,অপটিকেল স্কেনিং
সর্বোত্তম,অনুকূল
অপ্টিমাইজেশান,অনুকূলন
অপটো কাপলার,opto কাপলাৰ
অপটোইলেক্ট্রনিক্স,অপ্টোইলেক্ট্ৰনিক্স
অপটোআইসোলেটর,অপ্টোআইছ&#39;লেটৰ
বা,অথবা
বা গেট,OR গেট
বা অপারেশন,OR অপাৰেচন
দ্বারা আদেশ,দ্বাৰা অৰ্ডাৰ কৰক
অগ্রাধিকারের ক্রম,অগ্ৰাধিকাৰৰ ক্ৰম
অর্ডার করা জোড়া,অৰ্ডাৰ দিয়া জোৰা
অর্ডার করা সেট,অৰ্ডাৰ কৰা ছেট
আদেশ করা গাছ,অৰ্ডাৰ দিয়া গছ
আউটপুট ডেটা,আউটপুট ডাটা
আউটপুট ডিভাইস,আউটপুট ডিভাইচ
আউটপুট ফাইল,আউটপুট ফাইল
আউটপুট মডিউল,আউটপুট মডিউল
আউটপুট বিবৃতি,আউটপুট বিবৃতি
আউটপুট স্ট্রীম,আউটপুট ষ্ট্ৰিম
আউটপুট ইউনিট,আউটপুট ইউনিট
ওভার প্রবাহ,অভাৰ ফ্ল&#39;
উপর রাখা,over lay
ওভার লোড,অভাৰ লোড
মুদ্রণ উপর,প্ৰিন্টিঙৰ ওপৰত
ওভার রান,অভাৰ ৰান
ওভার রান ত্রুটি,over run ত্ৰুটি
ওভারহেড বিট,ওভাৰহেড বিট
ওভারল্যাপ,ওভাৰলেপ কৰক
ওভারলে প্রোগ্রাম,ওভাৰলে প্ৰগ্ৰেম
ওভাররাইড বাধা,override interrupt
ওভাররাইট করুন,অভাৰৰাইট কৰক
নিজস্ব কোডিং,নিজৰ ক&#39;ডিং
প্যাক,পেক
প্যাকেজ,পেকেজ
প্যাকেট,পেকেট
প্যাকেট সুইচিং,পেকেট চুইচিং
প্যাকিং ফ্যাক্টর,পেকিং ফ্যাক্টৰ
প্যাডিং,পেডিং
পাতা,পৃষ্ঠা
পৃষ্ঠা ঠিকানা,পৃষ্ঠা ঠিকনাকৰণ
পৃষ্ঠা বিরতি,পৃষ্ঠা বিৰতি
