Marathi,Malayalam
मल्टीस्टेशन,മൾട്ടിസ്റ്റേഷൻ
मल्टीथ्रेडिंग,മൾട്ടിത്രെഡിംഗ്
बहुमूल्य तर्कशास्त्र,ബഹുമുഖ യുക്തി
बहुविविध विश्लेषण,മൾട്ടിവൈരിയേറ്റ് വിശകലനം
मल्टीव्हायब्रेटर,മൾട്ടിവൈബ്രേറ്റർ
परस्पर बहिष्कार,പരസ്പര ഒഴിവാക്കൽ
परस्पर माहिती,പരസ്പര വിവരങ്ങൾ
भोळा वापरकर्ता,നിഷ്കളങ്കനായ ഉപയോക്താവ്
नाव सर्व्हर,നെയിം സെർവർ
NAND ऑपरेशन,NAND പ്രവർത്തനം
नॅनो,നാനോ
अरुंद बँड,ഇടുങ്ങിയ ബാൻഡ്
राष्ट्रीय माहिती पायाभूत सुविधा,ദേശീയ ഇൻഫർമേഷൻ ഇൻഫ്രാസ്ട്രക്ചർ
राष्ट्रीय माहिती मानक संघटना (NAND NISO),നാഷണൽ ഇൻഫർമേഷൻ സ്റ്റാൻഡേർഡ് ഓർഗനൈസേഷൻ (NAND NISO)
मूळ कोड,നേറ്റീവ് കോഡ്
मूळ कंपाइलर,നേറ്റീവ് കംപൈലർ
मूळ सॉफ्टवेअर,നേറ്റീവ് സോഫ്റ്റ്വെയർ
नैसर्गिक कंपाइलर,സ്വാഭാവിക കമ്പൈലർ
नैसर्गिक भाषा प्रक्रिया,സ്വാഭാവിക ഭാഷാ സംസ്കരണം
नैसर्गिक भाषा क्वेरी,സ്വാഭാവിക ഭാഷാ ചോദ്യം
नैसर्गिक संख्या,സ്വാഭാവിക സംഖ്യ
नेव्हिगेशन,നാവിഗേഷൻ
नेव्हिगेटर,നാവിഗേറ്റർ
नकारात्मक तर्क,നെഗറ്റീവ് യുക്തി
नेस्टेड लूप,നെസ്റ്റഡ് ലൂപ്പ്
नेस्टेड मॅक्रो,നെസ്റ്റഡ് മാക്രോകൾ
नेट,നെറ്റ്
निव्वळ पत्ता,നെറ്റ് വിലാസം
निव्वळ नागरिक,നെറ്റ് പൗരൻ
नेटस्केप नेव्हिगेटर,നെറ്റ്സ്കേപ്പ് നാവിഗേറ്റർ
नेटवर्क प्रवेश नियंत्रण,നെറ്റ്വർക്ക് ആക്സസ് നിയന്ത്രണം
नेटवर्क आर्किटेक्चर,നെറ്റ്വർക്ക് ആർക്കിടെക്ചർ
नेटवर्क फाइल सिस्टम (NFS),നെറ്റ്‌വർക്ക് ഫയൽ സിസ്റ്റം (NFS)
नेटवर्क अखंडता,നെറ്റ്‌വർക്ക് സമഗ്രത
नेटवर्क इंटरकनेक्शन,നെറ്റ്‌വർക്ക് ഇന്റർകണക്ഷൻ
नेटवर्क स्तर,നെറ്റ്വർക്ക് പാളി
नेटवर्क व्यवस्थापन,നെറ്റ്വർക്ക് മാനേജ്മെന്റ്
नेटवर्क टोपोलॉजी,നെറ്റ്‌വർക്ക് ടോപ്പോളജി
नेटवर्क आभासी टर्मिनल,നെറ്റ്വർക്ക് വെർച്വൽ ടെർമിനൽ
तटस्थ रिले,ന്യൂട്രൽ റിലേ
तटस्थ प्रसारण,ന്യൂട്രൽ ട്രാൻസ്മിഷൻ
नवीन ओळ वर्ण,പുതിയ വരി പ്രതീകം
नवीन समक्रमण,പുതിയ സമന്വയം
NFS/नेटवर्क फाइल,NFS/നെറ്റ്‌വർക്ക് ഫയൽ
निबळे,നുള്ളി
नऊचे पूरक,ഒമ്പതിന്റെ പൂരകം
नोड,നോഡ്
गोंगाट,ശബ്ദം
आवाज मोड,ശബ്ദ മോഡ്
नीरव कोडिंग,ശബ്ദരഹിതമായ കോഡിംഗ്
निर्धारवाद नसणे,നോൺ ഡിറ്റർമിനിസം
वितरणात्मक नाही,വിതരണം ചെയ്യാത്തത്
रिकामा नसलेला संच,ശൂന്യമല്ലാത്ത സെറ്റ്
अप्राइम,അപ്രധാനം
परस्परसंवादी नसलेले,നോൺ-ഇന്ററാക്ടീവ്
नॉन-टर्मिनल सिस्टम,നോൺ-ടെർമിനൽ സിസ്റ്റം
अस्थिर स्मृती,അസ്ഥിരമല്ലാത്ത മെമ്മറി
अस्थिर रॅम,അസ്ഥിരമല്ലാത്ത ആട്ടുകൊറ്റൻ
नॉन-वेटेड कोड,നോൺ-വെയ്റ്റഡ് കോഡ്
NOP सूचना,NOP നിർദ്ദേശം
ना,NOR
ना गेट,NOR ഗേറ്റ്
सामान्य,സാധാരണ
सामान्यीकरण,നോർമലൈസേഷൻ
नॉर्मलायझर,നോർമലൈസർ
NOR- ऑपरेशन,NOR-ഓപ്പറേഷൻ
नाही,അല്ല
सर्किट नाही,സർക്യൂട്ട് അല്ല
समतुल्य गेट नाही,തുല്യതാ ഗേറ്റ് അല്ല
ऑपरेशन नाही,ഓപ്പറേഷൻ അല്ല
नाही-आणि,അല്ല-AND
नाही-आणि ऑपरेशन,അല്ല-ആൻഡ് ഓപ്പറേഷൻ
नाही-किंवा,അല്ല-അല്ലെങ്കിൽ
नाही-किंवा ऑपरेशन,അല്ല-അല്ലെങ്കിൽ പ്രവർത്തനം
NP पूर्णता,NP പൂർണ്ണത
NULL पॉइंटर,NULL പോയിന്റർ
संख्या सिद्धांत,സംഖ്യ സിദ്ധാന്തം
nyquist निकष,നിക്വിസ്റ്റ് മാനദണ്ഡം
ऑब्जेक्ट,വസ്തു
ऑब्जेक्ट ओरिएंटेड,ഒബ്ജക്റ്റ് ഓറിയന്റഡ്
ऑक्टल कोड,ഒക്ടൽ കോഡ്
ऑक्टल संख्या,അഷ്ടസംഖ്യ
ऑक्टेट,ഒക്ടെറ്റ്
ऑक्ट्री,ഒക്‌ട്രി
विषम समता,വിചിത്രമായ തുല്യത
ऑफिस ऑटोमेशन,ഓഫീസ് ഓട്ടോമേഷൻ
ऑफिस सॉफ्टवेअर,ഓഫീസ് സോഫ്റ്റ്വെയർ
ऑफ-लाइन,ഓഫ്-ലൈൻ
ऑफलाइन प्रक्रिया,ഓഫ്-ലൈൻ പ്രോസസ്സിംഗ്
ऑफ-सेट,ഓഫ്-സെറ്റ്
ओमेगा नोटेशन,ഒമേഗ നൊട്ടേഷൻ
ऑनलाइन संवाद,ഓൺലൈൻ ആശയവിനിമയം
ऑनलाइन प्रक्रिया,ഓൺലൈൻ പ്രോസസ്സിംഗ്
ओपी रजिस्टर,ഒപി രജിസ്റ്റർ
खुला पत्ता,തുറന്ന വിലാസം
ओपन सिस्टम इंटरकनेक्शन,ഓപ്പൺ സിസ്റ്റം ഇന്റർകണക്ഷൻ
उघडी वायर,തുറന്ന വയർ
ऑपरेंड,ഓപ്പറാൻറ്
ऑपरेटिंग सिस्टम,ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
ऑपरेशन,ഓപ്പറേഷൻ
ऑपरेटर,ഓപ്പറേറ്റർ
ऑप्टीकल कॅरेक्टर रेकग्निशन,ഒപ്റ്റിക്കൽ പ്രതീക തിരിച്ചറിയൽ
ऑप्टिकल फायबर,ഒപ്റ്റിക്കൽ ഫൈബർ
ऑप्टिकल फॉन्ट,ഒപ്റ്റിക്കൽ ഫോണ്ട്
ऑप्टिकल मार्क रेकग्निशन (OMR),ഒപ്റ്റിക്കൽ മാർക്ക് റെക്കഗ്നിഷൻ (OMR)
ऑप्टिकल मेमरी,ഒപ്റ്റിക്കൽ മെമ്മറി
ऑप्टिकल वाचक,ഒപ്റ്റിക്കൽ റീഡർ
ऑप्टिकल स्कॅनिंग,ഒപ്റ്റിക്കൽ സ്കാനിംഗ്
इष्टतम,ഒപ്റ്റിമൽ
सर्वोत्तमीकरण,ഒപ്റ്റിമൈസേഷൻ
ऑप्टो कपलर,opto coupler
ऑप्टोइलेक्ट्रॉनिक्स,ഒപ്‌റ്റോഇലക്‌ട്രോണിക്‌സ്
ऑप्टोआयसोलेटर,ഒപ്റ്റോസോലേറ്റർ
