English,Odiya
Fusion,"ଫ୍ୟୁଜନ୍, ଫ୍ୟୁଜନ୍ |"
Fusion bomb,ଫ୍ୟୁଜନ୍ ବୋମା |
Fusion energy,ଫ୍ୟୁଜନ୍ ଶକ୍ତି |
Fusion face,ଫ୍ୟୁଜନ୍ ବୋର୍ଡ |
Fusion fuel,ଫ୍ୟୁଜନ୍ ଇନ୍ଧନ |
Future asymptotically predictable,ଭବିଷ୍ୟତ ହ୍ୟୁରିଷ୍ଟିକ୍ |
Future cauchy development,ଭବିଷ୍ୟତର ଦକ୍ଷତା ବିକାଶ |
Future of an event,ଘଟଣାର ଭବିଷ୍ୟତ |
Future trapped set,ଭବିଷ୍ୟତ ଧରାଯାଇଥିବା ସେଟ୍ |
Fuzzy boundary model,ଅସ୍ପଷ୍ଟ ମାର୍ଜିନାଲ୍ ମଡେଲ୍ |
FALSE,"ଭର୍ଚୁଆଲ୍, ମିଥ୍ୟା, କୋଡ୍ |"
G force,g ବଳ
G M T,"G.M.T., Grinch Mean Time"
G parameter,g ପାରାମିଟର
G parity,ଜି ଯୁଗଳତା |
G star,ଜି-ଷ୍ଟାର୍ |
G string,ଜି-ଷ୍ଟ୍ରିଙ୍ଗ୍ |
G W,ଗିଗାୱାଟ |
G weitht,ଆକ୍ସିଲେରୋମିଟର ଲୋଡ୍ |
G-display,ଜି-ପ୍ରଦର୍ଶନ
G-factor,g- ଗୁଣକ
G-function,"ଜି-ଫଙ୍କସନ୍, ଜି-ଫଙ୍କସନ୍ |"
G-incompleteness,"ଜି-ଅସମ୍ପୂର୍ଣ୍ଣତା, ଜିଓଡେସିକ୍ ଅସମ୍ପୂର୍ଣ୍ଣତା |"
G-line,ଜି-ଲାଇନ୍ |
G-suit,ମାଧ୍ୟାକର୍ଷଣ ପୋଷାକ |
G-sum rule,ରାଶି ନିୟମ |
G-tolerance,ତ୍ୱରଣ ଗୁଣବତ୍ତା
G-value (=G-factor),ଜି-ମୂଲ୍ୟ
G.C.I. (Ground Control Interception),ଭୂମି ନିୟନ୍ତ୍ରିତ ବିମାନ ପ୍ରତିରୋଧ |
Gain,"ଲାଭ, ଲାଭ"
Gain amplifier,ଏମ୍ପ୍ଲିଫାୟର୍ ଲାଭ କର |
Gain band width,ବ୍ୟାଣ୍ଡ ବିସ୍ତାର କର |
Gain band width factor,ବ୍ୟାଣ୍ଡ ବିସ୍ତାର ଉପାଦାନଗୁଡିକ ଲାଭ କରନ୍ତୁ |
Gain band width product,ବ୍ୟାଣ୍ଡ ବିସ୍ତାର ଉତ୍ପାଦ ଲାଭ କରନ୍ତୁ |
Gain control,"ନିୟନ୍ତ୍ରଣ ହାସଲ କର, ନିୟନ୍ତ୍ରଣ ହାସଲ କର |"
Gain factor,ଲାଭ ଗୁଣକର୍ତ୍ତା |
Gain factor of sensitivity,ସମ୍ବେଦନଶୀଳତା ସ୍କୋର |
Gain function,ଫଙ୍କସନ୍
Gain reduction,ଲାଭର କ୍ଷତି
Gain setting,ଲାଭ ସଂଶୋଧନ
Gain time control,ସମୟ ନିୟନ୍ତ୍ରକ ହାସଲ କରନ୍ତୁ |
Gain turndown control,"ହ୍ରାସ ନିୟନ୍ତ୍ରଣ, ଲାଭ ମିନିମାଇଜେସନ୍ ନିୟନ୍ତ୍ରକ ଲାଭ କର |"
Gaint nebula,ବିଶାଳ ନିବୁଲା |
Gaint planet,ବିଶାଳ ଗ୍ରହ |
Gaint pulse laser,ଉଚ୍ଚ ପଲ୍ସ ଲେଜର |
Gaint star,ବିଶାଳ ତାରା
Gal,ଗାଲ୍
Galactic,"ଗାଲାକ୍ଟିକ୍, ଗାଲାକ୍ଟିକ୍, ଗାଲାକ୍ଟିକ୍ |"
Galactic absorption,ଗାଲାକ୍ଟିକ୍ ଅବଶୋଷଣ |
Galactic centre,ଗାଲାକ୍ଟିକ୍ କେନ୍ଦ୍ର |
Galactic circle,"ଗାଲାକ୍ଟିକ୍ ସର୍କଲ୍, ଗାଲାକ୍ଟିକ୍ ସର୍କଲ୍ |"
Galactic cluster,ଗାଲାକ୍ଟିକ୍ କ୍ଲଷ୍ଟର |
Galactic concentration,ଗାଲାକ୍ଟିକ୍ ଏକାଗ୍ରତା |
Galactic disk,"ଗାଲାକ୍ଟିକ୍ ଡିସ୍କ, ଗାଲାକ୍ଟିକ୍ ଡିସ୍କ |"
Galactic dynamics,ଗାଲାକ୍ଟିକ୍ ଗତିଶୀଳତା |
Galactic equator,"ଗାଲାକ୍ଟିକ୍ ସର୍କଲ୍, ଗାଲାକ୍ଟିକ୍ ସର୍କଲ୍ |"
Galactic halo,ଗାଲାକ୍ଟିକ୍ ହାଲୋ |
Galactic Kepler orbit,ଗାଲାକ୍ଟିକ୍ କେପଲର୍ କକ୍ଷପଥ |
Galactic latitude,"ଗାଲାକ୍ଟିକ୍ ଅକ୍ଷାଂଶ, ଗାଲାକ୍ଟିକ୍ ଅକ୍ଷାଂଶ |"
Galactic longitude,ଗାଲାକ୍ଟିକ୍ ଦ୍ରାଘିମା |
Galactic magnetic field,ଗାଲାକ୍ଟିକ୍ ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |
Galactic nebula,ଗାଲାକ୍ଟିକ୍ ନିବୁଲା |
Galactic noise,ଗାଲାକ୍ଟିକ୍ ଶବ୍ଦ |
Galactic nova,ଗାଲାକ୍ଟିକ୍ ନାଭଟାରା |
Galactic nucleus,ଗାଲାକ୍ଟିକ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |
Galactic plane,"ଗାଲାକ୍ଟିକ୍ ପ୍ଲେନ୍, ଗାଲାକ୍ଟିକ୍ ପ୍ଲେନ୍ |"
Galactic pole,"ଗାଲାକ୍ଟିକ୍ ପୋଲ, ଗାଲାକ୍ଟିକ୍ ପୋଲ |"
Galactic radio noise,"ଗାଲାକ୍ଟିକ୍ ରେଡିଓ ଶବ୍ଦ, ଗାଲାକ୍ଟିକ୍ ରେଡିଓ ଶବ୍ଦ |"
Galactic radio source,ଗାଲାକ୍ଟିକ୍ ରେଡିଓ ଉତ୍ସ ଗାଲାକ୍ଟିକ୍ ରେଡିଓ ଉତ୍ସ |
Galactic rotation,ଗାଲାକ୍ଟିକ୍ ଘୂର୍ଣ୍ଣନ |
Galactic space,ଗାଲାକ୍ଟିକ୍ ଆକାଶ |
Galactic standard of rest,ଗାଲାକ୍ଟିକ୍ ବ୍ରେକ୍ ଷ୍ଟାଣ୍ଡାର୍ଡ |
Galactic star cluster,ଗାଲାକ୍ଟିକ୍ କ୍ଲଷ୍ଟର |
Galactic system,ଗାଲାକ୍ଟିକ୍ ଶରୀର |
Galactic window,ଗାଲାକ୍ଟିକ୍ ଆପେଚର |
Galactometer,ଦୁଗ୍ଧଚାଷୀ
Galaxy,"ଗାଲାକ୍ସି, ଗାଲାକ୍ସି, ଗାଲାକ୍ସି |"
Galaxy noiose,"ଗାଲାକ୍ଟିକ୍ ଶବ୍ଦ, ଗାଲାକ୍ଟିକ୍ ଶବ୍ଦ |"
Galaxy of stars,ମାଣ୍ଡାକିନି |
Galileo number,ଗାଲିଲିଓ ସଂଖ୍ୟା
Gallium phosphide semiconductor,ଗାଲିୟମ୍ ଫସଫାଇଡ୍ ସେମିକଣ୍ଡକ୍ଟର |
Gallon,ଗ୍ୟାଲନ୍
Galvani potential,ଗାଲଭାନିକ୍ ସମ୍ଭାବନା |
Galvanic cell,ଗାଲଭାନିକ୍ କକ୍ଷ |
Galvanic electricity,ଗାଲଭାନିକ୍ ବିଦ୍ୟୁତ୍ |
Galvanic electromagnetic method,ଗାଲଭାନିକ୍ ଇଲେକ୍ଟ୍ରୋମ୍ୟାଗ୍ନେଟିକ୍ ପଦ୍ଧତି |
Galvanic size tester,ଗାଲଭାନିକ୍ ସାନ୍ଦ୍ରତା ପରୀକ୍ଷଣକାରୀ |
Galvanise,ଜିଙ୍କ୍ ପ୍ଲେଟିଂ |
Galvanized wire,ଗ୍ୟାଲେଭାଇଜଡ୍ ତାର
Galvanoluminoscence,galvanoluminescence galvanoluminescence |
Galvanomagnetic effect,ଗାଲଭାନୋମାଗ୍ନେଟିକ୍ ପ୍ରଭାବ |
Galvanometer,"ଗାଲଭାନୋମିଟର, ଗାଲଭାନୋମିଟର |"
Galvanometer constant,ଗାଲଭାନୋମିଟର ସ୍ଥିର |
Galvanometer recorder,ଗାଲଭାନୋମିଟର ରେକର୍ଡର୍ |
Galvanometer shunt,"ଗାଲଭାନୋମିଟର ଶଣ୍ଟ, ଗାଲଭାନୋମିଟର ପ୍ରୋଫାଇଲର୍ |"
Galvanometry,ଗାଲଭାନୋମେଟ୍ରି |
Galvanoscope,"ଷ୍ଟ୍ରିମର, ଗାଲଭାନୋସ୍କୋପ୍ |"
Gamm aray scattering,ଗାମା ରଶ୍ମି ବିଛାଇବା |
Gamm aray spectroscopy,ଗାମା କ୍ରୋମିୟମ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |
Gamma,"ବିପରୀତ ସୂଚକାଙ୍କ, ଗାମା |"
Gamma absorption,ଗାମା-ଅବଶୋଷଣ |
Gamma absorption gauge,ଗାମା ଅବଶୋଷଣ ଗେଜ୍ |
Gamma cascade,ଗାମା ସାବୁନ୍ ପ୍ୟାଟ୍ |
Gamma coefficient,ଗାମା ଗୁଣବତ୍ତା
Gamma compensated ion chamber,ଗାମା କ୍ଷତିପୂରଣ ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |
Gamma correction,"ଓଲଟା ଇଣ୍ଡେକ୍ସ ସଂଶୋଧନ, ଗାମା ସଂଶୋଧନ |"
Gamma counter,ଗାମା କାଲକୁଲେଟର
Gamma crossection,ଗାମା କ୍ରସ୍ ବିଭାଗ |
Gamma decay,ଗାମା କ୍ଷୟ |
Gamma emission,ଗାମା ନିର୍ଗମନ |
Gamma flux density,ଗାମା ଫ୍ଲକ୍ସ ସାନ୍ଧ୍ରତା |
Gamma gauge,ଗାମା ଗେଜ୍ |
Gamma irradiation,ଗାମା କିରଣ |
Gamma matrix,ଗାମା ମ୍ୟାଟ୍ରିକ୍ସ |
Gamma quantum,ଗାମା କ୍ୱାଣ୍ଟମ୍ |
Gamma quench,ଗାମା ଲିଭାଇବା |
Gamma radiation,ଗାମା ବିକିରଣ |
Gamma radiography,ଗାମା ବିକିରଣ |
Gamma ray astronomy,ଗାମା କି ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |
Gamma ray bursts,ଗାମା ରଶ୍ମି ବିସ୍ଫୋରଣ |
Gamma ray spectrum,ଗାମା ରଶ୍ମି
Gamma ray transformation,ଗାମା-ରେ ରୂପାନ୍ତର |
Gamma scanning,ଗାମା ସ୍କାନିଂ |
Gamma sensitive,ଗାମା ସମ୍ବେଦନଶୀଳ |
Gamma space,ଗାମା ଆକାଶ |
Gamma structure,ଗାମା ଗଠନ
Gamma transition,ଗାମା ସଂକ୍ରମଣ
Gamma-ray,ଗାମା କିରଣ |
Gamma-ray counter,ଗାମା-ରେ କାଲକୁଲେଟର |
Gamma-ray logging,ଗାମା-ରେ ଲେଖକ
Gamma-ray spectrometer,ଗାମା-ରେ ସ୍ପେକ୍ଟ୍ରୋମିଟର |
Gammagraph,ଗାମା ପ୍ରବନ୍ଧ |
Gammagraphy,ଗାମା ବିକିରଣ |
Gammate,gamayanan
Gamow barrier,ଗାମୋ ରାମ୍ପାର୍ଟ |
Gamow-Teller selection rules,ଗାମୋ-ଟେଲର ଚୟନ ନିୟମ |
Gang condenser,ପୋତା ଯାଇଥିବା କ୍ୟାପେସିଟର |
Ganged tuning,ସ୍ୱର ସ୍ୱର
Gantry,"ସିଡ଼ି ପ୍ଲାଟଫର୍ମ, ଗାଣ୍ଟ୍ରି |"
Gap,"ପାସ୍, ଫିସର୍, ଫାଙ୍କ, ବ୍ୟବଧାନ |"
Gap coding,ବ୍ୟବଧାନ କୋଡିଂ |
Gap factor,ବ୍ୟବଧାନ କାରକ |
Gap lodading,ଲୋଡିଂ ବ୍ୟବଧାନ
Garbage,"ଭଙ୍ଗର (ଗୁଜୁରାଟୀ) ଆବର୍ଜନା, ଅଳିଆ |"
Garble,ପୋଖରୀ ତିଆରି କରନ୍ତୁ |
Gas,ଗ୍ୟାସ୍
Gas absorbing,ଗ୍ୟାସ୍ ଶୋଷକ
Gas absorption cell,ଗ୍ୟାସ ଅବଶୋଷଣ କକ୍ଷ |
Gas adsorption,ଗ୍ୟାସ୍ ଆଡସର୍ପସନ୍ |
Gas amplification,ଗ୍ୟାସ୍ ଆୟନ ପଲିମେରାଇଜେସନ୍ |
Gas calorimeter,"ଗ୍ୟାସ୍ କ୍ୟାଲୋରିମିଟର, ଗ୍ୟାସ୍ ଥର୍ମୋମିଟର |"
Gas capacitor,ଗ୍ୟାସ୍ କ୍ୟାପେସିଟର୍ |
Gas centrifuge process,ଗ୍ୟାସ୍ ସେଣ୍ଟ୍ରିଫୁଗ୍ ପ୍ରକ୍ରିୟା |
Gas chamber,ଗ୍ୟାସ୍ ଚାମ୍ବର
Gas clectrode,ଗ୍ୟାସ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |
Gas constant,ଗ୍ୟାସ୍ ସ୍ଥିର |
Gas counter,ଗ୍ୟାସ୍ ଭରିବା କାଲକୁଲେଟର |
Gas current (=ionization current),"ଗ୍ୟାସ୍ ଷ୍ଟ୍ରିମ୍, ଆୟନାଇଜେସନ୍ ଷ୍ଟ୍ରିମ୍ |"
Gas cycle,ଗ୍ୟାସ ଚକ୍ର
Gas degeneracy,ଗ୍ୟାସ ପ୍ରଦୂଷଣ
Gas degeneration,ଗ୍ୟାସ ଅବନତି |
Gas deviationfactor,ଗ୍ୟାସ୍ ଡିଫ୍ଲେକ୍ସନ୍ ଉପାଦାନ |
Gas diode,ଗ୍ୟାସ୍ ଡାୟୋଡ୍ |
Gas dischage lamp,ଗ୍ୟାସ୍ ବୁଡିବା ଦୀପ |
Gas discharge,ଗ୍ୟାସ ନିଷ୍କାସନ
Gas discharge laser,ଗ୍ୟାସ୍ ବୁଡିବା ଲେଜର |
Gas drive reservoir,"ଗ୍ୟାସ୍ ଚାଳିତ ଉଦ୍ଦେଶ୍ୟ, ଗ୍ୟାସ୍ ଚାଳିତ ସିଷ୍ଟର୍ |"
Gas dynamic laser,ଗ୍ୟାସ୍ ଗତିଶୀଳ ଲେଜର |
Gas dynamics,ଗ୍ୟାସ ଗତିଶୀଳତା |
Gas engine,ଗ୍ୟାସ୍ ଇଞ୍ଜିନ୍
Gas expansion engine,ଗ୍ୟାସୀୟ ରେଫ୍ରିଜାଣ୍ଟ |
Gas filled radiation counter,ଗ୍ୟାସ୍ ଭର୍ତ୍ତି ବିକିରଣ କାଲକୁଲେଟର |
Gas filled triode,ଗ୍ୟାସ୍ ଭର୍ତି ତ୍ରିରଙ୍ଗା |
Gas flow counter tube,"ଗ୍ୟାସ୍ ଫ୍ଲୋ କାଉଣ୍ଟର ନୋଜଲ୍, ଗ୍ୟାସ୍ ଫ୍ଲୋ କାଉଣ୍ଟର ନୋଜଲ୍ |"
Gas flow radiation counter,ଗ୍ୟାସ ପ୍ରବାହ ବିକିରଣ କାଲକୁଲେଟର |
Gas ionization,ଗ୍ୟାସ୍ ଆୟନାଇଜେସନ୍ |
Gas kinematics,"ଗ୍ୟାସ୍ ନେଟ୍ ଡାଇନାମିକ୍ସ, ଗ୍ୟାସ୍ ନେଟ୍ ଡାଇନାମିକ୍ସ |"
Gas laser,ଗ୍ୟାସ୍ ଲେଜର
Gas law,ଗ୍ୟାସ ନିୟମ |
Gas law constant,ଗ୍ୟାସ ନିୟମ ସ୍ଥିର |
Gas lens,ଗ୍ୟାସ୍ ଲେନ୍ସ
Gas magnification,ଗ୍ୟାସ ବୃଦ୍ଧି
Gas manometer,ଗ୍ୟାସ ମନୋମିଟର |
Gas maser,ଗ୍ୟାସ୍ ମେଜର |
Gas mechanics,ଗ୍ୟାସ ଯାନ୍ତ୍ରିକ
Gas multiplication,ଗ୍ୟାସୀୟ ଆୟନ ସମୃଦ୍ଧ |
Gas multiplication effect,ଗ୍ୟାସର ଆୟନ-ବୃଦ୍ଧିକାରୀ ପ୍ରଭାବ |
Gas noise,ଗ୍ୟାସ ଶବ୍ଦ |
Gas phototube,ଗ୍ୟାସ୍ ଲାଇଟ୍ (ଇଲେକ୍ଟ୍ରନ୍) ଅଗ୍ରଭାଗ |
Gas pocket,"ଗ୍ୟାସ୍ କୋଟେରୀ, ଗ୍ୟାସ୍ ପକେଟ୍ |"
Gas pressure,ଗ୍ୟାସୀୟ ଚାପ |
Gas ratio,"ଗ୍ୟାସ୍ ଅନୁପାତ, ଆଇନ୍ ଇଲେକ୍ଟ୍ରୋନ୍ର ବର୍ତ୍ତମାନର ଅନୁପାତ |"
Gas recoil ionisation chamber,ଗ୍ୟାସୀୟ ରିବାଉଣ୍ଡ ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |
Gas refrigeration,ଗ୍ୟାସୀୟ ରେଫ୍ରିଜରେଜେସନ୍ |
Gas regulator,ଗ୍ୟାସ ନିୟନ୍ତ୍ରକ |
Gas slippage,ଗ୍ୟାସ୍ ଲିକ୍ |
Gas solubility,ଗ୍ୟାସ୍ ଦ୍ରବଣ
Gas spectrum,ଗ୍ୟାସ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
Gas thermometer,"ଗ୍ୟାସ୍ ଥର୍ମୋମିଟର, ଗ୍ୟାସ୍ ଥର୍ମୋମିଟର |"
Gas thermostatic switch,ଗ୍ୟାସ୍ ଭରାଯାଇଥିବା ଉତ୍ତାପ ସ୍ୱୟଂଚାଳିତ ସୁଇଚ୍ |
Gas tight,"ଗ୍ୟାସ୍ ଟାଇଟ୍, ଗ୍ୟାସ୍ ପ୍ରୁଫ୍ |"
Gas triode,ଗ୍ୟାସ୍ ଟ୍ରାଇଡ୍
Gas tube,ଗ୍ୟାସ ନଳୀ
Gas vaccum breakdown,ଗ୍ୟାସ୍ ଭାକ୍ୟୁମ୍ ଭଙ୍ଗା |
Gas viscosity,ଗ୍ୟାସ୍ ସାନ୍ଦ୍ରତା |
Gas-cell frequency standard,ଗ୍ୟାସ୍ ସେଲ୍ ଫ୍ରିକ୍ୱେନ୍ସି ମାନକ |
Gas-distillation effect,ଗ୍ୟାସ୍-ଡିଷ୍ଟିଲେସନ୍ ପ୍ରଭାବ |
Gas-filled diode,ଗ୍ୟାସ୍ ଭର୍ତ୍ତି ଡାୟୋଡ୍ |
Gas-filled rectifer,ଗ୍ୟାସ୍ ଭର୍ତ୍ତି ରେକ୍ଟିଫାୟର୍ |
Gaseous dielectric,ଗ୍ୟାସୀୟ ଡାଇଲେକ୍ଟ୍ରିକ୍ |
Gaseous diffusion,ଗ୍ୟାସୀୟ ବିସ୍ତାର |
Gaseous diffusion plant,ଗ୍ୟାସୀୟ ବିସ୍ତାର ଉଦ୍ଭିଦ |
Gaseous diffusion process,ଗ୍ୟାସୀୟ ବିସ୍ତାର ପ୍ରକ୍ରିୟା |
Gaseous nebula,ଗ୍ୟାସୀୟ ନିବୁଲା |
Gasket,ଗ୍ୟାସେଟ
Gassing,ଗାସନ୍ |
Gassy tube,ସେମିଭାକ୍ୟୁମ୍ ଟ୍ୟୁବ୍ |
Gat,"GATT, ଗ୍ରୀନୱିଚ୍ ଭର୍ଚୁଆଲ୍ କଲ୍, GATT |"
Gate,"କବାଟ ଇଲେକ୍ଟ୍ରୋଡ୍, ଫାଟକ, ଫାଟକ, ଫାଟକ, ଜାଳେଣୀ ପରିସର |"
Gate angle (=firing angle),ଗେଟ୍ ଆଙ୍ଗଲ୍ (ଫାୟାରିଙ୍ଗ୍ ଆଙ୍ଗଲ୍)
Gate circuit,କବାଟ ସର୍କିଟ |
Gate controlled rectifier,କବାଟ ନିୟନ୍ତ୍ରିତ ରେକ୍ଟିଫାୟର୍ |
Gate controlled switch,କବାଟ ନିୟନ୍ତ୍ରିତ ସୁଇଚ୍ |
Gate equivalent circuit,କବାଟ ସମାନ ସର୍କିଟ |
Gate generator,କବାଟ ଜେନେରେଟର
Gate impedance,କବାଟ ପ୍ରତିରୋଧ
Gate opener,କବାଟ ଖୋଲିବା
Gate pulse,କବାଟ ନାଡ |
Gate trigger,କବାଟ ଟ୍ରିଗର |
Gate trigger diode (=gating diode),ଗେଟ୍ ହାଇଓଡ୍ |
Gate tube,ଗେଟ୍ ଡକ୍ଟ୍ |
Gate turn off-switch,"ଗେଟ୍ ଟର୍ନ ଅଫ୍ ସୁଇଚ୍, ଡୋର ଟର୍ନ୍ ଅଫ୍ ସୁଇଚ୍ |"
Gate winding,କବାଟ କୋଇଲ୍ |
Gated amplifier,ଚାଳିତ ଏମ୍ପ୍ଲିଫାୟର୍ |
Gated transistor,ଟ୍ରାନଜିଷ୍ଟର ମାଧ୍ୟମରେ |
Gating,"ପ୍ରଚାର, ଦ୍ୱାର, କାପଟନ୍ |"
Gating of data,ଟ୍ରଷ୍ଟ-ଗେଟ୍ |
Gating of information,ସୂଚନା ଦ୍ୱାରା
Gating pulse,"ଡୱାରାନ୍ ସ୍ପାନ୍, ଗାଟେନ୍ ସ୍ପାନ୍ |"
Gating wave form,କବାଟ ତରଙ୍ଗ ଫର୍ମ |
Gauge,"ଗେଜ, ଗେଜ, ଗେଜ"
Gauge theory,ଗେଜ୍ ସିଦ୍ଧାନ୍ତ |
Gauge-field,ଗେଜ୍ କ୍ଷେତ୍ର
Gausitron,gocitron
Gauss (unit),ଗସ୍ |
Gauss A position,ଗସ୍ ଏକ ଅବସ୍ଥାନ |
Gauss B pposition,ଗସ୍ ବି ଅବସ୍ଥାନ |
Gauss error function,ଗସ୍ ତ୍ରୁଟି କାର୍ଯ୍ୟ |
Gauss eye-piece,ଗସ୍-ଆଖି |
Gauss image point,ଗସ୍ ପ୍ରତିଫଳନ ବିନ୍ଦୁ |
Gauss law of flux,"ଗସ୍ଙ୍କ ଫ୍ଲକ୍ସ ନିୟମ, ଗସ୍ଙ୍କ ଫ୍ଲକ୍ସ ନିୟମ |"
Gauss objective lens,ଗଜ ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ |
Gauss point,ଗସ୍ ପଏଣ୍ଟ |
Gauss' principle of least constraint,ସର୍ବନିମ୍ନ ସୀମାବଦ୍ଧତାର ଗ uss ସିଆନ୍ ନିୟମ |
Gaussain noisy channel,ଗାଉସିଆନ୍ ସାଉଣ୍ଡ୍ ସିଷ୍ଟମ୍ |
Gaussian constant,ଗସ୍-ସ୍ଥିର |
Gaussian curvature,ଗ uss ସିଆନ୍ ବକ୍ରତା |
Gaussian curve,ଗସ୍-ବକ୍ର
Gaussian distribution,ଗ uss ସିଆନ୍ ବଣ୍ଟନ |
Gaussian elimination,ଗାଉସିଆନ୍ ସମାଧାନ |
Gaussian noise,ଗାଉସିଆନ୍ ଶବ୍ଦ |
Gaussian number field,ଗ uss ସିଆନ୍ ସଂଖ୍ୟା କ୍ଷେତ୍ର |
Gaussian optics,ଗ uss ସିଆନ୍ ଅପ୍ଟିକ୍ସ |
Gaussian plane,ଗସ୍-ପ୍ଲେନ୍ |
Gaussian pulse,ଗ uss ସିଆନ୍ ନାଡ |
Gaussian system,ଗ uss ସିଆନ୍ ପଦ୍ଧତି |
Gaussmeter,ଗସ୍ ମିଟର |
Gauze,"ଜାଲ୍, ଗେଜ୍ |"
Gauze electrode,ଲାଟାଇସ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |
Gauze tone,ଜଟଣୀ ଶବ୍ଦ |
Gavitational unit,ମାଧ୍ୟାକର୍ଷଣ ଏକକ |
Gear,ଉପକରଣ
Gearing,ଉପକରଣ
Gearing down,avagearan
Gearing up,ut-gear
Gee system,"ସିଷ୍ଟମ୍, ସିଷ୍ଟମ୍"
Gee-H-System,ଜି-ଏଚ୍-ଶରୀର |
Geiger formula,geiger ସୂତ୍ର |
Geiger law,geiger ର ନିୟମ |
Geiger region,ଗାଇଗର ଅଞ୍ଚଳ |
Geiger threshold,gyger sill
Geiger threshold,gyger sill
Geiger tube,ଗିଗର୍ ଟ୍ୟୁବ୍ |
Geiger-Muller counter,ଜିଗର୍-ମଲର୍ କାଲକୁଲେଟର |
Geiger-Muller tube,ଗିଗର୍-ମଲର୍ ଟ୍ୟୁବ୍ |
Geiger-Nuttal curve,geiger-natal ବକ୍ର
Geiger-Nuttall relation,geiger-natal ସମ୍ପର୍କ |
GEK recorder,j ରେକର୍ଡର୍ |
Gell Mann relation,ଗାଲ୍ ମ୍ୟାନ୍ ସମ୍ପର୍କ |
Gemmho,ଗେମୋ
General pattern,ସାଧାରଣ ଚିତ୍ର
General purpose computer,ବ୍ୟାପକ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |
General purpose radar,ସାଧାରଣ ବ୍ୟବହାର ରାଡାର |
General relativistic collapse,ସାଧାରଣ ଆପେକ୍ଷିକ ପତନ |
General routine,ବିସ୍ତୃତ ରୁଟିନ୍ |
General theory of relativity,"ବିସ୍ତୃତ ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତାର ବିସ୍ତୃତ ତତ୍ତ୍। |"
Generalisation,ସାଧାରଣକରଣ
Generalised,ସାଧାରଣ
Generalised current density,ସମ୍ପ୍ରତି ଘନତା
Generalised drag polar,ସାଧାରଣ ଟ୍ରାକ୍ସନ୍ ପୋଲ |
Generalised energy,ସର୍ବଭାରତୀୟ ଶକ୍ତି |
Generalised expression,ସାଧାରଣ ଅଭିବ୍ୟକ୍ତି
Generalised force,ସାଧାରଣ ଶକ୍ତି
Generalised form,ସାଧାରଣ ଚିତ୍ର
Generalised Hooke's law,ସାଧାରଣ ହୁକର ନିୟମ |
Generalised latent heat,ବ୍ୟାପକ ଲୁକ୍କାୟିତ ଉତ୍ତାପ |
Generalised load,ସାଧାରଣ ଭାର
Generalised momentum,ସାଧାରଣ ଗତି
Generalised Ohm's law,ସାଧାରଣ ଓମ୍ ନିୟମ |
Generalised plane Coutte flow,ଗା ow ର ବ୍ୟାପକ ଫ୍ଲାଟ ପ୍ରବାହ |
Generalised plane stress,ସାଧାରଣ ବିମାନ ଚାପ |
Generalised potential,ବ୍ୟାପକ ସମ୍ଭାବନା |
Generalised reaction,ବିସ୍ତୃତ ପ୍ରତିକ୍ରିୟା |
