Telugu,English
పునరుద్ధరించండి,Restore
సంయమనం,Restraint
పరిమితం చేయబడింది,Restricted
పరిమితం చేయబడిన సెలవు,Restricted leave
పరిమితి,Restriction
ఫలిత ఆధారిత పని,Result oriented work
పునఃప్రారంభం,Resume
రెసమ్మన్,Resummon
పున umption ప్రారంభం,Resumption
నిలుపుకోండి,Retain
నిలుపుదల ధర,Retention price
రిటైర్డ్,Retired
పదవీ విరమణ,Retirement
పదవీ విరమణ ప్రయోజనాలు,Retirement benefits
పదవీ విరమణ వయస్సు,Retiring age
పదవీ విరమణ పెన్షన్,Retiring pension
ఉపసంహరించుకున్న సిబ్బంది,Retrenched staff
ఉపసంహరణ,Retrenchment
రెట్రోయాక్టివ్ పే,Retroactive pay
తిరిగి,Return
తిరుగు ప్రయాణం,Return journey
పోస్ట్ తిరిగి,Return of post
పున val పరిశీలన,Revalidation
పున val పరిశీలన,Revaluation
ఆదాయం,Revenue
ఆదాయ వ్యయం,Revenue expenditure
రెవెన్యూ స్టాంప్,Revenue stamp
రివర్స్,Reverse
తిరిగి వచ్చింది,Reverted
సమీక్ష,Review
సమీక్ష బోర్డు,Review board
సవరించండి,Revise
సవరించిన ఎజెండా,Revised agenda
సవరించిన బడ్జెట్,Revised budget
సవరించిన అంచనా,Revised estimate
సవరించిన నియమాలు,Revised rules
పునర్విమర్శ,Revision
పే స్కేల్ యొక్క పునర్విమర్శ,Revision of pay scale
పునరుజ్జీవనం,Revival
ఉపసంహరణ,Revocation
ఉపసంహరణ,Revoke
విప్లవం,Revolution
రివాల్వింగ్ ఫండ్,Revolving fund
బహుమతి,Reward
రివార్డ్ స్కీమ్,Reward scheme
కుడి,Right
సరైన హక్కుదారు,Rightful claimant
దృ g మైన,Rigid
అల్లర్లు,Riot
ప్రమాదం,Risk
రిస్క్ కొనుగోలు,Risk purchase
ప్రత్యర్థి,Rival
రోడ్ మైలేజ్,Road mileage
రహదారులు,Roadways
పాత్ర,Role
రోల్,Roll
రోలింగ్ ప్రణాళిక,Rolling plan
రోల్ సంఖ్య,Roll number
రోస్టర్,Roster
భ్రమణం,Rotation
కఠినమైన,Rough
కఠినమైన కాపీ,Rough copy
రౌండ్ ఆఫ్,Rounding off
మార్గం,Route
దినచర్య,Routine
సాధారణ గమనిక,Routine note
సాధారణ పరీక్ష,Routine test
రాయల్టీ,Royalty
రబ్బరు ముద్ర,Rubber stamp
సభ్యత లేని,Rude
నియమం,Rule
పాలకుడు,Ruler
నియమాలు మరియు నిబంధనలు,Rules and regulations
వ్యాపార నియమాలు,Rules of business
పాలక,Ruling
పాలక పార్టీ,Ruling party
పుకారు,Rumour
నడుస్తున్న సిబ్బంది,Running staff
గ్రామీణాభివృద్ధి ప్రణాళిక,Rural development plan
గ్రామీణ ఉద్ధరణ,Rural upliftment
రస్టికేషన్,Rustication
"విశ్రామకాల సెలవు, అధ్యయన ప్రోస్తాహక సెలవు",Sabbatical leave
విధ్వంసం,Sabotage
సాక్,Sack
సురక్షితం,Safe
సురక్షిత కస్టడీ,Safe custody
భద్రత,Safeguarding
భద్రత,Safety
భద్రతా పరికరం,Safety device
భద్రతా నిబంధనలు,Safety regulations
జీతం తరగతి,Salaried class
జీతం,Salary
జీతం తనిఖీ,Salary cheque
జీతం మినహాయింపు,Salary deduction
జీతం సమీక్ష,Salary review
జీతం నిర్మాణం,Salary structure
సేల్ డీడ్,Sale deed
అమ్మకపు విభాగం,Sales department
అమ్మకపు పన్ను,Sales tax
ముఖ్యమైనది,Salient
సాల్వేజ్,Salvage
నివృత్తి మరియు స్క్రాప్,Salvage and scrap
నమూనా,Sample
నమూనా తనిఖీ,Sample checking
నమూనా సర్వే,Sample survey
నమూనా,Sampling
మంజూరు,Sanction
మంజూరు చేసిన బడ్జెట్,Sanctioned budget
మంజూరు చేసిన బడ్జెట్ అంచనా,Sanctioned budget estimate
మంజూరు చేసిన ప్రాజెక్ట్,Sanctioned project
మంజూరు చేసిన బలం,Sanctioned strength
మంజూరు చేసే అధికారం,Sanctioning authority
మంజూరు చేసే ఉత్తర్వు,Sanctioning order
పవిత్రత,Sanctity
పారిశుధ్యం,Sanitation
సంతృప్తి,Satisfaction
సంతృప్తికరంగా,Satisfactory
సేవింగ్ క్లాజ్,Saving clause
పొదుపు పథకం,Savings scheme
స్కేల్,Scale
వేతన స్థాయి,Scale of pay
కొరత,Scarcity
కొరత ప్రాంతం,Scarcity area
వనరుల కొరత,Scarcity of resources
దృష్టాంతంలో,Scenario
షెడ్యూల్,Schedule
షెడ్యూల్డ్ బ్యాంక్,Scheduled bank
షెడ్యూల్డ్ కులం,Scheduled caste
షెడ్యూల్ చేసిన తెగ,Scheduled tribe
డిమాండ్ల షెడ్యూల్,Schedule of demands
సరఫరా షెడ్యూల్,Schedule of supply
పథకం,Scheme
స్కాలర్‌షిప్,Scholarship
శాస్త్రీయ నిర్వహణ,Scientific management
స్కోప్,Scope
స్కోరు,Score
స్కోరు,Score out
స్క్రాప్ విలువ,Scrap value
స్క్రీనింగ్,Screening
స్క్రీనింగ్ కమిటీ,Screening committee
స్క్రిప్ట్,Script
స్క్రూటినైజర్,Scrutinizer
పరిశీలన,Scrutiny
ముద్ర,Seal
సీలు,Sealed
సీల్డ్ టెండర్,Sealed tender
సీలర్,Sealer
కార్యాలయ ముద్ర,Seal of office
వెతకండి,Search
శోధన ప్రచారం,Search campaign
శోధన ఆపరేషన్,Search operation
సెర్చ్ వారెంట్,Search warrant
కాలానుగుణ నిరుద్యోగం,Seasonal unemployment
సీజన్ టికెట్,Season ticket
ద్వితీయ,Secondary
మాధ్యమిక విద్య,Secondary education
ద్వితీయ పరిశ్రమ,Secondary industry
రెండవ తరగతి,Second class
గోప్యత,Secrecy
రహస్యం,Secret
సెక్రటేరియల్,Secretarial
సెక్రటేరియట్ సర్వీస్,Secretariat service
రహస్య ఓటు పద్ధతి,Secret ballot
రహస్య కవర్,Secret cover
రహస్య నిధులు,Secret funds
రహస్య విచారణ,Secret inquiry
రహస్య సూచన,Secret instruction
రహస్య లేఖ,Secret letter
విభాగం,Section
రంగం,Sector
లౌకిక,Secular
భద్రత,Security
ముందస్తుగా రక్షణకై జమ చేసుకొనే రొక్కము,Security deposit
భద్రతా సూచన,Security instruction
భద్రతా కొలత,Security measure
వేరు,Segregate
నిర్భందించటం,Seizure
కమిటీని ఎంచుకోండి,Select committee
ఎంపిక,Selection
ఎంపిక బోర్డు,Selection board
ఎంపిక కమిటీ,Selection committee
ఎంపిక గ్రేడ్,Selection grade
ఎంపిక పోస్ట్,Selection post
ఎంపిక విధానం,Selection procedure
ఎంపిక పరీక్ష,Selection test
జాబితాను ఎంచుకోండి,Select list
