Telugu,Punjabi
కండరాల బలహీనత,ਮਾਸਪੇਸ਼ੀ Dystrophy
కండరాల పాదం,ਮਾਸਪੇਸ਼ੀ ਪੈਰ
కండరాల ఉద్యమం,ਮਾਸਪੇਸ਼ੀ ਲਹਿਰ
కండరాల ఉద్రిక్తత,ਮਾਸਪੇਸ਼ੀ ਤਣਾਅ
మస్కులారిస్,ਮਾਸਕੂਲਿਸ
మస్కులారిస్ ఎక్స్‌ట్రీమా,ਮਾਸਕੂਲਰਸ ਐਕਟਰਿਮਾ
కండరాల,ਮਸਕੀਲ
పుట్టగొడుగు,ਖੁੰਭ
ముస్సెల్,ਮਸਤੀ
ముటాజెన్,ਵਿਗਾੜ
ఉత్పరివర్తన యుగ్మ వికల్పం,ਪਰਿਵਰਤਨ ਐਲੀ
మ్యుటేషన్,ਪਰਿਵਰਤਨ
మ్యుటేషన్ పెంపకం,ਇੰਟਰਸ਼ਨ ਪ੍ਰਜਨਨ
మ్యుటేషన్ సిద్ధాంతం,ਪਰਿਵਰਤਨ ਸਿਧਾਂਤ
పరస్పరవాదం,ਮਹਿਲਾ
పరస్పర లాభదాయకం,ਆਪਸੀ ਲਾਭਕਾਰੀ
మస్తెనియా గ్రావిస్,ਮਾਇਸਥੇਨੀਆ ਗ੍ਰੇਵਿਸ
మైసిలియం,Mycelium
మైకోబాక్టీరియం,ਮਾਈਕੋਬੈਕਟਰੀ
మైకోబియోంట్,Mycobionat
మైకోయిక్ ఆమ్లం,ਮਾਈਕੋਕ ਐਸਿਡ
మైకోప్లాస్మా,ਮਾਈਕੋਪਲਾਸਮਾ
మైకోరిజా,ਮਾਈਕੋਰਿਹਿਜ਼ਾ
మైకోరైజల్,ਮਾਈਕੋਰਿਹਲ
మైలెన్సెఫలాన్,Myleneclonfl
మైలిన్ కోశం,ਮਾਇਲੀਨ ਮਿਆਨ
మైలినేటెడ్,ਮਾਈਲੀਨੇਟਡ
మయోకార్డియల్ ఫైబర్,ਮਾਇਓਕਾਰਡੀਅਲ ਫਾਈਬਰ
మయోకార్డియల్ ఇన్ఫార్క్షన్,ਮਾਇਓਕਾਰਡੀਅਲ ਇਨਫਾਰਕਸ਼ਨ
మయోకార్డియం,ਮਾਇਓਕਾਰਡੀਅਮ
మైయోపీథీలియం,ਮਾਇਓਪਿਤਿ ilip ਲਿਅਮ
మైయోఫిబ్రిల్,ਮਾਇਓਫਿਬ੍ਰਿਲ
మయోజెనిక్ విధానం,ਮਾਇਓਜਨਿਕ ਵਿਧੀ
మయోగ్లోబిన్,ਮਾਇੋਗਲੋਬਿਨ
మయోమెట్రియం,ਮਾਇਓਮੈਟ੍ਰਿਅਮ
మైయోసిన్,ਮਾਇਓਸਿਨ
మైరిస్టికేసి,ਰਹਿਤਿਆਈ
Myrmecophily,ਮਾਇਰੇਮੈਕੋਫਿਲੀ
మైక్సోమైసెట్స్ సభ్యుడు,ਮਾਈਕਸੋਮਾਈਸੈੱਟਜ਼ ਮੈਂਬਰ
మెటాటార్సస్,ਮੈਟੈਟਰਸ
ఎన్-ఎసిటైల్ గెలాక్టోసమైన్,N-acetyl galactosamine
నాజా,ਨਜਾ
నానోగ్రామ్,ਨੈਨੋਗ੍ਰਾਮ
నాఫ్తలీన్,ਨੈਫਥਲੇਨ
నేపిఫార్మ్ రూట్,ਐਨਪਿਫਾਰਮ ਰੂਟ
నారవేలియా,ਨਾਰਾਵੀਆ
మాదకద్రవ్య,ਨਸ਼ੀਲੇ ਪਦਾਰਥ
నాసికా శాక్,ਨਾਸਕ
నాసోఫారింక్స్,ਨਾਸੋਫੈਰਨੈਕਸ
నాగరికత,ਨਾਸਟਿਕ (ਨਾਮ)
నాస్టిక్ రకం,ਨਾਸਿਕ ਕਿਸਮ
పుట్టిన రేటు,ਬੰਦਤਾ (ਜਨਮ ਦਰ)
నేషనల్ ఎయిడ్స్ కాంట్రాల్ ఆర్గనైజేషన్ (నాకో),ਰਾਸ਼ਟਰੀ ਏਡਜ਼ ਕੰਟਰੀਬ੍ਰੇਸ਼ਨ (ਨੈਕੋ)
జాతీయ ఉద్యానవనం,ਨੈਸ਼ਨਲ ਪਾਰਕ
నేషనల్ విత్తన సంస్థ,ਰਾਸ਼ਟਰੀ ਬੀਜ ਕਾਰਪੋਰੇਸ਼ਨ (ਐਨਐਸਸੀ)
స్థానిక యాంటిజెన్,ਦੇਸੀ ਐਂਟੀਜੇਨ
స్థానిక రాక్,ਨੇਟਿਵ ਰਾਕ
స్థానిక జాతులు,ਨੇਟਿਵ ਸਪੀਸੀਜ਼
సహజ అనుబంధం,ਕੁਦਰਤੀ ਐਫੀਲੀਅਟੀ
సహజ వృద్ధాప్యం,ਕੁਦਰਤੀ ਬੁਜ਼ਾਈ
సహజ విలుప్తత,ਕੁਦਰਤੀ ਅਲੋਪਤਾ
సహజ పెరుగుదల,ਕੁਦਰਤੀ ਵਾਧਾ
సహజ కిల్లర్ సెల్,ਕੁਦਰਤੀ ਕਾਤਲ ਸੈੱਲ
సహజ పేస్‌మేకర్,ਕੁਦਰਤੀ ਪੇਸਮੇਕਰ
సహజ తెగులు నియంత్రణ,ਕੁਦਰਤੀ ਕੀਟ ਕੰਟਰੋਲ
సహజ శాస్త్రం,ਕੁਦਰਤੀ ਵਿਗਿਆਨ
సహజమైన ఎన్నిక,ਕੁਦਰਤੀ ਚੋਣ
సహజమైన ప్రపంచం,ਕੁਦਰਤੀ ਸੰਸਾਰ
సహజ జోన్,ਕੁਦਰਤੀ ਜ਼ੋਨ
ప్రకృతి శాస్త్రవేత్త,ਕੁਦਰਤਵਾਦੀ
వికారం,ਮਤਲੀ
మెడ,ਗਰਦਨ
మెడ,ਗਰਦਨ
నెక్రోసిస్,ਨੇਕਰੋਸਿਸ
తేనె పీల్చటం,ਅੰਮ੍ਰਿਤ ਚੂਸਣਾ
నెక్టరీఫారస్,ਸੰਕੇਤਕ
నెక్టరీ,ਨੇਕਰੀ
నెక్టరీ,ਨੇਕਰੀ
నెక్టరస్,ਨੇਕਟੁਰਸ
ప్రతికూల (నిరోధం) పరస్పర చర్య,ਨਕਾਰਾਤਮਕ (ਰੋਕ) ਗੱਲਬਾਤ
వ్యతిరేకమైన ఫీడ్ బ్యాక్,ਨਕਾਰਾਤਮਕ ਫੀਡ ਵਾਪਸ
ప్రతికూలంగా ఛార్జ్ చేయబడింది,ਨਕਾਰਾਤਮਕ ਤੌਰ ਤੇ ਚਾਰਜ ਕੀਤਾ ਗਿਆ
నెమథాలెమింత్స్,ਨੇਮੈਟਹੇਲੇਮਿੰਸ
నెమటోడ్,ਨੈਟੋਡੋਡ
నియోప్లాజమ్,ਨਿਓਪਲਾਸਮ
నియోప్లాజమ్,ਨਿਓਪਲਾਸਮ
నేపెంటాసి,ਨੇਪੰਥਸੈ
నేపెంటెస్,ਨੇਪੰਸ਼ਾਂ
నెఫ్రిడియా,ਨੇਫ੍ਰਿਡੀਆ
నెఫ్రెడియల్ కెనాల్,ਨੇਫਰੀਡਲ ਨਹਿਰ
నెఫ్రోడియోపోర్,ਨੇਫ੍ਰਿਡਿਯਪੋਰ
నెఫ్రాన్,ਨੇਫ੍ਰੋਨ
నెఫ్రోస్టోమ్,ਨੇਫੋਨਸਟੋਮ
నెప్ట్యూన్ కప్,ਨੇਪਚਿ .ਨ ਦਾ ਪਿਆਲਾ
నెరియం,ਨੇਰੀਅਮ
నాడీ కణాలు,ਨਸ ਸੈੱਲ
నరాల ప్రేరణ,ਨਸ ਪ੍ਰਭਾਵ
నరాల ఉంగరం,ਨਰਵ ਰਿੰਗ
నాడీ వ్యవస్థ,ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ
నెసోడెర్మ్,ਨਿ newsoder
నెస్సేరియా గోనేరియా,ਨੈਸੇਰੀਅਨ ਗੋਨੋਰੀਆ
నికర ఛార్జ్,ਨੈੱਟ ਚਾਰਜ
నికర ప్రాధమిక ఉత్పాదకత,ਸ਼ੁੱਧ ਪ੍ਰਾਇਮਰੀ ਉਤਪਾਦਕਤਾ
నికర ఉత్పత్తి సామర్థ్యం,ਸ਼ੁੱਧ ਉਤਪਾਦਨ ਕੁਸ਼ਲਤਾ
నెట్‌వర్క్ జాతులు,ਨੈੱਟਵਰਕ ਸਪੀਸੀਜ਼
న్యూరల్ ప్లేట్,ਨਿਮਰ ਪਲੇਟ
న్యూరాస్తెనియా,ਨਿ ne ਰਲੈਥੀਨੀਆ
న్యూరిలెమ్మ,Neurilemma
న్యూరో హైపోఫిసిస్,Neuro Hypophysis
న్యూరోఎండోక్రిన్ వ్యవస్థ,Neuroendocriney ਸਿਸਟਮ
న్యూరోపీథీలియం,Neuropithilium
న్యూరోగ్లియా సెల్,ਨਿ uro ਰਤਲੀਆ ਸੈੱਲ
న్యూరోహైపోఫిసిస్,Neurohypophysis
న్యూరోమస్కులర్ ఫంక్షన్,ਨਿ ur ਰੋਮਸਕੂਲਰ ਫੰਕਸ਼ਨ
న్యూరాన్,ਨਿ ur ਰੋਨ
న్యూరోఫిసిన్-ప్రోటీన్ బాండ్,ਨਿ ur ਰੋਫਿਸਿਨ-ਪ੍ਰੋਟੀਨ ਬਾਂਡ
న్యూరోస్పోరా,ਨਿ ne ਰੋਸਪੋਰਾ
న్యూరో సర్జన్,ਨਿ ur ਰੋਸਰਜਨ
న్యూరోటిక్ ఆందోళన,ਨਿ ur ਰੋਟਿਕ ਚਿੰਤਾ
న్యూరోటిక్ వ్యక్తి,ਨਿ ur ਰੋਟਿਕ ਵਿਅਕਤੀਗਤ
న్యూరోట్రాన్స్మిటర్,Neurotransmetter
నాడీ,ਨਿ ur ਰੋਲੇਸ਼ਨ
తటస్థీకరణ,ਨਿਰਪੱਖਤਾ
న్యూట్రోఫిల్,Neutrofilil
కొత్త సిస్టమాటిక్స్,ਨਵਾਂ ਯੋਜਨਾਬੱਧ
నియాసిన్,ਨਿਆਸੀਨ
సముచిత స్పెషలైజేషన్,ਨਿਸ਼ਿਮਾਈਜ਼ੇਸ਼ਨ
సముచితం,Niche
నికోటినామైడ్ అడెనిన్,ਨਿਕੋਟਿਨਮਾਈਡ ਐਡੀਨੇਨ
నికోటిన్,ਨਿਕੋਟਿਨ
నికోటినిక్ ఆమ్లం,ਨਿਕੋਟਿਨਿਕ ਐਸਿਡ
నిక్టిటేటింగ్ పొర,ਨਿੰਦਾ ਕਰਨ ਵਾਲੀ ਝਿੱਲੀ
నిగెల్లా,ਨਾਈਜੀਲਾ
రాత్రి పువ్వు,ਰਾਤ ਦਾ ਫੁੱਲ
నైలు పెర్చ్,ਨੀਲ ਪਰਚ
నిస్ల్ బాడీ,ਨਿਸਲ ਸਰੀਰ
నిస్ల్ యొక్క కణిక,ਨਿਸਲ ਦਾ ਦਾਣਾ
నైట్రిక్ ఆక్సైడ్,ਨਾਈਟ੍ਰਿਕ ਆਕਸਾਈਡ
నైట్రిఫికేషన్,ਨਾਈਟ੍ਰੇਸ਼ਨ
నైట్రిఫైయింగ్ బాక్టీరియం,ਨਾਈਟ੍ਰਾਇਜ਼ ਬੈਕਟੀਰੀਆ
నైట్రోసెల్యులోజ్,Nitroselluse
నైట్రోబాక్టర్,ਨਾਈਟ੍ਰਾਬੈਕਟਰ
నైట్రోకాకస్,ਨਾਈਟ੍ਰੋਕੋਕਸ
నత్రజని సమీకరణ,ਨਾਈਟ੍ਰੋਜਨਸ ਅਭੇਦ
నత్రజని ఫిక్సింగ్ ఆక్టినోమైసెట్స్,ਨਾਈਟ੍ਰੋਜਨ ਫਿਕਸਿੰਗ ਐਕਟਿਨੋਮਾਈਸਾਈਟਸ
నత్రజని తగ్గింపు,ਨਾਈਟ੍ਰੋਜਨ ਕਮੀ
నత్రజని,ਨਾਈਟ੍ਰੋਜਨਸ
నత్రజని వ్యర్థాలు,ਨਾਈਟ੍ਰੋਜਨਸਸ ਕੂੜਾ ਕਰਕਟ
నైట్రోసోమోనాస్,ਨਾਈਟਰੋਸੋਮੋਨਸ
నోకార్డియా,Noccardia
నోక్టిలుకా,Noctiluca
నోడ్ జీన్,Nod Gene
నోడ్,ਨੋਡ
నాడ్యూల్,ਨਾਨੁਡਲ
శబ్దం అవరోధం,ਸ਼ੋਰ ਬੈਰੀਅਰ
శబ్ద కాలుష్యం,ਰੌਲਾ ਪ੍ਰਦੂਸ਼ਣ
నామకరణం,ਨਾਮਕਰਨ
అల్లర్లు కాని స్థాయి,ਗੈਰ-ਖਾਤਲੀ ਦਾ ਪੱਧਰ
నాన్-సజల దశ,ਗੈਰ-ਐਕਸੀਅਸ ਪੜਾਅ
నాన్-బయోడిగ్రేడబుల్,ਗੈਰ-ਬਾਇਓਡੀਗਰੇਟੇਬਲ
నాన్-కార్డేట్ మరియు కార్డేట్,ਨਾਨ-ਕੋਰਡੇਟ ਅਤੇ ਕੋਰਦੀਟ
పోటీ లేని నిరోధం,ਗੈਰ-ਪ੍ਰਤੀਯੋਗੀ ਰੋਕ
నాన్-సైక్లిక్ ఫోటోఫాస్ఫోరైలేషన్,ਗੈਰ-ਚੱਕਰਵਾਤ ਦੀ ਫੋਟੋਫ਼ੋਫੋਸੋਰੀਲੇਸ਼ਨ
నాన్-సైటోప్లాస్మిక్ ప్రాంతం,ਗੈਰ-ਸਾਇਟੋਪਲਾਸਮਿਕ ਖੇਤਰ
నాన్-డిస్జక్షన్,ਗੈਰ-ਵਿਗਾੜ
నాన్‌ఎండోస్పెర్మిక్,ਕੋਈ ਨਹੀਂ
నాన్-ఎంజైమాటిక్ గ్లైకోసైలేషన్,ਗੈਰ-ਪਾਚਕ ਗਲਾਈਕੋਸੀਲੇਸ਼ਨ (ਗਲੇਕੇਸ਼ਨ)
ఆగ్ని వ్యాప్తి చేయని,ਗੈਰ-ਜਲਣਸ਼ੀਲ
పుష్పించే మొక్క,ਗੈਰ-ਫੁੱਲਦਾਰ ਪੌਦਾ
నాన్-ఫంక్షనల్,ਗੈਰ-ਕਾਰਜਸ਼ੀਲ
గ్రీన్ కానిది,ਗੈਰ-ਹਰੇ
నాన్-హిస్టోన్ క్రోమోజోమల్ ప్రోటీన్,ਗੈਰ-ਹਿਸਟਨ ਕ੍ਰੋਮੋਸੋਮਲ ਪ੍ਰੋਟੀਨ
నాన్-హిస్టోన్ ప్రోటీన్,ਗੈਰ ਹਿਸਟਨ ਪ੍ਰੋਟੀਨ
నాన్-లెగమినస్ ప్లాంట్,ਗੈਰ-ਕਾਨੂੰਨੀ ਪੌਦਾ
లిగ్నిఫైడ్,ਗੈਰ-ਲਿਬਰਿਫਾਈਡ
పరిమితం కాని కాంతి,ਗੈਰ-ਸੀਮਤ ਚਾਨਣ
జీవించని వనరులు,ਗੈਰ-ਜੀਵਿਤ ਸਰੋਤ
Wored హించనిది,ਗੈਰ-ਮਨਘੜਤ
మోటైల్ కాని రూపం,ਗੈਰ-ਮਾਤਾ ਫਾਰਮ
మోటైల్ కాని బీజాంశం,ਗੈਰ-ਮਨੋਰਥ
నాన్-మైలినేటెడ్,ਗੈਰ-ਮਾਇਨੀਨੀਟਿਡ
స్థానికేతర జాతులు,ਗੈਰ-ਦੇਸੀ ਪ੍ਰਜਾਤੀਆਂ
నాన్-ఆక్సిజెనిక్,ਗੈਰ-ਆਕਸੀਜਨਿਕ
నాన్-ఫోటోసింథటిక్ శిలీంధ్రాలు,ਗੈਰ-ਫੋਟੋਸੀਟੀਟੇਟਿਕ ਫੰਜਾਈ
నాన్-పాయింట్ మూలం,ਗੈਰ-ਬਿੰਦੂ ਸਰੋਤ
ధ్రువ రహిత తోక,ਗੈਰ-ਪੋਲਰ ਪੂਛ
క్వాంటిటేటివ్ పరిశీలన,ਗੈਰ-ਮਾਤਰਾ ਨਿਗਰਾਨੀ
నాన్-రెసిప్రోకల్ ట్రాన్స్‌లోకేషన్,ਗੈਰ-ਰਿਸੀਫਲਿਕ ਤਰਕਸ਼ੀਲਤਾ
తగ్గించని చక్కెర,ਗੈਰ-ਘਟਾਉਣਾ ਖੰਡ
నాన్-సెన్స్ RNA,ਗੈਰ-ਸੈਂਸ ਆਰ ਐਨ ਏ
నాన్ టాక్సిక్,ਗੈਰ-ਜ਼ਹਿਰੀਲੇ
విషం లేని,ਗੈਰ-ਜ਼ਹਿਰੀਲੇ
నాన్-టైబ్రేట్ కార్డేట్,ਗੈਰ-ਵਾਜਬ ਮਿਹਰਬਾਨੀ
కలప కాని అటవీ ఉత్పత్తి,ਗੈਰ-ਲੱਕੜ ਦੇ ਜੰਗਲਾਤ ਉਤਪਾਦ
నోరాడ్రినలిన్,ਨੋਰਡਰੇਨਾਲੀਨ
నోరాడ్రెనలినెర్జిక్,Noadrenalinergic
ముక్కు ముక్క,ਨੱਕ ਦਾ ਟੁਕੜਾ
నోస్టాక్,Nostoc
నోటోకార్డ్,ਨੋਟੋਹੋਰਡ
పోషణ,ਪੋਸ਼ਣ
న్యూసెల్లస్,ਨੂਸੇਲਸ
అణు ధార్మిక కవచం,ਪਰਮਾਣੂ ਲਿਫਾਫਾ
అణు అయస్కాంత ప్రతిధ్వని,ਪ੍ਰਮਾਣੂ ਚੁੰਬਕੀ ਗੂੰਜ
అణు పొర,ਪ੍ਰਮਾਣੂ ਝਿੱਲੀ
అణు కర్మాగారం,ਪ੍ਰਮਾਣੂ ਪੌਦਾ
న్యూక్లియిక్ చెల్లించారు,ਨਿ nuc ਕਲੀਕ ਨੇ ਭੁਗਤਾਨ ਕੀਤਾ
న్యూక్లియోయిడ్,ਪਰਕਲ
న్యూక్లియోలార్ ఆర్గనైజర్,ਪ੍ਰਮਾਣਕ ਪ੍ਰਬੰਧਕ
న్యూక్లియోలస్,ਪ੍ਰਮਾਣੂ
న్యూక్లియోప్లాజమ్,ਨਿਵੇਕਲਾ
న్యూక్లియోపోలైహెడ్రోవైరస్,ਨਿ news ਕਲੀਫੋਲਡਰਸੋਵਾਇਰਸ
న్యూక్లియోసైడ్,ਨਿ newle ਕਲੀਓਸਾਈਡ
న్యూక్లియోజోమ్,ਨਿਵੇਕੋਲ
న్యూక్లియోటైడ్,ਨਿਵੇਕਾਈਡ
న్యూక్లియస్,ਨਿ nuc ਕਲੀਅਸ
నుడిఫ్లోరా,ਨੂਡੀਫਲੋਰੇ
రద్దు చేయడం,ਨਸ਼ਟ ਕਰਨਾ
నల్లిసోమిక్,Nuallismic
నంబిక,NUNBAT (ਐਂਟੀਟਰ)
అవయవాల తిమ్మిరి,ਅੰਗਾਂ ਦੀ ਸੁੰਨ ਹੋਣਾ
ప్రసారం,ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ (ਐਨ.ਏ.)
సంఖ్యా వర్గీకరణ,ਸੰਖਿਆਤਮਕ ਟੈਕਸਨੀਮੀ
వివాహ ప్యాడ్,ਅਵੈਟਰਡ ਪੈਡ
గింజ కండరాలు,ਗਿਰੀ ਦੇ ਮਾਸਪੇਸ
గింజ,ਗਿਰੀਦਾਰ
పోషకం,ਪੌਸ਼ਟਿਕ
పోషక సైక్లింగ్,ਪੌਸ਼ਟਿਕ ਸਾਈਕਲਿੰਗ
పోషక స్థిరీకరణ,ਪੌਸ਼ਟਿਕ ਅਨੌਖੀ
పోషక పేదలు,ਪੌਸ਼ਟਿਕ ਗਰੀਬ
పోషక ద్రావణం,ਪੌਸ਼ਟਿਕ ਹੱਲ
పోషణ,ਪੋਸ਼ਣ
పోషక నాణ్యత,ਪੋਸ਼ਣ ਸੰਬੰਧੀ ਗੁਣ
పోషకమైనది,ਪੌਸ਼ਟਿਕ
పోషక కణజాలం,ਪੌਸ਼ਟਿਕ ਟਿਸ਼ੂ
పోషక విలువ,ਪੌਸ਼ਟਿਕ ਮੁੱਲ
నక్స్ వోమికా,Nux vomica
నైక్టినాస్టీ,NYCTINSTY
వనదేవత,ਨਿੰਫ
నిమ్ఫేయా,ਨਿੰਫੀਆ
ఓక్,ਓਕ
ఒబెలియా,ਓਬੇਲੀਆ
లక్ష్యం,ਉਦੇਸ਼
ఆబ్జెక్టివ్ లెన్స్,ਉਦੇਸ਼ ਲੈਂਜ਼
పరాన్నజీవిని తొలగించండి,ਪਰਜੀਵੀ ਨੂੰ ਜ਼ਿੰਮੇਵਾਰ
కాంతి యొక్క వాలుగా ఉన్న పుంజం,ਰੋਸ਼ਨੀ ਦਾ ਤੰਦਰੁਸਤੀ ਸ਼ਤੀਰ
దీర్ఘచతురస్రాకార,!
పరిశీలన,ਨਿਰੀਖਣ
అబ్జర్వేటరీ,ਆਬਜ਼ਰਵੇਟਰੀ
అబ్స్యూస్,Obत्useuse.
ఆక్సిపిటల్ కండైల్,ਓਕਸੀਪਿਟਲ ਕੰਡੀਲ
ఆక్సిపిటల్ లోబ్,ਓਕੋਪਟਲ ਲੋਬ
సముద్ర జంతువు,ਸਮੁੰਦਰ ਦਾ ਜਾਨਵਰ
ఓషన్ ప్లాంట్,ਸਮੁੰਦਰ ਦਾ ਪੌਦਾ
ఓషియానిక్ సిస్టమ్,ਸਮੁੰਦਰੀ ਪ੍ਰਣਾਲੀ
ఓసిమమ్ గర్భగుడి,ਓਸੀਮਿਅਮ ਪਵਿੱਤਰ ਅਸਥਾਨ
ఆక్టోపస్,ਆਕਟੋਪਸ
ఓక్యులర్,ਓਕੁਲਰ
ఓక్యులర్ లెన్స్,ਓਕੂਲਰ ਲੈਂਜ਼
వాసన లేనిది,ਗੰਧ ਰਹਿਤ
