Odiya,Telugu
ନ୍ୟୁରୋଣ୍ଡୋକ୍ରାଇନ୍ ସିଷ୍ଟମ୍ |,న్యూరోఎండోక్రిన్ వ్యవస్థ
ନୁରୁଫିଥେଲିୟମ୍ |,న్యూరోపీథీలియం
ନ୍ୟୁରୋଗିଆ ସେଲ୍ |,న్యూరోగ్లియా సెల్
ନ୍ୟୁରୋଇପୋଫାଇସିସ୍ |,న్యూరోహైపోఫిసిస్
ନ୍ୟୁରୋମସ୍କୁଲାର୍ ଫଙ୍କସନ୍ |,న్యూరోమస్కులర్ ఫంక్షన్
ନୂର୍ନ,న్యూరాన్
ନ୍ୟୁରୋଫିସିନ୍-ପ୍ରୋଟିନ୍ ବଣ୍ଡ |,న్యూరోఫిసిన్-ప్రోటీన్ బాండ్
ନ୍ୟୁରୋସପୋରା |,న్యూరోస్పోరా
ନ୍ୟୁରାସୁରଜନ୍ |,న్యూరో సర్జన్
ନ୍ୟୁରୋଟିକ୍ ଚିନ୍ତା |,న్యూరోటిక్ ఆందోళన
ନ୍ୟୁରୋଟିକ୍ ବ୍ୟକ୍ତି |,న్యూరోటిక్ వ్యక్తి
ଅସୁରକ୍ଷିତ,న్యూరోట్రాన్స్మిటర్
ନର୍ବୁଲ |,నాడీ
ନିରପେୟାରକରଣ,తటస్థీకరణ
ନିଉଟ୍ରୋଫିଲ୍ |,న్యూట్రోఫిల్
ନୂତନ ବ୍ୟବସ୍ଥା ପାଇଁ ନୂତନ ବ୍ୟବସ୍ଥିତ |,కొత్త సిస్టమాటిక్స్
ନିସିନ,నియాసిన్
ନାଚେ ସ୍ୱତନ୍ତ୍ର |,సముచిత స్పెషలైజేషన్
ନାଚେ,సముచితం
ନିକୋଟିନମ୍ ଆଡେନିନ୍ |,నికోటినామైడ్ అడెనిన్
ନିକୋଟିନ୍ |,నికోటిన్
ନିକୋଟିନିକ୍ ଏସିଡ୍ |,నికోటినిక్ ఆమ్లం
Ictiting mebrone,నిక్టిటేటింగ్ పొర
ନିଗେଲା |,నిగెల్లా
ରାତିର ଫୁଲ,రాత్రి పువ్వు
ନାଇଲ ପର୍ଚ,నైలు పెర్చ్
ନିସାଲ ଶରୀର,నిస్ల్ బాడీ
ନିସଲଙ୍କ ଗ୍ରାନୁଲ୍ |,నిస్ల్ యొక్క కణిక
ନାଇଟ୍ରିକ୍ ଅକ୍ସାଇଡ୍ |,నైట్రిక్ ఆక్సైడ్
ନୋଟିଫିକେସନ୍,నైట్రిఫికేషన్
ଜୀବାଣୁ ନୀତିକ,నైట్రిఫైయింగ్ బాక్టీరియం
Nitrocellose |,నైట్రోసెల్యులోజ్
ନାଇଟ୍ରୋବାକ୍ଟର,నైట్రోబాక్టర్
ନାଇଟ୍ରୋକୋକସ୍ |,నైట్రోకాకస్
ନାଇଟ୍ରୋଜେନ୍ ଆସିମିଗ୍ନାସନ୍ |,నత్రజని సమీకరణ
ନାଇଟ୍ରୋଜେନ୍ ଆକ୍ଟିନୋମିସାଇଟ୍ସ |,నత్రజని ఫిక్సింగ్ ఆక్టినోమైసెట్స్
ନାଇଟ୍ରୋଜେନ ହ୍ରାସ |,నత్రజని తగ్గింపు
ନାଇଟ୍ରୋଜେନେଜ୍ |,నత్రజని
ନାଇଟ୍ରୋଜେନସ୍ ବର୍ଜ୍ୟବସ୍ତୁ |,నత్రజని వ్యర్థాలు
ନିତ୍ତୋମନାସ୍,నైట్రోసోమోనాస్
ନକ୍ସାର୍ଡିଆ |,నోకార్డియా
ନକ୍ଟିଲୁକା,నోక్టిలుకా
Nod ଜିନ୍ |,నోడ్ జీన్
ନୋଡ୍,నోడ్
ନୋଡଲ୍ କରନ୍ତୁ |,నాడ్యూల్
ଶବ୍ଦ ପ୍ରତିବନ୍ଧକ |,శబ్దం అవరోధం
ଶବ୍ଦ ପ୍ରଦୂଷଣ,శబ్ద కాలుష్యం
ସମ୍ଭ୍ରାନ୍ତ,నామకరణం
ଅଣ-ଆଲଲେନିକ୍ ସ୍ତର |,అల్లర్లు కాని స్థాయి
ଅଣ-ପ୍ରଣାଳୀ ପର୍ଯ୍ୟାୟ |,నాన్-సజల దశ
ଅଣ-ବାୟୋ ଆଣ୍ଡିଡିଡେବଲ୍ |,నాన్-బయోడిగ్రేడబుల్
ଅଣ-କୋର୍ଡେଟ୍ ଏବଂ ଆବିଷ୍କାର କରନ୍ତୁ |,నాన్-కార్డేట్ మరియు కార్డేట్
ଅଣ-ପ୍ରତିଯୋଗୀ ପ୍ରତିବନ୍ଧକ |,పోటీ లేని నిరోధం
ଅଣ-ସାଇକ୍ଲିକ୍ ଫଟୋଲୋସଫୋରସନ୍ |,నాన్-సైక్లిక్ ఫోటోఫాస్ఫోరైలేషన్
ଅଣ-ସାଇଟୋପ୍ଲାଜ୍ମିକ୍ କ୍ଷେତ୍ର |,నాన్-సైటోప్లాస్మిక్ ప్రాంతం
ଅଣ-ବିଚ୍ଛିନ୍ନସନ,నాన్-డిస్జక్షన్
ଣେଞ୍ଚ୍ରମିକ୍ |,నాన్‌ఎండోస్పెర్మిక్
ଅଣ-ଏନଜାଇମେଟ୍ରମାଟିକ୍ ଗ୍ଲାଇକୋସାଇସନ୍ (GLECTUSS),నాన్-ఎంజైమాటిక్ గ్లైకోసైలేషన్
ଜ୍ୱଳନ୍ତ,ఆగ్ని వ్యాప్తి చేయని
ଅଣ-ଫୁଲର ​​ଉଦ୍ଭିଦ |,పుష్పించే మొక్క
ଅଣ-କାର୍ଯ୍ୟକ୍ଷମ |,నాన్-ఫంక్షనల్
ଅଣ-ସବୁଜ,గ్రీన్ కానిది
ଅଣ-ପେଷ୍ଟୋନ୍ କ୍ରୋମୋସ୍ଓସୋମାଲ୍ ପ୍ରୋଟିନ୍ |,నాన్-హిస్టోన్ క్రోమోజోమల్ ప్రోటీన్
ଅଣ-ପଶ୍ଚିମ ପ୍ରୋଟିନ୍ |,నాన్-హిస్టోన్ ప్రోటీన్
ଅଣ-ଲେଗୁମିନିୟସ୍ ଉଦ୍ଭିଦ |,నాన్-లెగమినస్ ప్లాంట్
ଅଣ-ଲିଗ୍ନିଭ୍ |,లిగ్నిఫైడ్
ସୀମିତ ଆଲୋକ |,పరిమితం కాని కాంతి
ଅଣ-ଜୀବଜନ୍ତୁ ଉତ୍ସଗୁଡିକ |,జీవించని వనరులు
ଅଣ-ମେଡୁଲେଟେଡ୍ |,Wored హించనిది
ଅଣ-ଶତକଡ଼ା ଫର୍ମ |,మోటైల్ కాని రూపం
ଅଣ-ପରଟା ସ୍ପ୍ରେ |,మోటైల్ కాని బీజాంశం
ଅଣ-ମାଇଲିନେଟ୍ |,నాన్-మైలినేటెడ్
ଅଣ-ଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |,స్థానికేతర జాతులు
ଅଣ-ଅମ୍ଳଜାନିକ୍ |,నాన్-ఆక్సిజెనిక్
ଅଣ-ଫଟୋଶ୍ୟାଥିକ୍ ଫଙ୍ଗି |,నాన్-ఫోటోసింథటిక్ శిలీంధ్రాలు
ଅଣ-ମତ୍ସାହିତ ଉତ୍ସ |,నాన్-పాయింట్ మూలం
ଅଣ-ପୋଲାର ଲାଞ୍ଜ |,ధ్రువ రహిత తోక
ପ୍ରାକୃତିକ ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ |,క్వాంటిటేటివ్ పరిశీలన
ଅଣ-ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର |,నాన్-రెసిప్రోకల్ ట్రాన్స్‌లోకేషన్
ହ୍ରାସ ହୋଇଥିବା ଚିନି ହ୍ରାସ |,తగ్గించని చక్కెర
ଅଣ-ଅର୍ଥାତ୍ RNA,నాన్-సెన్స్ RNA
ଅଣ-ବିଷାକ୍ତ,నాన్ టాక్సిక్
ଅଣ-ବିଷାକ୍ତ |,విషం లేని
ଅଣ-ମେରୁଦଣ୍ଡ କୋର୍ଡେଟ୍ |,నాన్-టైబ్రేట్ కార్డేట్
କାଠ ଜଙ୍ଗଲ ଉତ୍ପାଦ |,కలప కాని అటవీ ఉత్పత్తి
Noradredaline,నోరాడ్రినలిన్
Noradredernagic,నోరాడ్రెనలినెర్జిక్
ନାକ ଖଣ୍ଡ,ముక్కు ముక్క
Nottoc,నోస్టాక్
ନୋଟୋକର୍ଡ |,నోటోకార్డ్
ପୁଷ୍ଟିକରକାରୀ,పోషణ
ନ୍ୟୁସେଲୁସ୍,న్యూసెల్లస్
ପରମାଣୁ କନ୍ଫ୍ଲେଟ୍ |,అణు ధార్మిక కవచం
ପରମାଣୁ ଚୁମ୍ବକୀୟ ପରମାନ୍ସ |,అణు అయస్కాంత ప్రతిధ్వని
ପରମାଣୁ ମେମ୍ବ୍ରେନ୍ |,అణు పొర
ପରମାଣୁ ଉଦ୍ଭିଦ,అణు కర్మాగారం
ନ୍ୟୁକ୍ଲିକ୍ ପ୍ରଦାନ କରାଯାଇଛି |,న్యూక్లియిక్ చెల్లించారు
ନ୍ୟୁଲିଡଏଡ୍ |,న్యూక్లియోయిడ్
ନବିଣ୍ଡୋଲାର ସଂଗଠକ |,న్యూక్లియోలార్ ఆర్గనైజర్
ନ୍ୟୁକ୍ଲାଇଲସସ୍,న్యూక్లియోలస్
Nuckleoplapasm,న్యూక్లియోప్లాజమ్
Nucklopolyedroververus |,న్యూక్లియోపోలైహెడ్రోవైరస్
ନ୍ୟୁକ୍ଲିଏସାଇଡ୍ |,న్యూక్లియోసైడ్
Nucleoomoome,న్యూక్లియోజోమ్
ନ୍ୟୁକଲିଟାଇଡ୍ |,న్యూక్లియోటైడ్
ନ୍ୟୁକ୍ଲିୟସ୍,న్యూక్లియస్
Nudiflorae,నుడిఫ్లోరా
Jullifying,రద్దు చేయడం
Nullisomic,నల్లిసోమిక్
Numbat (ଆଣ୍ଟେଟର),నంబిక
ଅଙ୍ଗର ଅସ୍ଥିରତା |,అవయవాల తిమ్మిరి
ସାଂଖ୍ୟିକ ଆପେଚର (ନା),ప్రసారం
ସାଂଖ୍ୟିକ ଟ୍ୟାକ୍ସୋନୋମି |,సంఖ్యా వర్గీకరణ
Neptial ପ୍ୟାଡ୍ |,వివాహ ప్యాడ్
ନାଉଟ୍ ମାଂସ,గింజ కండరాలు
ବାଦାମ |,గింజ
ପୁଷ୍ଟିହୀନତା |,పోషకం
ପୁଷ୍ଟିକର ସାଇକେଲ ଚଲାଇବା |,పోషక సైక్లింగ్
ପୁଷ୍ଟିକର ଅସ୍ଥିରତା |,పోషక స్థిరీకరణ
ପୋଷକ ଗରିବ,పోషక పేదలు
ପୁଷ୍ଟିକର ସମାଧାନ |,పోషక ద్రావణం
ପୁଷ୍ଟିକର,పోషణ
ପୁଷ୍ଟିକର ଗୁଣ |,పోషక నాణ్యత
ପୁଷ୍ଟିକର,పోషకమైనది
ପୁଷ୍ଟିକର ଟିସୁ |,పోషక కణజాలం
ପୁଷ୍ଟିକର ମୂଲ୍ୟ |,పోషక విలువ
NUM ଭୂତ |,నక్స్ వోమికా
ନୟକାର୍ଟିଷ୍ଟି,నైక్టినాస్టీ
ନିମ୍ଫ |,వనదేవత
Nyimhaea,నిమ్ఫేయా
ଓକ,ఓక్
ଓଭେଲିଆ,ఒబెలియా
ଉଦ୍ଦେଶ୍ୟ,లక్ష్యం
ଅବଜେକ୍ଟିଭ୍ ଲେନ୍ସ,ఆబ్జెక్టివ్ లెన్స్
ପର୍ସାଇଟ୍ ପ୍ୟସ୍ତ ହୁଅନ୍ତୁ |,పరాన్నజీవిని తొలగించండి
ଆଲୋକର ଓଲିକ୍ ବିମ୍ |,కాంతి యొక్క వాలుగా ఉన్న పుంజం
ଅନ୍ଲଙ୍ଗ |,దీర్ఘచతురస్రాకార
ପର୍ଯ୍ୟବେକ୍ଷଣ,పరిశీలన
ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ,అబ్జర్వేటరీ
ଆବଣ୍ଟନା,అబ్స్యూస్
ଅସିପାଲ୍ କଣ୍ଡଲ୍ |,ఆక్సిపిటల్ కండైల్
ଅସିପିଟାଲ୍ ଲୋବ |,ఆక్సిపిటల్ లోబ్
ମହାସାଗର ପ୍ରାଣୀ,సముద్ర జంతువు
ମହାସାଗର ପ୍ଲାଣ୍ଟ |,ఓషన్ ప్లాంట్
ମହାସାଗରର ସିଷ୍ଟମ୍ |,ఓషియానిక్ సిస్టమ్
ଅସମମ ପଠାଇବା,ఓసిమమ్ గర్భగుడి
ଅଷ୍ଟପାସ୍,ఆక్టోపస్
ଓକୁର |,ఓక్యులర్
ଅହିଉର ଲେନ୍ସ |,ఓక్యులర్ లెన్స్
ଦୁର୍ଗନ୍ଧହୀନ |,వాసన లేనిది
ଓଏନୋଥେରା ଲାମାରକିଆନା |,ఓనోథెరా లామార్కియానా
Oessohageal sphincter |,ఓసోఫాగియల్ స్పింక్టర్
Osophagous,ఓసోఫాగస్
ଓଟେରସ୍ ଚକ୍ର |,ఈస్ట్రస్ చక్రం
ଅଫସେଟଗୁଡିକ,ఆఫ్‌సెట్
ସନ୍ତାନଗଣ,సంతానం
ତେଲ ଗ୍ରନ୍ଥି,చమురు గ్రంథి
ତେଲ ବୁଡ଼ ପକାଇବା ଉଦ୍ଦେଶ୍ୟ |,ఆయిల్ ఇమ్మర్షన్ ఆబ్జెక్టివ్
ତେଲ ill ାଳ,ఆయిల్ స్పిల్
ଓକାଜାକି ଖଣ୍ଡ |,ఒకాజాకి భాగం
ଅଲଫ୍ୟାକ୍ଟ୍ରି ବଲ୍ବ |,ఘ్రాణ బల్బ్
ଅଲଫ୍ୟାକ୍ଟ୍ରି କର୍ଟେକ୍ସ |,ఘ్రాణ కార్టెక్స్
ଅଲଫ୍ୟାକ୍ଟ୍ରି ଲବୋ |,ఘ్రాణ లోబ్
ଅଲଫ୍ୟାକ୍ଟ୍ରି ରିସେପ୍ଟର |,ఘ్రాణ గ్రాహక
ଅଲିଗେସେନ୍,ఒలిగోసిన్
ଓଲିଗୋସାକାରୀ,ఒలిగోసాకరైడ్
ଓଲିଗୋସ୍ସିଂରାଇଡ୍ ଶୃଙ୍ଖଳା |,ఒలిగోస్కారిడ్ గొలుసు
ଓଲିଗୋଟ୍ରୋଫିକ୍ ମାଟି |,ఓటియోట్రోఫిక్ నేల
ଓଲୋକାଲସ୍ |,ఒలోకల్స్
Ommatatidium,ఓమాటిడియం
ଓମନିଭୋର,సర్వశక్తులు
Omnivours,సర్వశక్తులు
ଅଯୋଜନ |,ఆంకోజీన్
ଅଙ୍କୋଜେନେସିସ୍ |,ఆంకోజెనిసిస్
ଅନ୍କେନେନିକ୍ ରୂପାନ୍ତର |,ఆంకోజెనిక్ పరివర్తన
ଗୋଟିଏ କୁଷ୍ଟ୍ରୋନ୍ ଗୋଟିଏ ପଲିପେପ୍ଟାଇଡ୍ |,ఒక సిస్ట్రాన్ వన్ పాలీపెప్టైడ్
ଗୋଟିଏ ଜେନେ ଏକ ଏନଜିଜ୍ ଅନୁମାନ |,ఒక జన్యువు వన్ ఎంజైమ్ పరికల్పన
ଗୋଟିଏ en େ ଏକ ପଲପେପ୍ଟାଇଡ୍ |,ఒక జన్యువు వన్ పాలీపెప్టైడ్
ପେରିଏନ୍ ର ଗୋଟିଏ |,పెరియంత్ యొక్క ఒక వోర్ల్
ଅଙ୍ଗଜେନି,ఒంటొజెని
Oocyte,ఓసైట్
ଓ ନମୁନା |,ఒగాగామస్
ଓଗାମି |,ఒగాగాడీ
ଓ ogesenesisis,ఓజెనిసిస్
Oospore |,ఓస్పోర్
ଅସ୍ପଷ୍ଟ |,అపారదర్శక
ଓପାରିନ୍ ହାଲଡେନ୍ ହାଇପୋଥେସିସ୍ |,ఒపారిన్ హల్దానే పరికల్పన
ଖୋଲା ସିଷ୍ଟମ୍,ఓపెన్ సిస్టమ్
ଓପରସ୍କୁଲମ୍ |,ఓపెర్క్యులమ్
ଓପନ୍ |,ఒపెరాన్
ଓଫୁରା |,ఓఫియురా
Ophrys,ఓఫ్రిస్
Ophhasfallic Surgery |,ఆప్తాల్మిక్ సర్జరీ
ଅତୁଦିଏ,ఓపియేట్ నార్కోటిక్
ସୁବିଧାବାଦୀ ସଂକ୍ରମଣ |,అవకాశవాద సంక్రమణ
ବିପରୀତ,ఎదురుగా
OPSIN,ఆప్సిన్
ବାଧା,ఆప్సోనైజేషన్
ଅପ୍ଟିକ୍,ఆప్టిక్
ଅପ୍ଟିକ୍,ఆప్టిక్
ଅପ୍ଟିକ୍ ଲୋବ,ఆప్టిక్ లోబ్
ଅପ୍ଟିକ୍ ସ୍ନାୟୁ |,ఆప్టిక్ నరాల
ଅପ୍ଟଲାଇନ୍ ସ୍ୱଚ୍ଛ CUVETTET |,ఆప్టికల్‌గా పారదర్శక క్యూట్
ସର୍ବୋତ୍କୃଷ୍ଟ ତାପମାତ୍ରା |,వాంఛనీయ ఉష్ణోగ్రత
