English,Marathi
Minimum ionization,सर्वात कमी आयनीकरण
Minimum jonizing speed,सर्वात कमी आयनीकरण गती
Minimum point (of curve),कमी बिंदू
Minimum-access-programming,किमान प्रवेश प्रोग्रामिंग
Minkowski electrodynamics,मिन्कोव्स्की इलेक्ट्रोडायनामिक्स
Minkowski force,मिन्कोव्स्की बल
Minkowski functional,मिन्कोव्स्की कार्य
Minkowski space-time,मिन्कोव्स्की कालावधी
Minkowski universe,मिन्कोव्स्की लोकसंख्या
Minkowski world,"मिन्कोव्स्की डे, मिन्कोव्स्की वर्ल्ड"
Minor cycle (=word time),मुदत वेळ
Minor diatonic scale,"शॉर्ट डायटॉनिक स्वरग्राम, शॉर्ट डायटोनिक स्वरग्राम"
Minor element,प्राथमिक घटक
Minor lobe,ऍक्सेसरी लोब
Minor tone,लहान टोन
Minority carrier,अल्पसंख्याक वाहक
Minority carrier life time,अल्पसंख्याक वाहक वय
Minority emitter,अल्पसंख्याक उत्सर्जित करणारे
Minus zone,"बोधचिन्ह क्षेत्र, कर्जबाजारीपणा क्षेत्र"
Minute,"कला, मिनिट, मिनिट"
Minute mercury cathode,कमी पारा कॅथोड
Mipfire,"स्फोट होणे, कोसळणे"
Mirage,मारिचिका
Miran (missile ranging),मिरान (क्षेपणास्त्र परसान)
Mirror,"आरसा, चेहरा"
Mirror effect,मिरर प्रभाव
Mirror formula,आरसा सूत्र
Mirror image,आरशातील प्रतिबिंब
Mirror image form,मिरर प्रतिमा नमुना
Mirror image relationship,मिरर प्रतिबिंब संबंध
Mirror interferometer,महासागर रिफ्लेक्टोमीटर
Mirror line,"प्रतिबिंब, मिरर लाइन"
Mirror machine,मिररिंग मशीन
Mirror nuclei,"प्रत्यप न्यूक्लियस, प्रत्याप न्यूक्लियस"
Mirror nuclide,मिरर न्यूक्लाइड
Mirror operation,मिरर ऑपरेशन
Mirror optics,मिरर ऑप्टिक्स
Mirror pair,आरशाची जोडी
Mirror plane,मिरर विमान
Mirror relationship,आरसा संबंध
Mirror screw,मिरर रोटेशनल शाफ्ट
Mirror-image isomerism,ऑब्जेक्ट रिफ्लेक्शन आयसोमर
Mirror-reflection echo,polyreflective अनुनाद
Mirt,mirt
Miscibility,मिसळण्याची क्षमता
Miscmatched lines,न जुळणारी ओळ
Mismatching,कुमेलोन
Misorientation,"अंतर्ज्ञान, चुकीची दिशा"
Misregistration,अप रेकॉर्डिंग
Miss distance,सर्वात कमी अंतर
Missile,"क्षेपणास्त्रे, क्षेपणास्त्रे"
Missile master,क्षेपणास्त्र मास्टर
Missile plume,क्षेपणास्त्र परत
Missilry,खगोलशास्त्र
Missing electron,गहाळ इलेक्ट्रॉन
Missing line,गहाळ ओळी
Missing mass spectrometer,"अप्राप्य वस्तुमान स्पेक्ट्रोमीटर, अप्राप्य वस्तुमान स्पेक्ट्रोमीटर"
Missing pulse detector,गहाळ पल्स डिटेक्टर
Mistuning,असभ्यता
Mixed crystals,मिश्र धातु क्रिस्टल
Mixed melting point method,मिश्र धातु वितळण्याची पद्धत
Mixed powder method,मिश्र पावडर पद्धत
Mixer,"मिक्सर, मिक्सर, मिक्सर (व्यक्ती)"
Mixer couple circuit,मिक्सर कपलिंग सर्किट
Mixing amplifier,मिक्सर अॅम्प्लीफायर
Mnemonic code,नेमोनिक कोड
MNOS (=metal nitride oxide semiconductor),M.N.Os. (मेटल नायट्राइड ऑक्साइड सेमीकंडक्टर)
Mnultiplet splitting,एकाधिक विभाजन
Mobidic,मोबाइल डिजिटल संगणक
Mobile,"हलवणे, हलवणे, हलवणे"
Mobile antenna (=portable antenna),पोर्टेबल अँटेना
Mobile telemetering,मोबाइल टेलीमेट्री
Mobility analogy,डायनॅमिक अनुरूपता
Mobility coefficient,गतिशीलता गुणांक
Mobility type analogy,गतिशीलता phenotypic अनुरूपता
Mobius resistor,मोबियस रेझिस्टर
Mock firing,शांत गोळीबार
Mocropolariscope,ध्रुवीकरण सूक्ष्मदर्शक
Mode,"पद्धत, पद्धत, प्रणाली, मोड, मोड, मोड, स्टेज, मोड"
Mode filter,मोड फिल्टर
Mode interference,मोड हस्तक्षेप
Mode jump,मोड जंप
Mode of vibration,कंपन मोड
Mode purity,मोड अचूकता
Mode skip (=oscillation skip),दोलन उल्लंघन
Mode stripping (=mode skip),दोलन उल्लंघन
Mode suppressor,मोड ब्लॉकर
Mode transducer,मोड ट्रान्सड्यूसर
Model stellar atomosphere,उदाहरणात्मक तारकीय वर्तुळ
