Kannada,Tamil
ತಾಯಿಯ ಮರಣ ಪ್ರಮಾಣ,தாய்வழி இறப்பு விகிதம்
ಸಂಯಮ,இனச்சேர்க்கை
ಕುಶಲತೆ,அணி
ಪ್ರಬುದ್ಧ ಗಂಟು,முதிர்ந்த முடிச்சு
ಮಾವ ಬಣ್ಣ,Mauve color
ಮಧುರ,மாக்ஸில்லா
ಮಧುರ,மேக்சில்லரி பேம்ப்
ಗರಿಷ್ಠ ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯ,அதிகபட்ச சுமக்கும் திறன்
ಒಂದು ಬಗೆಯ ಸಣ್ಣ ಗಟ್ಟಿ,INSEDRINA
ವೈದ್ಯಕೀಯ ವಿಜ್ಞಾನ,மருத்துவ அறிவியல்
ಗರ್ಭಧಾರಣೆಯ ವೈದ್ಯಕೀಯ ಮುಕ್ತಾಯ (ಎಂಟಿಪಿ),கர்ப்பத்தின் மருத்துவ முடித்தல் (எம்டிபி)
ವೈದ್ಯಕೀಯ ಪ್ರತಿಲೇಖನ,மருத்துவ படியெடுத்தல்
ವೈದ್ಯಕೀಯವಾಗಿ ಸಹಾಯ ಮಾಡಿದ ವಿತರಣೆ,மருத்துவ உதவி வழங்கல்
ಔಷಧಿ,மருந்து
ಔಷಧಿ,மருந்து
ಔಷಧಿ,மருந்து
ಮೆಡುಲ್ಲಿ,மெடுல்லா
ಮೆಡುಲ್ಲಾ ಆಬ್ಲಾಂಗೆಟಾ,மெடுல்லா ஒப்லோங்காட்டா
ಪದಚೋಸಿ,மெடுல்லரி பிரமிட்
ಚಂಡಮಾರುತ ಮಾಡಿದ,மெடலேட்டட்
ಮಣ್ಣು,மெதுசா
ಮೆಗಾ ಕ್ಯಾರಸೈಟ್,மெகா கரியோசைட்
ಮಹತ್ವಾಕಾಂಕ್ಷೆ,மெகாபிளாஸ்மிட்
ಮಹಾನಗರ,மெகாஸ்போரங்கியம்
ಮೆಗಾಸ್ಪೊರೊಫಿಲ್,மெகாஸ்போரோபில்
ಮೈಬೈಮಿಯನ್ ಗ್ರಂಥಿ,மீபோமியன் சுரப்பி
ಮಧುರ,மியோசைட்
ಮೈಯಾಸೆ,ஒடுக்கற்பிரிவு
ಸಮರತೆ,மெட்டஜெனெஸிஸ்
ಮೆಲನಿಕ್ ಚಿಟ್ಟೆ,மெலனிக் அந்துப்பூச்சி
ಮೆಲನೊಯಿಟಿ,மெலனோசைட்
ಮೆಲನೊಸೈಟ್ ಉತ್ತೇಜಕ ಹಾರ್ಮೋನ್ (ಎಂಎಸ್ಹೆಚ್),மெலனோசைட் தூண்டுதல் ஹார்மோன் (எம்.எஸ்.எச்)
ಮೆಲನೊಸೈಟ್ ಬಿಡುಗಡೆ ಮಾಡುವ ಹಾರ್ಮೋನ್ (ಎಂಎಸ್ಆರ್ಹೆಚ್),மெலனோசைட் தூண்டுதல் வெளியீட்டு ஹார்மோன் (எம்.எஸ்.ஆர்.எச்)
ಮೆಲನೋಮ,மெலனோமா
ಮೆಲೊಯಿಡೋಜಿನ್ ಅಜ್ಞಾತ,மெலோயிடோஜின் மறைநிலை
ಪೊರೆಯ,சவ்வு பிணைக்கப்பட்டுள்ளது
ಪೊರೆಯ ಲಿಪಿ,சவ்வு லிப்பிட்
ಪೊರೆಯ ಪ್ರವೇಶಸಾಧ್ಯತೆ,சவ்வு ஊடுருவக்கூடிய தன்மை
ಪೊರೆಯ ಸಾಮರ್ಥ್ಯ,சவ்வு சாத்தியம்
ಪೊರೆಯ ಚಕ್ರವ್ಯೂಹ,சவ்வு தளம்
ಪೊರೆಯ ಹಾಳೆ,சவ்வு தாள்
ಸ್ಮರಣ ಕೋಶ,நினைவக செல்
ಮೆಂಡೆಲ್ ಕಾನೂನು,மெண்டலின் சட்டம்
ಮೆಂಡೆಲ್ ಅಸ್ವಸ್ಥತೆ,மெண்டிலியன் கோளாறு
ಪುರುಷರು,மெனிங்
ಮಾಪಕ ಉರಿಯೂತ,மூளைக்காய்ச்சல்
ಋತುಚಕ್ರ,மாதவிடாய் சுழற்சி
ಮಾನಸಿಕ ಪ್ರಿಯ ರಾಂಜ್ಮೆಂಟ್,மன அன்பே
ಮಂದಬುದ್ಧಿ,மனநல குறைபாடு
ಪಾದರಸ ವಿಷ,மெர்குரி விஷம்
ವರ್ಧನೋತಕ,மெரிஸ்டெம்
ಮೆರಿಸ್ಟೆಮ್ಯಾಟಿಕ್ ಕೋಶ,மெரிஸ்டெமடிக் செல்
ಮೆರಿಸ್ಟ್‌ಮ್ಯಾಟಿಕ್ ಪ್ರದೇಶ,மெரிஸ்டெமடிக் பகுதி
ಮೆರಿಸ್ಟ್‌ಮ್ಯಾಟಿಕ್ ಬೆಳವಣಿಗೆ,மெரிஸ்டெமடிக் வளர்ச்சி
ರೆಕ್ರೈನ್ ಗ್ರಂಥಿ,மெரோக்ரைன் சுரப்பி
ಮೆರೊಮಿಯೊಸಿನ್,மெரோமோமியோசின்
ಮೆರೆಚಿಪ್ಪಸ್,மெரிகிப்பஸ்
ಮೆಷಾರ್ಷಿಯಂ,மெசார்சியம்
ಬಗೆಗಿನ,மெசென்ஸ்பாலன்
ಮೆಸೆಂಕಿಮಲ್ ಅಂಗಾಂಶ,மெசன்கிமல் திசு
ಮೆನೊಸೆಂಡನ್,மெசென்டெரோன்
ಚಮತ್ಕಾರ,மெசென்டரி
ಮೆಸಿಕ್ ಸ್ಥಿತಿ,மெசிக் நிலை
ಮಾಪಕ,மெசோகார்ப்
ಮಾಸು,மீசோடர்ர்
ಸಕಲಿಯ,மெசோகுளோயா
ಮಾಸು,மெசோஹெப்பஸ்
ಮೆಸೊಫಿಲ್ ಕೋಶ,மெசோபில் செல்
ಸಮಾಧಿ,மீசோசோம்
ಮೆರೊಥೊರಾಸಿಕ್,மீசோதோராசிக்
ಮಂತ್ರಮತಿ,மீசோதோராக்ஸ்
ಮೆಸೊವೇರಿಯಂ,மெசோவாரியம்
ಮೆಸೊಜೊಯಿಕ್ ಯುಗ,மெசோசோயிக் சகாப்தம்
ಮೆಸೆಂಜರ್ ಆರ್ಎನ್ಎ,மெசஞ்சர் ஆர்.என்.ஏ
ಚಯಾಪಚಯೂ,வளர்சிதை மாற்ற பாய்வு
ಚಯಾಪಚಯ ಮಾರ್ಗ,வளர்சிதை மாற்ற பாதை
ಚಯಾಪಚಯಿಕ,வளர்சிதை மாற்றப்பட்டது
ಚಯಾಪಚಯ,வளர்சிதை மாற்றம்
ಚಯಾಪಚಯ -ಒಟ್ಟುಗೂಡಿಸುವ,வளர்சிதை மாற்ற ஒருங்கிணைப்பு
ತತ್ತ್ವ,மெட்டகார்பல்
ಮೆಟಾಸೆಂಟ್ರೀಯ,மெட்டாசென்ட்ரிக்
ಮೆಟಾಕ್ರೊಮಾಟಿಕ್ ಹರಳು,மெட்டாச்ரோமடிக் கிரானுல்
ಲೋಹದ ಸೂಜಿ,உலோக ஊசி
ಲೋಹೀಯ ಆಕ್ಸಲ್,உலோக ஆக்சைடு
ವಾಚನಶಾಸ್ತ್ರ,மெட்டாமெரிஸம்
ರೂಪಾಂತರ,உருமாற்றம்
ಮೆಟನೆಫ್ರಿಡಿಯಮ್,மெட்டானெஃப்ரிடியம்
ರೂಪಕ,மெட்டாஃபேஸ்
ರೂಪನಾಶಿ,மெட்டாஃபாஸ் தட்டு
ರೂಪಾಂತರದ ತಟ್ಟೆ,மெட்டாஃபாசிக் தட்டு
ಮಧುಮಾಪಕ,அணுகல்
ಬಜಾರಿ,மெட்டாஸ்டாஸிஸ்
ಬಜಾರಿ,மெட்டாஸ்டாஸிஸ்
ಪತಂಗಲ್,மெட்டாடார்சல்
ರೂಪಾಂತರದ,மெட்டாதோராசிக்
ರೂಪರೋಗ,மெட்டாடோராக்ஸ்
ಮೆಟಜೋವಾನ್ಸ್,மெட்டாசோவான்கள்
ಮೆಟಾಸೆನ್ಸ್‌ಫಾಲ,மெட்டென்ச்பாலன்
ಚೂರುಪಾರು,மெட்டாஸ்டாசைஸ்
ಮೆಥಡೋನ್,மெதடோன்
ಮೆಥೆಮೊಗ್ಲೋಬಿನ್,மெத்தமோகுளோபின்
ಮೆಥೆಮೊಗ್ಲೋಬಿನೆಮಿಯಾ,மெத்தமோகுளோபினீமியா
ಮೀಥೇನ್,மீத்தேன்
ಮೆಥನೊಬಾಕ್ಟರ,மெத்தனோபாக்டீரியம்
ಮೆಥನೊಜೆನ್,மெத்தனோஜன்
ಮೀಥೈಲ್ ಪಾದರಸ,மீதில் மெர்குரி
ಮೀಥೈಲೇಟೆಡ್ ಕ್ಯಾಪ್,மெத்திலேட்டட் தொப்பி
ಮೀಥಿಲೀನ್ ನೀಲಿ,மெத்திலீன் நீலம்
ಮೀಥೈಲೋಫಿಲಸ್,மெத்திலோபிலஸ்
ಮೀಥೈಲಾಟ್ರೋಫಸ್,மெத்திலோட்ரோபஸ்
ಸೂಕ್ಷ್ಮ ಉಪಕಾರದ,நுண்ணூட்டச்சத்து
ಸೂಕ್ಷ್ಮಜೀವಿ,நுண்ணுயிர்
ಮೈಕ್ರೋಪ್ರೊಪ್ರಾಗನ,மைக்ரோபாகேஷன்
ಸೂಕ್ಷ್ಮ ತಂತ್ರಜ್ಞಾನ,மைக்ரோடெக்னிக்
ಮೈಕ್ರೊ ಆರ್ಕಿಟೆಕ್ಚರಲ್ ಕ್ಷೀಣಿಸುವಿಕೆ,மைக்ரோஆர்கிடெக்சரல் சரிவு
ಸೂಕ್ಷ್ಮಜೀವಿ (ಸೂಕ್ಷ್ಮಜೀವಿ),நுண்ணுயிர் (நுண்ணுயிர்)
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಅಬೀಜ,நுண்ணுயிர் குளோனிங்
ಸೂಕ್ಷ್ಮಜೀವಿಯ ಸಸ್ಯವರ್ಗ,நுண்ணுயிர் தாவரங்கள்
ಸೂಕ್ಷ್ಮ ಜೀವವಿಜ್ಞಾನ,நுண்ணுயிரியல்
ಸೂಕ್ಷ್ಮ ಜೀವಿ,மைக்ரோபோடி
ಮೈಕ್ರೋ ಗಲಿimateೇದ,மைக்ரோக்ளைமேட்
ಮೈಕ್ರೋ ಕಶೇರು,மைக்ரோர்வ்யூஷன்
ಮೈಕ್ರೋಫಿಲೇಡು,மைக்ரோஃபிலமென்ட்
ಮೈಕ್ರೋಫೋಸಿಲ್,மைக்ரோஃபோசில்
ಮೈಕ್ರೋಇನ್‌ಜೆಕ್ಷನ್,மைக்ரோ இன்ஜெக்ஷன்
ಸೂಕ್ಷ್ಮಜೀವಿ,நுண்ணுயிர்
ಮೀಥೈಲಾಟ್ರೋಫಸ್,மெத்திலோட்ரோபஸ்
ಸೂಕ್ಷ್ಮ ಉಪಕಾರದ,நுண்ணூட்டச்சத்து
ಸೂಕ್ಷ್ಮಜೀವಿ,நுண்ணுயிர்
ಮೈಕ್ರೋ ದಳ,மைக்ரோபாக்ட்ஸ்
ಮೈಕ್ರೋಫ್ಯಸಿ,நுண்ணிய
ಮೈಕ್ರೋಪೈಲಾರ್ ಅಂತ್ಯ,மைக்ரோபிலார் முடிவு
ಮೈಕ್ರೋ ಪಲಾಯನ,மைக்ரோபைல்
ಮೈಕ್ರೋ ಪಲಾಯನ,மைக்ரோபைல்
ಮೈಕ್ರೋ ಪಲಾಯನ,மைக்ரோபைல்
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ,மைக்ரோசாட்லைட்
ಸೂಕ್ಷ್ಮದರ್ಶಕ,நுண்ணோக்கி
ಸೂಕ್ಷ್ಮ ದಹೆ,நுண்ணோக்கி
ಮೈಕ್ರೋಸ್ಪೆರ್ಮೇ,மைக்ரோஸ்பெர்மே
ಸೂಕ್ಷ್ಮ ವರ್ಗ,மைக்ரோஸ்பியர்
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ,மைக்ரோஸ்போரங்கியம்
ಮೈಕ್ರೊಸ್ಪೋರ್ ಟೆಟ್ರಾಡ್,மைக்ரோஸ்போர் டெட்ராட்
ಮೈಕ್ರೋಸ್ಪೋರ್ಫಿಲ್,மைக்ரோஸ்பார்பில்
ಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣದ,மைக்ரோஸ்போரம்
ಮೈಕ್ರೋ ಚಿತ್ರ,மைக்ரோடோம்
ಮೈಕ್ರೋ ಟಲಿಗೆ,மைக்ரோடபிள் மும்மடங்கு
ಮೈಕ್ರೊಟ್ಯೂಬ್ಯೂಲ್ ಡಬಲ್,மைக்ரோடூபூல் இரட்டிப்பு
ಮೈಕ್ರೋವಿಲ್ಲೆ,மைக்ரோவில்லி
ಸಂಚಾರಿ,Micturtion
ಮಧ್ಯಮ,மிட்பிரைன்
ಮಧ್ಯ ಸೆರೆಬೆಲ್ಲಾರ್ ಪೆಡಂಕಲ್,நடுத்தர சிறுமூளை பென்குல்
ಕಿವಿಯ ಮಧ್ಯದ ಕಿವಿಗೆ,நடுக்காது
ಮಧ್ಯದ ಲ್ಯಾಮೆಲ್ಲಾ,மத்திய லேமல்லா
ಮಧ್ಯಮ,மிட்கட்
ಸೂಲಗಿತ್ತಿ ಟೋಡ್,மருத்துவச்சி தேரை
ವಲಸಿಗ,குடியேறியவர்
ವಲಸೆ,இடம்பெயர்வு
ಹಾಲು ಸಕ್ಕರೆ,பால் சர்க்கரை
ಹಾಲು ಉತ್ಪಾದಿಸುವ ಗ್ರಂಥಿ,பால் உற்பத்தி செய்யும் சுரப்பி
ರಾಗಿ,தினை
ಪ್ರತಿ ಲೀಟರ್‌ಗೆ ಮಿಲಿಯೊಸ್ಮೋಲ್,ஒரு லிட்டருக்கு மில்லியோஸ்மோல்
ಮಂತ್ರವಾದಿ,மில்வஸ்
ಅನುಕರಣೆ,மிமிக்ரி
ಮಿನಾಮಾಟ,மினாமாட்டா நோய்
ಖನಿಜ,கனிமம்
ಖನಿಜ ಅಂಶ,கனிம உறுப்பு
ಖನಿಜ ಪೋಷಣೆ,கனிம ஊட்டச்சத்து
ಖನಿಜೀಕರಣ,கனிமமயமாக்கல்
ಖನಿಜ ಕಾರ್ಟಿಕಾಯಿಡ್,கனிம கார்டிகாய்டு
ಮಂತ್ರವಾದ,மினியேச்சர் காந்தம்
ಗಣಿಗಾರಿಕೆ,சுரங்க செயல்பாடு
ಮಿನಿಸಾಟೆಲೈಟ್,Minisatellite
ಸಣ್ಣ ತೋಡು,சிறிய பள்ளம்
ಮಿಷರೆ,மியோசீன்
ಮಧುರ,Miohippus
ಪವಾಡಗಳು,மிராபிலிஸ்
ತಗ್ಗಿಸುವುದು,தணிப்பு
ಮೈಟೊಕಾಂಡ್ರಿಯ,மைட்டோகாண்ட்ரியா
ಮೈಟೊಕಾಂಡರಿನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,மைட்டோகாண்ட்ரியல் மேட்ரிக்ஸ்
ಮೈತ್ರಿ,மைட்டோசிஸ்
ಮಿಟ್ರಲ್ ವಾಲ್ವ್ (ಬೈಕಸ್ಪಿಡ್ ಕವಾಟ),மிட்ரல் வால்வு (பைசஸ்பிட் வால்வு)
ಮಿಶ್ರ ಗ್ರಂಥಿ,கலப்பு சுரப்பி
ಮಿಶ್ರ ನರಗಳು,கலப்பு நரம்புகள்
ಮಿಶ್ರಣ,மிக்ஸோட்ரோபிக்
ಮೊಬೈಲ್ ವಾಹಕ,மொபைல் கேரியர்
ಮೊಬೈಲ್ ಮೂಲ,மொபைல் மூல
ಚಲನಶೀಲತೆ,இயக்கம்
ಮಧ್ಯಮ ಗಾಯ,மிதமான காயம்
ಆಧುನಿಕ .ಷಧ,நவீன மருத்துவம்
ಆಧುನಿಕ ಸಮಾಜ,நவீன சமுதாயம்
ಮಾರ್ಪಡಿಸುವಿಕೆ,மாற்றியமைத்தல்
ಮಾರ್ಪಡಿಸಿದ ಡೈಹೈಬರ್ಡ್ ಅನುಪಾತ,மாற்றியமைக்கப்பட்ட டிஹிபேர்ட் விகிதம்
ಮಾರ್ಪಡಿಸಿದ ಮೂಲ,மாற்றியமைக்கப்பட்ட வேர்
ರೂಪರೇಖೆ,மாடுலேட்
ಕ್ರಿಯೆಯ ಮಾಡ್ಯುಲೇಷನ್,செயலின் மாடுலேஷன்
ಮಾಡ್ಯುಲೇಟರ್ ವಸ್ತು,மாடுலேட்டர் பொருள்
ತೇವಾಂಶ,ஈரப்பதம்
ತೇವಾಂಶ,ஈரப்பதம் பற்றாக்குறை
ಸಣ್ಣ ಹಲ್ಲುಗಳು,மோலார் பற்கள்
ಮೋಲಗಳ,மோலார்
ಪೋಲೆ,மச்சம்
ಪೋಲೆ,மச்சம்
ಪೋಲೆ,மச்சம்
ಮೋಲ್ (ಮೋಲ್),மோல் (மோல்)
ಅಣು ಜೀವಶಾಸ್ತ್ರ,மூலக்கூறு உயிரியல்
ಆಣ್ವಿಕ ಆನುವಂಶಿಕ ವಿಶ್ಲೇಷಣೆ,மூலக்கூறு மரபணு பகுப்பாய்வு
ಆಣ್ವಿಕ ಮಟ್ಟ,மூலக்கூறு நிலை
ಆಣ್ವಿಕ ಮೆಸೆಂಜರ್,மூலக்கூறு தூதர்
ಆಣ್ವಿಕ ಚಲನೆ,மூலக்கூறு இயக்கம்
ಆಣ್ವಿಕ ಸಾರಜನಕ ಅನಿಲ,மூலக்கூறு நைட்ரஜன் வாயு
ಆಣ್ವಿಕ ಸಂಘಟನೆ,மூலக்கூறு அமைப்பு
ಆಣ್ವಿಕ ಕತ್ತರಿ,மூலக்கூறு கத்தரிக்கோல்
ಆಣ್ವಿಕ ಶಸ್ತ್ರಚಿಕಿತ್ಸೆಯ ವಿಧಾನ,மூலக்கூறு அறுவை சிகிச்சை அணுகுமுறை
ಆಣ್ವಿಕ ಹೊಲಿಗೆ,மூலக்கூறு தையல்
ಅಣಕ,மூலக்கூறு
ಸಕಲ,Mollusc
ಮೃದ್ವಂಗುಗಳ,Molluscualies
ಮೊಲಾಬ್ಡಿನಮ್,மாலிப்டினம்
ಮೊನಚಾದ,மோமார்டிகா
ಲೋಕದ,மோனாண்ட்ரியா
ದುಷ್ಟ,மோனண்ட்ரி
ಮೊನಾಸ್ಕಸ್ ಶುದ್ಧೀಕರಣ,மோனாஸ்கஸ் பர்பூரியஸ்
ಮಣ್ಣಾದ,மோனெரா
ಮೊರ್ಲುಮಿನ,மோனிலிஃபார்ம்
ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು,கண்காணிக்கவும்
ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು,கண்காணிக்கவும்
ಮೊನೊ ಪದರ,மோனோ லேயர்
