Telugu,Odiya
కొలత పరికరం,ଯନ୍ତ୍ର ମାପିବା
క్షేత్ర బలం యొక్క కొలత పరికరం,କ୍ଷେତ୍ର ଶକ୍ତିର ଯନ୍ତ୍ର ମାପିବା |
కొలిచే టేప్,ଟେପ୍ ମାପିବା |
విధానం,ଯନ୍ତ୍ରକ .ଶଳ |
మీడియా సర్వర్,ମିଡିଆ ସର୍ଭର |
మధ్యస్థం,ମଧ୍ୟମ
మధ్యస్థ పౌన frequency పున్యం,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |
మీడియం ఫ్రీక్వెన్సీ వేవ్,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି ତରଙ୍ଗ |
మీడియం వేవ్ (MW),ମଧ୍ୟମ ତରଙ୍ଗ (MW)
మెగా-ఓహెచ్,ମେଗା-ଓହମ୍ |
మెగర్,Megger
మెమరీ,ସ୍ମୃତି
మార్గదర్శకత్వం,ଉପକୃତ
మెనూ పట్టిక,ମେନୁ ବାର୍
మెర్క్యురీ స్విచ్,ମର୍କୁରୀ ସୁଇଚ୍ |
విలీనం,ମିଶ୍ରଣ
సందేశం,ବାର୍ତ୍ତା |
మెటాడేటా,ମେଟାଡାଟା |
మెటల్-ఆక్సైడ్ సెమీకండక్టర్ డయోడ్,ଧାତୁ-ଅକ୍ସାଇଡ୍ ସେମିକଣ୍ଡକ୍ଟର ଡିଏଚ୍ |
మెటల్-షీట్డ్ కేబుల్,ଧାତୁ-ଶନିବା କେବୁଲ୍ |
మీటర్,ମିଟର
మీటరింగ్ ప్యానెల్,ଭୋଜନର ପ୍ୟାନେଲ୍ |
మైకా,ମିକା
మైకా-ఇన్సులేషన్,ମିକା-ଇନସୁଲେସନ୍ |
సూక్ష్మ-,ମାଇକ୍ରୋ-
మైక్రో కాంపోనెంట్,ମାଇକ୍ରୋ ଉପାଦାନ |
మైక్రో కంప్యూటర్,ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |
మైక్రో కంట్రోలర్,ମାଇକ୍ରୋ-ନିୟନ୍ତ୍ରକ |
మైక్రో-ఎలక్ట్రానిక్స్,ମାଇକ୍ରୋ-ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
మైక్రోఫోన్,ମାଇକ୍ରୋଫୋନ୍ |
మైక్రోఫోనిక్స్,ମାଇକ୍ରୋଫୋନିକ୍ସ |
మైక్రోప్రాసెసర్,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
కీ సూక్ష్మ వోల్ట్,ମାଇକ୍ରୋ-ଭୋଲ୍ଟ (MV)
మైక్రోవేవ్,ମାଇକ୍ରୋୱେଭ୍ |
మైక్రోవేవ్ యాంటెన్నా,ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |
మైక్రోవేవ్ బీమ్,ମାଇକ୍ରୋୱେଭ୍ ବିମ୍ |
మిడ్-బ్యాండ్,ମଧ୍ୟଭାଗ ବ୍ୟାଣ୍ଡ
వలస,ସ୍ଥାନାନ୍ତରଣ
వలస మార్గం,ସ୍ଥାନାନ୍ତରଣ ପଥ
సూక్ష్మ,କ୍ଷୁଦ୍ରତା |
సూక్ష్మీకరించినది,ମିନିୟରାଇଜଡ୍ |
కనిష్ట,ସର୍ବନିମ୍ନ
కనీస ఉష్ణోగ్రత,ସର୍ବନିମ୍ନ ତାପମାତ୍ରା |
కనిష్టంగా ఉపయోగపడే క్షేత్ర బలం,ସର୍ବନିମ୍ନ ବ୍ୟବହାର ଯୋଗ୍ୟ କ୍ଷେତ୍ର ଶକ୍ତି |
మైనారిటీ క్యారియర్,ସଂଖ୍ୟାଲଘୁ ବାହକ |
తప్పు,ଭୁଲ ବୁ misାନ୍ତୁ |
కలపండి,ମିଶ୍ରଣ କରନ୍ତୁ |
మిశ్రమ బ్లాంకింగ్,ମିଶ୍ରିତ ବ୍ଲାନକିଙ୍ଗ |
మిశ్రమ సమకాలీకరణ,ମିଶ୍ରିତ ସିଙ୍କ୍ |
మిక్సర్,ମିକ୍ସର୍
మిక్సర్ ట్యూబ్,ମିକ୍ସର୍ ଟ୍ୟୁବ୍ |
మిక్సింగ్,ମିଶ୍ରଣ ଙ୍କ
మిక్సింగ్ సర్క్యూట్,ମିଶ୍ରଣ ସର୍କିଟ |
జ్ఞాపకశక్తి,ମିସୋନିକ୍ |
జ్ఞాపకశక్తి,ମନମୋନିକ୍ସ |
మొబైల్,ମୋବାଇଲ୍ |
మొబైల్ మల్టీమీడియా అప్లికేషన్,ମୋବାଇଲ ମଲ୍ଟିମିଡ଼ିଆ ପ୍ରୟୋଗ
మొబైల్ టీవీ,ମୋବାଇଲ ଟିଭି
మోడ్,ମୋଡ୍
వైఫల్య మోడ్,ବିଫଳତାର ଧାରା |
ప్రచార మోడ్,ପ୍ରସାର ଧାରା
మోడల్,ମଡେଲ୍
మోడెమ్,ମୋଡେମ୍
ఆధునిక FM ట్రాన్స్మిటర్,ଆଧୁନିକ FM ଟ୍ରାନ୍ସମିଟର |
ఆధునిక పోకడలు,ଆଧୁନିକ ଧାରା
కాన్ఫిగరేషన్ మోడ్‌లు,ବିନ୍ୟାସ କରିବାର ମୋଡ୍ |
సవరించండి,ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
మాడ్యులేటెడ్ నిరంతర వేవ్,କ୍ରମାଗତ କ୍ରମାଗତ ତରଙ୍ଗ |
మాడ్యులేటెడ్ సిగ్నల్,ମୋଡଲେଡ୍ ସଙ୍କେତ |
మాడ్యులేటెడ్ వేవ్‌ఫార్మ్,ମୋଡ୍ୟୁଲେଟ୍ ତରଙ୍ଗଫର୍ମ |
మాడ్యులేషన్,ମୋଡ୍ୟୁଲେସନ୍
మాడ్యులేషన్ యాంప్లిట్యూడ్,ମୋଡ୍ୟୁଲେସନ୍ ଆଡପ୍ଟିଟ୍ |
మాడ్యులేషన్ సామర్ధ్యం,ମୋଡ୍ୟୁଲେସନ୍ କ୍ଷମତା |
మాడ్యులేషన్ ఫ్రీక్వెన్సీ,ମୋଡଲେସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି
మాడ్యులేషన్ సూచిక,Modutulation Index
మాడ్యులేషన్ లీనియారిటీ,ମୋଡୁଲେସନ୍ ର linc ଖଦତା |
మాడ్యులేషన్ మీటర్,ମୋଡ୍ୟୁଲେସନ୍ ମିଟର
మాడ్యులేషన్ మానిటర్,ମୋଡୁଲେସନ୍ ମନିଟର |
మాడ్యులేషన్ శాతం,ମୋଡୁଲେସନ୍ ଶତକଡା
మాడ్యులేటర్,ମୋଡ୍ୟୁଲେଟର
మాడ్యూల్,ମଡ୍ୟୁଲ୍ |
తేమ,ଆର୍ଦ୍ରତା
ఊపందుకుంటున్నది,ମୁକ୍ତି
మానిటర్,ମନିଟର
పర్యవేక్షణ,ମନିଟରିଂ
పర్యవేక్షణ మరియు విశ్లేషణ పద్ధతులు,ମନିଟରିଂ ଏବଂ ବିଶ୍ଳେଷଣ କ ques ଶଳ |
పర్యవేక్షణ మరియు నియంత్రణ,ମନିଟରିଂ ଏବଂ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
పర్యవేక్షణ స్టేషన్,ମନିଟରିଂ ଷ୍ଟେସନ |
మోనోక్రోమ్,ମୋନୋକ୍ରୋମ୍ |
మోనోఫోనిక్ ట్రాన్స్మిషన్,ମୋନୋଫୋଲିକ୍ ଟ୍ରାନ୍ସମିସନ୍ |
మార్ఫ్,ମର୍ଗେଙ୍କ
మార్ఫింగ్,ମଠ
మార్ఫిజం,ମର୍ଫିଜିମ୍
మొజాయిక్,ମୋସାକାଲ
మదర్‌బోర్డు,ମଦରବୋର୍ଡ |
చలన పరిహారం,ଗତି କ୍ଷତିପୂରଣ |
చలన అంచనా,ଗତି ଆକଳନ |
మోషన్ వెక్టర్,ମୋନ୍ ଭେନ୍ଟର୍ |
మోషన్ వీడియో,ଗତି ଭିଡିଓ |
మోటారు,ମୋଟର
మోటారు ఆపరేటర్,ମୋଟର ଅପରେଟର |
మోటార్ స్టార్టర్,ମୋଟର ଷ୍ଟାର୍ଟର୍ |
మౌంట్,ମାଉଣ୍ଟ
మౌస్,ମାଉସ୍
మౌస్ ఇంటర్ఫేస్,ମାଉସ୍ ଇଣ୍ଟରଫେସ୍ |
ఉద్యమం,ଗତି
మల్టీ ఛానల్ పొడిగింపు,ମଲ୍ଟି ଚ୍ୟାନେଲ୍ ଏକ୍ସଟେନ୍ସନ୍ |
మల్టీకాస్టింగ్,ମଲ୍ଟିକାଷ୍ଟିଂ
మల్టీచానెల్ సిగ్నల్స్,ମଲ୍ଟିଚାନେଲ୍ ସିଗନାଲ୍ |
మల్టీడైరెక్షనల్ మైక్రోఫోన్,ବହୁରାଷ୍ଟ୍ରୀୟ ମାଇକ୍ରୋଫୋନ୍ |
బహుభాషా వ్యాఖ్యానం,ବହୁଭାଷାର ମନ୍ତବ୍ୟ
మల్టీమీడియా,ମଲ୍ଟିମିଡ଼ିଆ
మల్టీమీడియా కియోస్క్,ମଲ୍ଟିମିଡ଼ିଆ କିଓସକ୍କ
మల్టీమీటర్,ମଲ୍ଟିମିଟର |
మల్టీపాత్,ଏକାଧିକ ପଥ
మల్టీపాత్ రిసెప్షన్,ଏକାଧିକସଂକ୍ତି ପୁନ repolation |
మల్టీఫేస్,ଚମତ୍କାର
బహుళ,ଏକାଧିକ
బహుళ యాక్సెస్ సిస్టమ్,ଏକାଧିକ ଆକ୍ସେସ୍ ସିଷ୍ଟମ୍ |
మల్టీప్లెక్స్,ସ୍ୱତନ୍ତ୍ର-
మల్టీప్లెక్సర్,ସ୍ୱଦଶିଳ
మల్టీప్లెక్సింగ్,ସ୍ୱାର୍ଥକ
మల్టీస్టేజ్ యాంప్లిఫైయర్,ମଲ୍ଟିସେଜ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |
మల్టీ టాస్కింగ్,ମଲ୍ଟିଟେକିଙ୍ଗ୍
మల్టీవిబ్రేటర్,ମଲ୍ଟିଭାଟି ଆକ୍ଟର୍ |
మ్యూట్,ମୂକ
పరస్పర ప్రవర్తన,ମ୍ୟୁଚୁଆଲ୍ ଆଚରଣ |
పరస్పర ఇంపెడెన్స్,ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିରୋପଣ |
పరస్పర ఇండక్టెన్స్,ମ୍ୟୁଚୁଆଲ୍ ଇଣ୍ଡିକାନ୍ସ |
పరస్పర జోక్యం,ମ୍ୟୁଚୁଆଲ୍ ହସ୍ତକ୍ଷେପ |
నానో-టెక్నాలజీ,ନାନୋ-ଟେକ୍ନୋଲୋଜି |
సన్నని ఊచ,ସଂକୀର୍ଣ୍ଣ ବନ୍ଧନ |
ఇరుకైన కాస్టికింగ్,ନାରୀ ବୁ understanding ାନ |
సహజ ముసాయిదా,ପ୍ରାକୃତିକ ଡ୍ରାଫ୍ଟ |
నావిగేటర్,ନାଭିଗେଟର୍
ప్రతికూల,ନକାରାତ୍ମକ
ప్రతికూల పక్షపాతం,ନକାରାତ୍ମକ ପକ୍ଷପାତ
ప్రతికూల ఛార్జ్,ନକାରାତ୍ମକ ଦେୟ |
వ్యతిరేకమైన ఫీడ్ బ్యాక్,ନକାରାତ୍ମକ ମତାମତ |
ప్రతికూల శిఖరం,ନକାରାତ୍ମକ ଶିଖର |
ప్రతికూల నిరోధకత,ନକାରାତ୍ମକ ପ୍ରତିରୋଧ |
నికర లాభం,ନିଟ୍ ଲାଭ
నికర నష్టం,ନିଟ୍ କ୍ଷତି |
నెటెకెట్,Netifette
నెట్‌వర్క్,ନେଟୱର୍କ
నెట్‌వర్క్ ఎనలైజర్,ନେଟୱାର୍କ ଆନାଲିଜର୍
నెట్‌వర్క్ ఫైల్ సిస్టమ్,ନେଟୱର୍କ ଫାଇଲତନ୍ତ୍ର |
నెట్‌వర్క్ ప్లానింగ్,ନେଟୱର୍କ ଯୋଜନା
నెట్‌వర్క్ ముగింపు,ନେଟୱର୍କ ସମାପ୍ତି
నెట్‌వర్కింగ్,ନେଟୱର୍କିଙ୍ଗ
తటస్థ,ନିରପେକ୍ଷ |
తటస్థీకరణ,ନିରପେକ୍ଷ କରିବା
న్యూస్ రూమ్ ఆటోమేషన్,ନ୍ୟୁଜ୍ ରୁମ୍ ସ୍ୱୟଂଚାଳିତ |
నిబ్బెల్,ନିବଲ୍
సముచితం,ନାଚେ
లోడ్ పరీక్ష లేదు,କ laver ଣସି ଭାର ପରୀକ୍ଷା ନାହିଁ |
నోడ్,ନୋଡ୍
శబ్దం,ଶବ୍ଦ
శబ్దం ఫిగర్,ଶବ୍ଦ ଚିତ୍ର
శబ్దం వడపోత,ଶବ୍ଦ ଫିଲ୍ଟର୍
శబ్దం అంతస్తు,ଶବ୍ଦ ଚଟାଣ
శబ్దం గేట్,ଶବ୍ଦ ଫାଟକ
శబ్దం రోగనిరోధక శక్తి,ଶବ୍ଦ ପ୍ରତିରୋପଣ |
శబ్దం కిల్లర్,ଶବ୍ଦ ଘାତକ |
శబ్ద స్థాయి,ଶବ୍ଦ ସ୍ତର
శబ్దం శక్తి,ଶବ୍ଦ ଶକ୍ତି
శబ్దం ఆకారపు క్వాంటైజర్,ଶବ୍ଦ ଶ୍ ipping ୀଜର |
శబ్దం మూలం,ଶବ୍ଦ ଉତ୍ସ
శబ్దం అణచివేత సర్క్యూట్,ଶବ୍ଦ ଦମନ ସର୍କିଟ୍ |
శబ్దం అణచివేత,ଶବ୍ଦ ଦମନକାରୀ
శబ్దం ఉష్ణోగ్రత,ଶବ୍ଦ ତାପମାତ୍ରା |
శబ్దం ఉష్ణోగ్రత,ଶବ୍ଦ ତାପମାତ୍ରା |
శబ్దం త్రిభుజం,ଶବ୍ଦ ତ୍ରିରଙ୍ଗା |
శబ్దం వోల్టేజ్,ଶବ୍ଦ ଭୋଲଟେଜ୍ |
శబ్దం లేనిది,ଶବ୍ଦହୀନ |
శబ్దం లేని కోడింగ్,ଶବ୍ଦହୀନ କୋଡିଂ |
ధ్వనించే రిసెప్షన్,କୋଳାହଳପୂର୍ଣ୍ଣ ରିସେପ୍ସନ୍ |
నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం,ନାମମାତ୍ର ସ୍ୱତନ୍ତ୍ର କ୍ଷେତ୍ର ଶକ୍ତି |
నాన్-డైరెసిటోనల్ మైక్రోఫోన్,ଅଣ-ନିର୍ଦ୍ଦେଶନାମା ମାଇକ୍ରୋଫୋନ୍ |
ప్రేరేపించని లోడ్,ଅଣ-ନିର୍ଗତ ଭାର |
ప్రేరణ లేని నిరోధకత,ଅଣ-ନିରୀକ୍ଷକ ପ୍ରତିରୋଧ |
సినోసోయిడల్ వేవ్,ଅନୁକୂଳ ତରଙ୍ଗ |
అస్థిర జ్ఞాపకశక్తి,ଅଣ-ଅସ୍ଥିର ସ୍ମୃତି |
గేట్ లేదా గేట్,କିମ୍ବା ଫାଟକ
సాధారణ వేగం,ସାଧାରଣ ଗତି
సాధారణ సరఫరా,ସାଧାରଣ ଯୋଗାଣ |
గీత,Etch
నాచ్ ఫిల్టర్,Notch ଫିଲ୍ଟର୍ |
సంఖ్యా,ସାଂଖ୍ୟିକ
సంఖ్యాపరంగా నియంత్రిత ఓసిలేటర్,ସାଂଖ୍ୟିକ ନିୟନ୍ତ୍ରିତ ଓକିଲର୍ |
గింజ-బోల్ట్,ବାଦାମ-ବୋଲ୍ଟ |
నైక్విస్ట్-షానన్ సిద్ధాంతం,Nyquist- ଶାନନ୍ ଥିଓରେମ୍ |
ఆబ్జెక్ట్ ఓరియంటెడ్,ବସ୍ତୁ-ଆଧାରିତ
అష్ట,ଅକ୍ଟାଲ୍ |
ఫ్రీక్వెన్సీ యొక్క అష్టపది,ଓକ୍ୱେନ୍ସି ଅଫ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ఆక్టేట్,ଅକ୍ଟେଟ୍
ఆఫ్-లైన్,ଅଫ-ଲାଇନ୍ |
ఆఫ్‌సెట్,ଅଫସେଟଗୁଡିକ
ఓం,ଓମ୍
ఓం మీటర్,OHM ମିଟର
ఆయిల్ సర్క్యూట్ బ్రేకర్,ତେଲ ସର୍କିଟ୍ ବ୍ରେକର୍ |
ఆయిల్ ఫిల్టర్,ତେଲ ଫିଲ୍ଟର୍
చమురు మునిగిపోయింది,ତେଲ ବୁଡିଗଲା |
చమురు స్థాయి గేజ్,ତେଲ ସ୍ତରୀୟ ଗେଜ୍ |
ఓమ్ని-డైరెక్షనల్ యాంటెన్నా,ଓମନି-ଦିଗାଲ୍ ଆଣ୍ଟେନା |
ఓమ్ని-డైరెక్షనల్ మైక్రోఫోన్,ଓମନି-ଦିଗାଲ୍ ମାଇକ୍ରୋଫୋନ୍ |
కోరిక మేరకు,ଦରକାର ଅନୁସାର
ఆన్-డిమాండ్ స్ట్రీమింగ్,ଚାହିଦା ଷ୍ଟ୍ରିମିଂ |
ఆన్-లైన్ (ఆన్‌లైన్),ଅନ-ଲାଇନ (ଅନଲାଇନ୍)
ఆన్‌లైన్ విశ్లేషణాత్మక ప్రాసెసింగ్,ଅନଲାଇନ୍ ଆନାଲିଟିକାଲ୍ ପ୍ରକ୍ରିୟାକରଣ |
ఆఫ్,ଚାଲୁ ବନ୍ଦ
ఆన్-ఆఫ్ కీయింగ్ మాడ్యులేషన్,ଅନ୍-ଅଫ୍ କୀ ମଡ୍ୟୁଲେସନ୍ |
ఓపెన్ సర్క్యూట్,ଖୋଲିବା ସର୍କିଟ |
ఓపెన్ సోర్స్,ମୁକ୍ତ ଉତ୍ସ
ఓపెన్ సిస్టమ్,ଖୋଲା ସିଷ୍ଟମ୍
