Bengali,Punjabi
মাইক্রোসিকোয়েন্স,ਸੂਖਮ ਅਨੁਕ੍ਰਮ
মাইক্রোসফট,ਮਾਈਕ੍ਰੋਸਾਫਟ
মাইক্রোসফট উইন্ডোজ,ਮਾਈਕ੍ਰੋਸਾਫਟ ਵਿੰਡੋਜ਼
মাইক্রোওয়েভ,ਮਾਈਕ੍ਰੋਵੇਵ
মাইক্রোওয়েভ লিঙ্ক,ਮਾਈਕ੍ਰੋਵੇਵ ਲਿੰਕ
মাইক্রোওয়েভ প্রচার,ਮਾਈਕ੍ਰੋਵੇਵ ਪ੍ਰਸਾਰ
মধ্যম ব্যবস্থাপনা,ਮੱਧ ਪ੍ਰਬੰਧਨ
মিডলওয়্যার,ਮਿਡਲਵੇਅਰ
মিডিকম্পিউটার,ਮਿਡੀਕੰਪਿਊਟਰ
মধ্যবিন্দু,ਮਿਡਪੁਆਇੰਟ
মিডটার্ম,ਮਿਡਟਰਮ
অভিবাসন পথ,ਪਰਵਾਸ ਮਾਰਗ
প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS),ਮਿਲੀਅਨ ਨਿਰਦੇਸ਼ ਪ੍ਰਤੀ ਸਕਿੰਟ (MIPS)
মিনিকম্পিউটার,ਮਿਨੀ ਕੰਪਿਊਟਰ
মিনিডিস্কেট,ਮਿਨੀਡਿਸਕੇਟ
ন্যূনতম কার্নেল,ਘੱਟੋ-ਘੱਟ ਕਰਨਲ
সর্বনিম্ন পণ্য,ਘੱਟੋ-ਘੱਟ ਉਤਪਾਦ
সর্বনিম্ন গাছ,ਘੱਟੋ-ਘੱਟ ਰੁੱਖ
minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম,minimax (ਘੱਟੋ-ਘੱਟ) ਐਲਗੋਰਿਦਮ
minimax পদ্ধতি,ਘੱਟੋ-ਘੱਟ ਪ੍ਰਕਿਰਿਆ
ন্যূনতম খরচ বিস্তৃত গাছ,ਘੱਟੋ-ਘੱਟ ਲਾਗਤ ਫੈਲੇ ਰੁੱਖ
ন্যূনতম লেটেন্সি কোডিং,ਘੱਟੋ-ਘੱਟ ਲੇਟੈਂਸੀ ਕੋਡਿੰਗ
ছোট ডিভাইস,ਮਾਮੂਲੀ ਜੰਤਰ
মিন্টেরিম,ਮਿੰਟਰਿਮ
বিয়োগ পতাকা,ਘਟਾਓ ਝੰਡਾ
বিয়োগ পতাকা,ਘਟਾਓ ਝੰਡਾ
মাইনাস জোন,ਘਟਾਓ ਜ਼ੋਨ
আয়না,ਸ਼ੀਸ਼ਾ
মিরর সাইট,ਮਿਰਰ ਸਾਈਟ
মিশ্র-রেডিক্স স্বরলিপি,ਮਿਕਸਡ-ਰੇਡੀਕਸ ਸੰਕੇਤ
মিক্সার,ਮਿਕਸਰ
স্মৃতিসংক্রান্ত,ਮੈਮੋਨਿਕ
স্মৃতির ঠিকানা,ਯਾਦਦਾਸ਼ਤ ਪਤਾ
স্মৃতিবিদ্যা,ਮੈਮੋਨਿਕਸ
মুঠোফোন,ਮੋਬਾਈਲ
মোবাইল কম্পিউটিং,ਮੋਬਾਈਲ ਕੰਪਿਊਟਿੰਗ
মডেল,ਮਾਡਲ
মডেলহীন সম্পাদক,ਮਾਡਲ ਰਹਿਤ ਸੰਪਾਦਕ
মডেলিং,ਮਾਡਲਿੰਗ
মডেম,ਮੋਡਮ
পরিমিত,ਮੱਧਮ
সংযম,ਸੰਜਮ
মডারেটর,ਸੰਚਾਲਕ
পরিবর্তিত নির্দেশ,ਸੋਧਿਆ ਹਦਾਇਤ
পরিবর্তনকারী,ਸੋਧਕ
সংশোধক বিট,ਸੋਧਕ ਬਿੱਟ
পরিবর্তন করুন,ਸੋਧੋ
মডুলার,ਮਾਡਿਊਲਰ
মডুলারিটি,ਮਾਡਿਊਲਰਿਟੀ
মড্যুলেশন,ਮੋਡੂਲੇਸ਼ਨ
মডিউল,ਮੋਡੀਊਲ
মডিউল আর্কিটেকচার,ਮੋਡੀਊਲ ਆਰਕੀਟੈਕਚਰ
মনিটর,ਮਾਨੀਟਰ
পর্যবেক্ষণ প্রোগ্রাম,ਨਿਗਰਾਨੀ ਪ੍ਰੋਗਰਾਮ
মনোক্রোম প্রদর্শন,ਮੋਨੋਕ੍ਰੋਮ ਡਿਸਪਲੇਅ
মনোলিথিক ইন্টিগ্রেটেড সার্কিট,ਮੋਨੋਲੀਥਿਕ ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ
মনোলিথিক প্রযুক্তি,monolithic ਤਕਨਾਲੋਜੀ
মনোস্পেস ফন্ট,ਮੋਨੋਸਪੇਸ ਫੌਂਟ
একচেটিয়া,ਮੋਨੋਸਟਬਲ
একঘেয়েমি,ਮੋਨੋਟੋਰੀਸੀਟੀ
মর্ফ,ਰੂਪ
মরফিম,ਮੋਰਫੇਮ
মর্ফিজম,ਰੂਪਵਾਦ
বন্ধক,ਮੌਰਗੇਜ
mosfet (MOSFET),mosfet (MOSFET)
সবচেয়ে উল্লেখযোগ্য বিট,ਸਭ ਮਹੱਤਵਪੂਰਨ ਬਿੱਟ
মাদার বোর্ড,ਮਦਰ ਬੋਰਡ
মা নিবন্ধন,ਮਾਤਾ ਰਜਿਸਟਰ
চলচ্চিত্র,ਮੋਸ਼ਨ ਤਸਵੀਰ
মোশন পিকচার এক্সপার্টস গ্রুপ (MPEG),ਮੋਸ਼ਨ ਪਿਕਚਰ ਐਕਸਪਰਟਸ ਗਰੁੱਪ (MPEG)
মাউন্ট,ਮਾਊਂਟ
মাউস,ਮਾਊਸ
সরান,ਮੂਵ ਕਰੋ
চরিত্র সরান,ਅੱਖਰ ਨੂੰ ਹਿਲਾਓ
MS-DOS,MS-DOS
এমএস-উইন্ডোজ,ਐਮਐਸ-ਵਿੰਡੋਜ਼
বহু দিক,ਬਹੁ ਪਹਿਲੂ
মাল্টি প্রসেসর,ਮਲਟੀ ਪ੍ਰੋਸੈਸਰ
মাল্টি প্রোগ্রামিং,ਮਲਟੀ ਪ੍ਰੋਗਰਾਮਿੰਗ
মাল্টি টাস্কিং,ਬਹੁ ਕਾਰਜ
মাল্টিবাস,ਮਲਟੀਬੱਸ
মাল্টিকাস্ট,ਮਲਟੀਕਾਸਟ
মাল্টিকাস্ট ঠিকানা,ਮਲਟੀਕਾਸਟ ਪਤਾ
মাল্টিকাস্টিং,ਮਲਟੀਕਾਸਟਿੰਗ
মাল্টিচিপ,ਮਲਟੀਚਿੱਪ
মাল্টিক্স,ਮਲਟੀਕਸ
বহু কাজের অপারেশন,ਮਲਟੀ-ਨੌਕਰੀ ਕਾਰਵਾਈ
বহুস্তর মেমরি,ਬਹੁ-ਪੱਧਰੀ ਮੈਮੋਰੀ
মাল্টিমিডিয়া প্রযুক্তি,ਮਲਟੀਮੀਡੀਆ ਤਕਨਾਲੋਜੀ
মাল্টিমোড,ਮਲਟੀਮੋਡ
একাধিক,ਕਈ
একাধিক নির্ভুলতা,ਮਲਟੀਪਲ ਸ਼ੁੱਧਤਾ
একাধিক সংশ্লেষণ,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ
মাল্টিপ্লেক্স,ਮਲਟੀਪਲੈਕਸ
মাল্টিপ্লেক্স মোড,ਮਲਟੀਪਲੈਕਸ ਮੋਡ
মাল্টিপ্লেক্সার,ਮਲਟੀਪਲੈਕਸਰ
মাল্টিপ্লেক্সিং,ਮਲਟੀਪਲੈਕਸਿੰਗ
মাল্টিপয়েন্ট নেটওয়ার্ক,ਮਲਟੀਪੁਆਇੰਟ ਨੈੱਟਵਰਕ
মাল্টিপ্রসেসিং,ਮਲਟੀਪ੍ਰੋਸੈਸਿੰਗ
মাল্টিপ্রসেসর সিস্টেম,ਮਲਟੀਪ੍ਰੋਸੈਸਰ ਸਿਸਟਮ
বহুমুখী ইন্টারনেট মেইল এক্সটেনশন (MIME),ਮਲਟੀਪਰਪਜ਼ ਇੰਟਰਨੈਟ ਮੇਲ ਐਕਸਟੈਂਸ਼ਨ (MIME)
মাল্টিসিডিউল,ਬਹੁ-ਤਹਿ
মাল্টিস্টেশন,ਮਲਟੀਸਟੇਸ਼ਨ
মাল্টিথ্রেডিং,ਮਲਟੀਥ੍ਰੈਡਿੰਗ
বহুমূল্যযুক্ত যুক্তি,ਬਹੁਮੁੱਲ ਤਰਕ
বহুচলকীয় বিশ্লেষণ,ਬਹੁ-ਵਿਭਿੰਨ ਵਿਸ਼ਲੇਸ਼ਣ
মাল্টিভাইব্রেটর,ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
পারস্পরিক বর্জন,ਆਪਸੀ ਬੇਦਖਲੀ
পারস্পরিক তথ্য,ਆਪਸੀ ਜਾਣਕਾਰੀ
নিষ্পাপ ব্যবহারকারী,ਭੋਲੇ ਉਪਭੋਗਤਾ
নাম সার্ভার,ਨਾਮ ਸਰਵਰ
NAND অপারেশন,NAND ਕਾਰਵਾਈ
ন্যানো,ਨੈਨੋ
সংকীর্ণ ব্যান্ড,ਤੰਗ ਬੈਂਡ
জাতীয় তথ্য অবকাঠামো,ਰਾਸ਼ਟਰੀ ਸੂਚਨਾ ਬੁਨਿਆਦੀ ਢਾਂਚਾ
ন্যাশনাল ইনফরমেশন স্ট্যান্ডার্ড অর্গানাইজেশন (NAND NISO),ਰਾਸ਼ਟਰੀ ਸੂਚਨਾ ਮਿਆਰ ਸੰਗਠਨ (NAND NISO)
নেটিভ কোড,ਮੂਲ ਕੋਡ
নেটিভ কম্পাইলার,ਮੂਲ ਕੰਪਾਈਲਰ
নেটিভ সফটওয়্যার,ਮੂਲ ਸਾਫਟਵੇਅਰ
প্রাকৃতিক কম্পাইলার,ਕੁਦਰਤੀ ਕੰਪਾਈਲਰ
স্বাভাবিক ভাষা প্রক্রিয়াকরণ,ਕੁਦਰਤੀ ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਿੰਗ
প্রাকৃতিক ভাষা প্রশ্ন,ਕੁਦਰਤੀ ਭਾਸ਼ਾ ਪੁੱਛਗਿੱਛ
স্বাভাবিক সংখ্যা,ਕੁਦਰਤੀ ਨੰਬਰ
নেভিগেশন,ਨੇਵੀਗੇਸ਼ਨ
নেভিগেটর,ਨੈਵੀਗੇਟਰ
নেতিবাচক যুক্তি,ਨਕਾਰਾਤਮਕ ਤਰਕ
নেস্টেড লুপ,ਨੇਸਟਡ ਲੂਪ
নেস্টেড ম্যাক্রো,ਨੇਸਟਡ ਮੈਕਰੋ
নেট,ਨੈੱਟ
নেট ঠিকানা,ਸ਼ੁੱਧ ਪਤਾ
নেট নাগরিক,ਸ਼ੁੱਧ ਨਾਗਰਿਕ
নেটস্কেপ নেভিগেটর,ਨੈੱਟਸਕੇਪ ਨੈਵੀਗੇਟਰ
নেটওয়ার্ক অ্যাক্সেস নিয়ন্ত্রণ,ਨੈੱਟਵਰਕ ਪਹੁੰਚ ਕੰਟਰੋਲ
নেটওয়ার্ক আর্কিটেকচার,ਨੈੱਟਵਰਕ ਆਰਕੀਟੈਕਚਰ
নেটওয়ার্ক ফাইল সিস্টেম (NFS),ਨੈੱਟਵਰਕ ਫਾਈਲ ਸਿਸਟਮ (NFS)
নেটওয়ার্ক অখণ্ডতা,ਨੈੱਟਵਰਕ ਇਕਸਾਰਤਾ
নেটওয়ার্ক আন্তঃসংযোগ,ਨੈੱਟਵਰਕ ਇੰਟਰਕਨੈਕਸ਼ਨ
নেটওয়ার্ক স্তর,ਨੈੱਟਵਰਕ ਪਰਤ
নেটওয়ার্ক ব্যবস্থাপনা,ਨੈੱਟਵਰਕ ਪ੍ਰਬੰਧਨ
নেটওয়ার্ক টপোলজি,ਨੈੱਟਵਰਕ ਟੋਪੋਲੋਜੀ
নেটওয়ার্ক ভার্চুয়াল টার্মিনাল,ਨੈੱਟਵਰਕ ਵਰਚੁਅਲ ਟਰਮੀਨਲ
নিরপেক্ষ রিলে,ਨਿਰਪੱਖ ਰੀਲੇਅ
নিরপেক্ষ সংক্রমণ,ਨਿਰਪੱਖ ਸੰਚਾਰ
নতুন লাইন চরিত্র,ਨਵੀਂ ਲਾਈਨ ਅੱਖਰ
নতুন সিঙ্ক,ਨਵਾਂ ਸਿੰਕ
NFS/নেটওয়ার্ক ফাইল,NFS/ਨੈੱਟਵਰਕ ਫਾਈਲ
নিবল,ਨਿਬਲ
নাইন এর পরিপূরক,ਨੌ ਦਾ ਪੂਰਕ
নোড,ਨੋਡ
গোলমাল,ਰੌਲਾ
শব্দ মোড,ਸ਼ੋਰ ਮੋਡ
শব্দহীন কোডিং,ਸ਼ੋਰ ਰਹਿਤ ਕੋਡਿੰਗ
অনির্ধারণবাদ,ਗੈਰ ਨਿਰਣਾਇਕਤਾ
অ বিতরণকারী,ਗੈਰ ਵੰਡਣਯੋਗ
খালি সেট না,ਗੈਰ ਖਾਲੀ ਸੈੱਟ
অ প্রধান,ਗੈਰ ਪ੍ਰਧਾਨ
অ-ইন্টারেক্টিভ,ਗੈਰ-ਇੰਟਰੈਕਟਿਵ
অ-টার্মিনাল সিস্টেম,ਗੈਰ-ਟਰਮੀਨਲ ਸਿਸਟਮ
অনুদ্বায়ী মেমরি,ਗੈਰ-ਅਸਥਿਰ ਮੈਮੋਰੀ
অ-উদ্বায়ী রাম,ਗੈਰ-ਅਸਥਿਰ RAM
নন-ওয়েটেড কোড,ਗੈਰ-ਵਜ਼ਨ ਵਾਲਾ ਕੋਡ
NOP নির্দেশনা,NOP ਹਿਦਾਇਤ
NOR,ਨਾਰ
NOR গেট,ਨਾ ਹੀ ਗੇਟ
স্বাভাবিক,ਸਧਾਰਣ
স্বাভাবিককরণ,ਸਧਾਰਣਕਰਨ
নর্মালাইজার,ਸਧਾਰਣ ਕਰਨ ਵਾਲਾ
NOR- অপারেশন,ਨਾਰ-ਕਾਰਜ
না,ਨਹੀਂ
সার্কিট নয়,ਸਰਕਟ ਨਹੀਂ
সমতুল্য গেট নয়,ਬਰਾਬਰੀ ਵਾਲਾ ਗੇਟ ਨਹੀਂ
অপারেশন নয়,ਓਪਰੇਸ਼ਨ ਨਹੀਂ
না-এন্ড,ਨਾ-ਅਤੇ
না-এবং অপারেশন,ਨਾ-ਅਤੇ ਕਾਰਵਾਈ
না-বা,ਨਾ-ਜਾਂ
না-বা অপারেশন,ਨਾ-ਜ ਓਪਰੇਸ਼ਨ
এনপি সম্পূর্ণতা,NP ਸੰਪੂਰਨਤਾ
NULL পয়েন্টার,NULL ਪੁਆਇੰਟਰ
সংখ্যা তত্ত্ব,ਨੰਬਰ ਥਿਊਰੀ
nyquist মানদণ্ড,nyquist ਮਾਪਦੰਡ
অবজেক্ট,ਵਸਤੂ
অবজেক্ট ওরিয়েন্টেড,ਵਸਤੂ ਅਧਾਰਿਤ
অক্টাল কোড,octal ਕੋਡ
অক্টাল সংখ্যা,ਅਸ਼ਟ ਸੰਖਿਆ
অক্টেট,ਓਕਟੇਟ
অক্টরি,ਔਕਟਰੀ
অদ্ভুত সমতা,ਅਜੀਬ ਸਮਾਨਤਾ
অফিস অটোমেশন,ਦਫ਼ਤਰ ਆਟੋਮੇਸ਼ਨ
অফিস সফটওয়্যার,ਦਫਤਰ ਸਾਫਟਵੇਅਰ
অফ লাইন,ਔਫ-ਲਾਈਨ
অফ-লাইন প্রক্রিয়াকরণ,ਔਫ-ਲਾਈਨ ਪ੍ਰੋਸੈਸਿੰਗ
অফ সেট,ਬੰਦ-ਸੈੱਟ
ওমেগা স্বরলিপি,ਓਮੇਗਾ ਨੋਟੇਸ਼ਨ
অনলাইন যোগাযোগ,ਔਨਲਾਈਨ ਸੰਚਾਰ
অনলাইন প্রক্রিয়াকরণ,ਔਨਲਾਈਨ ਪ੍ਰੋਸੈਸਿੰਗ
ওপি রেজিস্টার,ਓਪੀ ਰਜਿਸਟਰ
খোলা ঠিকানা,ਖੁੱਲ੍ਹਾ ਸੰਬੋਧਨ
খোলা সিস্টেম আন্তঃসংযোগ,ਓਪਨ ਸਿਸਟਮ ਇੰਟਰਕਨੈਕਸ਼ਨ
খোলা তার,ਖੁੱਲੀ ਤਾਰ
অপারেন্ড,ਸੰਚਾਲਨ
অপারেটিং সিস্টেম,ਆਪਰੇਟਿੰਗ ਸਿਸਟਮ
অপারেশন,ਓਪਰੇਸ਼ਨ
অপারেটর,ਆਪਰੇਟਰ
অপটিক্যাল ক্যারেক্টার রেকগনিশন,ਆਪਟੀਕਲ ਅੱਖਰ ਪਛਾਣ
অপটিক্যাল ফাইবার,ਆਪਟੀਕਲ ਫਾਈਬਰ
অপটিক্যাল ফন্ট,ਆਪਟੀਕਲ ਫੌਂਟ
অপটিক্যাল মার্ক রিকগনিশন (OMR),ਆਪਟੀਕਲ ਮਾਰਕ ਪਛਾਣ (OMR)
অপটিক্যাল মেমরি,ਆਪਟੀਕਲ ਮੈਮੋਰੀ
অপটিক্যাল রিডার,ਆਪਟੀਕਲ ਰੀਡਰ
অপটিক্যাল স্ক্যানিং,ਆਪਟੀਕਲ ਸਕੈਨਿੰਗ
সর্বোত্তম,ਅਨੁਕੂਲ
অপ্টিমাইজেশান,ਓਪਟੀਮਾਈਜੇਸ਼ਨ
অপটো কাপলার,ਆਪਟੋ ਕਪਲਰ
অপটোইলেক্ট্রনিক্স,ਆਪਟੋਇਲੈਕਟ੍ਰੋਨਿਕਸ
অপটোআইসোলেটর,ਆਪਟੋਆਈਸੋਲੇਟਰ
বা,ਜਾਂ
বা গেট,ਜਾਂ ਗੇਟ
বা অপারেশন,ਜਾਂ ਓਪਰੇਸ਼ਨ
দ্বারা আদেশ,ਦੁਆਰਾ ਆਰਡਰ
অগ্রাধিকারের ক্রম,ਤਰਜੀਹ ਦਾ ਕ੍ਰਮ
অর্ডার করা জোড়া,ਆਰਡਰ ਕੀਤਾ ਜੋੜਾ
অর্ডার করা সেট,ਆਰਡਰ ਕੀਤਾ ਸੈੱਟ
আদেশ করা গাছ,ਆਰਡਰ ਕੀਤਾ ਰੁੱਖ
আউটপুট ডেটা,ਆਉਟਪੁੱਟ ਡਾਟਾ
আউটপুট ডিভাইস,ਆਉਟਪੁੱਟ ਜੰਤਰ
আউটপুট ফাইল,ਆਉਟਪੁੱਟ ਫਾਇਲ
আউটপুট মডিউল,ਆਉਟਪੁੱਟ ਮੋਡੀਊਲ
আউটপুট বিবৃতি,ਆਉਟਪੁੱਟ ਬਿਆਨ
আউটপুট স্ট্রীম,ਆਉਟਪੁੱਟ ਸਟਰੀਮ
আউটপুট ইউনিট,ਆਉਟਪੁੱਟ ਯੂਨਿਟ
ওভার প্রবাহ,ਵੱਧ ਵਹਾਅ
উপর রাখা,ਓਵਰ ਲੇਟ
ওভার লোড,ਵੱਧ ਲੋਡ
মুদ্রণ উপর,ਛਪਾਈ ਵੱਧ
ওভার রান,ਓਵਰ ਰਨ
ওভার রান ত্রুটি,ਓਵਰ ਰਨ ਗਲਤੀ
ওভারহেড বিট,ਓਵਰਹੈੱਡ ਬਿੱਟ
ওভারল্যাপ,ਓਵਰਲੈਪ
ওভারলে প্রোগ্রাম,ਓਵਰਲੇ ਪ੍ਰੋਗਰਾਮ
ওভাররাইড বাধা,ਓਵਰਰਾਈਡ ਰੁਕਾਵਟ
ওভাররাইট করুন,ਓਵਰਰਾਈਟ ਕਰੋ
নিজস্ব কোডিং,ਆਪਣੀ ਕੋਡਿੰਗ
প্যাক,ਪੈਕ
প্যাকেজ,ਪੈਕੇਜ
প্যাকেট,ਪੈਕੇਟ
প্যাকেট সুইচিং,ਪੈਕੇਟ ਸਵਿਚਿੰਗ
প্যাকিং ফ্যাক্টর,ਪੈਕਿੰਗ ਕਾਰਕ
প্যাডিং,ਪੈਡਿੰਗ
পাতা,ਪੰਨਾ
পৃষ্ঠা ঠিকানা,ਪੇਜ ਐਡਰੈਸਿੰਗ
পৃষ্ঠা বিরতি,ਪੰਨਾ ਬਰੇਕ
পৃষ্ঠা ফুটিং,ਪੰਨਾ ਫੁੱਟਿੰਗ
পৃষ্ঠা,ਵਿੱਚ ਪੰਨਾ
পৃষ্ঠা আউট,ਪੰਨਾ ਬਾਹਰ
পৃষ্ঠা পাঠক,ਪੰਨਾ ਰੀਡਰ
পৃষ্ঠা অদলবদল,ਪੰਨਾ ਸਵੈਪ
পৃষ্ঠাযুক্ত মেমরি,ਪੇਜਡ ਮੈਮੋਰੀ
পেজিং,ਪੇਜਿੰਗ
পাম শীর্ষ,ਪਾਮ ਸਿਖਰ
কাগজ সেন্সর,ਕਾਗਜ਼ ਸੂਚਕ
সমান্তরাল অ্যালগরিথাম,ਸਮਾਨਾਂਤਰ ਐਲਗੋਰਿਥਮ
সমান্তরাল কম্পিউটার,ਸਮਾਨਾਂਤਰ ਕੰਪਿਊਟਰ
সমান্তরাল ইন্টারফেস,ਪੈਰਲਲ ਇੰਟਰਫੇਸ
সমান্তরাল পোর্ট,ਸਮਾਨਾਂਤਰ ਪੋਰਟ
সমান্তরাল প্রক্রিয়াকরণ,ਸਮਾਨਾਂਤਰ ਪ੍ਰੋਸੈਸਿੰਗ
সমান্তরাল প্রোগ্রামিং,ਸਮਾਨਾਂਤਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
প্যারামিটার,ਪੈਰਾਮੀਟਰ
অভিভাবক,ਮਾਪੇ
সমতা,ਸਮਾਨਤਾ
পার্স গাছ,ਪਾਰਸ ਰੁੱਖ
পার্সার,ਪਾਰਸਰ
পার্সিং,ਪਾਰਸਿੰਗ
বিভাজন,ਵੰਡ
বিভাজন,ਵਿਭਾਗੀਕਰਨ
পাসওয়ার্ড,ਪਾਸਵਰਡ
পথ,ਮਾਰਗ
প্যাটার্ন স্বীকৃতি,ਪੈਟਰਨ ਮਾਨਤਾ
পিসি-ডিস্ক অপারেটিং সিস্টেম (পিসিডিওএস),ਪੀਸੀ-ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (ਪੀਸੀਡੀਓਐਸ)
সমকক্ষ ব্যক্তি,ਪੀਰ
কলম চক্রান্তকারী,ਕਲਮ ਪਲਾਟਰ
পেন্টিয়াম,ਪੇਂਟੀਅਮ
পর্যায়ক্রমিক,ਆਵਰਤੀ
পেরিফেরাল,ਪੈਰੀਫਿਰਲ
পেরি,ਪਰੀ
স্থায়ী ভার্চুয়াল সার্কিট,ਸਥਾਈ ਵਰਚੁਅਲ ਸਰਕਟ
