Odiya,Malayalam
ଲୋଡ୍-ଅନ୍-କଲ୍ |,ലോഡ്-ഓൺ-കോൾ
ଲୋଡ୍ ପଏଣ୍ଟ,ലോഡ് പോയിന്റ്
"ଲୋଡ୍ ପ୍ରୋଗ୍ରାମ୍
 (= ଲୋଡର୍)","ലോഡ് പ്രോഗ്രാം ലോഡ് ചെയ്യുക
 (= ലോഡർ)"
ଲୋଡ୍ ବାଣ୍ଟିବା |,ഒരു ലോഡ് പങ്കിടൽ
ଲୋବ,ലോലിറ്റി
ସ୍ଥାନୀୟ,പാദേശികമായ
ସ୍ଥାନୀୟ ପ୍ରବେଶ,പ്രാദേശിക ആക്സസ്
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |,ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്
ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |,പ്രാദേശിക ബാറ്ററി
ସ୍ଥାନୀୟ କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ |,പ്രാദേശിക കേന്ദ്ര ഓഫീസ്
ସ୍ଥାନୀୟ ଚ୍ୟାନେଲ |,പ്രാദേശിക ചാനൽ
ସ୍ଥାନୀୟ କୋଡ୍ |,പ്രാദേശിക കോഡ്
ସ୍ଥାନୀୟ ବିନିମୟ |,പ്രാദേശിക കൈമാറ്റം
"ଲୋକାଲ୍ ଫର୍ମାଟ୍
 ସଂରକ୍ଷଣ","പ്രാദേശിക ഫോർമാറ്റ്
 ശേഖരണം"
ସ୍ଥାନୀୟ ଫର୍ମ ନିୟନ୍ତ୍ରଣ |,പ്രാദേശിക ഫോമുകൾ നിയന്ത്രണം
ସ୍ଥାନୀୟ ରେଖା |,ലോക്കൽ ലൈൻ
ସ୍ଥାନୀୟ ଲକ୍ |,പ്രാദേശിക ലോക്ക്
ସ୍ଥାନୀୟ ଲୁପ୍ |,പ്രാദേശിക ലൂപ്പ്
ସ୍ଥାନୀୟ ଭାବରେ ସଂଲଗ୍ନ ହୋଇଛି |,പ്രാദേശികമായി അറ്റാച്ചുചെയ്തു
"ସ୍ଥାନୀୟ ଭାବରେ ସଂଲଗ୍ନ |
 ଷ୍ଟେସନ |","പ്രാദേശികമായി അറ്റാച്ചുചെയ്തു
 സ്ഥലം"
ଲୋକାଲ୍ ମୋଡ୍,പ്രാദേശിക മോഡ്
ସ୍ଥାନୀୟ ଅର୍ଡର ତାର,പ്രാദേശിക ഓർഡർ വയർ
ସ୍ଥାନୀୟ ଓକିଲର୍ |,പ്രാദേശിക ഓസ്സിലേറ്റർ
ସ୍ଥାନୀୟ ସେବା କ୍ଷେତ୍ର |,പ്രാദേശിക സേവന മേഖല
ସ୍ଥାନୀୟ ପାର୍ଶ୍ୱ |,പ്രാദേശിക വശം
ସ୍ଥାନୀୟ ଷ୍ଟେସନ |,പ്രാദേശിക സ്റ്റേഷൻ
"ସ୍ଥାନୀୟ ସୁଇଚ୍
 ସୁବିଧା","പ്രാദേശിക സ്വിച്ചിംഗ്
 സൗകര്യം"
ଲୋକାଲ୍ ଭେରିଏବଲ୍,പ്രാദേശിക വേരിയബിൾ
"ଲୋକାଲ୍ ଭେରିଏବଲ୍
 ପ୍ରତୀକ","പ്രാദേശിക വേരിയബിൾ
 പതീകം"
ଖୋଜ,കണ്ടുപിടിക്കുക
ମୋଡ୍ ରେଖାଡ୍ |,ലോക്കേറ്റ് മോഡ്
ଅବସ୍ଥାନ,സ്ഥാപിക്കല്
"ଅବସ୍ଥାନ କାଉଣ୍ଟର |
 (= ଅବସ୍ଥାନ |
 ପଞ୍ଜିକରଣ)","ലൊക്കേഷൻ ക .ണ്ടർ
 (= സ്ഥാനം
 രജിസ്റ്റർ)"
ଅବସ୍ଥାନ ଜୀବନ,ലൊക്കേഷൻ ലൈഫ്
ଲୋକେଟର ଉପକରଣ |,ലൊക്കേറ്റർ ഉപകരണം
"ଲୋକେଟର
 ଯୋଗ୍ୟତା","പ്രദേശവാസി
 യോഗത"
ଲୋକେଟର ଭେରିଏବଲ୍ |,ലൊക്കേറ്റർ വേരിയബിൾ
ତାଲା,പൂട്ടുക
ଲକ୍ ହୋଇଥିବା ନାମ,ലോക്കുചെയ്ത പേര്
ଲକ୍ ହୋଇଥିବା ପୃଷ୍ଠା |,ലോക്കുചെയ്ത പേജ്
ଲକ୍ ହୋଇଥିବା ରେକର୍ଡ |,ലോക്കുചെയ്ത റെക്കോർഡ്
ଲକିଂ,ലോക്കിംഗ്
ଲକ୍ ଆଉଟ୍ |,ലോക്ക് out ട്ട് ചെയ്യുക
ଲାକଆଉଟ୍ ମଡ୍ୟୁଲ୍ |,ലോക്ക out ട്ട് മൊഡ്യൂൾ
ଲକ୍ ଅପ୍ ଟେବୁଲ୍ |,ലോക്ക്-അപ്പ് പട്ടിക
ଲଗ୍,മരത്തടി
ଲଗର୍,ലോഗർ
ଲଗିଂ,പവേശിക്കുക
ଲଜିକାଲ୍ ଆକ୍ସେସ୍ ସ୍ତର |,ലോജിക്കൽ ആക്സസ് ലെവൽ
ଲଜିକାଲ୍ ଆଡ୍ |,ലോജിക്കൽ ആഡ്
ଯୁକ୍ତିଯୁକ୍ତ ବିଶ୍ଳେଷଣ |,ലോജിക്കൽ വിശകലനം
"ଲଜିକାଲ୍ ଚାର୍ଟ |
 (= ଫ୍ଲୋ ଚାର୍ଟ)","യുക്തിസഹമായ ചാർട്ട്
 (= ഫ്ലോ ചാർട്ട്)"
"ଲଜିକାଲ୍ ପିଲା |
 ବିଭାଗ","യുക്തിസഹമായ കുട്ടി
 അംശം"
ଲଜିକାଲ୍ ତୁଳନା ତୁଳନା,യുക്തിസഹമായ താരതമ്യം
ଲଜିକାଲ୍ ସଂକେକ୍ଟେସନ୍ |,ലോജിക്കൽ സംയോജനം
ଯୁକ୍ତିଯୁକ୍ତ ସ୍ଥିର |,യുക്തിസഹമായ സ്ഥിരത
"ଲଜିକାଲ୍ ଡାଟା |
 ଗଠନ","ലോജിക്കൽ ഡാറ്റ
 ഘടന"
ଯୁକ୍ତିଯୁକ୍ତ ନିଷ୍ପତ୍ତି |,യുക്തിസഹമായ തീരുമാനം
ଲଜିକାଲ୍ ଡିଜାଇନ୍ |,യുക്തിസഹമായ രൂപകൽപ്പന
"ଲଜିକାଲ୍ ଡିଭାଇସ୍ |
 ଠିକଣା","ലോജിക്കൽ ഉപകരണം
 അഭിസംബോധന ചെയ്യുക"
ଲଜିକାଲ୍ ଚିତ୍ର |,ലോജിക്കൽ ഡയഗ്രം
ଲଜିକାଲ୍ ପାର୍ଥକ୍ୟ |,യുക്തിസഹമായി വ്യത്യാസം
ଲଜିକାଲ୍ ବିଭ୍ରାନ୍ତିକର |,ലോജിക്കൽ ഡിസ്ട്രക്ഷൻ
ଲଜିକାଲ୍ ଉପାଦାନ |,ലോജിക്കൽ ഘടകം
ଲଜିକାଲ୍ ଏକ୍ସପ୍ରେସନ୍ |,യുക്തിസഹമായ പദപ്രയോഗം
ଲଜିକାଲ୍ ଫାଇଲ୍ |,ലോജിക്കൽ ഫയൽ
"ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ |
 (ଫ୍ଲୋ ଚାର୍ଟ)","ലോജിക്കൽ ഫ്ലോ ചാർട്ട്
 (ഫ്ലോ ചാർട്ട്)"
"ଯୁକ୍ତିଯୁକ୍ତ ଗୋଷ୍ଠୀ
 ନିର୍ଦ୍ଦେଶ","ലോജിക്കൽ ഗ്രൂപ്പ്
 നിര്ദ്ദേശം"
ଯଦି ଲଜିକାଲ୍ ଯଦି,ലോജിക്കൽ ആണെങ്കിൽ
ଲଜିକାଲ୍ ନିର୍ଦ୍ଦେଶନାମା |,യുക്തിസഹമായ നിർദ്ദേശം
ଲଜିକାଲ୍ ସ୍ତର |,ലോജിക്കൽ ലെവൽ
ଲଜିକାଲ୍ ଲାଇନ୍ ଗୋଷ୍ଠୀ |,ലോജിക്കൽ ലൈൻ ഗ്രൂപ്പ്
ଯୁକ୍ତିଯୁକ୍ତ ବହୁଗୁଣିତ |,ലോജിക്കൽ ഗുണി
ଲଜିକାଲ୍ ସଂଖ୍ୟା |,ലോജിക്കൽ നമ്പർ
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,ലോജിക്കൽ പ്രവർത്തനം
ଲଜିକାଲ୍ ଅପରେଟର୍ |,ലോജിക്കൽ ഓപ്പറേറ്റർ
"ଲଜିକାଲ୍ ପେଜ୍ |
 ପରିଚାୟକ","യുക്തിസഹമായ പേജ്
 തിരിച്ചറിയല്"
"ଲଜିକାଲ୍ ପେଜ୍ |
 ସଂଖ୍ୟା","യുക്തിസഹമായ പേജ്
 അക്കം"
"ଯୁକ୍ତିଯୁକ୍ତ ପିତାମାତା |
 ବିଭାଗ","ലോജിക്കൽ രക്ഷകർത്താവ്
 അംശം"
ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରାଥମିକ |,ലോജിക്കൽ പ്രൈമറി
ଲଜିକାଲ୍ ଉତ୍ପାଦ |,ലോജിക്കൽ ഉൽപ്പന്നം
ଲଜିକାଲ୍ ରେକର୍ଡ |,ലോജിക്കൽ റെക്കോർഡ്
"ଲଜିକାଲ୍ ରେକର୍ଡ |
 ବ୍ଲକ","ലോജിക്കൽ റെക്കോർഡ്
 ഉപരോധിക്കുക"
ଯୁକ୍ତିଯୁକ୍ତ ସମ୍ପର୍କ,യുക്തിസഹമായ ബന്ധം
ଲଜିକାଲ୍ ସିଫ୍ଟ |,യുക്തിസഹമായ മാറ്റം
ଲଜିକାଲ୍ ଗଠନ |,യുക്തിസഹമായ ഘടന
ଲଜିକାଲ୍ ରାଶି |,യുക്തിസഹമായ തുക
ଲଜିକାଲ୍ ସୁଇଚ୍ |,ലോജിക്കൽ സ്വിച്ച്
ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରତୀକ |,യുക്തിസഹമായ ചിഹ്നം
ଲଜିକାଲ୍ ଟର୍ମ |,യുക്തിസഹമായ പദം
ଲଜିକାଲ୍ ଟାଇମର୍ |,ലോജിക്കൽ ടൈമർ
ଯୁକ୍ତିଯୁକ୍ତ ଅନୁସନ୍ଧାନ |,യുക്തിപരമായ കണ്ടെയ്ക്കൽ
ଯୁକ୍ତିଯୁକ୍ତ ଟ୍ରାକ୍ |,യുക്തിസഹമായ ട്രാക്ക്
ଲଜିକାଲ୍ ୟୁନିଟ୍ |,ലോജിക്കൽ യൂണിറ്റ്
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,ലോജിക്കൽ വേരിയബിൾ
ଲଜିକାଲ୍ ଭଲ୍ୟୁମ୍ |,ലോജിക്കൽ വോളിയം
ଲଜିକାଲ୍ ଆନାଲିଜର |,ലോജിക്കൽ അനലൈസർ
ଲଗିକ୍ କାର୍ଡ |,ലോജിക് കാർഡ്
"ଲଜିକ୍ ଚାର୍ଟ (= ପ୍ରବାହ |
 ଚାର୍ଟ)","ലോജിക് ചാർട്ട് (= ഒഴുക്ക്
 ചാർട്ട്)"
ଲଗିକ୍ ଡିକୋଡର୍ |,ലോജിക് ഡീകോഡർ
ତର୍କ ଡିଜାଇନ୍ |,ലോജിക് ഡിസൈൻ
ତର୍କ ଉପକରଣ |,ലോജിക് ഉപകരണം
ଲଗିକ୍ ଚିତ୍ର |,ലോജിക് ഡയഗ്രം
ତର୍କ ଉପାଦାନ |,ലോജിക് ഘടകം
ତର୍କ ଅଭିବ୍ୟକ୍ତି |,യുക്തിയുടെ പദപ്രയോഗം
ତର୍କ ପରିବାର,ലോജിക് കുടുംബം
"ତର୍କ ଫ୍ଲୋ ଚାର୍ଟ |
 (= ଫ୍ଲୋ ଚାର୍ଟ)","ലോജിക് ഫ്ലോ ചാർട്ട്
 (= ഫ്ലോ ചാർട്ട്)"
ତର୍କ କାର୍ଯ୍ୟ,ലോജിക് പ്രവർത്തനം
ତର୍କ ନିର୍ଦ୍ଦେଶ,യുക്തിപരമായ നിർദ്ദേശം
ତର୍କ ଆଲୋକ,ലോജിക് ലൈറ്റ്
ତର୍କ କାର୍ଯ୍ୟ,ലോജിക് പ്രവർത്തനം
ତର୍କ ଅନୁସନ୍ଧାନ |,ലോജിക് അന്വേഷണം
ତର୍କ ଉତ୍ପାଦ |,ലോജിക് ഉൽപ്പന്നം
ତର୍କ ସିଫ୍ଟ |,ലോജിക് ഷിഫ്റ്റ്
ତର୍କ କ୍ଷୁଦ୍ର ତ୍ରୁଟି |,ലോജിക് ഹ്രസ്വ തെറ്റ്
ତର୍କ ସଙ୍କେତ,ലോജിക് സിഗ്നൽ
ତର୍କ ସ୍ଥିତି,ലോജിക് സ്റ്റേറ്റ്
ତର୍କ ପ୍ରତୀକ |,യുക്തിയുടെ ചിഹ്നം
ତର୍କ ଏକକ |,ലോജിക് യൂണിറ്റ്
ଲଗ୍ ଇନ୍ କରନ୍ତୁ (= ଲଗ୍ ଅନ୍),ലോഗിൻ ചെയ്യുക (= ലോഗ് ഓൺ)
ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (= ଲଗ୍ ଆଉଟ୍),ലോഗ് ഓഫ് (= ലോഗ് out ട്ട് ചെയ്യുക)
ଲଗ୍ ଅନ୍,ലോഗിൻ ചെയ്യുക
ପ୍ରସ୍ଥାନ କର,ലോഗ് out ട്ട് ചെയ്യുക
"Log ପର୍ଯ୍ୟାୟ
 ଆଣ୍ଟେନା |","ആനുകാലികം ലോഗ് ചെയ്യുക
 ഏരിയെല്"
"ଦ୍ରାଘିମା
 ସନ୍ତୁଳନ","രേഖാംശ
 ബാക്കി"
ଦ୍ରାଘିମା ଚେକ୍ |,രേഖാംശ പരിശോധന
ଦ୍ରାଘିମା ସର୍କିଟ୍ |,രേഖാംശ സർക്യൂട്ട്
"ଦ୍ରାଘିମା
 ନିୟୋଜିତ ଶବ୍ଦ |","രേഖാംശ
 ഇൻഡക്ഷൻ ശബ്ദം"
"ଦ୍ରାଘିମା-ମୋଡ୍ |
 ବିଳମ୍ବ ରେଖା","രേഖാംശ-മോഡ്
 കാലതാമസം"
"ଦ୍ରାଘିମା ପାର୍ତି |
 ଯାଞ୍ଚ କରନ୍ତୁ |","രേഖാംശ പാരിറ്റി
 ചെക്ക്"
"ଦ୍ରାଘିମା
 ଅନାବଶ୍ୟକତା |
 ଯାଞ୍ଚ କରନ୍ତୁ |","രേഖാംശ
 ആവർത്തനം
 ചെക്ക്"
"ଦ୍ରାଘିମା
 ସଂକ୍ରମଣ
 ଯାଞ୍ଚ କରନ୍ତୁ |","രേഖാംശ
 പകർച്ച
 ചെക്ക്"
ଆଗକୁ ଦେଖ,മുന്നോട്ട് നോക്കൂ
ଆଗକୁ ଦେଖ |,മുന്നോട്ട് പോകുക
ଏକକକୁ ଦେଖ |,മുന്നോട്ട് നോക്കുക
ଉପରୁକୁ ଦେଖ,തിരയൽ
ଲୁକ୍ ଅପ୍-ଟେବୁଲ୍ |,നോക്കൂ-പട്ടിക
ଲୁପ୍ |,ലൂപ്പ്
ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |,ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്
ଲୁପ୍ ଶରୀର |,ലൂപ്പ് ബോഡി
ଲୁପ୍ ବାକ୍ସ |,ലൂപ്പ് ബോക്സ്
ଲୁପ୍ ଚେକ୍ |,ലൂപ്പ് പരിശോധന
ଲୁପ୍ ସମାପ୍ତି |,ലൂപ്പ് പൂർത്തിയാക്കൽ
ଲୁପ୍ ଗଣନା |,ലൂപ്പ് കമ്പ്യൂട്ടിംഗ്
ଲୁପ୍ ନିୟନ୍ତ୍ରଣ |,ലൂപ്പ് നിയന്ത്രണം
"ଲୁପ୍ ନିୟନ୍ତ୍ରଣ |
 ଷ୍ଟେଟମେଣ୍ଟ","ലൂപ്പ് നിയന്ത്രണം
 പ്രസ്താവന"
"ଲୁପ୍-କଣ୍ଟ୍ରୋଲ୍ |
 ଭେରିଏବଲ୍","ലൂപ്പ് നിയന്ത്രണം
 വേരിയബിൾ"
ଲୁପ୍ କାଉଣ୍ଟର |,ലൂപ്പ് ക .ണ്ടർ
"ଲୁପ୍ ଫିଡ୍ |
 ସଙ୍କେତ","ലൂപ്പ് ഫീഡ്ബാക്ക്
 അടയാളം"
ଲୁପ୍,ലൂപ്പിംഗ്
ନିର୍ବାହ,വധശിക്ഷ വളച്ചൊടിക്കുന്നു
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,ലൂപ്പ് സമാരംഭിക്കൽ
ଲୁପ୍ ଇନପୁଟ୍ ସିଗନାଲ୍ |,ഇൻപുട്ട് സിഗ്നൽ ലൂപ്പ് ചെയ്യുക
"ଲୁପ୍ ଜ୍ୟାକ୍ |
 ସୁଇଚ୍ ବୋର୍ଡ |","ലൂപ്പ് ജാക്ക്
 മാറുക"
ଲୁପ୍ ପରିବର୍ତ୍ତନ |,ലൂപ്പ് പരിഷ്ക്കരണം
ଲୁପ୍ ନେଟୱାର୍କ |,ലൂപ്പ് നെറ്റ്വർക്ക്
ଲୁପ୍ ପ୍ରତିରୋଧ,ലൂപ്പ് പ്രതിരോധം
"ଲୁପ୍ ଓଲଟା |
 ବ୍ୟାଟେରୀ","ലൂപ്പ് റിവേഴ്സ്
 ബാറ്ററി"
ଲୁପ୍ ସେଲ୍ଫ୍ ଯାଞ୍ଚ |,ലൂപ്പ് സ്വയം പരിശോധന
ଲୁପ୍ ସଙ୍କେତ,ലൂപ്പ് സിഗ്നലിംഗ്
ଲୁପ୍ ଆରମ୍ଭ |,ലൂപ്പ് ആരംഭിക്കുക
ଲୁପ୍ ସମାପ୍ତି |,ലൂപ്പ് അവസാനിപ്പിക്കൽ
ଲୁପ୍ ପରୀକ୍ଷା,ലൂപ്പ് പരിശോധന
"ଲୁପ୍ ସ୍ଥାନାନ୍ତର
 କାର୍ଯ୍ୟ","ലൂപ്പ് കൈമാറ്റം
 പവര്ത്തിക്കുക"
ଲୁପ୍ ଟ୍ରାନ୍ସମିସନ୍ |,ലൂപ്പ് ട്രാൻസ്മിഷൻ
ଲୁପ୍ ଟ୍ରାନ୍ସମିସନ୍ ଫ୍ରେମ୍ |,ലൂപ്പ് ട്രാൻസ്മിഷൻ ഫ്രെയിം
ଲୁପ୍ ଅଦ୍ୟତନ |,ലൂപ്പ് അപ്ഡേറ്റ്
ଖାଲି ଦମ୍ପତି,അയഞ്ഞ രീതിയിൽ
କ୍ଷତି,നഷ്ടം
ମହତ୍ତ୍ୱ ହରାଇବା |,പ്രാധാന്യം നഷ്ടപ്പെടുന്നു
ଉଚ୍ଚ ସ୍ୱର କ୍ଷତ,ഉച്ചത്തിലുള്ള നഷ്ടം
"କମ୍ କାର୍ଯ୍ୟକଳାପ ତଥ୍ୟ |
 ପ୍ରକ୍ରିୟାକରଣ","കുറഞ്ഞ പ്രവർത്തന ഡാറ്റ
 നടപടി"
ନିମ୍ନ ବାଇଟ୍ |,കുറഞ്ഞ ബൈറ്റ്
ନିମ୍ନ-ଏଣ୍ଡ MPU |,ലോ-എൻഡ് എംപിയു
ଲୋଡ୍ ସୀମା,താഴ്ന്ന പരിധി
ଲୋୟର କଇଁଛ |,താഴ്ന്ന ക്വാരി
ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
"ନିମ୍ନମାନର
 ଏମ୍ପ୍ଲିଫାୟର୍","കുറഞ്ഞ ശബ്ദം
 ആംപ്ലിഫയർ"
କମ୍ କ୍ରମ,കുറഞ്ഞ ക്രമം
କମ୍ ଅର୍ଡର ଅଙ୍କ |,കുറഞ്ഞ ഓർഡർ അക്ക
କମ୍ ଅର୍ଡର ସ୍ଥିତି |,കുറഞ്ഞ ഓർഡർ സ്ഥാനം
କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
"ନିମ୍ନ-କାର୍ଯ୍ୟଦକ୍ଷତା |
 ଉପକରଣ","കുറഞ്ഞ പ്രകടനം
 സജ്ജീകരണം"
ନିମ୍ନ ଗତି,കുറഞ്ഞ വേഗത
ନିମ୍ନ ଗତି ଷ୍ଟୋରେଜ୍ |,കുറഞ്ഞ സ്പീഡ് സ്റ്റോറേജ്
ନିମ୍ନ ଟେପ୍ |,കുറഞ്ഞ ടേപ്പ്
"ଲୁକାସିୱିଜ୍ |
 ଉଲ୍ଲେଖ","ലുകാശ്യൂസിസ്
 നൃത്തം"
ଲୋଡିଂ ଲୋଡିଂ |,പിണ്ഡമുള്ള ലോഡിംഗ്
ଯନ୍ତ୍ର ଠିକଣା,മെഷീൻ വിലാസം
"ମେସିନ୍ ଉପଲବ୍ଧ |
 ସମୟ","മെഷീൻ ലഭ്യമാണ്
 കാലം"
ମେସିନ୍ ଚେକ୍ |,മെഷീൻ പരിശോധന
"ମେସିନ୍ ଚେକ୍ |
 ହ୍ୟାଣ୍ଡେଲର୍","മെഷീൻ പരിശോധന
 ഹാൻഡ്ലർ"
"ମେସିନ୍ ଚେକ୍ |
 ସୂଚକ","മെഷീൻ പരിശോധന
 സൂചകം"
"ମେସିନ୍ ଚେକ୍ |
 ବାଧା","മെഷീൻ പരിശോധന
 തടസ്സം"
ମେସିନ୍ କୋଡ୍ |,മെഷീൻ കോഡ്
ଯନ୍ତ୍ର ଗର୍ଭଧାରଣ,മെഷീൻ കോഗ്നിഷൻ
ମେସିନ୍ ଚକ୍ର,മെഷീൻ സൈക്കിൾ
"ଯନ୍ତ୍ର
 ନିର୍ଭରଶୀଳ |","യന്തം
 ആശയിക്കുന്ന"
"ଯନ୍ତ୍ର
 ନିର୍ଭରଶୀଳ |
 ଭାଷା","യന്തം
 ആശയിക്കുന്ന
 ഭാഷ"
"ଯନ୍ତ୍ର
 ନିର୍ଭରଶୀଳ |
 ସଫ୍ଟୱେର୍","യന്തം
 ആശയിക്കുന്ന
 സോഫ്റ്റ്വെയർ"
