Marathi,Assamese
नैसर्गिक भाषा क्वेरी,প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন
नैसर्गिक संख्या,প্ৰাকৃতিক সংখ্যা
नेव्हिगेशन,নেভিগেচন
नेव्हिगेटर,নেভিগেটৰ
नकारात्मक तर्क,ঋণাত্মক যুক্তি
नेस्टेड लूप,নেষ্টেড লুপ
नेस्टेड मॅक्रो,নেষ্টেড মেক্ৰ&#39;সমূহ
नेट,জাল
निव्वळ पत्ता,নেট ঠিকনা
निव्वळ नागरिक,নেট নাগৰিক
नेटस्केप नेव्हिगेटर,নেটস্কেপ নেভিগেটৰ
नेटवर्क प्रवेश नियंत्रण,নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ
नेटवर्क आर्किटेक्चर,নে&#39;টৱৰ্ক আৰ্কিটেকচাৰ
नेटवर्क फाइल सिस्टम (NFS),নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS)
नेटवर्क अखंडता,নেটৱাৰ্ক অখণ্ডতা
नेटवर्क इंटरकनेक्शन,নেটৱাৰ্ক আন্তঃসংযোগ
नेटवर्क स्तर,নে&#39;টৱৰ্ক স্তৰ
नेटवर्क व्यवस्थापन,নেটৱাৰ্ক ব্যৱস্থাপনা
नेटवर्क टोपोलॉजी,নে&#39;টৱৰ্ক টপোলজি
नेटवर्क आभासी टर्मिनल,নে&#39;টৱৰ্ক ভাৰ্চুৱেল টাৰ্মিনেল
तटस्थ रिले,নিৰপেক্ষ ৰিলে
तटस्थ प्रसारण,নিৰপেক্ষ সংক্ৰমণ
नवीन ओळ वर्ण,নতুন শাৰী আখৰ
नवीन समक्रमण,নতুন সিঙ্ক
NFS/नेटवर्क फाइल,NFS/নেটৱৰ্ক নথিপত্ৰ
निबळे,নিবল
नऊचे पूरक,ন&#39;ৰ পৰিপূৰক
नोड,ন&#39;ড
गोंगाट,হুলস্থূল
आवाज मोड,শব্দ ধৰণ
नीरव कोडिंग,শব্দহীন ক&#39;ডিং
निर्धारवाद नसणे,অনিৰ্দিষ্টতাবাদ
वितरणात्मक नाही,অ বিতৰণমূলক
रिकामा नसलेला संच,খালী নহোৱা ছেট
अप्राइम,নন প্ৰাইম
परस्परसंवादी नसलेले,অ-পাৰস্পৰিক ক্ৰিয়াশীল
नॉन-टर्मिनल सिस्टम,অ-টাৰ্মিনেল ব্যৱস্থা
अस्थिर स्मृती,অস্বাভাৱিক স্মৃতিশক্তি
अस्थिर रॅम,অস্বাভাৱিক ৰাম
नॉन-वेटेड कोड,নন-ৱেইটেড ক&#39;ড
NOP सूचना,NOP নিৰ্দেশনা
ना,NOR
ना गेट,NOR গেট
सामान्य,স্বাভাৱিক
सामान्यीकरण,স্বাভাৱিককৰণ
नॉर्मलायझर,নৰ্মালাইজাৰ
NOR- ऑपरेशन,NOR-অপাৰেচন
नाही,নহয়
सर्किट नाही,বৰ্তনী নহয়
समतुल्य गेट नाही,সমতুল্যতা গেট নহয়
ऑपरेशन नाही,অপাৰেচন নহয়
नाही-आणि,নহয়-AND
नाही-आणि ऑपरेशन,NOT-AND অপাৰেচন
नाही-किंवा,NOT-OR
नाही-किंवा ऑपरेशन,NOT-OR অপাৰেচন
NP पूर्णता,এন পি সম্পূৰ্ণতা
NULL पॉइंटर,NULL পইণ্টাৰ
संख्या सिद्धांत,সংখ্যা তত্ত্ব
nyquist निकष,nyquist মাপকাঠী
ऑब्जेक्ट,বস্তু
ऑब्जेक्ट ओरिएंटेड,বস্তুমুখী
ऑक्टल कोड,অক্টল কোড
ऑक्टल संख्या,অষ্টক সংখ্যা
ऑक्टेट,অক্টেট
ऑक्ट्री,অক্টোবৰ
विषम समता,অদ্ভুত সমতা
ऑफिस ऑटोमेशन,অফিচ অটোমেচন
ऑफिस सॉफ्टवेअर,অফিচ চফ্টৱেৰ
ऑफ-लाइन,অফ-লাইন
ऑफलाइन प्रक्रिया,অফ-লাইন প্ৰচেছিং
ऑफ-सेट,অফ-ছেট
ओमेगा नोटेशन,ওমেগা সংকেত
ऑनलाइन संवाद,অনলাইন যোগাযোগ
ऑनलाइन प्रक्रिया,অনলাইন প্ৰচেছিং
ओपी रजिस्टर,OP ৰেজিষ্টাৰ
खुला पत्ता,মুক্ত ঠিকনাকৰণ
ओपन सिस्टम इंटरकनेक्शन,মুক্ত ব্যৱস্থাপ্ৰণালীৰ আন্তঃসংযোগ
उघडी वायर,খোলা তাঁৰ
ऑपरेंड,অপাৰেণ্ড
ऑपरेटिंग सिस्टम,অপাৰেটিং চিষ্টেম
ऑपरेशन,সঞ্চালন
ऑपरेटर,অপাৰেটৰ
ऑप्टीकल कॅरेक्टर रेकग्निशन,অপটিকেল চৰিত্ৰ চিনাক্তকৰণ
ऑप्टिकल फायबर,অপটিকেল ফাইবাৰ
ऑप्टिकल फॉन्ट,অপটিকেল ফন্ট
ऑप्टिकल मार्क रेकग्निशन (OMR),অপটিকেল মাৰ্ক চিনাক্তকৰণ (OMR)
ऑप्टिकल मेमरी,অপটিকেল মেমৰি
ऑप्टिकल वाचक,অপটিকেল ৰিডাৰ
ऑप्टिकल स्कॅनिंग,অপটিকেল স্কেনিং
इष्टतम,অনুকূল
सर्वोत्तमीकरण,অনুকূলন
ऑप्टो कपलर,opto কাপলাৰ
ऑप्टोइलेक्ट्रॉनिक्स,অপ্টোইলেক্ট্ৰনিক্স
ऑप्टोआयसोलेटर,অপ্টোআইছ&#39;লেটৰ
किंवा,অথবা
किंवा गेट,OR গেট
किंवा ऑपरेशन,OR অপাৰেচন
च्या आदेशाने,দ্বাৰা অৰ্ডাৰ কৰক
अग्रक्रमाचा क्रम,অগ্ৰাধিকাৰৰ ক্ৰম
ऑर्डर केलेली जोडी,অৰ্ডাৰ দিয়া জোৰা
ऑर्डर केलेला सेट,অৰ্ডাৰ কৰা ছেট
ऑर्डर केलेले झाड,অৰ্ডাৰ দিয়া গছ
आउटपुट डेटा,আউটপুট ডাটা
आउटपुट डिव्हाइस,আউটপুট ডিভাইচ
आउटपुट फाइल,আউটপুট ফাইল
आउटपुट मॉड्यूल,আউটপুট মডিউল
आउटपुट स्टेटमेंट,আউটপুট বিবৃতি
आउटपुट प्रवाह,আউটপুট ষ্ট্ৰিম
आउटपुट युनिट,আউটপুট ইউনিট
ओव्हर फ्लो,অভাৰ ফ্ল&#39;
प्रती घालणे,over lay
जास्त भार,অভাৰ লোড
मुद्रण प्रती,প্ৰিন্টিঙৰ ওপৰত
जास्त धावणे,অভাৰ ৰান
ओव्हर रन त्रुटी,over run ত্ৰুটি
ओव्हरहेड बिट,ওভাৰহেড বিট
ओव्हरलॅप,ওভাৰলেপ কৰক
आच्छादन कार्यक्रम,ওভাৰলে প্ৰগ্ৰেম
ओव्हरराइड व्यत्यय,override interrupt
ओव्हरराइट करा,অভাৰৰাইট কৰক
स्वतःचे कोडिंग,নিজৰ ক&#39;ডিং
पॅक,পেক
पॅकेज,পেকেজ
