Marathi,Telugu
पॅनोरामा,పనోరమా
पॅराबोलिक मायक्रोफोन,పారాబొలిక్ మైక్రోఫోన్
आमूलाग्र बदल,నమూనా మార్పు
विरोधाभास,పారడాక్స్
समांतर बंदर,సమాంతర పోర్ట్
पॅरामीटर,పరామితి
परजीवी तोटा,పరాన్నజీవి నష్టం
परजीवी दोलन,పరాన్నజీవి డోలనం
पॅरिटी बिट,పారిటీ బిట్
पॅरिटी टेस्टिंग,పారిటీ పరీక్ష
पार्सेक,పార్సెక్
आंशिक ठराव,పాక్షిక రిజల్యూషన్
पासबँड,పాస్‌బ్యాండ్
निष्क्रीय,నిష్క్రియాత్మ
निष्क्रिय नेटवर्क,నిష్క్రియాత్మక నెట్‌వర్క్
संकेतशब्द,పాస్వర్డ్
पॅच,పాచ్
पॅच कॉर्ड,ప్యాచ్ త్రాడు
पथ नुकसान,మార్గం నష్టం
नमुना,నమూనా
पेलोड,పేలోడ్
पीक उंची,పీక్ ఎత్తు
पीक एनोड करंट,పీక్ యానోడ్ కరెంట్
पीक लिमिटर,పీక్ లిమిటర్
पीक लोड,పీక్ లోడ్
पीक मूल्य,గరిష్ట విలువ
पीकिंग,పీకింగ్
पीक-टू-पीक व्होल्टेज,పీక్-టు-పీక్ వోల్టేజ్
पीअर-टू-पीअर,పీర్-టు-పీర్
समजात्मक मॉडेल,అవగాహన నమూనా
समजूतदार मॉडेल,గ్రహణ మోడల్
कामगिरी,పనితీరు
पेरिगी,పెరిగీ
नियतकालिक चाचणी,ఆవర్తన పరీక్ష
परिघीय,పరిధీయ
परिघीय,పరిధీయాలు
पारगम्यता,పారగమ్యత
परवानगी,పర్మిటివిటీ
फॅंटम वीजपुरवठा,ఫాంటమ్ విద్యుత్ సరఫరా
टप्पा,దశ
फेज बदल ओळ,దశ మార్పు రేఖ
फेज तुलनकर्ता,దశ పోలిక
टप्पा विलंब,దశ ఆలస్యం
फेज भेदभाव करणारा,దశ వివక్షత
फेज लॉक लूप फ्रिक्वेन्सी सिंथेसाइझर,దశ లాప్ ఫ్రీక్వెన్సీ సింథసైజర్
फेज मॉड्यूलेशन,దశ మాడ్యులేషన్
फेज उलट,దశ రివర్సల్
फेज शिफ्ट की,దశ షిఫ్ట్ కీయింగ్
कन्सोल मध्ये फोन,కన్సోల్‌లో ఫోన్
प्रोग्राममध्ये फोन,ప్రోగ్రామ్‌లో ఫోన్
शारीरिक थर,భౌతిక పొర
सचित्र,పిక్టోరియల్
पायझोइलेक्ट्रिक,పైజోఎలెక్ట్రిక్
पायलट जनरेटर,పైలట్ జనరేటర్
पायलट सिग्नल,పైలట్ సిగ్నల్
पायलट टोन,పైలట్ టోన్
पायरेसी,పైరసీ
खेळपट्टी,పిచ్
पिक्सेल,పిక్సెల్
पिक्सेलायझेशन,పిక్సెలైజేషన్
वनस्पती,మొక్క
प्लाझ्मा,ప్లాస్మా
प्लॅटफॉर्म,వేదిక
परत खेळा,తిరిగి ఆడండి
परत एम्पलीफायर खेळा,బ్యాక్ యాంప్లిఫైయర్ ఆడండి
मागे डोके खेळा,బ్యాక్ హెడ్ ఆడండి
प्लेलिस्ट,ప్లేజాబితా
बाहेर खेळा,ప్లేఅవుట్
प्लॉटर,ప్లాటర్
प्लग,ప్లగ్
वायवीय नियंत्रण प्रणाली,న్యూమాటిక్ కంట్రోల్ సిస్టమ్
ध्रुवीकरण,ధ్రువణత
ध्रुवपणा,ధ్రువణత
बहुभुज,బహుభుజి
बहुपदीय,బహుపది
पॉलीफेज फिल्टर बँक,పాలిఫేస్ ఫిల్టర్ బ్యాంక్
पोर्च,పోర్చ్
सच्छिद्र शोषक,పోరస్ శోషక
बंदर,పోర్ట్
सकारात्मक शिखर,సానుకూల శిఖరం
पोस्ट सिंक्रोनाइझेशन,పోస్ట్ సింక్రొనైజేషన్
पोटेंटीमीटर,పొటెన్షియోమీటర్
शक्ती,శక్తి
पॉवर एम्पलीफायर,పవర్ యాంప్లిఫైయర్
शक्ती संयोजन,శక్తి కలయిక
वीज वापर,విద్యుత్ వినియోగం
उर्जा नियंत्रण,విద్యుత్ నియంత్రణ
उर्जा घनता,శక్తి సాంద్రత
वीज वितरण,విద్యుత్ పంపిణీ
शक्ती अपयश,విద్యుత్ వైఫల్యం
पॉवर गेन,విద్యుత్ లాభం
पॉवर इंडिकेटर,శక్తి సూచిక
