Odiya,Tamil
ବର୍ଣ୍ଣ ଘୁଞ୍ଚାନ୍ତୁ |,பாத்திரத்தை நகர்த்தவும்
MS-DOS,MS-DOS
MS-Windows,MS-விண்டோஸ்
ଏକାଧିକ ଦିଗ,பல அம்சம்
ମଲ୍ଟି ପ୍ରୋସେସର୍ |,பல செயலி
ମଲ୍ଟି ପ୍ରୋଗ୍ରାମିଂ |,பல நிரலாக்க
ମଲ୍ଟି ଟାସ୍କିଂ |,பல பணி
ମଲ୍ଟିବସ୍ |,மல்டிபஸ்
ମଲ୍ଟିକାଷ୍ଟ |,மல்டிகாஸ்ட்
ମଲ୍ଟିକାଷ୍ଟ ଠିକଣା,மல்டிகாஸ்ட் முகவரி
ମଲ୍ଟିକାଷ୍ଟିଙ୍ଗ୍ |,மல்டிகாஸ்டிங்
ମଲ୍ଟିଚିପ୍ |,மல்டிசிப்
ମଲ୍ଟିକ୍ସ |,மல்டிக்ஸ்
ମଲ୍ଟିଜୋବ୍ ଅପରେସନ୍ |,பல வேலை செயல்பாடு
ବହୁ ସ୍ତରୀୟ ସ୍ମୃତି,பல நிலை நினைவகம்
ମଲ୍ଟିମିଡ଼ିଆ ଟେକ୍ନୋଲୋଜି |,மல்டிமீடியா தொழில்நுட்பம்
ମଲ୍ଟିମୋଡ୍,மல்டிமோட்
ଏକାଧିକ,பல
ଏକାଧିକ ସଠିକତା |,பல துல்லியம்
ଏକାଧିକ ରିଗ୍ରେସନ୍ |,பல பின்னடைவு
ମଲ୍ଟିପ୍ଲେକ୍ସ,மல்டிபிளக்ஸ்
ମଲ୍ଟିପ୍ଲେକ୍ସ ମୋଡ୍ |,மல்டிபிளக்ஸ் முறை
ମଲ୍ଟିପ୍ଲେକ୍ସର୍,மல்டிபிளெக்சர்
ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ |,மல்டிபிளெக்சிங்
ମଲ୍ଟିପଏଣ୍ଟ ନେଟୱାର୍କ |,பலமுனை நெட்வொர்க்
ଏକାଧିକ ପ୍ରକ୍ରିୟାକରଣ |,பல செயலாக்கம்
ମଲ୍ଟିପ୍ରୋସେସର୍ ସିଷ୍ଟମ୍ |,பல்செயலி அமைப்பு
ବହୁମୁଖୀ ଇଣ୍ଟରନେଟ୍ ମେଲ୍ ବିସ୍ତାର (MIME),பல்நோக்கு இணைய அஞ்சல் விரிவாக்கம் (MIME)
ବହୁମୁଖୀ,பல அட்டவணை
ବହୁମୁଖୀ |,மல்டிஸ்டேஷன்
ମଲ୍ଟିଥ୍ରେଡିଂ |,மல்டித்ரெடிங்
ବହୁଭାଷୀ ତର୍କ |,பல மதிப்புள்ள தர்க்கம்
ବହୁଭାରତୀୟ ବିଶ୍ଳେଷଣ |,பன்முக பகுப்பாய்வு
ମଲ୍ଟିଭାଇବ୍ରେଟର,மல்டிவிபிரேட்டர்
ପାରସ୍ପରିକ ବହିଷ୍କାର,பரஸ்பர விலக்கல்
ପାରସ୍ପରିକ ସୂଚନା,பரஸ்பர தகவல்
ସାଂପ୍ରଦାୟିକ ବ୍ୟବହାରକାରୀ |,அப்பாவி பயனர்
ନାମ ସର୍ଭର |,பெயர் சேவையகம்
NAND ଅପରେସନ୍ |,NAND செயல்பாடு
ନାନୋ |,நானோ
ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |,குறுகிய இசைக்குழு
ଜାତୀୟ ସୂଚନା ଭିତ୍ତିଭୂମି,தேசிய தகவல் உள்கட்டமைப்பு
ଜାତୀୟ ସୂଚନା ମାନକ ସଂଗଠନ (NAND NISO),தேசிய தகவல் தரநிலை அமைப்பு (NAND NISO)
ମୂଳ କୋଡ୍,சொந்த குறியீடு
ଦେଶୀ ସଙ୍କଳନକାରୀ |,சொந்த தொகுப்பாளர்
ଦେଶୀ ସଫ୍ଟୱେର୍ |,சொந்த மென்பொருள்
ପ୍ରାକୃତିକ ସଙ୍କଳନକାରୀ |,இயற்கை தொகுப்பி
ପ୍ରାକୃତିକ ଭାଷା ପ୍ରକ୍ରିୟାକରଣ |,இயற்கை மொழி செயலாக்கம்
ପ୍ରାକୃତିକ ଭାଷା ପ୍ରଶ୍ନ,இயற்கை மொழி வினா
ପ୍ରାକୃତିକ ସଂଖ୍ୟା |,இயற்கை எண்
ନାଭିଗେସନ୍,வழிசெலுத்தல்
ନାଭିଗେଟର୍ |,நேவிகேட்டர்
ନକାରାତ୍ମକ ତର୍କ,எதிர்மறை தர்க்கம்
ନଷ୍ଟେଡ୍ ଲୁପ୍ |,உள்ளமை வளையம்
ନେଷ୍ଟେଡ୍ ମାକ୍ରୋସ୍ |,உள்ளமைக்கப்பட்ட மேக்ரோக்கள்
ନେଟ୍,நிகர
ନିଟ୍ ଠିକଣା,நிகர முகவரி
ନିଟ୍ ନାଗରିକ |,நிகர குடிமகன்
ନେଟସ୍କେପ୍ ନେଭିଗେଟର୍ |,நெட்ஸ்கேப் நேவிகேட்டர்
ନେଟୱର୍କ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ,பிணைய அணுகல் கட்டுப்பாடு
ନେଟୱର୍କ ସ୍ଥାପତ୍ୟ,பிணைய கட்டமைப்பு
ନେଟୱର୍କ ଫାଇଲତନ୍ତ୍ର (NFS),பிணைய கோப்பு முறைமை (NFS)
ନେଟୱର୍କ ଅଖଣ୍ଡତା |,பிணைய ஒருமைப்பாடு
ନେଟୱର୍କ ଅନ୍ତ c ସଂଯୋଗ |,பிணைய இணைப்பு
ନେଟୱର୍କ ସ୍ତର,பிணைய அடுக்கு
ନେଟୱର୍କ ପରିଚାଳନା,பிணைய மேலாண்மை
ନେଟୱର୍କ ଟପୋଲୋଜି |,பிணைய இடவியல்
ନେଟୱର୍କ ଭର୍ଚୁଆଲ୍ ଟର୍ମିନାଲ୍ |,நெட்வொர்க் மெய்நிகர் முனையம்
ନିରପେକ୍ଷ ରିଲେ |,நடுநிலை ரிலே
ନିରପେକ୍ଷ ସଂକ୍ରମଣ |,நடுநிலை பரிமாற்றம்
ନୂତନ ରେଖା ବର୍ଣ୍ଣ,புதிய வரி எழுத்து
ନୂତନ ସିଙ୍କ୍,புதிய ஒத்திசைவு
NFS / ନେଟୱର୍କ ଫାଇଲ |,NFS/நெட்வொர்க் கோப்பு
ନିବଲ୍ |,நிப்பிள்
ନଅଟିର ସଂପନ୍ନ |,ஒன்பது நிரப்பு
ନୋଡ୍,முனை
କୋଳାହଳ,சத்தம்
ଶବ୍ଦ ମୋଡ୍,இரைச்சல் முறை
ଶବ୍ଦହୀନ କୋଡିଂ |,சத்தமில்லாத குறியீட்டு முறை
ଅଣ ସ୍ଥିରତା |,நிர்ணயம் இல்லாதது
ବଣ୍ଟନକାରୀ ନୁହେଁ |,விநியோகிக்காதது
ଖାଲି ସେଟ୍ ନୁହେଁ |,காலியாக இல்லாத தொகுப்பு
ଅଣ ପ୍ରଧାନ,முதன்மை அல்லாத
ଅଣ-ପାରସ୍ପରିକ |,ஊடாடாதது
ଟର୍ମିନାଲ୍ ନଥିବା ସିଷ୍ଟମ୍ |,முனையமற்ற அமைப்பு
ଅସ୍ଥିର ସ୍ମୃତି,நிலையற்ற நினைவகம்
ଅସ୍ଥିର ରାମ |,ஆவியாகாத ராம்
ଓଜନ ନଥିବା କୋଡ୍ |,எடையற்ற குறியீடு
NOP ନିର୍ଦ୍ଦେଶ,NOP அறிவுறுத்தல்
NOR,NOR
NOR ଗେଟ୍ |,NOR வாயில்
ସାଧାରଣ,இயல்பானது
ସାଧାରଣକରଣ,இயல்பாக்குதல்
ନର୍ମାଲାଇଜର୍,இயல்பாக்குபவர்
NOR- ଅପରେସନ୍ |,NOR-செயல்பாடு
ନୁହେଁ |,இல்லை
ସର୍କିଟ ନୁହେଁ |,சுற்று அல்ல
ସମାନତା ଫାଟକ ନୁହେଁ |,சமமான வாயில் அல்ல
ଅପରେସନ୍ ନୁହେଁ |,செயல்பாடு இல்லை
ନୁହେଁ-ଏବଂ,இல்லை- மற்றும்
NOT-AND ଅପରେସନ୍ |,மற்றும் செயல்பாடு அல்ல
NOT-OR |,இல்லை-அல்லது
NOT-OR ଅପରେସନ୍ |,இல்லை-அல்லது செயல்பாடு
NP ସଂପୂର୍ଣ୍ଣତା |,NP முழுமை
NULL ସୂଚକ |,NULL சுட்டி
ସଂଖ୍ୟା ସିଦ୍ଧାନ୍ତ |,எண் கோட்பாடு
nyquist ମାନଦଣ୍ଡ |,nyquist அளவுகோல்கள்
ବସ୍ତୁ,பொருள்
ବସ୍ତୁ ଭିତ୍ତିକ |,பொருள் சார்ந்த
ଅକ୍ଟାଲ୍ କୋଡ୍ |,எண் குறியீடு
ଅଷ୍ଟାଲ ସଂଖ୍ୟା,எண்ம எண்
ଅକ୍ଟେଟ୍ |,அக்டெட்
ଅକ୍ଟୋବର,அக்ட்ரி
ଅଦ୍ଭୁତ ଯୁଗଳ |,ஒற்றைப்படை சமநிலை
ଅଫିସ୍ ସ୍ୱୟଂଚାଳିତ |,அலுவலக ஆட்டோமேஷன்
ଅଫିସ୍ ସଫ୍ଟୱେର୍ |,அலுவலக மென்பொருள்
ଅଫ୍ ଲାଇନ୍ |,ஆஃப்லைன்
ଅଫ୍ ଲାଇନ୍ ପ୍ରକ୍ରିୟାକରଣ |,ஆஃப்-லைன் செயலாக்கம்
ଅଫ୍ ସେଟ୍ |,ஆஃப்-செட்
ଓମେଗା ନୋଟେସନ୍,ஒமேகா குறியீடு
ଅନଲାଇନ୍ ଯୋଗାଯୋଗ |,ஆன்லைன் தொடர்பு
ଅନଲାଇନ୍ ପ୍ରକ୍ରିୟାକରଣ |,ஆன்லைன் செயலாக்கம்
OP ରେଜିଷ୍ଟର |,OP பதிவு
ଖୋଲା ଠିକଣା,திறந்த முகவரி
ଖୋଲା ସିଷ୍ଟମ୍ ଅନ୍ତ c ସଂଯୋଗ |,திறந்த அமைப்பு இணைப்பு
ଖୋଲା ତାର,திறந்த கம்பி
ଅପରେଣ୍ଡ୍,ஓபராண்ட்
ପରିଚାଳନା ପ୍ରଣାଳୀ,இயக்க முறைமை
ଅପରେସନ୍,ஆபரேஷன்
ଅପରେଟର୍,ஆபரேட்டர்
ଅପ୍ଟିକାଲ୍ ବର୍ଣ୍ଣ ଚିହ୍ନ,ஒளியியல் எழுத்து அங்கீகாரம்
ଅପ୍ଟିକାଲ୍ ଫାଇବର |,ஆப்டிகல் ஃபைபர்
ଅପ୍ଟିକାଲ୍ ଫଣ୍ଟ୍ |,ஒளியியல் எழுத்துரு
ଅପ୍ଟିକାଲ୍ ମାର୍କ ଚିହ୍ନଟ (OMR),ஒளியியல் குறி அங்கீகாரம் (OMR)
ଅପ୍ଟିକାଲ୍ ମେମୋରୀ |,ஒளியியல் நினைவகம்
ଅପ୍ଟିକାଲ୍ ରିଡର୍ |,ஆப்டிகல் ரீடர்
ଅପ୍ଟିକାଲ୍ ସ୍କାନିଂ |,ஆப்டிகல் ஸ்கேனிங்
ସର୍ବୋତ୍କୃଷ୍ଟ,உகந்தது
ଅପ୍ଟିମାଇଜେସନ୍,உகப்பாக்கம்
ଅପ୍ଟୋ କପ୍ଲର୍ |,ஆப்டோ கப்ளர்
ଅପ୍ଟୋଲେକ୍ଟ୍ରୋନିକ୍ସ |,ஆப்டோ எலக்ட்ரானிக்ஸ்
ଅପ୍ଟୋସୋଲେଟର |,ஆப்டோஐசோலேட்டர்
କିମ୍ବା,அல்லது
କିମ୍ବା ଗେଟ୍ |,அல்லது வாயில்
କିମ୍ବା ଅପରେସନ୍ |,அல்லது செயல்பாடு
ଦ୍ order ାରା ଅର୍ଡର,உத்தரவின் படி
ପ୍ରାଥମିକତା କ୍ରମ |,முன்னுரிமை வரிசை
ଅର୍ଡର ହୋଇଥିବା ଯୋଡି |,ஆர்டர் செய்யப்பட்ட ஜோடி
ଅର୍ଡର ସେଟ୍ |,ஆர்டர் செட்
ଗଛ ଅର୍ଡର |,உத்தரவு மரம்
ଆଉଟପୁଟ୍ ଡାଟା,வெளியீடு தரவு
ଆଉଟପୁଟ୍ ଉପକରଣ,வெளியீடு சாதனம்
ଆଉଟପୁଟ୍ ଫାଇଲ୍,வெளியீடு கோப்பு
ଆଉଟପୁଟ୍ ମଡ୍ୟୁଲ୍,வெளியீடு தொகுதி
ଆଉଟପୁଟ୍ ଷ୍ଟେଟମେଣ୍ଟ,வெளியீடு அறிக்கை
ଆଉଟପୁଟ୍ ଷ୍ଟ୍ରିମ୍,வெளியீடு ஸ்ட்ரீம்
ଆଉଟପୁଟ୍ ୟୁନିଟ୍,வெளியீட்டு அலகு
ପ୍ରବାହ ଉପରେ,அதிக ஓட்டம்
ଉପରେ,மேல் கிடந்தது
ଭାର ଉପରେ,அதிக சுமை
ମୁଦ୍ରଣ ଉପରେ,மேல் அச்சிடுதல்
ରନ୍ ଉପରେ,ஓவர் ரன்
ରନ୍ ତ୍ରୁଟି ଉପରେ |,ஓவர் ரன் பிழை
ଓଭରହେଡ୍ ବିଟ୍ |,மேல்நிலை பிட்
ଓଭରଲପ୍ |,ஒன்றுடன் ஒன்று
ଓଭରଲେ ପ୍ରୋଗ୍ରାମ୍ |,மேலடுக்கு திட்டம்
ବାଧାକୁ ନବଲିଖନ କରନ୍ତୁ |,குறுக்கீடு மேலெழுதல்
ଓଭର୍ ରାଇଟ୍ କରନ୍ତୁ |,மேலெழுதவும்
ନିଜର କୋଡିଂ |,சொந்த குறியீட்டு முறை
ପ୍ୟାକ୍ କରନ୍ତୁ |,பேக்
ପ୍ୟାକେଜ୍,தொகுப்பு
ପ୍ୟାକେଟ୍,பாக்கெட்
ପ୍ୟାକେଟ୍ ସୁଇଚ୍,பாக்கெட் மாறுதல்
ପ୍ୟାକିଂ ଫ୍ୟାକ୍ଟର୍ |,பேக்கிங் காரணி
ପ୍ୟାଡିଂ |,திணிப்பு
ପୃଷ୍ଠା,பக்கம்
ପୃଷ୍ଠା ଠିକଣା,பக்க முகவரி
ପୃଷ୍ଠା ବିରତି |,பக்க இடைவெளி
ପୃଷ୍ଠା ପାଦଚିହ୍ନ |,பக்க அடிக்குறிப்பு
ପୃଷ୍ଠା ଭିତରେ,பக்கம்
ପୃଷ୍ଠା ବାହାରେ |,பக்கம் வெளியே
ପୃଷ୍ଠା ପାଠକ |,பக்க வாசகர்
ପୃଷ୍ଠା ଅଦଳବଦଳ |,பக்க மாற்றம்
ପୃଷ୍ଠା ସ୍ମୃତି,பக்க நினைவகம்
ପେଜିଂ,பேஜிங்
ଖଜୁରୀ,உள்ளங்கை மேல்
କାଗଜ ସେନସର |,காகித சென்சார்
ସମାନ୍ତରାଳ ଆଲଗୋରିଥମ୍ |,இணை அல்காரிதம்
ସମାନ୍ତରାଳ କମ୍ପ୍ୟୁଟର |,இணை கணினி
ସମାନ୍ତରାଳ ଇଣ୍ଟରଫେସ୍ |,இணையான இடைமுகம்
ସମାନ୍ତରାଳ ପୋର୍ଟ,இணை துறைமுகம்
ସମାନ୍ତରାଳ ପ୍ରକ୍ରିୟାକରଣ |,இணை செயலாக்கம்
ସମାନ୍ତରାଳ ପ୍ରୋଗ୍ରାମିଂ |,இணை நிரலாக்கம்
ପାରାମିଟର,அளவுரு
ପିତାମାତା |,பெற்றோர்
ଯୁଗଳ,சமத்துவம்
ପାର୍ସ ଗଛ |,பாகுபடுத்தும் மரம்
ପାର୍ସର୍ |,பாகுபடுத்தி
ପାର୍ସିଙ୍ଗ୍ |,பாகுபடுத்துதல்
ବିଭାଜନ,பிரிவினை
ବିଭାଜନ,பிரித்தல்
ପାସୱାର୍ଡ,கடவுச்சொல்
ପଥ,பாதை
ନମୁନା ଚିହ୍ନଟ,மாதிரி வகை அறிதல்
PC-disk ଅପରେଟିଂ ସିଷ୍ଟମ୍ (PCDOS),பிசி-டிஸ்க் ஆப்பரேட்டிங் சிஸ்டம் (பிசிடிஓஎஸ்)
ସହକର୍ମୀ,சகா
କଲମ ଷଡଯନ୍ତ୍ରକାରୀ |,பேனா சதி செய்பவர்
