Bengali,Malayalam
পরিমাণগত জেনেটিক্স,ക്വാസ്ടെറ്റീവ് ജനിതകശാസ്ത്രം
পরিমাণগত উত্তরাধিকার,ക്വാണ്ടിറ്റേറ്റീവ് അനന്തരാവകാശം
কোয়ান্টাম বীজ,ക്വാണ്ടം വിത്ത്
পৃথকীকরণ,ക്വാറന്റീൻ
পৃথকীকরণ কীটপতঙ্গ,കപ്പല്വിലക്ക് കീടങ്ങൾ
কোয়ার্টজ,ക്വാർട്സ്
দ্রুত পরীক্ষা,ദ്രുത പരിശോധന
নিরবতা,രസതന്തം
কুইসেন্ট সেন্টার,ക്വിസ്സെന്റ് സെന്റർ
কোয়েল,കാട
রাণী মৌমাছি,രാജ്ഞി തേനീച്ച
R মান,R മൂല്യം
রবি (শীত) ফসল,റാബി (വിന്റർ) വിള
রেসমে,റേസ്മെ
বিকিরণ,വികിരണം
র‌্যাডিকাল,റാഡിക്കിക്കിറ്റി
তেজস্ক্রিয়তা,റേഡിയോ ആക്റ്റിവിറ്റി
রেডিওবায়োলজি,റേഡിയോബയോളജി
রেডিওমুনো অ্যাস,റേഡിയോമുനോഷോ അസ്
রেডিওআইসোটোপ,റേഡിയോസോടോട്ട
বৃষ্টির ফসল,മഴവെള്ള സംഭരണം
রেইনবো বিপ্লব,റെയിൻബോ വിപ്ലവം
বৃষ্টিপাত,മഴപാലം
বৃষ্টি,മഴ പെയ്യുന്നു
বৃষ্টি-গেজ,മഴ ഗേജ്
বর্ষাকাল,മഴക്കാലം
উত্থিত বিছানা,കിടക്ക ഉയർത്തി
রাঞ্চিং,ചാഞ്ചറിംഗ്
Rancidy,അശ്രദ്ധ
এলোমেলোভাবে প্রশস্ত পলিমারফিক,ക്രമരഹിതമായ ആംപ്ലിഫൈഡ് പോളിമോർഫിക്
এলোমেলো সাধারন,ക്രമരഹിതമായ സാമ്പിൾ
র্যান্ডমাইজেশন,ക്രമരഹിതമായ
এলোমেলোভাবে ব্লক ডিজাইন,ക്രമരഹിതമായ ബ്ലോക്ക് ഡിസൈൻ
পরিসীমা (পরিসংখ্যান),ശ്രേണി (സ്ഥിതിവിവരക്കണക്കുകൾ)
রেঞ্জল্যান্ড,രംഗലാന്റ്
পরিসীমা পরিচালনা,പരിധി മാനേജ്മെന്റ്
দ্রুত গ্রামীণ মূল্যায়ন (আরআরএ),ദ്രുത ഗ്രാമീണ വിലയിരുത്തൽ (rrra)
রেশন,ക്ലിപ്തപ്പെടുത്തുക
রতুন,അവറ്ററൂൺ
রেটুন ক্রপিং,റാറ്റൂൺ ക്രോപ്പിംഗ്
রিপার,റീപ്പർ
Recalcitrant বীজ,വീണ്ടും കണക്കാക്കുക
মন্দা চাষ,മാന്ദ്യം
মন্দা পর্ব,മാന്ദ്യം ഘട്ടം
বিরল,മാന്ദ്യമാണ്
রিচার্জ,റീചാർജ്
পারস্পরিক জিন,പരസ്പര ജീനുകൾ
পুনরুদ্ধার জমি,വീണ്ടെടുക്കപ്പെട്ട ഭൂമി
রিকম্বিন্যান্ট,വീണ്ടും സംയോജിപ്പിക്കുക
রিকম্বিন্যান্ট ডিএনএ প্রযুক্তি,വീണ്ടും സംയോജിപ്പിന് ഡിഎൻഎ ടെക്നോളജി
পুনঃসংযোগ,ക്രമീകരണം
পুনঃনির্মাণ,റഗൺ
পুনর্বিবেচনা জরিপ,റിട്ടോനസസ് സർവേ
পুনরাবৃত্ত পিতামাতা,ആവർത്തിച്ചുള്ള രക്ഷകർത്താവ്
পুনর্ব্যবহারযোগ্য বর্জ্য,പുനരുപയോഗിക്കാവുന്ന മാലിന്യങ്ങൾ
লাল শৈবাল,ചുവന്ന ആൽഗകൾ
লাল ডেটা বই,ചുവന്ന ഡാറ്റ പുസ്തകം
লাল মাটি,ചുവന്ന മണ്ണ്
অক্সিডাইজেশান ও সংকোচনের ক্ষমতা,സാധ്യതയുള്ള സാധ്യത
হ্রাস নমুনা,കുറച്ച സാമ്പിൾ
হ্রাস চাষ,കൃഷി കുറച്ചു
চিনি কমানো,പഞ്ചസാര കുറയ്ക്കുന്നു
হ্রাস,കുറയ്ക്കല്
রেফারেন্স ফসল,റഫറൻസ് വിള
প্রতিবিম্ব সহগ,പ്രതിഫലന ഗുണകം
প্রতিচ্ছবি,പതിച്ഛായ
রিফ্লেক্সড স্ট্যামেন,റിഫ്ലെക്സ്ഡ് സ്റ്റമെൻ
প্রতিসরাঙ্ক,അപവർത്തനാങ്കം
রিফ্র্যাক্টোমিটার,റിഫ്രാക്ടോമീറ്റർ
পুনর্জন্ম,പുനരുദ്ധാരണ
নিবন্ধিত বীজ,രജിസ്റ്റർ ചെയ്ത വിത്ത്
রেজোলিথ,റെകോലിത്ത്
রিগ্রেশন,പിരിമുറുന്നത്
রিগ্রেশন সহগ,റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
নিয়ন্ত্রক জিন,റെഗുലേറ്റർ ജീൻ
আপেক্ষিক শস্য-তীব্রতা সূচক,ആപേക്ഷിക ക്രോപ്പ്-ഇന്ദ്രവിദഗ്ദ്ധൻ സൂചിക
আপেক্ষিক ভিড় সহগ (কে),ആപേക്ഷിക ക്രോണിംഗ് ഗുണകം (കെ)
আপেক্ষিক বৃদ্ধির হার (আরজিআর),ആപേക്ഷിക വളർച്ചാ നിരക്ക് (rgr)
আপেক্ষিক আর্দ্রতা (আরএইচ),ആപേക്ഷിക ഈർപ്പം (RH)
আপেক্ষিক স্প্রেড সূচক,ആപേക്ഷിക സ്പ്രെഡ് സൂചിക
আপেক্ষিক জলের সামগ্রী,ആപേക്ഷിക ജലത്തിന്റെ അളവ്
আপেক্ষিক আগাছা,ആപേക്ഷിക കള
আপেক্ষিক ফলন সূচক,ആപേക്ഷിക വിളവ് സൂചിക
আপেক্ষিক ফলন মোট,ആപേക്ഷിക വിളവ് ആകെ
রিলে ক্রপিং,റിലേ ക്രോപ്പിംഗ്
স্বস্তি,ദുരിതാശാസം
রিমোট সেন্সিং,വിദൂര സംവേദനം
শক্তির পুনর্নবীকরণযোগ্য উত্স,പുനരുപയോഗ energy ർജ്ജ സ്രോതസ്സുകൾ
সংস্কার,പുതുക്കിപ്പണിയല്
বিদ্বেষপূর্ণ,തള്ളുന്ന
প্রতিলিপি কাঁটাচামচ,റെപ്ലിക്കേഷൻ ഫോർക്ക്
প্রতিলিপি,പകർപ്പ്
রিপোর্টার জিন,റിപ്പോർട്ടർ ജീൻ
সারের অবশিষ্টাংশ,രാസവളത്തിന്റെ ശേഷിക്കുന്ന പ്രഭാവം
সারের অবশিষ্টাংশ,വളം ശേഷിക്കുന്ന പ്രഭാവം
অবশিষ্ট সোডিয়াম কার্বনেট,ശേഷിക്കുന്ന സോഡിയം കാർബണേറ്റ്
অবশিষ্ট মাটির উর্বরতা,ശേഷിക്കുന്ന മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത
অবশিষ্টাংশ,അവശിഷ്ടം
স্থিতিস্থাপকতা (ফসল),ബലഹീനത (വിള)
রিসোর্স-ব্যবহার সূচকগুলি (আরইউআই),റിസോഴ്സ്-ഉപയോഗ സൂചികകൾ (റൂയി)
শ্বাস প্রশ্বাস কুইওটেন্ট,ശ്വസന കെയർ
শ্বাস প্রশ্বাসের রঙ্গক,ശ്വസന പിഗ്മെന്റുകൾ
শ্বাস প্রশ্বাসের ভাগ,ശ്വാസകോശ ഘടകങ്ങൾ
প্রতিক্রিয়া বক্ররেখা,പ്രതികരണ വക്ര
প্রতিক্রিয়া,പതുത്തരം
পুনর্বাসন নিউক্লিয়াস,പുന itution സ്ഥാപനം ന്യൂക്ലിയസ്
পুনরুদ্ধারকারী লাইন,പുന ores സ്ഥാപിക്കൽ ലൈൻ
সীমাবদ্ধতা এনজাইম,നിയന്ത്രണം എൻസൈം
সীমাবদ্ধতা খণ্ড,നിയന്ത്രണം ശകലം
ফলাফল প্রদর্শন,ഫല പ്രകടനം
খুচরা বিক্রয়,ചില്ലറ വിൽപ്പന
Retarder,റിട്ടാർഡറിന്
রেট্রোভাইরাস,റിട്രോവിറസ്
রিটেন,വീണ്ടെടുക്കല്
রাজস্ব,വരുമാനം
বিপরীত জেনেটিক্স,വിപരീത ജനിതകശാസ്ത്രം
বিপরীত রূপান্তর,വിപരീത മ്യൂട്ടേഷൻ
রাইজোব্যাকটিরিয়া (পিজিপিআর),റൈസോബാക്ടീരിയ (പിജിപിആർ)
Rhizodeposition,റൈസോഡെപെസിഷൻ
রিজয়েড,റൈസോയിഡ്
রাইজোম,റൈസോം
রাইজোস্ফিয়ার,റൈസോസ്ഫിയർ
রাইবোসোম,റിബോസോം
রিকেটসিয়া জীবের মতো,റിക്കറ്റ്സിയ ജീവികളെപ്പോലെ
রিজ প্রাক্তন (রাইডার),റിഡ്ജ് മുമ്പത്തെ (റിഡ്ജർ)
রিজ রোপণ,റിഡ്ജ് നടീൽ
রিজ টেরেস,റിഡ്ജ് ടെറസ്
রিজ পর্যন্ত,റിഡ്ജ് വരെ
