Punjabi,Kannada
ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ,ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ
ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ,ಗರಿಷ್ಠ ಮೌಲ್ಯ
ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ,ವೈಫಲ್ಯದ ಸರಾಸರಿ ಸಮಯ
ਮਤਲਬ ਮੁੱਲ,ಸರಾಸರಿ ಮೌಲ್ಯ
ਮਾਪਿਆ ਸੰਕੇਤ,ಅಳತೆ ಸಂಕೇತ
ਮਾਪ,ಅಳತೆ
ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ,ಅಳೆಯುವ ಸಾಧನ
ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ,ಉಪಕರಣಗಳನ್ನು ಅಳೆಯುವುದು
ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ,ಅಳತೆ ಸಾಧನ
ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ,ಕ್ಷೇತ್ರದ ಶಕ್ತಿಯ ಅಳತೆ ಸಾಧನ
ਮਾਪਣ ਟੇਪ,ಅಳೆಯುವ ಟೇಪ್
ਵਿਧੀ,ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ
ਮੀਡੀਆ ਸਰਵਰ,ಮಾಧ್ಯಮ ಸರ್ವರ್
ਮਾਧਿਅਮ,ಮಾಧ್ಯಮ
ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ,ಮಧ್ಯಮ ಆವರ್ತನ
ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ,ಮಧ್ಯಮ ಆವರ್ತನ ತರಂಗ
ਦਰਮਿਆਨੀ ਵੇਵ (MW),ಮಧ್ಯಮ ತರಂಗ (ಮೆಗಾವ್ಯಾಟ್)
ਮੈਗਾ-ਓਮ,ಬಗೆಗಿನ
ਮੇਜਰ,ಮೊಳಕೆಯೊಲೆ
ਯਾਦਦਾਸ਼ਤ,ನೆನಪು
ਸਲਾਹ ਦੇਣਾ,ಮಾರ್ಗದರ್ಶನ
ਮੇਨੂ ਬਾਰ,ಮೆನು ಬಾರ್
ਮਰਕਰੀ ਸਵਿਚ,ಪಾದರಸ
ਮਰਜਣਾ,ವಿಲೀನ
ਸੁਨੇਹਾ,ಸಂದೇಶ
ਮੈਟਾਡੇਟਾ,ಮಾಪಕ
ਧਾਤ-ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ ਡਿਓਡ,ಲೋಹದ-ಆಕ್ಸೈಡ್ ಸೆಮಿಕಂಡಕ್ಟರ್ ಡಯೋಡ್
ਮੈਟਲ-ਸ਼ੀਟਡ ਕੇਬਲ,ಲೋಹದ ಕವಚದ ಕೇಬಲ್
ਮੀਟਰ,ಮೀಟರ
ਮੀਟਰਿੰਗ ਪੈਨਲ,ಒಂದುರಂಗ ಫಲಕ
ਮੀਕਾ,ಮೈಕಾ
ਮੀਕਾ-ਇਨਸੂਲੇਸ਼ਨ,ಮೈಕಾ ಚಿಲ್ಲರೆ
ਮਾਈਕਰੋ-,ಸೂಕ್ಷ್ಮ-
ਮਾਈਕਰੋ ਕੰਪੋਨੈਂਟ,ಸೂಕ್ಷ್ಮ ಘಟಕ
ਮਾਈਕਰੋ ਕੰਪਿ computer ਟਰ,ಸೂಕ್ಷ್ಮ ಕಂಪ್ಯೂಟರ್
ਮਾਈਕਰੋ-ਕੰਟਰੋਲਰ,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
ਮਾਈਕਰੋ-ਇਲੈਕਟ੍ਰਾਨਿਕਸ,ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
ਮਾਈਕ੍ਰੋਫੋਨ,ಮೈಕ್ರೋಫೋನ್
ਮਾਈਕ੍ਰੋਫੋਨਿਕਸ,ಮೈಕ್ರೋಫಿಕಮೋನ
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,ಮೈಕ್ರೋ ಕಾಲ್ಪನಿಕ
ਮਾਈਕਰੋ-ਵੋਲਟ (ਐਮਵੀ),ಮೈಕ್ರೋ-ವೋಲ್ಟ್ (ಎಂವಿ)
ਮਾਈਕ੍ਰੋਵੇਵ,ಮೈಕ್ರೋವೇವ್
ਮਾਈਕ੍ਰੋਵੇਵ ਇਰਾਟਨਾ,ಮೈಕ್ರೋವೇವ್ ಆಂಟೆನಾ
ਮਾਈਕ੍ਰੋਵੇਵ ਸ਼ਤੀਰ,ಮೈಕ್ರೋವೇವ್ ಕಿರಣ
ਮਿਡ-ਬੈਂਡ,ಮಧ್ಯವರ್ತಿ
ਮਾਈਗ੍ਰੇਸ਼ਨ,ವಲಸೆ
ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ,ವಲಸೆ ಮಾರ್ಗ
ਛੋਟਾ,ಕಿರುಚಲ
ਛੋਟਾ,ಬಹುಸಂಖ್ಯಾತರಾಗಿರುವ
ਘੱਟੋ ਘੱਟ,ಕನಿಷ್ಠ
ਘੱਟੋ ਘੱਟ ਤਾਪਮਾਨ,ಉಷ್ಣ ತಾಪಮಾನ
ਘੱਟੋ ਘੱਟ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ,ಕನಿಷ್ಠ ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ
ਗਲਤ,ಬಾಳಿಕೆ
ਰਲਾਉ,ಮಿಶ್ರಣ
ਮਿਕਸਡ ਖਾਲੀ,ಮಿಶ್ರಿತ ಖಾಲಿ
ਮਿਸ਼ਰਤ ਸਿੰਕ,ಮಿಶ್ರ ಸಿಂಕ್
ਮਿਕਸਰ,ಮಿಶ್ರಣ
ਮਿਕਸਰ ਟਿ .ਬ,ಮಿಕ್ಸರ್ ಟ್ಯೂಬ್
ਮਿਲਾਉਣਾ,ಮಿಶ್ರಣ
ਮਿਕਸਿੰਗ ਸਰਕਟ,ಮಿಶ್ರಣ ಸರ್ಕ್ಯೂಟ್
Menonic,ಜ್ಞಾಪಕ
ਮਨੀਮੋਨਿਕਸ,ಜ್ಞಾಪಕಶಾಸ್ತ್ರ
ਮੋਬਾਈਲ,ಮೊಬೈರಿ
ਮੋਬਾਈਲ ਮਲਟੀਮੀਡੀਆ ਐਪਲੀਕੇਸ਼ਨ,ಮೊಬೈಲ್ ಮಲ್ಟಿಮೀಡಿಯಾ ಅಪ್ಲಿಕೇಶನ್
ਮੋਬਾਈਲ ਟੀਵੀ,ಮೊಬೈಲ್ ಟಿವಿ
ਮੋਡ,ಕ್ರಮ
ਅਸਫਲਤਾ ਦਾ .ੰਗ,ವೈಫಲ್ಯದ ವಿಧಾನ
ਪ੍ਰਸਾਰ ਦਾ .ੰਗ,ಪ್ರಸರಣದ ವಿಧಾನ
ਮਾਡਲ,ಮಾದರಿ
ਮਾਡਮ,ತಿಕ್ಕಲು
ਆਧੁਨਿਕ ਐਫਐਮ ਟ੍ਰਾਂਸਮੀਟਰ,ಆಧುನಿಕ ಎಫ್‌ಎಂ ಟ್ರಾನ್ಸ್‌ಮಿಟರ್
ਆਧੁਨਿਕ ਰੁਝਾਨ,ಆಧುನಿಕ ಪ್ರವೃತ್ತಿಗಳು
ਸੰਰਚਨਾ ਦੇ .ੰਗਾਂ,ಸಂರಚನೆಯ ವಿಧಾನಗಳು
ਸੋਧ,ಮಾರ್ಪಡಿಸು
ਸੋਧਿਆ ਨਿਰੰਤਰ ਲਹਿਰ,ಮಾಡ್ಯುಲೇಟೆಡ್ ನಿರಂತರ ತರಂಗ
ਸੰਦਰੁਕ ਸਿਗਨਲ,ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಂಕೇತ
ਮੋੜਿਆ ਹੋਇਆ ਵੇਵਫਾਰਮ,ಮಾಡ್ಯುಲೇಟೆಡ್ ತರಂಗರೂಪ
ਸੋਧ,ಉಚ್ulationಾಟನೆ
ਸੰਚਾਲਨ ਦਾ ਐਪਲੀਟਿ .ਡ,ರೂಪಾಂತರದ ವೈಶಾಲ್ಯ
ਸੋਧ ਸਮਰੱਥਾ,ಮಾಡ್ಯುಲೇಷನ್ ಸಾಮರ್ಥ್ಯ
ਮੋਡੂਲੇਸ਼ਨ ਬਾਰੰਬਾਰਤਾ,ಮಾಡ್ಯುಲೇಷನ್ ಆವರ್ತನ
ਮੋਡੂਲੇਸ਼ਨ ਇੰਡੈਕਸ,ವಿತರಣೀಯ ಸೂಚ್ಯಂಕ
ਸੰਚਾਲਨ ਦੀ ਲੜੀ,ಮಾಡ್ಯುಲೇಷನ್ ರೇಖೀಯತೆ
ਸੰਚਾਲਿਤ ਮੀਟਰ,ವಾಚನ
ਸੋਧ ਨਿਗਰਾਨੀ,ಮಾಡ್ಯುಲೇಷನ್ ಮಾನಿಟರ್
ਸੰਵਿਧਾਨਕਤਾ ਪ੍ਰਤੀਸ਼ਤਤਾ,ವ್ಯತಿರಿಕ್ತ ಶೇಕಡಾವಾರು
ਮੋਡੂਲੇਟਰ,ಆಯೋಜಕ
ਮੋਡੀ ule ਲ,ಘಟಕ
ਨਮੀ,ತೇವಾಂಶ
ਰਫਤਾਰ,ಮೊಳಕೆ
ਮਾਨੀਟਰ,ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು
ਨਿਗਰਾਨੀ,ಉಸ್ತುವಾರಿ
ਨਿਗਰਾਨੀ ਅਤੇ ਵਿਸ਼ਲੇਸ਼ਣ ਤਕਨੀਕਾਂ,ಮೇಲ್ವಿಚಾರಣೆ ಮತ್ತು ವಿಶ್ಲೇಷಣೆ ತಂತ್ರಗಳು
ਨਿਗਰਾਨੀ ਅਤੇ ਨਿਯੰਤਰਣ,ಮೇಲ್ವಿಚಾರಣೆ ಮತ್ತು ನಿಯಂತ್ರಣ
ਨਿਗਰਾਨੀ ਸਟੇਸ਼ਨ,ಮೇಲ್ವಿಚಾರಣಾ ಕೇಂದ್ರ
ਮੋਨੋਕ੍ਰੋਮ,ಏಕಾಧೀನ
ਮੋਨੋਫੋਨਿਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ,ಏಕತಾನತೆಯ ಪ್ರಸಾರ
ਮੋਰਫ,ಮಾರ್ಫ್
ਰੋਗ,ಮಾರ್ಫಿಂಗ್
ਮੋਰਫਿਜ਼ਮ,ರೂಪಾಂತರ
ਮੋਜ਼ੇਕ,ಮೋಸನ
ਮਦਰਬੋਰਡ,ತಾಯಿಯ ಹಲಗೆ
ਮੋਸ਼ਨ ਮੁਆਵਜ਼ਾ,ಚಲನೆಯ ಪರಿಹಾರ
ਮੋਸ਼ਨ ਅਨੁਮਾਨ,ಚಲನೆಯ ಅಂದಾಜು
ਮੋਸ਼ਨ ਵੈਕਟਰ,ಚಲನೆಯ ವೆಕ್ಟರ್
ਮੋਸ਼ਨ ਵੀਡੀਓ,ಚಲನೆಯ ವಿಡಿಯೋ
ਮੋਟਰ,ಮೋಡ
ਮੋਟਰ ਓਪਰੇਟਰ,ಮೋಟಾರು ಆಯೋಜಕ
ਮੋਟਰ ਸਟਾਰਟਰ,ಮೋಟಾರುಕಲೆ
ਮਾਉਂਟ,ಆರೋಹಿಸು
ਮਾ ouse ਸ,ಇಲಿ
ਮਾ mouse ਸ ਇੰਟਰਫੇਸ,ಮೌಸ್ ಸಂಪರ್ಕಸಾಧನ
ਅੰਦੋਲਨ,ಚಲನೆ
ਮਲਟੀ ਚੈਨਲ ਐਕਸਟੈਂਸ਼ਨ,ಬಹು ಚಾನಲ್ ವಿಸ್ತರಣೆ
ਮਲਟੀਕਾਸਟਿੰਗ,ಬಹುಕಾಂತೀಯ
ਬਹੁਕੰਨਸ਼ੇਲ ਸਿਗਨਲ,ಮಲ್ಟಿಚಾನಲ್ ಸಂಕೇತಗಳು
ਬਹੁ-ਪੱਖੀ ਮਾਈਕ੍ਰੋਫੋਨ,ಬಹು ನಿರ್ಣಯದ ಮೈಕ್ರೊಫೋನ್
ਬਹੁਭਾਸ਼ਾਈ ਟਿੱਪਣੀ,ಬಹುಭಾಷಾ ವ್ಯಾಖ್ಯಾನ
ਮਲਟੀਮੀਡੀਆ,ಮಲ್ಟಿಮೀದಿ
ਮਲਟੀਮੀਡੀਆ ਕੋਠੀ,ಮಲ್ಟಿಮೀಡಿಯ ಕಿಯೋಸ್ಕ್
ਮਲਟੀਮੀਟਰ,ಬಹುಮಾಪಕ
ਮਲਟੀਪਾਥ,ಬೃಹತ್
ਮਲਟੀਪਾਥ ਰਿਸੈਪਸ਼ਨ,ಮಲ್ಟಿಪಾತ್ ಸ್ವಾಗತ
ਮਲਟੀਫੇਸ,ಬಹುಕೋಶ
ਮਲਟੀਪਲ,ಬಹು
ਮਲਟੀਪਲ ਐਕਸੈਸ ਸਿਸਟਮ,ಬಹು ಪ್ರವೇಶ ವ್ಯವಸ್ಥೆ
ਮਲਟੀਪਲੈਕਸ,ಬಹುಪರಣ
ਮਲਟੀਪਲੈਕਸਰ,ಬಹುಪಾಲು
ਮਲਟੀਪਲੈਕਸਿੰਗ,ಬಹುವಚನ
ਮਲਟੀਸਟੇਜ ਐਂਪਲੀਫਾਇਰ,ಮಲ್ಟಿಸ್ಟೇಜ್ ಆಂಪ್ಲಿಫೈಯರ್
ਮਲਟੀਟਾਸਕਿੰਗ,ಬಹುಕಾಲಕಾಯ
ਮਲਟੀਵੀਬਰੇਟਰ,ಬಹುಕೋಬಲದವನು
ਮੂਕ,ಮ್ಯೂಟ್
ਆਪਸੀ ਚਾਲ,ಪರಸ್ಪರ ನಡವಳಿಕೆ
ਆਪਸੀ ਰੁਕਾਵਟ,ಪರಸ್ಪರ ಪ್ರತಿರೋಧ
ਆਪਸੀ ਝੁਲਸ,ಪರಸ್ಪರ ಪ್ರಚೋದನೆ
ਆਪਸੀ ਦਖਲ,ಪರಸ್ಪರ ಹಸ್ತಕ್ಷೇಪ
ਨੈਨੋ-ਟੈਕਨੋਲੋਜੀ,ನ್ಯಾನೊ ತಂತ್ರಜ್ಞಾನ
ਤੰਗ ਪੱਟੀ,ಕಿರಿದಾದ ಪಟ್ಟಿ
ਸੌੜਾ,ಕಿರಿದಾದ ಪ್ರದೇಶ
ਕੁਦਰਤੀ ਖਰੜਾ,ನೈಸರ್ಗಿಕ ಕರಡು
ਨੇਵੀਗੇਟਰ,ನ್ಯಾವಿಗೇಟರ್
ਨਕਾਰਾਤਮਕ,ಋಣಾತ್ಮಕ
ਨਕਾਰਾਤਮਕ ਪੱਖਪਾਤ,ನಕಾರಾತ್ಮಕ ಪಕ್ಷಪಾತ
ਨਕਾਰਾਤਮਕ ਚਾਰਜ,ನಕಾರಾತ್ಮಕ ಶುಲ್ಕ
ਨਕਾਰਾਤਮਕ ਪ੍ਰਤੀਕ੍ਰਿਆ,ನಕಾರಾತ್ಮಕ ಪ್ರತಿಕ್ರಿಯೆ
ਨਕਾਰਾਤਮਕ ਸਿਖਰ,ನಕಾರಾತ್ಮಕ ಶಿಖೆ
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ,ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ
ਸ਼ੁੱਧ ਲਾਭ,ನಿವ್ವಳ ಲಾಭ
ਸ਼ੁੱਧ ਨੁਕਸਾਨ,ನಿವ್ವಳ ನಷ್ಟ
ਨੈੱਟਕਿਟ,ಸಜ್ಜು
ਨੈੱਟਵਰਕ,ಜಾಲ
ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,ನೆಟ್ವರ್ಕ್ ವಿಶ್ಲೇಷಕ
ਨੈੱਟਵਰਕ ਫਾਇਲ ਸਿਸਟਮ,ನೆಟ್ವರ್ಕ್ ಫೈಲ್ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ
ਨੈਟਵਰਕ ਪਲੈਨਿੰਗ,ನೆಟ್ವರ್ಕ್ಯ ಯೋಜನೆ
ਨੈਟਵਰਕ ਸਮਾਪਤੀ,ನೆಟ್ವರ್ಕ್ ಮುಕ್ತಾಯ
ਨੈੱਟਵਰਕਿੰਗ,ಜಾಲ
ਨਿਰਪੱਖ,ತಟಸ್ಥ
ਨਿਰਵਿਘਨ,ತಟಸ್ಥಗೊಳಿಸುವ
ਨਿ News ਜ਼ ਰੂਮ ਆਟੋਮੈਟਿਕ,ಸುದ್ದಿ ಕೊಠಡಿ ಯಾಂತ್ರೀಕೃತಗೊಂಡ
Nible,ಚಾಚು
Niche,ಗೂಡು
ਕੋਈ ਲੋਡ ਟੈਸਟ ਨਹੀਂ,ಲೋಡ್ ಪರೀಕ್ಷೆ ಇಲ್ಲ
ਨੋਡ,ತಪಾಸಣೆ
ਸ਼ੋਰ,ಶಬ್ದ
ਸ਼ੋਰ ਸ਼ਰਾਖਕ,ಶಬ್ದ
ਸ਼ੋਰ ਫਿਲਟਰ,ಶಬ್ದ ಫಿಲ್ಟರ್
ਰੌਲਾ ਫਰਸ਼,ಶಬ್ದ ನೆಲ
ਸ਼ੋਰ ਗੇਟ,ಶಬ್ದ
ਸ਼ੋਰ ਇਮਿ .ਸ਼ਨ,ಶಬ್ದ -ವಿನಾಯಿತಿ
ਸ਼ੋਰ ਕਾਤਲ,ಶಬ್ದ ಕೊಲೆಗಾರ
ਸ਼ੋਰ ਦਾ ਪੱਧਰ,ಶಬ್ದ ಮಟ್ಟ
ਸ਼ੋਰ ਸ਼ਕਤੀ,ಶಬ್ದ
ਸ਼ੋਰ ਨੂੰ ਰੂਪ ਦੇਣ ਵਾਲੇ ਵਟਾਈਜ਼ਰ,ಶಬ್ದ ಆಕಾರದ ಪರಿಮಾಣ
ਸ਼ੋਰ ਸਰੋਤ,ಶಬ್ದ ಮೂಲ
ਸ਼ੋਰ ਨੂੰ ਦਬਾਉਣ ਵਾਲੀ ਸਰਕਟ,ಶಬ್ದ ನಿಗ್ರಹ ಸರ್ಕ್ಯೂಟ್
ਸ਼ੋਰ ਨੂੰ ਦਬਾਉਣ ਵਾਲਾ,ಶಬ್ದ
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,ಉಷ್ಣ
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,ಉಷ್ಣ
ਸ਼ੋਰ ਤਿਕੋਣ,ಶಬ್ದ ತ್ರಿಕೋನ
ਸ਼ੋਰ ਵੋਲਟੇਜ,ಶಬ್ದ -ವೋಲ್ಡೆ
ਸ਼ੋਰ,ನಿಷ್ಕಪಟ
ਸ਼ੋਰ ਰਹਿਤ ਕੋਡਿੰਗ,ಶಬ್ದರಹಿತ ಕೋಡಿಂಗ್
ਸ਼ੋਰ ਸ਼ਰਾਬੇ ਦੀ ਰਿਸੈਪਸ਼ਨ,ಗದ್ದಲ ಸ್ವಾಗತ
ਨਾਮਾਤਰ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ,ನಾಮಮಾತ್ರ ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ
ਗੈਰ-ਸਰਕਾਰੀ ਮਾਈਕ੍ਰੋਫੋਨ,ನಿರ್ದೇಶನವಲ್ಲದ ಮೈಕ್ರೊಫೋನ್
ਗੈਰ-ਅਸੁਰੱਖਿਅਤ ਲੋਡ,ಸಿಕ್ಕಿಹಾಕಿಕೊಳ್ಳದ ಭಾರ
ਗੈਰ-ਸਪਸ਼ਟ ਟੱਗਰ,ಸಿಕ್ಕಿಹಾಕಿಕೊಳ್ಳದ ಪ್ರತಿರೋಧ
ਗੈਰ-ਸਿਨੋosoidal ਵੇਵ,ಸೈನೋಸಾಯ್ಡಲ್ ತರಂಗ
ਗੈਰ-ਅਸਥਿਰ ਮੈਮੋਰੀ,ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸ್ಮರಣೆ
ਨਾ ਹੀ ਗੇਟ,ಅಥವಾ ಗೇಟ್
ਸਧਾਰਣ ਗਤੀ,ಸಾಮಾನ್ಯ ವೇಗ
ਸਧਾਰਣ ਸਪਲਾਈ,ಸಾಮಾನ್ಯ ಪೂರೈಕೆ
ਡਿਗਰੀ,ಕುಡಿದಿರುವಿಕೆ
ਡਿਗਰੀ ਫਿਲਟਰ,ನಾಚ್ ಫಿಲ್ಟರ್
ਸੰਖਿਆਤਮਕ,ಸಂಖ್ಯಾತ್ಮಕ
ਸੰਖਿਆਤਮਕ ਤੌਰ 'ਤੇ ਨਿਯੰਤਰਿਤ c ਸਿਲੇਟਰ,ಸಂಖ್ಯಾತ್ಮಕವಾಗಿ ನಿಯಂತ್ರಿತ ಆಂದೋಲಕ
ਗਿਰੀ-ਬੋਲਟ,ಅಡಿಕೆ
ਨਿਆਵਵਾਦੀ-ਸ਼ੈਨਨ ਥੀਰਮੇਮ,ನೈಕ್ವಿಸ್ಟ್-ಶಾನನ್ ಪ್ರಮೇಯ
ਆਬਜੈਕਟ-ਅਧਾਰਿਤ,ವಸ್ತು ಆಧಾರಿತ
ਅਕਤੂਬਰ,ಅಷ್ಟಾಲದ
ਬਾਰੰਬਾਰਤਾ ਦਾ ਅਕਤੂਬਰ,ಆವರ್ತನದ ಆಕ್ಟೇವ್
Octett,ಅಷ್ಟೇಟು
ਆਫ-ਲਾਈਨ,ಆಫ್-ಲೈನ್
ਆਫਸੈੱਟ,ಸರಿದೂಗಿಸು
ਓਮ,ಓಮ್
ਓਮ ਮੀਟਰ,ಓಮ್ ಮೀಟರ್
ਤੇਲ ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ,ತೈಲ ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್
ਤੇਲ ਫਿਲਟਰ,ತೈಲ ಶೋಧಕ
ਤੇਲ ਡੁੱਬ ਗਿਆ,ಎಣ್ಣೆ ಮುಳುಗಿರುವ
ਤੇਲ ਪੱਧਰ ਦਾ ਗੇਜ,ತೈಲ ಮಟ್ಟದ ಮಾಪಕ
ਓਮਨੀ-ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ,ಓಮ್ನಿ-ದಿಕ್ಕಿನ ಆಂಟೆನಾ
ਓਮਨੀ-ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,ಓಮ್ನಿ-ದಿಕ್ಕಿನ ಮೈಕ್ರೊಫೋನ್
ਮੰਗ ਉੱਤੇ,ಬೇಡಿಕೆಯಮೇರೆಗೆ
ਆਨ-ਡਿਮਾਂਡ ਸਟ੍ਰੀਮਿੰਗ,ಬೇಡಿಕೆಯ ಸ್ಟ್ರೀಮಿಂಗ್
ਆਨ-ਲਾਈਨ (ਆਨਲਾਈਨ),ಆನ್‌ಲೈನ್ (ಆನ್‌ಲೈನ್)
ਆਨਲਾਈਨ ਵਿਸ਼ਲੇਸ਼ਣਸ਼ੀਲ ਪ੍ਰੋਸੈਸਿੰਗ,ಆನ್‌ಲೈನ್ ವಿಶ್ಲೇಷಣಾತ್ಮಕ ಪ್ರಕ್ರಿಯೆ
ਚਾਲੂ ਬੰਦ,ಪ್ರಾರಂಭ
ਆਨ-ਆਫ ਲਯਿੰਗ ਮੈਨੂਲੇਸ਼ਨ,ಆನ್-ಆಫ್ ಕೀಯಿಂಗ್ ಮಾಡ್ಯುಲೇಷನ್
ਓਪਨ ਸਰਕਟ,ಓಪನೆ ಸರ್ಕ್ಯೂಟ್
ਓਪਨ ਸੋਰਸ,ಮುಕ್ತ ಸಂಪನ್ಮೂಲ
ਓਪਨ ਸਿਸਟਮ,ತೆರೆದ ವ್ಯವಸ್ಥೆಯ
ਓਪਰੇਟਿੰਗ ਬਾਰੰਬਾਰਤਾ,ಕಾರ್ಯಾಚರಣಾ ಆವರ್ತನ
ਆਪਰੇਟਿੰਗ ਸਿਸਟਮ,ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
ਓਪਰੇਸ਼ਨ,ಕಾರ್ಯಾಚರಣೆ
ਓਪਰੇਟਰ,ನಿರ್ವಾಹಕ
ਆਪਟੀਕਲ ਫਾਈਬਰ,ದ್ಯುತಿಕಾರಿ
ਆਪਟੀਕਲ ਬਾਰੰਬਾਰਤਾ,ದೃಗ್ಕ ಆವರ್ತನ
ਆਪਟੀਕਲ ਕਮੀ,ದ್ಯುತಿ ಕಡಿತ
ਆਪਟੀਕਲ ਰੈਜ਼ੋਲੇਸ਼ਨ,ದೃಷ್ಟಿಹಯ
ਆਪਟੀਕਲ ਟਰੈਕ,ದೃಗಶ್ಯಿಯುತ ಟ್ರ್ಯಾಕ್
ਸਰਵੋਤਮ ਕੰਮ ਕਰਨ ਦੀ ਬਾਰੰਬਾਰਤਾ,ಆಪ್ಟಿಮಮ್ ವರ್ಕಿಂಗ್ ಆವರ್ತನ
ਓਪਟੂਉਪਲਰ,ದೌಜಿ
ਓਪਟੋਲੇਕਟ੍ਰੋਨਿਕਸ,ದಿಕ್ಚ್ಯೆ
ਜਾਂ ਗੇਟ,ಅಥವಾ ಗೇಟ್
ਘੇਰੇ,ಕಕ್ಷೆ
C ਸਿਲੇਟਰ,ಆಂದೋಲಕ
ਆਸਮਿਲੋਗ੍ਰਾਮ,ದೋಲಲೇಖ
ਓਸਕੀਗ੍ਰਾਫ,ದೋಲಲೇಖಿ
Sscilloscope,ದೋಲದರ್ಶಕ
ਬਾਹਰੀ ਇੰਟਰਲੇਵਰ,ಹೊರಗಿನ ಇಂಟರ್ಲೀವರ್
ਬਾਹਰ ਜਾਣ ਵਾਲੇ ਫੀਡਰ,ಹೊರಹೋಗುವ ಫೀಡರ್
ਆਉਟਪੁੱਟ,ಉತ್ಪಾದನೆ
ਆਉਟਪੁੱਟ ਲੈਵਲ,Output ಟ್ಪುಟ್ ಮಟ್ಟ
ਆਉਟਪੁੱਟ ਮੀਟਰ,Output ಟ್ಪುಟ್ ಮೀಟರ್
ਆਉਟਪੁੱਟ ਟਰਾਂਸਫਾਰਮਰ,ಟ್ರಾನ್ಸ್‌ಪುಟ್ ಪರಿವರ್ತಕ
ਆਉਟਪੁੱਟ ਵਾਲਵ,ಕವಾಟ
ਆਉਟਪੁੱਟ ਵੇਵਫਾਰਮ,ತರಂಗ ರೂಪ
ਬਾਹਰ ਪ੍ਰਸਾਰਣ (ਓਬ),ಹೊರಗಿನ ಪ್ರಸಾರ (ಒಬಿ)
ਓਵਨ,ಒಲೆ
ਓਵਰ ਪਲਿੰਗ,ಓವರ್ ಕಪ್ಲಿಂಗ್
ਓਵਰਸ਼ਨ,ಹೆಚ್ಚು ಮಾಡ್ಯುಲೇಷನ್
ਵੋਲਟੇਜ ਤੋਂ ਵੱਧ,ವೋಲ್ಟೇಜ್
ਸਮੁੱਚੀ ਪਰਦਾ,ಒಟ್ಟಾರೆ ಅಟೆನ್ಯೂಯೇಷನ್
ਸਮੁੱਚੀ ਪ੍ਰਸਾਰਣ ਭਰੋਸੇਯੋਗਤਾ,ಒಟ್ಟಾರೆ ಪ್ರಸಾರ ವಿಶ್ವಾಸಾರ್ಹತೆ
ਕੁੱਲਕੁਸ਼ਲਤਾ,ಒಟ್ಟಾರೆ ದಕ್ಷತೆ
ਸਮੁੱਚੀ ਰਿਸੈਪਸ਼ਨ ਭਰੋਸੇਯੋਗਤਾ,ಒಟ್ಟಾರೆ ಸ್ವಾಗತ ವಿಶ್ವಾಸಾರ್ಹತೆ
