Telugu,Tamil
"భాష
 ప్రాసెసర్","மொழி
 செயலி"
"భాష
 ప్రకటన","மொழி
 அறிக்கை"
భాషా ఉపసమితి,மொழி துணைக்குழு
"భాష
 అనువాదం
 లక్షణం","மொழி
 மொழிபெயர்ப்பு
 அம்சம்"
"భాష
 అనువాదకుడు","மொழி
 மொழிபெயர்ப்பாளர்"
"పెద్ద ఎత్తున
 అనుసంధానం","பெரிய அளவிலான
 ஒருங்கிணைப்பு"
"లేజర్
 కమ్యూనికేషన్","லேசர்
 தொடர்பு"
"లేజర్ ఎమల్షన్
 నిల్వ","லேசர் குழம்பு
 சேமிப்பு"
లేజర్ జెట్ ప్రింటర్,லேசர் ஜெட் அச்சுப்பொறி
గొళ్ళెం,தாழ்ப்பாளை
లాచింగ్,லாட்சிங்
జాప్యం (సమయం),தாமதம் (நேரம்)
"పార్శ్వ పునరావృతం
 తనిఖీ","பக்கவாட்டு பணிநீக்கம்
 காசோலை"
పార్శ్వ రివర్సల్,பக்கவாட்டு தலைகீழ்
నాయకుడు,தலைவர்
లీడర్ రికార్డ్,தலைவர் பதிவு
ప్రముఖ నియంత్రణ,முன்னணி கட்டுப்பாடு
ప్రముఖ నిర్ణయం,முன்னணி முடிவு
ప్రముఖ ముగింపు,முன்னணி முடிவு
ప్రముఖ గ్రాఫిక్స్,முன்னணி கிராபிக்ஸ்
ప్రముఖ సున్నా,முன்னணி பூஜ்ஜியம்
లీప్‌ఫ్రాగ్ పరీక్ష,லீப்ஃப்ராக் சோதனை
లీజుకు తీసుకున్న ఛానెల్,குத்தகைக்கு வந்த சேனல்
"లీజుకు ఇచ్చిన సర్క్యూట్
 డేటా-ట్రాన్స్మిషన్
 సేవ","குத்தகைக்கு விடப்பட்ட சுற்று
 தரவு பரிமாற்றம்
 சேவை"
లీజుకు తీసుకున్న పంక్తి,குத்தகைக்கு வந்த வரி
లీజింగ్,குத்தகை
"తక్కువ తరచుగా
 ఉపయోగించిన మెమరీ","குறைந்தது அடிக்கடி
 பயன்படுத்தப்பட்ட நினைவகம்"
"కనీసం ఇటీవల ఉపయోగించబడింది
 మెమరీ","குறைந்தது சமீபத்தில் பயன்படுத்தப்பட்டது
 நினைவு"
తక్కువ ముఖ్యమైనది,குறைந்தது குறிப்பிடத்தக்க
"తక్కువ ముఖ్యమైనది
 పాత్ర","குறைந்தது குறிப்பிடத்தக்க
 எழுத்து"
"తక్కువ ముఖ్యమైనది
 అంకె","குறைந்தது குறிப்பிடத்தக்க
 இலக்கு"
"ఎడమ చేతి మార్జిన్
 ఇండెంట్","இடது கை விளிம்பு
 இன்டென்ட்"
ఎడమ సమర్థన,இடது நியாயப்படுத்துதல்
కాలు,கால்
పొడవు,நீளம்
"పొడవు
 స్పెసిఫికేషన్","நீளம்
 விவரக்குறிப்பு"
లేఖ,கடிதம்
లెటర్ కోడ్,கடிதம் குறியீடு
లేఖ అవుట్,கடிதம்
అక్షర నాణ్యత,கடிதம் தரம்
లెటర్ షిఫ్ట్,கடிதம் மாற்றம்
స్థాయి,நிலை
స్థాయి పరిహారం,நிலை ஈடுசெய்யும்
స్థాయి సూచిక,நிலை காட்டி
స్థాయి సంఖ్య,நிலை எண்
ప్రాప్యత స్థాయి,அணுகல் நிலை
చిరునామా స్థాయి,முகவரி நிலை
స్థాయి-వన్ వేరియబుల్,நிலை-ஒரு மாறி
స్థాయి క్రమం,நிலை வரிசை
స్థాయి ఓవర్లోడ్,நிலை சுமை
"స్థాయి మూలం
 భాష","நிலை மூல
 மொழி"
"స్థాయి రాష్ట్రాలు
 రిజిస్టర్","நிலை நிலைகள்
 பதிவு"
లెక్సీమ్,லெக்ஸீம்
నిఘంటువు,அகராதி
లైబ్రేరియన్,நூலகர்
లైబ్రేరియన్ ప్రోగ్రామ్,நூலக திட்டம்
గ్రంధాలయం,நூலகம்
లైబ్రరీ డైరెక్టరీ,நூலக அடைவு
లైబ్రరీ సౌకర్యం,நூலக வசதி
లైబ్రరీ ఫైల్ ఎడిటర్,நூலக கோப்பு ஆசிரியர்
లైబ్రరీ ప్రోగ్రామ్,நூலக திட்டம்
లైబ్రరీ రొటీన్,நூலக வழக்கமான
లైబ్రరీ సబ్‌ట్రౌటిన్,நூலக சப்ரூட்டீன்
లైబ్రరీ టేప్,நூலக நாடா
లైబ్రరీ ట్రాక్,நூலக பாதை
"లైసెన్స్
 డాక్యుమెంటేషన్","உரிமம்
 ஆவணம்"
"లైసెన్స్
 ప్రచురణ","உரிமம்
 வெளியீடு"
లైట్ బటన్,ஒளி பொத்தான்
లైట్ కండ్యూట్,ஒளி வழித்தடம்
"లైట్-ఎమిటింగ్
 డయోడ్","ஒளி உமிழும்
 டையோடு"
"లైట్-ఎమిటింగ్
 డయోడ్ ప్రదర్శన","ஒளி உமிழும்
 டையோடு காட்சி"
లైట్ గైడ్,ஒளி வழிகாட்டி
లైట్ గన్,ஒளி துப்பாக்கி
లైట్ పెన్,ஒளி பேனா
లైట్ పెన్ శ్రద్ధ,ஒளி பேனா கவனம்
లైట్ పెన్ డిటెక్షన్,ஒளி பேனா கண்டறிதல்
లైట్ పెన్ హిట్,லைட் பேனா வெற்றி
లైట్ పెన్ సమ్మె,லைட் பேனா வேலைநிறுத்தம்
లైట్ పెన్ ట్రాకింగ్,ஒளி பேனா கண்காணிப்பு
