Assamese,Kannada
লাইট ইমিটিং ডাইঅ&#39;ড (LED),ಲೈಟ್ ಎಮಿಟಿಂಗ್ ಡಯೋಡ್ (LED)
পোহৰৰ লাভ,ಬೆಳಕಿನ ಲಾಭ
ফটোমিটাৰ,ಫೋಟೋಮೀಟರ್
পোহৰৰ ষ্টাইলাছ,ಬೆಳಕಿನ ಸ್ಟೈಲಸ್
পোহৰৰ নলী,ಬೆಳಕಿನ ಟ್ಯೂಬ್
limiter,ಮಿತಿಗಾರ
প্ৰান্তীয় বিকিৰণ,ಕನಿಷ್ಠ ವಿಕಿರಣ
lindemann ইলেক্ট্ৰ&#39;মিটাৰ,ಲಿಂಡೆಮನ್ ಎಲೆಕ್ಟ್ರೋಮೀಟರ್
লাইন ক&#39;ড,ಲೈನ್ ಕೋಡ್
লাইন নিষেধাজ্ঞা,ಸಾಲಿನ ನಿರ್ಬಂಧ
লাইন ড্ৰাইভাৰ,ಲೈನ್ ಚಾಲಕ
লাইন হেণ্ডলাৰ,ಲೈನ್ ಹ್ಯಾಂಡ್ಲರ್
লাইন আন্তঃপৃষ্ঠ,ಸಾಲಿನ ಇಂಟರ್ಫೇಸ್
লাইন আউটপুট ট্ৰেন্সফৰ্মাৰ,ಲೈನ್ ಔಟ್ಪುಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
ৰেখা বৰ্ণালী,ಲೈನ್ ಸ್ಪೆಕ್ಟ್ರಮ್
লাইন ছিঙ্ক SMPS,ಲೈನ್ ಸಿಂಕ್ SMPS
ৰেখা তৰংগ ৰূপ,ರೇಖೆಯ ತರಂಗ ರೂಪ
ৰৈখিক পৰিবৰ্ধক,ರೇಖೀಯ ಆಂಪ್ಲಿಫಯರ್
ৰৈখিক এৰে,ರೇಖೀಯ ಶ್ರೇಣಿ
ৰৈখিক সম্পৰ্ক সহগ,ರೇಖೀಯ ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
ৰৈখিক বিকৃতি,ರೇಖೀಯ ಅಸ್ಪಷ್ಟತೆ
ৰৈখিক ঢাল সংযোগ,ರೇಖೀಯ ಇಳಿಜಾರು ಜಂಕ್ಷನ್
ৰৈখিক হস্তক্ষেপ,ರೇಖೀಯ ಹಸ್ತಕ್ಷೇಪ
ৰৈখিক মডুলেচন পদ্ধতি,ಲೀನಿಯರ್ ಮಾಡ್ಯುಲೇಷನ್ ವಿಧಾನ
ৰৈখিক কলা ফিল্টাৰ,ರೇಖೀಯ ಕಲೆ ಫಿಲ್ಟರ್
ৰৈখিক মেৰুকৰণ,ರೇಖೀಯ ಧ್ರುವೀಕರಣ
ৰৈখিক ক্ষেত্ৰফল,ರೇಖೀಯ ಪ್ರದೇಶ
ৰৈখিক নিয়ন্ত্ৰক,ರೇಖೀಯ ನಿಯಂತ್ರಕ
ৰৈখিক গতি,ರೇಖೀಯ ಚಲನೆ
ৰৈখিক চুইচিং,ರೇಖೀಯ ಸ್ವಿಚಿಂಗ್
ৰৈখিক প্ৰসাৰণ মডুলেটেড ব্যৱস্থা,ರೇಖೀಯ ಆಂಪ್ಲಿಟ್ಯೂಡ್ ಮಾಡ್ಯುಲೇಟೆಡ್ ಸಿಸ್ಟಮ್
"লিংক স্তৰ, শৃংখল স্তৰ","ಲಿಂಕ್ ಲೇಯರ್, ಚೈನ್ ಲೇಯರ್"
ছিৰিয়েল প্ৰগ্ৰেম,ಸರಣಿ ಕಾರ್ಯಕ್ರಮ
সংযোগ কৰা সীমাবদ্ধক,ಸಂಪರ್ಕಿಸುವ ಮಿತಿ
ওঁঠৰ মাইক্ৰ&#39;ফোন,ತುಟಿ ಮೈಕ್ರೊಫೋನ್
lisaju চিত্ৰ,ಲಿಸಾಜು ಆಕೃತಿ
Lissajous পদ্ধতি,ಲಿಸಾಜೌಸ್ ವಿಧಾನ
দৰ্শক,ಪ್ರೇಕ್ಷಕರು
দৰ্শকৰ ক্লান্তি,ಪ್ರೇಕ್ಷಕರ ಆಯಾಸ
শুনা হেডফোন,ಹೆಡ್‌ಫೋನ್ ಕೇಳುತ್ತಿದೆ
লিথিয়াম প্ৰাথমিক বেটাৰী,ಲಿಥಿಯಂ ಪ್ರಾಥಮಿಕ ಬ್ಯಾಟರಿ
লিথ&#39;প্ৰিণ্টিং,ಶಿಲಾಶಾಸ್ತ್ರ
ৰক প্ৰিন্টিং,ರಾಕ್ ಮುದ್ರಣ
লাইভ মিউজিক,ಲೈವ್ ಸಂಗೀತ
লয়ড ফিচাৰ মেগনেটিক স্কোৱাৰ,ಲಾಯ್ಡ್ ಫಿಶರ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಕ್ವೇರ್
ভাৰ,ಲೋಡ್ ಮಾಡಿ
লোড ফ্যাক্টৰ,ಲೋಡ್ ಅಂಶ
লোড ইম্পিডেন্স,ಲೋಡ್ ಪ್ರತಿರೋಧ
লিফ্ট লাইন,ಲಿಫ್ಟ್ ಲೈನ್
ভাৰ,ಲೋಡ್
লোব আকাশী,ಹಾಲೆ ವೈಮಾನಿಕ
স্থানীয় নেটৱাৰ্ক (LAN),ಪ್ರಾದೇಶಿಕ ನೆಟ್‌ವರ್ಕ್ (LAN)
স্থানীয় বাছ,ಸ್ಥಳೀಯ ಬಸ್
স্থানীয় বাছ ভিডিঅ&#39; ব্যৱস্থা,ಸ್ಥಳೀಯ ಬಸ್ ವೀಡಿಯೊ ವ್ಯವಸ್ಥೆ
স্থানীয় ট্ৰেন্সমিছন বাছ,ಸ್ಥಳೀಯ ಪ್ರಸರಣ ಬಸ್
স্থানীয় কথা,ಸ್ಥಳೀಯ ಚರ್ಚೆ
এচাইনমেণ্ট এম্প্লিফায়াৰ,ನಿಯೋಜನೆ ಆಂಪ್ಲಿಫಯರ್
ৰক্ষক,ಪಾಲಕ
বাধা লুপ,ನಿರ್ಬಂಧದ ಲೂಪ್
অধিবেশন আৰম্ভ,ಅಧಿವೇಶನ ಆರಂಭ
লগাৰিদমিক কম্পাঙ্ক এন্টেনা,ಲಾಗರಿಥಮಿಕ್ ಆವರ್ತನ ಆಂಟೆನಾ
প্ৰচাৰ লিখা,ಪ್ರಚಾರ ಬರವಣಿಗೆ
যুক্তি বিশ্লেষক,ತರ್ಕ ವಿಶ್ಲೇಷಕ
লজিক চেল এৰে,ಲಾಜಿಕ್ ಸೆಲ್ ಅರೇ
লজিক বৰ্তনী,ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
যুক্তি প্ৰৱেশ,ವಾದ ಪ್ರವೇಶ
যুক্তিৰ মুঠ,ವಾದ ಒಟ್ಟು
লজিক কেলকুলাছ,ತರ್ಕ ಕಲನಶಾಸ್ತ್ರ
লজিক গেট,ಲಾಜಿಕ್ ಗೇಟ್
যুক্তি বিশ্লেষণ,ತರ್ಕ ವಿಶ್ಲೇಷಣೆ
জনগোষ্ঠীসমূহ,ಜನರು
লগাৰিদমিক এম্প্লিফায়াৰ,ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್
লগাৰিদমিক এম্প্লিফায়াৰ,ಲಾಗರಿಥಮಿಕ್ ಆಂಪ್ಲಿಫಯರ್
লগাৰিদমিক বতৰৰ পৰিৱৰ্তন,ಲಾಗರಿಥಮಿಕ್ ಹವಾಮಾನ
লগাৰিদমিক স্কেল,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
উপবৃত্তাকাৰ যোৰ,ದೀರ್ಘವೃತ್ತದ ಜೋಡಿ
ডাঙৰ শব্দ,ದೊಡ್ಡ ಪದ
"লাউডস্পীকাৰ, এম্প্লিফাইং ডিভাইচ","ಧ್ವನಿವರ್ಧಕ, ವರ್ಧಿಸುವ ಸಾಧನ"
কম কম্পাঙ্ক ক্ষতিপূৰণ,ಕಡಿಮೆ ಆವರ್ತನ ಪರಿಹಾರ
কম কম্পাঙ্ক শব্দ,ಕಡಿಮೆ ಆವರ್ತನ ಶಬ್ದ
কম কম্পাঙ্ক খাঁজ ফিল্টাৰ,ಕಡಿಮೆ ಆವರ್ತನ ಗ್ರೂವ್ ಫಿಲ್ಟರ್
কম কম্পাঙ্ক সংক্ৰমণ,ಕಡಿಮೆ ಆವರ್ತನ ಪ್ರಸರಣ
কম কম্পাঙ্ক ট্ৰেন্সফৰ্মাৰ,ಕಡಿಮೆ ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
"নিম্ন স্তৰৰ, এনালগ সংকেত",ಕಡಿಮೆ ಮಟ್ಟದ ಅನಲಾಗ್ ಸಿಗ್ನಲ್
কম শব্দ,ಕಡಿಮೆ ಶಬ್ದ
কম শব্দৰ কেবল,ಕಡಿಮೆ ಶಬ್ದ ಕೇಬಲ್
লো পাছ ফিল্টাৰ,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
লো পাছ ফিল্টাৰ,ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್
কম শক্তিৰ RC বৰ্তনী,ಕಡಿಮೆ ವಿದ್ಯುತ್ ಆರ್ಸಿ ಸರ್ಕ್ಯೂಟ್
কম থ্ৰেছহোল্ড লজিক,ಕಡಿಮೆ ಮಿತಿ ತರ್ಕ
কম ভল্টেজৰ শক্তিৰ উৎস,ಕಡಿಮೆ ವೋಲ್ಟೇಜ್ ವಿದ್ಯುತ್ ಮೂಲ
কম প্লেবেক কম্পাঙ্ক,ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ
কম প্লেবেক কম্পাঙ্ক,ಕಡಿಮೆ ಪ್ಲೇಬ್ಯಾಕ್ ಆವರ್ತನ
এল পি স্লট,LP ಸ್ಲಾಟ್
এল পি ৰেকৰ্ড,ಎಲ್ಪಿ ದಾಖಲೆ
LS ভল্টেজ অফছেট সুৰক্ষা,ಎಲ್ಎಸ್ ವೋಲ್ಟೇಜ್ ಆಫ್ಸೆಟ್ ರಕ್ಷಣೆ
কম অৰ্থপূৰ্ণ খেল,ಕನಿಷ್ಠ ಅರ್ಥಪೂರ್ಣ ಆಟ
কম উল্লেখযোগ্য নম্বৰ,ಕನಿಷ್ಠ ಗಮನಾರ್ಹ ಸ್ಕೋರ್
বৃহৎ সংহতি,ಬೃಹತ್ ಏಕೀಕರಣ
কম বিভৱ,ಕಡಿಮೆ ಸಾಮರ್ಥ್ಯ
ৰূপ,ನೋಡು
লুমেন,ಲುಮೆನ್
লুমেন ঘন্টা,ಲುಮೆನ್ ಗಂಟೆ
উজ্জ্বলতা,ಪ್ರಕಾಶಮಾನತೆ
আলোকসজ্জা চিন,ಪ್ರಕಾಶ ಚಿಹ್ನೆ
শিখাৰ প্ৰবাহ,ಜ್ವಾಲೆಯ ಹರಿವು
লুমাৰ-ব্ৰোধন ফটোমিটাৰ,ಲುಮರ್-ಬ್ರೋಧನ್ ಫೋಟೋಮೀಟರ್
স্থানীয়কৃত উপাদান আৰ্হি,ಸ್ಥಳೀಯ ಘಟಕ ಮಾದರಿ
ৰৈখিক ভল্টেজ ডিফাৰেন্সিয়েল ট্ৰেন্সফৰ্মাৰ,ಲೀನಿಯರ್ ವೋಲ್ಟೇಜ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
মেচিন চক্ৰ,ಯಂತ್ರ ಚಕ್ರ
মেচিন ভাষা,ಯಂತ್ರ ಭಾಷೆ
macitosh কম্পিউটাৰ,ಮ್ಯಾಸಿಟೋಶ್ ಕಂಪ್ಯೂಟರ್
যাদু চাহ,ಮ್ಯಾಜಿಕ್ ಚಹಾ
চুম্বক,ಅಯಸ್ಕಾಂತ
চুম্বকীয় পৰিবৰ্ধক,ಕಾಂತೀಯ ಆಂಪ್ಲಿಫಯರ್
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
চুম্বকীয় কোৰ,ಕಾಂತೀಯ ಕೋರ್
চুম্বকীয় সংযোজন,ಕಾಂತೀಯ ಜೋಡಣೆ
চুম্বকীয় তথ্য সংৰক্ষণ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡೇಟಾ ಸಂಗ್ರಹಣೆ
চুম্বকীয় বিচ্যুতি,ಕಾಂತೀಯ ವಿಚಲನ
চুম্বকীয় ডিস্ক,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
চুম্বকীয় ক্ষেত্ৰ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಫೀಲ್ಡ್
চুম্বকীয় প্ৰবাহ,ಕಾಂತೀಯ ಹರಿವು
চুম্বকীয় ফ&#39;কাচ,ಕಾಂತೀಯ ಗಮನ
চুম্বক সংশ্লেষণ,ಮ್ಯಾಗ್ನೆಟೋಸಿಂಥೆಸಿಸ್
চুম্বকীয় বল ৰেখা,ಕಾಂತೀಯ ಬಲದ ರೇಖೆ
চুম্বকীয় সংগ্ৰাহক,ಕಾಂತೀಯ ಸಂಗ್ರಾಹಕ
চুম্বকীয় মেৰুত্ব,ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ
চুম্বকীয় মেৰুত্ব,ಕಾಂತೀಯ ಧ್ರುವೀಯತೆ
চুম্বকীয় পৰিপূৰকতা,ಕಾಂತೀಯ ಶುದ್ಧತ್ವ
চুম্বকীয় ৰক্ষাকৱচ,ಕಾಂತೀಯ ರಕ್ಷಾಕವಚ
চুম্বকীয় বিক্ষিপ্ততা,ಕಾಂತೀಯ ಪ್ರಕ್ಷುಬ್ಧತೆ
চুম্বকীয় টেপ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
চুম্বকমাপক,ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
চুম্বকীয় চালিকা শক্তি (mmf),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡ್ರೈವಿಂಗ್ ಫೋರ್ಸ್ (ಎಂಎಂಎಫ್)
মেগনেট্ৰন,ಮ್ಯಾಗ್ನೆಟ್ರಾನ್
বৃদ্ধি,ವರ್ಧನೆ
পৰিমাণ,ಸಂಪುಟ
মাত্ৰা তুলনাকাৰী,ಪರಿಮಾಣ ಹೋಲಿಕೆದಾರ
পৰিমাণৰ ফলন,ಪ್ರಮಾಣ ಕಾರ್ಯ
ডাঙৰ কম্পিউটাৰ,ದೊಡ್ಡ ಕಂಪ್ಯೂಟರ್
মূল লাইন ষ্ট্ৰিম,ಮುಖ್ಯ ಸಾಲಿನ ಸ್ಟ್ರೀಮ್
সংখ্যাগৰিষ্ঠ বাহক,ಬಹುಪಾಲು ವಾಹಕ
সংখ্যাগৰিষ্ঠ বাহক কাৰেণ্ট,ಬಹುಪಾಲು ವಾಹಕ ಪ್ರಸ್ತುತ
"পাম্প সমন্বয়ক, পুনঃসংযোজিত","ಪಂಪ್ ಸಂಯೋಜಕ, ಮರುಸಂಯೋಜಕ"
MAN (মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক),MAN (ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್)
মানচেষ্টাৰ ক&#39;ডিং,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
মানুহৰ কোলাহল,ಮಾನವ ಶಬ್ದ
mantissa,ಮಂಟಿಸ್ಸಾ
মেপিং,ಮ್ಯಾಪಿಂಗ್
মাৰ্কোনি এন্টেনা,ಮಾರ್ಕೋನಿ ಆಂಟೆನಾ
চিহ্ন/সময় অনুপাত,ಚಿಹ್ನೆ/ಸಮಯ ಅನುಪಾತ
কভাৰটো,ಹೊದಿಕೆ
মাস্ক প্ৰগ্ৰেম কৰা rom,ಮಾಸ್ಕ್ ಪ್ರೋಗ್ರಾಮ್ ಮಾಡಿದ ರೋಮ್
ভাল কামৰ বাধা,ಉತ್ತಮ ಕೆಲಸದ ಅಡಚಣೆ
কভাৰ ৰম,ಕವರ್ ರೋಮ್
"আয়তন, ভৰ","ಪರಿಮಾಣ, ದ್ರವ್ಯರಾಶಿ"
মাষ্টাৰ ঘড়ী,ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
মাষ্টাৰ দোলক,ಮಾಸ್ಟರ್ ಆಂದೋಲಕ
মিল থকা ফিল্টাৰ,ಹೊಂದಾಣಿಕೆಯ ಫಿಲ್ಟರ್
মিল থকা লোড,ಹೊಂದಾಣಿಕೆಯ ಲೋಡ್
মিল থকা,ಹೊಂದಾಣಿಕೆಗೆ
মেট্ৰিক্স সমীকৰণ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸಮೀಕರಣ
হেড এন্টেনা টিভি,ಹೆಡ್ ಆಂಟೆನಾ ಟಿವಿ
সৰ্বোচ্চ ফৰৱাৰ্ড,ಗರಿಷ್ಠ ಮುಂದಕ್ಕೆ
সৰ্বোচ্চ লাভ,ಗರಿಷ್ಠ ಲಾಭ
সৰ্বোচ্চ শক্তি স্থানান্তৰ উপপাদ্য,ಗರಿಷ್ಠ ವಿದ್ಯುತ್ ವರ್ಗಾವಣೆ ಪ್ರಮೇಯ
সৰ্বোচ্চ নম্বৰ,ಗರಿಷ್ಠ ಸ್ಕೋರ್
সৰ্বোচ্চ বিপৰীত ভোল্টেজ,ಗರಿಷ್ಠ ರಿವರ್ಸ್ ವೋಲ್ಟೇಜ್
সৰ্বোচ্চ ব্যৱহাৰযোগ্য কম্পাঙ্ক (MUF),ಗರಿಷ್ಠ ಬಳಸಬಹುದಾದ ಆವರ್ತನ (MUF)
maxterm,ಗರಿಷ್ಠ
মেক্সৱেল সমীকৰণ,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಸಮೀಕರಣ
মাইক্ৰ&#39; চেনেলৰ গঠন,ಸೂಕ್ಷ್ಮ ಚಾನಲ್ ರಚನೆ
M-উত্পন্ন ফিল্টাৰ,M- ಪಡೆದ ಫಿಲ್ಟರ್
মানে মুক্ত পথ,ಉಚಿತ ಮಾರ್ಗ ಎಂದರ್ಥ
গড় মূল্য,ಸರಾಸರಿ ಮೌಲ್ಯ
বৰ্গ গড় মান,ಚದರ ಸರಾಸರಿ ಮೌಲ್ಯ
জোখ লোৱা যন্ত্ৰ,ಅಳತೆ ಉಪಕರಣ
যান্ত্ৰিক ফিল্টাৰ,ಯಾಂತ್ರಿಕ ಫಿಲ್ಟರ್
চিকিৎসা ইলেক্ট্ৰনিকছ,ವೈದ್ಯಕೀಯ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
মেগা ওম,ಮೆಗಾ ಓಮ್
মেগাবাইট,ಮೆಗಾಬೈಟ್
megger,ಮೆಗ್ಗರ್
স্মৃতিচাৰণ,ಸ್ಮರಣಾರ್ಥ
মেমৰি অভিগম সময়,ಮೆಮೊರಿ ಪ್ರವೇಶ ಸಮಯ
মেমৰি এৰে,ಮೆಮೊರಿ ಅರೇ
মেমৰি বাফাৰ ৰেজিষ্টাৰ,ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
স্মৃতিশক্তি কোষ,ಮೆಮೊರಿ ಕೋಶ
স্মৃতি কোষৰ ‘ৰেচ আৰউণ্ড’ পৰ্যায়,ಮೆಮೊರಿ ಸೆಲ್ &#39;ರೇಸ್ ಅರೌಂಡ್&#39; ಹಂತ
মেমৰি চিপ,ಮೆಮೊರಿ ಚಿಪ್
মাইক্ৰ&#39; চাৰ্কিট,ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್
স্মৃতি চক্ৰ,ಮೆಮೊರಿ ಚಕ್ರ
স্মৃতি চক্ৰ,ನೆನಪಿನ ಚಕ್ರ
মেমৰি মেপ,ಮೆಮೊರಿ ನಕ್ಷೆ
মেমৰি মেপ কৰা ইনপুট/আউটপুট,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಿದ ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್
স্মৃতিশক্তি পঢ়া,ಮೆಮೊರಿ ಓದುವಿಕೆ
স্মৃতি লিখা,ನೆನಪಿನ ಬರವಣಿಗೆ
"মেনু, কেটেলগ","ಮೆನು, ಕ್ಯಾಟಲಾಗ್"
অক্ষীয় সমতল,ಅಕ್ಷೀಯ ಸಮತಲ
জাল,ನಿವ್ವಳ
জাল বিশ্লেষণ,ಜಾಲರಿ ವಿಶ್ಲೇಷಣೆ
মেছ ষ্ট্ৰিম,ಜಾಲರಿ ಸ್ಟ್ರೀಮ್
মেছ সমীকৰণ,ಜಾಲರಿ ಸಮೀಕರಣ
ধাতু,ಲೋಹದ
ধাতুৰ বাকচ,ಲೋಹದ ಪೆಟ್ಟಿಗೆ
ধাতুৰ ফিল্ম ৰেজিষ্টৰ,ಲೋಹದ ಫಿಲ್ಮ್ ರೆಸಿಸ್ಟರ್
ধাতৱীকৰণ,ಲೋಹೀಕರಣ
মিটাৰ,ಮೀಟರ್
এম এফ টি ডি (একাধিক টোন ডায়েলিং),MFTD (ಬಹು ಟೋನ್ ಡಯಲಿಂಗ್)
মো,ಮೊ
এম আই চি (মাইক্ৰৱেভ ইন্টিগ্ৰেটেড চাৰ্কিট),MIC (ಮೈಕ್ರೋವೇವ್ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್)
মাইকা কেপাচিটৰ,ಮೈಕಾ ಕೆಪಾಸಿಟರ್
এম আই চি আৰ,MICR
সূক্ষ্ম চিহ্ন,ಸೂಕ್ಷ್ಮ ಗುರುತುಗಳು
মাইক্ৰ&#39;কম্পিউটাৰ,ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್
মাইক্ৰ&#39; নিয়ন্ত্ৰক,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
মাইক্ৰ&#39;ফেৰাড,ಮೈಕ್ರೋಫಾರ್ಡ್
মাইক্ৰ&#39;ফিছ,ಸೂಕ್ಷ್ಮಮೀನು
মাইক্ৰ&#39; নিৰ্দেশনা,ಸೂಕ್ಷ್ಮ ಸೂಚನೆ
মাইক্ৰস্কোপিক অপাৰেটিং চিষ্টেম,ಮೈಕ್ರೋಸ್ಕೋಪಿಕ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
সূক্ষ্ম যুক্তি,ಸೂಕ್ಷ್ಮ ತಾರ್ಕಿಕ
মাইক্ৰন,ಮೈಕ್ರಾನ್
মাইক্ৰ&#39;ফোন,ಮೈಕ್ರೊಫೋನ್
মাইক্ৰ’টনিক প্ৰভাৱ,ಮೈಕ್ರೋಟೋನಿಕ್ ಪರಿಣಾಮ
"মাইক্ৰ&#39;প্ৰচেছৰ, মাইক্ৰ&#39;প্ৰচেছৰ","ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್, ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್"
মাইক্ৰ&#39;প্ৰচেছৰ ক&#39;ড,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕೋಡ್
মাইক্ৰ&#39; প্ৰগ্ৰেম,ಸೂಕ್ಷ್ಮ ಪ್ರೋಗ್ರಾಂ
"মাইক্ৰ&#39; প্ৰগ্ৰেমিং, মাইক্ৰ&#39; প্ৰগ্ৰেমিং","ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್, ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್"
মাইক্ৰ&#39; ছেকেণ্ড,ಸೂಕ್ಷ್ಮ ಸೆಕೆಂಡ್
