Telugu,Hindi
"మైక్రోప్రోగ్రామ్
 సీక్వెన్సర్",सूक्ष्मादेश अनुक्रमक
"మైక్రోప్రోగ్రామ్
 స్టోర్",सूक्ष्मादेश भंडार
మైక్రోస్క్వెన్స్,सूक्ष्म अनुक्रम
మైక్రోవేవ్ లింక్,सूक्ष्म तरंग कड़ी
మిడిల్ పంచ్,मध्यम छिद्र
మిడిల్‌వేర్,मध्यम सामग्री
మిడికంప్యూటర్,मध्यम अभिकलित्र
వలస,प्रवासन
వలస మార్గం,प्रवासन पथ
"Miniassembler
 ప్రోగ్రామ్",लघु कोडांतरक क्रमादेश
మినీకంప్యూటర్,लघु अभिकलित्र
"మినీకంప్యూటర్
 సమీకరించేవాడు",लघु अभिकलित्र कोडांतरक
మినిడస్కెట్,लघु नम्यिका
మినిఫ్లాపీ డిస్క్,लघु नम्मिका
కనిష్ట యంత్రం,अत्पिष्ठ यंत्र
కనిష్ట ఉత్పత్తి,अल्पिष्ठ गुणनफल
కనిష్ట మొత్తం,अल्पिष्ठ योगफल
కనిష్ట చెట్టు,अल्पिष्ठ तरु
"మినిమాక్స్
 విధానం",अल्पमहिष्ठ क्रियाविधि
"కనీస ప్రాప్యత
 కోడింగ్",न्यूनतम अभिगम कूटलेखन
"కనీస ఖర్చు
కనీస ఖర్చు
 చెట్టు విస్తరించి ఉంది",निम्मनतम लागत वितान तरू
"కనీస ఆలస్యం
 ప్రోగ్రామింగ్",अल्पतम विलंब क्रमादेशन
"కనీస దూరం
 కోడ్",अल्पतम दूरी कूट
"కనీస జాప్యం
 కోడింగ్",अल्पतम प्रसूप्ति कूटलेखन
చిన్న నియంత్రణ క్షేత్రం,गौण नियंत्रण क्षेत्र
చిన్న చక్రం,गौण चक्र
మైనారిటీ క్యారియర్,गौण वाहक
మినోర్మోస్ట్ కీ,गौणतम कुंजी
చిన్న నిర్మాణం,लघु संरचना
చిన్న మొత్తం,लघु योग
Minterm,गुणद (गुणनयोगपद)
మైనస్ జెండా,ऋण पताका
మైనస్ జోన్,ऋण क्षेत्र
MIPS,मिप्स
"ఇతరాలు
 సమయం",विविध काल
మిస్ఫీడ్,कुभरण
"MIS (నిర్వహణ
 సమాచారం
 వ్యవస్థ)",मिस (प्रबंध सूचना तंत्र)
తప్పు నమోదు,कुपंजीपन
లోపం లేదు,अप्राप्ति त्रुटि
పొరపాటు,भूल
"మిశ్రమ స్థావరం
 సంజ్ఞామానం",मिश्रित आधार अंकज पद्धति
"మిశ్రమ స్థావరం
 సంఖ్య వ్యవస్థ",मिश्रित आधार संख्या पद्धति
"మిశ్రమ స్థావరం
 సంఖ్య
 వ్యవస్థ",मिश्रित आधार संख्यान पद्धति
"మిశ్రమ మోడ్
 వ్యక్తీకరణ",मिश्रित विधा व्यंजक
"మిశ్రమ-రాడిక్స్
 సంజ్ఞామానం",मिश्रित मूलांक अंकन पद्धति
"మిశ్రమ-రాడిక్స్
 సంఖ్య
 వ్యవస్థ",मिश्रित मूलांक संख्यान पद्धति
"మిశ్రమ రాడిక్స్
 వ్యవస్థ",मिश्रित मूलांक पद्धति
"మిశ్రమ రకం
 వ్యక్తీకరణ",मिश्रित प्रकार व्यंजक
జ్ఞాపకశక్తి,स्मरक
జ్ఞాపకశక్తి చిరునామా,स्मरक पता
జ్ఞాపకశక్తి పేరు,स्मरक नाम
"జ్ఞాపకశక్తి
 ఆపరేషన్ కోడ్",स्मरक संक्रिया कूट
జ్ఞాపక చిహ్నం,स्मरक प्रतीक
మోడల్ స్టేట్మెంట్,निदर्श कथन
