Bengali,Kannada
ত্রাণ এবং পুনর্বাসন,ಪರಿಹಾರ ಮತ್ತು ಪುನರ್ವಸತಿ
ত্রাণ তালিকা,ಪರಿಹಾರ ಪಟ್ಟಿ
ত্রাণ কাজ,ಪರಿಹಾರ ಕಾರ್ಯಗಳು
উপশম,ತಣಿಸು
রিলিভার,ಉಪಶಮನಕಾರ
ত্যাগ,ತಣಿಸು
চার্জ ত্যাগ,ಚಾರ್ಜ್ ಅನ್ನು ತ್ಯಜಿಸುವುದು
স্থানান্তর,ಸ್ಥಳಾಂತರ
অনীহা,ಇಷ್ಟವಿಲ್ಲದಿರುವುದು
মন্তব্য,ಟೀಕಿಸು
মন্তব্য কলাম,ಟೀಕೆಗಳ ಅಂಕಣ
প্রতিকারমূলক ক্রিয়া,ಪರಿಹಾರ ಕ್ರಮ
প্রতিকারমূলক ব্যবস্থা,ಪರಿಹಾರ ಕ್ರಮಗಳು
প্রতিকার স্থানান্তর,ಪರಿಹಾರ ವರ್ಗಾವಣೆ
অনুস্মারক,ಜ್ಞಾಪಿಸು
ক্ষমা,ಉಪಶಮನ
লাঘব করা,ರವಾನೆ
রেমিটি,ಸ ೦ ಗೀತ
রেমিট্যান্স,ರವಾನೆ
দূরবর্তী,ದೂರವಾದ
দূরবর্তী নিয়ন্ত্রণ,ದೂರ ನಿಯಂತ್ರಕ
অপসারণ,ತೆಗೆಯುವುದು
পারিশ্রমিক,ಸಂಭಾವನೆ
রেন্ডার,ನಿರೂಪಿಸಲು
পুনর্নবীকরণ,ನವೀಕರಣ
চাহিদা পুনর্নবীকরণ,ಬೇಡಿಕೆಯ ನವೀಕರಣ
ত্যাগ করুন,ವಶಪಡಿಸು
সংস্কার,ನವೀಕರಣ
ভাড়া,ಬಾಡಿಗೆ
ভাড়া স্থান,ಬಾಡಿಗೆ ಸ್ಥಳ
পুনরায় খোলা,ಪುನಃ ತೆರೆಯಲಾಗುವುದು
পুনর্গঠন,ಪುನಸ್ಸಂಘಟನೆ
পুনর্নির্মাণ,ಪುನಸ್ಸಂಯೋಜನೆ
মেরামতযোগ্য,ಸರಿಪಡಿಸಬಹುದಾದ
নিজের দেশে ফিরিয়ে দেওয়া,ಪುನರಾಗಮಿಸು
পরিষেবা প্রত্যাবাসন,ಸೇವೆಗಳ ವಾಪಸಾತಿ
শোধ করুন,ಮರುಹೊಂದಿಸು
পরিশোধযোগ্য,ಮರುಪಾವ್ಯ
বাতিল,ರದ್ದುಗೊಳಿಸು
পুনরাবৃত্তি যাতে,ಆದೇಶವನ್ನು ಪುನರಾವರ್ತಿಸಿ
পুনরাবৃত্তি কাজ,ಪುನರಾವರ್ತಿತ ಕೆಲಸ
প্রতিস্থাপন,ಬದಲಾಗಿ ಕಾಣಿಸು
প্রতিস্থাপন,ಬದಲಾವಣೆ
পুনরায় পরিশোধ,ಪುನಃ ತುಂಬಿಸುವುದು
রিপোর্ট,ವರದಿ
সংগ্রহস্থল,ಅಂಗಡಿ
প্রতিনিধিত্ব,ನಿರೂಪಣೆ
প্রতিনিধি,ಪ್ರತಿನಿಧಿ
তিরস্কার,ತಣಿಸು
পুনরায় মুদ্রণ,ಪುನರ್ನಿರ್ಮಾಣ
প্রতিশোধ গ্রহণ,ಪ್ರತಿಷ್ಠಾನಕ್ಕೆ ಸಂಬಂಧಿಸಿದ
পুনরুত্পাদন,ಪುನರುತ್ಪಾದಿಸು
প্রজনন,ಪುನರುಜ್ಜೀವನ
প্রজাতন্ত্র দিবস,ಗಣರಾಜ್ಯದ ದಿನ
প্রত্যাখ্যান,ನಿರಾಕರಿಸು
প্রত্যাখ্যান,ಅಸಂಗತ
পুনরায় কিনে,ಪುನಃ ಒಪ್ಪಿಸು
খ্যাতি,ಪ್ರತಿಷ್ಠೆ
প্রয়োজনীয়তা,ಅವಶ್ಯಕತೆ
প্রয়োজনীয়,ಅಗತ್ಯವಾದ
প্রয়োজনীয় তথ্য,ಅಗತ್ಯ ಮಾಹಿತಿ
প্রয়োজনীয়,ಅವಶ್ಯರತೆಗಳು
অনুরোধ,ಕೋರುವುದು
চাহিদা পত্র,ಕೋರಿಕೆ ರೂಪ
অনুরোধ স্লিপ,ಕೋರಿಕೆ ಸ್ಲಿಪ್
উদ্ধার,ರಕ್ಷಣೆ
গবেষণা কাজ,ಸಂಶೋಧನೆ ಕೆಲಸ
বিরক্তি,ಅಸಮಾಧಾನ
সংরক্ষণ,ಮೀಸಲಾತಿ
রিজার্ভেশন ফি,ಮೀಸಲಾತಿ ಶುಲ್ಕ
পোস্ট সংরক্ষণ,ಪೋಸ್ಟ್ನ ಮೀಸಲಾತಿ
সংচিতি,ಕಾಯ್ದಿರಿಸು
সংরক্ষিত আবাসন,ಕಾಯ್ದಿರಿಸಿದ ವಸತಿ
সংরক্ষিত আসন,ಕಾಯ್ದಿರಿಸಿದ ಕ್ಷೇತ್ರ
ন্যূনতম মূল্য,ರಿಸರ್ವ್ ಬೆಲೆ
পুনর্বাসন,ಪುನರ್ವಸತಿ
রশ্মি,ಪುನರ್ಹುರಿಸು
বাসস্থান,ವಾಸಿಸುವಿಕೆ
আবাসিক অনুমোদন,ನಿವಾಸಿ ಪರವಾನಗಿ
বাসিন্দা,ನಿವಾಸಿ
আবাসিক,ವಸತಿ
আবাসিক আবাসন,ವಸತಿ ವಸತಿ
আবাসিক ঠিকানা,"ಮನೆಯ ವಿಳಾಸ, ವಾಸಸ್ಥಳದ ವಿಳಾಸ"
আবাসিক কোয়ার্টার,ವಸತಿ ತ್ರೈಮಾಸಿಕ
অবশিষ্টাংশ,ಉಳಿಕೆ
অবশিষ্টাংশ পেনশন,ಉಳಿಕೆ ಪಿಂಚಣಿ
অবশিষ্টাংশ শক্তি,ಉಳಿಕೆ ಶಕ್ತಿ
পদত্যাগ,ರಾಜೀನಾಮೆ
প্রতিহত করা,ವಿರೋಧಿಸು
রেজোলিউশন,ಪರಿಹಲನ
শ্রদ্ধার সাথে,ಗೌರವದಿಂದ
যথাক্রমে,ಅನುಕ್ರಮವಾಗಿ
উত্তরদাতা,ಪ್ರತಿವಾದಿ
প্রতিক্রিয়া,ಪ್ರತಿಕ್ರಿಯೆ
দায়িত্ব,ಹೊಣೆಗಾರಿಕೆ
দায়ী,ಹೊಣೆಗಾರ
প্রতিক্রিয়াশীল,ಜವಾಬ್ದಾರಿಯುತ
বিশ্রামাগার,ವಿಶ್ರಾಂತಿ ಮನೆ
পুনরুদ্ধার,ಪುನಃಸ್ಥಾಪಿಸು
সংযম,ನಿರ್ಬಂಧ
সীমাবদ্ধ,ನಿರ್ಬಂಧಿಸಿರುವ
সীমাবদ্ধ ছুটি,ನಿರ್ಬಂಧಿತ ರಜೆ
সীমাবদ্ধতা,ನಿರ್ಬಂಧ
ফলাফল ভিত্তিক কাজ,ಫಲಿತಾಂಶ ಆಧಾರಿತ ಕೆಲಸ
জীবনবৃত্তান্ত,ಪುನರಾರಂಭಿಸು
রিলামমন,ಪುನರಾರಂಭಿಸು
পুনঃসূচনা,ಪುನರಾರಂಭ
ধরে রাখা,ಉಳಿಸಿಕೊಳ್ಳಲು
ধরে রাখার মূল্য,ಧಾರಣ ಬೆಲೆ
অবসরপ্রাপ্ত,ನಿವೃತ್ತ
অবসর,ನಿವೃತ್ತಿ
অবসর সুবিধা,ನಿವೃತ್ತಿ ಪ್ರಯೋಜನಗಳು
অবসরপ্রাপ্ত বয়স,ನಿವೃತ್ತ ವಯಸ್ಸು
অবসরপ্রাপ্ত পেনশন,ನಿವೃತ್ತ ಪಿಂಚಣಿ
Retrenched কর্মীরা,ಮರುಪಡೆಯಲಾದ ಸಿಬ್ಬಂದಿ
Retrenchment,ಹಿಂಜರಿಕೆ
Retroactive বেতন,ಹಿಮ್ಮೇಳದ ವೇತನ
প্রত্যাবর্তন,ಮರಳಿ
ফিরতি যাত্রা,ಹಿಂತಿರುಗಿ ಪ್ರಯಾಣ
পোস্ট রিটার্ন,ಪೋಸ್ಟ್ ರಿಟರ್ನ್
পুনর্বিবেচনা,ಮರು ಸಮತೋಲನ
পুনর্নির্মাণ,ಮರುಮೌಲ್ಯ
রাজস্ব,ಆದಾಯ
রাজস্ব ব্যয়,ಆದಾಯ ವೆಚ್ಚ
রেভিনিউ স্ট্যাম্প,ಕಂದ್ಯ ಅಂಚೆಚೀಟಿ
বিপরীত,ಹಿಮ್ಮೆ
রিভার্টেড,ಹಿಂತಿರುಗಿದ
পুনঃমূল্যায়ন,ಸಮೀಕ್ಷೆ
পর্যালোচনা বোর্ড,ಪರಿಶೀಲನಾ ಮಂಡಳಿ
সংশোধন,ಪರಿಷ್ಕರಿಸು
সংশোধিত এজেন্ডা,ಪರಿಷ್ಕೃತ ಕಾರ್ಯಸೂಚಿ
সংশোধিত বাজেট,ಪರಿಷ್ಕೃತ ಬಜೆಟ್
সংশোধিত অনুমান,ಪರಿಷ್ಕೃತ ಅಂದಾಜು
সংশোধিত বিধি,ಪರಿಷ್ಕೃತ ನಿಯಮಗಳು
পুনর্বিবেচনা,ಪರಿಷ್ಕರಣೆ
বেতন স্কেল সংশোধন,ವೇತನ ಪ್ರಮಾಣದ ಪರಿಷ್ಕರಣೆ
পুনর্জীবন,ಪುನರ್ -ಹ
প্রত্যাহার,ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆ
প্রত্যাহার,ರದ್ದು
বিপ্লব,ಕ್ರಾಂತಿ
ঘূর্ণী তহবিল,ಸುತ್ತುತ್ತಿರುವ ನಿಧಿ
পুরষ্কার,ಬಹುಮಾನ
পুরষ্কার স্কিম,ಪ್ರತಿಫಲ ಯೋಜನೆ
ঠিক আছে,ಬಲ
অধিকারী দাবিদার,ಸರಿಯಾದ ಹಕ್ಕುದಾರ
অনমনীয়,ಕಠಿಣವಾದ
দাঙ্গা,ಗಲಭೆ
ঝুঁকি,ಅಪಾಯ
ঝুঁকি ক্রয়,ಅಪಾಯ ಖರೀದಿಗೆ
প্রতিদ্বন্দ্বী,ಪ್ರತಿಸ್ಪರ್ಧಿ
রোড মাইলেজ,ರಸ್ತೆಮಾಪಕ
রোডওয়ে,ರಸ್ತೆಮದಿ
ভূমিকা,ಪಾತ್ರ
রোল,ಉರುಳಿಸು
ঘূর্ণায়মান পরিকল্পনা,ರೋಲಿಂಗ್ ಯೋಜನೆ
রোল নাম্বার,ಕ್ರಮ ಸಂಖ್ಯೆ
রোস্টার,ಗುಡಿಸಲು
ঘূর্ণন,ಸುತ್ತುವುದು
রুক্ষ,ಒರಟು
রুক্ষ কপি,ಒರಟು
বন্ধ rounding,ಸುತ್ತುವರಿಯುವುದು
রুট,ಮಾರ್ಗ
রুটিন,ವಾಡಿಕೆಯ
রুটিন নোট,ವಾಡಿಕೆಯ ಟಿಪ್ಪಣಿ
রুটিন পরীক্ষা,ವಾಡಿಕೆಯ ಪರೀಕ್ಷೆ
রয়্যালটি,ರಂಗುಟ
রাবার স্ট্যাম্প,ರಬ್ಬರ್ ಸ್ಟಾಂಪ್
অভদ্র,ಒರಟು
নিয়ম,ಆಳ್ವಿಕೆ
শাসক,ಕೊಲೆಗಾರ
নিয়ম এবং প্রবিধান,ನಿಯಮಗಳು ಮತ್ತು ನಿಬಂಧನೆಗಳು
ব্যবসায়ের নিয়ম,ವ್ಯವಹಾರದ ನಿಯಮಗಳು
রায়,ತೀರ್ಪು
ক্ষমতাসীন দল,ಆಡಳಿತ ಪಕ್ಷ
গুজব,ವದಂತಿ
চলমান কর্মীরা,ನಡೆಸುವ ಸಿಬ್ಬಂದಿ
গ্রামীণ উন্নয়ন পরিকল্পনা,ಗ್ರಾಮೀಣಾಭಿವೃದ್ಧಿ
গ্রামীণ উত্থান,ಗ್ರಾಮೀಣ ಉನ್ನತಿ
জলছবি,ಹಳ್ಳಿಗೊಡು
বিশ্রাম স্তর,ಸಬ್ಬಚ್ಚ ರಜೆ
নাশকতা,ಧಾರಾಚಿಸು
বস্তা,ಗೋಣಿ ಚೀಲ
নিরাপদ,ಸುರಕ್ಷಿತ
নিরাপত্তা হেফাজত,ಸುರಕ್ಷಿತ ಪಾಲನೆ
সুরক্ষা,ರಕ್ಷಕ
সুরক্ষা,ಸುರಕ್ಷತೆ
নিরাপত্তা যন্ত্র,ಸುರಕ್ಷತಾ ಸಾಧನ
নিরাপত্তা বিধি,ಸುರಕ್ಷತಾ ನಿಯಮಗಳು
বেতনভোগী ক্লাস,ಸಂಬಳ ಪಡೆಯುವ ವರ್ಗ
বেতন,ಸಂಬಳ
বেতন চেক,ಸಂಬಳ ಪರಿಶೀಲನೆ
বেতন ছাড়,ಸಂಬಳ ಕಡಿತ
বেতন পুনর্বিচার,ಸಂಬಳ ಪರಿಶೀಲನೆ
বেতন কাঠামো,ಸಂಬಳ ರಚನೆ
বিক্রয় দলিল,ಮಾರಾಟ
বিক্রয় বিভাগ,ಮಾರಾಟ ವಿಭಾಗ
বিক্রয় কর,ಮಾರಾಟ ತೆರಿಗೆ
প্রধান,ಪ್ರಮುಖ
উদ্ধার,ರಕ್ಷಣೆ
উদ্ধার এবং স্ক্র্যাপ,ರಕ್ಷಣೆ ಮತ್ತು ಸ್ಕ್ರ್ಯಾಪ್
নমুনা,ಮಾದರಿ
নমুনা চেকিং,ಮಾದರಿ ಪರಿಶೀಲನೆ
নমুনা জরিপ,ಮಾದರಿ ಸಮೀಕ್ಷೆ
নমুনা,ಮಾದರಿ
অনুমোদন,ಅನುಮೋದನೆ
অনুমোদিত বাজেট,ಮಂಜೂರಾದ ಬಜೆಟ್
অনুমোদিত বাজেটের অনুমান,ಮಂಜೂರಾದ ಬಜೆಟ್ ಅಂದಾಜು
অনুমোদিত প্রকল্প,ಮಂಜೂರಾದ ಯೋಜನೆ
অনুমোদিত শক্তি,ಮಂಜೂರಾದ ಶಕ್ತಿ
অনুমোদন কর্তৃপক্ষ,ಮಂಜೂರಾತಿ ಅಧಿಕಾರ
অনুমোদনের আদেশ,ಅನುಮೋದನೆ ಆದೇಶ
পবিত্রতা,ಪಾವನಶೀಲತೆ
স্যানিটেশন,ನೈರ್ಮಲ್ಯ
সন্তোষ,ತೃಪ್ತಿ
সন্তোষজনক,ತೃಪ್ತಿಕರ
সংরক্ষণের ধারা,ಉಳಿತಾಯ ಷರತ್ತು
সঞ্চয় প্রকল্প,ಉಳಿತಾಯ ಯೋಜನೆ
স্কেল,ದಳ
বেতন স্কেল,ವೇತನದ ಪ್ರಮಾಣ
অভাব,ಕೊರತೆ
অভাব অঞ্চল,ಕೊರತೆ ಪ್ರದೇಶ
সম্পদের অভাব,ಸಂಪನ್ಮೂಲಗಳ ಕೊರತೆ
দৃশ্য,ಸನ್ನಿವೇಶ
সময়সূচী,ವೇಳೆ
নির্ধারিত ব্যাংক,ನಿಗದಿತ ಬ್ಯಾಂಕ್
তফসিলি বর্ণ,ಪರಿಶುದ್ಧ ಜಾತಿ
তফসিলি উপজাতি,ಪರಿಶುದ್ಧ ಬುಡಕಟ್ಟು
দাবির সময়সূচী,ಬೇಡಿಕೆಗಳ ವೇಳಾಪಟ್ಟಿ
সরবরাহের সময়সূচী,ಪೂರೈಕೆಯ ವೇಳಾಪಟ್ಟಿ
পরিকল্পনা,ಯೋಜನೆ
বৃত্তি,ವಿದ್ಯಾರ್ಥಿವೇತನ
বৈজ্ঞানিক ব্যবস্থাপনা,ವೈಜ್ಞಾನಿಕ ನಿರ್ವಹಣೆ
সুযোগ,ವ್ಯಾಪ್ತಿ
স্কোর,ಅಂಕ
স্কোর আউট,ಸ್ಕೋರ್ .ಟ್
স্ক্র্যাপ মান,ಸ್ಕ್ರ್ಯಾಪ್ ಮೌಲ್ಯ
স্ক্রিনিং,ತಣಿಸುವುದು
স্ক্রিনিং কমিটি,ತಪಾಸಣೆ ಸಮಿತಿ
লিপি,ಸ್ಕ್ರಿಪ್ಟ್
স্ক্রুটিনাইজার,ಪರಿಶೀಲನಾಪರಕ
তদন্ত,ಪರಿಶೀಲನೆ
সীল,ಮುದ್ರೆ
বদ্ধ,ಮುಚ್ಚಿದ
সিল টেন্ডার,ಮೊಡಿಸಿದ ಕೋಮಲ
সিলার,ಮುದ್ರಕ
অফিস সিল,ಕಚೇರಿಯ ಮುದ್ರೆ
অনুসন্ধান,ಹುಡುಕಿ Kannada
অনুসন্ধান প্রচার,ಹುಡುಕಾಟ ಪ್ರಚಾರ
অনুসন্ধান অপারেশন,ಹುಡುಕಾಟ ಕಾರ್ಯಾಚರಣೆ
তল্লাশি হুকুমনামা,ಶೋಧ ವಾರ
মৌসুমী বেকারত্ব,ಕಾಲೋಚಿತ ನಿರುದ್ಯೋಗ
ঋতু টিকেট,Season ತುವಿನ ಟಿಕೆಟ್
মাধ্যমিক,ದ್ವಿತೀಯ
মাধ্যমিক শিক্ষা,ಪ್ರೌಢ ಶಿಕ್ಷಣ
মাধ্যমিক শিল্প,ದ್ವಿತೀಯ ಉದ್ಯಮ
দ্বিতীয় শ্রেণী,ದ್ವಿತೀಯ ದರ್ಜೆ
গোপনীয়তা,ರಹಸ್ಯ
গোপন,ರಹಸ್ಯ
সচিবালয়,ಕಾರ್ಯದರ್ಶಿ
সচিবালয় পরিষেবা,ಸಚಿವಾಲಯದ ಸೇವೆ
গুপ্তভোট,ರಹಸ್ಯವಾದ ಮತದಾನ
গোপন কভার,ರಹಸ್ಯ ಕವರ್
গোপন তহবিল,ರಹಸ್ಯ ನಿಧಿಗಳು
গোপন তদন্ত,ರಹಸ್ಯ ವಿಚಾರಣೆ
গোপন নির্দেশ,ರಹಸ್ಯ ಸೂಚ
গোপন চিঠি,ರಹಸ್ಯ ಪತ್ರ
অধ্যায়,ವಿಭಾಗ
সেক্টর,ವಲಯ
ধর্মনিরপেক্ষ,ಜಾತ್ಯತೀತ
সুরক্ষা,ಭದ್ರತೆ
নিরাপত্তা আমানত,ಭದ್ರತಾ ಠೇವಣಿ
সুরক্ষা নির্দেশ,ಭದ್ರತಾ ಸೂಚನೆ
নিরাপত্তা ব্যবস্থা,ಭದ್ರತಾ ಕ್ರಮ
পৃথকীকরণ,ಪ್ರತ್ಯೇಕಿಸು
জব্দ,ವಶಪಡಿಸಿಕೊಳ್ಳುವಿಕೆ
নির্বাচন কমিটি,ಆಯ್ಕೆ ಸಮಿತಿ
নির্বাচন,ಆಯ್ಕೆ
নির্বাচন বোর্ড,ಆಯ್ಕೆ ಫಲಕ
নির্বাচন কমিটি,ಆಯ್ಕೆ ಸಮಿತಿ
নির্বাচন গ্রেড,ಆರಿಕೆ ದರ್ಜಿ
নির্বাচন পোস্ট,ಆಯ್ಕೆ ಪೋಸ್ಟ್
নির্বাচন পদ্ধতি,ಆಯ್ಕೆ ವಿಧಾನ
নির্বাচন পরীক্ষা,ಆಯ್ಕೆ ಪರೀಕ್ಷೆ
তালিকা নির্বাচন করুন,ಪಟ್ಟಿ ಆಯ್ಕೆಮಾಡಿ
স্ব-মূল্যায়ন (স্ব-মূল্যায়ন),ಸ್ವಯಂ ಮೌಲ್ಯಮಾಪನ (ಸ್ವಯಂ ಮೌಲ್ಯಮಾಪನ)
আত্মবিশ্বাস,ಆತ್ಮ ವಿಶ್ವಾಸ
স্ব-অন্তর্ভুক্ত নোট,ಸ್ವಯಂ-ಒಳಗೊಂಡಿರುವ ಟಿಪ್ಪಣಿ
আত্মকর্মসংস্থানের,ಸ್ವಯಂ ಉದ್ಯೋಗ
স্ব-ব্যাখ্যামূলক,ಸ್ವಪ್ರಶಮಕ
স্ব-সরকার,ಸ್ವಸಾಧಾರಾಧಿಕಾರಿ
