Assamese,Gujarati
বহুগুণী গোট,ગુણાકાર જૂથ
বহুগুণী বিপৰীতমুখী,ગુણાકાર વ્યસ્ત
বহুগুণতা,બહુવિધતા
মূলৰ বহুগুণতা,મૂળની બહુવિધતા
শূন্যৰ বহুগুণতা,શૂન્યનો ગુણાકાર
বহুগুণক,ગુણક
গুণ কৰা,ગુણાકાર
বহুচলকীয় বিতৰণ,બહુવિધ વિતરણ
বহুচলকীয় স্বাভাৱিক বিতৰণ,બહુવિધ સામાન્ય વિતરણ
বহুবিকল্পিত জনসংখ্যা,બહુવિધ વસ્તી
উমৈহতীয়া,પરસ્પર
নবলা,નાબલા
নেপিয়াৰিয়ান,નેપિરીયન
নেপিয়াৰিয়ান লগাৰিদম,નેપીરીયન લઘુગણક
প্ৰাকৃতিক লগাৰিদম,કુદરતી લઘુગણક
প্ৰাকৃতিক সংখ্যা,કુદરતી સંખ્યા
নটিকেল মাইল,નોટિકલ માઇલ
n-মাত্ৰিক,n-પરિમાણીય
n-মাত্ৰিক ভেক্টৰ স্থান,n-પરિમાણીય વેક્ટર જગ્યા
প্ৰয়োজনীয় আৰু পৰ্যাপ্ত চৰ্ত,જરૂરી અને પર્યાપ્ત સ્થિતિ
প্ৰয়োজনীয় চৰ্ত,જરૂરી સ્થિતિ
অস্বীকাৰ কৰা,નકાર
ঋণাত্মক,નકારાત્મક
ঋণাত্মক বক্ৰতা,નકારાત્મક વળાંક
ঋণাত্মক নিৰ্দিষ্ট ৰূপ,નકારાત્મક ચોક્કસ સ્વરૂપ
ঋণাত্মক নিৰ্দিষ্ট মেট্ৰিক্স,નકારાત્મક ચોક્કસ મેટ્રિક્સ
ঋণাত্মক অৰ্ধনিৰ্দিষ্ট ৰূপ,નકારાત્મક અર્ધ-નિશ્ચિત સ્વરૂપ
ওৰচ চুবুৰি,પડોશી
নেষ্টেড নমুনা সংগ্ৰহ কৰা,નેસ્ટેડ સેમ્પલિંગ
নেট প্ৰজনন হাৰ,ચોખ્ખો પ્રજનન દર
নিউটনৰ বলবিজ্ঞান,ન્યુટોનિયન મિકેનિક્સ
নিউটনৰ বিভক্ত পাৰ্থক্যৰ সূত্ৰ,ન્યુટનનું વિભાજિત તફાવત સૂત્ર
নিউটনৰ গতিৰ নিয়ম,ન્યુટનના ગતિના નિયમો
নেইমেন আবণ্টন,Neyman ફાળવણી
নেইমেন পিয়ৰচন তত্ত্ব,નેમેન પીયર્સન સિદ્ધાંત
nilpotent মৌল,નિર્બળ તત્વ
nilpotent মেট্ৰিক্স,નિલપોટન્ટ મેટ્રિક્સ
ন&#39;ড,નોડ
অ-এবেলিয়ান গোট,બિન-અબેલિયન જૂથ
অনিৰপেক্ষ অভিসৰণ,બિન-સંપૂર્ણ સંકલન
অবীজগণিতীয়,બિન-બીજગણિત
অ-অৱক্ষয়ী,બિન-અધોગતિ
অ-অৱক্ষয়ী মৌলিক সম্ভাৱ্য সমাধান,બિન-ડિજનરેટ મૂળભૂત શક્ય ઉકેલ
অঘন,બિન-ગાઢ
অঘন গোট,બિન-ગાઢ સમૂહ
বিন্দুৰ অসংখ্য অসীমতা,પોઈન્ટની બિન-ગણતરીય અનંતતા
অসংখ্যাযোগ্য গোট,અસંખ્યક સમૂહ
অবিভাজনযোগ্য,અભેદ્ય
খালী নহয় উপগোট,બિન ખાલી સબસેટ
অ-ইউক্লিডীয় জ্যামিতি,બિન-યુક્લિડિયન ભૂમિતિ
অসমজাতীয়,બિન-સમાન
অ-ছেদক,બિન છેદાય છે
অৰৈখিক বীজগণিতীয় সমীকৰণ,બિન-રેખીય બીજગણિત સમીકરણ
অৰৈখিক অৱভেদ্য সমীকৰণ,બિન-રેખીય વિભેદક સમીકરણ
অৰৈখিক সমীকৰণ,બિન-રેખીય સમીકરણ
অৰৈখিক প্ৰগ্ৰেমিং,બિન-રેખીય પ્રોગ્રામિંગ
অৰৈখিক ৰিগ্ৰেছন,બિન-રેખીય રીગ્રેસન
অৰৈখিক সম্পৰ্ক,બિન-રેખીય સંબંધ
অঋণাত্মক পূৰ্ণসংখ্যা,બિન-નકારાત્મક પૂર્ણાંક
অঋণাত্মক চলক,બિન-નકારાત્મક ચલ
নন-পেৰামেট্ৰিক পৰীক্ষা,બિન-પેરામેટ્રિક પરીક્ષણ
অ-সম্ভাৱ্যতাবাদী পদ্ধতি,બિન-સંભવિત અભિગમ
অ-একক মেট্ৰিক্স,બિન-એકવચન મેટ્રિક્સ
অ-প্ৰতিসম মেট্ৰিক্স,બિન-સપ્રમાણ મેટ્રિક્સ
অতুচ্ছ,બિન-તુચ્છ
অবিলোপহীন নিৰ্ণায়ক,અદ્રશ્ય નિર્ણાયક
অশূন্য,બિન રદબાતલ
অ-শূন্য উপগোট,બિન રદબાતલ સબસેટ
অ-শূন্য নিৰ্ণায়ক,બિન-શૂન્ય નિર્ણાયક
NOR গেট,નોર ગેટ
স্বাভাৱিক,સામાન્ય
স্বাভাৱিক ত্বৰণ,સામાન્ય પ્રવેગક
স্বাভাৱিক কোণ,સામાન્ય કોણ
স্বাভাৱিক বক্ৰ,સામાન્ય વળાંક
স্বাভাৱিক ঘনত্বৰ কাৰ্য্য,સામાન્ય ઘનતા કાર્ય
স্বাভাৱিক বিতৰণ,સામાન્ય વિતરણ
স্বাভাৱিক বিতৰণ ফলন,સામાન્ય વિતરણ કાર્ય
মেট্ৰিক্সৰ বাবে স্বাভাৱিক ৰূপ,મેટ્રિક્સ માટે સામાન્ય સ્વરૂપ
স্বাভাৱিক কম্পাঙ্ক,સામાન્ય આવર્તન
স্বাভাৱিক বক্ৰ,સામાન્યકૃત વળાંક
স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা,સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર
নৰ্মেলাইজাৰ,નોર્મલાઇઝર
স্বাভাৱিক মেট্ৰিক্স,સામાન્ય મેટ્રિક્સ
সাধাৰণ সম্ভাৱনা বক্ৰ,સામાન્ય સંભાવના વળાંક
স্বাভাৱিক সম্ভাৱনা বিতৰণ,સામાન્ય સંભાવના વિતરણ
সাধাৰণ উপগোট (=বিশিষ্ট উপগোট),સામાન્ય પેટાજૂથ (=વિશિષ્ટ પેટાજૂથ)
ৰৈখিক স্থান,સામાન્ય રેખીય જગ્યા
এটা ভেক্টৰৰ নিয়ম,વેક્ટરનો ધોરણ
গেট নহয়,ગેટ નથી
ক&#39;তো ঘন গোট নাই,ક્યાંય ગાઢ સમૂહ નથી
শূন্য অনুমান,નલ પૂર્વધારણા
শূন্য মেট্ৰিক্স,નલ મેટ્રિક્સ
শূন্য ছেট,નલ સેટ
শূন্য ভেক্টৰ,નલ વેક્ટર
সংখ্যা,સંખ્યા
সংখ্যা অক্ষ,સંખ્યા અક્ષ
সংখ্যা ব্যৱস্থা,સંખ્યા પદ્ધતિ
সংখ্যাৰ,સંખ્યા
সংখ্যাকৰণ,સંખ્યા
লৱ,અંશ
সংখ্যাগত সহগ,સંખ્યાત્મક ગુણાંક
সংখ্যাগত গণনা,સંખ્યાત્મક ગણતરી
সংখ্যাগত পাৰ্থক্য,સંખ્યાત્મક તફાવત
সংখ্যাগত পদ্ধতি,સંખ્યાત્મક પદ્ધતિ
n-ভেক্টৰ,n-વેક્ટર
n-ভেক্টৰ স্থান,n-વેક્ટર જગ્યા
বস্তু,પદાર્થ
বস্তুনিষ্ঠ কাৰ্য্য,ઉદ્દેશ્ય કાર્ય
তিৰ্যক,ત્રાંસુ
তিৰ্যক asymptote,ત્રાંસી એસિમ્પ્ટોટ
তিৰ্যক অক্ষ,ત્રાંસી અક્ષ
তিৰ্যক অংশ,ત્રાંસુ વિભાગ
পৰ্যবেক্ষণ,અવલોકન
পৰ্যবেক্ষণ কৰা কম্পাঙ্ক,અવલોકન કરેલ આવર્તન
obtuse কোণ,અસ્પષ્ટ કોણ
অষ্টভুজ,અષ્ટકોણ
অষ্টভুজ,ઓક્ટાહેડ્રોન
অক্টল ব্যৱস্থা,ઓક્ટલ સિસ્ટમ
অক্টেন্ট,ઓક્ટન્ટ
অস্বাভাৱিক,એકી
অদ্ভুত বক্ৰ,વિચિત્ર વળાંક
অদ্ভুত সংখ্যা,એકી સંખ્યા
অদ্ভুত ক্ৰমবিন্যাস,વિચિત્ર ક્રમચય
অদ্ভুত বহুপদ,વિચિત્ર બહુપદી
ogive,ઓગિવ
এটাৰ পৰা এটালৈ চিঠিপত্ৰ,એક થી એક પત્રવ્યવહાર
এটাৰ পৰা এটালৈ কাৰ্য্য,એક થી એક કાર્ય
এটাৰ পৰা এটালৈ মানচিত্ৰ,એક થી એક નકશો
একমুখী শ্ৰেণীবিভাজন,એક-માર્ગી વર્ગીકરણ
মানচিত্ৰত,નકશા પર
খোলা,ખુલ્લા
মুকলি বল,ઓપન બોલ
মুকলি ব্যৱধান,ખુલ્લું અંતરાલ
মুকলি ৰশ্মি,ખુલ્લું કિરણ
খোলা ছেট,ઓપન સેટ
সঞ্চালন,કામગીરી
কাৰ্য্যকৰী গৱেষণা,ઓપરેશનલ સંશોધન
অপাৰেচন ৰিচাৰ্চ,કામગીરી સંશોધન
অপাৰেটৰ,ઓપરેટર
