Hindi,Telugu
नेट आवेश,నికర ఛార్జ్
निबल प्राथमिक उत्पादकता,నికర ప్రాధమిక ఉత్పాదకత
नेट उत्पादन दक्षता,నికర ఉత్పత్తి సామర్థ్యం
जाल जाति,నెట్‌వర్క్ జాతులు
तंत्रिका पट्टिका,న్యూరల్ ప్లేట్
तंत्रिकादौर्बल्य,న్యూరాస్తెనియా
तंत्रिकाच्छद,న్యూరిలెమ్మ
तंत्रिका पीयूषिका,న్యూరో హైపోఫిసిస్
तंत्रि अंतःस्रावी तंत्र,న్యూరోఎండోక్రిన్ వ్యవస్థ
तंत्रिउपकला,న్యూరోపీథీలియం
तंत्रिबंध कोशिका,న్యూరోగ్లియా సెల్
तंत्रिका हाइपोफाइसिस,న్యూరోహైపోఫిసిస్
तंत्रिका-पेशी प्रकार्य,న్యూరోమస్కులర్ ఫంక్షన్
"तंत्रिकोशिका, न्यूरॉन",న్యూరాన్
न्यूरोफाइसिन प्रोटीन बंध,న్యూరోఫిసిన్-ప్రోటీన్ బాండ్
न्यूरोस्पोरा,న్యూరోస్పోరా
तंत्रिशल्य चिकित्सक,న్యూరో సర్జన్
विक्षिप्तिजन्य दुश्चिंता,న్యూరోటిక్ ఆందోళన
"विक्षिप्त व्यष्टि, विक्षिप्त व्यक्ति",న్యూరోటిక్ వ్యక్తి
तंत्रिप्रेषी,న్యూరోట్రాన్స్మిటర్
तंत्रिकायन,నాడీ
उदासीनीकरण,తటస్థీకరణ
"उदासीन रंजी, उभयरंजी",న్యూట్రోఫిల్
नव वर्गिकी,కొత్త సిస్టమాటిక్స్
नियासीन,నియాసిన్
निकेत विशिष्टीकरण,సముచిత స్పెషలైజేషన్
निकेत,సముచితం
निकोटिनैमाइड ऐडेनीन,నికోటినామైడ్ అడెనిన్
निकोटीन,నికోటిన్
निकोटीनिक अम्ल,నికోటినిక్ ఆమ్లం
निमेषक झिल्ली,నిక్టిటేటింగ్ పొర
नाइजेला,నిగెల్లా
रात्रि-पुष्प,రాత్రి పువ్వు
नाइल पर्च,నైలు పెర్చ్
निस्सल पिंड,నిస్ల్ బాడీ
निस्सल कणिका,నిస్ల్ యొక్క కణిక
नाइट्रिक ऑक्साइड,నైట్రిక్ ఆక్సైడ్
"नाइट्रीकरण, नाइट्रीयन",నైట్రిఫికేషన్
नाइट्रीकारी जीवाणु,నైట్రిఫైయింగ్ బాక్టీరియం
नाइट्रोसेलुलोस,నైట్రోసెల్యులోజ్
नाइट्रोबैक्टर,నైట్రోబాక్టర్
नाइट्रोकोकस,నైట్రోకాకస్
नाइट्रोजन स्वांगीकरण,నత్రజని సమీకరణ
नाइट्रोजन यौगिकीकारी ऐक्टिनोमाइसिटीज,నత్రజని ఫిక్సింగ్ ఆక్టినోమైసెట్స్
नाइट्रोजन अपचयन,నత్రజని తగ్గింపు
नाइट्रोजिनेस,నత్రజని
नाइट्रोजनी अपशिष्ट,నత్రజని వ్యర్థాలు
नाइट्रोसोमोनास,నైట్రోసోమోనాస్
नोकार्डिया,నోకార్డియా
नॉक्टील्यूका,నోక్టిలుకా
नॉड जीन,నోడ్ జీన్
पर्वसंधि,నోడ్
ग्रंथिका,నాడ్యూల్
रव अवरोध,శబ్దం అవరోధం
