Odiya,Kannada
ପୁନରାବୃତ୍ତି ସୂତ୍ର |,ಪುನರಾವರ್ತನೆ ಸೂತ್ರ
ପୁନରାବୃତ୍ତି ଏକୀକରଣ ସୂତ୍ର |,ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,ಪುನರಾವರ್ತಿತ ವಿಧಾನ
ପୁନରାବୃତ୍ତି କ techni ଶଳ |,ಪುನರಾವರ್ತಿತ ತಂತ್ರ
ଯାଦବ,ಜಾಕೋಬಿಯನ್
ଯାଦବ ନିର୍ଣ୍ଣୟକାରୀ |,ಜಾಕೋಬಿಯನ್ ನಿರ್ಣಾಯಕ
ଯାଦବ ମ୍ୟାଟ୍ରିକ୍ସ |,ಜಾಕೋಬಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ସେଟ୍ ର ଯୋଗ ଦିଅନ୍ତୁ |,ಸೆಟ್ಗಳ ಸೇರ್ಪಡೆ
ମିଳିତ,ಜಂಟಿ
ମିଳିତ ଘନତା କାର୍ଯ୍ୟ,ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କାର୍ଯ୍ୟ,ಜಂಟಿ ಆವರ್ತನ ಕಾರ್ಯ
ମିଳିତ ଭାବରେ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,ಜಂಟಿಯಾಗಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
ମିଳିତ ସମ୍ଭାବନା |,ಜಂಟಿ ಸಂಭವನೀಯತೆ
ଯୋଗ ଦିଅନ୍ତୁ (= ୟୁନିଅନ୍),ಸೇರು (=ಯೂನಿಯನ್)
ଡେଇଁପଡ |,ನೆಗೆಯುವುದನ್ನು
ବନ୍ଦ ଡେଇଁବା |,ಜಂಪ್ ಸ್ಥಗಿತ
ଯଥାର୍ଥତା |,ಸಮರ್ಥನೆ
ଯଥାର୍ଥତା,ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ
କର୍ନାଗ୍ ମାନଚିତ୍ର,Karnaugh ನಕ್ಷೆ
କର୍ଣ୍ଣଲ,ಕರ್ನಲ್
ମ୍ୟାପିଙ୍ଗର କର୍ଣ୍ଣଲ |,ಮ್ಯಾಪಿಂಗ್ ಕರ್ನಲ್
କିଏନାମେଟିକ୍ସ |,ಚಲನಶಾಸ್ತ್ರ
ଗତିଜ ଶକ୍ତି,ಚಲನ ಶಕ್ತಿ
ଗତିଜ,ಚಲನಶಾಸ್ತ್ರ
କଲମୋଗୋରଫ୍ ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |,ಕೊಲ್ಮೊಗೊರೊಫ್ ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
କ୍ରୋନେକର୍ ଡେଲଟା |,ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ
କୁର୍ତ୍ତୋସିସ୍,ಕುರ್ಟೋಸಿಸ್
ଲାଗ୍ରେଞ୍ଜର କାର୍ଯ୍ୟ |,ಲಾಗ್ರೇಂಜ್ನ ಕಾರ್ಯ
ଲାଗ୍ରେଞ୍ଜର ଗୁଣନକାରୀ |,ಲಾಗ್ರೇಂಜ್ ಗುಣಕಗಳು
ଲାମିନା,ಲ್ಯಾಮಿನಾ
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
ବହୁ ସଂଖ୍ୟା,ದೊಡ್ಡ ಸಂಖ್ಯೆ
ଲୁକ୍କାୟିତ ମୂଳ (= ଚରିତ୍ରିକ ମୂଳ),ಸುಪ್ತ ಮೂಲ (=ವಿಶಿಷ್ಟ ಮೂಲ)
ପାର୍ଶ୍ୱ ପୃଷ୍ଠ,ಪಾರ್ಶ್ವ ಮೇಲ್ಮೈ
ଲାଟିନ୍ ବର୍ଗ,ಲ್ಯಾಟಿನ್ ಚೌಕ
ଲାଟସ୍ ରେକ୍ଟମ୍ |,ಲ್ಯಾಟಸ್ ಗುದನಾಳ
ନିୟମ,ಕಾನೂನು
ବେଗ ଯୋଡିବାର ନିୟମ |,ವೇಗವನ್ನು ಸೇರಿಸುವ ಕಾನೂನು
ଯୋଗର ନିୟମ |,ಸಂಕಲನದ ಕಾನೂನು
ପ୍ରତ୍ୟାବର୍ତ୍ତନ କମିବାର ନିୟମ |,ಕಡಿಮೆಯಾದ ಆದಾಯದ ಕಾನೂನು
ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋର୍ଫିଜିମ୍ ନିୟମ |,ಗುಂಪುಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ಕಾನೂನು
ରିଙ୍ଗ ପାଇଁ ହୋମୋର୍ଫିଜିମର ନିୟମ |,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ನಿಯಮ
ବୃଦ୍ଧି ଖର୍ଚ୍ଚର ନିୟମ |,ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುವ ಕಾನೂನು
ସୂଚକାଙ୍କ ନିୟମ |,ಸೂಚ್ಯಂಕಗಳ ಕಾನೂನು
ନିଷ୍କ୍ରିୟତାର ନିୟମ |,ಜಡತ್ವದ ನಿಯಮ
ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |,ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಕಾನೂನು
ସମ୍ଭାବ୍ୟତାର ନିୟମ |,ಸಂಭವನೀಯತೆಯ ಕಾನೂನು
ସାଇନସ୍ ନିୟମ |,ಸೈನ್ಸ್ ಕಾನೂನು
ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |,ಘಾತಗಳ ಕಾನೂನುಗಳು
ଗତିର ନିୟମ |,ಚಲನೆಯ ನಿಯಮಗಳು
ସ୍ତର,ಪದರ
ଅଗ୍ରଣୀ ଗୁଣବତ୍ତା,ಪ್ರಮುಖ ಗುಣಾಂಕ
ଅଗ୍ରଣୀ ତ୍ରିକୋଣୀୟ |,ಪ್ರಮುಖ ಕರ್ಣೀಯ
ଅଗ୍ରଣୀ ସବମାଟ୍ରିକ୍ସ |,ಪ್ರಮುಖ ಸಬ್ಮ್ಯಾಟ್ರಿಕ್ಸ್
ଅଗ୍ରଣୀ ଶବ୍ଦ,ಪ್ರಮುಖ ಪದ
ସର୍ବନିମ୍ନ,ಕನಿಷ್ಠ
ସର୍ବନିମ୍ନ ସାଧାରଣ ଏକାଧିକ (LCM),ಕನಿಷ್ಠ ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ (LCM)
ସର୍ବନିମ୍ନ ଉପାଦାନ |,ಕನಿಷ್ಠ ಅಂಶ
ସର୍ବନିମ୍ନ ବର୍ଗ,ಕನಿಷ್ಠ ಚೌಕ
ସର୍ବନିମ୍ନ ଉପର ସୀମା |,ಕನಿಷ್ಠ ಮೇಲಿನ ಮಿತಿ
ବାମ କୋସେଟ,ಎಡ ಕೋಸೆಟ್
ବାମ ହାତି,ಎಡಗೈ
ବାମ ହାତର ସ୍କ୍ରୁ |,ಎಡಗೈ ತಿರುಪು
ଓଲଟା,ಎಡ ವಿಲೋಮ
ବାମ ଗୁଣନ,ಎಡ ಗುಣಾಕಾರ
ଲିବ୍ନିଜ୍ ସୂତ୍ର |,ಲೈಬ್ನಿಟ್ಜ್ ಸೂತ್ರ
ଲମ୍ବ,ಉದ್ದ
ଲେପ୍ଟୋକର୍ଟିକ୍ |,ಲೆಪ್ಟೋಕುರ್ಟಿಕ್
ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର,ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್
ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |,ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್
ସ୍ତର ବକ୍ର,ಮಟ್ಟದ ಕರ್ವ್
ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
ମହତ୍ତ୍ level ର ସ୍ତର |,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
ଶବ୍ଦଗତ ଭାବରେ |,ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ
ଶବ୍ଦଗତ କ୍ରମ |,ನಿಘಂಟು ಕ್ರಮ
ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ
ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |,ಸಂಭವನೀಯ ಅನುಪಾತ ಪರೀಕ್ಷೆ
ସୀମା,ಮಿತಿ
ସୀମିତ,ಸೀಮಿತಗೊಳಿಸುವುದು
ମୂଲ୍ୟ ସୀମିତ,ಸೀಮಿತಗೊಳಿಸುವ ಮೌಲ್ಯ
ବେଗକୁ ସୀମିତ କରିବା |,ಸೀಮಿತಗೊಳಿಸುವ ವೇಗ
ଅର୍ଥରେ ସୀମା |,ಸರಾಸರಿ ಮಿತಿ
ଏକୀକରଣର ସୀମା |,ಏಕೀಕರಣದ ಮಿತಿ
କ୍ରମର ସୀମା |,ಅನುಕ್ರಮದ ಮಿತಿ
ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ),ಮಿತಿ ಬಿಂದು (=ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್)
ବେଗକୁ ସୀମିତ କରନ୍ତୁ |,ಮಿತಿ ವೇಗ
ରେଖା,ಸಾಲು
ର line ଖ୍ୟ,ರೇಖೀಯ
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |,ರೇಖೀಯ ಬೀಜಗಣಿತ
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
ର line ଖିକ ଆନୁମାନିକତା |,ರೇಖೀಯ ಅಂದಾಜು
ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |,ರೇಖೀಯ ಲಕ್ಷಣ
ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |,ರೇಖೀಯ ಗುಣಾಂಕ
ର line ଖ୍ୟ ମିଶ୍ରଣ |,ರೇಖೀಯ ಸಂಯೋಜನೆ
ର line ଖିକ ପ୍ରତିବନ୍ଧକ |,ರೇಖೀಯ ನಿರ್ಬಂಧಗಳು
ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |,ರೇಖೀಯ ಅವಲಂಬನೆ
ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
ରେଖା ଆକାର,ರೇಖೀಯ ಆಯಾಮ
ର line ଖ୍ୟ ସମୀକରଣ |,ರೇಖೀಯ ಸಮೀಕರಣ
ର line ଖ୍ୟ ଫର୍ମ |,ರೇಖೀಯ ರೂಪ
ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |,ರೇಖೀಯ ಭಾಗಶಃ ರೂಪಾಂತರ
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,ರೇಖೀಯ ಕಾರ್ಯ
ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |,ರೇಖೀಯ ಕ್ರಿಯಾತ್ಮಕ
ରେଖା ଗୋଷ୍ଠୀ |,ರೇಖೀಯ ಗುಂಪು
ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |,ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ
ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |,ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ
ର line ଖିକ ଅସମାନତା |,ರೇಖೀಯ ಅಸಮಾನತೆ
ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,ರೇಖೀಯ ಅಸಮಂಜಸ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |,ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ
ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |,ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ
ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |,ರೇಖೀಯ ಕನಿಷ್ಠ ಚದರ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
ର ar ଖିକତା |,ರೇಖೀಯತೆ
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,ರೇಖೀಯವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್
ର line ଖିକ କ୍ରମ |,ರೇಖೀಯ ಕ್ರಮ
ର line ଖିକ କ୍ରମ |,ರೇಖೀಯ ಆದೇಶ
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
ର line ଖିକ ରିଗ୍ରେସନ୍ |,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ
ର line ଖ୍ୟ ସମ୍ପର୍କ |,ರೇಖೀಯ ಸಂಬಂಧ
ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍),ಲೀನಿಯರ್ ಸ್ಪೇಸ್ (=ವೆಕ್ಟರ್ ಸ್ಪೇಸ್)
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,ರೇಖೀಯ ಉಪಸ್ಥಳ
ର line ଖିକ ରୂପାନ୍ତର |,ರೇಖೀಯ ರೂಪಾಂತರ
ର line ଖ୍ୟ ଧାରା |,ರೇಖೀಯ ಪ್ರವೃತ್ತಿ
ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |,ರೇಖೀಯ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು
ର line ଖ୍ୟ ବେଗ |,ರೇಖೀಯ ವೇಗ
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,ಸಾಲಿನ ಅವಿಭಾಜ್ಯ
ଛକ ରେଖା,ಛೇದನದ ಸಾಲು
ରେଗ୍ରେସନ୍ ରେଖା |,ಹಿಂಜರಿತದ ಸಾಲು
ଲୋକାଲ୍ ଭେକ୍ଟର୍ |,ಸ್ಥಳೀಯ ವೆಕ್ಟರ್
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್
ଲୋକସ୍,ಸ್ಥಳ
ଲଗ୍,ಲಾಗ್
ଲୋଗାରିଥମିକ୍ |,ಲಾಗರಿಥಮಿಕ್
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ
ଲୋଗାରିଥମିକ୍ ଗଣନା |,ಲಾಗರಿಥಮಿಕ್ ಲೆಕ್ಕಾಚಾರ
ଲୋଗାରିଥମିକ୍ ବକ୍ର,ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |,ಲಾಗರಿಥಮಿಕ್ ವ್ಯತ್ಯಾಸ
ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ,ಲಾಗರಿಥಮಿಕ್ ಕಾರ್ಯ
ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ),ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ (=ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ)
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |,ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ
ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍),ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ (ಸಮಕೋನ ಸುರುಳಿ)
ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍),ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್ (=ಲಾಗ್ ಟೇಬಲ್)
logarithm (ଲଗ),ಲಾಗರಿಥಮ್ (ಲಾಗ್)
ତର୍କ,ತರ್ಕ
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
ଲଜିଷ୍ଟିକ୍ ବକ୍ର,ಲಾಜಿಸ್ಟಿಕ್ ಕರ್ವ್
ସାଧାରଣ ବଣ୍ଟନ |,ಲಾಗ್ನಾರ್ಮಲ್ ವಿತರಣೆ
ଦ୍ରାଘିମା,ರೇಖಾಂಶ
ଲୁପ୍,ಲೂಪ್
ଲଟେରୀ,ಲಾಟರಿ
ନିମ୍ନ ଦଣ୍ଡିକା |,ಕೆಳಗಿನ ಬಾರ್
ନିମ୍ନ ବନ୍ଧା |,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,ಕೆಳಗಿನ ರೀಮನ್ ಅವಿಭಾಜ್ಯ
କମ୍ ରାଶି,ಕಡಿಮೆ ಮೊತ್ತ
ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |,ಮ್ಯಾಕ್ಲೌರಿನ್ ವಿಸ್ತರಣೆ
ଯାଦୁ ସଂଖ୍ୟା,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
ମ୍ୟାଜିକ୍ ବର୍ଗ,ಮಾಯಾ ಚೌಕ
ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ),ಪರಿಮಾಣದ ಮಿತಿ (=ಸೀಮಿತ ಪರಿಮಾಣ)
ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |,ಮೇಲ್ ಮಾಡಿದ ಪ್ರಶ್ನಾವಳಿ
ମେଲ୍ ସର୍ଭେ |,ಮೇಲ್ ಸಮೀಕ್ಷೆ
ମହାନ୍ (ଉପର ସୀମା),ಪ್ರಮುಖ (ಮೇಲಿನ ಬೌಂಡ್)
ପ୍ରମୁଖ ଆର୍କ,ಪ್ರಮುಖ ಚಾಪ
ପ୍ରମୁଖ ସେଟ୍ |,ಪ್ರಮುಖವಾದ ಸೆಟ್
ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,ಅನೇಕ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ
ମାନଚିତ୍ର,ನಕ್ಷೆ
ସେଟ୍ ରେ ମାନଚିତ୍ର,ಸೆಟ್‌ನಲ್ಲಿ ನಕ್ಷೆ
ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |,ಒಂದು ಸೆಟ್ ಮ್ಯಾಪಿಂಗ್
ସାଂଘାତିକ ସମ୍ଭାବନା |,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
ଗାଣିତିକ ଯୁକ୍ତି,ಗಣಿತದ ವಾದ
ଗାଣିତିକ କେନ୍ଦ୍ର,ಗಣಿತ ಕೇಂದ್ರ
ଗାଣିତିକ ଜଟିଳତା |,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
ଗାଣିତିକ ଅର୍ଥନୀତି,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
ଗାଣିତିକ ଆଶା,ಗಣಿತದ ನಿರೀಕ್ಷೆ
ଗାଣିତିକ ରୂପ |,ಗಣಿತದ ರೂಪ
ଗାଣିତିକ ସୂତ୍ର,ಗಣಿತದ ಸೂತ್ರೀಕರಣ
ଗାଣିତିକ ପରିଚୟ,ಗಣಿತದ ಗುರುತು
ଗାଣିତିକ ତର୍କ,ಗಣಿತದ ತರ್ಕ
ଗାଣିତିକ ମଡେଲ୍ |,ಗಣಿತದ ಮಾದರಿ
ଗାଣିତିକ ଧାରଣା,ಗಣಿತದ ಕಲ್ಪನೆ
ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |,ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
ସର୍ବାଧିକ,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
ସର୍ବାଧିକ,ಗರಿಷ್ಠ
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
ସର୍ବାଧିକ F- ଅନୁପାତ |,ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ
ସର୍ବାଧିକ ସମ୍ଭାବନା |,ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ
maxmin,ಗರಿಷ್ಠ
maxmin criterian,ಗರಿಷ್ಠ ಮಾನದಂಡ
ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು
ଅର୍ଥ ବିଚ୍ୟୁତି |,ವಿಚಲನ ಎಂದರ್ಥ
ବର୍ଗର ବିଚ୍ୟୁତି |,ಚದರ ವಿಚಲನ ಎಂದರ್ಥ
ବର୍ଗ ତ୍ରୁଟି |,ಅಂದರೆ ಚದರ ದೋಷ
ଅର୍ଥ ମୂଲ୍ୟ,ಸರಾಸರಿ ಮೌಲ್ಯ
ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |,ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ
କୁର୍ତ୍ତୋସିସ୍ ମାପ |,ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ
ମଧ୍ୟମ,ಮಧ್ಯಮ
ମଧ୍ୟମ କେନ୍ଦ୍ର |,ಮಧ್ಯಮ ಕೇಂದ್ರ
ମେସୋକର୍ଟିକ୍ ବକ୍ର,ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್
ମେସୋକର୍ଟୋସିସ୍ |,ಮೆಸೊಕರ್ಟೋಸಿಸ್
ବାର୍ତ୍ତା |,ಸಂದೇಶ
ପଦ୍ଧତି,ವಿಧಾನ
ବିଲୋପ ପ୍ରଣାଳୀ |,ನಿರ್ಮೂಲನ ವಿಧಾನ
ବିପରୀତ ପଦ୍ଧତି |,ವಿಲೋಮ ವಿಧಾನ
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |,ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ
ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |,ಕ್ಷಣಗಳ ವಿಧಾನ
ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |,ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ
ଶିଖର ଅବତରଣର ପଦ୍ଧତି |,ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ
ସମୀକରଣର ପଦ୍ଧତି |,ಸಂಕಲನ ವಿಧಾನ
