Assamese,Bengali
"পদাৰ্থ, পদাৰ্থ","বস্তু, পদার্থ"
সৰ্বোচ্চ,সর্বোচ্চ
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ","সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ"
সৰ্বোচ্চ অনুমোদিত,সর্বাধিক অনুমোদিত
মেক্সৱেল-ৱল্টছমেন বিতৰণ আইন,ম্যাক্সওয়েল-ওল্টসম্যান বন্টন আইন
maxwelly বিতৰণ,ম্যাক্সওয়েলি বিতরণ
"মেকলিয়ড গেজ, মেকলিয়ড গেজ","ম্যাকলিওড গেজ, ম্যাকলিওড গেজ"
অৰ্থ,মানে
"মানে মুক্ত পথ, মানে মুক্ত পথ","মানে মুক্ত পথ, মানে মুক্ত পথ"
গড় বয়সৰ মধ্যম বয়স,গড় বয়স গড় বয়স
জীৱনৰ অৰ্থ,মানে জীবন
বিচনা জোখা,বিছানা পরিমাপ
"জোখ, জোখ, জোখ","পরিমাপ, পরিমাপ, পরিমাপ"
"বল, যান্ত্ৰিক","বল, যান্ত্রিক"
যান্ত্ৰিক সুবিধা,যান্ত্রিক সুবিধা
"বল বিজ্ঞান, বলবিজ্ঞান, বলবিজ্ঞান","বল বিজ্ঞান, বলবিদ্যা, বলবিদ্যা"
যান্ত্ৰিকীকৰণ,যান্ত্রিকীকরণ
"ব্যৱস্থা, যান্ত্ৰিকতা","মেকানিজম, মেকানিক্স"
"মধ্যম, মধ্যম, মধ্যম, মধ্যম","মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা"
"স্থূল, গুৰু, মহা, স্পষ্ট, নিয়ুত (দশলাক্ষ)","স্থূল, গুরু, মহা, পরিষ্কার, নিয়ুত (দশলক্ষা)"
megacurie গেস্টবুক,মেগাকিউরি
মাগোম,ম্যাগোম
মাউছনাৰ ইফেক্ট,মাউসনার প্রভাব
এম-ইলেক্ট্ৰন,এম-ইলেক্ট্রন
"intonation, ছন্দ","উচ্চারণ, তাল"
"to melt (adj.), গলিত, গলিত (ver.)","গলে যাওয়া (adj.), to melt, to melt (ver.)"
"thaw, গলিব","গলানো, গলানো"
গলনাংক,গলনাঙ্ক
"মেমৰি, মেমৰি চিষ্টেম","মেমরি, মেমরি সিস্টেম"
"মেনিস্কাছ, মেনিস্কাছ","meniscus, meniscus"
"পৰিয়া, murial","pariya, murial"
"পাৰা-বেৰ’মিটাৰ, পাৰা-বেৰ’মিটাৰ","পারদ-ব্যারোমিটার, পারদ-ব্যারোমিটার"
"পাৰ্দিক, ময়ুৰিক","পারদিক, ময়ুরিক"
মেৰিডিয়ান,মেরিডিয়ান
সহগ,গুণাঙ্ক
ৰাজমিস্ত্ৰী,রাজমিস্ত্রি
"মেচোনি খুঁটা, ইউকাৱা খুঁটা","মেসোনি পোল, ইউকাওয়া পোল"
বাৰ্তা,বার্তা
"ধাতু, মৌলিক পদাৰ্থ","ধাতু, মৌলিক পদার্থ"
"ধাতুৰ কাম, ধাতুৰ চিত্ৰণ","ধাতব কাজ, ধাতু চিত্রণ"
আধ্যাত্মিকতা,অধিবিদ্যা
মিতব্যয়ী,মিতব্যয়ী
উল্কাপিণ্ড,উল্কা
উল্কাপিণ্ড,উল্কা
বতৰ বিজ্ঞান,আবহাওয়া সংক্রান্ত
বতৰ বিজ্ঞানী,আবহাওয়াবিদ
"মিটাৰ দলং, মিটাৰ দলং","মিটার সেতু, মিটার সেতু"
"দূৰত্ব, মিটাৰ","দূরত্ব, মিটার"
মাইকেলছনৰ ইন্টাৰফেৰ’মিটাৰ,মাইকেলসনের ইন্টারফেরোমিটার
মাইক্ৰ&#39;এম্পিয়াৰ,মাইক্রোঅ্যাম্পিয়ার
মাইক্ৰ&#39; বিশ্লেষণ,মাইক্রো বিশ্লেষণ
মাইক্ৰ&#39;-কেননিক ছেট,মাইক্রো-ক্যাননিকাল সেট
মাইক্ৰ&#39; কেননিক সম্প্ৰদায়,মাইক্রো ক্যানোনিকাল সম্প্রদায়
মাইক্ৰ&#39; চাৰ্কিট,মাইক্রো সার্কিট
মাইক্ৰ&#39; ফিচাৰ,মাইক্রো ফিসার
মাইক্ৰন,মাইক্রন
মাইক্ৰ&#39;ফোন,মাইক্রোফোন
"মাইক্ৰ&#39;ফটোগ্ৰাফ, মাইক্ৰস্কোপফটো","মাইক্রোফটোগ্রাফ, মাইক্রোস্কোপ ফটো"
মাইক্ৰ&#39;ফিজিক্স,মাইক্রোফিজিক্স
"মাইক্ৰস্কোপ, মাইক্ৰস্কোপ","মাইক্রোস্কোপ, মাইক্রোস্কোপ"
"মাইক্ৰস্কোপিক, মাইক্ৰস্কোপ, মাইক্ৰস্কোপ","মাইক্রোস্কোপিক, মাইক্রোস্কোপ, মাইক্রোস্কোপ"
সূক্ষ্ম পদাৰ্থ,সূক্ষ্ম ব্যাপার
মাইক্ৰস্কোপ,মাইক্রোস্কোপ
"মাইক্ৰ&#39;ষ্টেট, মাইক্ৰ&#39;ষ্টেট","মাইক্রোস্টেট, মাইক্রোস্টেট"
মাইক্ৰ&#39;ট&#39;ৰ,মাইক্রোটর
মাইক্ৰ&#39; ৱেভ,মাইক্রো তরঙ্গ
মেৰিডিয়ান,মেরিডিয়ান
মাজ,মধ্য
ইনকামিং আয়ন,ইনকামিং আয়ন
মাইল,মাইল
"আকাশ গংগা, মিলখা মেখলা","আকাশ গঙ্গা, মিলখা মেখলা"
মিলাৰ সূচকাংক,মিলার সূচক
খনিজ পদাৰ্থ,খনিজ
শ্বৰ্ট চাৰ্কিট,শর্ট সার্কিট
চুটি কৰা,সংক্ষিপ্তকরণ
নূন্যতম পথ,ন্যূনতম পথ
"সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
সৰ্বনিম্ন আয়নীয়কৰণ,সর্বনিম্ন আয়নকরণ
সংখ্যালঘু বাহক,সংখ্যালঘু বাহক
সংখ্যালঘু নিৰ্গমনকাৰী,সংখ্যালঘু নির্গমনকারী
চুটি সুৰ,সংক্ষিপ্ত স্বর
"শিল্প, মিনিট, মিনিট","শিল্প, মিনিট, মিনিট"
মাৰিচিকা,মারিচিকা
"দাপোন, মুকুৰ","আয়না, মুকুর"
"প্ৰতিপ নিউক্লিয়াছ, প্ৰতিপ নিউক্লিয়াছ","প্রতিপ নিউক্লিয়াস, প্রতিপ নিউক্লিয়াস"
মিশ্ৰণযোগ্যতা,মিশ্রণযোগ্যতা
মিল নোহোৱা ৰেখা,অমিল লাইন
কুমেলোন,কুমেলন
"orientering, টেলি-অৰিয়েণ্টেচন","ওরিয়েন্টিয়ারিং, টেলি-অরিয়েন্টেশন"
"মিছাইল, মিছাইল","মিসাইল, মিসাইল"
অনুপস্থিত ইলেক্ট্ৰন,অনুপস্থিত ইলেকট্রন
অনুপস্থিত লাইন,অনুপস্থিত লাইন
অশ্লীলতা,অশ্লীলতা
"মিক্সাৰ, মিক্সাৰ, মিক্সাৰ (ব্যক্তি)","মিক্সার, মিক্সার, মিক্সার (ব্যক্তি)"
এম কে। s. প্রণালী,এমকে s পদ্ধতি
"চলন্ত, চলন্ত, চলন্ত","চলন্ত, চলন্ত, চলন্ত"
পোৰ্টেবল এন্টেনা,বহনযোগ্য অ্যান্টেনা
গতিশীলতা,গতিশীলতা
"পদ্ধতি, পদ্ধতি, ব্যৱস্থা, ধৰণ, পলিমাৰ, ধৰণ, পৰ্যায়, 8. ধৰণ","পদ্ধতি, পদ্ধতি, সিস্টেম, মোড, পলিমার, মোড, পর্যায়, 8. মোড"
বিমন্দন,বিমন্দন
মডাৰেটৰ,মডারেটর
জিলিকি থকা জালি,scintillating জালি
"পৰিৱৰ্তন, ৰূপান্তৰ, ৰূপান্তৰ","পরিবর্তন, রূপান্তর, রূপান্তর"
ৰূপান্তৰিত ঘাতীয় বক্ৰ,রূপান্তরিত সূচকীয় বক্ররেখা
"কনভাৰ্টাৰ, কনভাৰ্টাৰ, কেলিব্ৰেটৰ","রূপান্তরকারী, রূপান্তরকারী, ক্যালিব্রেটর"
ৰূপান্তৰ,রূপান্তর
মডিউলাৰ বৰ্তনী,মডুলার সার্কিট
"সংগীত, মডুলেটেড","সঙ্গীত, modulated"
"সংগীত, মডুলেচন","সঙ্গীত, মডুলেশন"
মডুলেটৰ,মডুলেটর
"মডিউল, মডিউলাৰ","মডিউল, মডিউল"
"মডুলাছ, মডুলাছ","মডুলাস, মডুলাস"
