Kannada,Gujarati
ಅನುಮತಿ,મંજૂરી આપવી
ಶಾಶ್ವತವಾದ,શાશ્વત
ಶಾಶ್ವತತೆ,શાશ્વતતા
ಪರ್ಕ್ವಿಸೈಟ್‌ಗಳು (= ಪರ್ಕ್ಸ್),પર્કીઝિટ્સ (= પર્ક્સ)
ವೈಯಕ್ತಿಕ,અંગત
ವೈಯಕ್ತಿಕ ಸ್ವತ್ತುಗಳು,વ્યક્તિગત સંપત્તિ
ವೈಯಕ್ತಿಕ ಬಂಧ,અંગત ખત
ವ್ಯಕ್ತಿತ್ವ,વ્યક્તિત્વ
ವ್ಯಕ್ತಿತ್ವ ನಾನ್ ಗ್ರಾಟಾ,છૂપી વ્યક્તિ
ಸಿಬ್ಬಂದಿ,કર્મચારી
ಸಿಬ್ಬಂದಿ ನೀತಿ,કર્મચારી નીતિ
ದೃಷ್ಟಿಕೋನ,પરિપ્રેક્ષ્ય
ಮನವೊಲಿಕೆ,સમજાવટ
ಉಪಾಧ್ಯಕ್ಷ,પ્રસંગોચિત
ಪಠಣ,વાંધો ઉઠાવવો
ಮನವಿ,દાદ
ಅರ್ಜಿದಾರ,અરજદાર
ಹಂತ,તબક્કો
.ಾಯಾಚಿತ್ರ,ફોટોગ્રાફ
ಗಾಡಿ,ફોટોસ્ટેટ
ದೈಹಿಕ ಪರಿಶೀಲನೆ,પ્રત્યક્ષ તપાસ
ದೈಹಿಕ ದೋಷ,ભૌતિક ખામી
ದೈಹಿಕ ಶಿಕ್ಷಣ,ભૌતિક શિક્ષણ
ದೈಹಿಕವಾಗಿ ಅಂಗವಿಕಲ,શારીરિક રીતે વિકલાંગ
ದೈಹಿಕ ಪರಿಶೀಲನೆ,ભૌતિક ખરાઈ
ತುಂಡು ತುಂಡು,ટુકડો
ತುಂಡು ದರ,Pieceઘડ દર
ಯಾತ್ರಿಕ,યાત્રાળુ
ಪ್ರಾಯೋಗಿಕ ಕಾರ್ಯಕ್ರಮ,પ્રાયોગિક કાર્યક્રમ
ಗಡಿ,પિન
ನಿಯೋಗ ಸೇವೆ,પ્લેસમેન્ટ સેવા
ಹುಟ್ಟಿದ ಸ್ಥಳ,જન્મ સ્થળ
ಕೆಲಸದ ಸ್ಥಳಕ್ಕೆ,કામનું સ્થાન
ವಾದಿ,વાદી
ಯೋಜಿಸು,યોજના
ಯೋಜನೆ,આયોજન
ಸಸ್ಯ,છોડ
ಆಟಗಾರ,ખેલાડી
ಮನವಿ,અરજી
ಮನವಿ,વકીલ
ಜನಾಭಿಪ್ರಾಯ ಸಂಗ್ರಹ,વિનોદ
,આશય
ಸಮಗ್ರ ಅಧಿವೇಶನ,પૂર્ણ સત્ર
ಪಟ್ಟು,સુસ્પષ્ટ
ಪ್ಲ್ಯಿಂತ್ ಪ್ರದೇಶ,કથિત વિસ્તાર
ನೀತಿ,નીતિ
ರಾಜಕೀಯ ಚಟುವಟಿಕೆ,રાજકીય પ્રવૃત્તિ
ಮತದಾನ,મતદાન
ಮಾಲಿನ್ಯ,પ્રદૂષણ
ರಾಜಕೀಯ,રાજકીય
ಕೊಳ,આયોજન
ಭಾಗ,પારફોલિ
ಸ್ಥಾನ,પદ
ಧನಾತ್ಮಕ,હકારાત્મક
ಚೂರುಚೂರು,પદ
ನಂತರದ,મુદ્યા પછીનું
ವಾಸ್ತವಿಕ-ನಂತರದ ಅನುಮೋದನೆ,હકીકત પછીની મંજૂરી
ಸ್ನಾತಕೋತ್ತರ,અનુગ્રાહી
ಮರಣೋತ್ತರ,મરણોત્તર
ಹತೋಟಿ,પોસ્ટિંગ
ಮರಣೋತ್ತರ ಪರೀಕ್ಷೆ,પોસ્ટ મોર્ટમ પરીક્ષા
ಮುಂದೂಡು,મોકૂફ રાખવું
ಪೋಸ್ಟ್‌ಸ್ಕ್ರಿಪ್ಟ್ (ಪಿ.ಎಸ್.),પોસ્ટસ્ક્રિપ્ટ (પી.એસ.)
ಅಧಿಕಾರ,શક્તિ
ವಕೀಲರ ಅಧಿಕಾರ,મુખત્યારનામું
ಪ್ರಾಯೋಗಿಕ,વ્યવહારુ
ಅಭ್ಯಾಸ,વ્યવહાર
ಪೂರ್ವ-ಪಾಲನೆ,પૂર્વ -સદ
ಮುನ್ನೆಚ್ಚರಿಕೆ,સાવચેતી
ಪೂರ್ವನಿದರ್ಶನವನ್ನು,પૂર્વવર્તી
ನಿಖರವಾಗಿ,સંકલ્પ
ನಿಖರವಾದ,વિશિષ્ટ
ಪ್ರತಿಬಂಧಿಸು,અટકાવવું
ಪೂರ್ವ -ಸುಗಂಧ,પૂર્વધારણા
ಪೂರ್ವವರ್ತಿ,પુરોગામી
ಪ್ರಧಾನ,મુખ્ય
ಮುನ್ನುಡಿ,પૂર્વનિર્દી
ಆದ್ಯತೆ,પ્રાધાન્ય આપવું
ಪೂರ್ವಸಿದ್ಧತೆ,પૂર્વગ્રહ
ಪೂರ್ವಭಾವಿ,પ્રારંભિક
ಅಕಾಲಿಕ,અકાળ
ಆವರಣ,હદ
ಪ್ರಬಲ,પ્રીમિયમ
ಪೂರ್ವದ,અનુપૃષ્ટ
ಪ್ರಥಮದ ಚೀಟಿ,પૂર્વસંધલ કાર્ડ
ಮೊದಲೇ ಯೋಜಿಸಿದ,પૂર્વ-આયોજિત
ಹೆಗ್ಗರು,Prepતરવું
ಮೊದಲೇ ಸ್ವೀಕರಿಸಿದ ಮಸೂದೆ,પુનરાવર્તિત બિલ
ಅಧಿಕಾರ,પરમાધિકાર
ಸೂಚಿಸು,વર્ણવવું
ನಿಗದಿತ,નિયત
ನಿಗದಿತ ರೂಪ,નિયત સ્વરૂપ
ಪ್ರಸ್ತುತತೆ,રજૂઆત
ಅಧ್ಯಕ್ಷ,અધ્યક્ષરણ કરવું
ಅಧ್ಯಕ್ಷ,રાષ્ટ્રપતિ
ಒತ್ತಿ,પ્રેસ
ನಕಲು ಒತ್ತಿರಿ,અખબારી પ્રત
ಗ್ಯಾಲರಿ ಒತ್ತಿರಿ,પત્રકાર ગેલેરી
Edಹ್ಮಳಿದ,માનવામાં આવેલું
Ump ಹೆಯ ವೇತನ,સંભાવી પગાર
ಮುಟ್ಟುಗೋಲು ಹಾಕಿಕೊಂಡ,ધારણા હોય તેવું
ನೆಪ,બહાનું
ಮೇಲುಗೈ,પ્રવર્તવું
ತಡೆಯಿಸು,અટકાવવું
ತಡೆಗಟ್ಟುವಿಕೆ,નિવારણ
ತಡೆಗಟ್ಟುವ,નિવારક
ಬೆಲೆ ಏರಿಳಿತ (= ಬೆಲೆ ಚಲನೆಗಳು),ભાવ વધઘટ (= ભાવની ગતિવિધિઓ)
ಬೆಲೆ,કિંમત નિર્ધારણ
ಪ್ರಾಥಮಿಕ ಮುಖ,પ્રથમ
ಪ್ರಾಥಮಿಕವಾಗಿ,મુખ્યત્વે
ಪ್ರಾಥಮಿಕ,પ્રાથમિક
ಪ್ರಾಥಮಿಕ ರಶೀದಿ,મૂળ પાવતી
ಪ್ರಧಾನ,આચાર્યશ્રી
ಪ್ರಧಾನ ಸಾಲಗಾರ,મુખ્ય દેવાદાર
ಮುದ್ರಕ,મુદ્રક
ಮುದ್ರಣ,મુદ્રણ
ಹಿಂದಿನ ಸೂಚನೆ,અગાઉનો સંકેત
ಆದ್ಯತೆಯ ಶ್ರೇಣೀಕರಣ,અગ્રતા -ધોરણ
ಜೈಲು,જેલ
ಕೈದಿ,કેદી
ಗೌಣತೆ,ગુપ્તતા
ಖಾಸಗಿ ಮತ್ತು ಗೌಪ್ಯ,ખાનગી અને ગુપ્ત
ಹಕ್ಕು,વિશેષાધિકાર
ಸವಲತ್ತು ಸಮಿತಿ,વિશેષાધિકાર સમિતિ
ಬಹುಮಾನ,ઇનામ
ಸಂಭವನೀಯತೆ,સંભાવના
ಪರೀಕ್ಷೆಗೆ ಸಂಬಂಧಿಸಿದ,પ્રોબેટ
ಸಂಚಾರಿ,અજમાયશ
ಪರೀಕ್ಷಾ,અજમાયશ
ಪರೀಕ್ಷಕ,અજમાયશ
ಶೋಧಿಸು,તપાસ
ಕಾರ್ಯವಿಧಾನದ ನಿಯಮಗಳು,કાર્યપદ્ધતિવિષયક નિયમો
ವಿಧಾನ,પદ્ધતિ
ಕಾರ್ಯ,કાર્યપ્રણાલી
ಪ್ರಕ್ರಿಯೆ,પ્રક્રિયા
ಸಂಸ್ಕರಣೆ,પ્રક્રિયા
ಮೆರವಣಿಗೆ,શોભાયાત્રા
ಘೋಷಿಸು,ઘોષણા કરવી
ಘೋಷಣೆ,ઘોષણા
ಸಂಗ್ರಹ,પ્રાપ્તિ
ಉತ್ಪನ್ನ,ઉત્પાદન
ಉತ್ಪಾದನೆ,ઉત્પાદન
ವೃತ್ತಿ,વ્યવસાય
ವೃತ್ತಿಪರ ಸಾಧನೆ,વ્યાવસાયિક સિદ્ધિ
ಪ್ರಾವೀಣ್ಯತೆ ಪ್ರಮಾಣಪತ್ರ,નિપુણતા
ಪ್ರಚಾರ,રૂપરેખા
ಲಾಭ,નફો
ಕಾರ್ಯಕ್ರಮ,કાર્યક્રમ
ಕಾರ್ಯಕ್ರಮದ ವೇಳಾಪಟ್ಟಿ,કાર્યક્રમનું અનુસૂચિ
ಪ್ರೋಗ್ರಾಮಿಂಗ್,કાર્યક્રમ
ಪ್ರಗತಿ,પ્રગતિ
ಪ್ರಗತಿಪರ,પ્રગતિશીલ
ನಿಷೇಧಿಸಿದ,નિષિદ્ધ
ನಿಷೇಧಿತ ಪ್ರದೇಶ,નિષિદ્ધ વિસ્તાર
ನಿಷೇಧಿಸುವಿಕೆ,નિષેધ
ನಿಷೇಧದ ಆದೇಶ,નિષેધાત્મક હુકમ
ಯೋಜನೆ,પરિયોજના
ಪ್ರಕ್ಷೇಪಣ,પ્રક્ષેપણ
ಮಹತ್ವದ,મુખ્ય
ವಾಗ್ದಾನ,વચન
ಪ್ರಾಮಿಸರಿ ಟಿಪ್ಪಣಿ,વચન નોંધ
ಉತ್ತೇಜಿಸು,પ્રચાર કરવો
ಪೂರ್ವಪತಿ,પ્રચારક
ಪ್ರಚಾರ,બ promotionતી
ಸೋಗು ಮಾಡು,કોતરવું
ಪ್ರಚಾರ ಮಾಡು,જાહેર કરવું
ಉಚ್ಚರಿಸು,ઉચ્ચારવું
ಘೋಷಣೆ,ઘોષણા
ಪುಕ್ಕಲ,સાબિતી
ಡೆಸ್ಪ್ಯಾಚ್ನ ಪುರಾವೆ,રવાનગીનો પુરાવો
ಪುರಾವೆ ಓದುವಿಕೆ,સાબિતી વાચન
ಹರಡು,પ્રચાર કરવો
ಪ್ರಸರಣ,પ્રસાર
ಸರಿಯಾದ,યોગ્ય
ಆಸ್ತಿ,મિલકત
ಪ್ರಸ್ತಾಪ,દરખાસ્ત
ಪ್ರಸ್ತಾಪಿಸು,દરખાસ્ત કરવી
ಪ್ರತಿಪಾದಿಸು,પ્રતિપાદન કરવું
ಸ್ವಾಮ್ಯದ,માલિકીનું
ಸಾವತಿತೆ,Propષધ
ರಾಟ,ભાગે પડતું
ರಾಟಾ ಕೋಟಾ,ભાગે પડતી ક્વોટા
ಪ್ರಬಲವಾದವ,ઉપાય
ಒಳ್ಳೇದು ಮತ್ತು ಕೆಟ್ಟದ್ದು,ગુણદોષ
ನಿಷೇಧಿಸು,બંધ કરવું
ಕಾನೂನು ಕ್ರಮ,ફરિયાદ
ಸ ೦ ಗಡಿ,ભાવિ
ಪ್ರೊಟೆಂಪೋರ್ ನೇಮಕಾತಿ,કેદ -નિમણૂક
ಶಿಷ್ಟಾಚಾರ,પ્રોટોકોલ
ಸಾಬೀತು,સાબિત કરવું
ಒದಗಿಸಿದ,પૂરું
ಭವಿಷ್ಯ ನಿಧಿ,પ્રોવિડન્ટ ફંડ
ಒದಗಿಸು,જોગવાઈ
ತಾತ್ಕಾಲಿಕ,કામચલાઉ
ತಾತ್ಕಾಲಿಕ ಪಟ್ಟಿ,કામચલાઉ યાદી
ನಿವ್ವಳ,જોમ
ಸಾಮೀಪ್ಯ,નિકટતા
ಪ್ರಾಕ್ಸಿ,પ્રોક્સી
ಸಾರ್ವಜನಿಕ,જાહેર
ಪ್ರಕಟಣೆ,પ્રકાશન
ಸಾರ್ವಜನಿಕ ಕರ್ತವ್ಯ,જાહેર કામગીરી
ಸಾರ್ವಜನಿಕ ಹಿತಾಸಕ್ತಿ ದಾವೆ,જાહેર હિતની દાવા
ಪ್ರಚಾರ,પ્રચાર
ಪ್ರಕಟಿಸು,પ્રકાશિત કરવું
ಸಮಯಕ್ಕೆ ತಕ್ಕಂತೆ ಇರುವ,નિયમિત
ಶಿಕ್ಷೆ,શિક્ષા
ಖರೀದಿಸು,ખરીદ
ಸಂಪೂರ್ಣವಾಗಿ ತಾತ್ಕಾಲಿಕ,સંપૂર્ણ રીતે હંગામી
ಉದ್ದೇಶ,હેતુ
ಹಿ ೦ ದಿಸು,અનુસરણ કરવું
ಬಟರು,ધંધો
ವ್ಯಾಪ್ತಿ,કાર્યક્ષેત્ર
ಎಸೆ,મુકદ્દમો આપવો
ಪತಂಗ,પુટિંગ-કાપલી
ಅರ್ಹತೆ,લાયકાત
ಅರ್ಹ ಅಭ್ಯರ್ಥಿ,લાયક ઉમેદવાર
ಅರ್ಹತೆ,લાયક બનાવવું
ಅರ್ಹತಾ ಪರೀಕ್ಷೆ,લાયકાત પરીક્ષા
ಅರ್ಹತಾ ಪರೀಕ್ಷೆ,પાત્રતા પરીક્ષણ
ಗುಣಾತ್ಮಕ ತಂತ್ರಗಳು,ગુણાત્મક તકનીક
ಗುಣಮಟ್ಟ,ગુણવત્તા
ಗುಣಮಟ್ಟ ನಿಯಂತ್ರಣ,ગુણવત્તા નિયંત્રણ
ಪ್ರಮಾಣ,જથ્થો
ಸ್ಥೂಲಕಾಯ ರಜೆ,કોરેન્ટાઈન રજા
ತ್ರೈಮಾಸಿಕ,ત્રિમાસિક
ರದ್ದುಮಾಡು,મુકાબલો કરવો
ಕುರಿಮರಿ,ઉપરની બાજુ
ಲಂಬತೆ,કાયમી
ಪ್ರಶ್ನಿಸು,પ્રશંસાપૂર્વક
ಪ್ರಶ್ನೆ,પ્રશ્ન
ಪ್ರಶ್ನಾರ್ಹ,શક્તિશાળી
ಪ್ರಶ್ನೆ ಗಂಟೆ,પ્રશ્ન -કલાક
ಪ್ರಶ್ನಾವಳಿ,પ્રશ્નાવલિ
ಬಿಟ್ಟು,છોડી દેવું
ಕೋರಂ,કોરમ
ಕೋಟಲ,હિસ્સો
ಉದ್ಧರಣ,અવતરણ
ಉಲ್ಲೇಖಿಸು,ભાવ
ಓಟ,જાતિ
ಜನಾಂಗೀಯ ತಾರತಮ್ಯ,જાતિના ભેદભાવ
Rackರು,દાદર
ದಾಳಿ,દરો
ರೈಲ್ವೆ,રેલવે
ಸ ೦ ತಗುಡು,Raiseભું કરવું
ಯಾದೃಚ್ randomಿಕ,અવ્યવસ્થિત
ಯಾದೃಚ್ s ಿಕ ಮಾದರಿ,રેન્ડમ નમૂના
ವ್ಯಾಪ್ತಿ,શ્રેણી
ದೆವ್ವ,ક્રમ
ಶ್ರೇಣಿ ಮತ್ತು ಫೈಲ್,દરો
ಸ್ಥಾನಮಾನ,યથાયોગ્ય
ಕ್ಷಿಪ್ರ ಕ್ರಿಯಾ ಬಲ,ઝડપી ક્રિયા દળ
ಅಪರೂಪದ,દુર્લભ
ದದ್ದಲು,ફોલ્લીઓ
ಬಲವಂತವಾಗಿ,પરિવર્તનીય મૂલ્ય
ದರ,દર
ದಣಿ,દર કરાર
ದರ ಪಟ್ಟಿ,દર -યાદી
ಹಣವಾಯು,બહાલી
ರೇಟಿಂಗ್,દરખાસ્ત
ಅನುಪಾತ,ગુણોત્તર
ಪಡಿತರ,રેશન
ತರ್ಕಬದ್ಧ,તર્કસંગત
ತರ್ಕಬದ್ಧಗೊಳಿಸುವಿಕೆ,સમજૂતી
ಪಡಿತರ ಭತ್ಯೆ,રેશન ભથ્થું
ಕಚ್ಚಾ ವಸ್ತು,કાચો માલ
ಕಚ್ಚಾ ಉತ್ಪನ್ನ,કાચી ઉત્પાદન
ಪ್ರತಿಕ್ರಿಯೆ,પ્રતિક્રિયા
ಓದುವಿಕೆ,પ્રયોગ
ಮರುಕಳಿಸು,ફરીથી ગોઠવવું
ಸಿದ್ಧ-ನಿರ್ಮಿತ ಯೋಜನೆ,તૈયાર યોજના
ಸಿದ್ಧ ಲೆಕ್ಕಪರಿಶೋಧಕ,તૈયાર છે
ನಿಜವಾದ,વાસ્તવિક
ನಿಜವಾದ ಗಳಿಕೆ,વાસ્તવિક કમાણી
ರಿಯಲ್ ಎಸ್ಟೇಟ್,સ્થાવર સંપદા
ವಾಸ್ತವ,વાસ્તવિકતા
ಸಾಕ್ಷಾತ್ಕಾರ,સમજણ
ಅರಿತುಕೊರು,સાચવો
ಪುನರ್ರಚನೆ,પુનર્જીવન
ಪುನಃ ಸ್ವಾಧೀನಪಡಿಸಿಕೊಳ್ಳುವುದು,પુનર્વિચારણા
ಕಾರಣ,કારણ
ಮರುಮುದ್ರಣ,ફરીથી મૂલ્યાંકન
Rebಲ ಸಾಧನೆ,છૂટ
ನೆನಪಿರಿಸು,યાદ કરવું
ಹಿಮ್ಮೆಟ್ಟಿಸು,પાછા હટવું
ರಶೀದಿ,આવક
ರಶೀದಿ ಪುಸ್ತಕ,પહોંચ
ರಶೀದಿಗಳು ಮತ್ತು ವಿತರಣೆಗಳು,આવક અને વિતરણ
ಸ್ವೀಕರಿಸು,પ્રાપ્ત કરવું
ರವಾನೆಗಾರ,પ્રાપ્તકર્તા
ಇತ್ತೀಚಿನ,તાજેતરનું
ಆರತಕ್ಷತೆ,સ્વાગત
ಗ್ರಹಣ,ગ્રહણશીલ
ಹಿಂಜಸುವುದು,વારસા
ಸಹಭರಿತ,લેનાર
ಪರಸ್ಪರ ಸಂಬಂಧ,પારસ્પરિક
ಪರಸ್ಪರ ಬೇಡಿಕೆ,પારસ્પરિક માંગ
ಪ್ರತಿಕೂಲಿಸು,પરસ્પર પરસ્પર કરવું
ಪರಸ್ಪರತೆ,પારસ્પરિકતા
ಅಜಾಗರೂಕ,બેદરકાર
ಲೆಕ್ಕರಿಸು,ગણવું
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೇವೆ,ગણન -સેવા
ಸುಧಾರಣತೆ,નવપ્રાપ્તિ
ಗುರುತಿಸುವಿಕೆ,માન્યતા
ಮಾನ್ಯತೆ ಪಡೆದ,ઓળખી શકાય એવું
ನೆನಪಿಡಿಸು,યાદ કરવું
ಶಿಫಾರಸು,ભલામણ કરવી
ಶಿಫಾರಸು,ભલામણ
ಶಿಫಾರಸು ಪತ್ರ,ભલામણ કરનાર પત્ર
ಹೊಂದಾಯಿಸು,સમાધાન કરવું
ಸಮರಸೋಹನ,સમાધાન
ಪುನಸ್ಸಂಯೋಜನೆ,પુનર્વિચારણા
ಪುನರ್ನಿರ್ಮಾಣ,પુનર્રચના
ಪುನರ್ನಿರ್ಮಾಣ,પુનર્નિર્માણ
ಫೈಲ್‌ನ ಪುನರ್ನಿರ್ಮಾಣ,ફાઇલનું પુનર્નિર્માણ
ದಾಖಲೆ,રેકર્ડ
ದಾಖಲೆ ಪುಸ್ತಕ,રેકરબુક
ಸೇವೆಯ ದಾಖಲೆ,નોકરીની વિગતો
ಪಂಥಿ,આશ્રય
ಗುಣಮುಖರಾಗಲು,પુનરાવર્તન
ಚೇತರಿಕೆ,પુન: પ્રાપ્તિ
ಮನರಂಜನೆ,મનોરંજન
ಸೇರಿಸು,ભરતી
ನೇಮಕಾತಿ ಅಧಿಕಾರ,પ્રવેશ -સત્તા
ನೇಮಕಾತಿ,ભરતી
ನೇಮಕಾತಿ ನಿಯಮಗಳು,ભરતી નિયમો
ಸರಿಪಡಿಸುವುದು,સુધારો
ಮರುಕಳಿಸುವ,આવર્તક
ಪುನಃ ಗ್ರಹಿಸು,Redતરવું
ವಿಮೋಚನೆ,છૂટ
ಪುನರ್ನಿರ್ದೇಶನ,પુનરાવર્તિત
ಪರಿಹರಿಸು,નિવારણ
ಪರಿಹಾರ,નિવારણ
Redಾಯಾಪು,લાલ ટેજ કરનાર
ಕಡಿತ,ઘટાડો
ಅನಗತ್ಯ,નકામું
ಪುನಃ ಉದ್ಯೋಗ,ફરી નોકરીમાં મૂકવું તે
ಪುನರ್-ಪ್ರವೇಶ,ફરી પ્રવેશ
ಉಲ್ಲೇಖಿಸು,સંદર્ભ આપવો
ಉಲ್ಲೇಖ,સંદર્ભ
ಉಲ್ಲೇಖಿತ,સંદર્ભ
ವೇತನದ ಮರುಹೊಂದಿಸುವಿಕೆ,પગારની ફેરબદલ
ಸುಧಾರಿಸು,સુધારા
ನಿಂದ ದೂರವಿರಿ,અવલંબન કરવું
ಉಲ್ಲಾಸ,તાજું
ಮರುಪಾವತಿ,પરત કરેલી રકમ
ಮರುಪಾವತಿಮಾಡಬಹುದಾದ,પરતવાપાત્ર
ನಿರಾಕರಣೆ,ઇનકાર
ನಿರಾಕರಿಸು,નામંજૂર કરવું
ರಜೆ ನಿರಾಕರಿಸಲಾಗಿದೆ,નકારવું
ನಿರಾಕರಣೆ,ખંડન
ಪರಿಗಣಿಸು,સંદર્ભ
ಪ್ರದೇಶ,પ્રદેશ
ಪ್ರಾದೇಶಿಕ,પ્રાદેશિક
ನೋಂದಣಿ,નોંધણી કરવી
ನೋಂದಾಯಿಸಿದ,રજીસ્ટર
ನೋಂದಾಯಿತ ಕಚೇರಿ,રજિસ્ટર્ડ ઓફિસ
ಪ್ರಾಧಿಕಾರವನ್ನು ನೋಂದಾಯಿಸುವುದು,નોંધણી અધિકારી
