Bengali,Punjabi
"মাইক্রোপ্রোগ্রাম
 সিকোয়েন্সার","ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਸੀਕੁਇਂਸਰ"
"মাইক্রোপ্রোগ্রাম
 স্টোর","ਮਾਈਕ੍ਰੋਪੋਗ੍ਰਾਮ
 ਸਟੋਰ"
মাইক্রোসেকোয়েন্স,ਮਾਈਕਰੋਸੇਕੈਂਸ
মাইক্রোওয়েভ লিঙ্ক,ਮਾਈਕ੍ਰੋਵੇਵ ਲਿੰਕ
মধ্য পাঞ্চ,ਮਿਡਲ ਪੰਚ
মিডলওয়্যার,ਮਿਡਲਵੇਅਰ
মিডিকম্পিউটার,ਮਿਡਿਕੋਮਪਟਰ
স্থানান্তর,ਮਾਈਗ੍ਰੇਸ਼ਨ
মাইগ্রেশন পাথ,ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ
"মিনিয়াসেম্বলার
 কার্যক্রম","ਮਿਨੀਅਮਸਬਲਰ
 ਪ੍ਰੋਗਰਾਮ"
মিনিকম্পিউটার,ਮਿਨੀਕੋਕਮ
"মিনিকম্পিউটার
 এসেম্বলার","ਮਿਨੀਕੋਕਮ
 ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ"
মিনিডিসকেট,ਮਿਨੀਡੀਸਕੇਟ
মিনিফ্লপি ডিস্ক,ਮਿਨੀਫਲਾਪੀ ਡਿਸਕ
ন্যূনতম মেশিন,ਘੱਟੋ ਘੱਟ ਮਸ਼ੀਨ
ন্যূনতম পণ্য,ਘੱਟੋ ਘੱਟ ਉਤਪਾਦ
ন্যূনতম যোগ,ਘੱਟੋ ਘੱਟ ਰਕਮ
ন্যূনতম গাছ,ਘੱਟੋ ਘੱਟ ਰੁੱਖ
"মিনিম্যাক্স
 পদ্ধতি","ਮਿਨੀਮੈਕਸ
 ਵਿਧੀ"
"ন্যূনতম অ্যাক্সেস
 কোডিং","ਘੱਟੋ ਘੱਟ ਪਹੁੰਚ
 ਕੋਡਿੰਗ"
"সর্বনিম্ন ব্যয়
সর্বনিম্ন ব্যয়
 বিস্তৃত গাছ","ਘੱਟੋ ਘੱਟ ਲਾਗਤ
ਘੱਟੋ ਘੱਟ ਲਾਗਤ
 ਰੁੱਖ ਨੂੰ ਫੈਲਾਉਣਾ"
"ন্যূনতম বিলম্ব
 প্রোগ্রামিং","ਘੱਟੋ ਘੱਟ ਦੇਰੀ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
"সর্বনিম্ন দূরত্ব
 কোড","ਘੱਟੋ ਘੱਟ ਦੂਰੀ
 ਕੋਡ"
"ন্যূনতম বিলম্ব
 কোডিং","ਘੱਟੋ ਘੱਟ ਲੇਟੈਂਸੀ
 ਕੋਡਿੰਗ"
মাইনর কন্ট্রোল ফিল্ড,ਮਾਮੂਲੀ ਨਿਯੰਤਰਣ ਖੇਤਰ
গৌণ চক্র,ਮਾਈਨਰ ਚੱਕਰ
সংখ্যালঘু ক্যারিয়ার,ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ
মিনরমোস্ট কী,ਮਿਨੋਰੋਮੋਸਟ ਕੁੰਜੀ
গৌণ কাঠামো,ਮਾਮੂਲੀ structure ਾਂਚਾ
মাইনর মোট,ਮਾਮੂਲੀ ਕੁੱਲ
মিনিটারম,ਮਿੰਟ
বিয়োগ পতাকা,ਘਟਾਓ ਝੰਡਾ
বিয়োগ অঞ্চল,ਘਟਾਓ ਜ਼ੋਨ
এমআইপিএস,ਮਿਪਸ
"বিবিধ
 সময়","ਫੁਟਕਲ
 ਸਮਾਂ"
মিসফিড,ਗਲਤ
"এমআইএস (পরিচালনা
 তথ্য
 পদ্ধতি)","ਮਿਸ (ਪ੍ਰਬੰਧਨ)
 ਜਾਣਕਾਰੀ
 ਸਿਸਟਮ)"
ভুল নিবন্ধন,ਗਲਤ
অনুপস্থিত ত্রুটি,ਗੁੰਮ ਹੋਈ ਗਲਤੀ
ভুল,ਗਲਤੀ
"মিশ্র বেস
 স্বরলিপি","ਮਿਸ਼ਰਤ ਅਧਾਰ
 ਸੰਕੇਤ"
"মিশ্র বেস
 সংখ্যা সিস্টেম","ਮਿਸ਼ਰਤ ਅਧਾਰ
 ਨੰਬਰ ਸਿਸਟਮ"
"মিশ্র বেস
 সংখ্যা
 পদ্ধতি","ਮਿਸ਼ਰਤ ਅਧਾਰ
 ਨੰਬਰ
 ਸਿਸਟਮ"
"মিশ্র মোড
 অভিব্যক্তি","ਮਿਕਸਡ ਮੋਡ
 ਸਮੀਕਰਨ"
"মিশ্র-রেডিক্স
 স্বরলিপি","ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ
 ਸੰਕੇਤ"
"মিশ্র-রেডিক্স
 সংখ্যা
 পদ্ধতি","ਮਿਸ਼ਰਤ-ਰਾਡਿਕਸ
 ਨੰਬਰ
 ਸਿਸਟਮ"
"মিশ্র রেডিক্স
 পদ্ধতি","ਮਿਕਸਡ ਰੈਡਿਕਸ
 ਸਿਸਟਮ"
"মিশ্র টাইপ
 অভিব্যক্তি","ਮਿਕਸਡ ਕਿਸਮ
 ਸਮੀਕਰਨ"
স্মৃতিচারণ,Menonic
স্মৃতিচিহ্ন ঠিকানা,Menonic ਦਾ ਪਤਾ
স্মৃতিচারণ নাম,ਆਦਮੀ ਦਾ ਨਾਮ
"স্মৃতিচারণ
 অপারেশন কোড","Menonic
 ਓਪਰੇਸ਼ਨ ਕੋਡ"
স্মৃতিচিহ্ন প্রতীক,ਯਾਦਗਾਰੀ ਪ੍ਰਤੀਕ
মডেল বিবৃতি,ਮਾਡਲ ਸਟੇਟਮੈਂਟ
"মডেম এনক্রিপশন
 যন্ত্র","ਮਾਡਮ ਇਨਕ੍ਰਿਪਸ਼ਨ
 ਜੰਤਰ"
পরিবর্তন স্তর,ਸੋਧ ਦਾ ਪੱਧਰ
সংশোধক,ਸੋਧਕ
সংশোধক বিট,ਸੋਧਕ ਬਿੱਟ
সংশোধক রেজিস্টার,ਸੋਧਕ ਰਜਿਸਟਰ
নির্দেশ পরিবর্তন করুন,ਹਦਾਇਤਾਂ ਨੂੰ ਸੋਧੋ
টিকিট পরিবর্তন করুন,ਟਿਕਟ ਨੂੰ ਸੋਧੋ
মডুলা,ਮਾਡੂਲਾ
"মডুলার
 পাটিগণিত","ਮਾਡਯੂਲਰ
 ਹਿਸਾਬ"
মডুলার কাউন্টার,ਮਾਡਯੂਲਰ ਕਾਉਂਟਰ
মডুলারিটি,ਮਾਡਿ ular ਲਰਟੀ
"মডুলার
 প্রোগ্রামিং","ਮਾਡਯੂਲਰ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
"মডিউলার
 ডিমোডুলেটার","ਮਾਡਲੇਟਰ
 ਡੈਮੋਡੂਟਰ"
মড্যুলেশন হার,ਸੰਚਾਲਨ ਦੀ ਦਰ
"মডিউল
 স্পেসিফিকেশন","ਮੋਡੀ ule ਲ
 ਨਿਰਧਾਰਨ"
মোনাডিক,ਮੌਂਦਿਕ
"মোনাডিক বুলিয়ান
 অপারেটর","ਮੌਂਦਿਕ ਬੁਲੀਅਨ
 ਓਪਰੇਟਰ"
মোনাডিক অপারেশন,ਮੌਂਡੀਕ ਕਾਰਵਾਈ
মোনাডিক অপারেটর,ਮੋਨਾਡਿਕ ਓਪਰੇਟਰ
"নিরীক্ষণ
 প্রোগ্রাম","ਦੀ ਨਿਗਰਾਨੀ
 ਪ੍ਰੋਗਰਾਮ"
"পর্যবেক্ষণ
 কার্যক্রম","ਨਿਗਰਾਨੀ
 ਪ੍ਰੋਗਰਾਮ"
প্রিন্টার মনিটর,ਮਾਨੀਟਰ ਪ੍ਰਿੰਟਰ
মনিটর প্রোগ্রাম,ਮਾਨੀਟਰ ਪ੍ਰੋਗਰਾਮ
মনিটর ইউনিট,ਨਿਗਰਾਨੀ ਇਕਾਈ
মনিটর কনসোল,ਮੋਨਨੀਟਰ ਕੰਸੋਲ
"একচেটিয়া
 সমন্বিত বর্তনী","ਮਕਾਨੋਲੀਥੀ
 ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ"
মনোলিথিক স্টোরেজ,ਮੋਨੋਲੀਥਿਕ ਸਟੋਰੇਜ
"একচেটিয়া
 প্রযুক্তি","ਮਕਾਨੋਲੀਥੀ
 ਟੈਕਨੋਲੋਜੀ"
মনোস্টেবল,ਮੋਨੋਸਟਬਲ
"মনোস্টেবল
 মাল্টিভাইব্রেটার","ਮੋਨੋਸਟਬਲ
 ਮਲਟੀਵੀਬ੍ਰੈਟਰ"
"মনোস্টেবল ট্রিগার
 সার্কিট","ਮੋਨੋਸਟੇਬਲ ਟਰਿੱਗਰ
 ਸਰਕਟ"
মরফিম,ਮੌਰਫਿਮ
মরফিজম,ਮੋਰਫਿਜ਼ਮ
সবচেয়ে উল্লেখযোগ্য বিট,ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ ਬਿੱਟ
"সবচেয়ে গুরুত্বপূর্ণ
 চরিত্র","ਸਭ ਤੋਂ ਮਹੱਤਵਪੂਰਨ
 ਅੱਖਰ"
মা বোর্ড,ਮਦਰ ਬੋਰਡ
মা রেজিস্টার,ਮਾਂ ਰਜਿਸਟਰ
মাউন্ট,ਮਾਉਂਟ
মাউন্ট অ্যাট্রিবিউট,ਮਾ mount ਟ ਗੁਣ
সরানো,ਮੂਵ
আন্দোলন ফাইল,ਅੰਦੋਲਨ ਫਾਈਲ
"চলন্ত গড়
 পদ্ধতি","ਹਿਲਾਉਣਾ average ਸਤ
 ਵਿਧੀ"
মাল্টিয়াক্স সিস্টেম,ਮਲਟੀਵੇਸ ਸਿਸਟਮ
"মাল্টিড্রেস
 কলিং","ਮਲਟੀ ਦਿਆਲੂ
 ਕਾਲ ਕਰਨਾ"
"মাল্টিড্রেস
 কলিং সুবিধা","ਮਲਟੀ ਦਿਆਲੂ
 ਕਾਲਿੰਗ ਸਹੂਲਤ"
"মাল্টিড্রেস
 নির্দেশ","ਮਲਟੀ ਦਿਆਲੂ
 ਹਦਾਇਤ"
মাল্টিয়াস্পেক্ট,ਪ੍ਰਸਾਰਿਤ
মাল্টিবাস,ਮਲਟੀਬੁਸ
মাল্টিচিপ,ਮਲਟੀਚਿੱਪ
"বহুমাত্রিক
 অ্যারে","ਬਹੁ-ਮਾਣਸ਼ੀਲ
 ਐਰੇ"
"বহুমাত্রিক
 ভাষা","ਬਹੁ-ਮਾਣਸ਼ੀਲ
 ਭਾਸ਼ਾ"
"মাল্টিডোমেন
 অন্তর্জাল","ਮਲਟੀਕਿਮੈਨ
 ਨੈੱਟਵਰਕ"
মাল্টিড্রপ লাইন,ਮਲਟੀਡ੍ਰੋਪ ਲਾਈਨ
"মাল্টিলমেন্ট
 ডিপোল অ্যান্টেনা","ਬਹੁਤਾਤ
 ਡਿਪੋਲ ਐਂਟੀਨਾ"
"মাল্টিফ্রিকোয়েন্সি
 পালসিং","ਬਹੁਪੱਖੀ
 ਧੜਕਣਾ"
"মাল্টিফ্রিকোয়েন্সি
 পুশবটন সেট","ਬਹੁਪੱਖੀ
 ਪੁਸ਼ਬਟਨ ਸੈੱਟ"
"মাল্টিফ্রিকোয়েন্সি
 রিসিভার","ਬਹੁਪੱਖੀ
 ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ"
"মাল্টিফ্রিকোয়েন্সি
 সংকেত","ਬਹੁਪੱਖੀ
 ਇਸ਼ਾਰਾ"
"মাল্টিফ্রিকোয়েন্সি
 টার্মিনাল","ਬਹੁਪੱਖੀ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
"মাল্টিফংশন
 পদ্ধতি","ਮਲਟੀਫੰਕਸ਼ਨ
 ਸਿਸਟਮ"
মাল্টিজব অপারেশন,ਮਲਟੀਜੋਬ ਓਪਰੇਸ਼ਨ
মাল্টিলেয়ার ডিভাইস,ਮਲਟੀਲੇਅਰ ਡਿਵਾਈਸ
মাল্টিলেভেল ঠিকানা,ਮਲਟੀਪਲੈਵਲ ਪਤਾ
মাল্টিলেভেল মেমরি,ਮਲਟੀਲਿਲ ਮੈਮੋਰੀ
মাল্টিলেভেল সুরক্ষা,ਬਹੁ-ਨਿਰੀਖਣ ਸੁਰੱਖਿਆ
"মাল্টিলেভেল
 Subroutine","ਬਹੁ-ਨਿਰਣਾ
 ਸਬਬਰੋਟਾਈਨ"
মাল্টিলিংকড,ਬਹੁਪੱਖੀ
মাল্টিমিডিয়া মেল,ਮਲਟੀਮੀਡੀਆ ਮੇਲ
"মাল্টিমোড
 কাউন্টার","ਮਲਟੀਮੀਓਡ
 ਕਾ counter ਂਟਰ"
মাল্টিপাস বাছাই,ਮਲਟੀਪਾਸ ਲੜੀਬੱਧ
একাধিক অ্যাক্সেস,ਮਲਟੀਪਲ ਐਕਸੈਸ
"একাধিক ঠিকানা
 নির্দেশ","ਮਲਟੀਪਲ ਪਤਾ
 ਹਦਾਇਤ"
"একাধিক
 অ্যাসাইনমেন্ট","ਮਲਟੀਪਲ
 ਅਸਾਈਨਮੈਂਟ"
একাধিক চেইন,ਮਲਟੀਪਲ ਚੇਨ
একাধিক সংযোগকারী,ਮਲਟੀਪਲ ਕੁਨੈਕਟਰ
"একাধিক
 ঘোষণা","ਮਲਟੀਪਲ
 ਘੋਸ਼ਣਾ"
"একাধিক ডোমেন
 অন্তর্জাল","ਮਲਟੀਪਲ ਡੋਮੇਨ
 ਨੈੱਟਵਰਕ"
"একাধিক কাজ
 প্রক্রিয়াজাতকরণ","ਮਲਟੀਪਲ ਨੌਕਰੀ
 ਕਾਰਵਾਈ"
"একাধিক দৈর্ঘ্য
 কাজ","ਬਹੁਤੀ ਲੰਬਾਈ
 ਕੰਮ ਕਰਨਾ"
একাধিক অপারেশন,ਮਲਟੀਪਲ ਓਪਰੇਸ਼ਨ
একাধিক পয়েন্ট লাইন,ਮਲਟੀਪਲ ਪੁਆਇੰਟ ਲਾਈਨ
একাধিক নির্ভুলতা,ਕਈ ਸ਼ੁੱਧਤਾ
"একাধিক
 প্রোগ্রামিং","ਮਲਟੀਪਲ
 ਪ੍ਰੋਗਰਾਮਿੰਗ"
একাধিক পাঞ্চিং,ਮਲਟੀਪਲ ਪੰਚਿੰਗ
"একাধিক
 রিগ্রেশন মডেল","ਮਲਟੀਪਲ
 ਰੈਗ੍ਰੇਸ਼ਨ ਮਾਡਲ"
একাধিক রাউটিং,ਮਲਟੀਪਲ ਰੂਟਿੰਗ
"একাধিক কাজ
 পরিচালনা","ਮਲਟੀਪਲ ਕੰਮ
 ਪ੍ਰਬੰਧਨ"
একাধিক ইউটিলিটি,ਮਲਟੀਪਲ ਸਹੂਲਤ
"একাধিক মূল্যবান
 যুক্তি","ਬਹੁਪੱਖੀ
 ਤਰਕ"
"মাল্টিপ্লেক্স ডেটা
 টার্মিনাল","ਮਲਟੀਪਲੈਕਸ ਡੇਟਾ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
মাল্টিপ্লেক্সড বাস,ਮਲਟੀਪਲੈਕਸਡ ਬੱਸ
"মাল্টিপ্লেক্সড
 অপারেশন","ਮਲਟੀਪਲੈਕਸਡ
 ਓਪਰੇਸ਼ਨ"
মাল্টিপ্লেক্সার,ਮਲਟੀਪਲੈਕਸਰ
"মাল্টিপ্লেক্সার
 সিমুলেশন","ਮਲਟੀਪਲੈਕਸਰ
 ਸਿਮੂਲੇਸ਼ਨ"
মাল্টিপ্লেক্সিং,ਮਲਟੀਪਲੈਕਸਿੰਗ
মাল্টিপ্লেক্স লিঙ্ক,ਮਲਟੀਪਲੈਕਸ ਲਿੰਕ
মাল্টিপ্লেক্স মোড,ਮਲਟੀਪਲੈਕਸ ਮੋਡ
"মাল্টিপ্লেক্স
 অপারেশন","ਮਲਟੀਪਲੈਕਸ
 ਓਪਰੇਸ਼ਨ"
গুণক ফ্যাক্টর,ਗੁਣਕ ਫੈਕਟਰ
"গুণক ভাগ
 নিবন্ধন","ਗੁਣਕ ਕੋਟੀਐਂਟ
 ਰਜਿਸਟਰ"
"গুণমান পাঞ্চ
 (= গণনা
 পাঞ্চ)","ਗੁਣਾ ਪੰਚ
 (= ਗਣਨਾ ਕਰਨਾ
 ਪੰਚ)"
মাল্টিপয়েন্ট সার্কিট,ਮਲਟੀਪਲਾਈਟ ਸਰਕਟ
মাল্টিপয়েন্ট লিঙ্ক,ਮਲਟੀਪਲਾਇਲ ਲਿੰਕ
"মাল্টিপয়েন্ট
 অন্তর্জাল","ਮਲਟੀਪਲਾਇਲ
 ਨੈੱਟਵਰਕ"
বহুগুণ,ਬਹੁਪੱਖੀ
মাল্টিপ্রসেসিং,ਮਲਟੀਪ੍ਰੈਸਿੰਗ
"মাল্টিপ্রসেসিং
 পদ্ধতি","ਮਲਟੀਪ੍ਰੈਸਿੰਗ
 ਸਿਸਟਮ"
মাল্টিপ্রসেসর,ਬਹੁਪੁੱਟ
"মাল্টিপ্রসেসর
ইন্টারলিভিং","ਬਹੁਪੁੱਟ
ਇੰਟਰਲੇਵਿੰਗ"
মাল্টিপ্রোগ্রামিং,ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ
"মাল্টিপ্রোগ্রামিং
 স্মৃতি সুরক্ষা","ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ
 ਯਾਦਦਾਸ਼ਤ ਦੀ ਰੱਖਿਆ"
"মাল্টিপ্রোগ্রামিং
 পদ্ধতি","ਮਲਟੀਪ੍ਰੋਗ੍ਰਾਮਿੰਗ
 ਸਿਸਟਮ"
মাল্টিরিল বাছাই,ਮਲਟੀਅਲ ਲੜੀਬੱਧ
মাল্টিয়ারিং ফাইল,ਮਲਟੀਚੀ ਫਾਈਲ
"মাল্টিচেডুল
 ব্যক্তিগত লাইন","ਮਲਟੀਸ਼ਨਡੇਲ
 ਨਿਜੀ ਲਾਈਨ"
মাল্টিস্টেশন,ਮਲਟੀਸਟੇਸ਼ਨ
"মাল্টিটাস্ক
 অপারেশন","ਮਲਟੀਟਾਸਕ
 ਓਪਰੇਸ਼ਨ"
মাল্টিথ্রেডিং,ਮਲਟੀਥਰੇਜਿੰਗ
"মাল্টিউনিট
 প্রসেসর","ਮਲਟੀਯੂਇਨਿਟ
 ਪ੍ਰੋਸੈਸਰ"
মাল্টিউসার সিস্টেম,ਮਲਟੀਯੂਜ਼ਰ ਸਿਸਟਮ
মাল্টিভ্যালড লজিক,ਬਹੁਗਿਣਤੀ ਤਰਕ
মাল্টিভাইব্রেটার,ਮਲਟੀਵੀਬ੍ਰੈਟਰ
"মাল্টিওয়ে অনুসন্ধান
 গাছ","ਮਲਟੀਵੇਅ ਸਰਚ
 ਰੁੱਖ"
পারস্পরিক বর্জন,ਆਪਸੀ ਬਾਹਰ ਕੱ .ਣ
"মিউচুয়াল
 তথ্য","ਆਪਸੀ
 ਜਾਣਕਾਰੀ"
"মিউচুয়াল জুটি
 ক্যাপাসিট্যান্স","ਆਪਸੀ ਜੋੜਾ
 ਕੈਪਸ-ਐਕਸ਼ਨਸ"
নান্দ,ਨੰਦ
নান্দ উপাদান,ਨੰਦ ਤੱਤ
ন্যান্ড ফাংশন,ਨੰਦ ਫੰਕਸ਼ਨ
ন্যান্ড অপারেশন,Nand ਓਪਰੇਸ਼ਨ
ন্যানো প্রসেসর,ਨੈਨੋ ਪ੍ਰੋਸੈਸਰ
"ন্যানোপ্রোগ্রাম
 স্টোর","ਨੈਨੋਪ੍ਰੋਗ੍ਰਾਮ
 ਸਟੋਰ"
সংকীর্ণ ব্যান্ড,ਤੰਗ ਬੈਂਡ
জাতীয় চরিত্র,ਰਾਸ਼ਟਰੀ ਚਰਿੱਤਰ
"জাতীয়
 প্রয়োজনীয়তা","ਰਾਸ਼ਟਰੀ
 ਲੋੜ"
নেটিভ সংযুক্তি,ਦੇਸੀ ਲਗਾਵ
নেটিভ কোড,ਨੇਟਿਵ ਕੋਡ
নেটিভ সংকলক,ਦੇਸੀ ਕੰਪਾਈਲਰ
প্রাকৃতিক বাইনারি,ਕੁਦਰਤੀ ਬਾਈਨਰੀ
"প্রাকৃতিক ফাংশন
 জেনারেটর","ਕੁਦਰਤੀ ਕਾਰਜ
 ਜੇਨਰੇਟਰ"
স্বভাবিক ভাষা,ਕੁਦਰਤੀ ਭਾਸ਼ਾ
"স্বভাবিক ভাষা
 পদ্ধতি","ਕੁਦਰਤੀ ਭਾਸ਼ਾ
 ਸਿਸਟਮ"
সুই,ਸੂਈ
অবহেলা,ਨਕਾਰਾਤਮਕ
নেতিবাচক এন্ট্রি,ਨਕਾਰਾਤਮਕ ਇੰਦਰਾਜ਼
নেতিবাচক প্রতিক্রিয়া,ਨਕਾਰਾਤਮਕ ਪ੍ਰਤੀਕ੍ਰਿਆ
নেতিবাচক যুক্তি,ਨਕਾਰਾਤਮਕ ਤਰਕ
নেতিবাচক সত্য যুক্তি,ਨਕਾਰਾਤਮਕ ਸੱਚਾ ਤਰਕ
নেগেন্ট্রপি,ਨੇਪੰਪੀ
"মোটেও না
 অপারেশন (NOR-
 অপারেশন)","ਨਾ ਤੇ ਨਾ ਹੀ
 ਓਪਰੇਸ਼ਨ (ਅਤੇ ਨਾ ਹੀ--)
 ਓਪਰੇਸ਼ਨ)"
নেপার,ਨੀਪਰ
"নেস্টেড কমান্ড
 তালিকা","ਨੇਸਟਡ ਕਮਾਂਡ
 ਸੂਚੀ"
নেস্টেড ম্যাক্রো,ਨੇਸਟਡ ਮੈਕਰੋਸ
বাসা স্তর,ਆਲ੍ਹਣਾ ਪੱਧਰ
নেস্টিং স্টোর,ਆਲ੍ਹਣਾ ਸਟੋਰ
নেট কাঠামো,ਸ਼ੁੱਧ structure ਾਂਚਾ
"নেটওয়ার্কের প্রবেশাধিকার
 নিয়ন্ত্রণ","ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਨਿਯੰਤਰਣ"
"নেটওয়ার্কের প্রবেশাধিকার
 মেশিন","ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਮਸ਼ੀਨ"
"নেটওয়ার্কের প্রবেশাধিকার
 মূল্য নির্ধারণ","ਨੈੱਟਵਰਕ ਪਹੁੰਚ
 ਕੀਮਤ"
নেটওয়ার্ক অ্যানালগ,ਨੈੱਟਵਰਕ ਐਨਾਲਾਗ
নেটওয়ার্ক বিশ্লেষক,ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ
"অন্তর্জাল
 আবেদন","ਨੈੱਟਵਰਕ
 ਐਪਲੀਕੇਸ਼ਨ"
"অন্তর্জাল
 আর্কিটেকচার","ਨੈੱਟਵਰਕ
 ਆਰਕੀਟੈਕਚਰ"
"অন্তর্জাল
 সচেতনতা","ਨੈੱਟਵਰਕ
 ਜਾਗਰੂਕਤਾ"
"অন্তর্জাল
 উপাদান","ਨੈੱਟਵਰਕ
 ਭਾਗ"
"অন্তর্জাল
 যানজট","ਨੈੱਟਵਰਕ
 ਭੀੜ"
