Bengali,Tamil
জাতিগত বৈষম্য,இன பாகுபாடு
র্যাক,ரேக்
অভিযান,சோதனை
রেলপথ,ரயில்வே
উত্থাপন,உயர்த்தவும்
এলোমেলো,சீரற்ற
এলোমেলো নমুনা,சீரற்ற மாதிரி
পরিসীমা,சரகம்
র‌্যাঙ্ক,தரவரிசை
র‌্যাঙ্ক এবং ফাইল,நிலையும் மற்றும் கோப்பு
র‌্যাঙ্কিং,தரவரிசை
র‌্যাপিড অ্যাকশন ফোর্স,விரைவான செயல் படை
বিরল,அரிய
ফুসকুড়ি,சொறி
ইঁদুরযোগ্য মান,விகித மதிப்பு
রেট,விகிதம்
রেট চুক্তি,வீத ஒப்பந்தம்
রেট তালিকা,வீத பட்டியல்
অনুমোদন,ஒப்புதல்
রেটিং,மதிப்பீடு
অনুপাত,விகிதம்
রেশন,ரேஷன்
যুক্তিসঙ্গত,பகுத்தறிவு
যৌক্তিকতা,பகுத்தறிவு
রেশন ভাতা,ரேஷன் கொடுப்பனவு
কাঁচামাল,மூலப்பொருள்
কাঁচা পণ্য,மூல தயாரிப்பு
প্রতিক্রিয়া,எதிர்வினை
পড়া,படித்தல்
রিডজাস্ট,மீண்டும் சரிசெய்யவும்
প্রস্তুত পরিকল্পনা,ஆயத்த திட்டம்
প্রস্তুত রেকনার,தயார் கணக்காளர்
বাস্তব,உண்மையான
বাস্তব উপার্জন,உண்மையான சம்பாதித்தல்
আবাসন,மனை
বাস্তবতা,உண்மை
উপলব্ধি,உணர்தல்
উপলব্ধি করুন,உணருங்கள்
পুনরায় নিয়োগ,மீண்டும் நியமனம்
পুনরায় আবেদন,மறுசீரமைப்பு
কারণ,காரணம்
পুনর্নির্মাণ,மறு மதிப்பீடு
ছাড়,தள்ளுபடி
স্মরণ করুন,நினைவுகூருங்கள்
পুনরায়,பின்வாங்குதல்
প্রাপ্তি,ரசீது
রসিদ বই,ரசீது புத்தகம்
প্রাপ্তি এবং বিতরণ,ரசீதுகள் மற்றும் தள்ளுபடிகள்
গ্রহণ,பெறுங்கள்
রিসিভার,பெறுநர்
সাম্প্রতিক,சமீப
অভ্যর্থনা,வரவேற்பு
গ্রহণযোগ্য,வரவேற்பு
অবকাশ,இடைவெளி
প্রাপক,பெறுநர்
পারস্পরিক,பரஸ்பர
পারস্পরিক চাহিদা,பரஸ்பர தேவை
প্রতিদান,பரஸ்பரம்
পারস্পরিক ক্রিয়াকলাপ,பரஸ்பர
বেপরোয়া,பொறுப்பற்றது
বোধ করা,கணக்கீடு
গণনাযোগ্য পরিষেবা,கணக்கிடக்கூடிய சேவை
পুনরুদ্ধার,மீட்பு
স্বীকৃতি,அங்கீகாரம்
স্বীকৃত,அங்கீகரிக்கப்பட்டது
স্মরণ করা,நினைவுபடுத்துதல்
সুপারিশ,பரிந்துரை
সুপারিশ,பரிந்துரை
প্রস্তাবিত চিঠি,பரிந்துரை கடிதம்
পুনর্মিলন,சமரசம்
পুনর্মিলন,நல்லிணக்கம்
পুনর্বিবেচনা,மறுபரிசீலனை
পুনর্গঠন,மறுசீரமைப்பு
পুনর্গঠন,புனரமைப்பு
ফাইল পুনর্গঠন,கோப்பின் புனரமைப்பு
রেকর্ড,பதிவு
রেকর্ড বই,பதிவு புத்தகம்
পরিষেবা রেকর্ড,சேவையின் பதிவு
আশ্রয়,உதவி
পুনরুদ্ধার,மீட்க
পুনরুদ্ধার,மீட்பு
বিনোদন,பொழுதுபோக்கு
নিয়োগ,ஆட்சேர்ப்பு
নিয়োগ কর্তৃপক্ষ,ஆட்சேர்ப்பு அதிகாரம்
নিয়োগ,ஆட்சேர்ப்பு
নিয়োগ বিধি,ஆட்சேர்ப்பு விதிகள்
