Tamil,Assamese
வெப்ப இயந்திரம்,তাপ ইঞ্জিন
வெப்ப சமன்பாடு,তাপ সমীকৰণ
வெப்ப பூமத்திய ரேகை,তাপীয় বিষুৱৰেখা
வெப்ப பரிமாற்றி,তাপ বিনিময়কাৰী
வெப்ப வடிகட்டி,হিট ফিল্টাৰ
"வெப்ப ஓட்டம், வெப்ப கடத்தல்","তাপ প্ৰবাহ, তাপ পৰিবাহী"
வெப்ப கடத்தல் சமன்பாடு,তাপ পৰিবাহী সমীকৰণ
வெப்ப ஓட்டம்,তাপ প্ৰবাহ
வெப்ப இயக்கவியல்,তাপগতিবিদ্যা
வெப்ப இயக்கவியல் திசையன்,তাপগতিবিদ্যাৰ ভেক্টৰ
வெப்ப செயல்பாடு,তাপ কাৰ্য্য
வெப்ப காப்பு,তাপ নিৰোধক
வெப்ப பரிமாற்றி,তাপ বিনিময়কাৰী
வெப்ப இழப்பு,তাপ হেৰুৱা
வெப்பக்காப்பு,তাপ নিৰোধক
அரிப்பு வெப்பம்,খহনীয়াৰ তাপ
செயல்படுத்தும் வெப்பம்,সক্ৰিয়কৰণ তাপ
கலக்கும் வெப்பம்,মিশ্ৰণ তাপ
உறிஞ்சுதல் வெப்பம்,শোষণ তাপ
சட்டசபை வெப்பம்,সমাবেশৰ তাপ
கூட்டு வெப்பம்,সংমিশ্ৰণ তাপ
எரிப்பு வெப்பம்,দহন তাপ
சுருக்க வெப்பம்,সংকোচন তাপ
ஒடுக்க வெப்பம்,ঘনীভূতকৰণৰ তাপ
குளிர்ச்சி வெப்பம்,শীতল তাপ
படிகமயமாக்கல் வெப்பம்,স্ফটিকীয়কৰণ তাপ
சிதைவு வெப்பம்,পচনৰ তাপ
நீர்த்த வெப்பம்,পাতল কৰা তাপ
வெப்பச் சிதறல்,তাপ অপচয়
உமிழ்வு வெப்பம்,নিৰ্গমন তাপ
ஆவியாதல் வெப்பம்,বাষ্পীভৱনৰ তাপ
சாத்தியமான வெப்பம்,সম্ভাৱ্য তাপ
இணைவு வெப்பம்,সংযোজনৰ তাপ
நீரேற்றம் வெப்பம்,হাইড্ৰেচন তাপ
அயனியாக்கம் வெப்பம்,আয়নীয়কৰণ তাপ
பிணைப்பு வெப்பம்,বান্ধনি তাপ
திரவமாக்கல் வெப்பம்,তৰলীকৰণৰ তাপ
கலக்கும் வெப்பம்,মিশ্ৰণ তাপ
எதிர்வினை வெப்பம்,বিক্ৰিয়াৰ তাপ
சுருக்க வெப்பம்,সংকোচন তাপ
தீர்வு வெப்பம்,দ্ৰৱণৰ তাপ
பதங்கமாதல் வெப்பம்,ছাবলিমেচন তাপ
மாற்றத்தின் வெப்பம்,ৰূপান্তৰৰ তাপ
ஆவியாதல் வெப்பம்,বাষ্পীভৱনৰ তাপ
கிளேடன் வெப்பம்,ক্লেডেন তাপ
வெப்பமாக,তাপীয়ভাৱে
வெப்ப பம்ப்,হিট পাম্প
வெப்ப அளவு,তাপৰ আয়তন
வெப்ப கதிர்வீச்சு,তাপ বিকিৰণ
வெப்ப கதிர்,তাপ ৰশ্মি
வெப்ப பிரதிபலிப்பு வடிகட்டி,তাপ প্ৰতিফলিত ফিল্টাৰ
வெப்ப பிரதிபலிப்பு வண்ணப்பூச்சு,তাপ প্ৰতিফলিত ৰং
வெப்ப ஒழுங்குமுறை,তাপ নিয়ন্ত্ৰণ
வெப்ப எதிர்ப்பு,তাপ প্ৰতিৰোধী
வெப்ப பரிமாற்றம்,তাপ স্থানান্তৰ
வெப்ப செயல்பாடு,তাপ কাৰ্য্য
வெப்ப தேடும் ஏவுகணை,heat seek মিছাইল
வெப்ப பாதுகாப்பு,তাপ সংৰক্ষক
வெப்ப பக்கவாதம்,হিট ষ্ট্ৰোক
வெப்ப அணுகல்,তাপৰ প্ৰৱেশ
வெப்ப அணுகல் அமைப்பு,তাপ প্ৰৱেশ ব্যৱস্থা
வெப்ப தேற்றம்,তাপ উপপাদ্য
வெப்ப பரிமாற்றம்,তাপ স্থানান্তৰ
வெப்ப பரிமாற்றம்,তাপ স্থানান্তৰ
வெப்ப பரிமாற்ற குணகம்,তাপ স্থানান্তৰ সহগ
"வெப்ப பரிமாற்றம், வெப்ப ஓட்டம்","তাপ স্থানান্তৰ, তাপ প্ৰবাহ"
வெப்ப பரிமாற்றம்,তাপ স্থানান্তৰ
வெப்ப சிகிச்சை,তাপ ট্ৰিটমেণ্ট কৰা হয়
வெப்ப சிகிச்சை,তাপ চিকিৎসা
வெப்ப அலை,তাপ তৰংগ
"ஹீட்டர், ஹீட்டர்","হিটাৰ, হিটাৰ"
மறைமுக வெப்ப கேத்தோடு,পৰোক্ষ উত্তাপন কেথ&#39;ড
வெப்பமூட்டும்,উত্তাপন কৰা
வெப்பமூட்டும் உபகரணங்கள்,হিটিং সঁজুলি
வெப்ப வளைவு,উত্তাপন বক্ৰ
வெப்ப சேதம்,তাপৰ ক্ষতি
"வெப்பமூட்டும் மேலங்கி, வெப்பமூட்டும் மேலங்கி","হিটিং মেণ্টেল, হিটিং মেণ্টেল"
சித்ரம் தட்டவும்,চিত্ৰম টেপ কৰক
வெப்ப ஆலை,হিটিং প্লান্ট
ஹீட்டர் தட்டு,হিটাৰ প্লেট
வெப்ப நேரம்,গৰম কৰাৰ সময়
தெர்மோஸ்டாட்,থাৰ্মোষ্টেট
"தெர்மோ எலக்ட்ரானிக் அறுவடை, தெர்மோடைனமிக்ஸ் அறுவடை","তাপইলেক্ট্ৰনিক চপোৱা, তাপগতিবিদ্যা চপোৱা"
வானுலக,আকাশী দেহ
பெரிய கரு,ডাঙৰ নিউক্লিয়াছ
கனரக நிலை,হেভিছাইড লেভেল
ஹெவிசைட்-லோரெண்டஸ் அமைப்பு,হেভিচাইড-লৰেণ্টাছ ব্যৱস্থা
நீண்ட இணைப்பு,দীঘলীয়া সংযোজন
அதீத ஈடுபாடு,অতিমাত্ৰা ভোগ কৰা
கனமான ஹைட்ரஜன்,গধুৰ হাইড্ৰজেন
"மாற்று அயன் நேரியல் முடுக்கி, கனமான அயனி முடுக்கி","বিকল্প আয়ন ৰৈখিক ত্বৰক, গধুৰ আয়ন ত্বৰক"
தீவிர அயனியாக்கம்,তীব্ৰ আয়নীয়কৰণ
கனமான ஐசோடோப்புகள்,গধুৰ আইছ’ট’প
கனமான திரவ குமிழி அறை,গধুৰ তৰল পদাৰ্থৰ বুদবুদ কক্ষ
ஹெவி மேசன் (கே-மேசன்),হেভি মেছন (K-Mesan)
கனமான கரு,গধুৰ নিউক্লিয়াছ
கனமான துகள்கள்,গধুৰ কণা
வலுவான கவர்,শক্তিশালী আৱৰণ
கடுமையான மழைப்பொழிவு,প্ৰচণ্ড বৰষুণ
கனமான நீர்,গধুৰ পানী
